key	generate	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override	override_icon	is_large_dilemma
wh3_main_tmb_execution	false	The leader of {{CcoCampaignEventDilemma:FirstTargetFactionNameWithIcon}}, {{CcoCampaignEventDilemma:CharacterTargetName}}, lies broken before you. Their adherents wait in absolute stillness, the realisation dawning that nothing of their puny conquests or meagre attempts at culture will outlast your final, grand verdict. With their bleak prospects balanced on the scales of fate, you ponder: do these savages deserve servitude in the name of the Great Land, or should they be condemned to an eternity beneath the burning sands?	Their Souls are Forfeit	funeral	false	Event				false
wh3_pro12_kho_karanak_choice	false	The Hound of Vengeance bounds forth from the Realm of Chaos, your bone-strewn shrines providing the surroundings to mimic Khorne’s grand throne room, where the beast gnaws on the discarded scraps of fallen warriors – but no longer! Karanak is now yours to command! Where will you focus the hound’s Daemonic strength to bolster your host for the coming glories?	{{tr:missions_localised_title_wh3_pro12_mis_ie_kho_karanak_unlock_01}}	messenger	true	Event	UI_CAM_EVENT_Dilemma			false
wh3_prologue_changer_of_the_ways	false	Ursun growls low in my ear. He tells me knowledge forbidden by the Great Orthodoxy. I now know the names of the Dark Gods and their Daemonic servants. This land warps under the influence of Tzeentch, the Changer of Ways, the Chaos God of Magic and the Architect of Fate. The Daemons that serve Tzeentch are spellcasters and creatures of arcane fire.	Changer of the Ways	pro_story_panel_004	false	Event				true
wh3_prologue_daemons_price_1	false	I said its name. The skies rained with blood as a Greater Daemon of Khorne emerged from the Screaming Chasm. Great wings carried it over the edge and the ground shook as the Bloodthirster landed beside me.\n\nSkulls dropped from the sky. Each one screamed in agony as they fell into the Chasm, forming a bridge.\n\nMy brother approached. Loyal Gerik, he trusted me when others would not. Protected me when others could not. He feared the Daemon.	The Daemon's Price	pro_story_panel_011A	false	Event				true
wh3_prologue_daemons_price_2	false	My brother’s lifeless body fell to the ground. The Bloodthirster roared as he threw Gerik’s screaming skull onto the bridge. I crossed the Chasm, the Daemon beside me. My army wavered, yet followed, fearing my wrath.	Paid in Blood	pro_story_panel_011B	false	Event				true
wh3_prologue_fear_me	false	I tamed the tribes. The Northmen bow to me. Fear me.\n\nIt should have been a time of triumph, yet I heard my soldiers sniping behind my back!\n\nI ordered Gerik to round up the seditious ones. They were  Ungols who came with me from Kislev, and supposedly my most loyal. They stand before me, griping and whining about returning to the Motherland. I let them go, but stripped of everything – armour, weapons, even their boots!\n\nIf they cast me in the role of warlord, then I will play the part!	Fear Me	pro_story_panel_009	false	Event				true
wh3_prologue_journal	false	Zorya, the Frost Maiden recounted the fall of Dervingard.\n\nThe commander, Slavin Kurnz, fell into madness. Tainted by the Dark Gods, his iron will tempered into an endless want for power.\n\nThe Boyar abandoned the stronghold. Taking all provisions, he left for the far reaches of the Chaos wastes. Any who opposed him were hung from the walls.\n\nThose that remained suffered at the hands of the savage Northmen.\n\nI found Kurnz's journal, hidden in his quarters. His words are evidence of heresy. Ursun's judgement will be swift. If I find him, I will kill him.	The Traitor's Journal	pro_story_panel_003	false	Event				true
wh3_prologue_post_altar	false	I approached the Brazen Altar and quenched my sword in the blood. As I withdrew it, dark runes glowed upon the blade. It was a name – one to speak at the Screaming Chasm, one to summon the Bridge-Maker. A toll would be required, and my faith, tested. Whatever trial awaited, I was ready.	Beyond the Brazen Altar	pro_story_panel_010	false	Event				true
wh3_prologue_revealed_the_maze	false	How long did I wander? Hours? Days? Yet finally, I reached the heart of the maze. Dark runes appeared before my eyes, but the journal revealed their secrets: a way for mortals to span the Screaming Chasm and reach the Howling Citadel.\n\nI must go to the land of the Blood God. Inscribed upon His Brazen Altar are the words to summon the Bridge-Maker, the one who thirsts for more than blood.\n\nWhen I emerged from the maze my army was waiting, but they did not cheer, offering just cold, hard stares and the stink of ingratitude.	Revealed in the Maze	pro_story_panel_007	false	Event				true
wh3_prologue_take_sword	false	The stronghold we had searched for, longed for, was ours. But I could not rejoice, I felt only the loss of those who had given their lives. At least the Wolf was slain.\n\nYet, even in death, his hand reached towards his tainted sword, Wolfbane. Ursun compelled me to take it. A man of faith can withstand its evil and harness its power.	The Sword	pro_story_panel_002	false	Event				true
wh3_prologue_the_ruins	false	We came upon ruins – a village of hide tents dominated by a totem of a white crow. They belonged to Northmen, enemies of Kislev, who worshipped Tzeentch. On the ground, smeared in blood, was the emblem of the traitor Slavin Kurnz. His army had slaughtered the tribe. No mercy was given, but I felt no pity. In these unforgiving lands, would the Northmen have treated us any different?	The Ruins	pro_story_panel_006	false	Event				true
wh3_prologue_trials	false	By campfire light, I read the journal. Why did Kurnz abandon his duty?\n\nBefore he left Dervingard, he made forays into the Chaos Wastes. He fought enemies and even gained the allegiance of tribes. He called such feats "the trials". They allowed him to navigate these hostile lands.\n\nIf I am to survive here, I must perform these trials. The journal tells of great rewards if I do.	Trials of the Wastes	pro_story_panel_005	false	Event				true
wh3_prologue_tribute	false	Word has spread. The tribes hear of my exploits. A Kislevite who subjugates Daemons and emerges from Tzeentch's labyrinth.\n\nWhere before they would have ridden out to crush us, now they send an envoy and some piffling tribute to try and buy my allegiance. Gerik urges caution, as usual, but I could turn this to my advantage. Dominate these lands, not just with war, but with words. \n\nThrough such base diplomacy, I can further my quest to find Ursun. All I need do is accept their gift.	They Bring Tribute	pro_story_panel_008	false	Event				true
wh3_prologue_trouble_at_beacon	false	We searched for our kin fleeing south. We found them travelling the hidden trails to avoid open ground. Some had left Dervingard. They said the stronghold had fallen; that its commander, the Boyar Slavin Kurnz, had abandoned his post.\n\nYet others fled from a smaller fort they called the Beacon. They spoke of a tribal chief who thirsted for bloodshed: Skollden, the Wolf of Dervingard.	Trouble at the Beacon	pro_story_panel_001	false	Event				true
wh_dlc03_agent_choice	true	The Ruinous Powers take grim pleasure in your endeavours. In their dark mirth, they grant a boon. Which of their gifts will you choose?	Dark Choice	generic	false	Event				false
wh_dlc03_bst_blasphemy	true	Although you have scored a victory most vicious, enemy reinforcements are on their way and will doubtless overrun this position. There is precious little time - do we loot the wealth from the corpses or defile their shrines? There is not enough time for both!	Blasphemy 	generic	false	Event				false
wh_dlc03_bst_blood_or_flesh	true	The herd cries out for blood - you yourself can taste the coppery call on your tongue. The only question remaining is which Uncloven Ones? Empire or Bretonnia - fine choices both!	Blood or Flesh	generic	false	Event				false
wh_dlc03_bst_command_of_the_herd	true	In the herd, strength is the only qualifier. A foolish but admirable beast challenged you for control of the herd and lost. He is at your mercy now, lord - do you wish to remove this weak one's horns and in so doing remove the threat or kill him to prove a point?	Commander of the Herd 	generic	false	Event				false
wh_dlc03_bst_dont_lick_a_toad	true	The lair of a Jabberslythe - a mutated and horrendous abomination - has been found, with the creature still within. We could harness this beast to bolster the herd and risk madness or leave it to its abominable rest.	Don't Lick a Toad 	generic	false	Event				false
wh_dlc03_bst_gaze_of_darkness	true	Our devotion to madness and destruction has drawn the favour of the Chaos Gods, who wish to reward our calamitous actions with a gift. Yet we could reject it. Shall we do so? Or shall we accept this Ruinous offering?	Gaze of Darkness	generic	false	Event				false
wh_dlc03_bst_gluttony	true	The herd is noisome and disgruntled - more so than usual even. They resent having to worship the herdstone for yet another night and instead desire to feast and overindulge. What say you, lord?	Gluttony 	generic	false	Event				false
wh_dlc03_bst_into_the_heart_of_the_dark	true	One of your Bray-Shamans - one of some renown - wishes to leave the herd and make a journey to the Heart of the Dark. Do you wish to allow this pilgrimage?	Into the Heart of the Dark 	generic	false	Event				false
wh_dlc03_bst_ruinous_rituals	true	The Ruinous Powers look down upon us with ire, lord. Perhaps we were not diligent enough in sowing catastrophe? Perhaps you do not care? If you do, a sacrifice of warriors should appease their dark desires. If you do not, then the herd awaits…	Ruinous Rituals 	generic	false	Event				false
wh_dlc03_bst_the_brayherd_calls	true	A rival Beastlord has called a brayherd to war and demands that you join his ranks. Will you listen to this call or will you forge on alone, without them?	The Brayherd Calls 	generic	false	Event				false
wh_dlc03_bst_the_enemy_within	true	Nobles of the Empire worship the Ruinous Powers, currying favour in hope of a heretical boon. Should we allow these undeserving fools to court the attention of the Dark Gods or should we put an end to their ignorant wants?	The Enemy Within 	generic	false	Event				false
wh_dlc03_full_moon_preparations_full_moon	false	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	false	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon		false
wh_dlc03_full_moon_preparations_lunar_eclipse	false	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	false	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon		false
wh_dlc03_full_moon_preparations_solar_eclipse	false	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	false	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon		false
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2	false	Vlad has kept his revivification a secret from the general populace - both mortal and living - so far, as this serves to further his machinations, but now it is time to make the Midnight Aristocracy either quail in fear of domination or flock to his banner. But how best to display such power? Through a bloody massacre or the tempting of Dark Magic and the promise to share?	The Carstein Ring	generic	false	Quest				false
wh_dlc05_wef_asrai_asur_druchii	true	Carried by elegantly-hewn ships, our cousins have travelled from the distant lands of Ulthuan to visit us. After so many long years, they have finally deigned to visit their forest brethren. Is this a gracious visit, or an omen of arrogance? Do you consider this a slight or a blessing? Will you grant them an audience with the Elven Council?	Asrai, Asur, Druchii	diplomacy	false	Event				false
wh_dlc05_wef_children_of_eternity	true	The Asrai have long had a… patchy relationship with the denizens of the forest. Whilst often the two peoples get along harmoniously, there have been issues. Lately, malevolent Dryads have taken to kidnapping Elven children for fun. When brought to justice they remain unrepentant - it is their forest, they say. To burn them would anger the forest, but surely they must be made to pay for their crimes against the Asrai?	Children of Eternity	politics	false	Event				false
wh_dlc05_wef_festival_of_the_equinox	true	Interlopers into the Trickster's Woods have been caught and brought before you to face justice. The sentence is clear: death. Yet before you can pass judgement, one of the captives issues a brazen challenge; if he can last one hour in battle with a Wardancer, then he and his friends go free. If not, he accepts your sentence. It is a... bold request, but one you have no obligation to accept.	Festival of the Equinox	politics	false	Event				false
wh_dlc05_wef_heavens_or_the_underworld	true	The Asrai wish to erect a new shrine within Athel Loren, to give praise to the gods they so faithfully serve. Yet the question is posed - to whom should this shrine be dedicated? The two frontrunners are Asuryan or Khaine, yet ultimately the choice is yours. Do you wish honour the Phoenix King, Asuryan, the wise and just ruler of the Elven pantheon, or his brother Khaine; harsh and ruthless God of Battle?	Heavens or the Underworld?	diplomacy	false	Event				false
wh_dlc05_wef_shape_shifters	true	The Elves of the Skymark Reaches, Cavaroc, come to you with a proposal. These subjects of Lord Edrael have ever been brash; always the first into battle and the last to apologise, yet their latest endeavours are somewhat more… nefarious. They wish to subvert the Bretonnian dukedom of Quenelles by planting shapeshifting forest spirits amongst the court as Damsels. Such a sneaky scheme is sure to wreak havoc amongst the Bretonnians, which may be to our advantage. Do you wish to aid them, or not?	Shape-Shifters	messenger	false	Event				false
wh_dlc05_wef_the_dreaming_wood	true	A young Glade Lord, full of hope and naivety, wishes to journey into the Dreaming Wood to recover a lost artefact. Headstrong and confident, perhaps to the point of arrogance; the Dreaming Wood is a twisted domain ruled by the Prince of Pleasure, Slaanesh - to enter is to dance with the Chaos God of madness and desire. Most who enter never return, claimed body and soul by the forces of Ruin. Yet this Glade Lord seems self-assured - do you allow them to recover this item or forbid the journey?	The Dreaming Wood	generic	false	Event				false
wh_dlc05_wef_the_fate_of_the_body	true	As with all things of the natural world, a denizen of the forest has shed their mortal shell and become one with the woods. Yet the question remains of how to honour the body, now that they have passed. They could be sacrificed in the flames, immolated as Orion is each year - a warrior's pyre - or the body could be planted deep within the ground, allowing the hungry roots of the Deepwood to draw strength from the mouldering remains...	The Fate of the Body	funeral	false	Event				false
wh_dlc05_wef_the_great_stag	true	The Great Stag is a revered and treasured creature of Athel Loren; renowned for its magical, ethereal properties, many say it represents the soul of the forest itself. On a hunt one day, you come across one of the majestic creatures, presenting you with a unique opportunity. It is the way of the forest to hunt, a part of the natural cycle of life. If you could claim the antlers of such a great beast, you would be honoured as true master of the Hunt. Yet there is much to be said for staying your hand, and leaving the beast in peace...	The Great Stag	civilisation_up	false	Event				false
wh_dlc05_wef_the_night_glens	true	Lady Morlanna and Lord Arlas have been turning a blind eye to the practises of their subjects, and hence the shadowed Night Glens are awash with forbidden and arcane magics. The Elven subjects are ever-accommodating, and invite you to join them, perhaps in the hope that you may spare them retribution, and even learn something for your trouble...?	The Night Glens	army_morale_up	false	Event				false
wh_dlc05_wef_vaults_of_winter	true	Arranoc lies under the eternal summer sun, scarcely knowing night. The guests to this mystical and radiant part of the forest have been feasting endlessly, fattening themselves for the coming sacrifice. Many whisper that this time is now, yet the guests could yet continue to feast themselves into a greater state of readiness. What do you think, my lord?	Vaults of Winter	civilisation_up	false	Event				false
wh_dlc07_brt_a_noble_feast	true	Following a great feast with much revelry, there is a glut of leftovers. The peasants grumble about 'hunger' and 'starving', but aren't they always? What to do with this surplus, then?	A Noble Feast	celebration	false	Event				false
wh_dlc07_brt_confederation_artois	false	The forested realm of Artois has notable significance in Bretonnia’s history – it was the location of the first Gathering of the Companions, where the fourteen newly-united dukedoms were first legitimised. Emblazoned on the Heraldry of Artois is the head of the monstrous boar Morthanok, symbol of Lord Folgar, the first Duke of Artois. A renowned hunter and lancer, Folgar's skills made him an invaluable Companion Knight who fought in several Great Battles alongside Gilles le Breton. Morthanok’s image is a reminder of the inaugural feast of the Companions, for which Folgar hunted down and slew the dangerous beast.	Heraldry of Artois	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_bastonne	false	Prior to the Lady appearing before the Uniter and his fellow Grail Knights, the young Gilles rode out to cleanse his homeland Bastonne of the foul beasts wreaking havoc there. After slaying one such beast – the ancient Dragon Smearghus – he not only adopted its image on his Heraldry, but also wore its skin as part of his armour during all his Great Battles. To this day, the beast’s image and its pelt are revered in Bastonne, with the armour still kept and worn by the duke ceremoniously as well as in warfare.	Heraldry of Bastonne	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_bordeleaux	false	Bordeleaux is a land peacefully split over religious matters. Those residing on the coastlines assert that the Lady’s domain ends where the water turns salt – where the domain of Manann begins. The tempestuous Sea God’s tri-forked symbol is a reminder of the bond he forged with the bloodline of the Bordelen dukes, during the Tenth Great Battle, against the sea-raiders from the North. Lord Marcus, the first Duke of Bordeleaux, was said to have fought alongside Manann himself that day, ending the battle by challenging and defeating the giant warrior in command of the Norscans that day.	Heraldry of Bordeleaux	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_bretonnia	false	King Leoncoeur's homeland of Couronne currently flies the heraldry of Bretonnia. The heritage of Couronne’s dukedom has ties to the original Grail Companions of Gilles the Uniter – their first duke was the heroic Carleond, saviour of the city and older brother of the most devoted Companion of them all, Thierulf of Lyonesse. As children, the two brothers were said to have miraculously slain a great lion together, which is why the heraldries of Lyonesse and Couronne – and hence, the heraldry of Bretonnia – display a lion’s image.	Heraldry of Bretonnia	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_carcassonne	false	It was Duke Lambard of Carcassonne, one of the famed Companions of Gilles the Uniter, who first adopted the image of the sword for his nation’s heraldry. Although Carcassonne was one of few Bretonnian provinces that did not see a Great Battle on its lands, Lambard rode out to fight victoriously in nine of them. The blade symbolises Carcassonne’s warrior-culture, attested by their centuries-old tradition of gifting every newborn son a freshly-forged sword, which they are made to touch as soon as they enter the world. It is then ornamentally placed above their cots until it can be wielded.	Heraldry of Carcassonne	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_lyonesse	false	The Heraldry of Lyonesse was originally adopted by Thierulf, the most devoted of Gilles le Breton’s Grail Companions. In the years before the Great Battles, Thierulf of Lyonesse married Gilles’ sister and became his brother-in-law’s most trusted friend. He would later be one of the two Companions blessed by the Lady alongside Gilles himself, going on to fight victoriously in all twelve of the Great Battles with him. Lyonesse's Lion-symbol represents Thierhulf’s courageous nature in battle, and also the beast that he and his brother are said to have miraculously slain as children.	Heraldry of Lyonesse	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_confederation_parravon	false	Adorning the family standard of the dukes of Parravon is the pegasus rampant, the ultimate symbol of wealth for any Knight fortunate enough to acquire one. This Heraldry was adopted by Lord Agilgar, first Duke of Parravon and one of the famed Companions of Gilles the Uniter. It is said to be a likeness of his winged steed Glorfinial, lord and sire of all Royal pegasi, whom he befriended. It was atop his friend Glorfinial that Agilgar was carried into the Fifth Great Battle – the liberation of Parravon – paving his way to Companionhood by his actions that day.	Heraldry of Parravon	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh_dlc07_brt_dedicated_service	true	The noble Knights and aristocrats who keep the realm at peace deserve a token of our thanks, but how best to reward them?	Dedicated Service	generic	false	Event				false
wh_dlc07_brt_final_battle_choice	false	Bretonnia stands strong as the protector of honour and chivalry. Yet one last challenge must still be met, in the wastes of the Old World. Our king prepares for battle on the grandest of scales and calls forth an Errantry War. I ask  you now to bestow your great virtues upon us and lead the Knightly Orders to their final victory over our enemy!	Wars of Errantry	errant_war	false	Event				false
wh_dlc07_brt_food_hoarder	true	A treasonous peasant was discovered siphoning extra grain for himself and family, who are apparently 'starving'. The clerics say we should make an example of him; what do you think?	Food Hoarder	politics	false	Event				false
wh_dlc07_brt_gifted_children	true	Whilst absently observing the noble children at play in the castle grounds, a squire observed some displaying a certain magical affinity. Could their latent talents be harnessed?	Gifted Children	messenger	false	Event				false
wh_dlc07_brt_hidden_statue	true	On his travels a Knight, by happenstance, has stumbled upon a statue of the Lady, forged of solid gold. Many in the court suggest we bring it back to the city as a monument, but locals near the forest say it protects them from dark forces. What shall we do?	Hidden Statue	messenger	false	Event				false
wh_dlc07_brt_hunting_grounds	true	Your nobles have stumbled upon lush fields, filled with game; a beautiful hunting ground. The local peasants say it is 'farmland', but the nobles do so want to hunt…	Hunting Grounds	generic	false	Event				false
wh_dlc07_brt_knowledge_from_the_lady	true	The Servants of the Lady wish to pilgrimage to holy sites around the realm; a quest of knowledge and faith. They have asked that you donate to their worthy cause.	Knowledge from the Lady	politics	false	Event				false
wh_dlc07_brt_mockery_of_our_vows	true	Gossip has spread throughout the court that a foreign Lord has been openly mocking the Bretonnian vows; will you let such a slur stand?	Mockery of our Vows	diplomacy	false	Event				false
wh_dlc07_brt_pimples_and_brown_spots	true	Plague regularly visits Bretonnia, so we must be ever vigilant. Some nobles and peasants have shown peculiar discolouration on their skin, a potential sign of the Green Pox…	Pimples & Brown Spots	civilisation_down	false	Event				false
wh_dlc07_brt_prosperous_harvest	true	An unusually bountiful harvest has left us with a rare and excessive surplus. This can be distributed immediately or stored for the future…	Prosperous Harvest	civilisation_up	false	Event				false
wh_dlc07_brt_qb_alberic_trident_of_manann_stage_5	false	Although funds have been raised and a search party deployed, the results are as thin as a peasant in Winter. Alberic feels the clawing miasma of failure seeping in, and his questing dreams evaporating. However, when all seems lost, a suspicious man arrives in Bordeleaux, offering information on the whereabouts of the thieves. As these men always do, however, he seeks a price for the knowledge in gold or silver.	Trident of Manann	messenger	false	Quest				false
wh_dlc07_brt_the_price_of_chivalry	true	The Damsels and Priests have come forth, claiming 'The  Lady is watching'. They speak with the words of the Enchantress, and so we must know - what great deeds shall we perform for her?	The Price of Chivalry	faction	false	Event				false
wh_dlc07_brt_whispers_of_witchcraft	true	Panic has gripped the peasantry as rumours of a curse-hurling, child-snatching witch abound in local villages.	Whispers of Witchcraft	civilisation_down	false	Event				false
wh_dlc08_nor_archaon_choice	false	The scars you rend deep in the lands and to their peoples and tribes has caught the attention of not just your fell Gods, but one who serves them above all others.\nThe Everchosen has deigned to summon you forth. He has use for such a warlord, and ‘requests’ you fight at his side in the war to come. Your armies shall march with his legions as he ravages the southern realms - the rewards will be great... And yet, such destruction will be in his name. Forging your own bloody path is surely the quickest way to Daemonhood? Even if it risks the wrath of Archaon.	The Everchosen’s Summons	chaos_invasion	false	Event				false
wh_dlc08_nor_avalanche	true	As your warriors file through a pass high in the mountainous wastes, an avalanche hits! The snow moves with the speed of a raging behemoth, ready to swallow everything in its path. The men must shed most of what they carry if they are to outrun the deadly wall of white. If they do not, they will all perish. 	Avalanche!	civilisation_down	false	Event				false
wh_dlc08_nor_bestial_servants	true	Your warriors can be even more effective when mounted. On the back of a beast they will charge the enemy with greater ferocity and cut deeper into their lines. But should they break in wild horses or gain the obedience of a wolf pack?	Bestial Servants	generic	false	Event				false
wh_dlc08_nor_blood_iron	true	Your warrior smiths come to you with an intriguing idea. If they mix blood from the most recent sacrifices into the very metal they are working, they believe the Gods will approve, and either make the weapons stronger, or make the armour more effective. But how should they use the blood iron: for arms or for armour? 	Blood Iron	messenger	false	Event				false
wh_dlc08_nor_eager_for_blood	true	Your warriors have not seen enough action recently. They grow restless and crave the screams and panic of southerners fleeing the mayhem your armies love to bring. The men care not whether they raid farms or cities, they just want to cause havoc and honour the Gods with the agonies of their enemies. Send them somewhere quickly, before they turn on each other!	Eager for Blood	army_morale_up	false	Event				false
wh_dlc08_nor_grim_visions	true	Your Seers come to you with a warning. They have received strong, if vague, visions of impending danger. The Gods do not tell you which path to take, but they wish you to know that most paths will bring pain - and not the pain of your enemies. Proceed with caution or you will find the way ahead drenched in the blood of your own warriors.	Grim Visions	politics	false	Event				false
wh_dlc08_nor_hidden_fissure	true	Amongst the high, snowy peaks, a scouting party has uncovered a dark passage leading into the heart of the mountain. Your shamans say this is no ordinary cave: it is a gate to the void, giving direct access to Chaos energies. They say they hear the Gods themselves whispering from within, promising that those who dare approach may be granted new and terrible strength. You should send someone to investigate…	Hidden Fissure	faction	false	Event				false
wh_dlc08_nor_monster_hunt_0_dilemma_reward	false	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_1_dilemma_reward	false	The legendary monsters have been slain! The tribesmen flock to catch a glimpse of the fallen beasts, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_2_dilemma_reward	false	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_3_dilemma_reward	false	The legendary monsters have been slain! The tribesmen flock to catch a glimpse of the fallen beasts, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_4_dilemma_reward	false	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_5_dilemma_reward	false	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_6_dilemma_reward	false	Having successfully claimed the valuable Mammoth calves for yourself, you are still required to make a sacrificial offering to a Norscan God of your choosing. So the defeated Dwarfs will have to be offered up instead!\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_monster_hunt_7_dilemma_reward	false	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	false	Quest				false
wh_dlc08_nor_prove_their_worth	true	During an attack on a rival village some of those defending it are awed by the mighty prowess of your warriors. They show some skill of their own, and ask to join your forces. But they are healthy and fit enough to make good slaves, too. If they want to be part of your army they will need to prove they are worthy of the honour!	Prove their Worth	civilisation_up	false	Event				false
wh_dlc08_nor_rare_metal	true	If your armies are to bring Chaos to the world and honour the Gods with their bloodletting, then you will need more weapons. Yet your reserves of iron are pitifully low. You have no choice but to melt down some of your stores of armour in order to make new blades to be bloodied. It must be either foot armour or arm guards.	Rare Metal	generic	false	Event				false
wh_dlc08_nor_sacrificial_altars	true	Your seers discover a pair of sacrificial altars, with strange and unknown runes on them. One altar is shaped like a ravenous beast. The other is in the form of a peculiar reptilian creature. Both are ancient, and the power in them has slumbered for years untold. Both need blood to awaken them - but which altar should your seers sacrifice slaves upon?	Sacrificial Altars	faction	false	Event				false
wh_dlc08_nor_shrine_or_shine	true	This weather is brutal even by northern standards. A vicious hailstorm blows up from nowhere; as it howls down upon your settlement you realise you have neither the time nor the materials to reinforce all of your buildings. Will you have your people try and save the shrines, or secure the loot piles?	Shrine or Shine	civilisation_down	false	Event				false
wh_dlc08_nor_surfeit_of_loot	true	While raiding across the sea your warriors discover rich pickings in a coastal village that was easily overcome. So rich, it turns out, that your ships, already heavy with earlier plunder, cannot carry all you wish to take. What should they load up with, and what should they leave behind?	A Surfeit of Loot	generic	false	Event				false
wh_dlc08_nor_the_dying_skald	true	Out in the remote depths of the icy wastes, your men find an aged skald, dying of wounds inflicted by wild beasts. He is the last of his people and before he goes to the Gods he wishes to pass on the knowledge of his ancestors, knowledge thought long lost, as his tribe have lived apart in the wilderness for many generations. But his time is short: what should your men ask him? 	The Dying Skald	civilisation_up	false	Event				false
wh_dlc08_qb_nor_monster_hunt_00_stage_2	false	The weather around the Tower of Khrakk is even more inhospitable than first thought. This unusually harsh climate is seemingly unbearable for most things to dwell in too long. The tundra is devoid of life, which may also be evidence that the mighty Frigustrex is nearby, usurping all other predators in the vicinity. Further reconnaissance is needed, but if you are to dwell in the extreme weather you require the help of those who are most at home in this harsh, snowy habitat. Who will you choose to serve you for this task?	Monster Hunt: Frigustrex, Scion of the Cold-Void	faction	false	Event				false
wh_dlc08_qb_nor_monster_hunt_02_stage_2	false	After days of searching, an enticing lead is uncovered. A slave languishing in a thrall pen up in the Goromadny Mountains is found repetitively mumbling stories about a ruthless and powerful Shaggoth with frightening power. Although clearly gone insane, it is plain to see that the pitiful man has experienced a terrible encounter in battle, missing an eye and an arm. But most importantly, he bears a tattoo known to be the mark of the fallen tribe.\n\nThe slave may be able to help you find your bounty, but his owner is asking an extortionate price for what is otherwise a useless, broken man. You could either pay the very dear price to buy the slave, or instead, pillage the entire enclave and take ownership of him and his owner by force!	Monster Hunt: Traygard Mountain-Cleaver	faction	false	Quest				false
