unit	military_group
wh_main_chs_cha_chaos_lord_12	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_lord_12	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_lord_12	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_lord_12	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_lord_12	wh3_main_group_belakor
wh_main_chs_cha_chaos_lord_12	wh_main_group_chaos
wh_main_chs_cha_chaos_lord_8	wh2_main_rogue_hung_warband
wh_main_chs_cha_chaos_lord_8	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_lord_8	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_lord_8	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_lord_8	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_lord_8	wh3_main_group_belakor
wh_main_chs_cha_chaos_lord_8	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_death_0	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_death_10	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_death_10	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_death_10	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_death_10	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_death_10	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_death_10	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_death_11	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_death_11	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_death_11	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_death_11	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_death_11	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_death_11	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_death_7	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_death_7	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_death_7	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_death_7	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_death_7	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_death_7	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_fire_0	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_fire_10	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_fire_10	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_fire_10	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_fire_10	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_fire_10	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_fire_10	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_fire_11	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_fire_11	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_fire_11	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_fire_11	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_fire_11	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_fire_11	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_fire_7	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_fire_7	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_fire_7	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_fire_7	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_fire_7	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_fire_7	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_metal_0	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_metal_10	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_metal_10	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_metal_10	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_metal_10	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_metal_10	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_metal_10	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_metal_11	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_metal_11	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_metal_11	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_metal_11	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_metal_11	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_metal_11	wh_main_group_chaos
wh_main_chs_cha_chaos_sorcerer_metal_7	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_chaos_sorcerer_metal_7	wh3_dlc20_group_chs_festus
wh_main_chs_cha_chaos_sorcerer_metal_7	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_chaos_sorcerer_metal_7	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_chaos_sorcerer_metal_7	wh3_main_group_belakor
wh_main_chs_cha_chaos_sorcerer_metal_7	wh_main_group_chaos
wh_main_chs_cha_exalted_hero_0	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_exalted_hero_0	wh3_dlc20_group_chs_festus
wh_main_chs_cha_exalted_hero_0	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_exalted_hero_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_exalted_hero_0	wh3_main_group_belakor
wh_main_chs_cha_exalted_hero_0	wh_main_group_chaos
wh_main_chs_cha_exalted_hero_12	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_exalted_hero_12	wh3_dlc20_group_chs_festus
wh_main_chs_cha_exalted_hero_12	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_exalted_hero_12	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_exalted_hero_12	wh3_main_group_belakor
wh_main_chs_cha_exalted_hero_12	wh_main_group_chaos
wh_main_chs_cha_exalted_hero_13	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_exalted_hero_13	wh3_dlc20_group_chs_festus
wh_main_chs_cha_exalted_hero_13	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_exalted_hero_13	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_exalted_hero_13	wh3_main_group_belakor
wh_main_chs_cha_exalted_hero_13	wh_main_group_chaos
wh_main_chs_cha_exalted_hero_7	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_exalted_hero_7	wh3_dlc20_group_chs_festus
wh_main_chs_cha_exalted_hero_7	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_exalted_hero_7	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_exalted_hero_7	wh3_main_group_belakor
wh_main_chs_cha_exalted_hero_7	wh_main_group_chaos
wh_main_chs_cha_lord_of_change_0	wh3_dlc20_group_chs_azazel
wh_main_chs_cha_lord_of_change_0	wh3_dlc20_group_chs_festus
wh_main_chs_cha_lord_of_change_0	wh3_dlc20_group_chs_valkia
wh_main_chs_cha_lord_of_change_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_cha_lord_of_change_0	wh3_main_group_belakor
wh_main_chs_cha_lord_of_change_0	wh_main_group_chaos
wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chaos_marauders_0	wh3_main_group_belakor
wh_main_chs_inf_chaos_marauders_0	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chaos_marauders_0	wh_main_group_chaos
wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chaos_marauders_1	wh3_main_group_belakor
wh_main_chs_inf_chaos_marauders_1	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chaos_marauders_1	wh_main_group_chaos
wh_main_chs_inf_chaos_warriors_0	wh2_main_rogue_vashnaars_conquest
wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chaos_warriors_0	wh3_main_group_belakor
wh_main_chs_inf_chaos_warriors_0	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chaos_warriors_0	wh_main_group_chaos
wh_main_chs_inf_chaos_warriors_1	wh2_main_rogue_vashnaars_conquest
wh_main_chs_inf_chaos_warriors_1	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chaos_warriors_1	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chaos_warriors_1	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chaos_warriors_1	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chaos_warriors_1	wh3_main_group_belakor
wh_main_chs_inf_chaos_warriors_1	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chaos_warriors_1	wh_main_group_chaos
wh_main_chs_inf_chosen_0	wh2_main_rogue_vashnaars_conquest
wh_main_chs_inf_chosen_0	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chosen_0	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chosen_0	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chosen_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chosen_0	wh3_main_group_belakor
wh_main_chs_inf_chosen_0	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chosen_0	wh_main_group_chaos
wh_main_chs_inf_chosen_1	wh2_main_rogue_vashnaars_conquest
wh_main_chs_inf_chosen_1	wh3_dlc20_group_chs_azazel
wh_main_chs_inf_chosen_1	wh3_dlc20_group_chs_festus
wh_main_chs_inf_chosen_1	wh3_dlc20_group_chs_valkia
wh_main_chs_inf_chosen_1	wh3_dlc20_group_chs_vilitch
wh_main_chs_inf_chosen_1	wh3_main_group_belakor
wh_main_chs_inf_chosen_1	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_inf_chosen_1	wh_main_group_chaos
wh_main_chs_mon_chaos_spawn	wh2_main_rogue_abominations
wh_main_chs_mon_chaos_spawn	wh2_main_rogue_beastcatchas
wh_main_chs_mon_chaos_spawn	wh3_dlc20_group_chs_azazel
wh_main_chs_mon_chaos_spawn	wh3_dlc20_group_chs_festus
wh_main_chs_mon_chaos_spawn	wh3_dlc20_group_chs_valkia
wh_main_chs_mon_chaos_spawn	wh3_dlc20_group_chs_vilitch
wh_main_chs_mon_chaos_spawn	wh3_main_group_belakor
wh_main_chs_mon_chaos_spawn	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_mon_chaos_spawn	wh_main_group_chaos
wh_main_chs_mon_chaos_warhounds_0	wh2_main_rogue_mangy_houndz
wh_main_chs_mon_chaos_warhounds_0	wh3_dlc20_group_chs_azazel
wh_main_chs_mon_chaos_warhounds_0	wh3_dlc20_group_chs_festus
wh_main_chs_mon_chaos_warhounds_0	wh3_dlc20_group_chs_valkia
wh_main_chs_mon_chaos_warhounds_0	wh3_dlc20_group_chs_vilitch
wh_main_chs_mon_chaos_warhounds_0	wh3_main_group_belakor
wh_main_chs_mon_chaos_warhounds_0	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_mon_chaos_warhounds_0	wh_main_group_chaos
wh_main_chs_mon_chaos_warhounds_1	wh2_main_rogue_beastcatchas
wh_main_chs_mon_chaos_warhounds_1	wh2_main_rogue_hung_warband
wh_main_chs_mon_chaos_warhounds_1	wh2_main_rogue_mangy_houndz
wh_main_chs_mon_chaos_warhounds_1	wh3_dlc20_group_chs_azazel
wh_main_chs_mon_chaos_warhounds_1	wh3_dlc20_group_chs_festus
wh_main_chs_mon_chaos_warhounds_1	wh3_dlc20_group_chs_valkia
wh_main_chs_mon_chaos_warhounds_1	wh3_dlc20_group_chs_vilitch
wh_main_chs_mon_chaos_warhounds_1	wh3_dlc25_nur_tamurkhan
wh_main_chs_mon_chaos_warhounds_1	wh3_main_dae
wh_main_chs_mon_chaos_warhounds_1	wh3_main_group_belakor
wh_main_chs_mon_chaos_warhounds_1	wh3_main_nur
wh_main_chs_mon_chaos_warhounds_1	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_mon_chaos_warhounds_1	wh_main_group_chaos
wh_main_chs_mon_giant	wh3_dlc20_group_chs_azazel
wh_main_chs_mon_giant	wh3_dlc20_group_chs_festus
wh_main_chs_mon_giant	wh3_dlc20_group_chs_valkia
wh_main_chs_mon_giant	wh3_dlc20_group_chs_vilitch
wh_main_chs_mon_giant	wh3_main_group_belakor
wh_main_chs_mon_giant	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_mon_giant	wh_main_group_chaos
wh_main_chs_mon_trolls	wh2_main_rogue_gerhardts_mercenaries
wh_main_chs_mon_trolls	wh2_main_rogue_troll_skullz
wh_main_chs_mon_trolls	wh3_dlc20_group_chs_azazel
wh_main_chs_mon_trolls	wh3_dlc20_group_chs_festus
wh_main_chs_mon_trolls	wh3_dlc20_group_chs_valkia
wh_main_chs_mon_trolls	wh3_dlc20_group_chs_vilitch
wh_main_chs_mon_trolls	wh3_main_group_belakor
wh_main_chs_mon_trolls	wh3_main_rogue_the_challenge_stone_pact
wh_main_chs_mon_trolls	wh_main_group_chaos
wh_main_dwf_art_cannon	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_art_cannon	wh_main_group_dwarfs
wh_main_dwf_art_flame_cannon_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_art_flame_cannon	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_art_flame_cannon	wh2_main_rogue_doomseekers
wh_main_dwf_art_flame_cannon	wh_main_group_dwarfs
wh_main_dwf_art_grudge_thrower	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_art_grudge_thrower	wh_main_group_dwarfs
wh_main_dwf_art_organ_gun	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_art_organ_gun	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_art_organ_gun	wh_main_group_dwarfs
wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	wh_main_group_dwarfs
wh_main_dwf_cha_lord_0	wh2_main_rogue_doomseekers
wh_main_dwf_cha_lord_0	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_cha_lord_0	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_cha_lord_0	wh_main_group_dwarfs
wh_main_dwf_cha_master_engineer_0	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_cha_master_engineer_0	wh_main_group_dwarfs
wh_main_dwf_cha_rune_smith_0	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_cha_rune_smith_0	wh_main_group_dwarfs
wh_main_dwf_cha_thane	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_cha_thane	wh3_dlc25_group_elspeth
wh_main_dwf_cha_thane	wh_main_group_dwarfs
wh_main_dwf_cha_thane	wh_main_group_empire
wh_main_dwf_cha_thane	wh_main_group_empire_golden_order
wh_main_dwf_cha_thane	wh_main_group_empire_reikland
wh_main_dwf_cha_ungrim_ironfist	wh_main_group_dwarfs
wh_main_dwf_inf_dwarf_warrior_0	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_dwarf_warrior_0	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_dwarf_warrior_0	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_dwarf_warrior_0	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_dwarf_warrior_0	wh_main_group_dwarfs
wh_main_dwf_inf_dwarf_warrior_1	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_dwarf_warrior_1	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_dwarf_warrior_1	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_dwarf_warrior_1	wh_main_group_dwarfs
wh_main_dwf_inf_hammerers_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_inf_hammerers	wh2_main_rogue_doomseekers
wh_main_dwf_inf_hammerers	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_hammerers	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_hammerers	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_hammerers	wh_main_group_dwarfs
wh_main_dwf_inf_ironbreakers	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_ironbreakers	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_ironbreakers	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_ironbreakers	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_ironbreakers	wh_main_group_dwarfs
wh_main_dwf_inf_irondrakes_0_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_inf_irondrakes_0	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_inf_irondrakes_0	wh2_main_rogue_doomseekers
wh_main_dwf_inf_irondrakes_0	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_irondrakes_0	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_irondrakes_0	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_irondrakes_0	wh_main_group_dwarfs
wh_main_dwf_inf_irondrakes_2	wh2_main_rogue_pirates_of_trantio
wh_main_dwf_inf_irondrakes_2	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_irondrakes_2	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_irondrakes_2	wh_main_group_dwarfs
wh_main_dwf_inf_longbeards_1_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_inf_longbeards_1	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_longbeards_1	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_longbeards_1	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_longbeards_1	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_longbeards_1	wh_main_group_dwarfs
wh_main_dwf_inf_longbeards	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_longbeards	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_longbeards	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_longbeards	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_longbeards	wh_main_group_dwarfs
wh_main_dwf_inf_miners_0	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_miners_0	wh3_main_rogue_minor_cults
wh_main_dwf_inf_miners_0	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_miners_0	wh_main_group_dwarfs
wh_main_dwf_inf_miners_1	wh2_main_rogue_doomseekers
wh_main_dwf_inf_miners_1	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_miners_1	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_miners_1	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_miners_1	wh_main_group_dwarfs
wh_main_dwf_inf_quarrellers_0	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_quarrellers_0	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_quarrellers_0	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_quarrellers_0	wh_main_group_dwarfs
wh_main_dwf_inf_quarrellers_1_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_inf_quarrellers_1	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_inf_quarrellers_1	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_quarrellers_1	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_quarrellers_1	wh_main_group_dwarfs
wh_main_dwf_inf_slayers_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_inf_slayers	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_inf_slayers	wh2_main_rogue_doomseekers
wh_main_dwf_inf_slayers	wh2_main_rogue_pirates_of_trantio
wh_main_dwf_inf_slayers	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_slayers	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_slayers	wh_main_group_dwarfs
wh_main_dwf_inf_thunderers_0	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_inf_thunderers_0	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_inf_thunderers_0	wh3_main_rogue_alliance_of_order
wh_main_dwf_inf_thunderers_0	wh3_main_rogue_the_treaty_of_ashshair
wh_main_dwf_inf_thunderers_0	wh_main_group_dwarfs
wh_main_dwf_veh_gyrobomber	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_veh_gyrobomber	wh2_main_rogue_doomseekers
wh_main_dwf_veh_gyrobomber	wh3_dlc23_rogue_the_cult_of_morgrim
wh_main_dwf_veh_gyrobomber	wh_main_group_dwarfs
wh_main_dwf_veh_gyrocopter_0	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh_main_dwf_veh_gyrocopter_0	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_veh_gyrocopter_0	wh_main_group_dwarfs
wh_main_dwf_veh_gyrocopter_1_grudge_reward	wh_main_group_dwarfs
wh_main_dwf_veh_gyrocopter_1	wh3_dlc23_rogue_karaz_a_karak_expedition
wh_main_dwf_veh_gyrocopter_1	wh_main_group_dwarfs
wh_main_emp_art_great_cannon	wh2_dlc11_cst_rogue_freebooters_of_port_royale
wh_main_emp_art_great_cannon	wh2_dlc11_cst_shanty_middle_sea_brigands
wh_main_emp_art_great_cannon	wh2_main_rogue_pirates_of_the_far_sea
wh_main_emp_art_great_cannon	wh2_main_rogue_pirates_of_the_southern_ocean
wh_main_emp_art_great_cannon	wh2_main_rogue_pirates_of_trantio
wh_main_emp_art_great_cannon	wh3_dlc25_group_elspeth
wh_main_emp_art_great_cannon	wh_main_group_empire
wh_main_emp_art_great_cannon	wh_main_group_empire_golden_order
wh_main_emp_art_great_cannon	wh_main_group_empire_reikland
wh_main_emp_art_helblaster_volley_gun	wh3_dlc25_group_elspeth
wh_main_emp_art_helblaster_volley_gun	wh_main_group_empire
wh_main_emp_art_helblaster_volley_gun	wh_main_group_empire_golden_order
wh_main_emp_art_helblaster_volley_gun	wh_main_group_empire_reikland
wh_main_emp_art_helstorm_rocket_battery	wh2_main_rogue_college_of_pyrotechnics
wh_main_emp_art_helstorm_rocket_battery	wh3_dlc25_group_elspeth
wh_main_emp_art_helstorm_rocket_battery	wh_main_group_empire
wh_main_emp_art_helstorm_rocket_battery	wh_main_group_empire_golden_order
wh_main_emp_art_helstorm_rocket_battery	wh_main_group_empire_reikland
wh_main_emp_art_mortar	wh2_dlc09_rogue_pilgrims_of_myrmidia
wh_main_emp_art_mortar	wh2_dlc11_cst_rogue_freebooters_of_port_royale
wh_main_emp_art_mortar	wh2_dlc11_cst_shanty_middle_sea_brigands
wh_main_emp_art_mortar	wh2_main_rogue_bernhoffs_brigands
wh_main_emp_art_mortar	wh2_main_rogue_gerhardts_mercenaries
wh_main_emp_art_mortar	wh2_main_rogue_jerrods_errantry
wh_main_emp_art_mortar	wh2_main_rogue_pirates_of_trantio
wh_main_emp_art_mortar	wh3_dlc25_group_elspeth
wh_main_emp_art_mortar	wh_main_group_empire
wh_main_emp_art_mortar	wh_main_group_empire_golden_order
wh_main_emp_art_mortar	wh_main_group_empire_reikland
wh_main_emp_art_mortar	wh_main_group_kislev
wh_main_emp_art_mortar	wh_main_group_teb
wh_main_emp_cav_demigryph_knights_0	wh3_dlc25_group_elspeth
wh_main_emp_cav_demigryph_knights_0	wh_main_group_empire
wh_main_emp_cav_demigryph_knights_0	wh_main_group_empire_golden_order
wh_main_emp_cav_demigryph_knights_0	wh_main_group_empire_reikland
wh_main_emp_cav_demigryph_knights_1	wh3_dlc25_group_elspeth
wh_main_emp_cav_demigryph_knights_1	wh_main_group_empire
wh_main_emp_cav_demigryph_knights_1	wh_main_group_empire_golden_order
wh_main_emp_cav_demigryph_knights_1	wh_main_group_empire_reikland
wh_main_emp_cav_empire_knights	wh2_main_rogue_scions_of_tesseninck
wh_main_emp_cav_empire_knights	wh3_dlc25_group_elspeth
wh_main_emp_cav_empire_knights	wh_main_group_empire
wh_main_emp_cav_empire_knights	wh_main_group_empire_golden_order
wh_main_emp_cav_empire_knights	wh_main_group_empire_reikland
wh_main_emp_cav_empire_knights	wh_main_group_kislev
wh_main_emp_cav_empire_knights	wh_main_group_teb
wh_main_emp_cav_outriders_0	wh2_dlc11_cst_shanty_middle_sea_brigands
wh_main_emp_cav_outriders_0	wh2_main_rogue_gerhardts_mercenaries
wh_main_emp_cav_outriders_0	wh3_dlc25_group_elspeth
wh_main_emp_cav_outriders_0	wh_main_group_empire
wh_main_emp_cav_outriders_0	wh_main_group_empire_golden_order
wh_main_emp_cav_outriders_0	wh_main_group_empire_reikland
wh_main_emp_cav_outriders_0	wh_main_group_kislev
wh_main_emp_cav_outriders_0	wh_main_group_teb
wh_main_emp_cav_outriders_1	wh2_main_rogue_college_of_pyrotechnics
wh_main_emp_cav_outriders_1	wh3_dlc25_group_elspeth
wh_main_emp_cav_outriders_1	wh3_main_rogue_minor_cults
