region	region_group	order
wh3_main_chaos_region_fallen_city	wh3_main_chaos_ivory_road_mist_gorge-fallen_city	4
wh3_main_chaos_region_mist_gorge	wh3_main_chaos_ivory_road_mist_gorge-fallen_city	1
wh3_main_chaos_region_shambletown	wh3_main_chaos_ivory_road_mist_gorge-fallen_city	3
wh3_main_chaos_region_vale_of_titans	wh3_main_chaos_ivory_road_mist_gorge-fallen_city	2
wh3_main_chaos_region_amblepeak	wh3_main_chaos_ivory_road_mist_gorge-karak_azorn	2
wh3_main_chaos_region_karak_azorn	wh3_main_chaos_ivory_road_mist_gorge-karak_azorn	3
wh3_main_chaos_region_mist_gorge	wh3_main_chaos_ivory_road_mist_gorge-karak_azorn	1
wh3_main_chaos_region_castle_drakenhof	wh3_main_chaos_ivory_road_osterwald-castle_drakenhof	2
wh3_main_chaos_region_osterwald	wh3_main_chaos_ivory_road_osterwald-castle_drakenhof	1
wh3_main_chaos_region_bechafen	wh3_main_chaos_ivory_road_osterwald-hergig	3
wh3_main_chaos_region_fortenhof	wh3_main_chaos_ivory_road_osterwald-hergig	2
wh3_main_chaos_region_hergig	wh3_main_chaos_ivory_road_osterwald-hergig	6
wh3_main_chaos_region_kusel	wh3_main_chaos_ivory_road_osterwald-hergig	4
wh3_main_chaos_region_osterwald	wh3_main_chaos_ivory_road_osterwald-hergig	1
wh3_main_chaos_region_talabheim	wh3_main_chaos_ivory_road_osterwald-hergig	5
wh3_main_chaos_region_fallen_city	wh3_main_chaos_ivory_road_qiang-fallen_city	4
wh3_main_chaos_region_mount_thug	wh3_main_chaos_ivory_road_qiang-fallen_city	2
wh3_main_chaos_region_qiang	wh3_main_chaos_ivory_road_qiang-fallen_city	1
wh3_main_chaos_region_shambletown	wh3_main_chaos_ivory_road_qiang-fallen_city	3
wh3_main_chaos_region_fort_jakova	wh3_main_chaos_ivory_road_silver_pinnacle-fort_jakova	4
wh3_main_chaos_region_karak_ungor	wh3_main_chaos_ivory_road_silver_pinnacle-fort_jakova	3
wh3_main_chaos_region_khazid_irkulaz	wh3_main_chaos_ivory_road_silver_pinnacle-fort_jakova	2
wh3_main_chaos_region_the_silver_pinnacle	wh3_main_chaos_ivory_road_silver_pinnacle-fort_jakova	1
wh3_main_chaos_region_bloodpeak	wh3_main_chaos_ivory_road_tower_of_ashshair-bloodpeak	3
wh3_main_chaos_region_tower_of_ashshair	wh3_main_chaos_ivory_road_tower_of_ashshair-bloodpeak	1
wh3_main_chaos_region_yhetee_peak	wh3_main_chaos_ivory_road_tower_of_ashshair-bloodpeak	2
wh3_main_chaos_region_mist_gorge	wh3_main_chaos_ivory_road_tower_of_ashshair-mist_gorge	3
wh3_main_chaos_region_tower_of_ashshair	wh3_main_chaos_ivory_road_tower_of_ashshair-mist_gorge	1
wh3_main_chaos_region_yhetee_peak	wh3_main_chaos_ivory_road_tower_of_ashshair-mist_gorge	2
wh3_main_chaos_region_gnashraks_lair	wh3_main_chaos_ivory_road_tower_of_gorgoth-gnashraks_lair	4
wh3_main_chaos_region_mount_grey_hag	wh3_main_chaos_ivory_road_tower_of_gorgoth-gnashraks_lair	2
wh3_main_chaos_region_mount_gunbad	wh3_main_chaos_ivory_road_tower_of_gorgoth-gnashraks_lair	3
wh3_main_chaos_region_the_tower_of_gorgoth	wh3_main_chaos_ivory_road_tower_of_gorgoth-gnashraks_lair	1
wh3_main_chaos_region_karak_vlag	wh3_main_chaos_ivory_road_uzkulany-novchozy	3
wh3_main_chaos_region_kraz_und	wh3_main_chaos_ivory_road_uzkulany-novchozy	2
wh3_main_chaos_region_novchozy	wh3_main_chaos_ivory_road_uzkulany-novchozy	4
wh3_main_chaos_region_uzkulany	wh3_main_chaos_ivory_road_uzkulany-novchozy	1
wh3_main_chaos_region_howling_rock	wh3_main_chaos_ivory_road_zharr_naggrund-silver_pinnacle	2
wh3_main_chaos_region_the_gates_of_zharr	wh3_main_chaos_ivory_road_zharr_naggrund-silver_pinnacle	1
wh3_main_chaos_region_the_silver_pinnacle	wh3_main_chaos_ivory_road_zharr_naggrund-silver_pinnacle	3
wh3_main_chaos_region_howling_rock	wh3_main_chaos_ivory_road_zharr_naggrund-uzkulany	2
wh3_main_chaos_region_uzkulany	wh3_main_chaos_ivory_road_zharr_naggrund-uzkulany	3
wh3_main_chaos_region_zharr_naggrund	wh3_main_chaos_ivory_road_zharr_naggrund-uzkulany	1
wh3_main_chaos_region_bloodpeak	wh3_main_chaos_province_ancient_giant_lands	0
wh3_main_chaos_region_the_sky_monolith	wh3_main_chaos_province_ancient_giant_lands	0
wh3_main_chaos_region_titans_notch	wh3_main_chaos_province_ancient_giant_lands	0
wh3_main_chaos_region_hell_pit	wh3_main_chaos_province_black_blood_pass	0
wh3_main_chaos_region_oakenhammer	wh3_main_chaos_province_black_water	0
wh3_main_chaos_region_zhufbar	wh3_main_chaos_province_black_water	0
wh3_main_chaos_region_bridge_of_brass	wh3_main_chaos_province_bloodfire_falls	0
wh3_main_chaos_region_infernius	wh3_main_chaos_province_bloodfire_falls	0
wh3_main_chaos_region_the_brass_glacier	wh3_main_chaos_province_bloodfire_falls	0
wh3_main_chaos_region_the_monolith_of_kjarl_deathaxe	wh3_main_chaos_province_bloodfire_falls	0
wh3_main_chaos_region_granite_spikes	wh3_main_chaos_province_bone_road	0
wh3_main_chaos_region_hissing_pits	wh3_main_chaos_province_bone_road	0
wh3_main_chaos_region_the_last_sky_castle	wh3_main_chaos_province_bone_road	0
wh3_main_chaos_region_qiang	wh3_main_chaos_province_broken_lands_of_tian_li	0
wh3_main_chaos_region_temple_of_elemental_winds	wh3_main_chaos_province_broken_lands_of_tian_li	0
wh3_main_chaos_region_village_of_the_tigermen	wh3_main_chaos_province_broken_lands_of_tian_li	0
wh3_main_chaos_region_bridge_of_heaven	wh3_main_chaos_province_celestial_riverlands	0
wh3_main_chaos_region_nonchang	wh3_main_chaos_province_celestial_riverlands	0
wh3_main_chaos_region_shang_wu	wh3_main_chaos_province_celestial_riverlands	0
wh3_main_chaos_region_shi_long	wh3_main_chaos_province_celestial_riverlands	0
wh3_main_chaos_region_dragon_gate	wh3_main_chaos_province_central_great_bastion	0
wh3_main_chaos_region_novchozy	wh3_main_chaos_province_dukhlys_forest	0
wh3_main_chaos_region_plesk	wh3_main_chaos_province_dukhlys_forest	0
wh3_main_chaos_region_sepukzy	wh3_main_chaos_province_dukhlys_forest	0
wh3_main_chaos_region_yetchitch	wh3_main_chaos_province_dukhlys_forest	0
wh3_main_chaos_region_turtle_gate	wh3_main_chaos_province_eastern_great_bastion	0
wh3_main_chaos_region_fort_jakova	wh3_main_chaos_province_eastern_oblast	0
wh3_main_chaos_region_gerslev	wh3_main_chaos_province_eastern_oblast	0
wh3_main_chaos_region_igerov	wh3_main_chaos_province_eastern_oblast	0
wh3_main_chaos_region_volksgrad	wh3_main_chaos_province_eastern_oblast	0
wh3_main_chaos_region_bloodwind_keep	wh3_main_chaos_province_eastern_steppes	0
wh3_main_chaos_region_fortress_of_eyes	wh3_main_chaos_province_eastern_steppes	0
wh3_main_chaos_region_foundry_of_bones	wh3_main_chaos_province_eastern_steppes	0
wh3_main_chaos_region_the_volary	wh3_main_chaos_province_eastern_steppes	0
wh3_main_chaos_region_jade_wind_mountain	wh3_main_chaos_province_forests_of_the_moon	0
wh3_main_chaos_region_village_of_the_moon	wh3_main_chaos_province_forests_of_the_moon	0
wh3_main_chaos_region_xing_po	wh3_main_chaos_province_forests_of_the_moon	0
wh3_main_chaos_region_zhanshi	wh3_main_chaos_province_forests_of_the_moon	0
wh3_main_chaos_region_eagle_eyries	wh3_main_chaos_province_gash_kadrak	0
wh3_main_chaos_region_gorger_rock	wh3_main_chaos_province_gash_kadrak	0
wh3_main_chaos_region_karak_vrag	wh3_main_chaos_province_gash_kadrak	0
wh3_main_chaos_region_mount_cragg	wh3_main_chaos_province_gash_kadrak	0
wh3_main_chaos_region_kraka_dorden	wh3_main_chaos_province_gianthome_mountains	0
wh3_main_chaos_region_kraka_drak	wh3_main_chaos_province_gianthome_mountains	0
wh3_main_chaos_region_mines_of_nan_yang	wh3_main_chaos_province_gunpowder_road	0
wh3_main_chaos_region_nan_gau	wh3_main_chaos_province_gunpowder_road	0
wh3_main_chaos_region_nan_li	wh3_main_chaos_province_gunpowder_road	0
wh3_main_chaos_region_foul_fortress	wh3_main_chaos_province_helspire_mountains	0
wh3_main_chaos_region_graeling_moot	wh3_main_chaos_province_helspire_mountains	0
wh3_main_chaos_region_the_monolith_of_katam	wh3_main_chaos_province_helspire_mountains	0
wh3_main_chaos_region_hergig	wh3_main_chaos_province_hochland	0
wh3_main_chaos_region_krudenwald	wh3_main_chaos_province_hochland	0
wh3_main_chaos_region_mist_gorge	wh3_main_chaos_province_ice_pass	0
wh3_main_chaos_region_vale_of_titans	wh3_main_chaos_province_ice_pass	0
wh3_main_chaos_region_yhetee_peak	wh3_main_chaos_province_ice_pass	0
wh3_main_chaos_region_bay_of_blades	wh3_main_chaos_province_ice_tooth_mountains	0
wh3_main_chaos_region_doomkeep	wh3_main_chaos_province_ice_tooth_mountains	0
wh3_main_chaos_region_icedrake_fjord	wh3_main_chaos_province_ice_tooth_mountains	0
wh3_main_chaos_region_longship_graveyard	wh3_main_chaos_province_ice_tooth_mountains	0
wh3_main_chaos_region_city_of_the_shugengan	wh3_main_chaos_province_imperial_road	0
wh3_main_chaos_region_kunlan	wh3_main_chaos_province_imperial_road	0
wh3_main_chaos_region_wei_jin	wh3_main_chaos_province_imperial_road	0
wh3_main_chaos_region_amblepeak	wh3_main_chaos_province_ivory_road	0
wh3_main_chaos_region_great_hall_of_greasus	wh3_main_chaos_province_ivory_road	0
wh3_main_chaos_region_grimtop	wh3_main_chaos_province_ivory_road	0
wh3_main_chaos_region_karak_krakaten	wh3_main_chaos_province_ivory_road	0
wh3_main_chaos_region_dragons_death	wh3_main_chaos_province_kdatha	0
wh3_main_chaos_region_the_gallows_tree	wh3_main_chaos_province_kdatha	0
wh3_main_chaos_region_the_red_abyss	wh3_main_chaos_province_kdatha	0
wh3_main_chaos_region_zanbaijin	wh3_main_chaos_province_kdatha	0
wh3_main_chaos_region_ming_zhu	wh3_main_chaos_province_lands_of_stone_and_steel	0
wh3_main_chaos_region_po_mei	wh3_main_chaos_province_lands_of_stone_and_steel	0
wh3_main_chaos_region_terracotta_graveyard	wh3_main_chaos_province_lands_of_stone_and_steel	0
wh3_main_chaos_region_weng_chang	wh3_main_chaos_province_lands_of_stone_and_steel	0
wh3_main_chaos_region_delberz	wh3_main_chaos_province_middenland	0
wh3_main_chaos_region_middenheim	wh3_main_chaos_province_middenland	0
wh3_main_chaos_region_rosche	wh3_main_chaos_province_middenland	0
wh3_main_chaos_region_altar_of_spawns	wh3_main_chaos_province_mountains_of_hel	0
wh3_main_chaos_region_the_forbidden_citadel	wh3_main_chaos_province_mountains_of_hel	0
wh3_main_chaos_region_winter_pyre	wh3_main_chaos_province_mountains_of_hel	0
wh3_main_chaos_region_black_fang	wh3_main_chaos_province_mountains_of_mourn	0
wh3_main_chaos_region_fire_mouth	wh3_main_chaos_province_mountains_of_mourn	0
wh3_main_chaos_region_karak_azorn	wh3_main_chaos_province_mountains_of_mourn	0
wh3_main_chaos_region_dietershafen	wh3_main_chaos_province_nordland	0
wh3_main_chaos_region_norden	wh3_main_chaos_province_nordland	0
wh3_main_chaos_region_salzenmund	wh3_main_chaos_province_nordland	0
wh3_main_chaos_region_blackstone_tower	wh3_main_chaos_province_northern_grey_mountains	0
wh3_main_chaos_region_castle_drachenfels	wh3_main_chaos_province_northern_grey_mountains	0
wh3_main_chaos_region_grim_duraz	wh3_main_chaos_province_northern_grey_mountains	0
wh3_main_chaos_region_bolgasgrad	wh3_main_chaos_province_northern_oblast	0
wh3_main_chaos_region_dushyka	wh3_main_chaos_province_northern_oblast	0
wh3_main_chaos_region_fort_ostrosk	wh3_main_chaos_province_northern_oblast	0
wh3_main_chaos_region_zoishenk	wh3_main_chaos_province_northern_oblast	0
wh3_main_chaos_region_chasm_of_torment	wh3_main_chaos_province_northern_wastes	0
wh3_main_chaos_region_fortress_of_the_damned	wh3_main_chaos_province_northern_wastes	0
wh3_main_chaos_region_the_folly_of_malofex	wh3_main_chaos_province_northern_wastes	0
wh3_main_chaos_region_the_shifting_monolith	wh3_main_chaos_province_northern_wastes	0
wh3_main_chaos_region_bechafen	wh3_main_chaos_province_ostermark	0
wh3_main_chaos_region_fortenhof	wh3_main_chaos_province_ostermark	0
wh3_main_chaos_region_osterwald	wh3_main_chaos_province_ostermark	0
wh3_main_chaos_region_bohsenfels	wh3_main_chaos_province_ostland	0
wh3_main_chaos_region_wolfenburg	wh3_main_chaos_province_ostland	0
wh3_main_chaos_region_wurzen	wh3_main_chaos_province_ostland	0
wh3_main_chaos_region_blizzardpeak	wh3_main_chaos_province_path_to_the_east	0
wh3_main_chaos_region_ice_caverns_of_ymirdrak	wh3_main_chaos_province_path_to_the_east	0
wh3_main_chaos_region_icespewer	wh3_main_chaos_province_path_to_the_east	0
wh3_main_chaos_region_sabre_mountain	wh3_main_chaos_province_path_to_the_east	0
wh3_main_chaos_region_gnashraks_lair	wh3_main_chaos_province_peak_pass	0
wh3_main_chaos_region_karak_kadrin	wh3_main_chaos_province_peak_pass	0
wh3_main_chaos_region_karak_raziak	wh3_main_chaos_province_peak_pass	0
wh3_main_chaos_region_chimera_plateau	wh3_main_chaos_province_plain_of_bone	0
wh3_main_chaos_region_the_crystal_spires	wh3_main_chaos_province_plain_of_bone	0
wh3_main_chaos_region_the_monolith_of_the_void	wh3_main_chaos_province_plain_of_bone	0
wh3_main_chaos_region_volcanos_heart	wh3_main_chaos_province_plain_of_bone	0
wh3_main_chaos_region_blood_haven	wh3_main_chaos_province_plain_of_illusions	0
wh3_main_chaos_region_pillar_of_skulls	wh3_main_chaos_province_plain_of_illusions	0
wh3_main_chaos_region_the_burning_monolith	wh3_main_chaos_province_plain_of_illusions	0
wh3_main_chaos_region_the_tower_of_torment	wh3_main_chaos_province_plain_of_illusions	0
wh3_main_chaos_region_altdorf	wh3_main_chaos_province_reikland	0
wh3_main_chaos_region_eilhart	wh3_main_chaos_province_reikland	0
wh3_main_chaos_region_ubersreik	wh3_main_chaos_province_reikland	0
wh3_main_chaos_region_erengrad	wh3_main_chaos_province_river_lynsk	0
wh3_main_chaos_region_kislev	wh3_main_chaos_province_river_urskoy	0
wh3_main_chaos_region_city_of_splinters	wh3_main_chaos_province_road_of_skulls	0
wh3_main_chaos_region_fort_dolganyeir	wh3_main_chaos_province_road_of_skulls	0
wh3_main_chaos_region_karak_dum	wh3_main_chaos_province_road_of_skulls	0
wh3_main_chaos_region_zamoski	wh3_main_chaos_province_road_of_skulls	0
wh3_main_chaos_region_floating_mountain	wh3_main_chaos_province_road_to_damnation	0
wh3_main_chaos_region_hellcade_drove	wh3_main_chaos_province_road_to_damnation	0
wh3_main_chaos_region_the_challenge_stone	wh3_main_chaos_province_road_to_damnation	0
wh3_main_chaos_region_zerulous	wh3_main_chaos_province_road_to_damnation	0
wh3_main_chaos_region_gristle_valley	wh3_main_chaos_province_southern_grey_mountains	0
wh3_main_chaos_region_karak_azgaraz	wh3_main_chaos_province_southern_grey_mountains	0
wh3_main_chaos_region_karak_ziflin	wh3_main_chaos_province_southern_grey_mountains	0
wh3_main_chaos_region_siegfriedhof	wh3_main_chaos_province_stirland	0
wh3_main_chaos_region_wurtbad	wh3_main_chaos_province_stirland	0
wh3_main_chaos_region_castle_drakenhof	wh3_main_chaos_province_sylvania	0
wh3_main_chaos_region_konigstein_tower	wh3_main_chaos_province_sylvania	0
wh3_main_chaos_region_waldenhof	wh3_main_chaos_province_sylvania	0
wh3_main_chaos_region_kusel	wh3_main_chaos_province_talabecland	0
wh3_main_chaos_region_talabheim	wh3_main_chaos_province_talabecland	0
wh3_dlc23_chaos_region_desolation_of_drakenmoor	wh3_main_chaos_province_the_blasted_wastes	0
wh3_main_chaos_region_howling_rock	wh3_main_chaos_province_the_blasted_wastes	0
wh3_main_chaos_region_the_gates_of_zharr	wh3_main_chaos_province_the_blasted_wastes	0
wh3_main_chaos_region_the_bleeding_spire	wh3_main_chaos_province_the_blood_marshes	0
wh3_main_chaos_region_the_vale_of_nightmares	wh3_main_chaos_province_the_blood_marshes	0
wh3_main_chaos_region_the_writhing_fortress	wh3_main_chaos_province_the_blood_marshes	0
wh3_main_chaos_region_tree_of_damned_shades	wh3_main_chaos_province_the_blood_marshes	0
wh3_main_chaos_region_dharko_wharf	wh3_main_chaos_province_the_cliffs_of_death	0
wh3_main_chaos_region_glut_port	wh3_main_chaos_province_the_cliffs_of_death	0
wh3_main_chaos_region_stormvrack_mount	wh3_main_chaos_province_the_cliffs_of_death	0
wh3_main_chaos_region_the_sunken_sewers	wh3_main_chaos_province_the_cliffs_of_death	0
wh3_main_chaos_region_black_rock	wh3_main_chaos_province_the_cold_mires	0
wh3_main_chaos_region_the_tower_of_flies	wh3_main_chaos_province_the_cold_mires	0
wh3_main_chaos_region_the_twisted_towers	wh3_main_chaos_province_the_cold_mires	0
wh3_main_chaos_region_praag	wh3_main_chaos_province_the_cursed_city	0
wh3_main_chaos_region_cliff_of_beasts	wh3_main_chaos_province_the_eternal_lagoon	0
wh3_main_chaos_region_the_blighted_grove	wh3_main_chaos_province_the_eternal_lagoon	0
wh3_main_chaos_region_the_forest_of_decay	wh3_main_chaos_province_the_eternal_lagoon	0
wh3_main_chaos_region_the_silvered_tower_of_sorcerers	wh3_main_chaos_province_the_eternal_lagoon	0
wh3_main_chaos_region_frozen_landing	wh3_main_chaos_province_the_goromadny	0
wh3_main_chaos_region_sjoktraken	wh3_main_chaos_province_the_goromadny	0
wh3_main_chaos_region_temple_of_heimkel	wh3_main_chaos_province_the_goromadny	0
wh3_main_chaos_region_fallen_city	wh3_main_chaos_province_the_great_maw	0
wh3_main_chaos_region_mount_thug	wh3_main_chaos_province_the_great_maw	0
wh3_main_chaos_region_shambletown	wh3_main_chaos_province_the_great_maw	0
wh3_dlc23_chaos_region_the_haunted_forest	wh3_main_chaos_province_the_haunted_forest	0
wh3_main_chaos_region_karak_vlag	wh3_main_chaos_province_the_high_pass	0
wh3_main_chaos_region_kraz_und	wh3_main_chaos_province_the_high_pass	0
wh3_main_chaos_region_kurak_peak	wh3_main_chaos_province_the_high_pass	0
wh3_main_chaos_region_seep_gore	wh3_main_chaos_province_the_high_pass	0
wh3_main_chaos_region_mines_of_gorgoth	wh3_main_chaos_province_the_howling_wastes	0
wh3_main_chaos_region_the_sentinels	wh3_main_chaos_province_the_howling_wastes	0
wh3_main_chaos_region_the_tower_of_gorgoth	wh3_main_chaos_province_the_howling_wastes	0
wh3_dlc23_chaos_region_gash_kadrak	wh3_main_chaos_province_the_plain_of_zharr	0
wh3_main_chaos_region_the_daemons_stump	wh3_main_chaos_province_the_plain_of_zharr	0
wh3_main_chaos_region_zharr_naggrund	wh3_main_chaos_province_the_plain_of_zharr	0
wh3_main_chaos_region_dragons_crossroad	wh3_main_chaos_province_the_red_wastes	0
wh3_main_chaos_region_iron_storm	wh3_main_chaos_province_the_red_wastes	0
wh3_main_chaos_region_red_fortress	wh3_main_chaos_province_the_red_wastes	0
wh3_main_chaos_region_blood_mountain	wh3_main_chaos_province_the_shard_lands	0
wh3_main_chaos_region_palace_of_princes	wh3_main_chaos_province_the_shard_lands	0
wh3_main_chaos_region_the_fetid_catacombs	wh3_main_chaos_province_the_shard_lands	0
wh3_main_chaos_region_the_palace_of_ruin	wh3_main_chaos_province_the_shard_lands	0
wh3_main_chaos_region_broekwater	wh3_main_chaos_province_the_wasteland	0
wh3_main_chaos_region_fort_bergbres	wh3_main_chaos_province_the_wasteland	0
wh3_main_chaos_region_gorssel	wh3_main_chaos_province_the_wasteland	0
wh3_main_chaos_region_marienburg	wh3_main_chaos_province_the_wasteland	0
wh3_main_chaos_region_laurelorn_forest	wh3_main_chaos_province_the_witchs_wood	0
wh3_main_chaos_region_crookback_mountain	wh3_main_chaos_province_the_wolf_lands	0
wh3_main_chaos_region_mount_grey_hag	wh3_main_chaos_province_the_wolf_lands	0
wh3_main_chaos_region_tower_of_grief	wh3_main_chaos_province_the_wolf_lands	0
wh3_main_chaos_region_castle_alexandronov	wh3_main_chaos_province_troll_country	0
wh3_main_chaos_region_dhazhyn	wh3_main_chaos_province_troll_country	0
wh3_main_chaos_region_leblya	wh3_main_chaos_province_troll_country	0
wh3_main_chaos_region_altar_of_the_crimson_harvest	wh3_main_chaos_province_trollheim_mountains	0
wh3_main_chaos_region_black_gulch	wh3_main_chaos_province_trollheim_mountains	0
wh3_main_chaos_region_fort_straghov	wh3_main_chaos_province_trollheim_mountains	0
wh3_main_chaos_region_the_tower_of_khrakk	wh3_main_chaos_province_trollheim_mountains	0
wh3_main_chaos_region_pack_ice_bay	wh3_main_chaos_province_vanaheim_mountains	0
wh3_main_chaos_region_serpent_jetty	wh3_main_chaos_province_vanaheim_mountains	0
wh3_main_chaos_region_troll_fjord	wh3_main_chaos_province_vanaheim_mountains	0
wh3_main_chaos_region_shang_yang	wh3_main_chaos_province_warpstone_desert	0
wh3_main_chaos_region_shrine_of_the_alchemist	wh3_main_chaos_province_warpstone_desert	0
wh3_main_chaos_region_tai_tzu	wh3_main_chaos_province_warpstone_desert	0
wh3_main_chaos_region_tower_of_ashshair	wh3_main_chaos_province_warpstone_desert	0
wh3_main_chaos_region_city_of_monkeys	wh3_main_chaos_province_wastelands_of_jinshen	0
wh3_main_chaos_region_hanyu_port	wh3_main_chaos_province_wastelands_of_jinshen	0
wh3_main_chaos_region_xen_wu	wh3_main_chaos_province_wastelands_of_jinshen	0
wh3_main_chaos_region_snake_gate	wh3_main_chaos_province_western_great_bastion	0
wh3_main_chaos_region_grissenwald	wh3_main_chaos_province_wissenland	0
wh3_main_chaos_region_nuln	wh3_main_chaos_province_wissenland	0
wh3_main_chaos_region_karak_ungor	wh3_main_chaos_province_worlds_edge_mountains	0
wh3_main_chaos_region_khazid_irkulaz	wh3_main_chaos_province_worlds_edge_mountains	0
wh3_main_chaos_region_the_silver_pinnacle	wh3_main_chaos_province_worlds_edge_mountains	0
wh3_main_chaos_region_fort_dorznye_vort	wh3_main_chaos_province_zorn_uzkul	0
wh3_main_chaos_region_the_falls_of_doom	wh3_main_chaos_province_zorn_uzkul	0
wh3_main_chaos_region_uzkulak	wh3_main_chaos_province_zorn_uzkul	0
wh3_main_chaos_region_uzkulany	wh3_main_chaos_province_zorn_uzkul	0
wh3_main_chaos_region_land_of_the_plaguelord	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_chaos	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_1	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_2	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_3	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_4	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_5	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_6	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_realm_of_the_sorcerer_7	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_fifth	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_first	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_fourth	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_second	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_sixth	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_01	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_02	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_03	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_04	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_05	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_06	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_07	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_start_08	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_slaanesh_third	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_the_blood_gods_domain	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_the_dark_princes_realm	wh3_main_chaos_realm_of_chaos	0
wh3_main_chaos_region_the_forge_of_souls	wh3_main_chaos_realm_of_chaos	0
wh3_main_combi_region_bechafen	wh3_main_combi_ivory_road_bechafen-hergig	1
wh3_main_combi_region_hergig	wh3_main_combi_ivory_road_bechafen-hergig	4
wh3_main_combi_region_kappelburg	wh3_main_combi_ivory_road_bechafen-hergig	2
wh3_main_combi_region_wolfenburg	wh3_main_combi_ivory_road_bechafen-hergig	3
wh3_main_combi_region_bechafen	wh3_main_combi_ivory_road_bechafen-krugenheim	1
wh3_main_combi_region_gryphon_wood	wh3_main_combi_ivory_road_bechafen-krugenheim	3
wh3_main_combi_region_kappelburg	wh3_main_combi_ivory_road_bechafen-krugenheim	2
wh3_main_combi_region_krugenheim	wh3_main_combi_ivory_road_bechafen-krugenheim	5
wh3_main_combi_region_talabheim	wh3_main_combi_ivory_road_bechafen-krugenheim	4
wh3_main_combi_region_black_fang	wh3_main_combi_ivory_road_black_fang-blizzard_peak	1
wh3_main_combi_region_blizzardpeak	wh3_main_combi_ivory_road_black_fang-blizzard_peak	3
wh3_main_combi_region_gorger_rock	wh3_main_combi_ivory_road_black_fang-blizzard_peak	2
wh3_main_combi_region_black_fang	wh3_main_combi_ivory_road_black_fang-zharr_naggrund	1
wh3_main_combi_region_zharr_naggrund	wh3_main_combi_ivory_road_black_fang-zharr_naggrund	2
wh3_main_combi_region_black_fortress	wh3_main_combi_ivory_road_black_fortress-pigbarter	1
wh3_main_combi_region_pigbarter	wh3_main_combi_ivory_road_black_fortress-pigbarter	2
wh3_main_combi_region_black_fortress	wh3_main_combi_ivory_road_black_fortress-tower_of_gorgoth	1
wh3_main_combi_region_the_sentinels	wh3_main_combi_ivory_road_black_fortress-tower_of_gorgoth	2
wh3_main_combi_region_tower_of_gorgoth	wh3_main_combi_ivory_road_black_fortress-tower_of_gorgoth	3
wh3_main_combi_region_blizzardpeak	wh3_main_combi_ivory_road_blizzard_peak-uzkulak	1
wh3_main_combi_region_great_skull_lakes	wh3_main_combi_ivory_road_blizzard_peak-uzkulak	4
wh3_main_combi_region_icespewer	wh3_main_combi_ivory_road_blizzard_peak-uzkulak	2
wh3_main_combi_region_sabre_mountain	wh3_main_combi_ivory_road_blizzard_peak-uzkulak	3
wh3_main_combi_region_uzkulak	wh3_main_combi_ivory_road_blizzard_peak-uzkulak	5
wh3_main_combi_region_black_fang	wh3_main_combi_ivory_road_bloodpeak-black_fang	3
wh3_main_combi_region_bloodpeak	wh3_main_combi_ivory_road_bloodpeak-black_fang	1
wh3_main_combi_region_fire_mouth	wh3_main_combi_ivory_road_bloodpeak-black_fang	2
wh3_main_combi_region_blackstone_post	wh3_main_combi_ivory_road_eilhart-gisoreux	4
wh3_main_combi_region_eilhart	wh3_main_combi_ivory_road_eilhart-gisoreux	1
wh3_main_combi_region_fort_bergbres	wh3_main_combi_ivory_road_eilhart-gisoreux	3
wh3_main_combi_region_gisoreux	wh3_main_combi_ivory_road_eilhart-gisoreux	5
wh3_main_combi_region_marienburg	wh3_main_combi_ivory_road_eilhart-gisoreux	2
