chain	set	super_chain	remove
wh2_dlc14_special_lzd_konquata	wh3_main_secondary_addon_landmark_ogham_stones		false
wh2_twa03_special_ogham_stones	wh3_main_secondary_addon_landmark_ogham_stones		false
wh_dlc05_wef_temple_kurnous	wh3_main_secondary_addon_landmark_oreons_camp		false
wh2_main_special_corrupted_spawning_pool	wh3_main_secondary_addon_landmark_oyxl		false
wh2_main_special_oyxl_shrine_of_birds	wh3_main_secondary_addon_landmark_oyxl		false
wh3_main_special_the_inevitable_city	wh3_main_secondary_addon_landmark_palace_of_princes		false
wh2_main_sch_special_parravon_peaks_brt	wh3_main_secondary_addon_landmark_parravon		false
wh2_main_sch_special_parravon_peaks_hef	wh3_main_secondary_addon_landmark_parravon		false
wh2_main_sch_special_parravon_peaks_wef	wh3_main_secondary_addon_landmark_parravon		false
wh2_main_special_solland_market	wh3_main_secondary_addon_landmark_pfeildorf		false
wh2_dlc14_special_pigbarter_grn	wh3_main_secondary_addon_landmark_pigbarter		false
wh2_dlc14_special_pigbarter_human	wh3_main_secondary_addon_landmark_pigbarter		false
wh3_main_special_pigbarter_nur	wh3_main_secondary_addon_landmark_pigbarter		false
wh3_main_special_pigbarter_ogr	wh3_main_secondary_addon_landmark_pigbarter		false
wh3_main_special_ksl_praag_1	wh3_main_secondary_addon_landmark_praag		false
wh3_main_special_ksl_praag_2	wh3_main_secondary_addon_landmark_praag		false
wh3_main_special_ksl_praag_3	wh3_main_secondary_addon_landmark_praag		false
wh2_main_special_pyramid_of_nagash_other	wh3_main_secondary_addon_landmark_pyramid_of_nagash		false
wh2_main_special_pyramid_of_nagash_vmp	wh3_main_secondary_addon_landmark_pyramid_of_nagash		false
wh2_dlc09_special_pyramid_phar	wh3_main_secondary_addon_landmark_quatar		false
wh2_main_special_quetza_serpent_lairs	wh3_main_secondary_addon_landmark_quetza		false
wh2_main_special_quintex	wh3_main_secondary_addon_landmark_quintex		false
wh2_main_special_quintex_tmb	wh3_main_secondary_addon_landmark_quintex		false
wh3_main_special_the_khadeium_paradox	wh3_main_secondary_addon_landmark_red_fortress		false
wh2_main_special_big_fort	wh3_main_secondary_addon_landmark_sabre_mountain		false
wh2_dlc16_special_sacred_pools_wef	wh3_main_secondary_addon_landmark_sacred_pools		false
wh2_dlc11_special_dragon_tooth_lighthouse	wh3_main_secondary_addon_landmark_sartosa		false
wh2_main_special_peg_street_pawnshop	wh3_main_secondary_addon_landmark_sartosa		false
wh2_main_special_smithys_tavern	wh3_main_secondary_addon_landmark_sartosa		false
wh3_main_special_the_great_embassy	wh3_main_secondary_addon_landmark_shang_yang		false
wh2_main_special_shrine_of_asuryan_def	wh3_main_secondary_addon_landmark_shrine_of_asuryan		false
wh2_main_special_shrine_of_asuryan_hef	wh3_main_secondary_addon_landmark_shrine_of_asuryan		false
wh2_main_special_shrine_of_asuryan_other	wh3_main_secondary_addon_landmark_shrine_of_asuryan		false
wh2_main_special_shrine_of_asuryan_vmp	wh3_main_secondary_addon_landmark_shrine_of_asuryan		false
wh2_main_special_shrine_of_khaine_def	wh3_main_secondary_addon_landmark_shrine_of_khaine		false
wh2_main_special_shrine_of_khaine_hef	wh3_main_secondary_addon_landmark_shrine_of_khaine		false
wh2_main_special_shrine_of_khaine_other	wh3_main_secondary_addon_landmark_shrine_of_khaine		false
wh2_main_special_shrine_of_khaine_vmp	wh3_main_secondary_addon_landmark_shrine_of_khaine		false
wh2_main_special_shrine_of_khaine_wef	wh3_main_secondary_addon_landmark_shrine_of_khaine		false
wh2_dlc12_special_sotek_snake_pit	wh3_main_secondary_addon_landmark_shrine_of_sotek		false
wh2_dlc12_special_warpstone_tractor_beam	wh3_main_secondary_addon_landmark_skavenblight		false
wh2_main_special_skavenblight_council13	wh3_main_secondary_addon_landmark_skavenblight		false
wh2_main_special_skavenblight_shattered_tower	wh3_main_secondary_addon_landmark_skavenblight		false
wh3_dlc23_special_skavenblight_warpforges_chd	wh3_main_secondary_addon_landmark_skavenblight		false
wh2_main_special_skeggi_hall	wh3_main_secondary_addon_landmark_skeggi		false
wh3_main_special_gorger_haunt	wh3_main_secondary_addon_landmark_skrag_gorgers		false
wh3_main_special_standing_stones	wh3_main_secondary_addon_landmark_standing_stones		false
wh3_main_special_standing_stones_others	wh3_main_secondary_addon_landmark_standing_stones		false
wh_main_special_blazing_sun_chapterhouse	wh3_main_secondary_addon_landmark_talabheim		false
wh2_dlc11_special_ancient_vault	wh3_main_secondary_addon_landmark_the_awakening		false
wh3_dlc24_special_huatl	wh3_main_secondary_addon_landmark_the_awakening		false
wh3_main_special_challenge_stone_srawl	wh3_main_secondary_addon_landmark_the_challenge_stone		false
wh3_main_special_symposium_of_change	wh3_main_secondary_addon_landmark_the_crystal_spires		false
wh3_dlc24_special_desecrated_grove_nur	wh3_main_secondary_addon_landmark_the_haunted_forest		false
wh3_main_ie_special_the_haunted_forest_gnoblar_outpost	wh3_main_secondary_addon_landmark_the_haunted_forest		false
wh3_main_special_desecrated_grove	wh3_main_secondary_addon_landmark_the_haunted_forest		false
wh3_main_special_abandoned_sky_titan_hold	wh3_main_secondary_addon_landmark_the_sky_monolith		false
wh3_main_special_the_vale_of_creatures	wh3_main_secondary_addon_landmark_the_twisted_towers		false
wh_dlc05_wef_temple_anath_raema	wh3_main_secondary_addon_landmark_the_witchwood		false
wh3_main_special_the_pandemournium	wh3_main_secondary_addon_landmark_the_writhing_fortress		false
wh_dlc05_wef_tree_threllock	wh3_main_secondary_addon_landmark_threllock		false
wh2_main_special_tlaxtlan_temple_of_the_eclipse	wh3_main_secondary_addon_landmark_tlaxtlan		false
wh2_main_special_tor_achare_lions	wh3_main_secondary_addon_landmark_tor_achare		false
wh2_main_special_anlec_citadel_def	wh3_main_secondary_addon_landmark_tor_anlec		false
wh2_main_special_anlec_citadel_hef	wh3_main_secondary_addon_landmark_tor_anlec		false
wh2_main_special_tiranoc_palace	wh3_main_secondary_addon_landmark_tor_anroc		false
wh2_main_special_tiranoc_palace_def	wh3_main_secondary_addon_landmark_tor_anroc		false
wh2_main_special_ellyrian_stables	wh3_main_secondary_addon_landmark_tor_elyr		false
wh2_main_special_cothique_palace	wh3_main_secondary_addon_landmark_tor_koruali		false
wh2_main_special_yvresse_amphitheatre	wh3_main_secondary_addon_landmark_tor_yvresse		false
wh2_main_special_yvresse_amphitheatre_def	wh3_main_secondary_addon_landmark_tor_yvresse		false
wh2_main_special_tower_of_hoeth	wh3_main_secondary_addon_landmark_tower_of_hoeth		false
wh2_main_special_tower_of_hoeth_def	wh3_main_secondary_addon_landmark_tower_of_hoeth		false
wh2_main_special_tower_of_hoeth_emp	wh3_main_secondary_addon_landmark_tower_of_hoeth		false
wh2_main_special_tower_of_hoeth_other	wh3_main_secondary_addon_landmark_tower_of_hoeth		false
wh2_main_special_tower_of_hoeth_vmp	wh3_main_secondary_addon_landmark_tower_of_hoeth		false
wh_main_special_ubersreik_inn	wh3_main_secondary_addon_landmark_ubersreik		false
wh2_main_special_def_vauls_anvil	wh3_main_secondary_addon_landmark_vauls_anvil_def		false
wh2_main_special_def_vauls_anvil_hef	wh3_main_secondary_addon_landmark_vauls_anvil_def		false
wh2_main_special_hall_of_dragons	wh3_main_secondary_addon_landmark_vauls_anvil_hef		false
wh3_dlc25_special_hall_of_dragons_dwf	wh3_main_secondary_addon_landmark_vauls_anvil_hef		false
wh_dlc05_wef_office_starlight_forge	wh3_main_secondary_addon_landmark_vauls_anvil_wef		false
wh_dlc05_wef_office_wardancer_feast_halls	wh3_main_secondary_addon_landmark_waterfall_palace		false
wh_dlc05_wef_tree_delliandra	wh3_main_secondary_addon_landmark_waterfall_palace		false
wh3_dlc24_special_celestial_palace_other	wh3_main_secondary_addon_landmark_wei_jin		false
wh3_main_special_celestial_palace	wh3_main_secondary_addon_landmark_wei_jin		false
wh3_main_special_paradise_gardens	wh3_main_secondary_addon_landmark_wei_jin		false
wh3_main_special_the_temple_of_the_two_moons	wh3_main_secondary_addon_landmark_wei_jin		false
wh3_main_special_temple_of_the_jade_blood_sorcerers	wh3_main_secondary_addon_landmark_weng_chang_jade_blood_temple		false
wh3_main_special_grand_observatory_of_xing_po	wh3_main_secondary_addon_landmark_xing_po_observatory		false
wh2_main_special_xlanhuapec_temple_of_mists	wh3_main_secondary_addon_landmark_xlanhuapec_temple_of_mists		false
wh_dlc05_wef_office_wildwood_waystones	wh3_main_secondary_addon_landmark_yn_edryl_korian		false
wh_dlc05_wef_tree_talrennic	wh3_main_secondary_addon_landmark_yn_edryl_korian		false
wh2_dlc09_special_pyramid_amenemhetum	wh3_main_secondary_addon_landmark_zandri		false
wh2_main_special_ziggurat_of_dawn_beacon	wh3_main_secondary_addon_landmark_ziggurat_of_dawn_beacon		false
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh3_main_secondary_addon_landmark_ziggurat_of_dawn_beacon		false
wh2_main_special_ziggurat_of_dawn_beacon_skv	wh3_main_secondary_addon_landmark_ziggurat_of_dawn_beacon		false
wh2_main_special_ziggurat_of_dawn_beacon_vmp	wh3_main_secondary_addon_landmark_ziggurat_of_dawn_beacon		false
wh2_dlc09_tmb_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_dlc11_cst_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_VAMPIRES_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_brt_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_def_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_dwf_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_emp_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_hef_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_lzd_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_skv_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh2_main_wef_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_dlc20_woc_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_dlc23_chd_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_cth_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_dae_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_kho_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_ksl_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_nur_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_ogr_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_sla_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh3_main_tze_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh_main_NORSCA_resource_obsidian	wh3_main_secondary_addon_res_carved_obsidian		false
wh_main_DWARFS_resource_water	wh3_main_secondary_addon_res_dwarf_beer		false
wh2_dlc09_tmb_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_dlc11_cst_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_main_brt_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_main_def_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_main_hef_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_main_lzd_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_main_skv_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_dlc20_woc_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_dlc23_chd_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_cth_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_dae_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_ie_NORSCA_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_kho_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_ksl_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_nur_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_ogr_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_sla_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh3_main_tze_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh_dlc05_wef_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh_main_DWARFS_resource_cinnabar	wh3_main_secondary_addon_res_dyes		false
wh_main_HUMAN_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh_main_VAMPIRES_resource_dyes	wh3_main_secondary_addon_res_dyes		false
wh2_dlc09_tmb_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_dlc11_cst_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_GREENSKINS_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_VAMPIRES_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_brt_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_def_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_dwf_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_emp_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_hef_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_lzd_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_skv_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_main_wef_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_dlc20_woc_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_dlc23_chd_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_cth_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_dae_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_ie_NORSCA_resource_exotic_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_kho_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_ksl_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_nur_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_ogr_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_sla_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh3_main_tze_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh_dlc06_GREENSKINS_resource_animals	wh3_main_secondary_addon_res_exotic_animals		false
wh2_dlc09_tmb_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_dlc11_cst_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_main_brt_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_main_def_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_main_hef_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_main_lzd_resource_furs	wh3_main_secondary_addon_res_furs		false
wh2_main_skv_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_dlc20_woc_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_dlc23_chd_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_cth_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_dae_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_ie_NORSCA_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_kho_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_ksl_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_nur_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_ogr_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_sla_resource_furs	wh3_main_secondary_addon_res_furs		false
wh3_main_tze_resource_furs	wh3_main_secondary_addon_res_furs		false
wh_dlc05_wef_resource_furs	wh3_main_secondary_addon_res_furs		false
wh_main_DWARFS_resource_game	wh3_main_secondary_addon_res_furs		false
wh_main_GREENSKINS_resource_pastures_furs_military	wh3_main_secondary_addon_res_furs		false
wh_main_HUMAN_resource_furs	wh3_main_secondary_addon_res_furs		false
wh_main_VAMPIRES_resource_furs	wh3_main_secondary_addon_res_furs		false
wh_main_VAMPIRES_resource_pastures_timber_military	wh3_main_secondary_addon_res_furs		false
wh2_dlc09_tmb_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_dlc11_cst_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_main_HUMAN_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh2_main_VAMPIRES_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh2_main_brt_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh2_main_def_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_main_hef_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_main_lzd_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_main_skv_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh2_main_wef_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_dlc20_woc_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_dlc23_chd_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_cth_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_dae_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_ie_NORSCA_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh3_main_kho_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_ksl_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_nur_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_ogr_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_sla_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh3_main_tze_resource_gems	wh3_main_secondary_addon_res_gemstones		false
wh_main_DWARFS_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh_main_GREENSKINS_resource_gemstones	wh3_main_secondary_addon_res_gemstones		false
wh2_dlc09_tmb_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_dlc11_cst_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_main_brt_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_main_def_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_main_hef_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_main_lzd_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_main_skv_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_dlc20_woc_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_dlc23_chd_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_cth_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_dae_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_ie_NORSCA_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_kho_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_ksl_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_nur_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_ogr_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_sla_resource_gold	wh3_main_secondary_addon_res_gold		false
wh3_main_tze_resource_gold	wh3_main_secondary_addon_res_gold		false
wh_dlc05_wef_resource_gold	wh3_main_secondary_addon_res_gold		false
wh_main_DWARFS_resource_gold	wh3_main_secondary_addon_res_gold		false
wh_main_GREENSKINS_resource_gold	wh3_main_secondary_addon_res_gold		false
wh_main_HUMAN_resource_gold	wh3_main_secondary_addon_res_gold		false
wh_main_VAMPIRES_resource_gold	wh3_main_secondary_addon_res_gold		false
wh2_dlc09_tmb_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_dlc11_cst_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_main_brt_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_main_def_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_main_hef_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_main_lzd_resource_iron	wh3_main_secondary_addon_res_iron		false
wh2_main_skv_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_dlc20_woc_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_dlc23_chd_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_cth_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_dae_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_kho_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_ksl_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_nur_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_ogr_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_sla_resource_iron	wh3_main_secondary_addon_res_iron		false
wh3_main_tze_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_dlc05_wef_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_main_BRETONNIA_resource_iron_military	wh3_main_secondary_addon_res_iron		false
wh_main_DWARFS_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_main_DWARF_resource_iron_military	wh3_main_secondary_addon_res_iron		false
wh_main_EMPIRE_resource_iron_military	wh3_main_secondary_addon_res_iron		false
wh_main_GREENSKINS_resource_iron_military	wh3_main_secondary_addon_res_iron		false
wh_main_HUMAN_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_main_NORSCA_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_main_VAMPIRES_resource_iron	wh3_main_secondary_addon_res_iron		false
wh_main_VAMPIRES_resource_iron_military	wh3_main_secondary_addon_res_iron		false
wh3_dlc20_woc_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_dlc23_chd_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_brt_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_cst_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_cth_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_dae_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_def_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_dwf_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_emp_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_hef_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_ie_NORSCA_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_kho_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_ksl_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_lzd_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_nur_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_ogr_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_skv_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_sla_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_tmb_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_tze_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_vmp_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh3_main_wef_resource_ivory	wh3_main_secondary_addon_res_ivory		false
wh2_dlc09_tmb_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_dlc11_cst_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_main_brt_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_main_def_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_main_hef_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_main_lzd_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_main_skv_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_dlc20_woc_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_dlc23_chd_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_cth_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_dae_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_kho_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_ksl_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_nur_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_ogr_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_sla_resource_marble	wh3_main_secondary_addon_res_marble		false
wh3_main_tze_resource_marble	wh3_main_secondary_addon_res_marble		false
wh_dlc05_wef_resource_marble	wh3_main_secondary_addon_res_marble		false
wh_main_DWARFS_resource_marble	wh3_main_secondary_addon_res_marble		false
wh_main_HUMAN_resource_marble	wh3_main_secondary_addon_res_marble		false
wh_main_NORSCA_resource_marble	wh3_main_secondary_addon_res_marble		false
wh_main_VAMPIRES_resource_marble	wh3_main_secondary_addon_res_marble		false
wh2_dlc09_tmb_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_dlc11_cst_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_VAMPIRES_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_brt_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_def_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_dwf_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_emp_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_hef_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_lzd_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_skv_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_main_wef_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_dlc20_woc_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_dlc23_chd_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_cth_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_dae_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_ie_NORSCA_resource_medicinal_plants	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_kho_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_ksl_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_nur_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_ogr_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_sla_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh3_main_tze_resource_medicine	wh3_main_secondary_addon_res_medicinal_plants		false
wh2_dlc09_tmb_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh2_dlc11_cst_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh2_main_brt_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh2_main_def_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh2_main_hef_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh2_main_lzd_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh2_main_skv_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_dlc20_woc_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_dlc23_chd_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh3_main_cth_resource_pasture	wh3_main_secondary_addon_res_pastures		false
