child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	visible_in_ui
wh3_main_tech_cth_38	wh3_main_tech_cth_33	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_35	wh3_main_tech_cth_34	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_31	wh3_main_tech_cth_35	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_36	wh3_main_tech_cth_35	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_39	wh3_main_tech_cth_35	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_37	wh3_main_tech_cth_36	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_56	wh3_main_tech_cth_37	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_41	wh3_main_tech_cth_38	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_42	wh3_main_tech_cth_38	0	2	1	0.0000	0.0000	true
wh3_main_tech_cth_37	wh3_main_tech_cth_40	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_43	wh3_main_tech_cth_42	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_45	wh3_main_tech_cth_42	0	3	4	0.0000	0.0000	true
wh3_main_tech_cth_40	wh3_main_tech_cth_43	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_44	wh3_main_tech_cth_43	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_46	wh3_main_tech_cth_45	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_47	wh3_main_tech_cth_48	0	1	3	0.0000	0.0000	true
wh3_main_tech_cth_2	wh3_main_tech_cth_4	0	1	4	0.0000	0.0000	true
wh3_main_tech_cth_5	wh3_main_tech_cth_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_48	wh3_main_tech_cth_50	0	1	4	0.0000	0.0000	true
wh3_main_tech_cth_51	wh3_main_tech_cth_50	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_52	wh3_main_tech_cth_51	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_55	wh3_main_tech_cth_51	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_49	wh3_main_tech_cth_53	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_50	wh3_main_tech_cth_53	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_60	wh3_main_tech_cth_55	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_53	wh3_main_tech_cth_56	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_57	wh3_main_tech_cth_56	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_61	wh3_main_tech_cth_56	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_58	wh3_main_tech_cth_57	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_54	wh3_main_tech_cth_58	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_59	wh3_main_tech_cth_58	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_62	wh3_main_tech_cth_58	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_60	wh3_main_tech_cth_59	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_6	wh3_main_tech_cth_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_9	wh3_main_tech_cth_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_64	wh3_main_tech_cth_61	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_65	wh3_main_tech_cth_61	0	2	1	0.0000	0.0000	true
wh3_main_tech_cth_60	wh3_main_tech_cth_63	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_66	wh3_main_tech_cth_65	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_68	wh3_main_tech_cth_65	0	3	4	0.0000	0.0000	true
wh3_main_tech_cth_63	wh3_main_tech_cth_66	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_67	wh3_main_tech_cth_66	0	2	4	0.0000	0.0000	true
wh3_main_tech_cth_69	wh3_main_tech_cth_68	0	3	1	0.0000	0.0000	true
wh3_main_tech_cth_3	wh3_main_tech_cth_7	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_4	wh3_main_tech_cth_7	0	2	3	0.0000	0.0000	true
wh3_main_tech_cth_14	wh3_main_tech_cth_9	0	2	4	0.0000	0.0000	true
wh3_main_tech_emp_divine_mandate_volkmar	wh3_main_tech_emp_fanatics_decree_volkmar	0	3	1	0.0000	0.0000	true
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_1	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_2	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_3	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_4	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_5	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_6	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_7	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_2_8	wh3_main_tech_kho_1_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_1	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_2	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_3	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_4	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_5	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_6	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_7	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_3_8	wh3_main_tech_kho_2_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_1	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_2	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_3	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_4	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_5	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_6	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_7	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_4_8	wh3_main_tech_kho_3_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
