key	group	initial_unit_count	pool	faction_requirement	subculture_requirement	tech_requirement
2043462036	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	1	wh_dlc08_monster_hunt_of_renown_pool		wh_dlc08_sc_nor_norsca	
2044614759	wh3_dlc29_vmp_cav_drakenhof_templars	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
2047629367	wh2_dlc13_emp_inf_crossbowmen_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
2048221669	wh3_dlc26_kho_mon_bloodbeast_of_khorne_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2053099904	wh3_dlc29_nag_cst_cav_deck_droppers_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2056817881	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
2058858357	wh3_dlc29_nur_cav_pox_riders_of_nurgle_0_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
2059161952	wh_main_chs_mon_chaos_spawn_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
2060749689	wh2_dlc11_cst_inf_depth_guard_1	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
2060872381	wh3_dlc24_tze_mon_mutalith_vortex_beast_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2062233931	wh3_dlc29_chs_mon_warshrine_mnur_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
2063066967	wh2_dlc13_emp_inf_spearmen_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
2064925874	wh3_main_kho_inf_bloodletters_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2064952479	wh3_dlc29_vmp_mon_zombie_dragon	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
2065554293	wh3_main_sla_mon_spawn_of_slaanesh_0_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
2067431606	wh3_dlc20_chs_mon_warshrine_msla_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
2071505266	wh2_twa03_mon_carnosaur_0	0	wh2_twa03_def_rakarth_merc_pool			
2072524304	wh3_cp1_cth_bhashiva_shang_yang_support_onyx_crowmen	0	wh3_cp1_cth_bhashiva_shang_yang_support			
207255795	wh3_dlc29_chs_inf_chosen_mnur_ror	1	wh3_main_nur_units_of_renown_pool			
2075647904	wh3_dlc29_nag_vmp_mon_vargheists_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2076650647	wh3_dlc20_chs_mon_warshrine_mkho_faction_pool	0	wh3_main_belakor_faction_pool			
2081385970	wh2_dlc16_wef_mon_hawks	0	wh2_dlc16_wef_drycha_province_merc_pool	wh2_dlc16_wef_drycha		
2085228027	wh2_dlc16_wef_mon_feral_manticore	0	wh2_dlc16_wef_drycha_province_merc_pool	wh2_dlc16_wef_drycha		
2091598224	wh3_twa06_tze_inf_pink_horrors_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
2094401665	wh_main_chs_art_hellcannon_warriors_faction_pool	1	wh3_main_belakor_faction_pool			
2097036972	wh3_main_kho_mon_spawn_of_khorne_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
2097146059	wh3_main_tze_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
2098935538	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0	1	wh2_dlc11_cst_units_of_renown_pool		wh2_dlc11_sc_cst_vampire_coast	
2098939446	wh3_dlc25_nur_cav_plague_drones_1_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
2099420963	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	1	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
2101125634	wh_pro04_nor_inf_marauder_berserkers_ror_0	1	wh_dlc08_nor_units_of_renown_pool		wh_dlc08_sc_nor_norsca	
2101396622	wh3_dlc29_nag_vmp_mon_dire_wolves_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2113093938	wh3_dlc25_nur_mon_toad_dragon_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2113216521	wh_pro04_bst_inf_ungor_spearmen_ror_0	1	wh_dlc03_bst_units_of_renown_pool		wh_dlc03_sc_bst_beastmen	
2114626813	wh2_dlc13_emp_inf_swordsmen_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
2114839832	wh2_main_lzd_mon_kroxigors_blessed	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
2117845909	wh2_main_lzd_inf_temple_guards_blessed	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
212127271	wh_dlc04_vmp_cav_vereks_reavers_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
2124359958	wh3_dlc26_kho_mon_bloodbeast_of_khorne_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
2125544346	wh3_dlc29_nag_tmb_mon_sepulchral_stalkers_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2127220329	wh3_main_nur_cav_plague_drones_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2128960103	wh2_dlc13_emp_cav_empire_knights_ror_2	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
2131911820	wh2_dlc17_lzd_mon_carnosaur_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
2133085750	wh2_dlc14_skv_inf_eshin_triads_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
2134388521	wh3_main_sla_mon_keeper_of_secrets_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_sigvald		
213469091	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
2135911180	wh3_main_tze_inf_pink_horrors_1_belakor_faction_pool	0	wh3_main_belakor_faction_pool			
2136778534	wh2_dlc13_emp_inf_halberdiers_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
2136846048	wh3_cp1_cth_bhashiva_shang_yang_support_jade_warriors_cross_shield	0	wh3_cp1_cth_bhashiva_shang_yang_support			
2140499621	wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
2143358356	wh3_twa08_cth_mon_terracotta_sentinel_0_ror	1	wh3_main_cth_units_of_renown_pool		wh3_main_sc_cth_cathay	
2145081186	wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_festus		
2147188693	wh3_dlc29_nag_vmp_mon_fell_bats_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
214809632	wh3_main_nur_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
214845203	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
219149929	wh3_dlc26_kho_inf_wrathmongers_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
221792205	wh3_dlc20_chs_mon_giant_mnur_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
221914825	wh3_dlc27_bst_mon_chimera_ror	1	wh_dlc03_bst_units_of_renown_pool			
223483340	wh2_dlc11_cst_mon_mournguls_0	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
226036342	wh3_main_nur_inf_plaguebearers_1	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
226564272	wh3_main_nur_cav_plague_drones_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
227797294	wh3_dlc20_chs_inf_chaos_marauders_mtze_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
229418000	wh_dlc01_chs_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
230969986	wh3_main_nur_mon_spawn_of_nurgle_0_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
234090197	wh3_dlc25_nur_mon_toad_dragon_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
235931022	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
235999301	wh2_dlc13_emp_veh_steam_tank_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
237751042	wh3_dlc25_nur_mon_bile_trolls_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
23797028	wh3_dlc25_nur_chieftains_bst_inf_cygor_0	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
239053124	wh2_dlc13_emp_inf_greatswords_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
241230845	wh3_main_nur_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
241622058	wh3_dlc27_chs_inf_bearmen_great_weapons_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
24194635	wh3_dlc29_chs_mon_warshrine_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
246826490	wh3_main_tze_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
247307184	wh_pro04_chs_mon_chaos_spawn_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
248367174	wh_main_chs_cav_chaos_knights_0_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
249971316	wh3_dlc29_nag_tmb_cav_nehekhara_horsemen_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
250601561	wh3_dlc20_chs_cav_chaos_chariot_msla_ror	1	wh3_main_sla_units_of_renown_pool			
256932170	wh3_dlc24_tze_mon_cockatrice_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
2617	wh_main_vmp_inf_skeleton_warriors_0	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
264137835	wh3_dlc20_chs_inf_forsaken_msla_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
264172237	wh3_main_nur_mon_plague_toads_0	2	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
267129695	wh3_dlc29_nag_cst_inf_deck_gunners_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2691	wh_main_vmp_inf_skeleton_warriors_1	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
2696	wh_main_vmp_inf_zombie	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
270070026	wh3_dlc26_chs_inf_chosen_mkho_ror	1	wh3_main_kho_units_of_renown_pool			
270334276	wh_pro04_nor_inf_marauder_berserkers_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
273193621	wh2_dlc12_skv_inf_clanrats_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
278765130	wh3_main_nur_inf_nurglings_0	4	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
282091490	wh_pro04_brt_inf_battle_pilgrims_ror_0	1	wh_dlc07_brt_units_of_renown_pool		wh_main_sc_brt_bretonnia	
283634200	wh3_dlc25_dwf_grudges_longbeards_1	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
28377915	wh3_main_sla_veh_seeker_chariot_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
285112153	wh3_dlc29_emp_middenland_cav_knights_of_the_white_wolf	1	wh3_dlc29_emp_middenland_merc_pool_boris	wh_main_emp_middenland		
28946108	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
292966510	wh3_dlc27_nor_inf_chaos_marauders_great_weapons_ror	1	wh_dlc08_nor_units_of_renown_pool			
293412832	wh_main_chs_mon_chaos_warhounds_1	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
294579818	wh3_dlc29_nag_vmp_cav_blood_knights_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2949	wh_main_vmp_cav_black_knights_0	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
295423276	wh2_dlc13_emp_inf_greatswords_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
295474541	wh3_dlc20_chs_mon_warshrine_mnur_monster_mark_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
2959	wh_main_vmp_cav_black_knights_3	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
2965	wh_main_vmp_cav_hexwraiths	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
2971	wh_main_vmp_inf_cairn_wraiths	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
2973	wh_main_vmp_inf_grave_guard_0	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
2979	wh_main_vmp_inf_grave_guard_1	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
298314755	wh_dlc08_nor_mon_war_mammoth_boss	1	wh_dlc08_monster_hunt_of_renown_pool		wh_dlc08_sc_nor_norsca	
2988	wh_main_vmp_mon_crypt_horrors	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
2997	wh_main_vmp_mon_terrorgheist	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3000	wh_main_vmp_mon_vargheists	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3005	wh_main_vmp_mon_varghulf	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3009	wh_main_vmp_veh_black_coach	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3012	wh_main_vmp_inf_crypt_ghouls	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
3032	wh_main_vmp_mon_dire_wolves	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
3039	wh_main_vmp_mon_fell_bats	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
305628354	wh3_dlc27_nor_inf_marauder_champions_0	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
30617457	wh3_dlc20_chs_inf_chaos_warriors_mnur_province_pool_hero_action	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
307561552	wh3_main_pro_ksl_inf_ice_guard_ror_1	1	wh3_main_pro_ksl_ror		wh3_main_pro_sc_ksl_kislev	
307861209	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
308824900	wh3_main_tze_mon_spawn_of_tzeentch_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
3090	wh_dlc04_emp_art_hammer_of_the_witches_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
309145331	wh3_main_ogr_mon_giant_0	1	wh3_main_ogr_merc_pool			
3094	wh_dlc04_emp_art_sunmaker_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3101	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3109	wh_dlc04_emp_cav_zintlers_reiksguard_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3115	wh_dlc04_emp_inf_silver_bullets_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3118	wh_dlc04_emp_inf_stirlands_revenge_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3119	wh_dlc04_emp_inf_tattersouls_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
311936985	wh2_dlc11_cst_mon_fell_bats	0	wh2_dlc11_cst_vampire_pirate_province_pool		wh2_dlc11_sc_cst_vampire_coast	
3122	wh_dlc04_emp_veh_templehof_luminark_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3128	wh_dlc04_vmp_cav_chillgheists_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
313441179	wh3_dlc29_nag_vmp_veh_coven_throne_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
3136	wh_dlc04_vmp_cav_vereks_reavers_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
314156306	wh3_main_tze_mon_lord_of_change_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
3142	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3156	wh_dlc04_vmp_inf_konigstein_stalkers_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3159	wh_dlc04_vmp_inf_sternsmen_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3160	wh_dlc04_vmp_inf_tithe_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3167	wh_dlc04_vmp_mon_devils_swartzhafen_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
316983134	wh2_dlc13_emp_veh_steam_tank_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
3170	wh_dlc04_vmp_veh_claw_of_nagash_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3172	wh_dlc06_dwf_art_gob_lobber_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3173	wh_dlc06_dwf_inf_dragonback_slayers_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3181	wh_dlc06_dwf_inf_ekrund_miners_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3190	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3192	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
31934633	wh3_dlc25_nur_inf_pestigors_warriors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
3195	wh_dlc06_dwf_inf_old_grumblers_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
319672748	wh3_main_ogr_inf_maneaters_3	1	wh3_main_ogr_merc_pool			
3204	wh_dlc06_dwf_inf_peak_gate_guard_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3206	wh_dlc06_dwf_inf_ulthars_raiders_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
320638327	wh3_main_kho_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
3213	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3215	wh_dlc06_dwf_veh_skyhammer_0	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
3220	wh_dlc06_grn_art_hammer_of_gork_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3222	wh_dlc06_grn_cav_deff_creepers_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3224	wh_dlc06_grn_cav_durkits_squigs_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3226	wh_dlc06_grn_cav_mogrubbs_marauders_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3236	wh_dlc06_grn_cav_moon_howlers_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3240	wh_dlc06_grn_cav_teef_robbers_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
324466048	wh3_dlc20_chs_mon_warshrine_msla_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
3245	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
32462214	wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
3251	wh_dlc06_grn_inf_da_rusty_arrers_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3252	wh_dlc02_vmp_cav_blood_knights_0	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3259	wh_dlc04_emp_inf_sigmars_sons_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
3263	wh_dlc04_vmp_mon_direpack_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
3264	wh_dlc04_vmp_veh_mortis_engine_0	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
3268	wh_dlc04_vmp_veh_corpse_cart_0	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
3276	wh_dlc04_vmp_veh_corpse_cart_1	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
327712086	wh3_dlc20_chs_inf_chaos_marauders_mkho_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
3278	wh_dlc04_vmp_veh_corpse_cart_2	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
3283	wh_dlc06_grn_inf_krimson_killerz_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3289	wh_dlc06_grn_cav_broken_tusks_mob_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3297	wh_dlc06_grn_inf_da_warlords_boyz_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
3303	wh_dlc06_grn_mon_venom_queen_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
331443140	wh3_dlc20_chs_cav_chaos_chariot_msla_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_azazel		
33452096	wh2_dlc13_emp_cav_empire_knights_ror_1	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
336305617	wh3_main_kho_inf_bloodletters_1_belakor_faction_pool	0	wh3_main_belakor_faction_pool			
337714332	wh3_dlc29_nag_tmb_inf_tomb_guard_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
33953718	wh3_dlc27_sla_inf_slaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
339801120	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	1	wh2_main_def_units_of_renown_pool		wh2_main_sc_def_dark_elves	
340886931	wh3_dlc27_nor_cav_chaos_chariot_ror	1	wh_dlc01_chs_units_of_renown_pool			
347710876	wh2_dlc13_lzd_mon_sacred_kroxigors_0_blessed	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
348183996	wh2_main_lzd_inf_chameleon_skinks_blessed_0	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
349725872	wh2_dlc16_wef_mon_giant_spiders	0	wh2_dlc16_wef_drycha_province_merc_pool	wh2_dlc16_wef_drycha		
351030111	wh2_dlc13_emp_inf_crossbowmen_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
352981352	wh_dlc04_vmp_mon_devils_swartzhafen_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
356101174	wh2_dlc11_cst_inf_syreens	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
356465981	wh2_dlc12_skv_veh_doomwheel_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
35804717	wh2_dlc13_emp_inf_huntsmen_ror_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
363487078	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	1	wh3_main_kho_units_of_renown_pool			
367009882	wh3_twa08_tze_mon_lord_of_change_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
368548776	wh_pro04_bst_inf_minotaurs_ror_0	1	wh_dlc03_bst_units_of_renown_pool		wh_dlc03_sc_bst_beastmen	
369465458	wh3_dlc24_tze_mon_mutalith_vortex_beast_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
369869340	wh_pro04_wef_inf_waywatchers_ror_0	1	wh_dlc05_wef_units_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
373185459	wh3_main_sla_inf_marauders_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
375410774	wh3_dlc25_dwf_malakai_feature_flame_cannons	0	wh3_dlc25_dwf_malakai_feature_mercenary_pool		wh_main_sc_dwf_dwarfs	
376538659	wh2_dlc09_tmb_mon_necrosphinx_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
