building_chain	settlement_type	exclude
wh3_main_def_allied_outpost	wh3_main_dae_khorne	false
wh3_main_dwf_allied_outpost	wh3_main_dae_khorne	false
wh3_main_emp_allied_outpost	wh3_main_dae_khorne	false
wh3_main_foreign_slot_discovery_dae	wh3_main_dae_khorne	false
wh3_main_grn_allied_outpost	wh3_main_dae_khorne	false
wh3_main_hef_allied_outpost	wh3_main_dae_khorne	false
wh3_main_kho_allied_outpost	wh3_main_dae_khorne	false
wh3_main_kho_cult_1	wh3_main_dae_khorne	false
wh3_main_kho_cult_2	wh3_main_dae_khorne	false
wh3_main_kho_cult_3	wh3_main_dae_khorne	false
wh3_main_kho_cult_4	wh3_main_dae_khorne	false
wh3_main_kho_cult_corruption_1	wh3_main_dae_khorne	false
wh3_main_kho_cult_corruption_2	wh3_main_dae_khorne	false
wh3_main_kho_cult_magus	wh3_main_dae_khorne	false
wh3_main_kho_cult_special	wh3_main_dae_khorne	false
wh3_main_kho_cult_teleport	wh3_main_dae_khorne	false
wh3_main_ksl_allied_outpost	wh3_main_dae_khorne	false
wh3_main_lzd_allied_outpost	wh3_main_dae_khorne	false
wh3_main_minor_cult_assassins_hideout	wh3_main_dae_khorne	false
wh3_main_minor_cult_black_ark	wh3_main_dae_khorne	false
wh3_main_minor_cult_carnival_of_chaos	wh3_main_dae_khorne	false
wh3_main_minor_cult_cathayan_caravan	wh3_main_dae_khorne	false
wh3_main_minor_cult_chaos_portal	wh3_main_dae_khorne	false
wh3_main_minor_cult_crimson_plague	wh3_main_dae_khorne	false
wh3_main_minor_cult_crimson_skull	wh3_main_dae_khorne	false
wh3_main_minor_cult_cult_of_pleasure	wh3_main_dae_khorne	false
wh3_main_minor_cult_dark_gift	wh3_main_dae_khorne	false
wh3_main_minor_cult_doomsphere	wh3_main_dae_khorne	false
wh3_main_minor_cult_dwarf_builders	wh3_main_dae_khorne	false
wh3_main_minor_cult_dwarf_miners	wh3_main_dae_khorne	false
wh3_main_minor_cult_dwarf_rangers	wh3_main_dae_khorne	false
wh3_main_minor_cult_elven_enclave	wh3_main_dae_khorne	false
wh3_main_minor_cult_exquisite_cadaver	wh3_main_dae_khorne	false
wh3_main_minor_cult_forge_of_hashut	wh3_main_dae_khorne	false
wh3_main_minor_cult_grail_knight_grave	wh3_main_dae_khorne	false
wh3_main_minor_cult_haendryk	wh3_main_dae_khorne	false
wh3_main_minor_cult_illumination	wh3_main_dae_khorne	false
wh3_main_minor_cult_myrmidia	wh3_main_dae_khorne	false
wh3_main_minor_cult_ogre_mercs	wh3_main_dae_khorne	false
wh3_main_minor_cult_order_vaul	wh3_main_dae_khorne	false
wh3_main_minor_cult_painted_skin	wh3_main_dae_khorne	false
wh3_main_minor_cult_peg_street_pawnshop	wh3_main_dae_khorne	false
wh3_main_minor_cult_possessed	wh3_main_dae_khorne	false
wh3_main_minor_cult_purple_hand	wh3_main_dae_khorne	false
wh3_main_minor_cult_purple_hand_extra	wh3_main_dae_khorne	false
wh3_main_minor_cult_ranald	wh3_main_dae_khorne	false
wh3_main_minor_cult_sacred_scythe	wh3_main_dae_khorne	false
wh3_main_minor_cult_sartosan_vault	wh3_main_dae_khorne	false
wh3_main_minor_cult_shallya	wh3_main_dae_khorne	false
wh3_main_minor_cult_silver_pinnacle	wh3_main_dae_khorne	false
wh3_main_minor_cult_spawning_pool	wh3_main_dae_khorne	false
wh3_main_minor_cult_the_cabal	wh3_main_dae_khorne	false
wh3_main_minor_cult_tilean_traders	wh3_main_dae_khorne	false
wh3_main_minor_cult_ulric	wh3_main_dae_khorne	false
wh3_main_minor_cult_underworld_sea	wh3_main_dae_khorne	false
wh3_main_minor_cult_unearthed_tomb	wh3_main_dae_khorne	false
wh3_main_minor_cult_warpstone_meteor	wh3_main_dae_khorne	false
wh3_main_minor_cult_witch_hunters	wh3_main_dae_khorne	false
wh3_main_minor_cult_yellow_fang	wh3_main_dae_khorne	false
wh3_main_nor_allied_outpost	wh3_main_dae_khorne	false
wh3_main_nur_allied_outpost	wh3_main_dae_khorne	false
wh3_main_nur_cult_1	wh3_main_dae_khorne	false
wh3_main_nur_cult_2	wh3_main_dae_khorne	false
wh3_main_nur_cult_3	wh3_main_dae_khorne	false
wh3_main_nur_cult_4	wh3_main_dae_khorne	false
wh3_main_nur_cult_corruption_1	wh3_main_dae_khorne	false
wh3_main_nur_cult_corruption_2	wh3_main_dae_khorne	false
wh3_main_nur_cult_magus	wh3_main_dae_khorne	false
wh3_main_nur_cult_special	wh3_main_dae_khorne	false
wh3_main_nur_cult_teleport	wh3_main_dae_khorne	false
wh3_main_ogr_allied_outpost	wh3_main_dae_khorne	false
wh3_main_skv_allied_outpost	wh3_main_dae_khorne	false
wh3_main_sla_allied_outpost	wh3_main_dae_khorne	false
wh3_main_sla_cult_1	wh3_main_dae_khorne	false
wh3_main_sla_cult_2	wh3_main_dae_khorne	false
wh3_main_sla_cult_3	wh3_main_dae_khorne	false
wh3_main_sla_cult_4	wh3_main_dae_khorne	false
wh3_main_sla_cult_corruption_1	wh3_main_dae_khorne	false
wh3_main_sla_cult_corruption_2	wh3_main_dae_khorne	false
wh3_main_sla_cult_magus	wh3_main_dae_khorne	false
wh3_main_sla_cult_special	wh3_main_dae_khorne	false
wh3_main_sla_cult_teleport	wh3_main_dae_khorne	false
wh3_main_special_settlement_gate_dae	wh3_main_dae_khorne	false
wh3_main_special_the_great_desert_other	wh3_main_dae_khorne	false
wh3_main_tmb_allied_outpost	wh3_main_dae_khorne	false
wh3_main_tze_allied_outpost	wh3_main_dae_khorne	false
wh3_main_tze_cult_1	wh3_main_dae_khorne	false
wh3_main_tze_cult_2	wh3_main_dae_khorne	false
wh3_main_tze_cult_3	wh3_main_dae_khorne	false
wh3_main_tze_cult_4	wh3_main_dae_khorne	false
wh3_main_tze_cult_corruption_1	wh3_main_dae_khorne	false
wh3_main_tze_cult_corruption_2	wh3_main_dae_khorne	false
wh3_main_tze_cult_magus	wh3_main_dae_khorne	false
wh3_main_tze_cult_special	wh3_main_dae_khorne	false
wh3_main_tze_cult_teleport	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_defence_hold	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_defence_slayers	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_economy_counting_room	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_economy_drinking	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_economy_oathgold	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_economy_trade	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_grudges	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_deeper	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_karak_eight_peaks	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_major	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_minor	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_skavenblight	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_main_zharr_naggrund	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_resources	wh3_main_dae_khorne	false
wh3_main_underdeep_dwf_tall	wh3_main_dae_khorne	false
wh3_main_vmp_allied_outpost	wh3_main_dae_khorne	false
wh3_main_wef_allied_outpost	wh3_main_dae_khorne	false
wh_main_special_erengrad_port	wh3_main_dae_khorne	false
wh2_dlc11_foreign_corruption	wh3_main_dae_nurgle	false
wh2_dlc11_foreign_income	wh3_main_dae_nurgle	false
wh2_dlc11_foreign_infamy	wh3_main_dae_nurgle	false
wh2_dlc11_foreign_trade	wh3_main_dae_nurgle	false
wh2_dlc11_special_settlement_galleons_graveyard	wh3_main_dae_nurgle	false
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_main_dae_nurgle	false
wh2_dlc12_special_warlock_lab	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_annexation_doomsday	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_annexation_war_camp	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_discovery_assassins	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_discovery_deeper_tunnels	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_food_kidnappers	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_food_raiding_camp	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_money_crafting	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_money_thieves	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_settlement_stronghold	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_settlement_warren	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_warpstone_mine	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_warpstone_refinery	wh3_main_dae_nurgle	false
wh2_dlc12_under_empire_warpstone_strip_mine	wh3_main_dae_nurgle	false
wh2_dlc14_special_nagashizzar_other	wh3_main_dae_nurgle	false
wh2_dlc14_under_empire_annexation_plague_cauldron	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_ambush	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_core	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_def_boost	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_melee_boost	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_ranged_boost	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_recruitment	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_replenishment	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_transport	wh3_main_dae_nurgle	false
wh2_dlc17_silent_sanctum_upkeep	wh3_main_dae_nurgle	false
wh2_main_special_altar_of_ultimate_darkness	wh3_main_dae_nurgle	false
wh2_main_special_pyramid_of_nagash_other	wh3_main_dae_nurgle	false
wh2_main_special_shrine_of_asuryan_other	wh3_main_dae_nurgle	false
wh2_main_special_shrine_of_khaine_other	wh3_main_dae_nurgle	false
wh2_main_wef_oak_of_ages_occupied	wh3_main_dae_nurgle	false
wh2_twa03_special_ogham_stones	wh3_main_dae_nurgle	false
wh3_dlc23_chd_allied_outpost	wh3_main_dae_nurgle	false
wh3_dlc23_special_great_temple_of_hashut_other	wh3_main_dae_nurgle	false
wh3_dlc24_special_celestial_palace_other	wh3_main_dae_nurgle	false
wh3_dlc24_special_fu_chow_port	wh3_main_dae_nurgle	false
wh3_dlc24_special_pillar_of_bone_other	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_caster	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_diplomacy_parasitic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_diplomacy_symbiotic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_expansion_parasitic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_expansion_symbiotic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_flamer	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_growth_parasitic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_growth_symbiotic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_horror_barracks	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_income_parasitic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_income_symbiotic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_monster_barracks	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_mounted	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_plunder	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_raise_army_parasitic	wh3_main_dae_nurgle	false
wh3_dlc24_tze_the_changeling_raise_army_symbiotic	wh3_main_dae_nurgle	false
wh3_dlc25_gom_chamber_of_the_dark_lady	wh3_main_dae_nurgle	false
wh3_dlc25_gom_militia_of_morr	wh3_main_dae_nurgle	false
wh3_dlc25_gom_spiriters_study	wh3_main_dae_nurgle	false
wh3_dlc25_gom_temple_of_morr	wh3_main_dae_nurgle	false
wh3_dlc25_sch_special_nuln_throne_of_chaos_dae	wh3_main_dae_nurgle	false
wh3_dlc26_tyrants_demands	wh3_main_dae_nurgle	false
wh3_dlc27_nor_trap_core_infiltrate	wh3_main_dae_nurgle	false
wh3_dlc27_sla_cult_garrison	wh3_main_dae_nurgle	false
wh3_dlc27_sla_cult_special_masque	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_1	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_2	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_3	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_4	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_corruption_1	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_corruption_2	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_special	wh3_main_dae_nurgle	false
wh3_dlc27_sla_dechala_cult_teleport	wh3_main_dae_nurgle	false
wh3_main_brt_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_bst_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_chs_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_cst_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_cth_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_cult_magus_trial	wh3_main_dae_nurgle	false
wh3_main_dae_advanced_2_nur	wh3_main_dae_nurgle	false
wh3_main_dae_advanced_nur	wh3_main_dae_nurgle	false
wh3_main_dae_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_dae_barracks_nur	wh3_main_dae_nurgle	false
wh3_main_dae_control_nur	wh3_main_dae_nurgle	false
wh3_main_dae_garrison_major	wh3_main_dae_nurgle	false
wh3_main_dae_garrison_minor	wh3_main_dae_nurgle	false
wh3_main_dae_growth_gold_nur	wh3_main_dae_nurgle	false
wh3_main_dae_growth_recruit_nur	wh3_main_dae_nurgle	false
wh3_main_dae_nur_settlement_major	wh3_main_dae_nurgle	false
wh3_main_dae_nur_settlement_minor	wh3_main_dae_nurgle	false
wh3_main_dae_port	wh3_main_dae_nurgle	false
wh3_main_dae_resource_animals	wh3_main_dae_nurgle	false
wh3_main_dae_resource_dyes	wh3_main_dae_nurgle	false
wh3_main_dae_resource_furs	wh3_main_dae_nurgle	false
wh3_main_dae_resource_gems	wh3_main_dae_nurgle	false
wh3_main_dae_resource_gold	wh3_main_dae_nurgle	false
wh3_main_dae_resource_iron	wh3_main_dae_nurgle	false
wh3_main_dae_resource_ivory	wh3_main_dae_nurgle	false
wh3_main_dae_resource_marble	wh3_main_dae_nurgle	false
wh3_main_dae_resource_medicine	wh3_main_dae_nurgle	false
wh3_main_dae_resource_obsidian	wh3_main_dae_nurgle	false
wh3_main_dae_resource_pasture	wh3_main_dae_nurgle	false
wh3_main_dae_resource_pottery	wh3_main_dae_nurgle	false
wh3_main_dae_resource_salt	wh3_main_dae_nurgle	false
wh3_main_dae_resource_spices	wh3_main_dae_nurgle	false
wh3_main_dae_resource_wine	wh3_main_dae_nurgle	false
wh3_main_dae_resource_wood	wh3_main_dae_nurgle	false
wh3_main_dae_settlement_minor	wh3_main_dae_nurgle	false
wh3_main_dae_temple_nur	wh3_main_dae_nurgle	false
wh3_main_def_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_dwf_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_emp_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_foreign_slot_discovery_dae	wh3_main_dae_nurgle	false
wh3_main_grn_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_hef_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_kho_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_kho_cult_1	wh3_main_dae_nurgle	false
wh3_main_kho_cult_2	wh3_main_dae_nurgle	false
wh3_main_kho_cult_3	wh3_main_dae_nurgle	false
wh3_main_kho_cult_4	wh3_main_dae_nurgle	false
wh3_main_kho_cult_corruption_1	wh3_main_dae_nurgle	false
wh3_main_kho_cult_corruption_2	wh3_main_dae_nurgle	false
wh3_main_kho_cult_magus	wh3_main_dae_nurgle	false
wh3_main_kho_cult_special	wh3_main_dae_nurgle	false
wh3_main_kho_cult_teleport	wh3_main_dae_nurgle	false
wh3_main_ksl_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_lzd_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_minor_cult_assassins_hideout	wh3_main_dae_nurgle	false
wh3_main_minor_cult_black_ark	wh3_main_dae_nurgle	false
wh3_main_minor_cult_carnival_of_chaos	wh3_main_dae_nurgle	false
wh3_main_minor_cult_cathayan_caravan	wh3_main_dae_nurgle	false
wh3_main_minor_cult_chaos_portal	wh3_main_dae_nurgle	false
wh3_main_minor_cult_crimson_plague	wh3_main_dae_nurgle	false
wh3_main_minor_cult_crimson_skull	wh3_main_dae_nurgle	false
wh3_main_minor_cult_cult_of_pleasure	wh3_main_dae_nurgle	false
wh3_main_minor_cult_dark_gift	wh3_main_dae_nurgle	false
wh3_main_minor_cult_doomsphere	wh3_main_dae_nurgle	false
wh3_main_minor_cult_dwarf_builders	wh3_main_dae_nurgle	false
wh3_main_minor_cult_dwarf_miners	wh3_main_dae_nurgle	false
wh3_main_minor_cult_dwarf_rangers	wh3_main_dae_nurgle	false
wh3_main_minor_cult_elven_enclave	wh3_main_dae_nurgle	false
wh3_main_minor_cult_exquisite_cadaver	wh3_main_dae_nurgle	false
wh3_main_minor_cult_forge_of_hashut	wh3_main_dae_nurgle	false
wh3_main_minor_cult_grail_knight_grave	wh3_main_dae_nurgle	false
wh3_main_minor_cult_haendryk	wh3_main_dae_nurgle	false
wh3_main_minor_cult_illumination	wh3_main_dae_nurgle	false
wh3_main_minor_cult_myrmidia	wh3_main_dae_nurgle	false
wh3_main_minor_cult_ogre_mercs	wh3_main_dae_nurgle	false
wh3_main_minor_cult_order_vaul	wh3_main_dae_nurgle	false
wh3_main_minor_cult_painted_skin	wh3_main_dae_nurgle	false
wh3_main_minor_cult_peg_street_pawnshop	wh3_main_dae_nurgle	false
wh3_main_minor_cult_possessed	wh3_main_dae_nurgle	false
wh3_main_minor_cult_purple_hand	wh3_main_dae_nurgle	false
wh3_main_minor_cult_purple_hand_extra	wh3_main_dae_nurgle	false
wh3_main_minor_cult_ranald	wh3_main_dae_nurgle	false
wh3_main_minor_cult_sacred_scythe	wh3_main_dae_nurgle	false
wh3_main_minor_cult_sartosan_vault	wh3_main_dae_nurgle	false
wh3_main_minor_cult_shallya	wh3_main_dae_nurgle	false
wh3_main_minor_cult_silver_pinnacle	wh3_main_dae_nurgle	false
wh3_main_minor_cult_spawning_pool	wh3_main_dae_nurgle	false
wh3_main_minor_cult_the_cabal	wh3_main_dae_nurgle	false
wh3_main_minor_cult_tilean_traders	wh3_main_dae_nurgle	false
wh3_main_minor_cult_ulric	wh3_main_dae_nurgle	false
wh3_main_minor_cult_underworld_sea	wh3_main_dae_nurgle	false
wh3_main_minor_cult_unearthed_tomb	wh3_main_dae_nurgle	false
wh3_main_minor_cult_warpstone_meteor	wh3_main_dae_nurgle	false
wh3_main_minor_cult_witch_hunters	wh3_main_dae_nurgle	false
wh3_main_minor_cult_yellow_fang	wh3_main_dae_nurgle	false
wh3_main_nor_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_nur_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_nur_cult_1	wh3_main_dae_nurgle	false
wh3_main_nur_cult_2	wh3_main_dae_nurgle	false
wh3_main_nur_cult_3	wh3_main_dae_nurgle	false
wh3_main_nur_cult_4	wh3_main_dae_nurgle	false
wh3_main_nur_cult_corruption_1	wh3_main_dae_nurgle	false
wh3_main_nur_cult_corruption_2	wh3_main_dae_nurgle	false
wh3_main_nur_cult_magus	wh3_main_dae_nurgle	false
wh3_main_nur_cult_special	wh3_main_dae_nurgle	false
wh3_main_nur_cult_teleport	wh3_main_dae_nurgle	false
wh3_main_ogr_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_skv_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_sla_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_sla_cult_1	wh3_main_dae_nurgle	false
wh3_main_sla_cult_2	wh3_main_dae_nurgle	false
wh3_main_sla_cult_3	wh3_main_dae_nurgle	false
wh3_main_sla_cult_4	wh3_main_dae_nurgle	false
wh3_main_sla_cult_corruption_1	wh3_main_dae_nurgle	false
wh3_main_sla_cult_corruption_2	wh3_main_dae_nurgle	false
wh3_main_sla_cult_magus	wh3_main_dae_nurgle	false
wh3_main_sla_cult_special	wh3_main_dae_nurgle	false
wh3_main_sla_cult_teleport	wh3_main_dae_nurgle	false
wh3_main_special_settlement_gate_dae	wh3_main_dae_nurgle	false
wh3_main_special_the_great_desert_other	wh3_main_dae_nurgle	false
wh3_main_tmb_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_tze_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_tze_cult_1	wh3_main_dae_nurgle	false
wh3_main_tze_cult_2	wh3_main_dae_nurgle	false
wh3_main_tze_cult_3	wh3_main_dae_nurgle	false
wh3_main_tze_cult_4	wh3_main_dae_nurgle	false
wh3_main_tze_cult_corruption_1	wh3_main_dae_nurgle	false
wh3_main_tze_cult_corruption_2	wh3_main_dae_nurgle	false
wh3_main_tze_cult_magus	wh3_main_dae_nurgle	false
wh3_main_tze_cult_special	wh3_main_dae_nurgle	false
wh3_main_tze_cult_teleport	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_defence_hold	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_defence_slayers	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_economy_counting_room	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_economy_drinking	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_economy_oathgold	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_economy_trade	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_grudges	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_deeper	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_karak_eight_peaks	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_major	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_minor	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_skavenblight	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_main_zharr_naggrund	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_resources	wh3_main_dae_nurgle	false
wh3_main_underdeep_dwf_tall	wh3_main_dae_nurgle	false
wh3_main_vmp_allied_outpost	wh3_main_dae_nurgle	false
wh3_main_wef_allied_outpost	wh3_main_dae_nurgle	false
wh_main_special_erengrad_port	wh3_main_dae_nurgle	false
wh2_dlc11_foreign_corruption	wh3_main_dae_slaanesh	false
wh2_dlc11_foreign_income	wh3_main_dae_slaanesh	false
wh2_dlc11_foreign_infamy	wh3_main_dae_slaanesh	false
wh2_dlc11_foreign_trade	wh3_main_dae_slaanesh	false
wh2_dlc11_special_settlement_galleons_graveyard	wh3_main_dae_slaanesh	false
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_main_dae_slaanesh	false
wh2_dlc12_special_warlock_lab	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_annexation_doomsday	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_annexation_war_camp	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_discovery_assassins	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_discovery_deeper_tunnels	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_food_kidnappers	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_food_raiding_camp	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_money_crafting	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_money_thieves	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_settlement_stronghold	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_settlement_warren	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_warpstone_mine	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_warpstone_refinery	wh3_main_dae_slaanesh	false
wh2_dlc12_under_empire_warpstone_strip_mine	wh3_main_dae_slaanesh	false
wh2_dlc14_special_nagashizzar_other	wh3_main_dae_slaanesh	false
wh2_dlc14_under_empire_annexation_plague_cauldron	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_ambush	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_core	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_def_boost	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_melee_boost	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_ranged_boost	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_recruitment	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_replenishment	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_transport	wh3_main_dae_slaanesh	false
wh2_dlc17_silent_sanctum_upkeep	wh3_main_dae_slaanesh	false
wh2_main_special_altar_of_ultimate_darkness	wh3_main_dae_slaanesh	false
wh2_main_special_pyramid_of_nagash_other	wh3_main_dae_slaanesh	false
wh2_main_special_shrine_of_asuryan_other	wh3_main_dae_slaanesh	false
wh2_main_special_shrine_of_khaine_other	wh3_main_dae_slaanesh	false
wh2_main_wef_oak_of_ages_occupied	wh3_main_dae_slaanesh	false
wh2_twa03_special_ogham_stones	wh3_main_dae_slaanesh	false
wh3_dlc23_chd_allied_outpost	wh3_main_dae_slaanesh	false
wh3_dlc23_special_great_temple_of_hashut_other	wh3_main_dae_slaanesh	false
wh3_dlc24_special_celestial_palace_other	wh3_main_dae_slaanesh	false
wh3_dlc24_special_fu_chow_port	wh3_main_dae_slaanesh	false
wh3_dlc24_special_pillar_of_bone_other	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_caster	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_diplomacy_parasitic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_diplomacy_symbiotic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_expansion_parasitic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_expansion_symbiotic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_flamer	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_growth_parasitic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_growth_symbiotic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_horror_barracks	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_income_parasitic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_income_symbiotic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_monster_barracks	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_mounted	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_plunder	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_raise_army_parasitic	wh3_main_dae_slaanesh	false
wh3_dlc24_tze_the_changeling_raise_army_symbiotic	wh3_main_dae_slaanesh	false
wh3_dlc25_gom_chamber_of_the_dark_lady	wh3_main_dae_slaanesh	false
wh3_dlc25_gom_militia_of_morr	wh3_main_dae_slaanesh	false
wh3_dlc25_gom_spiriters_study	wh3_main_dae_slaanesh	false
wh3_dlc25_gom_temple_of_morr	wh3_main_dae_slaanesh	false
