key	image	max_displays	weighting	first_shown_weighting	category
wh3_dlc23_chd_inf_infernal_ironsworn	UI/units/infopics/wh3_dlc23_chd_inf_infernal_ironsworn.png	-1	1	3	unit
wh3_dlc23_chd_inf_infernal_ironsworn_ror	UI/units/infopics/wh3_dlc23_chd_inf_infernal_ironsworn_ror.png	-1	1	3	unit
wh3_dlc23_chd_inf_orc_labourers	UI/units/infopics/wh3_dlc23_chd_inf_orc_labourers.png	-1	1	3	unit
wh3_dlc23_chd_kdaai		-1	1	0	quote
wh3_dlc23_chd_korbad		-1	1	0	quote
wh3_dlc23_chd_legion_of_azgorh		-1	1	2	quote
wh3_dlc23_chd_mon_bale_taurus	UI/units/infopics/wh3_dlc23_chd_mon_bale_taurus.png	-1	1	3	unit
wh3_dlc23_chd_mon_great_taurus	UI/units/infopics/wh3_dlc23_chd_mon_great_taurus.png	-1	1	3	unit
wh3_dlc23_chd_mon_kdaai_destroyer	UI/units/infopics/wh3_dlc23_chd_mon_kdaai_destroyer.png	-1	1	3	unit
wh3_dlc23_chd_mon_kdaai_fireborn	UI/units/infopics/wh3_dlc23_chd_mon_kdaai_fireborn.png	-1	1	3	unit
wh3_dlc23_chd_mon_lammasu	UI/units/infopics/wh3_dlc23_chd_mon_lammasu.png	-1	1	3	unit
wh3_dlc23_chd_mordian_1		-1	1	0	quote
wh3_dlc23_chd_mordian_2		-1	1	0	quote
wh3_dlc23_chd_otto		-1	1	0	quote
wh3_dlc23_chd_skavor		-1	1	0	quote
wh3_dlc23_chd_ungrim		-1	1	0	quote
wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	UI/units/infopics/wh3_dlc23_chd_veh_deathshrieker_rocket_launcher.png	-1	1	3	unit
wh3_dlc23_chd_veh_dreadquake_mortar	UI/units/infopics/wh3_dlc23_chd_veh_dreadquake_mortar.png	-1	1	3	unit
wh3_dlc23_chd_veh_iron_daemon	UI/units/infopics/wh3_dlc23_chd_veh_iron_daemon.png	-1	1	3	unit
wh3_dlc23_chd_veh_iron_daemon_ror	UI/units/infopics/wh3_dlc23_chd_veh_iron_daemon_ror.png	-1	1	3	unit
wh3_dlc23_chd_veh_magma_cannon	UI/units/infopics/wh3_dlc23_chd_veh_magma_cannon.png	-1	1	3	unit
wh3_dlc23_chd_veh_skullcracker	UI/units/infopics/wh3_dlc23_chd_veh_skullcracker.png	-1	1	3	unit
wh3_dlc23_chd_vikram_1		-1	1	0	quote
wh3_dlc23_chd_vikram_2		-1	1	0	quote
wh3_dlc23_chd_zhatan_1		-1	1	0	quote
wh3_dlc23_chd_zhatan_2		-1	1	0	quote
wh3_dlc23_chd_zhatan_3		-1	1	2	quote
wh3_dlc23_chd_zhorgrath		-1	1	0	quote
wh3_dlc23_game_hint_lore_of_hashut	UI/skins/default/pre_battle_lore_hashut.png	-1	1	2	battle
wh3_dlc23_game_hint_lore_of_hashut_unit	UI/skins/default/pre_battle_lore_hashut.png	-1	1	2	battle
wh3_dlc23_hp_campaign_chaos_dwarfs	UI\Flags\wh3_dlc23_chd_astragoth\mon_rotated.png	-1	1	4	campaign
wh3_dlc23_neu_cha_ulrika	ui/portraits/portholes/wh3_main_ksl_kislev/neu_ulrika_0.png	-1	1	2	generic
wh3_dlc24_bst_inf_centigors_great_weapons_mtze	UI/units/infopics/wh3_dlc24_tze_inf_centigors.png	-1	1	3	unit
wh3_dlc24_cth_cha_saytang_the_watcher	ui/portraits/portholes/no_culture/cth_saytang_the_watcher_0.png	-1	1	2	generic
wh3_dlc24_cth_cha_yuan_bo	ui/portraits/portholes/no_culture/cth_jade_dragon_human_0.png	-1	1	2	generic
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	UI/units/infopics/wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror.png	-1	1	3	unit
wh3_dlc24_cth_inf_onyx_crowmen	UI/units/infopics/wh3_dlc24_cth_inf_onyx_crowmen.png	-1	1	3	unit
wh3_dlc24_cth_inf_onyx_crowmen_ror	UI/units/infopics/wh3_dlc24_cth_inf_onyx_crowmen_ror.png	-1	1	3	unit
wh3_dlc24_cth_mon_celestial_lion	UI/units/infopics/wh3_dlc24_cth_mon_celestial_lion.png	-1	1	3	unit
wh3_dlc24_cth_mon_great_moon_bird	UI/units/infopics/wh3_dlc24_cth_mon_great_moon_bird.png	-1	1	3	unit
wh3_dlc24_cth_mon_jade_lion	UI/units/infopics/wh3_dlc24_cth_mon_jade_lion.png	-1	1	3	unit
wh3_dlc24_cth_mon_jet_lion	UI/units/infopics/wh3_dlc24_cth_mon_jet_lion.png	-1	1	3	unit
wh3_dlc24_cth_veh_zhangu_war_drum	UI/units/infopics/wh3_dlc24_cth_veh_zhangu_war_drum.png	-1	1	3	unit
wh3_dlc24_cth_veh_zhangu_war_drum_ror	UI/units/infopics/wh3_dlc24_cth_veh_zhangu_war_drum_ror.png	-1	1	3	unit
wh3_dlc24_game_hint_lore_of_the_hag	UI/skins/default/pre_battle_lore_hag.png	-1	1	2	battle
wh3_dlc24_game_hint_lore_of_the_hag_unit	UI/skins/default/pre_battle_lore_hag.png	-1	1	2	battle
wh3_dlc24_hp_campaign_empowering_the_compass	ui/loading_ui/diagrams/campaign_empowering_the_compass.png	-1	1	2	campaign
wh3_dlc24_hp_campaign_hexes	ui/loading_ui/diagrams/campaign_hexes.png	-1	1	2	campaign
wh3_dlc24_hp_campaign_matters_of_state	ui/loading_ui/diagrams/campaign_matters_of_state.png	-1	1	2	campaign
wh3_dlc24_hp_campaign_schemes	ui/loading_ui/diagrams/campaign_schemes.png	-1	1	2	campaign
wh3_dlc24_hp_campaign_trickster_cults	ui/loading_ui/diagrams/campaign_trickster_cults.png	-1	1	2	campaign
wh3_dlc24_hp_campaign_witchs_hut	ui/loading_ui/diagrams/campaign_witchs_hut.png	-1	1	2	campaign
wh3_dlc24_ksl_cha_golden_knight	ui/portraits/portholes/no_culture/ksl_golden_knight_0.png	-1	1	2	generic
wh3_dlc24_ksl_cha_mother_ostankya	ui/portraits/portholes/no_culture/ksl_ostankya_0.png	-1	1	2	generic
wh3_dlc24_ksl_inf_akshina_ambushers	UI/units/infopics/wh3_dlc24_ksl_inf_akshina_ambushers.png	-1	1	3	unit
wh3_dlc24_ksl_inf_akshina_ambushers_ror	UI/units/infopics/wh3_dlc24_ksl_inf_akshina_ambushers_ror.png	-1	1	3	unit
wh3_dlc24_ksl_inf_kislevite_warriors_0	UI/units/infopics/wh3_dlc24_ksl_inf_kislevite_warriors.png	-1	1	3	unit
wh3_dlc24_ksl_inf_streltsi_ror	UI/units/infopics/wh3_dlc24_ksl_inf_streltsi_ror.png	-1	1	3	unit
wh3_dlc24_ksl_mon_frost_wyrm	UI/units/infopics/wh3_dlc24_ksl_mon_frost_wyrm.png	-1	1	3	unit
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	UI/units/infopics/wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts.png	-1	1	3	unit
wh3_dlc24_ksl_mon_the_things_in_the_woods	UI/units/infopics/wh3_dlc24_ksl_mon_the_things_in_the_woods.png	-1	1	3	unit
wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	UI/units/infopics/wh3_dlc24_ksl_mon_the_things_in_the_woods_ror.png	-1	1	3	unit
wh3_dlc24_tze_cha_aekold_helbrass	ui/portraits/portholes/no_culture/chs_ch_aekold_0.png	-1	1	2	generic
wh3_dlc24_tze_cha_blue_scribes	ui/portraits/portholes/no_culture/dae_blue_scribes_0.png	-1	1	2	generic
wh3_dlc24_tze_cha_changeling	ui/portraits/portholes/no_culture/dae_changeling_0.png	-1	1	2	generic
wh3_dlc24_tze_inf_centigors_great_weapons	UI/units/infopics/wh3_dlc24_tze_inf_centigors.png	-1	1	3	unit
wh3_dlc24_tze_inf_pink_horrors_ror	UI/units/infopics/wh3_dlc24_tze_inf_pink_horrors_ror.png	-1	1	3	unit
wh3_dlc24_tze_inf_tzaangors	UI/units/infopics/wh3_dlc24_tze_inf_tzaangors.png	-1	1	3	unit
wh3_dlc24_tze_mon_cockatrice	UI/units/infopics/wh3_dlc24_tze_mon_cockatrice.png	-1	1	3	unit
wh3_dlc24_tze_mon_flamers_changebringers	UI/units/infopics/wh3_dlc24_tze_mon_flamers_changebringers.png	-1	1	3	unit
wh3_dlc24_tze_mon_mutalith_vortex_beast	UI/units/infopics/wh3_dlc24_tze_mon_mutalith_vortex_beast.png	-1	1	3	unit
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	UI/units/infopics/wh3_dlc24_tze_mon_mutalith_vortex_beast_ror.png	-1	1	3	unit
wh3_dlc24_tze_mon_screamers_ror	UI/units/infopics/wh3_dlc24_tze_mon_screamers_ror.png	-1	1	3	unit
wh3_main_cth_art_fire_rain_rocket_battery_0	UI/units/infopics/wh3_main_cth_art_fire_rain_rocket_battery_0.png	-1	1	3	unit
wh3_main_cth_art_grand_cannon_0	UI/units/infopics/wh3_main_cth_art_grand_cannon_0.png	-1	1	3	unit
wh3_main_cth_cav_jade_lancers_0	UI/units/infopics/wh3_main_cth_cav_jade_lancers_0.png	-1	1	3	unit
wh3_main_cth_cav_jade_longma_riders_0	UI/units/infopics/wh3_main_cth_cav_great_longma_riders_0.png	-1	1	3	unit
wh3_main_cth_cav_peasant_horsemen_0	UI/units/infopics/wh3_main_cth_cav_peasant_horsemen_0.png	-1	1	3	unit
wh3_main_cth_cha_iron_dragon_0	ui/portraits/portholes/no_culture/cth_iron_dragon_human_0.png	-1	1	2	generic
wh3_main_cth_cha_storm_dragon_0	ui/portraits/portholes/no_culture/cth_storm_dragon_human_0.png	-1	1	2	generic
wh3_main_cth_inf_crane_gunners_0	UI/units/infopics/wh3_main_cth_inf_crane_gunners_0.png	-1	1	3	unit
wh3_main_cth_inf_dragon_guard_0	UI/units/infopics/wh3_main_cth_inf_dragon_guard_0.png	-1	1	3	unit
wh3_main_cth_inf_dragon_guard_crossbowmen_0	UI/units/infopics/wh3_main_cth_inf_dragon_guard_crossbowmen_0.png	-1	1	3	unit
wh3_main_cth_inf_iron_hail_gunners_0	UI/units/infopics/wh3_main_cth_inf_iron_hail_gunners_0.png	-1	1	3	unit
wh3_main_cth_inf_jade_warrior_crossbowmen_0	UI/units/infopics/wh3_main_cth_inf_jade_warrior_crossbowmen_0.png	-1	1	3	unit
wh3_main_cth_inf_jade_warrior_crossbowmen_1	UI/units/infopics/wh3_main_cth_inf_jade_warrior_crossbowmen_1.png	-1	1	3	unit
wh3_main_cth_inf_jade_warriors_0	UI/units/infopics/wh3_main_cth_inf_jade_warriors_0.png	-1	1	3	unit
wh3_main_cth_inf_jade_warriors_1	UI/units/infopics/wh3_main_cth_inf_jade_warriors_1.png	-1	1	3	unit
wh3_main_cth_inf_peasant_archers_0	UI/units/infopics/wh3_main_cth_inf_peasant_archers_0.png	-1	1	3	unit
wh3_main_cth_inf_peasant_spearmen_1	UI/units/infopics/wh3_main_cth_inf_peasant_spearmen_1.png	-1	1	3	unit
wh3_main_cth_mon_terracotta_sentinel_0	UI/units/infopics/wh3_main_cth_mon_terracotta_sentinel_0.png	-1	1	3	unit
wh3_main_cth_veh_sky_junk_0	UI/units/infopics/wh3_main_cth_veh_sky_junk_0.png	-1	1	3	unit
wh3_main_cth_veh_sky_lantern_0	UI/units/infopics/wh3_main_cth_veh_sky_lantern_0.png	-1	1	3	unit
wh3_main_cth_veh_war_compass_0	UI/units/infopics/wh3_main_cth_veh_war_compass_0.png	-1	1	3	unit
wh3_main_dae_cha_be_lakor_0	ui/portraits/portholes/no_culture/dae_belakor_0.png	-1	1	2	generic
wh3_main_dae_inf_chaos_furies_0	UI/units/infopics/wh3_main_dae_inf_chaos_furies_0.png	-1	1	3	unit
wh3_main_game_hint_lore_of_ice	UI/skins/default/pre_battle_lore_ice.png	-1	1	2	battle
wh3_main_game_hint_lore_of_ice_unit	UI/skins/default/pre_battle_lore_ice.png	-1	1	2	battle
wh3_main_game_hint_lore_of_nurgle	UI/skins/default/pre_battle_lore_nurgle.png	-1	1	2	battle
wh3_main_game_hint_lore_of_nurgle_unit	UI/skins/default/pre_battle_lore_nurgle.png	-1	1	2	battle
wh3_main_game_hint_lore_of_slaanesh	UI/skins/default/pre_battle_lore_slaanesh.png	-1	1	2	battle
wh3_main_game_hint_lore_of_slaanesh_unit	UI/skins/default/pre_battle_lore_slaanesh.png	-1	1	2	battle
wh3_main_game_hint_lore_of_tempest	UI/skins/default/pre_battle_lore_tempest.png	-1	1	2	battle
wh3_main_game_hint_lore_of_tempest_unit	UI/skins/default/pre_battle_lore_tempest.png	-1	1	2	battle
wh3_main_game_hint_lore_of_the_great_maw	UI/skins/default/pre_battle_lore_the_great_maw.png	-1	1	2	battle
wh3_main_game_hint_lore_of_the_great_maw_unit	UI/skins/default/pre_battle_lore_the_great_maw.png	-1	1	2	battle
wh3_main_game_hint_lore_of_tzeentch	UI/skins/default/pre_battle_lore_tzeentch.png	-1	1	2	battle
wh3_main_game_hint_lore_of_tzeentch_unit	UI/skins/default/pre_battle_lore_tzeentch.png	-1	1	2	battle
wh3_main_game_hint_lore_of_yang	UI/skins/default/pre_battle_lore_yang.png	-1	1	2	battle
wh3_main_game_hint_lore_of_yang_unit	UI/skins/default/pre_battle_lore_yang.png	-1	1	2	battle
wh3_main_game_hint_lore_of_yin	UI/skins/default/pre_battle_lore_yin.png	-1	1	2	battle
wh3_main_game_hint_lore_of_yin_unit	UI/skins/default/pre_battle_lore_yin.png	-1	1	2	battle
wh3_main_hp_battle_armour_1		-1	1	3	battle
wh3_main_hp_battle_armour_2		-1	1	3	battle
wh3_main_hp_battle_armour_3		-1	1	3	battle
wh3_main_hp_battle_blood_for_the_blood_god		-1	1	3	battle
wh3_main_hp_battle_capture_locations		-1	1	3	battle_siege
wh3_main_hp_battle_capture_locations_2		-1	1	3	battle_siege
wh3_main_hp_battle_capture_locations_3		-1	1	3	battle_siege
wh3_main_hp_battle_constructed_defences		-1	1	3	battle_siege
wh3_main_hp_battle_constructed_defences_2		-1	1	3	battle_siege
wh3_main_hp_battle_dragon_transformation		-1	1	3	battle
wh3_main_hp_battle_eye_of_tzeentch		-1	1	3	battle
wh3_main_hp_battle_gates		-1	1	3	battle_siege
wh3_main_hp_battle_gates_2		-1	1	3	battle_siege
wh3_main_hp_battle_harmony		-1	1	3	battle
wh3_main_hp_battle_magic_barriers		-1	1	3	battle
wh3_main_hp_battle_major_siege_battles		-1	1	4	battle_siege
wh3_main_hp_battle_major_siege_battles_2		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_3		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_4		-1	1	1	battle_siege
wh3_main_hp_battle_major_siege_battles_5		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_6		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_7		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_8		-1	1	3	battle_siege
wh3_main_hp_battle_major_siege_battles_9		-1	1	3	battle_siege
wh3_main_hp_battle_mastery_of_the_elemental_winds		-1	1	3	battle
wh3_main_hp_battle_plague_lords_blessings		-1	1	3	battle
wh3_main_hp_battle_reign_of_chaos		-1	1	3	battle
wh3_main_hp_battle_sensuous_seductions		-1	1	3	battle
wh3_main_hp_campaign_allegiance		-1	1	1	campaign
wh3_main_hp_campaign_atamans	ui/loading_ui/diagrams/campaign_atamans.png	-1	1	2	campaign
wh3_main_hp_campaign_big_names	ui/loading_ui/diagrams/campaign_big_names.png	-1	1	2	campaign
wh3_main_hp_campaign_bloodletting	ui/loading_ui/diagrams/campaign_bloodletting.png	-1	1	2	campaign
wh3_main_hp_campaign_cathay	UI\Flags\wh3_main_cth_the_northern_provinces\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_changing_of_the_ways	ui/loading_ui/diagrams/campaign_changing_of_the_ways.png	-1	1	2	campaign
wh3_main_hp_campaign_chaos		-1	1	3	campaign
wh3_main_hp_campaign_chaos_rifts	ui/loading_ui/diagrams/campaign_chaos_rifts.png	-1	1	3	campaign
wh3_main_hp_campaign_compass	ui/loading_ui/diagrams/campaign_compass.png	-1	1	2	campaign
wh3_main_hp_campaign_contracts	ui/loading_ui/diagrams/campaign_contracts.png	-1	1	2	campaign
wh3_main_hp_campaign_cyclical_buildings	ui/loading_ui/diagrams/campaign_cyclical_buildings.png	-1	1	2	campaign
wh3_main_hp_campaign_daemonic_glory	ui/loading_ui/diagrams/campaign_daemonic_glory.png	-1	1	2	campaign
wh3_main_hp_campaign_daemons_of_chaos	UI\Flags\wh3_main_dae_daemon_prince\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_dedication	ui/loading_ui/diagrams/campaign_ascension.png	-1	1	2	campaign
wh3_main_hp_campaign_devotees	ui/loading_ui/diagrams/campaign_devotees.png	-1	1	2	campaign
wh3_main_hp_campaign_devotion	ui/loading_ui/diagrams/campaign_devotion.png	-1	1	2	campaign
wh3_main_hp_campaign_disciple_armies	ui/loading_ui/diagrams/campaign_disciple_armies.png	-1	1	2	campaign
wh3_main_hp_campaign_exalted_greater_daemons	ui/loading_ui/diagrams/campaign_exalted_greater_daemons.png	-1	1	2	campaign
wh3_main_hp_campaign_forge_of_souls	ui/loading_ui/diagrams/campaign_forge_of_souls.png	-1	1	3	campaign
wh3_main_hp_campaign_gifts_of_slaanesh	ui/loading_ui/diagrams/campaign_gifts_of_slaanesh.png	-1	1	2	campaign
wh3_main_hp_campaign_great_bastion	ui/loading_ui/diagrams/campaign_great_bastion.png	-1	1	2	campaign
wh3_main_hp_campaign_grimoires	ui/loading_ui/diagrams/campaign_grimoires.png	-1	1	2	campaign
wh3_main_hp_campaign_harmony	ui/loading_ui/diagrams/campaign_harmony.png	-1	1	2	campaign
wh3_main_hp_campaign_ice_court	ui/loading_ui/diagrams/campaign_ice_court.png	-1	1	2	campaign
wh3_main_hp_campaign_ivory_road	ui/loading_ui/diagrams/campaign_spice_road.png	-1	1	2	campaign
wh3_main_hp_campaign_khorne	UI\Flags\wh3_main_kho_exiles_of_khorne\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_khorne_drawn_to_destruction_1	ui/loading_ui/diagrams/campaign_khorne_drawn_to_destruction.png	-1	1	1	campaign
wh3_main_hp_campaign_khorne_drawn_to_destruction_2	ui/loading_ui/diagrams/campaign_khorne_drawn_to_destruction_2.png	-1	1	1	campaign
wh3_main_hp_campaign_kislev	UI\Flags\wh3_main_ksl_the_ice_court\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_magic_items	ui/loading_ui/diagrams/campaign_magic_items.png	-1	1	1	campaign
wh3_main_hp_campaign_meat	ui/loading_ui/diagrams/campaign_meat.png	-1	1	2	campaign
wh3_main_hp_campaign_meat_cannibalism	ui/loading_ui/diagrams/campaign_meat.png	-1	1	2	campaign
wh3_main_hp_campaign_meat_great_maw	ui/loading_ui/diagrams/campaign_meat_great_maw.png	-1	1	2	campaign
wh3_main_hp_campaign_meat_pre_battle	ui/loading_ui/diagrams/campaign_meat_pre_battle.png	-1	1	2	campaign
wh3_main_hp_campaign_motherland	ui/loading_ui/diagrams/campaign_motherland.png	-1	1	2	campaign
wh3_main_hp_campaign_nurgle	UI\Flags\wh3_main_nur_poxmakers_of_nurgle\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_nurgle_growth	ui/loading_ui/diagrams/campaign_nurgle_growth.png	-1	1	2	campaign
wh3_main_hp_campaign_nurgle_recruitment	ui/loading_ui/diagrams/campaign_nurgle_recruitment.png	-1	1	2	campaign
wh3_main_hp_campaign_ogre_buildings	ui/loading_ui/diagrams/campaign_ogre_camps.png	-1	1	2	campaign
wh3_main_hp_campaign_ogre_camps	ui/loading_ui/diagrams/campaign_ogre_camps.png	-1	1	2	campaign
wh3_main_hp_campaign_ogre_camps_usage	ui/loading_ui/diagrams/campaign_ogre_camps.png	-1	1	2	campaign
wh3_main_hp_campaign_ogre_kingdoms	UI\Flags\wh3_main_ogr_goldtooth\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_outposts		-1	1	1	campaign
wh3_main_hp_campaign_plagues_of_nurgle	ui/loading_ui/diagrams/campaign_plagues_of_nurgle.png	-1	1	2	campaign
wh3_main_hp_campaign_pleasurable_acts	ui/loading_ui/diagrams/campaign_pleasurable_acts.png	-1	1	2	campaign
wh3_main_hp_campaign_realm_of_chaos		-1	1	3	campaign
wh3_main_hp_campaign_region_trading		-1	1	1	campaign
wh3_main_hp_campaign_sea_lanes		-1	1	2	campaign
wh3_main_hp_campaign_seduction	ui/loading_ui/diagrams/campaign_seduction.png	-1	1	2	campaign
wh3_main_hp_campaign_seductive_influence	ui/loading_ui/diagrams/campaign_seductive_influence.png	-1	1	2	campaign
wh3_main_hp_campaign_skull_piles	ui/loading_ui/diagrams/campaign_skull_piles.png	-1	1	2	campaign
wh3_main_hp_campaign_skulls	ui/loading_ui/diagrams/campaign_skulls.png	-1	1	2	campaign
wh3_main_hp_campaign_slaanesh	UI\Flags\wh3_main_sla_seducers_of_slaanesh\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_teleport_stance	ui/loading_ui/diagrams/campaign_teleport_stance.png	-1	1	2	campaign
wh3_main_hp_campaign_the_great_game	ui/loading_ui/diagrams/campaign_the_great_game.png	-1	1	2	campaign
wh3_main_hp_campaign_tzeentch	UI\Flags\wh3_main_tze_oracles_of_tzeentch\mon_rotated.png	-1	1	4	campaign
wh3_main_hp_campaign_unholy_manifestations	ui/loading_ui/diagrams/campaign_unholy_manifestations.png	-1	1	2	campaign
wh3_main_hp_campaign_unit_replenishment	ui/loading_ui/diagrams/campaign_unit_replenishment.png	-1	1	1	campaign
wh3_main_hp_campaign_ursun		-1	1	3	campaign
wh3_main_hp_campaign_war_coordination	ui/loading_ui/diagrams/campaign_war_coordination.png	-1	1	1	campaign
wh3_main_hp_campaign_winds_of_magic_manipulation	ui/loading_ui/diagrams/campaign_winds_of_magic_manipulation.png	-1	1	2	campaign
wh3_main_hp_melee_combat		-1	1	3	battle
wh3_main_hp_melee_combat_2		-1	1	3	battle
wh3_main_hp_melee_combat_3		-1	1	3	battle
wh3_main_hp_melee_combat_4		-1	1	3	battle
wh3_main_hp_melee_combat_5		-1	1	3	battle
wh3_main_hp_melee_combat_6		-1	1	3	battle
wh3_main_hp_minor_settlement_battles		-1	1	3	battle_siege
wh3_main_kho_cav_bloodcrushers_0	UI/units/infopics/wh3_main_kho_cav_bloodcrushers_0.png	-1	1	3	unit
wh3_main_kho_cav_gorebeast_chariot	UI/units/infopics/wh3_main_kho_gorebeast_chariot.png	-1	1	3	unit
wh3_main_kho_cav_skullcrushers_0	UI/units/infopics/wh3_main_kho_cav_skullcrushers_0.png	-1	1	3	unit
wh3_main_kho_cha_skarbrand_0	ui/portraits/portholes/no_culture/dae_skarbrand_0.png	-1	1	2	generic
wh3_main_kho_inf_bloodletters_0	UI/units/infopics/wh3_main_kho_inf_bloodletters_0.png	-1	1	3	unit
wh3_main_kho_inf_bloodletters_1	UI/units/infopics/wh3_main_kho_inf_bloodletters_1.png	-1	1	3	unit
wh3_main_kho_inf_chaos_furies_0	UI/units/infopics/wh3_main_kho_inf_chaos_furies_0.png	-1	1	3	unit
wh3_main_kho_inf_chaos_warhounds_0	UI/units/infopics/wh3_main_kho_inf_chaos_warhounds_0.png	-1	1	3	unit
wh3_main_kho_inf_chaos_warriors_0	UI/units/infopics/wh3_main_kho_inf_chaos_warriors_0.png	-1	1	3	unit
wh3_main_kho_inf_chaos_warriors_1	UI/units/infopics/wh3_main_kho_inf_chaos_warriors_1.png	-1	1	3	unit
wh3_main_kho_inf_chaos_warriors_2	UI/units/infopics/wh3_main_kho_inf_chaos_warriors_2.png	-1	1	3	unit
wh3_main_kho_inf_flesh_hounds_of_khorne_0	UI/units/infopics/wh3_main_kho_inf_flesh_hounds_of_khorne_0.png	-1	1	3	unit
wh3_main_kho_mon_bloodthirster_0	UI/units/infopics/wh3_main_kho_mon_bloodthirster_0.png	-1	1	3	unit
wh3_main_kho_mon_khornataurs_0	UI/units/infopics/wh3_main_kho_mon_khornataurs_0.png	-1	1	3	unit
wh3_main_kho_mon_khornataurs_1	UI/units/infopics/wh3_main_kho_mon_khornataurs_1.png	-1	1	3	unit
wh3_main_kho_mon_soul_grinder_0	UI/units/infopics/wh3_main_kho_mon_soul_grinder_0.png	-1	1	3	unit
wh3_main_kho_mon_spawn_of_khorne_0	UI/units/infopics/wh3_main_kho_mon_spawn_of_khorne_0.png	-1	1	3	unit
wh3_main_kho_veh_blood_shrine_0	UI/units/infopics/wh3_main_kho_veh_blood_shrine_0.png	-1	1	3	unit
wh3_main_kho_veh_skullcannon_0	UI/units/infopics/wh3_main_kho_veh_skullcannon_0.png	-1	1	3	unit
wh3_main_ksl_cav_gryphon_legion_0	UI/units/infopics/wh3_main_ksl_cav_gryphon_legion_0.png	-1	1	3	unit
wh3_main_ksl_cav_horse_archers_0	UI/units/infopics/wh3_main_ksl_cav_horse_archers_0.png	-1	1	3	unit
wh3_main_ksl_cav_kossovite_dervishes_0	UI/units/infopics/wh3_main_ksl_cav_horse_raiders_0.png	-1	1	3	unit
wh3_main_ksl_cav_war_bear_riders_1	UI/units/infopics/wh3_main_ksl_cav_war_bear_riders_1.png	-1	1	3	unit
wh3_main_ksl_cav_winged_lancers_0	UI/units/infopics/wh3_main_ksl_cav_winged_lancers_0.png	-1	1	3	unit
wh3_main_ksl_cha_boris_0	ui/portraits/portholes/no_culture/ksl_cha_boris_campaign_0.png	-1	1	2	generic
wh3_main_ksl_cha_katarin_0	ui/portraits/portholes/no_culture/ksl_katarin_0.png	-1	1	2	generic
wh3_main_ksl_cha_kostaltyn_0	ui/portraits/portholes/no_culture/ksl_kostaltyn_0.png	-1	1	2	generic
wh3_main_ksl_inf_armoured_kossars_0	UI/units/infopics/wh3_main_ksl_inf_armoured_kossars_0.png	-1	1	3	unit
wh3_main_ksl_inf_armoured_kossars_1	UI/units/infopics/wh3_main_ksl_inf_armoured_kossars_1.png	-1	1	3	unit
wh3_main_ksl_inf_ice_guard_0	UI/units/infopics/wh3_main_ksl_inf_ice_guard_1.png	-1	1	3	unit
wh3_main_ksl_inf_ice_guard_1	UI/units/infopics/wh3_main_ksl_inf_ice_guard_0.png	-1	1	3	unit
wh3_main_ksl_inf_kossars_0	UI/units/infopics/wh3_main_ksl_inf_kossars_0.png	-1	1	3	unit
wh3_main_ksl_inf_kossars_1	UI/units/infopics/wh3_main_ksl_inf_kossars_1.png	-1	1	3	unit
wh3_main_ksl_inf_kossars_tutorial_0	UI/units/infopics/wh3_main_ksl_inf_kossars_tutorial_0.png	-1	1	3	unit
wh3_main_ksl_inf_kossars_tutorial_1	UI/units/infopics/wh3_main_ksl_inf_kossars_tutorial_1.png	-1	1	3	unit
wh3_main_ksl_inf_streltsi_0	UI/units/infopics/wh3_main_ksl_inf_streltsi_0.png	-1	1	3	unit
wh3_main_ksl_inf_tzar_guard_0	UI/units/infopics/wh3_main_ksl_inf_tsar_guard_0.png	-1	1	3	unit
wh3_main_ksl_inf_tzar_guard_1	UI/units/infopics/wh3_main_ksl_inf_tsar_guard_1.png	-1	1	3	unit
wh3_main_ksl_mon_elemental_bear_0	UI/units/infopics/wh3_main_ksl_mon_elemental_bear_0.png	-1	1	3	unit
wh3_main_ksl_mon_snow_leopard_0	UI/units/infopics/wh3_main_ksl_mon_snow_leopard_0.png	-1	1	3	unit
wh3_main_ksl_veh_heavy_war_sled_0	UI/units/infopics/wh3_main_ksl_veh_heavy_war_sled_0.png	-1	1	3	unit
wh3_main_ksl_veh_light_war_sled_0	UI/units/infopics/wh3_main_ksl_veh_light_war_sled_0.png	-1	1	3	unit
