key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
wh_dlc03_bst_cha_bray_shaman_shadows_0	10	wh2_main_leather_15	2100	inf_melee	38	com	wh_dlc03_unit_long_text_bst_bray_shaman	hu6_gor_staff_and_sword	wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	30	28	55	4160		0	wh_dlc03_bst_staff_bray_shaman		1	none	wh_dlc03_unit_short_text_bst_bray_shaman_shadows	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_bray_shaman_shadows_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_cha_bray_shaman_shadows_1	10	wh2_main_body_100	2100	war_machine	80	com	wh_dlc03_unit_long_text_bst_bray_shaman	hu6_gor_wm_razorgor_chariot_staff_and_sword	wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	34	30	55	4624	wh_dlc03_bst_mnt_razorgor_chariot	1	wh2_dlc17_bray_shaman_razorgor_chariot		1	none	wh_dlc03_unit_short_text_bst_bray_shaman_shadows	wh_main_chariot	trained	wh_dlc03_bst_razorgor_chariot	wh_dlc03_bst_razorgor_chariot	true	40.0000	1500.0000	wh_dlc03_bst_cha_bray_shaman_shadows_1	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_cha_bray_shaman_wild_0	10	wh2_main_leather_15	2100	inf_melee	38	com	wh_dlc03_unit_long_text_bst_bray_shaman	hu6_gor_staff_and_sword	wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	30	28	55	4160		0	wh_dlc03_bst_staff_bray_shaman		1	none	wh_dlc03_unit_short_text_bst_bray_shaman_wild	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_bray_shaman_wild_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_cha_bray_shaman_wild_0_qb	10	wh2_main_leather_15	2100	inf_melee	38	com	wh_dlc03_unit_long_text_bst_bray_shaman	hu6_gor_staff_and_sword	wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	30	28	55	4160		0	wh_dlc03_bst_staff_bray_shaman		1	none	wh_dlc03_unit_short_text_bst_bray_shaman_wild	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_bray_shaman_wild_0_qb	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_cha_bray_shaman_wild_1	10	wh2_main_body_100	2100	war_machine	80	com	wh_dlc03_unit_long_text_bst_bray_shaman	hu6_gor_wm_razorgor_chariot_staff_and_sword	wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	34	30	55	4624	wh_dlc03_bst_mnt_razorgor_chariot	1	wh2_dlc17_bray_shaman_razorgor_chariot		1	none	wh_dlc03_unit_short_text_bst_bray_shaman_wild	wh_main_chariot	trained	wh_dlc03_bst_razorgor_chariot	wh_dlc03_bst_razorgor_chariot	true	40.0000	1500.0000	wh_dlc03_bst_cha_bray_shaman_wild_1	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_cha_gorebull_0	10	wh2_main_heavy_metal_100	2100	inf_melee	46	com	wh_dlc03_unit_long_text_bst_gorebull	hu12_gorebull_2handed_axe	wh_dlc03_bst_cha_gorebull_blood	34	32	75	5860		0	wh_dlc03_bst_gor_axe_gorebull		1	none	wh_dlc03_unit_short_text_bst_gorebull	wh_dlc03_bst_gorebull	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_gorebull_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_cha_graktar_0	10	wh2_main_heavy_metal_100	2100	inf_melee	60	com	wh_dlc03_unit_long_text_bst_beastlord	hu6_gor_dual_axe	wh_dlc03_bst_cha_gor_hero_blood	55	45	65	6120		0	wh_dlc03_bst_gor_axe_hero		1	none	wh_dlc03_unit_short_text_bst_beastlord	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_graktar_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_cha_khazrak_one_eye_0	10	wh2_main_heavy_metal_100	2100	inf_melee	70	com	wh_dlc03_unit_long_text_bst_khazrak_one_eye	hu6_gor_sword_and_whip	wh_dlc03_bst_cha_gor_hero_khazrak_blood	60	52	75	4964		0	wh_dlc03_bst_gor_axe_hero_khazrak		1	none	wh_dlc03_unit_short_text_bst_khazrak_one_eye	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_khazrak_one_eye_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_cha_khazrak_one_eye_1	10	wh2_main_plate_100	2100	war_machine	100	com	wh_dlc03_unit_long_text_bst_khazrak_one_eye	hu6_gor_wm_razorgor_chariot_sword_and_whip	wh_dlc03_bst_cha_gor_hero_khazrak_blood	40	34	75	5940	wh_dlc03_bst_mnt_razorgor_chariot	1	wh2_dlc17_khazrak_razorgor_chariot		1	none	wh_dlc03_unit_short_text_bst_khazrak_one_eye	wh_main_chariot	trained	wh_dlc03_bst_razorgor_chariot	wh_dlc03_bst_razorgor_chariot	true	40.0000	1500.0000	wh_dlc03_bst_cha_khazrak_one_eye_1	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_cha_malagor_the_dark_omen_0	10	wh2_main_leather_15	2100	inf_melee	50	com	wh_dlc03_unit_long_text_bst_malagor_the_dark_omen	hu6_malagor_flight_staff_and_sword	wh2_dlc17_bst_cha_malagor_blood	50	45	65	4964		0	wh_dlc03_bst_staff_hero_malagor		1	none	wh_dlc03_unit_short_text_bst_malagor_the_dark_omen	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_dlc03_bst_cha_malagor_the_dark_omen_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_feral_manticore	10	wh2_main_body_45	2100	inf_melee	50	inf_mel	wh_dlc03_unit_long_text_bst_feral_manticore	bc3_manticore	wh_dlc01_flying_manticore_blood	40	34	56	5095		0	wh_dlc03_bst_manticore		1	none	wh_dlc03_unit_short_text_bst_feral_manticore	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_bst_feral_manticore	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	15	0	flying_melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_bestigor_herd_0	10	wh2_main_heavy_metal_95	2100	inf_melee	36	inf_mel	wh_dlc03_unit_long_text_bst_bestigor_herd	hu6_gor_2handed_axe	wh_dlc03_bst_inf_bestigor_blood_dismembers	35	30	70	92		0	wh_dlc03_bst_bestigor_great_axe		5	none	wh_dlc03_unit_short_text_bst_bestigor_herd	wh_dlc03_bst_gor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_bestigor_herd_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_centigors_0	10	wh2_main_chainmail_35	2100	inf_melee	42	inf_mel	wh_dlc03_unit_long_text_bst_centigors	ce1_centigor_spear_and_shield	wh_dlc03_bst_cav_centigor_blood	24	28	60	104		0	wh_dlc03_bst_centigor_spear		5	wh_missile_block_30_metal	wh_dlc03_unit_short_text_bst_centigors	wh_dlc03_bst_centigors_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_centigors_0	60	80	0	vo_sel_beastmen_centigors	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_centigors_1	10	wh2_main_chainmail_35	2100	inf_ranged	30	inf_mis	wh_dlc03_unit_long_text_bst_centigors	ce1_centigor_spear_and_throwing_axes	wh_dlc03_bst_cav_centigor_blood	22	20	60	90		0	wh_dlc03_bst_centigor_spear	wh_dlc03_bst_centigor_throwing_axe	5	none	wh_dlc03_unit_short_text_bst_centigors_throwing_axes	wh_dlc03_bst_centigors_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_centigors_1	60	80	0	vo_sel_beastmen_centigors	vo_sel_default	vo_sel_culture	1.0000	large	0	14	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false	low	low	domination_cav			skirmish	1.0000	1.0000	false	false
wh_dlc03_bst_inf_centigors_2	10	wh2_main_chainmail_35	2100	inf_melee	42	inf_mel	wh_dlc03_unit_long_text_bst_centigors	ce1_centigor_2handed_glaive	wh_dlc03_bst_cav_centigor_blood	22	22	60	104		0	wh_dlc03_bst_centigor_great_axe		5	none	wh_dlc03_unit_short_text_bst_centigors_great_weapons	wh_dlc03_bst_centigors_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_centigors_2	60	80	0	vo_sel_beastmen_centigors	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_chaos_warhounds_0	10	wh2_main_body_15	2100	inf_melee	20	inf_mel	wh_dlc03_unit_long_text_bst_chaos_warhounds	wf1_giant_wolf	wh_main_chs_monster_warhound_blood	26	17	38	68		0	wh_main_chs_warhound		6	none	wh_dlc03_unit_short_text_bst_chaos_warhounds	wh_main_war_beasts	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_chaos_warhounds_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_flanker	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_chaos_warhounds_1	10	wh2_main_body_15	2100	inf_melee	20	inf_mel	wh_dlc03_unit_long_text_bst_chaos_warhounds	wf1_chaos_poison_warhound	wh_main_chs_monster_warhound_blood	26	17	38	68		0	wh_main_chs_warhound_poison		6	none	wh_dlc03_unit_short_text_bst_chaos_warhounds_poison	wh_main_war_beasts	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_chaos_warhounds_1	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_flanker	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_cygor_0	10	wh2_main_leather_50	2100	inf_ranged	28	spcl	wh_dlc03_unit_long_text_bst_cygor	hu11_cygor	wh_main_monster_giant_blood	44	25	75	9792		0	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor_rock	1	none	wh_dlc03_unit_short_text_bst_cygor	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_cygor_0	60	80	0	vo_sel_beastmen_gors	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	25	0	25	0	0	0	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh_dlc03_bst_inf_cygor_0_summoned	10	wh2_main_leather_50	2100	inf_ranged	28	spcl	wh_dlc03_unit_long_text_bst_cygor	hu11_cygor	wh_main_monster_giant_blood	44	25	75	9792		0	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor_rock	1	none	wh_dlc03_unit_short_text_bst_cygor	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_cygor_0_summoned	60	80	0	vo_sel_beastmen_gors	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	25	0	25	0	0	0	0	ranged_no_skirmish_gatecrusher	false	false	false	false	cant_capture	cant_capture	cant_capture			artillery	1.0000	1.0000	false	false
wh_dlc03_bst_inf_gor_herd_0	10	wh2_main_leather_15	2100	inf_melee	30	inf_mel	wh_dlc03_unit_long_text_bst_gor_herd	hu6_gor_dual_axe	wh_dlc03_bst_inf_gor_blood_dismembers	36	25	62	72		0	wh_dlc03_bst_gor_axe_dual		6	none	wh_dlc03_unit_short_text_bst_gor_herd_dual_weapons	wh_dlc03_bst_gor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_gor_herd_0	60	80	0	vo_sel_beastmen_gors	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_gor_herd_1	10	wh2_main_leather_15	2100	inf_melee	26	inf_mel	wh_dlc03_unit_long_text_bst_gor_herd	hu6_gor_axe_and_shield	wh_dlc03_bst_inf_gor_blood_dismembers	26	35	62	72		0	wh_dlc03_bst_gor_axe		6	wh_missile_block_35_wood	wh_dlc03_unit_short_text_bst_gor_herd	wh_dlc03_bst_gor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_gor_herd_1	60	80	0	vo_sel_beastmen_gors	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_minotaurs_0	10	wh2_main_body_35	2100	inf_melee	34	inf_mel	wh_dlc03_unit_long_text_bst_minotaur	hu12_minotaur_dual_axe	wh_dlc03_bst_mon_minotaur_blood	34	32	75	536		0	wh_dlc03_bst_minotaur_dual_axe		3	none	wh_dlc03_unit_short_text_bst_minotaur	wh_dlc03_bst_minotaur	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_minotaurs_0	60	80	0	vo_sel_beastmen_minotaurs	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_minotaurs_1	10	wh2_main_body_45	2100	inf_melee	32	inf_mel	wh_dlc03_unit_long_text_bst_minotaur_shields	hu12_minotaur_axe	wh_dlc03_bst_mon_minotaur_blood	34	45	75	536		0	wh_dlc03_bst_minotaur_axe		3	wh_missile_block_55_wood	wh_dlc03_unit_short_text_bst_minotaur_shields	wh_dlc03_bst_minotaur	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_minotaurs_1	60	80	0	vo_sel_beastmen_minotaurs	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_minotaurs_2	10	wh2_main_body_35	2100	inf_melee	40	inf_mel	wh_dlc03_unit_long_text_bst_minotaur_great_weapons	hu12_minotaur_2handed_axe	wh_dlc03_bst_mon_minotaur_blood	34	32	75	536		0	wh_dlc03_bst_minotaur_great_axe		3	none	wh_dlc03_unit_short_text_bst_minotaur_great_weapons	wh_dlc03_bst_minotaur	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_minotaurs_2	60	80	0	vo_sel_beastmen_minotaurs	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_razorgor_herd_0	10	wh2_main_leather_45	2100	inf_melee	46	spcl	wh_dlc03_unit_long_text_bst_razorgor_herd	bo1_razorgor	wh_dlc03_bst_mon_razorgor	24	18	55	185		0	wh_dlc03_bst_razorgor_tusk		3	none	wh_dlc03_unit_short_text_bst_razorgor_herd	wh_dlc03_bst_razorgor	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_razorgor_herd_0	60	80	0	vo_sel_beastmen_razorgor	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	true	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_ungor_herd_1	10	wh2_main_leather_15	2100	inf_melee	15	inf_mel	wh_dlc03_unit_long_text_bst_ungor_herd	hu6b_ungor_axe_and_shield	wh_dlc03_bst_inf_ungor_blood_dismembers	22	24	54	48		0	wh_dlc03_bst_ungor_axe		7	wh_missile_block_35_wood	wh_dlc03_unit_short_text_bst_ungor_herd	wh_dlc03_bst_ungor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_ungor_herd_1	60	80	0	vo_sel_beastmen_ungors	vo_sel_default	vo_sel_melee	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_ungor_raiders_0	10	wh2_main_leather_15	2100	inf_ranged	6	inf_mis	wh_dlc03_unit_long_text_bst_ungor_raiders	hu6b_ungor_axe_and_bow	wh_dlc03_bst_inf_ungor_blood_dismembers	20	18	45	45		0	wh_dlc03_bst_ungor_axe_raiders	wh_dlc03_bst_ungor_bow	5	none	wh_dlc03_unit_short_text_bst_ungor_raiders	wh_dlc03_bst_ungor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_ungor_raiders_0	60	80	0	vo_sel_beastmen_ungors	vo_sel_default	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_stalkers	true	true	false	false	medium	medium	domination_infantry_expendable			archer	1.0000	1.0000	false	false
wh_dlc03_bst_inf_ungor_spearmen_0	10	wh2_main_leather_15	2100	inf_melee	6	inf_mel	wh_dlc03_unit_long_text_bst_ungor_spearmen	hu6b_ungor_spear	wh_dlc03_bst_inf_ungor_blood_dismembers	20	22	54	48		0	wh_dlc03_bst_ungor_spear_0		7	none	wh_dlc03_unit_short_text_bst_ungor_spearmen	wh_dlc03_bst_ungor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_ungor_spearmen_0	60	80	0	vo_sel_beastmen_ungors	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh_dlc03_bst_inf_ungor_spearmen_1	10	wh2_main_leather_15	2100	inf_melee	6	inf_mel	wh_dlc03_unit_long_text_bst_ungor_spearmen_shields	hu6b_ungor_spear_and_shield	wh_dlc03_bst_inf_ungor_blood_dismembers	20	30	54	48		0	wh_dlc03_bst_ungor_spear		7	wh_missile_block_35_wood	wh_dlc03_unit_short_text_bst_ungor_spearmen_shields	wh_dlc03_bst_ungor_rabble	trained			true	40.0000	1500.0000	wh_dlc03_bst_inf_ungor_spearmen_1	60	80	0	vo_sel_beastmen_ungors	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh_dlc03_bst_mon_chaos_spawn_0	10	wh2_main_body_10	2100	inf_melee	35	inf_mel	wh_dlc03_unit_long_text_bst_chaos_spawn	hc2_chaos_spawn	wh_main_monster_chaos_spawn_blood	36	28	100	540		0	wh_dlc03_bst_claws_chaos_spawn		2	none	wh_dlc03_unit_short_text_bst_chaos_spawn	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	wh_dlc03_bst_mon_chaos_spawn_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh_dlc03_bst_mon_chaos_spawn_0_summoned	10	wh2_main_body_10	2100	inf_melee	35	inf_mel	wh_dlc03_unit_long_text_bst_chaos_spawn	hc2_chaos_spawn	wh_main_monster_chaos_spawn_blood	36	28	100	540		0	wh_dlc03_bst_claws_chaos_spawn		2	none	wh_dlc03_unit_short_text_bst_chaos_spawn	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	wh_dlc03_bst_mon_chaos_spawn_0_summoned	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh_dlc03_bst_mon_giant_0	10	wh2_main_body_50	2100	inf_melee	40	inf_mel	wh_dlc03_unit_long_text_bst_giants	hu4_beastmen_giant_club	wh_main_monster_giant_blood	65	30	100	12612		0	wh_main_club_giant		1	none	wh_dlc03_unit_short_text_bst_giants	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_bst_mon_giant_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh_dlc03_emp_cha_boris_todbringer_0	10	wh2_main_plate_85	2100	inf_melee	45	com	wh_dlc03_unit_long_text_boris_todbringer	hu1_empire_sword_and_shield	wh_main_infantry_standard_hero_blood	60	50	75	4280		0	wh_main_emp_sword_hero_general		1	wh_missile_block_55_metal	wh_dlc03_unit_short_text_boris_todbringer	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_boris_todbringer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_emp_cha_boris_todbringer_1	10	wh2_main_plate_105	2100	cavalry	70	com	wh_dlc03_unit_long_text_boris_todbringer	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood	60	50	75	4884	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_hero_general		1	wh_missile_block_35_metal	wh_dlc03_unit_short_text_boris_todbringer	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_boris_todbringer_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc03_emp_cha_boris_todbringer_2	10	wh2_main_plate_85	2100	cavalry	80	com	wh_dlc03_unit_long_text_boris_todbringer	hu1_empire_hr1_pegasus_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	60	50	75	5184	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_hero_general		1	wh_missile_block_35_metal	wh_dlc03_unit_short_text_boris_todbringer	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_boris_todbringer_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh_dlc03_emp_cha_boris_todbringer_3	10	wh2_main_plate_90	2100	war_beast	70	com	wh_dlc03_unit_long_text_boris_todbringer	hu1_empire_bc2_griffon_wb_sword_shield	wh_main_infantry_standard_hero_blood_dismembers	47	35	75	6588	wh_main_emp_mnt_imperial_griffon	1	wh_main_emp_imperial_griffon		1	none	wh_dlc03_unit_short_text_boris_todbringer	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_boris_todbringer_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh_dlc03_emp_cha_wizard_beasts_0	10	wh2_main_leather_20	2100	inf_melee	15	com	wh_dlc03_unit_long_text_amber_wizard	hu1_empire_staff_and_sword	wh_main_infantry_standard_wizard_blood_dismembers	30	25	55	3412		0	wh_main_emp_sword_caster		1	none	wh_dlc03_unit_short_text_amber_wizard	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_wizard_beasts_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_emp_cha_wizard_beasts_1	10	wh2_main_leather_20	2100	cavalry	35	com	wh_dlc03_unit_long_text_amber_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	30	25	55	3832	wh_main_emp_mnt_warhorse_360	1	wh_main_emp_sword_caster		1	none	wh_dlc03_unit_short_text_amber_wizard	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_wizard_beasts_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc03_emp_cha_wizard_beasts_2	10	wh2_main_plate_50	2100	cavalry	35	com	wh_dlc03_unit_long_text_amber_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	30	25	55	3832	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_caster		1	none	wh_dlc03_unit_short_text_amber_wizard	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_wizard_beasts_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
