currency_type	item_type	cost_value
supplies_currency	wh3_main_kho_inf_bloodletters_summoned_0	0.0000
supplies_currency	wh3_main_kho_inf_chaos_furies_0	500.0000
supplies_currency	wh3_main_kho_inf_chaos_warhounds_0	400.0000
supplies_currency	wh3_main_kho_inf_chaos_warriors_0	750.0000
supplies_currency	wh3_main_kho_inf_chaos_warriors_1	850.0000
supplies_currency	wh3_main_kho_inf_chaos_warriors_2	900.0000
supplies_currency	wh3_main_kho_inf_flesh_hounds_of_khorne_0	700.0000
supplies_currency	wh3_main_kho_mon_bloodthirster_0	2300.0000
supplies_currency	wh3_main_kho_mon_bloodthirster_summoned_0	0.0000
supplies_currency	wh3_main_kho_mon_khornataurs_0	1600.0000
supplies_currency	wh3_main_kho_mon_khornataurs_1	1700.0000
supplies_currency	wh3_main_kho_mon_soul_grinder_0	1900.0000
supplies_currency	wh3_main_kho_mon_spawn_of_khorne_0	1000.0000
supplies_currency	wh3_main_kho_veh_blood_shrine_0	1000.0000
supplies_currency	wh3_main_kho_veh_skullcannon_0	1100.0000
supplies_currency	wh3_main_ksl_cav_gryphon_legion_0	1200.0000
supplies_currency	wh3_main_ksl_cav_horse_archers_0	650.0000
supplies_currency	wh3_main_ksl_cav_horse_raiders_0	450.0000
supplies_currency	wh3_main_ksl_cav_war_bear_riders_1	1600.0000
supplies_currency	wh3_main_ksl_cav_winged_lancers_0	850.0000
supplies_currency	wh3_main_ksl_cha_boris_0	1200.0000
supplies_currency	wh3_main_ksl_cha_boris_1	1400.0000
supplies_currency	wh3_main_ksl_cha_boris_2	1600.0000
supplies_currency	wh3_main_ksl_cha_boyar_0	750.0000
supplies_currency	wh3_main_ksl_cha_boyar_1	950.0000
supplies_currency	wh3_main_ksl_cha_boyar_2	1250.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_ice_0	300.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_ice_1	500.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_ice_2	850.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_tempest_0	300.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_tempest_1	500.0000
supplies_currency	wh3_main_ksl_cha_frost_maiden_tempest_2	850.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_ice_0	400.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_ice_1	600.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_ice_2	900.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_tempest_0	400.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_tempest_1	600.0000
supplies_currency	wh3_main_ksl_cha_ice_witch_tempest_2	900.0000
supplies_currency	wh3_main_ksl_cha_katarin_0	550.0000
supplies_currency	wh3_main_ksl_cha_katarin_1	750.0000
supplies_currency	wh3_main_ksl_cha_katarin_2	1000.0000
supplies_currency	wh3_main_ksl_cha_kostaltyn_0	900.0000
supplies_currency	wh3_main_ksl_cha_kostaltyn_1	1100.0000
supplies_currency	wh3_main_ksl_cha_kostaltyn_2	1300.0000
supplies_currency	wh3_main_ksl_cha_patriarch_0	350.0000
supplies_currency	wh3_main_ksl_cha_patriarch_1	550.0000
supplies_currency	wh3_main_ksl_cha_patriarch_2	850.0000
supplies_currency	wh3_main_ksl_inf_armoured_kossars_0	700.0000
supplies_currency	wh3_main_ksl_inf_armoured_kossars_1	750.0000
supplies_currency	wh3_main_ksl_inf_ice_guard_0	1250.0000
supplies_currency	wh3_main_ksl_inf_ice_guard_1	1150.0000
supplies_currency	wh3_main_ksl_inf_kossars_0	450.0000
supplies_currency	wh3_main_ksl_inf_kossars_1	500.0000
supplies_currency	wh3_main_ksl_inf_kossars_tutorial_0	450.0000
supplies_currency	wh3_main_ksl_inf_kossars_tutorial_1	500.0000
supplies_currency	wh3_main_ksl_inf_streltsi_0	850.0000
supplies_currency	wh3_main_ksl_inf_tzar_guard_0	1000.0000
supplies_currency	wh3_main_ksl_inf_tzar_guard_1	1100.0000
supplies_currency	wh3_main_ksl_mon_elemental_bear_0	2200.0000
supplies_currency	wh3_main_ksl_mon_elemental_bear_summoned_0	0.0000
supplies_currency	wh3_main_ksl_mon_snow_leopard_0	650.0000
supplies_currency	wh3_main_ksl_mon_snow_leopard_summoned_0	0.0000
supplies_currency	wh3_main_ksl_mon_snow_leopard_summoned_1	0.0000
supplies_currency	wh3_main_ksl_mon_snow_leopard_summoned_2	0.0000
supplies_currency	wh3_main_ksl_veh_heavy_war_sled_0	1300.0000
supplies_currency	wh3_main_ksl_veh_light_war_sled_0	900.0000
supplies_currency	wh3_main_ksl_veh_little_grom_0	1400.0000
supplies_currency	wh3_main_nur_cav_plague_drones_0	1300.0000
supplies_currency	wh3_main_nur_cav_plague_drones_1	1600.0000
supplies_currency	wh3_main_nur_cav_pox_riders_of_nurgle_0	1000.0000
supplies_currency	wh3_main_nur_cha_cultist_0	500.0000
supplies_currency	wh3_main_nur_cha_cultist_1	700.0000
army_ability_bar_fill	wh3_main_nur_cha_exalted_great_unclean_one_death_0	2300.0000
supplies_currency	wh3_main_nur_cha_exalted_great_unclean_one_death_0	2300.0000
supplies_currency	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0	2300.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_death_0	1100.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_death_1	1300.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_death_2	1600.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_nurgle_0	1100.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_nurgle_1	1300.0000
supplies_currency	wh3_main_nur_cha_herald_of_nurgle_nurgle_2	1600.0000
supplies_currency	wh3_main_nur_cha_ku_gath_plaguefather_0	2300.0000
supplies_currency	wh3_main_nur_cha_plagueridden_death_0	1000.0000
supplies_currency	wh3_main_nur_cha_plagueridden_death_1	1200.0000
supplies_currency	wh3_main_nur_cha_plagueridden_death_2	1500.0000
supplies_currency	wh3_main_nur_cha_plagueridden_nurgle_0	1000.0000
supplies_currency	wh3_main_nur_cha_plagueridden_nurgle_1	1200.0000
supplies_currency	wh3_main_nur_cha_plagueridden_nurgle_2	1500.0000
supplies_currency	wh3_main_nur_inf_chaos_furies_0	500.0000
supplies_currency	wh3_main_nur_inf_forsaken_0_warriors	800.0000
supplies_currency	wh3_main_nur_inf_forsaken_0	800.0000
supplies_currency	wh3_main_nur_inf_nurglings_0	350.0000
supplies_currency	wh3_main_nur_inf_nurglings_summoned_0	0.0000
supplies_currency	wh3_main_nur_inf_plaguebearers_0	750.0000
supplies_currency	wh3_main_nur_inf_plaguebearers_1	1250.0000
supplies_currency	wh3_main_nur_inf_plaguebearers_summoned_0	0.0000
supplies_currency	wh3_main_nur_mon_beast_of_nurgle_0	600.0000
supplies_currency	wh3_main_nur_mon_great_unclean_one_0	2000.0000
supplies_currency	wh3_main_nur_mon_great_unclean_one_summoned_0	0.0000
supplies_currency	wh3_main_nur_mon_plague_toads_0	650.0000
supplies_currency	wh3_main_nur_mon_rot_flies_0	900.0000
supplies_currency	wh3_main_nur_mon_soul_grinder_0	1900.0000
supplies_currency	wh3_main_nur_mon_spawn_of_nurgle_0_warriors	1000.0000
supplies_currency	wh3_main_nur_mon_spawn_of_nurgle_0	1000.0000
supplies_currency	wh3_main_ogr_cav_crushers_0	1800.0000
supplies_currency	wh3_main_ogr_cav_crushers_1	1900.0000
supplies_currency	wh3_main_ogr_cav_mournfang_cavalry_0	1200.0000
supplies_currency	wh3_main_ogr_cav_mournfang_cavalry_1	1350.0000
supplies_currency	wh3_main_ogr_cav_mournfang_cavalry_2	1450.0000
supplies_currency	wh3_main_ogr_cha_butcher_beasts_0	550.0000
supplies_currency	wh3_main_ogr_cha_butcher_great_maw_0	550.0000
supplies_currency	wh3_main_ogr_cha_firebelly_0	750.0000
supplies_currency	wh3_main_ogr_cha_greasus_goldtooth_0	1500.0000
supplies_currency	wh3_main_ogr_cha_hunter_0	1100.0000
supplies_currency	wh3_main_ogr_cha_hunter_1	2200.0000
supplies_currency	wh3_main_ogr_cha_skrag_the_slaughterer_0	900.0000
supplies_currency	wh3_main_ogr_cha_slaughtermaster_beasts_0	800.0000
supplies_currency	wh3_main_ogr_cha_slaughtermaster_great_maw_0	800.0000
supplies_currency	wh3_main_ogr_cha_tyrant_0	1350.0000
supplies_currency	wh3_main_ogr_feral_manticore_summoned	0.0000
supplies_currency	wh3_main_ogr_inf_gnoblars_0	200.0000
supplies_currency	wh3_main_ogr_inf_gnoblars_1	450.0000
supplies_currency	wh3_main_ogr_inf_ironguts_0	1000.0000
supplies_currency	wh3_main_ogr_inf_leadbelchers_0	1000.0000
supplies_currency	wh3_main_ogr_inf_maneaters_0	1200.0000
supplies_currency	wh3_main_ogr_inf_maneaters_1	1300.0000
supplies_currency	wh3_main_ogr_inf_maneaters_2	1400.0000
supplies_currency	wh3_main_ogr_inf_maneaters_3	1400.0000
supplies_currency	wh3_main_ogr_inf_maneaters_summoned_0	0.0000
supplies_currency	wh3_main_ogr_inf_ogres_0	500.0000
supplies_currency	wh3_main_ogr_inf_ogres_1	650.0000
supplies_currency	wh3_main_ogr_inf_ogres_2	650.0000
supplies_currency	wh3_main_ogr_mon_giant_0	1500.0000
supplies_currency	wh3_main_ogr_mon_gorgers_0	1100.0000
supplies_currency	wh3_main_ogr_mon_gorgers_summoned_0	0.0000
supplies_currency	wh3_main_ogr_mon_sabretusk_pack_0	500.0000
supplies_currency	wh3_main_ogr_mon_stonehorn_0	1800.0000
supplies_currency	wh3_main_ogr_mon_stonehorn_1	2100.0000
supplies_currency	wh3_main_ogr_veh_gnoblar_scraplauncher_0	900.0000
supplies_currency	wh3_main_ogr_veh_ironblaster_0	1400.0000
supplies_currency	wh3_main_pro_kho_cha_bloodreaper_0	800.0000
supplies_currency	wh3_main_pro_kho_cha_bloodreaper_1	1150.0000
supplies_currency	wh3_main_pro_kho_cha_bloodreaper_2	1600.0000
supplies_currency	wh3_main_pro_kho_cha_cultist_0	600.0000
supplies_currency	wh3_main_pro_kho_cha_cultist_1	800.0000
supplies_currency	wh3_main_pro_kho_cha_herald_of_khorne_0	900.0000
supplies_currency	wh3_main_pro_kho_cha_herald_of_khorne_1	1250.0000
supplies_currency	wh3_main_pro_kho_cha_herald_of_khorne_2	1700.0000
supplies_currency	wh3_main_pro_kho_inf_bloodletters_0	800.0000
supplies_currency	wh3_main_pro_kho_inf_chaos_furies_0	500.0000
supplies_currency	wh3_main_pro_kho_inf_chaos_warhounds_0	400.0000
supplies_currency	wh3_main_pro_kho_inf_chaos_warriors_0	750.0000
supplies_currency	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0	700.0000
supplies_currency	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_simaergul_0	700.0000
supplies_currency	wh3_main_pro_ksl_cav_gryphon_legion_ror_0	1200.0000
supplies_currency	wh3_main_pro_ksl_cav_horse_raiders_0	450.0000
supplies_currency	wh3_main_pro_ksl_cav_war_bear_riders_1	1600.0000
supplies_currency	wh3_main_pro_ksl_cav_winged_lancers_0	850.0000
supplies_currency	wh3_main_pro_ksl_cha_boyar_0	750.0000
supplies_currency	wh3_main_pro_ksl_cha_boyar_1	950.0000
supplies_currency	wh3_main_pro_ksl_cha_boyar_2	1250.0000
supplies_currency	wh3_main_pro_ksl_cha_frost_maiden_ice_0	300.0000
supplies_currency	wh3_main_pro_ksl_cha_frost_maiden_ice_1	500.0000
supplies_currency	wh3_main_pro_ksl_cha_frost_maiden_ice_2	850.0000
supplies_currency	wh3_main_pro_ksl_cha_gerik_0	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_patriarch_0	350.0000
supplies_currency	wh3_main_pro_ksl_cha_patriarch_1	550.0000
supplies_currency	wh3_main_pro_ksl_cha_patriarch_2	850.0000
supplies_currency	wh3_main_pro_ksl_cha_sergi_0	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_slavin_0	2300.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_0_1	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_0_2	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_0_3	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_0	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_1	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_2	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_3	1000.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_4	950.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_5_brazen_altar	1250.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_5_howling_citadel	1250.0000
supplies_currency	wh3_main_pro_ksl_cha_yuri_5	1250.0000
supplies_currency	wh3_main_pro_ksl_inf_armoured_kossars_0	700.0000
supplies_currency	wh3_main_pro_ksl_inf_armoured_kossars_1	700.0000
supplies_currency	wh3_main_pro_ksl_inf_ice_guard_ror_0	1250.0000
supplies_currency	wh3_main_pro_ksl_inf_ice_guard_ror_1	1150.0000
supplies_currency	wh3_main_pro_ksl_inf_kossars_0	450.0000
supplies_currency	wh3_main_pro_ksl_inf_kossars_1	500.0000
supplies_currency	wh3_main_pro_ksl_inf_streltsi_0	850.0000
supplies_currency	wh3_main_pro_ksl_inf_tzar_guard_0	1000.0000
supplies_currency	wh3_main_pro_ksl_mon_elemental_bear_ror_0	2200.0000
supplies_currency	wh3_main_pro_ksl_mon_snow_leopard_ror_0	650.0000
supplies_currency	wh3_main_pro_ksl_veh_heavy_war_sled_ror_0	1300.0000
supplies_currency	wh3_main_pro_ksl_veh_light_war_sled_ror_0	900.0000
supplies_currency	wh3_main_pro_ksl_veh_little_grom_0	1400.0000
supplies_currency	wh3_main_pro_tze_cav_chaos_knights_0	1450.0000
supplies_currency	wh3_main_pro_tze_cha_cultist_0	300.0000
supplies_currency	wh3_main_pro_tze_cha_cultist_1	500.0000
supplies_currency	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0	800.0000
supplies_currency	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1	1200.0000
supplies_currency	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	1500.0000
supplies_currency	wh3_main_pro_tze_inf_blue_horrors_0	400.0000
supplies_currency	wh3_main_pro_tze_inf_forsaken_0	850.0000
supplies_currency	wh3_main_pro_tze_inf_pink_horrors_0	700.0000
supplies_currency	wh3_main_pro_tze_mon_flamers_0	850.0000
supplies_currency	wh3_main_pro_tze_mon_screamers_0	700.0000
supplies_currency	wh3_main_sla_cav_heartseekers_of_slaanesh_0	1400.0000
supplies_currency	wh3_main_sla_cav_hellstriders_0	600.0000
supplies_currency	wh3_main_sla_cav_hellstriders_1	700.0000
supplies_currency	wh3_main_sla_cav_seekers_of_slaanesh_0	1000.0000
supplies_currency	wh3_main_sla_cha_alluress_shadow_0	900.0000
supplies_currency	wh3_main_sla_cha_alluress_shadow_1	1100.0000
supplies_currency	wh3_main_sla_cha_alluress_shadow_2	1300.0000
supplies_currency	wh3_main_sla_cha_alluress_shadow_3	1600.0000
supplies_currency	wh3_main_sla_cha_alluress_slaanesh_0	900.0000
supplies_currency	wh3_main_sla_cha_alluress_slaanesh_1	1100.0000
supplies_currency	wh3_main_sla_cha_alluress_slaanesh_2	1300.0000
supplies_currency	wh3_main_sla_cha_alluress_slaanesh_3	1600.0000
supplies_currency	wh3_main_sla_cha_cultist_0	600.0000
supplies_currency	wh3_main_sla_cha_cultist_1	800.0000
supplies_currency	wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0	2200.0000
supplies_currency	wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0	2200.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_shadow_0	1000.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_shadow_1	1200.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_shadow_2	1400.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_shadow_3	1600.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	1000.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	1200.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	1400.0000
supplies_currency	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	1600.0000
supplies_currency	wh3_main_sla_cha_nkari_0	2500.0000
supplies_currency	wh3_main_sla_inf_chaos_furies_0	500.0000
supplies_currency	wh3_main_sla_inf_daemonette_0	800.0000
supplies_currency	wh3_main_sla_inf_daemonette_1	1200.0000
supplies_currency	wh3_main_sla_inf_daemonette_summoned_0	0.0000
supplies_currency	wh3_main_sla_inf_marauders_0	400.0000
supplies_currency	wh3_main_sla_inf_marauders_1	450.0000
supplies_currency	wh3_main_sla_inf_marauders_2	550.0000
supplies_currency	wh3_main_sla_mon_fiends_of_slaanesh_0	1300.0000
supplies_currency	wh3_main_sla_mon_keeper_of_secrets_0	2000.0000
supplies_currency	wh3_main_sla_mon_keeper_of_secrets_summoned_0	0.0000
supplies_currency	wh3_main_sla_mon_soul_grinder_0	1900.0000
supplies_currency	wh3_main_sla_mon_spawn_of_slaanesh_0	1000.0000
supplies_currency	wh3_main_sla_veh_exalted_seeker_chariot_0	1500.0000
supplies_currency	wh3_main_sla_veh_hellflayer_0	1200.0000
supplies_currency	wh3_main_sla_veh_seeker_chariot_0	800.0000
supplies_currency	wh3_main_tze_cav_chaos_knights_0	1450.0000
supplies_currency	wh3_main_tze_cav_doom_knights_0	1600.0000
supplies_currency	wh3_main_tze_cha_cultist_0	300.0000
supplies_currency	wh3_main_tze_cha_cultist_1	500.0000
supplies_currency	wh3_main_tze_cha_exalted_lord_of_change_metal_0	2000.0000
supplies_currency	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0	2000.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_metal_0	800.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_metal_1	1200.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_metal_2	1500.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	800.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1	1200.0000
supplies_currency	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	1500.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_metal_0	700.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_metal_1	1100.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_metal_2	1400.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_tzeentch_0	700.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_tzeentch_1	1100.0000
supplies_currency	wh3_main_tze_cha_iridescent_horror_tzeentch_2	1400.0000
supplies_currency	wh3_main_tze_cha_kairos_fateweaver_0	1300.0000
supplies_currency	wh3_main_tze_cha_kairos_fateweaver_custom_battle_0	1300.0000
supplies_currency	wh3_main_tze_inf_blue_horrors_0	400.0000
supplies_currency	wh3_main_tze_inf_blue_horrors_summoned_0	0.0000
supplies_currency	wh3_main_tze_inf_chaos_furies_0	500.0000
supplies_currency	wh3_main_tze_inf_forsaken_0	850.0000
supplies_currency	wh3_main_tze_inf_pink_horrors_0	700.0000
supplies_currency	wh3_main_tze_inf_pink_horrors_1	1100.0000
supplies_currency	wh3_main_tze_inf_pink_horrors_summoned_0	0.0000
supplies_currency	wh3_main_tze_mon_exalted_flamers_0	1100.0000
supplies_currency	wh3_main_tze_mon_flamers_0	850.0000
supplies_currency	wh3_main_tze_mon_lord_of_change_0	1700.0000
supplies_currency	wh3_main_tze_mon_lord_of_change_summoned_0	0.0000
supplies_currency	wh3_main_tze_mon_screamers_0	700.0000
supplies_currency	wh3_main_tze_mon_soul_grinder_0	1900.0000
supplies_currency	wh3_main_tze_mon_spawn_of_tzeentch_0	1000.0000
supplies_currency	wh3_main_tze_veh_burning_chariot_0	1800.0000
supplies_currency	wh3_pro11_chs_cha_harald_hammerstorm	600.0000
supplies_currency	wh3_prologue_test_general	750.0000
supplies_currency	wh3_survival_dae_cha_be_lakor_01	2400.0000
supplies_currency	wh3_survival_dae_cha_be_lakor_02	2400.0000
supplies_currency	wh3_survival_kho_cha_bloodreaper	1600.0000
supplies_currency	wh3_survival_kho_cha_daemon_prince_of_khorne	2600.0000
supplies_currency	wh3_survival_kho_cha_exalted_bloodthirster_0	2500.0000
supplies_currency	wh3_survival_kho_cha_exalted_bloodthirster	2500.0000
supplies_currency	wh3_survival_nur_cha_daemon_prince_of_nurgle	2200.0000
supplies_currency	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle_0	2300.0000
supplies_currency	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle	2300.0000
supplies_currency	wh3_survival_nur_cha_plagueridden_death	1500.0000
supplies_currency	wh3_survival_sla_cha_alluress_shadow	1300.0000
supplies_currency	wh3_survival_sla_cha_daemon_prince_of_slaanesh	2200.0000
supplies_currency	wh3_survival_sla_cha_exalted_keeper_of_secrets_slaanesh	2200.0000
supplies_currency	wh3_survival_tze_cha_daemon_prince_of_tzeentch	2200.0000
supplies_currency	wh3_survival_tze_cha_exalted_lord_of_change_tzeentch	2000.0000
supplies_currency	wh3_survival_tze_cha_iridescent_horror_metal	1400.0000
supplies_currency	wh3_twa06_cth_inf_dragon_guard_ror_0	1350.0000
supplies_currency	wh3_twa06_kho_inf_bloodletters_ror_0	1450.0000
supplies_currency	wh3_twa06_ksl_inf_tzar_guard_ror_0	1400.0000
supplies_currency	wh3_twa06_nur_inf_plaguebearers_ror_0	1450.0000
supplies_currency	wh3_twa06_ogr_inf_maneaters_ror_0	1950.0000
supplies_currency	wh3_twa06_sla_inf_daemonette_ror_0	1500.0000
supplies_currency	wh3_twa06_tze_inf_pink_horrors_ror_0	1400.0000
supplies_currency	wh3_twa07_cth_cav_jade_longma_riders_ror_0	1700.0000
supplies_currency	wh3_twa07_kho_cav_bloodcrushers_ror_0	3200.0000
supplies_currency	wh3_twa07_ksl_cav_war_bear_riders_ror_0	1800.0000
supplies_currency	wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	2200.0000
supplies_currency	wh3_twa07_ogr_cav_crushers_ror_0	2100.0000
supplies_currency	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	1600.0000
supplies_currency	wh3_twa07_tze_cav_doom_knights_ror_0	1800.0000
supplies_currency	wh3_twa08_cth_mon_terracotta_sentinel_0_ror	2000.0000
supplies_currency	wh3_twa08_kho_mon_bloodthirster_0_ror	2300.0000
supplies_currency	wh3_twa08_ksl_mon_elemental_bear_0_ror	2400.0000
supplies_currency	wh3_twa08_nur_mon_great_unclean_one_0_ror	2200.0000
supplies_currency	wh3_twa08_ogr_mon_stonehorn_0_ror	2050.0000
supplies_currency	wh3_twa08_sla_mon_keeper_of_secrets_0_ror	2250.0000
supplies_currency	wh3_twa08_tze_mon_lord_of_change_0_ror	1850.0000
supplies_currency	wh3_twa10_cth_inf_peasant_archers_ror	450.0000
supplies_currency	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	700.0000
supplies_currency	wh3_twa10_ksl_inf_armoured_kossars_ror	700.0000
supplies_currency	wh3_twa10_nur_inf_nurglings_ror	350.0000
supplies_currency	wh3_twa10_ogr_inf_gnoblars_ror	200.0000
supplies_currency	wh3_twa10_sla_inf_marauders_spears_ror	450.0000
supplies_currency	wh3_twa10_tze_inf_blue_horrors_ror	400.0000
supplies_currency	wh_dlc01_chs_cav_gorebeast_chariot	1200.0000
supplies_currency	wh_dlc01_chs_cha_chaos_lord_10	1400.0000
supplies_currency	wh_dlc01_chs_cha_chaos_lord_2	2300.0000
supplies_currency	wh_dlc01_chs_cha_chaos_lord_9	1350.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_death_8	850.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_fire_8	850.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	700.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	2100.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	900.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	950.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7	1050.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8	1150.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	1200.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	700.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	2100.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	900.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	950.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7	1050.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8	1150.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	1200.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	700.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	2100.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	900.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	950.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7	1050.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8	1150.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	1200.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	700.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	900.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	950.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	1200.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	2100.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_metal_8	850.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	400.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	600.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	650.0000
supplies_currency	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	1200.0000
supplies_currency	wh_dlc01_chs_cha_exalted_hero_10	1100.0000
supplies_currency	wh_dlc01_chs_cha_exalted_hero_8	1100.0000
supplies_currency	wh_dlc01_chs_cha_kholek	2200.0000
supplies_currency	wh_dlc01_chs_cha_prince_sigvald_the_magnificent	1050.0000
supplies_currency	wh_dlc01_chs_cha_qb_lord_of_change_0	450.0000
supplies_currency	wh_dlc01_chs_inf_chaos_warriors_2	850.0000
supplies_currency	wh_dlc01_chs_inf_chosen_2	1400.0000
supplies_currency	wh_dlc01_chs_inf_forsaken_0	750.0000
supplies_currency	wh_dlc01_chs_mon_dragon_ogre_shaggoth	2000.0000
supplies_currency	wh_dlc01_chs_mon_dragon_ogre	1650.0000
supplies_currency	wh_dlc01_chs_mon_trolls_1	950.0000
supplies_currency	wh_dlc01_nor_cha_chaos_sorcerer_lord_0	750.0000
supplies_currency	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	850.0000
