key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
lzd_wall_straight_20_03	fort_wall	tmb_wall_straight_20	rock	16000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	rock	false	true	0.0000	false				default_value	default
lzd_wall_straight_20_blocked	fort_wall	lzd_wall_straight_20_blocked	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
lzd_wall_straight_20m_emplacement	unbreachable_fort_wall	lzd_wall_straight_20m_emplacement	rock	12000		fort_bastion	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
lzd_wall_tower	fort_tower	lzd_wall_tower	rock	12000	wh3_settlement_tower_lzd_bolt	tower_piercing	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
lzd_wall_tower_01	fort_tower	lzd_wall_tower	rock	14000	wh3_settlement_tower_lzd_bolt_improved	tower_piercing	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
lzd_wall_tower_02	fort_tower	lzd_wall_tower	rock	14000	wh3_settlement_tower_lzd_magic_missile	tower_magic	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
lzd_wall_tower_03	fort_tower	lzd_wall_tower	rock	16000	wh3_settlement_tower_lzd_solar_engine_beam	tower_magic	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
market_stand_1	incidental	market_stand_1	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
market_stand_2	incidental	market_stand_2	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
market_stand_3	incidental	market_stand_3	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
market_stand_4	incidental	market_stand_4	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
market_stand_6	incidental	market_stand_6	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
mrb_barricade_blocker_01	generic	glb_barricade_blocker	rock	12000		barricade_blocker	100	barricade_blocker	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_blocker	blocker		default_value	default
mrb_barricade_monument_01	generic	glb_barricade_monument_01	rock	2500		barricade_monument	100	barricade_monument	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_monument	monument		default_value	default
mrb_barricade_platform_01	generic	glb_barricade_01	rock	6000		barricade_platform	100	barricade_platform	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_platform	barricade		default_value	default
mrb_barricade_trap_01	generic	glb_barricade_traps_01	wood	2500		barricade_trap	100	barricade_trap	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_trap	trap		default_value	default
mrb_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_emp_bullet	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower		light_armoured_units	default
mrb_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_emp_bullet_improved	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_02	tower		light_armoured_units	default
mrb_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_emp_cannon_ball	tower_cannon	100	tower_cannon	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_cannon_03	tower		heavy_armoured_units	default
mrb_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_emp_clockwork_bomb	tower_explosive	100	tower_explosive	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_explosive_04	tower		heavy_armoured_units	default
mrb_wall_tower	fort_tower	mrb_wall_tower	rock	12000	wh3_settlement_tower_brt_arrow	tower_arrow	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
mrb_wall_tower_01	fort_tower	mrb_wall_tower	rock	14000	wh3_settlement_tower_brt_arrow_improved	tower_arrow	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
mrb_wall_tower_02	fort_tower	mrb_wall_tower	rock	14000	wh3_settlement_tower_brt_blessed_stone	tower_catapult	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
mrb_wall_tower_03	fort_tower	mrb_wall_tower	rock	16000	wh3_settlement_tower_brt_carcass	tower_explosive	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
mtn_cliff_block_01	generic	mtn_cliff_block_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_cliff_block_02	generic	mtn_cliff_block_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_cliff_lrg_04	generic	mtn_cliff_lrg_04	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_cliff_solo_01	generic	mtn_cliff_solo_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_cliff_solo_02	generic	mtn_cliff_solo_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_cliff_solo_03	generic	mtn_cliff_solo_03	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_crack_01	generic	mtn_crack_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_pass_lava_01	generic	mtn_pass_lava_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_pass_lava_02	generic	mtn_pass_lava_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_pass_lava_03	generic	mtn_pass_lava_03	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mtn_pass_lava_04	generic	mtn_pass_lava_04	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
mushroom_puffball_01	generic	mushroom_puffball_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
mushroom_puffball_02	generic	mushroom_puffball_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
mushroom_shelf_group_01	generic	mushroom_shelf_group_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
mushroom_shelf_group_02	generic	mushroom_shelf_group_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
mushroom_shelf_group_03	generic	mushroom_shelf_group_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nor_barricade_blocker_01	generic	glb_barricade_blocker	rock	12000		barricade_blocker	100	barricade_blocker	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_blocker	blocker	nor	default_value	default
nor_barricade_monument_01	generic	glb_barricade_monument_01	rock	2500		barricade_monument	100	barricade_monument	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_monument	monument	nor	default_value	default
nor_barricade_platform_01	generic	glb_barricade_01	rock	6000		barricade_platform	100	barricade_platform	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_platform	barricade	nor	default_value	default
nor_barricade_trap_01	generic	glb_barricade_traps_01	wood	2500		barricade_trap	100	barricade_trap	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_trap	trap	nor	default_value	default
nor_bone_01	generic	nor_bone_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_bone_02	generic	nor_bone_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_bone_03	generic	nor_bone_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nor_bone_04	generic	nor_bone_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nor_bone_fence_01	generic	nor_bone_fence_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_bone_fence_02	generic	nor_bone_fence_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_bone_fence_03	generic	nor_bone_fence_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_dhead_01	generic	nor_dhead_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_dhead_02	generic	nor_dhead_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_dhead_03	generic	nor_dhead_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_dhead_04	generic	nor_dhead_04	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_docks_01	generic	nor_docks_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_docks_02	generic	nor_docks_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_docks_03	generic	nor_docks_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_docks_04	generic	nor_docks_04	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_docks_small_01	generic	nor_docks_small_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_horseskull	generic	nor_horseskull	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_houseboat_01	generic	nor_houseboat_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_houseboat_02	generic	nor_houseboat_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_houseboat_03	generic	nor_houseboat_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_houseboat_04	generic	nor_houseboat_04	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_ice_chunk_01	generic	nor_ice_chunk_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_ice_chunk_02	generic	nor_ice_chunk_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_large_ribhouse_01	generic	nor_large_ribhouse_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_large_ribhouse_02	generic	nor_large_ribhouse_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_large_ribhouse_03	generic	nor_large_ribhouse_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_large_ribhouse_04	generic	nor_large_ribhouse_04	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_largetotem_01	generic	nor_largetotem_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_mountain_a	generic	nor_mountain_a	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_mountain_b	generic	nor_mountain_b	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_mountains_d	generic	nor_mountains_d	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_mountains_e	generic	nor_mountains_e	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_mountains_f	generic	nor_mountains_f	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_palisade_01	generic	nor_palisade_01	rock	15			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nor_palisade_02	generic	nor_palisade_02	rock	15			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nor_plank_01	generic	nor_plank_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_plank_02	generic	nor_plank_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_plank_03	generic	nor_plank_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_skull	generic	nor_skull	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_snowdrift_01	generic	nor_snowdrift_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_lrg_01	generic	nor_standingstones_lrg_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_lrg_02	generic	nor_standingstones_lrg_02	rock	15		key_building	100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_med_01	generic	nor_standingstones_med_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_med_02	generic	nor_standingstones_med_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_sml_01	generic	nor_standingstones_sml_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingstones_sml_02	generic	nor_standingstones_sml_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingwood_01	generic	nor_standingwood_01	rock	15		key_building	100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingwood_02	generic	nor_standingwood_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_standingwood_03	generic	nor_standingwood_03	rock	15		key_building	100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_totem_03	generic	nor_totem_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nor_heavy_javelin	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower	nor	light_armoured_units	default
nor_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nor_heavy_javelin_improved	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_02	tower	nor	light_armoured_units	default
nor_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nor_javelin	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_03	tower	nor	heavy_armoured_units	default
nor_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nor_javelin_improved	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_04	tower	nor	heavy_armoured_units	default
nor_tusk_01	generic	nor_tusk_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_tusk_02	generic	nor_tusk_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_wall_bone_01	generic	nor_wall_bone_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_wall_bone_02	generic	nor_wall_bone_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_wall_bone_03	generic	nor_wall_bone_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
nor_wall_net_01	generic	nor_wall_net_01	rock	15			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_barricade_blocker_01	generic	glb_barricade_blocker	rock	12000		barricade_blocker	100	barricade_blocker	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_blocker	blocker	nur	default_value	default
nur_barricade_monument_01	generic	glb_barricade_monument_01	rock	2500		barricade_monument	100	barricade_monument	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_monument	monument	nur	default_value	default
nur_barricade_platform_01	generic	glb_barricade_01	rock	6000		barricade_platform	100	barricade_platform	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_platform	barricade	nur	default_value	default
nur_barricade_trap_01	generic	glb_barricade_traps_01	wood	2500		barricade_trap	100	barricade_trap	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_trap	trap	nur	default_value	default
nur_barricade_trap_02	generic	glb_barricade_traps_02	wood	2500		barricade_trap	100	barricade_trap	true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false	barricade_trap	trap	nur	default_value	default
nur_beak_01	generic	nur_beak_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_bedrock_03	generic	nur_bedrock_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_bell_01	generic	nur_bell_01	rock	500		key_building_nur_seeping_tree	100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_clacker_01	generic	nur_clacker_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_cliff_01	generic	nur_cliff_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_cliff_flesh_01	generic	nur_cliff_flesh_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_cliff_rock_01	generic	nur_cliff_rock_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_disc_eater_01	generic	nur_disc_eater_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_drooler_01	generic	nur_drooler_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_eye_01	generic	nur_eye_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_eyeplant_01	generic	nur_eyeplant_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_flesh_lump_01	generic	nur_flesh_lump_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_flesh_lump_02	generic	nur_flesh_lump_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_floater_01	generic	nur_floater_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_grub_01	generic	nur_grub_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_grub_02	generic	nur_grub_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_grub_03	generic	nur_grub_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_hive_01	generic	nur_hive_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_mountain_01	generic	nur_mountain_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_pod_01	generic	nur_pod_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_pod_02	generic	nur_pod_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_pod_group_01	generic	nur_pod_group_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_pod_group_02	generic	nur_pod_group_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_pod_mouth_01	generic	nur_pod_mouth_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_polyp_01	generic	nur_polyp_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_polyp_02	generic	nur_polyp_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_polyp_03	generic	nur_polyp_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rib_tree_01	generic	nur_rib_tree_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_01	generic	nur_rock_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_02	generic	nur_rock_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_03	generic	nur_rock_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_04	generic	nur_rock_04	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_05	generic	nur_rock_05	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_06	generic	nur_rock_06	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_07	generic	nur_rock_07	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_08	generic	nur_rock_08	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_rock_towerbase_01	generic	nur_rock_towerbase_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_sinew_01	generic	nur_sinew_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_sinew_02	generic	nur_sinew_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_sinew_03	generic	nur_sinew_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_sphincter_01	generic	nur_sphincter_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_star_01	generic	nur_star_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_symbol_01	generic	nur_symbol_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_symbol_02	generic	nur_symbol_02	rock	500		key_building_nur_sapping_tree	100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_01	generic	nur_tentacle_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_02	generic	nur_tentacle_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_03	generic	nur_tentacle_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_04	generic	nur_tentacle_04	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_05	generic	nur_tentacle_05	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_06	generic	nur_tentacle_06	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tentacle_group_01	generic	nur_tentacle_group_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tongue_01	generic	nur_tongue_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_toof_01	generic	nur_toof_01	rock	500		key_building_nur_stinging_tree	100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_toof_group_01	generic	nur_toof_group_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_toof_group_02	generic	nur_toof_group_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_toof_group_03	generic	nur_toof_group_03	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tooter_01	generic	nur_tooter_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tooter_02	generic	nur_tooter_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tooters_group_01	generic	nur_tooters_group_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tooters_group_02	generic	nur_tooters_group_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nur_deaths_head	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_01	tower	nur	light_armoured_units	default
nur_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nur_nurgling	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_02	tower	nur	light_armoured_units	default
nur_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nur_nurgling_improved	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_03	tower	nur	heavy_armoured_units	default
nur_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_nur_phlegm_bombard	tower_explosive	100	tower_explosive	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_explosive_04	tower	nur	heavy_armoured_units	default
nur_tree_01	generic	nur_tree_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_vent_01	generic	nur_vent_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_vent_small_01	generic	nur_vent_small_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
nur_wall_tower	fort_tower	chs_wall_tower	rock	12000	wh3_settlement_tower_nur_deaths_head	tower_magic	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
