faction_key	campaign_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
		1	wh3_main_skill_tze_iridescent_horror_tzeentch_mount_disc_of_tzeentch		x	5
		1	wh3_main_skill_tze_kairos_self_7		x	13
		1	wh3_main_skill_tze_kairos_self_oracle_of_eternity		x	13
		1	wh3_main_skill_tze_kairos_unique_beasts		x	13
		1	wh3_main_skill_tze_kairos_unique_death		x	13
		1	wh3_main_skill_tze_kairos_unique_fire		x	13
		1	wh3_main_skill_tze_kairos_unique_heavens		x	13
		1	wh3_main_skill_tze_kairos_unique_life		x	13
		1	wh3_main_skill_tze_kairos_unique_light		x	13
		1	wh3_main_skill_tze_kairos_unique_metal		x	13
		1	wh3_main_skill_tze_kairos_unique_shadows		x	13
		1	wh3_main_skill_tze_locus_of_change		x	12
		1	wh3_main_skill_tze_locus_of_conjuration		x	12
		1	wh3_main_skill_tze_locus_of_transmogrification		x	12
		1	wh3_main_skill_tze_lord_unique_gaze_of_fate		x	6
		1	wh3_main_skill_tze_lord_unique_hidden_in_time		x	9
		1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_barded_chaos_steed		x	10
		1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_chaos_steed		x	3
		1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_manticore		x	17
		1	wh_dlc03_skill_all_all_self_call_to_morrslieb		x	6
		1	wh_dlc03_skill_bst_all_unique_shadow_hide		x	9
		1	wh_dlc03_skill_bst_beastlord_unique_razorgor		x	11
		1	wh_dlc03_skill_bst_bray_shaman_beasts_unique_razorgor		x	15
		1	wh_dlc03_skill_bst_bray_shaman_death_unique_razorgor		x	15
		1	wh_dlc03_skill_bst_bray_shaman_shadows_unique_razorgor		x	15
		1	wh_dlc03_skill_bst_bray_shaman_unique_many_limbed_friend		x	9
		1	wh_dlc03_skill_bst_bray_shaman_unique_uncanny_senses		x	9
		1	wh_dlc03_skill_bst_bray_shaman_wild_unique_razorgor		x	15
		1	wh_dlc03_skill_bst_champion_defensive_1		x	9
		1	wh_dlc03_skill_bst_champion_offensive_1		x	9
		1	wh_dlc03_skill_bst_champion_quality_1		x	9
		1	wh_dlc03_skill_bst_champion_quantity_1		x	9
		1	wh_dlc03_skill_bst_gorebull_bloodgreed		x	24
		1	wh_dlc03_skill_bst_gorebull_gnarled_hide		x	9
		1	wh_dlc03_skill_bst_gorebull_gouge_tusks		x	9
		1	wh_dlc03_skill_bst_gorebull_slaughteres_call		x	17
		1	wh_dlc03_skill_bst_khazrak_one_eye_unique_razorgor		x	11
		1	wh_dlc03_skill_bst_lord_bestial_cunning		x	11
		1	wh_dlc03_skill_bst_lord_fuelled_by_blood		x	4
		1	wh_dlc03_skill_bst_lord_man_bane		x	4
		1	wh_dlc03_skill_bst_lord_rune_of_the_true_beast		x	4
		1	wh_dlc03_skill_bst_lord_self_blood_lust		x	7
		1	wh_dlc03_skill_bst_morghur_unique_primal_fury		x	11
		1	wh_dlc03_skill_emp_lord_unique_boris_todbringer_barded_warhorse		x	1
		1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_barded_warhorse		x	6
		1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_imperial_griffon		x	21
		1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_imperial_pegasus		x	15
		1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_warhorse		x	6
		1	wh_dlc03_skill_malagor_something_wicked_this_way_comes		x	11
		1	wh_dlc04_skill_emp_lord_unique_arch_lector_barded_warhorse		x	3
		1	wh_dlc04_skill_emp_lord_unique_arch_lector_warhorse		x	3
		1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_altar_of_sigmar		x	15
		1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_barded_warhorse		x	3
		1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_warhorse		x	3
		1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_corpse_cart		x	7
		1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_corpse_cart_boost		x	9
		1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_forbidden_scripture		x	2
		1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_morbid_reunion		x	3
		1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart		x	9
		1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart_balefire		x	12
		1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart_lodestone		x	15
		1	wh_dlc04_skill_vmp_lord_unique_strigoi_ghoul_king_terrorgheist		x	19
		1	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_cloud_of_horror		x	11
		1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart		x	9
		1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart_balefire		x	12
		1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart_lodestone		x	15
		1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_barded_warhorse		x	6
		1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_pegasus		x	15
		1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_warhorse		x	6
		1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_barded_warhorse		x	6
		1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_pegasus		x	15
		1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_warhorse		x	6
		1	wh_dlc05_skill_vmp_dignitary_shadow_unique_vampire_barded_nightmare		x	7
		1	wh_dlc05_skill_vmp_dignitary_shadow_unique_vampire_hellsteed		x	9
		1	wh_dlc05_skill_vmp_lord_unique_red_duke_barded_nightmare		x	7
		1	wh_dlc05_skill_vmp_lord_unique_red_duke_hellsteed		x	9
		1	wh_dlc05_skill_vmp_lord_unique_red_duke_zombie_dragon		x	17
		1	wh_dlc05_skill_wef_ancient_treeman_unique_ap_damage_treekin		x	4
		1	wh_dlc05_skill_wef_ancient_treeman_unique_damage_resistance_treekin		x	7
		1	wh_dlc05_skill_wef_army_buff_branchwraith_melee_melee_ability_2		x	5
		1	wh_dlc05_skill_wef_army_buff_ranged_extra_reload		x	9
		1	wh_dlc05_skill_wef_army_buff_waystalker_unique_ranged_ranged_ability_2		x	5
		1	wh_dlc05_skill_wef_branchwraith_unique_damage_reduction_bonus_in_forest		x	7
		1	wh_dlc05_skill_wef_branchwraith_unique_leadership_bonus_in_forest		x	4
		1	wh_dlc05_skill_wef_glade_lord_unique_battle_speed_elven_units		x	9
		1	wh_dlc05_skill_wef_glade_lord_unique_elven_steed		x	3
		1	wh_dlc05_skill_wef_glade_lord_unique_elven_steed_fem		x	3
		1	wh_dlc05_skill_wef_glade_lord_unique_forest_dragon		x	17
		1	wh_dlc05_skill_wef_glade_lord_unique_forest_dragon_fem		x	17
		1	wh_dlc05_skill_wef_glade_lord_unique_great_eagle		x	11
		1	wh_dlc05_skill_wef_glade_lord_unique_great_eagle_fem		x	11
		1	wh_dlc05_skill_wef_orion_unique_battle_ranged_damage_factionwide		x	11
		1	wh_dlc05_skill_wef_spellsinger_beasts_unique_elven_steed		x	6
		1	wh_dlc05_skill_wef_spellsinger_beasts_unique_great_eagle		x	15
		1	wh_dlc05_skill_wef_spellsinger_beasts_unique_unicorn		x	9
		1	wh_dlc05_skill_wef_spellsinger_life_unique_elven_steed		x	6
		1	wh_dlc05_skill_wef_spellsinger_life_unique_great_eagle		x	15
		1	wh_dlc05_skill_wef_spellsinger_life_unique_unicorn		x	9
		1	wh_dlc05_skill_wef_spellsinger_shadow_unique_elven_steed		x	6
		1	wh_dlc05_skill_wef_spellsinger_shadow_unique_great_eagle		x	15
		1	wh_dlc05_skill_wef_spellsinger_shadow_unique_unicorn		x	9
		1	wh_dlc05_skill_wef_waystalked_unique_reload_when_in_forest		x	3
		1	wh_dlc06_skill_dwf_lord_unique_belegar_greenskin_slayer		x	6
		1	wh_dlc06_skill_dwf_lord_unique_belegar_oathstone		x	2
		1	wh_dlc06_skill_dwf_lord_unique_belegar_rally_other_holds		x	11
		1	wh_dlc06_skill_dwf_runelord_anvil_of_doom		x	13
		1	wh_dlc06_skill_dwf_runelord_self_ancestral_grudge		x	9
		1	wh_dlc06_skill_grn_lord_battle_da_savage_boyz		x	11
		1	wh_dlc06_skill_grn_night_goblin_warboss_great_cave_squig		x	8
		1	wh_dlc06_skill_grn_night_goblin_warboss_spite_of_da_bad_moon		x	11
		1	wh_dlc06_skill_grn_poison_for_armies		x	3
		1	wh_dlc06_skill_grn_wurrzag_da_great_prophet_spleenrippa		x	9
		1	wh_dlc07_skill_brt_alberic_unique_general_hippogryph		x	13
		1	wh_dlc07_skill_brt_alberic_unique_general_royal_pegasus		x	7
		1	wh_dlc07_skill_brt_damsel_beasts_unique_unicorn		x	9
		1	wh_dlc07_skill_brt_damsel_heavens_unique_unicorn		x	9
		1	wh_dlc07_skill_brt_damsel_life_unique_unicorn		x	9
		1	wh_dlc07_skill_brt_fay_enchantress_unique_girdle_of_gold		x	14
		1	wh_dlc07_skill_brt_fay_enchantress_unique_power_familiar		x	11
		1	wh_dlc07_skill_brt_fay_enchantress_unique_silvaron		x	4
		1	wh_dlc07_skill_brt_lord_unique_fay_enchantress_loremaster_lore_of_life		x	9
		1	wh_dlc07_skill_brt_louen_unique_crown_of_bretonnia		x	4
		1	wh_dlc07_skill_brt_louen_unique_lions_shield		x	14
		1	wh_dlc07_skill_brt_prophetess_beasts_unique_barded_warhorse		x	4
		1	wh_dlc07_skill_brt_prophetess_beasts_unique_royal_pegasus		x	12
		1	wh_dlc07_skill_brt_prophetess_beasts_unique_warhorse		x	4
		1	wh_dlc07_skill_brt_prophetess_life_unique_barded_warhorse		x	4
		1	wh_dlc07_skill_brt_prophetess_life_unique_royal_pegasus		x	12
		1	wh_dlc07_skill_brt_prophetess_life_unique_warhorse		x	4
		1	wh_dlc07_skill_brt_prophetess_unique_barded_warhorse		x	4
		1	wh_dlc07_skill_brt_prophetess_unique_royal_pegasus		x	12
		1	wh_dlc07_skill_brt_prophetess_unique_warhorse		x	4
		1	wh_dlc08_skill_chs_kholek_unique_0		x	11
		1	wh_dlc08_skill_chs_lord_unique_archaon_0		x	11
		1	wh_dlc08_skill_chs_lord_unique_sigvald_0		x	11
		1	wh_dlc08_skill_dwf_lord_thorgrim_unique_0		x	11
		1	wh_dlc08_skill_emp_lord_unique_balthasar_unique_0		x	11
		1	wh_dlc08_skill_emp_lord_unique_karl_0		x	11
		1	wh_dlc08_skill_grn_azhag_unique_0		x	11
		1	wh_dlc08_skill_grn_lord_unique_grimgor_0		x	11
		1	wh_dlc08_skill_nor_chieftain_unique_marauder_chariot		x	9
		1	wh_dlc08_skill_nor_chieftain_unique_norscan_warhorse		x	3
		1	wh_dlc08_skill_nor_chieftain_unique_war_mammoth		x	17
		1	wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend		x	15
		1	wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		x	13
		1	wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		x	11
		1	wh_dlc08_skill_nor_lords_unique_aura_of_chaos		x	8
		1	wh_dlc08_skill_nor_lords_unique_eye_of_the_gods		x	6
		1	wh_dlc08_skill_nor_shaman_death_unique_marauder_chariot		x	13
		1	wh_dlc08_skill_nor_shaman_death_unique_norscan_warhorse		x	6
		1	wh_dlc08_skill_nor_shaman_fire_unique_marauder_chariot		x	13
		1	wh_dlc08_skill_nor_shaman_fire_unique_norscan_warhorse		x	6
		1	wh_dlc08_skill_nor_shaman_metal_unique_marauder_chariot		x	13
		1	wh_dlc08_skill_nor_shaman_metal_unique_norscan_warhorse		x	6
		1	wh_dlc08_skill_nor_skin_wolf_werekin_unique_hardened_skin		x	14
		1	wh_dlc08_skill_nor_skin_wolf_werekin_unique_razor_claws		x	11
		1	wh_dlc08_skill_nor_throgg_unique_king_of_trolls		x	11
		1	wh_dlc08_skill_nor_wizards_unique_ritualistic_fury		x	9
		1	wh_dlc08_skill_nor_wulfrik_self_hunter_of_champions		x	11
		1	wh_dlc08_skill_nor_wulfrik_unique_marauder_chariot		x	9
		1	wh_dlc08_skill_nor_wulfrik_unique_norscan_warhorse		x	3
		1	wh_dlc08_skill_nor_wulfrik_unique_war_mammoth		x	17
		1	wh_dlc08_skill_vmp_heinrich_krell_4		x	11
		1	wh_dlc11_skill_cst_lord_self_supernatural_horror		x	4
		1	wh_main_qb_skill_scripted_all_rising_champion		x	0
		1	wh_main_skill_all_lord_battle_brass-lunged		x	3
		1	wh_main_skill_brt_all_unique_ladys_mantle		x	7
		1	wh_main_skill_brt_champion_unique_paladin_pegasus		x	7
		1	wh_main_skill_brt_lord_unique_general_hippogryph		x	13
		1	wh_main_skill_brt_lord_unique_general_lance_formation		x	5
		1	wh_main_skill_brt_lord_unique_general_royal_pegasus		x	7
		1	wh_main_skill_brt_lord_unique_louen_beaquis		x	13
		1	wh_main_skill_brt_lord_unique_louen_beloved_son_of_bretonnia		x	11
		1	wh_main_skill_brt_lord_unique_louen_royal_pegasus		x	7
		1	wh_main_skill_brt_lord_unique_louen_the_army_of_the_king		x	9
		1	wh_main_skill_brt_lord_unique_louen_the_ladys_champion		x	5
		1	wh_main_skill_brt_lord_unique_the_blessing_of_the_lady		x	11
		1	wh_main_skill_brt_wizard_unique_damsel_aura_of_the_lady		x	11
		1	wh_main_skill_brt_wizard_unique_damsel_beasts_warhorse		x	4
		1	wh_main_skill_brt_wizard_unique_damsel_life_warhorse		x	4
		1	wh_main_skill_brt_wizard_unique_damsel_warhorse		x	4
		1	wh_main_skill_chs_all_unique_aura_of_chaos		x	7
		1	wh_main_skill_chs_all_unique_eye_of_the_gods		x	14
		1	wh_main_skill_chs_champion_unique_exalted_hero_barded_chaos_steed		x	6
		1	wh_main_skill_chs_champion_unique_exalted_hero_chaos_steed		x	3
		1	wh_main_skill_chs_champion_unique_exalted_hero_manticore		x	13
		1	wh_main_skill_chs_lord_unique_archaon_chosen_of_the_gods		x	17
		1	wh_main_skill_chs_lord_unique_archaon_dorghar		x	9
		1	wh_main_skill_chs_lord_unique_archaon_lord_of_the_end_times		x	11
		1	wh_main_skill_chs_lord_unique_archaon_the_swords_of_chaos		x	5
		1	wh_main_skill_chs_lord_unique_chaos_lord_barded_chaos_steed		x	6
		1	wh_main_skill_chs_lord_unique_chaos_lord_chaos_dragon		x	17
		1	wh_main_skill_chs_lord_unique_chaos_lord_chaos_steed		x	3
		1	wh_main_skill_chs_lord_unique_chaos_lord_manticore		x	13
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_barded_chaos_steed		x	10
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_chaos_dragon		x	21
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_chaos_steed		x	3
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_manticore		x	17
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_barded_chaos_steed		x	10
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_chaos_dragon		x	21
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_chaos_steed		x	3
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_manticore		x	17
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_barded_chaos_steed		x	10
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_chaos_dragon		x	21
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_chaos_steed		x	3
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_manticore		x	17
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_barded_chaos_steed		x	10
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_chaos_dragon		x	21
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_chaos_steed		x	3
		1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_manticore		x	17
		1	wh_main_skill_chs_lord_unique_kholek_lord_of_the_storm		x	8
		1	wh_main_skill_chs_lord_unique_kholek_storm_rage		x	13
		1	wh_main_skill_chs_lord_unique_lord_of_change_daemon_of_tzeentch		x	4
		1	wh_main_skill_chs_lord_unique_sigvald_favoured_son		x	7
		1	wh_main_skill_chs_lord_unique_sigvald_marked_by_slaanesh		x	11
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_barded_chaos_steed		x	10
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_chaos_steed		x	3
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_manticore		x	17
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_barded_chaos_steed		x	10
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_chaos_steed		x	3
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_manticore		x	17
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_barded_chaos_steed		x	10
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_chaos_steed		x	3
		1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_manticore		x	17
		1	wh_main_skill_dwf_all_unique_ancestral_grudge		x	3
		1	wh_main_skill_dwf_all_unique_relentless		x	10
		1	wh_main_skill_dwf_all_unique_resolute		x	6
		1	wh_main_skill_dwf_all_unique_rune_of_grimnir		x	7
		1	wh_main_skill_dwf_lord_unique_lord_obdurate		x	5
		1	wh_main_skill_dwf_lord_unique_thorgrim_high_king		x	7
		1	wh_main_skill_dwf_lord_unique_ungrim_deathblow		x	4
		1	wh_main_skill_dwf_lord_unique_ungrim_slayer		x	11
		1	wh_main_skill_emp_all_unique_sigmars_ward		x	7
		1	wh_main_skill_emp_champion_unique_captain_barded_warhorse		x	3
		1	wh_main_skill_emp_champion_unique_captain_imperial_pegasus		x	11
		1	wh_main_skill_emp_champion_unique_captain_warhorse		x	3
		1	wh_main_skill_emp_champion_unique_hold_the_line		x	5
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_barded_warhorse		x	3
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_hammer_of_sigmar		x	4
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_righteous_fury		x	17
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_shield_of_faith		x	10
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_soulfire		x	14
		1	wh_main_skill_emp_dignitary_unique_warrior_priest_warhorse		x	3
		1	wh_main_skill_emp_lord_unique_balthasar_barded_warhorse		x	6
		1	wh_main_skill_emp_lord_unique_balthasar_imperial_pegasus		x	15
		1	wh_main_skill_emp_lord_unique_balthasar_loremaster_lore_of_metal		x	8
		1	wh_main_skill_emp_lord_unique_balthasar_warhorse		x	6
		1	wh_main_skill_emp_lord_unique_general_barded_warhorse		x	3
		1	wh_main_skill_emp_lord_unique_general_imperial_griffon		x	15
		1	wh_main_skill_emp_lord_unique_general_imperial_pegasus		x	11
		1	wh_main_skill_emp_lord_unique_general_warhorse		x	3
		1	wh_main_skill_emp_lord_unique_karl_franz_barded_warhorse		x	3
		1	wh_main_skill_emp_lord_unique_karl_franz_deathclaw		x	15
		1	wh_main_skill_emp_lord_unique_karl_franz_imperial_pegasus		x	11
		1	wh_main_skill_emp_lord_unique_karl_franz_leader_of_men		x	7
		1	wh_main_skill_emp_lord_unique_karl_franz_warhorse		x	3
		1	wh_main_skill_emp_spy_unique_witch_hunter_accusation		x	2
		1	wh_main_skill_emp_spy_unique_witch_hunter_grim_resolve		x	6
		1	wh_main_skill_emp_spy_unique_witch_hunter_magic_resistance		x	9
		1	wh_main_skill_emp_spy_unique_witch_hunter_tools_of_judgement		x	14
		1	wh_main_skill_emp_wizard_unique_bright_wizard_barded_warhorse		x	6
		1	wh_main_skill_emp_wizard_unique_bright_wizard_imperial_pegasus		x	15
		1	wh_main_skill_emp_wizard_unique_bright_wizard_warhorse		x	6
		1	wh_main_skill_emp_wizard_unique_celestial_wizard_barded_warhorse		x	6
		1	wh_main_skill_emp_wizard_unique_celestial_wizard_imperial_pegasus		x	15
		1	wh_main_skill_emp_wizard_unique_celestial_wizard_warhorse		x	6
		1	wh_main_skill_emp_wizard_unique_light_wizard_barded_warhorse		x	6
		1	wh_main_skill_emp_wizard_unique_light_wizard_imperial_pegasus		x	15
		1	wh_main_skill_emp_wizard_unique_light_wizard_warhorse		x	6
		1	wh_main_skill_grn_all_unique_dodgy_geezer		x	7
		1	wh_main_skill_grn_lord_unique_azhag_get_on_wiv_it		x	10
		1	wh_main_skill_grn_lord_unique_azhag_skullmuncha		x	13
		1	wh_main_skill_grn_lord_unique_goblin_great_shaman_giant_wolf		x	6
		1	wh_main_skill_grn_lord_unique_grimgor_hatred		x	5
		1	wh_main_skill_grn_lord_unique_orc_warboss_war_boar		x	3
		1	wh_main_skill_grn_lord_unique_orc_warboss_wyvern		x	17
		1	wh_main_skill_grn_spy_unique_goblin_big_boss_ambusher		x	6
		1	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_spider		x	7
		1	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_wolf		x	3
		1	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker		x	13
		1	wh_main_skill_grn_wizard_unique_night_goblin_shaman_magic_mushrooms		x	2
		1	wh_main_skill_grn_wizard_unique_orc_shaman_war_boar		x	10
		1	wh_main_skill_nor_lord_unique_chaos_sorcerer_lord_warhorse		x	2
		1	wh_main_skill_nor_lord_unique_marauder_chieftain_warhorse		x	2
		1	wh_main_skill_nor_wizard_unique_chaos_sorcerer_metal_warhorse		x	6
		1	wh_main_skill_teb_champion_unique_captain_warhorse		x	1
		1	wh_main_skill_teb_lord_unique_general_warhorse		x	1
		1	wh_main_skill_teb_wizard_unique_bright_wizard_warhorse		x	8
		1	wh_main_skill_vmp_all_unique_grave_ward		x	7
		1	wh_main_skill_vmp_champion_unique_wight_king_barded_skeletal_steed		x	3
		1	wh_main_skill_vmp_champion_unique_wight_king_heroic_killing_blow		x	6
		1	wh_main_skill_vmp_dignitary_unique_the_hunger		x	7
		1	wh_main_skill_vmp_dignitary_unique_vampire_barded_nightmare		x	7
		1	wh_main_skill_vmp_dignitary_unique_vampire_hellsteed		x	9
		1	wh_main_skill_vmp_lord_unique_loremaster_lore_of_vampires		x	8
		1	wh_main_skill_vmp_lord_unique_mannfred_barded_nightmare		x	7
		1	wh_main_skill_vmp_lord_unique_mannfred_hellsteed		x	9
		1	wh_main_skill_vmp_lord_unique_mannfred_loremaster_lore_of_death		x	8
		1	wh_main_skill_vmp_lord_unique_mannfred_zombie_dragon		x	17
		1	wh_main_skill_vmp_lord_unique_necromancer_barded_nightmare		x	7
		1	wh_main_skill_vmp_lord_unique_necromancer_hellsteed		x	9
		1	wh_main_skill_vmp_lord_unique_vampire_lord_barded_nightmare		x	7
		1	wh_main_skill_vmp_lord_unique_vampire_lord_hellsteed		x	9
		1	wh_main_skill_vmp_lord_unique_vampire_lord_zombie_dragon		x	17
		1	wh_main_skill_vmp_spy_unique_tomb_banshee_ghostly_howl		x	5
		1	wh_main_skill_vmp_vlad_unique_loremaster_lore_of_vampires		x	8
		1	wh_main_skill_vmp_wizard_unique_necromancer_nightmare		x	7
		1	wh_pro01_skill_dwf_lord_unique_grombrindal_dilemma		x	9
		1	wh_pro01_skill_grombrindal_flash_bang		x	5
		1	wh_pro02_skill_vmp_lord_unique_isabella_barded_nightmare		x	7
		1	wh_pro02_skill_vmp_lord_unique_isabella_hellsteed		x	9
		2	wh2_dlc10_skill_dwf_runesmith_generic_master_of_the_forge		x	9
		2	wh2_dlc11_skill_all_hero_hinder_settlement_establish_pirate_cove		x	4
		2	wh2_dlc16_skill_skv_packmaster_tide_of_death		x	8
		2	wh2_dlc16_skill_skv_packmaster_tide_of_pox		x	8
		2	wh2_dlc16_skill_skv_throt_beast_pack		x	4
		2	wh2_dlc16_skill_unique_malicious_treemen_dark_heart		x	0
		2	wh2_dlc16_wef_ariel_abilities_1		x	0
		2	wh2_dlc16_wef_ariel_abilities_2		x	0
		2	wh2_dlc16_wef_ariel_army_1		x	0
		2	wh2_dlc16_wef_ariel_army_2		x	0
		2	wh2_dlc16_wef_ariel_army_3		x	0
		2	wh2_dlc17_skill_lzd_skink_oracle_ferocious_acids		x	0
		2	wh2_dlc17_skill_runesmith_assist_army_harden_armour		x	8
		2	wh2_dlc17_skill_runesmith_assist_army_sharpen_weapons		x	8
		2	wh2_main_skill_all_hero_assist_army_increase_mobility		x	4
		2	wh2_main_skill_all_hero_assist_army_replenish_troops		x	4
		2	wh2_main_skill_all_hero_assist_army_scavenge		x	4
		2	wh2_main_skill_all_hero_assist_army_scouting		x	4
		2	wh2_main_skill_all_hero_assist_army_training		x	4
		2	wh2_main_skill_all_hero_hinder_agent_assassinate		x	4
		2	wh2_main_skill_all_hero_hinder_agent_wound		x	4
		2	wh2_main_skill_all_hero_hinder_army_assault_unit		x	4
		2	wh2_main_skill_all_hero_hinder_army_assault_units		x	4
		2	wh2_main_skill_all_hero_hinder_army_block_army		x	4
		2	wh2_main_skill_all_hero_hinder_army_hinder_replenishment		x	4
		2	wh2_main_skill_all_hero_hinder_settlement_assault_garrison		x	4
		2	wh2_main_skill_all_hero_hinder_settlement_damage_building		x	4
		2	wh2_main_skill_all_hero_hinder_settlement_damage_walls		x	4
		2	wh2_main_skill_all_hero_hinder_settlement_gain_influence		x	4
		2	wh2_main_skill_all_hero_hinder_settlement_steal_technology		x	4
		2	wh2_main_skill_all_hero_passive_boost_income		x	4
		2	wh2_main_skill_all_hero_passive_increase_slave_income		x	4
		2	wh2_main_skill_all_hero_passive_increase_trade		x	4
		2	wh2_main_skill_all_hero_passive_spread_corruption		x	4
		2	wh2_main_skill_all_hero_passive_spread_corruption_chs		x	4
		2	wh2_main_skill_all_hero_passive_spread_corruption_skv		x	4
		2	wh2_main_skill_all_hero_passive_spread_corruption_vmp		x	4
		2	wh2_main_skill_all_hero_passive_spread_public_order		x	4
		2	wh2_main_skill_all_hero_passive_spread_public_order_horde		x	4
		2	wh2_main_skill_all_hero_passive_stimulate_growth		x	4
		2	wh3_dlc20_skill_authority_kho_hero		x	10
		2	wh3_dlc20_skill_authority_kho_lord		x	10
		2	wh3_dlc20_skill_authority_nur_hero		x	10
		2	wh3_dlc20_skill_authority_nur_lord		x	10
		2	wh3_dlc20_skill_authority_sla_hero		x	10
		2	wh3_dlc20_skill_authority_sla_lord		x	10
		2	wh3_dlc20_skill_authority_tze_hero		x	10
		2	wh3_dlc20_skill_authority_tze_lord		x	10
		2	wh3_dlc20_skill_authority_und_hero		x	10
		2	wh3_dlc20_skill_authority_und_hero_wizard		x	10
		2	wh3_dlc20_skill_authority_und_lord		x	10
		2	wh3_dlc20_skill_authority_und_lord_wizard		x	10
		2	wh3_dlc23_skill_ksl_ulrika_battle_1_1		x	1
		2	wh3_dlc23_skill_ksl_ulrika_battle_1_2		x	1
		2	wh3_dlc23_skill_ksl_ulrika_battle_1_3		x	1
		2	wh3_dlc23_skill_ksl_ulrika_battle_1_4		x	1
		2	wh3_dlc24_skill_node_set_ksl_hag_witch_action_cursemark		x	4
		2	wh3_dlc24_skill_node_set_ksl_hag_witch_action_protective_charm		x	4
		2	wh3_main_skill_all_hero_passive_spread_corruption_kho		x	4
		2	wh3_main_skill_all_hero_passive_spread_corruption_nur		x	4
		2	wh3_main_skill_all_hero_passive_spread_corruption_sla		x	4
		2	wh3_main_skill_all_hero_passive_spread_corruption_tze		x	4
		2	wh3_main_skill_all_mentor_hero		x	39
		2	wh3_main_skill_all_mentor_lord		x	39
