key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
wh_dlc06_bundle_eight_peaks_defender			force	0		true	false	true
wh_dlc06_bundle_eight_peaks_recapture	Belegar and his loyal followers have struck an Ancestral grudge from the great book and restored Clan Angrund to its former glory.	An Oath Fulfilled	faction	1	experience.png	true	false	true
wh_dlc06_bundle_stance_army_tunnelling_belegar	Uses the Underway to traverse the world.	Stance: Use Underway	force	1	subterranean.png	true	false	true
wh_dlc06_lord_trait_dwf_belegar_ironhammer	Before the loss of the Eight Peaks, Belegar’s Ancestors were the kings of the nigh-impregnable fortress for many generations. The Angrund Clan is steeped in centuries of military understanding and has a keen eye for the particulars of siege warfare.	Angrund Ancestry	faction	1	character.png	false	false	true
wh_dlc06_lord_trait_grn_skarsnik	Skarsnik is a meddlesome and cunning Night Goblin, preferring to taunt and torment his opponents rather than swiftly killing them. Ever the sneakiest of his kind, he leads his forces on feints and duplicitous manoeuvres that leave his enemies bewildered, beleaguered, and - eventually - destroyed.	Pernicious Precision	faction	1	character.png	false	false	true
wh_dlc06_lord_trait_grn_wurrzag	Wurrzag’s power and influence are beyond question. Those that know his abilities obey; those who do not, suffer. His retinue of Savage Orcs has vowed to stand by ‘Da Great Green Prophet’ to the end, and their strength has inspired countless other Greenskins to war in their turn.	Prophet of Renown	faction	1	character.png	false	false	true
wh_dlc06_ranger_scouting	This army has Rangers from a nearby region scouting the surrounding terrain for them.	Ranger Scouts	force	1	agent.png	true	false	true
wh_dlc06_rival_hidden_boost			faction	0		true	false	true
wh_dlc06_skarsnik_anti_trait			faction	0		true	false	true
wh_dlc06_skarsnik_karak_owned_false	Karak Eight Peaks has been taken by those annoyingly persistent stunty gits. If the name of Skarsnik is ever to strike fear into his enemies’ meagre hearts again then it must be recaptured. Now!	Karak Eight Peaks	faction	1	military_spending.png	true	false	true
wh_dlc06_skarsnik_karak_owned_true	Karak Eight Peaks is once again the prized possession of Skarsnik, ‘Warlord of the Eight Peaks’! Now, all effort must be expended to ensure it remains that way.	Karak Eight Peaks	faction	1	strategic_location.png	true	false	true
wh_dlc06_wurrzag_anti_trait			faction	0		true	false	true
wh_dlc07_blessing_of_the_lady	The Lady's blessing is a wondrous gift freely graced upon all Bretonnian subjects, should they but kneel and utter their devotion.	The Blessing of the Lady	force	1	resistance_ward_save.png	true	false	true
wh_dlc07_bretonnia_chivalry_bar_0_200	Your actions are courageous and show goodness of intent.	Noble (0 - 1999 Chivalry)	faction	1	amber_bundle.png	false	false	true
wh_dlc07_bretonnia_chivalry_bar_201_400	Your actions bring prosperity to Bretonnia; the outside world looks on enviously.	Honourable (2000 - 3999 Chivalry)	faction	1	amber_bundle.png	false	false	true
wh_dlc07_bretonnia_chivalry_bar_401_600	Your actions inspire your warriors and strike fear into your enemy’s craven hearts.	Knightly (4000 - 5999 Chivalry)	faction	1	amber_bundle.png	false	false	true
wh_dlc07_bretonnia_chivalry_bar_601_800	Your actions are saintly – the kingdom was built on such noble foundations.	Virtuous (6000 - 7999 Chivalry)	faction	1	amber_bundle.png	false	false	true
wh_dlc07_bretonnia_chivalry_bar_801_1000	Your actions honour Bretonnia, its people, and their way of life. For the Lady!!!	Chivalrous (8000 - 10000 Chivalry)	faction	1	amber_bundle.png	false	false	true
wh_dlc07_bundle_anc_magic_standard_banner_of_defence		Banner of Defence	character	1	public_order.png	true	false	true
wh_dlc07_bundle_anc_magic_standard_errantry_banner		Errantry Banner	character	1	public_order.png	true	false	true
wh_dlc07_bundle_anc_magic_standard_twilight_banner		Twilight Banner	character	1	public_order.png	true	false	true
wh_dlc07_bundle_anc_magic_standard_valorous_standard		Valorous Standard	character	1	public_order.png	true	false	true
wh_dlc07_bundle_peasant_penalty_0	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_1	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_10	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_100	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_11	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_12	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_13	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_14	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_15	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_16	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_17	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_18	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_19	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_2	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_20	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_21	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_22	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_23	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_24	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_25	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_26	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_27	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_28	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_29	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_3	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_30	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_31	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_32	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_33	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_34	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_35	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_36	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_37	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_38	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_39	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_4	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_40	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_41	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_42	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_43	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_44	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_45	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_46	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_47	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_48	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_49	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_5	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_50	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_51	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_52	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_53	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_54	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_55	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_56	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_57	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_58	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_59	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_6	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_60	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_61	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_62	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_63	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_64	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_65	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_66	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_67	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_68	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_69	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_7	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_70	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_71	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_72	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_73	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_74	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_75	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_76	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_77	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_78	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_79	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_8	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_80	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_81	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_82	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_83	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_84	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_85	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_86	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_87	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_88	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_89	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_9	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_90	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_91	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_92	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_93	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_94	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_95	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_96	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_97	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_98	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_peasant_penalty_99	{{tr:peasant_effect_message}}	Peasants Economy	faction	1	variable_upkeep.png	false	false	true
wh_dlc07_bundle_stance_army_ambush_bretonnia	Conceals this army, allowing surprise attacks against passing enemies.	Stance: Ambush	force	1	icon_effects_ambush.png	true	false	true
wh_dlc07_bundle_stance_army_ambush_wood_elves	Conceals this army, allowing surprise attacks against passing enemies.	Stance: Masterful Ambush	force	1	icon_effects_ambush.png	true	false	true
wh_dlc07_chivalry_diplomacy_dummy	It is unacceptable to declare war on another Bretonnian faction! Think of the code!	Bretonnian Traitor	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_greenskins_incursions	The insidious, sickening Greenskins are coming!	Greenskin Incursions	faction	1	public_order.png	true	false	true
wh_dlc07_lord_trait_brt_alberic	Devoted to the God of the Sea, Alberic and his elite, seafaring Knights rule the coastline with absolute authority.	Strength of the Sea	faction	1	character.png	false	false	true
wh_dlc07_lord_trait_brt_fay	A figure of awe and influence, the Fay Enchantress is the Lady’s personal representative and, some say, the true power in Bretonnia.	In Her Lady's Name	faction	1	character.png	false	false	true
wh_dlc07_lord_trait_brt_louen	The greatest Bretonnian leader since Gilles the Uniter, King Louen is a mighty warrior-king – the very pinnacle of Knightly perfection.	Royal Blood	faction	1	character.png	false	false	true
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_enemy	Purging the land of evil is a great thing, both for Bretonnia and indeed the wider world.	Chivalry	faction	1	chivalry_positive.png	true	false	true
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_humans	Although they are our enemies, we belong to the same race. To destroy their settlements would be villainy indeed!	Chivalry	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_enemy	No virtuous Knight searches for gold while there is evil to root out in the Lady's blessed name!	Chivalry	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_humans	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_neutral	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_payload_a_noble_feast_first	The merchants enjoy a taste of the food otherwise destined for noble tables.	Happy Merchants	faction	1	income.png	true	false	true
wh_dlc07_payload_a_noble_feast_second	The peasants fight for any scraps they can take and seem satisfied, not that anyone cares...	Contented Peasants	faction	1	growth.png	true	false	true
wh_dlc07_payload_dedicated_service_first	Our nobles take what they want, but naturally this has slowed production somewhat.	Industrial Service	faction	1	income.png	true	false	true
wh_dlc07_payload_dedicated_service_second	Our armies march well on full bellies, but the peasants may starve as a result. Oh well...	Peasant Service	faction	1	replenishment.png	true	false	true
wh_dlc07_payload_event_careless_hunting	The army may be happy, but the land is not. Restraint is key to balance in nature.	Careless Hunting	faction	1	morale.png	true	false	true
wh_dlc07_payload_event_containing_the_pox	We cannot risk another outbreak, for the pox is virulent and crippling to the population.	Containment	faction	1	income.png	true	false	true
wh_dlc07_payload_event_exquisite_goods	Such quality, such opulence is sure to improve Bretonnia's reputation.	Outstanding Products	faction	1	income.png	true	false	true
wh_dlc07_payload_event_filled_with_prayer	"Dear Lady, we thank thee for the fruits of the land..."	A Prayer	faction	1	growth.png	true	false	true
wh_dlc07_payload_event_grandiose_tournament	A repeat performance is very definitely in order!	Tournament Held	faction	1	treasury.png	true	false	true
wh_dlc07_payload_event_influx_of_builders	Our cities blossom due to the efforts of artisans from abroad.	Construction Projects	faction	1	construction.png	true	false	true
wh_dlc07_payload_event_lavish_feast	Our artisans seem grateful... not that anyone cares if they're not!	A Feast	faction	1	income.png	true	false	true
wh_dlc07_payload_event_overconfidence	Pride always comes before a fall. These fits of ego are becoming rather expensive!	Overconfidence	faction	1	military_spending.png	true	false	true
wh_dlc07_payload_event_rowdy_peasants	They are complaining too much. Perhaps examples should be made?	Whinging Peasants	faction	1	public_order.png	true	false	true
wh_dlc07_payload_event_splendid_monasteries	A wondrous sight indeed, dedicated to the blessed Lady of the Lake.	Splendid Monastery	faction	1	technology.png	true	false	true
wh_dlc07_payload_event_unpeasant_business	The peasants heed the warning. Just as well, for the alternative is death.	A Warning	faction	1	public_order.png	true	false	true
wh_dlc07_payload_food_hoarder_first	Bretonnian law is just and true, as are its noble judges.	Bretonnian Law	faction	1	military_spending.png	true	false	true
wh_dlc07_payload_food_hoarder_second	A stern warning should be sufficient to deter such behaviour.	A Warning	faction	1	morale.png	true	false	true
wh_dlc07_payload_gifted_children_first	The Lady will ensure that our gifted children are schooled correctly in the use of magic.	Children of the Lady	faction	1	wizard.png	true	false	true
wh_dlc07_payload_gifted_children_second	The children will be trained in the ways of battle; they will be the finest soldiers in Bretonnia.	Military Training	faction	1	agent.png	true	false	true
wh_dlc07_payload_hidden_statue_first	Such a beautiful statue is truly inspirational to behold.	Inspired Citizens	faction	1	melee.png	true	false	true
wh_dlc07_payload_hidden_statue_second	The statue provides protection from evil, as if the Lady herself was standing watch over her flock.	Protected Citizens	faction	1	armour.png	true	false	true
wh_dlc07_payload_hunting_grounds_first	These hunting grounds have improved the nobles' equestrian skills and made them happy.	New Hunting Grounds	faction	1	experience.png	true	false	true
wh_dlc07_payload_hunting_grounds_second	The nobles know these places well, so the hunt is over quickly - and with a favourable conclusion.	Familiar Hunting Grounds	faction	1	charge.png	true	false	true
wh_dlc07_payload_knowledge_from_the_lady_first	The Lady has granted us knowledge that will help us in the future.	Blessed Knowledge	faction	1	technology.png	true	false	true
wh_dlc07_payload_knowledge_from_the_lady_second	Rejoice! We have been granted the Blessing of the Lady.	Blessed People	faction	1	income.png	true	false	true
wh_dlc07_payload_mockery_of_our_vows_first	On this occasion, a letter; next time, the lance.	Protected Vows	faction	1	income.png	true	false	true
wh_dlc07_payload_mockery_of_our_vows_second	Their meaningless words are but idle chatter, and should be ignored.	Ignorance	faction	1	morale.png	true	false	true
wh_dlc07_payload_pimples_and_brown_spots_first	We cannot risk another smallpox outbreak - the peasant population is getting too low!	Quarantine	faction	1	income.png	true	false	true
wh_dlc07_payload_pimples_and_brown_spots_second	Smallpox has devastated some of our villages. Who will plough the fields?	Pox Outbreak	faction	1	growth.png	true	false	true
wh_dlc07_payload_prosperous_harvest_first	Beautiful churches and breathtaking tournament grounds can now be built.	Infrastructure	faction	1	treasury.png	true	false	true
wh_dlc07_payload_prosperous_harvest_second	The epidemic may reoccur and the enemy may attack at any time. Be watchful.	The Future	faction	1	growth.png	true	false	true
wh_dlc07_payload_qb_chivalry_loss		Chivalry	faction	1	chivalry_negative.png	true	false	true
wh_dlc07_payload_qb_chivalry_reward		Chivalry	faction	1	chivalry_positive.png	true	false	true
wh_dlc07_payload_sword_of_couronne_mist	The peculiar hue covering our lands spreads fear and disorder among the dull and stupid peasants.	Strange Mist	faction	1	public_order.png	true	false	true
wh_dlc07_payload_the_price_of_chivalry_first	The most beautiful buildings in the land! The flower of Bretonnian architecture.	Impressive Buildings	faction	1	treasury.png	true	false	true
wh_dlc07_payload_the_price_of_chivalry_second	All battles fought by Bretonnians are glorious by their very nature.	Impressive Battles	faction	1	treasury.png	true	false	true
wh_dlc07_payload_whispers_of_witchcraft_first	A lot of food was lost during the witch-hunt. Oh well, it is only the peasants that will starve...	Burned Fields	faction	1	replenishment.png	true	false	true
wh_dlc07_payload_whispers_of_witchcraft_second	The army is exhausted, almost as if their energy was drained by magical means...	Tired Army	faction	1	campaign_movement.png	true	false	true
wh_dlc07_qb_brt_payload_bundle_chalice_of_potions	The Winds of Magic shift and grow, becoming powerful enough to be observed. Howling just beyond hearing, they cannot be heard, but can be perceived. The Chalice of Potions glows with a brighter aura, and all those who see it know its power. The Fay Enchantress wonders if this will be enough...	Chalice of Potions	character	1	magic_campaign.png	true	false	true
wh_dlc08_bundle_anc_magic_standard_ancient_mammoth_cub		Last of the Great Mawherd	character	1	public_order.png	true	false	true
wh_dlc08_bundle_anc_magic_standard_banner_of_wolfclaw		Wolfclaw Banner	character	1	public_order.png	true	false	true
wh_dlc08_bundle_anc_magic_standard_black_iron_reavers		Banner of the Black-Iron Reavers	character	1	public_order.png	true	false	true
wh_dlc08_bundle_anc_magic_standard_crimson_reapers		Banner of the Crimson Reapers	character	1	public_order.png	true	false	true
wh_dlc08_bundle_anc_magic_standard_drake_hunters		Drake Hunters' Banner	character	1	public_order.png	true	false	true
wh_dlc08_bundle_follow_archaon	You will receive the following effects while the Warriors of Chaos faction exists:	Follower of the Everchosen	faction	1	corruption_chaos.png	true	false	true
wh_dlc08_bundle_force_siege_equipment_nor			force	0		true	false	true
wh_dlc08_bundle_god_bar_crow_allegiance	Your faction will gain the following:	Allegiance to the Crow	faction	1	norse_god_crow.png	false	false	true
wh_dlc08_bundle_god_bar_eagle_allegiance	Your faction will gain the following:	Allegiance to the Eagle	faction	1	norse_god_eagle.png	false	false	true
wh_dlc08_bundle_god_bar_hound_allegiance	Your faction will gain the following:	Allegiance to the Hound	faction	1	norse_god_hound.png	false	false	true
wh_dlc08_bundle_god_bar_khorne_1	Attaining level 1 allegiance to this God will reward you with the following:	The Hound's Gaze - Level 1	faction	1	norse_god_hound.png	false	false	true
wh_dlc08_bundle_god_bar_khorne_2	Attaining level 2 allegiance to this God will reward you with the following:	The Hound's Favour - Level 2	faction	1	norse_god_hound.png	false	false	true
wh_dlc08_bundle_god_bar_khorne_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Hound - Level 3	faction	1	norse_god_hound.png	false	false	true
wh_dlc08_bundle_god_bar_nurgle_1	Attaining level 1 allegiance to this God will reward you with the following:	The Crow's Gaze - Level 1	faction	1	norse_god_crow.png	false	false	true
wh_dlc08_bundle_god_bar_nurgle_2	Attaining level 2 allegiance to this God will reward you with the following:	The Crow's Favour - Level 2	faction	1	norse_god_crow.png	false	false	true
wh_dlc08_bundle_god_bar_nurgle_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Crow - Level 3	faction	1	norse_god_crow.png	false	false	true
wh_dlc08_bundle_god_bar_serpent_allegiance	Your faction will gain the following:	Allegiance to the Serpent	faction	1	norse_god_snake.png	false	false	true
wh_dlc08_bundle_god_bar_slaanesh_1	Attaining level 1 allegiance to this God will reward you with the following:	The Serpent's Gaze - Level 1	faction	1	norse_god_snake.png	false	false	true
wh_dlc08_bundle_god_bar_slaanesh_2	Attaining level 2 allegiance to this God will reward you with the following:	The Serpent's Favour - Level 2	faction	1	norse_god_snake.png	false	false	true
wh_dlc08_bundle_god_bar_slaanesh_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Serpent - Level 3	faction	1	norse_god_snake.png	false	false	true
