armory_item	effect	effect_scope	value
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_3	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_4	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_4	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_5	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_5	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_chaos_warrior_sword_5	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_1	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	55.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_2	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_2	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_3	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_3	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_chosen_halberd_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_1	wh2_dlc10_effect_character_stat_enable_contaminated_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_2	wh2_dlc10_effect_character_stat_enable_contaminated_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_cultist_club_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_1	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_2	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_2	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_3	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_3	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_3	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_lance_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_1	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_1	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_2	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_2	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_3	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_doom_knight_shield_3	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_1	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_1	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	70.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_2	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_2	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	85.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_3	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_3	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	75.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_4	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_4	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_hammer_4	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_shaggoth_axe_1	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_shaggoth_axe_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_shaggoth_axe_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	70.0000
wh3_main_dae_cha_daemon_prince_weapon_dragon_ogre_shaggoth_axe_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_great_unclean_one_bell_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_great_unclean_one_bell_1	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_great_unclean_one_bell_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	75.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_1	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_2	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_3	wh_main_effect_character_stat_missile_block	character_to_character_own	36.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_shield_3	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_spear_1	wh2_dlc16_enable_charmed_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_spear_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_spear_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_spear_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	55.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_keeper_of_secrets_spear_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_1	wh3_dlc23_effect_contact_phase_dampening_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_1	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	55.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_2	wh3_dlc23_effect_contact_phase_dampening_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_2	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	15.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_exalted_lord_of_change_staff_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	55.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_1	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_2	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_3	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_3	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_great_unclean_one_sword_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_1	wh2_dlc16_enable_charmed_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_2	wh2_dlc16_enable_charmed_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_3	wh2_dlc16_enable_charmed_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_3	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_weapon_keeper_of_secrets_sword_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_1	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_1	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_2	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_2	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_2	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	15.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_3	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_3	wh3_dlc20_effect_enables_warpflame_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_3	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_weapon_pink_horror_dagger_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_1	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_1	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	65.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	55.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_2	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_2	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_2	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	85.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	35.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_3	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_3	wh3_daemon_prince_2handed_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_3	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_3	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	75.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_halberd_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_1	wh_main_effect_character_stat_missile_block	character_to_character_own	48.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_2	wh_main_effect_character_stat_missile_block	character_to_character_own	48.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_3	wh_main_effect_character_stat_missile_block	character_to_character_own	48.0000
wh3_main_dae_cha_daemon_prince_weapon_skullcrusher_shield_3	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_weapon_soulgrinder_sword_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_soulgrinder_sword_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_soulgrinder_sword_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	45.0000
wh3_main_dae_cha_daemon_prince_weapon_sword_1	wh3_daemon_prince_mainhand_weapon	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_weapon_sword_1	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_weapon_sword_1	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_wings_base_1	wh3_main_effect_character_stat_unit_mass_percentage_mod	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_wings_base_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_1	wh_main_effect_character_stat_speed	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_wings_base_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_wings_base_2	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_2	wh_main_effect_character_stat_speed	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_wings_base_3	wh3_main_effect_ability_enable_purge_the_weak	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_3	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_3	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_3	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_4	wh3_main_effect_ability_enable_purge_the_weak	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_4	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_4	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_wings_base_5	wh3_main_effect_ability_enable_purge_the_weak	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_5	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_5	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_5	wh_main_effect_character_stat_fire_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_base_6	wh3_main_effect_ability_enable_purge_the_weak	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_6	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_base_6	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_wings_base_6	wh_main_effect_character_stat_speed	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_wings_beast_1	wh3_main_effect_ability_enable_bloodthirst	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_beast_1	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_wings_beast_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	30.0000
wh3_main_dae_cha_daemon_prince_wings_beast_1	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_wings_beast_2	wh3_main_effect_attribute_enable_flight_hidden	character_to_character_own	1.0000
