key	combat_random_vocalisation	drowning_random_vocalisation	fatigued_idle_random_vocalisation	fatigued_moving_random_vocalisation	idle_random_vocalisation	running_random_vocalisation	musician_event	switch	material	walking_random_vocalisation	group_movement	limitation	idle_looping_sound	moving_looping_sound	rotating_looping_sound	actor_type	group_flying_idle	group_flying_moving	only_uses_material	group_movement_armour_override	group_idle	attenuation_scale	group_melee_armour_override	triggers_cinematic	sphere_of_influence_default	sphere_of_influence_combat	should_use_unique_entity_switches	max_unique_entity_switches	use_focus_rtpc	max_camera_distance_for_focus	min_camera_distance_for_focus	focus_rtpc	unique_entity_switch	consider_moving	group_idle_shoot	group_idle_combat_ready	record_id	focus_pool	min_units_focus_velocity	required_switch	landing_event	landing_limitation_scale	vox_vmd_slot_name	ignore_armour_priority
wh_dlc_gor_LH						wh_dlc_gor_generic_running	Battle_Musician_Event	wh_gor_generic	wood	wh_dlc_gor_generic_walking	wh_grp_movement_beast_light	Lord_Hero							false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			572095846		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_gor_LORD						wh_dlc_gor_generic_running	Battle_Musician_Event	wh_gor_generic	wood	wh_dlc_gor_generic_walking	wh_grp_movement_humanoid	Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1075862817		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_gor_LORD_ALT						wh_dlc_gor_generic_running	Battle_Musician_Event	wh_gor_generic	wood	wh_dlc_gor_generic_walking	wh_grp_movement_humanoid	Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1353423781		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_gor_bray_shamen_LH						wh_dlc_gor_bray_shamen_running	Battle_Musician_Event	wh_gor_bray_shamen	wood	wh_dlc_gor_bray_shamen_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			762628189		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_gor_malagor_LORD						wh_dlc_gor_malagor_running	Battle_Musician_Event	wh_gor_malagor	wood	wh_dlc_gor_malagor_walking	wh_grp_movement_beast_medium	Lord_Hero							false	wh_grp_foley_movement_beast_light_leather		1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			625213048		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_gorebeast						wh_dlc_gorebeast_running	Battle_Musician_Event		wood	wh_dlc_gorebeast_walking	wh_grp_movement_beast_heavy_medium	large							false	wh_grp_foley_movement_beast_medium_segmented		1.0000		true			false	0.0000	true	40.0000	10.0000	Battle_Focus_Entity		false			678934915		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_great_eagle							Battle_Musician_Event		wood		wh_grp_movement_beast_medium	large					wh_grp_movement_flying_pegasus	wh_grp_movement_flying_pegasus	false	wh_grp_foley_movement_beast_medium_segmented		1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		false			1716167800	eagle_pool	0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_dlc_manticore	wh_dlc_manticore_combat				wh_dlc_manticore_idle	wh_dlc_manticore_running	Battle_Musician_Event		wood	wh_dlc_manticore_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		true			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			1150327499		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_manticore_LH	wh_dlc_manticore_combat				wh_dlc_manticore_idle	wh_dlc_manticore_running	Battle_Musician_Event		wood	wh_dlc_manticore_walking	wh_grp_movement_beast_heavy	Lord_Hero							false	wh_grp_foley_movement_beast_heavy_leather		1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			730009573		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_minotaur						wh_dlc_minotaur_running	Battle_Musician_Event		wood	wh_dlc_minotaur_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_heavy_leather	wh_grp_vocalisation_minotaur_idle	1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			2071934556		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_mortis_engine							Battle_Musician_Event		metal			war_machine	wh_dlc_vmp_mortis_engine_sfx	wh_dlc_vmp_mortis_engine_sfx	wh_dlc_vmp_mortis_engine_sfx				true			1.0000		true			false	0.0000	true	150.0000	15.0000	Battle_Focus_Warmachine		false			347785087		0.0000			0.5000		true
wh_dlc_nor_chaos_marauder_chieftan_LH					wh_dlc_nor_chaos_marauder_chieftan_idle	wh_dlc_nor_chaos_marauder_chieftan_running	Battle_Musician_Event	wh_chaos_marauder_chieftan	wood	wh_dlc_nor_chaos_marauder_chieftan_walking		Lord_Hero				wh_chaos_marauder_chieftan			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			617075831		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_chaos_shaman_sorcerer_LH					wh_dlc_nor_chaos_shaman_sorcerer_idle	wh_dlc_nor_chaos_shaman_sorcerer_running	Battle_Musician_Event	wh_chaos_shaman_sorcerer	wood	wh_dlc_nor_chaos_shaman_sorcerer_walking		Lord_Hero				wh_chaos_shaman_sorcerer			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			994180681		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_chaos_wulfrik_LORD					wh_dlc_nor_chaos_wulfrik_idle	wh_dlc_nor_chaos_wulfrik_running	Battle_Musician_Event	wh_chaos_wulfrik	wood	wh_dlc_nor_chaos_wulfrik_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			130063116		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_fimir					wh_dlc_nor_fimir_idle	wh_dlc_nor_fimir_running	Battle_Musician_Event		wood	wh_dlc_nor_fimir_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_medium_leather		1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			1063694981		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_fimir_LH							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1870280577		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_mammoth							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			556297650		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_skin_wolves					wh_dlc_nor_skin_wolves_idle	wh_dlc_nor_skin_wolves_running	Battle_Musician_Event		wood	wh_dlc_nor_skin_wolves_walking	wh_grp_movement_beast_medium	large							false	wh_grp_foley_movement_beast_medium_segmented		1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			124714377		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_skin_wolves_LH						wh_dlc_nor_skin_wolves_running	Battle_Musician_Event		wood	wh_dlc_nor_skin_wolves_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2107781991		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_nor_throgg_LORD					wh_dlc_throgg_idle	wh_dlc_throgg_running	Battle_Musician_Event	wh_dlc_nor_throgg	wood	wh_dlc_throgg_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			735759385		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_squig					wh_dlc_squig_idle	wh_dlc_squig_running	Battle_Musician_Event		wood	wh_dlc_squig_walking	wh_grp_movement_beast_medium	small							false	wh_grp_foley_movement_beast_medium_leather	wh_grp_vocalisation_squig_idle	1.0000		false			false	0.0000	false	0.0000	0.0000			false			782451434		0.0000			0.5000		true
wh_dlc_squig_LH					wh_dlc_squig_idle	wh_dlc_squig_running	Battle_Musician_Event		wood	wh_dlc_squig_walking	wh_grp_movement_beast_light	Lord_Hero							false	wh_grp_foley_movement_beast_light_leather	wh_grp_vocalisation_squig_idle	1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1650266337		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_ungor						wh_dlc_ungor_running	Battle_Musician_Event		wood	wh_dlc_ungor_walking	wh_grp_movement_humanoid	small							false	wh_grp_foley_movement_beast_light_leather	wh_grp_vocalisation_ungor_idle	1.0000		false			false	0.0000	false	0.0000	0.0000			false			1517780393		0.0000			0.5000		true
wh_dlc_wef_dragon_large_forest							Battle_Musician_Event	wh_dlc_wef_dragon_large_forest	wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1927603685	dragon_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_dryad					wh_dlc_wef_dryad_idle	wh_dlc_wef_dryad_running	Battle_Musician_Event		wood	wh_dlc_wef_dryad_walking	wh_grp_movement_humanoid	small							false	wh_grp_foley_movement_tree_small	wh_grp_foley_idle_tree_small	1.0000	wh_grp_foley_movement_tree_small	false			false	0.0000	false	0.0000	0.0000			false			1123077742		0.0000			0.5000		true
wh_dlc_wef_dryad_LH					wh_dlc_wef_dryad_idle	wh_dlc_wef_dryad_running	Battle_Musician_Event		wood	wh_dlc_wef_dryad_walking	wh_grp_movement_humanoid	Lord_Hero							false	wh_grp_foley_movement_tree_small	wh_grp_foley_idle_tree_small	1.1200	wh_grp_foley_movement_tree_small	true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			439049131		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_elf_female			wh_elf_female_fatigue	wh_elf_female_fatigue	wh_elf_female_idle	wh_elf_female_running	Battle_Musician_Event	wh_elf_female	wood	wh_elf_female_walking	wh_grp_movement_humanoid	medium				wh_elf_female			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			19522244		0.0000			0.5000		true
wh_dlc_wef_elf_female_LH			wh_elf_female_fatigue	wh_elf_female_fatigue	wh_elf_female_idle	wh_elf_female_running	Battle_Musician_Event	wh_elf_female	wood	wh_elf_female_walking	wh_grp_movement_humanoid	Lord_Hero				wh_elf_female			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1309083358		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_elf_male			wh_elf_male_fatigue	wh_elf_male_fatigue	wh_elf_male_idle	wh_elf_male_running	Battle_Musician_Event		wood	wh_elf_male_walking	wh_grp_movement_humanoid	medium				wh_elf_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			740866623		0.0000			0.5000		true
wh_dlc_wef_elf_male_LH			wh_elf_male_fatigue	wh_elf_male_fatigue	wh_elf_male_idle	wh_elf_male_running	Battle_Musician_Event		wood	wh_elf_male_walking	wh_grp_movement_humanoid	Lord_Hero				wh_elf_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			470492743		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_harpies					wh_dlc_wef_harpies_idle	wh_dlc_wef_harpies_running	Battle_Musician_Event		wood	wh_dlc_wef_harpies_walking	wh_grp_movement_flying_vargheists	small					wh_grp_movement_flying_vargheists	wh_grp_movement_flying_vargheists	false		wh_grp_movement_flying_vargheists	1.0000		false			false	0.0000	false	0.0000	0.0000			false			160689203		0.0000		Battle_Individual_Footstep_Landing_Hover_Medium	0.5000		true
wh_dlc_wef_medium_bird_eagle					wh_dlc_medium_bird_eagle_idle	wh_dlc_medium_bird_eagle_running	Battle_Musician_Event	wh_dlc_wef_medium_bird_eagle	wood	wh_dlc_medium_bird_eagle_walking	wh_grp_movement_beast_medium	large					wh_grp_movement_flying_medium_bird	wh_grp_movement_flying_medium_bird	false			1.0000		true			false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		false			1623719071	eagle_pool	0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_dlc_wef_medium_bird_eagle_LH					wh_dlc_medium_bird_eagle_idle	wh_dlc_medium_bird_eagle_running	Battle_Musician_Event	wh_dlc_wef_medium_bird_eagle	wood	wh_dlc_medium_bird_eagle_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			16254175		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_dlc_wef_medium_bird_hawk					wh_dlc_medium_bird_hawk_idle	wh_dlc_medium_bird_hawk_running	Battle_Musician_Event	wh_dlc_wef_medium_bird_hawk	wood	wh_dlc_medium_bird_hawk_walking	wh_grp_movement_beast_medium	large					wh_grp_movement_flying_medium_bird	wh_grp_movement_flying_medium_bird	false			1.0000		true			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			590763697		0.0000			0.5000		true
wh_dlc_wef_medium_bird_hawk_LH					wh_dlc_medium_bird_hawk_idle	wh_dlc_medium_bird_hawk_running	Battle_Musician_Event	wh_dlc_wef_medium_bird_hawk	wood	wh_dlc_medium_bird_hawk_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1961731887		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_orion_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			376455499		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_stag					wh_dlc_wef_stag_normal_idle	wh_dlc_wef_stag_normal_running	Battle_Musician_Event		wood	wh_dlc_wef_stag_normal_walking	wh_grp_movement_beast_medium	medium							false	wh_grp_foley_movement_horse_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			2047130337		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_dlc_wef_stag_LH							Battle_Musician_Event		wood		wh_grp_movement_beast_medium	Lord_Hero							false	wh_grp_foley_movement_horse_leather		1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			837408176		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_dlc_wef_treekin					wh_dlc_wef_treekin_idle	wh_dlc_wef_treekin_running	Battle_Musician_Event	wh_dlc_wef_treekin	wood	wh_dlc_wef_treekin_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_tree_large	wh_grp_foley_idle_tree_large	1.0000	wh_grp_foley_movement_tree_large	true			false	0.0000	true	35.0000	10.0000	Battle_Focus_Entity		false			1919301995		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_treekin_firebark					wh_dlc_wef_treekin_idle	wh_dlc_wef_treekin_running	Battle_Musician_Event	wh_dlc_wef_treekin	wood	wh_dlc_wef_treekin_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_tree_firebark_large	wh_grp_foley_idle_tree_firebark_large	1.0000	wh_grp_foley_movement_tree_firebark_large	true			false	0.0000	true	35.0000	10.0000	Battle_Focus_Entity		false			223465405		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_treeman							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	150.0000	10.0000	Battle_Focus_Entity		true			239848629		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dlc_wef_treeman_LORD							Battle_Musician_Event		wood			veryloud							false			1.0500		true		hero_combat	false	0.0000	false	0.0000	0.0000			false			1513014104		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_large_default							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			530145483	dragon_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_large_zombie							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1073917259	dragon_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_LH					wh_dragon_small_terrorgheist_idle	wh_dragon_small_terrorgheist_running	Battle_Musician_Event		wood	wh_dragon_small_terrorgheist_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			231228647		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_terrorgheist					wh_dragon_small_terrorgheist_idle	wh_dragon_small_terrorgheist_running	Battle_Musician_Event	wh_dragon_small_terrogheist	wood	wh_dragon_small_terrorgheist_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	75.0000	10.0000	Battle_Focus_Entity		true			1386420279		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_terrorgheist_LH					wh_dragon_small_terrorgheist_idle	wh_dragon_small_terrorgheist_running	Battle_Musician_Event	wh_dragon_small_terrogheist	wood	wh_dragon_small_terrorgheist_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			873804838		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_wyvern					wh_dragon_small_wyvern_idle	wh_dragon_small_wyvern_running	Battle_Musician_Event	wh_dragon_small_wyvern	wood	wh_dragon_small_wyvern_walking		veryloud							false			1.0000		true			false	0.0000	false	0.0000	0.0000			false			2004418870		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_wyvern_LH					wh_dragon_small_wyvern_idle	wh_dragon_small_wyvern_running	Battle_Musician_Event	wh_dragon_small_wyvern	wood	wh_dragon_small_wyvern_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2109741741		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dragon_small_wyvern_ferral					wh_dragon_small_wyvern_idle	wh_dragon_small_wyvern_running	Battle_Musician_Event	wh_dragon_small_wyvern	wood	wh_dragon_small_wyvern_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	75.0000	10.0000	Battle_Focus_Entity		true			1676555698		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_default					wh_dwarf_default_idle	wh_dwarf_default_running	Battle_Musician_Event	wh_dwarf_default	wood	wh_dwarf_default_walking	wh_grp_movement_humanoid	small				wh_dwarf_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1552126328		0.0000			0.5000		true
wh_dwarf_default_LH					wh_dwarf_default_idle	wh_dwarf_default_running	Battle_Musician_Event	wh_dwarf_default	wood	wh_dwarf_default_walking		Lord_Hero				wh_dwarf_default			false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			469525816		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_default_LORD					wh_dwarf_default_idle	wh_dwarf_default_running	Battle_Musician_Event	wh_dwarf_default	wood	wh_dwarf_default_walking		Lord_Hero				wh_dwarf_default			false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1460958395		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_default_no_idles					wh_dwarf_default_idle_ranged	wh_dwarf_default_running	Battle_Musician_Event	wh_dwarf_default	wood	wh_dwarf_default_walking	wh_grp_movement_humanoid	small				wh_dwarf_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1859317278		0.0000			0.5000		true
wh_dwarf_ghost_LH					wh_dwarf_ghost_idle	wh_dwarf_ghost_running	Battle_Musician_Event	wh_dwarf_ghost	wood	wh_dwarf_ghost_walking		Lord_Hero							false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			632418701		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_grombrindal_LORD					wh_dwarf_grombrindal_idle	wh_dwarf_grombrindal_running	Battle_Musician_Event	wh_dwarf_grombrindal	wood	wh_dwarf_grombrindal_walking		Lord_Hero							false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2077046399		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_runemsith					wh_dwarf_runesmith_idle	wh_dwarf_runesmith_running	Battle_Musician_Event	wh_dwarf_runesmith	wood	wh_dwarf_runesmith_walking	wh_grp_movement_humanoid	medium				wh_dwarf_runesmith			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1896228245		0.0000			0.5000		true
wh_dwarf_runemsith_LH					wh_dwarf_runesmith_idle	wh_dwarf_runesmith_running	Battle_Musician_Event	wh_dwarf_runesmith	wood	wh_dwarf_runesmith_walking	wh_grp_movement_humanoid	Lord_Hero				wh_dwarf_runesmith			false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			346698214		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_throne_of_power_LH					wh_dwarf_throne_of_power_idle	wh_dwarf_throne_of_power_running	Battle_Musician_Event	wh_dwarf_throne_of_power	wood	wh_dwarf_throne_of_power_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1937193182		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_dwarf_throne_of_power_LORD					wh_dwarf_throne_of_power_idle	wh_dwarf_throne_of_power_running	Battle_Musician_Event	wh_dwarf_throne_of_power	wood	wh_dwarf_throne_of_power_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			896541816		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_empire_balthasar_gelt_LORD					wh_empire_balthasar_gelt_idle	wh_empire_balthasar_gelt_running	Battle_Musician_Event	wh_empire_balthasar_gelt	wood	wh_empire_balthasar_gelt_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			710392643		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_fell_bat					wh_fell_bat_idle	wh_fell_bat_running	Battle_Musician_Event		wood	wh_fell_bat_walking	wh_grp_movement_fell_bat	small					wh_grp_movement_fell_bat	wh_grp_movement_fell_bat	false		wh_grp_movement_fell_bat	1.0000		false			false	0.0000	false	0.0000	0.0000			false			470300299		0.0000		Battle_Individual_Footstep_Landing_Hover_Medium	0.5000		true
wh_giant					wh_gaint_idle	wh_giant_running	Battle_Musician_Event		wood	wh_giant_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1607043034	giants_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_goblin			wh_goblin_fatigue	wh_goblin_fatigue	wh_goblin_idle	wh_goblin_running	Battle_Musician_Event		wood	wh_goblin_walking	wh_grp_movement_humanoid	small				wh_goblin			false			0.9500		false			false	0.0000	false	0.0000	0.0000			false			1910251660		0.0000			0.5000		true
wh_goblin_LH			wh_goblin_fatigue	wh_goblin_fatigue	wh_goblin_idle	wh_goblin_running	Battle_Musician_Event		wood	wh_goblin_walking		Lord_Hero				wh_goblin			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			70191252		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_griffin					wh_griffin_demigryph_idle	wh_griffin_demigryph_running	Battle_Musician_Event	wh_griffin	wood	wh_griffin_demigryph_walking		large							false			1.0000		true			false	0.0000	false	0.0000	0.0000			false			1293408811		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_griffin_LH					wh_griffin_demigryph_LH_idle	wh_griffin_demigryph_LH_running	Battle_Musician_Event	wh_griffin	wood	wh_griffin_demigryph_LH_walking		Lord_Hero							false			1.1000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2137845019		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_grn_wolf_chariot							Battle_Musician_Event		wood			war_machine		wh_chariot_wood_movement	wh_chariot_wood_movement_rotation				true			1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			2039670799	wm_wood_chariot	0.0000			0.5000		true
wh_gyrobomber							Battle_Musician_Event		metal			war_machine	wh_gyrobomber_movement	wh_gyrobomber_movement	wh_gyrobomber_movement				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1705724082	wm_gyrocopter_medium_pool	0.0000		Battle_Individual_Footstep_Landing_Metal	0.5000		true
wh_hell_cannon					wh_hell_cannon_idle	wh_hell_cannon_walking	Battle_Musician_Event		wood	wh_hell_cannon_walking		war_machine		wh2_war_machine_hell_cannon_metal_movement	wh2_war_machine_hell_cannon_metal_rotation				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1014475729		0.0000			0.5000		true
wh_hell_cannon_ice_forged_legion					wh_hell_cannon_idle	wh_hell_cannon_walking	Battle_Musician_Event		wood	wh_hell_cannon_walking		war_machine		wh2_war_machine_hell_cannon_metal_movement	wh2_war_machine_hell_cannon_metal_rotation				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			23787847		0.0000			0.5000		true
wh_hell_cannon_soul_damnation					wh_hell_cannon_idle	wh_hell_cannon_walking	Battle_Musician_Event		wood	wh_hell_cannon_walking		war_machine		wh2_war_machine_hell_cannon_metal_movement	wh2_war_machine_hell_cannon_metal_rotation				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			2040698631		0.0000			0.5000		true
wh_hippogryph					wh_griffin_demigryph_idle	wh_griffin_demigryph_running	Battle_Musician_Event	wh_hippogryph	wood	wh_griffin_demigryph_walking		large							false			1.0700		true			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			1355002862		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_hippogryph_LH					wh_griffin_demigryph_idle	wh_griffin_demigryph_running	Battle_Musician_Event	wh_hippogryph	wood	wh_griffin_demigryph_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1213580659		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_horse_ghost					wh_horse_ghost_idle	wh_horse_ghost_running	Battle_Musician_Event	wh_horse_ghost	wood	wh_horse_ghost_walking	wh_grp_movement_horse_ghost	medium							false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			962093956		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_normal					wh_horse_normal_idle	wh_horse_normal_running	Battle_Musician_Event	wh_horse_normal	wood	wh_horse_normal_walking	wh_grp_movement_horse	medium							false	wh_grp_foley_movement_horse_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			1564309728		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
