key	model_id	building_bmd	port_bmd	construction_bmd	damaged_bmd	destroyed_bmd	port_construction_bmd	port_walled_bmd	wall_bmd	on_sea_bmd	devastated_bmd	devastated_occupied_bmd
290	wh_main_building_grn_settlement_major_4	prefabs/campaign/greenskins_major_settlement_4.bmd	prefabs\campaign\greenskins_port_major_4.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\greenskins_port_major_4.bmd	prefabs/campaign/greenskins_major_settlement_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
296	wh_main_building_grn_settlement_major_5	prefabs/campaign/greenskins_major_settlement_5.bmd	prefabs\campaign\greenskins_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\greenskins_port_major_5.bmd	prefabs/campaign/greenskins_major_settlement_5.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
300	wh_main_building_grn_settlement_minor_1	prefabs/campaign/greenskins_minor_settlement_1.bmd	prefabs\campaign\greenskins_port_minor_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\greenskins_port_minor_1.bmd	prefabs/campaign/greenskins_minor_settlement_1.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
302646369	wh2_dlc13_building_lzd_horde_settlement_major_5	prefabs\campaign\lzd_horde_major_5.bmd										
309	wh_main_building_grn_settlement_minor_2	prefabs/campaign/greenskins_minor_settlement_2.bmd	prefabs\campaign\greenskins_port_minor_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\greenskins_port_minor_2.bmd	prefabs/campaign/greenskins_minor_settlement_2.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
310354349	wh3_main_pro_building_nor_settlement_minor_5	prefabs/campaign/pro_norsca_minor_5.bmd	prefabs\campaign\norsca_minor_port_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_5.bmd	prefabs/campaign/norsca_minor_5.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
314518868	wh3_main_kho_settlement_minor_2	prefabs/campaign/chs_minor_kho_02.bmd	prefabs/campaign/chs_port_minor_kho_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_kho_04.bmd	prefabs/campaign/chs_minor_kho_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
314589553	wh3_prologue_building_ksl_minor_2	prefabs/campaign/ksl_prologue_minor_02.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd							
315	wh_main_building_grn_settlement_minor_3	prefabs/campaign/greenskins_minor_settlement_3.bmd	prefabs\campaign\greenskins_port_minor_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\greenskins_port_minor_3.bmd	prefabs/campaign/greenskins_minor_settlement_3.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
320057959	wh2_dlc09_special_settlement_pyramid_of_nagash_savage_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
32389929	wh3_dlc29_special_settlement_garden_of_nurgle_minor_2	prefabs/campaign/chs_minor_nurgle_garden_02.bmd	prefabs/campaign/chs_minor_nurgle_garden_port_02.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_minor_nurgle_garden_port_02.bmd	prefabs/campaign/chs_minor_nurgle_garden_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
330481171	wh2_dlc09_special_settlement_pyramid_of_nagash_dwf_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
331654585	wh_dlc08_god_ruin_khorne	prefabs\campaign\nor_wolf_monolith.bmd										
340	wh_main_building_vmp_settlement_major_1	prefabs/campaign/vampire_major_level_1.bmd	prefabs/campaign/vampire_port_major_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_port_major_1.bmd	prefabs/campaign/vampire_major_level_1.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
345	wh_main_building_vmp_settlement_major_2	prefabs/campaign/vampire_major_level_2.bmd	prefabs/campaign/vampire_port_major_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_port_major_2.bmd	prefabs/campaign/vampire_major_level_2.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
35	wh_main_building_dwf_settlement_minor_1	prefabs/campaign/dwarf_minor_1.bmd	prefabs\campaign\dwarf_port_minor_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\dwarf_port_minor_1.bmd	prefabs/campaign/dwarf_minor_1.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
355	wh_main_building_vmp_settlement_major_3	prefabs/campaign/vampire_major_level_3.bmd	prefabs/campaign/vampire_port_major_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_port_major_3.bmd	prefabs/campaign/vampire_major_level_3.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
361	wh_main_building_vmp_settlement_major_4	prefabs/campaign/vampire_major_level_4.bmd	prefabs/campaign/vampire_port_major_4.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_port_major_4.bmd	prefabs/campaign/vampire_major_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
363495772	wh3_main_pro_building_nor_settlement_minor_3	prefabs/campaign/pro_norsca_minor_3.bmd	prefabs\campaign\norsca_minor_port_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_3.bmd	prefabs/campaign/norsca_minor_3.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
364484097	wh3_main_ksl_kislev_city_5	prefabs/campaign/ksl_ice_palace_05.bmd	prefabs/campaign/ksl_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_05.bmd	prefabs/campaign/ksl_ice_palace_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
366	wh_main_building_vmp_settlement_major_5	prefabs/campaign/vampire_major_level_5.bmd	prefabs/campaign/vampire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_port_major_5.bmd	prefabs/campaign/vampire_major_level_5.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
367	wh_main_building_vmp_settlement_minor_1	prefabs/campaign/vampire_minor_level_1.bmd	prefabs\campaign\vampire_minor_port_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\vampire_minor_port_4.bmd	prefabs/campaign/vampire_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
367103772	wh2_main_special_empire_fort_ruin	prefabs/campaign/empire_mountain_fort_ruin.bmd	prefabs/campaign/empire_mountain_fort_ruin.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\empire_mountain_fort.bmd	prefabs\campaign\empire_mountain_fort.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
368	wh_main_building_vmp_settlement_minor_2	prefabs/campaign/vampire_minor_level_2.bmd	prefabs\campaign\vampire_minor_port_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\vampire_minor_port_4.bmd	prefabs/campaign/vampire_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
37	wh_main_building_dwf_settlement_minor_2	prefabs/campaign/dwarf_minor_2.bmd	prefabs\campaign\dwarf_port_minor_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\dwarf_port_minor_2.bmd	prefabs/campaign/dwarf_minor_2.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
370691004	wh2_dlc17_bst_settlement_major_4	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
371412251	wh2_dlc09_special_settlement_pyramid_of_nagash_hef_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
372	wh_main_building_vmp_settlement_minor_3	prefabs/campaign/vampire_minor_level_3.bmd	prefabs\campaign\vampire_minor_port_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\vampire_minor_port_4.bmd	prefabs/campaign/vampire_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
38	wh_main_building_dwf_settlement_minor_3	prefabs/campaign/dwarf_minor_3.bmd	prefabs\campaign\dwarf_port_minor_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\dwarf_port_minor_3.bmd	prefabs/campaign/dwarf_minor_3.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
382584908	wh2_dlc09_special_settlement_pyramid_of_nagash_brt_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
396180858	wh3_main_pro_building_nor_settlement_minor_2	prefabs/campaign/pro_norsca_minor_2.bmd	prefabs\campaign\norsca_minor_port_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_2.bmd	prefabs/campaign/norsca_minor_2.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
4	wh_main_building_dwf_settlement_major_1	prefabs/campaign/dwarf_major_1.bmd	prefabs\campaign\dwarf_port_major_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\dwarf_port_major_1.bmd	prefabs/campaign/dwarf_major_1.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
409041022	wh3_dlc23_chd_settlement_tower_2	prefabs/campaign/chd_major_02.bmd	prefabs/campaign/chd_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_major_02.bmd	prefabs/campaign/chd_major_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
410	wh_main_building_grn_horde_settlement_1	prefabs/campaign/greenskins_savage_orks_1.bmd										
414	wh_main_building_human_ruin	prefabs\campaign\human_settlement_ruin.bmd	prefabs\campaign\human_settlement_port_ruin.bmd					prefabs\campaign\human_settlement_port_ruin.bmd	prefabs\campaign\human_settlement_ruin.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
416728440	wh3_main_ogr_camp_town_centre_2	prefabs\campaign\ogr_horde_settlement_2.bmd										
437906087	wh3_dlc29_special_settlement_garden_of_nurgle_5	prefabs/campaign/chs_major_nurgle_garden_05.bmd	prefabs/campaign/chs_major_nurgle_garden_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_major_nurgle_garden_port_05.bmd	prefabs/campaign/chs_major_nurgle_garden_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
440	wh_main_HUMAN_settlement_minor_chaosruin	prefabs\campaign\chaos_rift.bmd										
441976534	wh2_dlc13_building_lzd_horde_settlement_minor_2	prefabs\campaign\lzd_horde_minor_2.bmd										
443434034	wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
466794500	wh2_dlc09_tmb_settlement_khemri_1	prefabs/campaign/tmb_settra_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_settra_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
46683269	wh2_dlc09_special_settlement_pyramid_of_nagash_grn_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
471797086	wh3_main_ksl_kislev_city_2	prefabs/campaign/ksl_ice_palace_02.bmd	prefabs/campaign/ksl_port_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_02.bmd	prefabs/campaign/ksl_ice_palace_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
472873468	wh2_dlc11_vampirecoast_settlement_major_5	prefabs/campaign/vampire_coast_port_major_5.bmd	prefabs/campaign/vampire_coast_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_coast_port_major_5.bmd	prefabs/campaign/vampire_coast_port_major_5.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
479748273	wh2_dlc09_special_settlement_pyramid_of_nagash_lzd_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
484990643	wh3_prologue_building_ksl_major_4	prefabs/campaign/ksl_prologue_major_04.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd							
487	wh_dlc03_HUMAN_settlement_minor_beastmenruin	prefabs\campaign\bst_totem_minor.bmd		prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
492133676	wh3_prologue_building_ksl_minor_3	prefabs/campaign/ksl_prologue_minor_03.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd							
494	wh_dlc03_HUMAN_settlement_major_beastmenruin	prefabs\campaign\bst_herdstone_major.bmd		prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
497	wh_dlc03_building_bst_horde_settlement_1	prefabs\campaign\bst_horde_settlement_1.bmd										
498	wh_dlc03_building_bst_horde_settlement_2	prefabs\campaign\bst_horde_settlement_2.bmd										
506985262	wh3_main_tze_settlement_major_3	prefabs/campaign/chs_major_tze_03.bmd	prefabs/campaign/chs_port_major_tze_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_tze_03.bmd	prefabs/campaign/chs_major_tze_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
508	wh_dlc03_building_bst_horde_settlement_3	prefabs\campaign\bst_horde_settlement_3.bmd										
511	wh_dlc03_building_bst_horde_settlement_4	prefabs\campaign\bst_horde_settlement_4.bmd										
513	wh_dlc03_building_bst_horde_settlement_5	prefabs\campaign\bst_horde_settlement_5.bmd										
518	wh_dlc05_building_wef_settlement_major_5	prefabs\campaign\wef_major_05.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
528	wh_dlc05_building_wef_settlement_major_4	prefabs\campaign\wef_major_04.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
532160030	wh2_dlc13_building_lzd_horde_settlement_minor_1	prefabs\campaign\lzd_horde_minor_1.bmd										
533325932	wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
535895236	wh3_main_tze_settlement_major_2	prefabs/campaign/chs_major_tze_02.bmd	prefabs/campaign/chs_port_major_tze_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_tze_02.bmd	prefabs/campaign/chs_major_tze_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
537	wh_dlc05_building_wef_settlement_major_3	prefabs\campaign\wef_major_03.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
539	wh_dlc05_building_wef_settlement_major_2	prefabs\campaign\wef_major_02.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
541589487	wh3_dlc23_chd_settlement_tower_4	prefabs/campaign/chd_major_04.bmd	prefabs/campaign/chd_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_major_04.bmd	prefabs/campaign/chd_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
547007098	wh3_dlc29_chs_dark_fortress_1	prefabs/campaign/chs_minor_03.bmd										
548	wh_dlc05_building_wef_settlement_major_1	prefabs\campaign\wef_major_01.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
55	wh_main_building_brt_settlement_major_1	prefabs/campaign/bretonnia_major_level_1.bmd	prefabs/campaign/bretonnia_port_major_level_1.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_major_level_1.bmd	prefabs/campaign/bretonnia_major_level_1.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
551	wh_dlc05_building_wef_settlement_minor_3	prefabs\campaign\wef_minor_03.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
558756941	wh2_dlc09_special_settlement_pyramid_of_nagash_def_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
