key	max_attenuation_fire	max_attenuation_impact	max_attenuation_inflight	inflight_min_speed	fire_start_event	fire_stop_event	incoming_event	impact_event	impact_blood_event	inflight_start_event	inflight_stop_event	hit_tree_start_event	hit_tree_stop_event	idle_start_event	idle_stop_event	max_attenuation_idle	obstruction_size	use_reverb	group_fire	group_inflight	group_impact	incoming_time	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	switch_1	fire_only_trigger_once_per_volley	inflight_only_trigger_once_per_volley	impact_only_trigger_once_per_volley	flyby_event	flyby_distance	doppler_rtpc_name	limitation	limitation_scale_fire	limitation_scale_inflight	limitation_scale_impact	limitation_scale_incoming	limitation_scale_flyby
wh3_main_tze_projectile_pink_horror_fire_bolt	150.0000	150.0000	50.0000	22.0000	Battle_Individual_Projectile_Horror_Pink_Fire_Bolt_Launch_Play			Battle_Individual_Projectile_Horror_Pink_Fire_Bolt_Impact_Play		Battle_Individual_Projectile_Horror_Pink_Fire_Bolt_Inflight_Play	Battle_Individual_Projectile_Horror_Pink_Fire_Bolt_Inflight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh3_grp_tze_projectile_pink_horror_fire_bolt_launch	wh3_grp_tze_projectile_pink_horror_fire_bolt_inflight	wh3_grp_tze_projectile_pink_horror_fire_bolt_impact	1.0000						false	false	false	Battle_Individual_Projectile_Horror_Pink_Fire_Bolt_Flyby_Play	22.0000		small	0.7000	0.2000	1.0000	0.5000	0.3000
wh3_main_tze_soul_grinder_bolt	150.0000	200.0000	100.0000	10.0000				Battle_Individual_Projectile_Tze_Soul_Grinder_Impact_Play		Battle_Individual_Projectile_Tze_Soul_Grinder_Inflight_Play	Battle_Individual_Projectile_Tze_Soul_Grinder_Inflight_Stop					100.0000	0.0000	true				1.0000						true	true	true	Battle_Individual_Projectile_Tze_Soul_Grinder_Passby_Play	10.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_main_unit_abilities_sky_junk_bomb	500.0000	500.0000	500.0000	10.0000	IND_Magic_Cathay_Sky_Junk_Bomb_Projectile											100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_main_weapon_abilities_nuku_chos_crossbow	200.0000	200.0000	200.0000	15.0000	IND_Magic_Cathay_Nuku_Chos_Crossbow_Start					IND_Magic_Cathay_Nuku_Chos_Crossbow_Flight_Loop_Start	IND_Magic_Cathay_Nuku_Chos_Crossbow_Flight_Loop_Stop					100.0000	0.0000	true			wh3_main_ability_cth_nuku_crossbow_Impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	true	false	IND_Magic_Cathay_Nuku_Chos_Crossbow_Fly_By	50.0000	Battle_Projectile_Doppler	large	1.0000	0.5000	1.0000	0.5000	0.5000
wh3_nur_tower_deaths_head	150.0000	150.0000	150.0000	22.0000	Battle_Individual_Projectile_Generic_Tower_arrow_Launch			Battle_Individual_Projectile_NUR_Tower_Deaths_head_Impact		Battle_Individual_Projectile_NUR_Tower_Deaths_head_InFlight_Play	Battle_Individual_Projectile_NUR_Tower_Deaths_head_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	true	Battle_Individual_Projectile_Generic_Tower_arrow_Flyby	20.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_nur_tower_nurgling	0.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock	Battle_Individual_Projectile_NUR_Tower_Nurgling_Explosion		Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_nur_tower_phlegm	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_NUR_Tower_Phlegm_Launch_Whoosh		Battle_Individual_Projectile_NUR_Tower_Phlegm_Incoming	Battle_Individual_Projectile_NUR_Tower_Phlegm_Impact		Battle_Individual_Projectile_NUR_Tower_Phlegm_InFlight_Play	Battle_Individual_Projectile_NUR_Tower_Phlegm_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_NUR_Tower_Phlegm_Flyby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_ogr_tower_leadbelcher	240.0000	400.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_Impact		Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_InFlight_Play	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_tower_generic_cannonball_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_Passby	30.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_ogr_tower_scraplauncher	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_Impact		Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_InFlight_Play	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_OGR_Tower_Scrap_Launcher_Passby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_ogre_harpoon	150.0000	240.0000	50.0000	22.0000	Battle_Individual_Small_Arms_Harpoon_Launch			Battle_Individual_Projectile_Bolt_Thrower_Eagle_Claw_Impact		Battle_Individual_Projectile_Ogre_Inflight_Play	Battle_Individual_Projectile_Ogre_Inflight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	false	Battle_Individual_Projectile_Ogre_Harpoon_Flyby	30.0000	Battle_Projectile_Doppler	small	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_ogre_siegebreaker	0.0000	550.0000	300.0000	10.0000												100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false		10.0000		large	1.0000	0.0000	1.0000	1.0000	0.5000
wh3_sla_tower_shard	500.0000	500.0000	360.0000	10.0000												500.0000	0.0000	true		wh_magic_searing_doom_inflight	wh_magic_searing_doom_impact	1.0000						false	false	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_sla_tower_shards_searing_doom	250.0000	400.0000	360.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh											500.0000	0.0000	true		wh3_sla_tower_shard_searing_doom_inflight	wh3_sla_tower_shard_searing_doom_impact	1.0000						false	false	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_throwing_knife	150.0000	50.0000	50.0000	22.0000	Battle_Individual_Projectile_Knife_Launch			Battle_Individual_Projectile_Knife_Impact		Battle_Individual_Projectile_Knife_InFlight_Play	Battle_Individual_Projectile_Knife_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh3_grp_projectile_knife_launch	wh3_grp_projectile_throwing_knife_inflight	wh3_grp_projectile_knife_impact_normal	1.0000						false	false	false	Battle_Individual_Projectile_Knife_Flyby	10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_tower_generic_arrow	200.0000	150.0000	200.0000	0.0000	Battle_Individual_Projectile_Generic_Tower_arrow_Launch			Battle_Individual_Projectile_Generic_Tower_arrow_Impact		Battle_Individual_Projectile_Generic_Tower_arrow_InFlight_Start	Battle_Individual_Projectile_Generic_Tower_arrow_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_arrow_Flyby	20.0000	Battle_Projectile_Doppler	magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_tower_generic_arrow_magical	200.0000	150.0000	200.0000	0.0000	Battle_Individual_Projectile_Generic_Tower_arrow_magical_Launch			Battle_Individual_Projectile_Generic_Tower_arrow_magical_Impact		Battle_Individual_Projectile_Generic_Tower_arrow_magical_InFlight_Start	Battle_Individual_Projectile_Generic_Tower_arrow_magical_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_arrow_magical_Flyby	20.0000	Battle_Projectile_Doppler	magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_tower_generic_bolt	280.0000	150.0000	200.0000	22.0000	Battle_Individual_Projectile_Generic_Tower_Bolt_Launch	Battle_Individual_Projectile_Generic_Tower_Bolt_Launch_Stop	Battle_Individual_Projectile_Generic_Tower_Bolt_Incoming	Battle_Individual_Projectile_Generic_Tower_Bolt_Impact		Battle_Individual_Projectile_Generic_Tower_Bolt_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Bolt_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Bolt_Flyby	20.0000	Battle_Projectile_Doppler	large	1.0000	1.0000	5.0000	0.5000	0.5000
wh3_tower_generic_bullet	280.0000	150.0000	200.0000	22.0000	Battle_Individual_Projectile_Generic_Tower_Bullet_Launch	Battle_Individual_Projectile_Generic_Tower_Bullet_Launch_Stop		Battle_Individual_Projectile_Generic_Tower_Bullet_Impact		Battle_Individual_Projectile_Generic_Tower_Bullet_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Bullet_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Bullet_Passby	20.0000	Battle_Projectile_Doppler	large	1.0000	1.0000	5.0000	0.5000	0.5000
wh3_tower_generic_cannonball	240.0000	400.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock	Battle_Individual_Projectile_Generic_Tower_Cannon_Ball_Impact		Battle_Individual_Projectile_Generic_Tower_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_tower_generic_cannonball_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	30.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_tower_generic_javelin	200.0000	150.0000	200.0000	22.0000	Battle_Individual_Projectile_Generic_Tower_Javelin_Fire_Normal			Battle_Individual_Projectile_Generic_Tower_Javelin_Impact		Battle_Individual_Projectile_Generic_Tower_Javelin_InFlight_Normal_Play	Battle_Individual_Projectile_Generic_Tower_Javelin_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Bolt_Flyby	20.0000	Battle_Projectile_Doppler	large	1.0000	1.0000	5.0000	0.5000	0.5000
wh3_tower_generic_javelin_flaming	200.0000	150.0000	200.0000	22.0000	Battle_Individual_Projectile_Generic_Tower_Javelin_Fire_Flaming			Battle_Individual_Projectile_Generic_Tower_Javelin_Impact		Battle_Individual_Projectile_Generic_Tower_Javelin_InFlight_Flaming_Play	Battle_Individual_Projectile_Generic_Tower_Javelin_InFlight_Flaming_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Bolt_Flyby	20.0000	Battle_Projectile_Doppler	large	1.0000	1.0000	5.0000	0.5000	0.5000
wh3_tower_generic_rock	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock	Battle_Individual_Projectile_Generic_Tower_Rock_Impact		Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_tower_generic_rock_no_impact	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock			Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_twa07_spell_bound_call_of_tor	500.0000	500.0000	360.0000	10.0000	IND_Magic_TWA07_Call_Of_Tor_Launch		IND_Magic_TWA07_Call_Of_Tor_Incoming									500.0000	0.0000	true		wh3_twa07_spell_bound_call_of_tor_inflight	wh3_twa07_spell_bound_call_of_tor_impact	0.5000						true	false	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh3_twa07_unit_abilities_searing_torrent	500.0000	500.0000	360.0000	10.0000						IND_Magic_TWA07_Searing_Torrent_Inflight_Start	IND_Magic_TWA07_Searing_Torrent_Inflight_Stop					500.0000	0.0000	true	wh3_twa07_unit_abilities_searing_torrent_launch		wh3_twa07_unit_abilities_searing_torrent_impact	1.0000						false	true	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_bolt_thrower	0.0000	240.0000	255.0000	22.0000			Battle_Individual_Projectile_Incoming_Bolt_Thrower_Bolt	Battle_Individual_Projectile_Bolt_Thrower_Impact		Battle_Individual_Projectile_Bolt_Thrower_InFlight_Play	Battle_Individual_Projectile_Bolt_Thrower_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	false	Battle_Individual_Projectile_Incoming_Bolt_Thrower_Bolt	20.0000	Battle_Projectile_Doppler	small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_bow_arrow_flaming	150.0000	100.0000	50.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Flaming			Battle_Individual_Projectile_Arrow_Impact		Battle_Individual_Projectile_Arrow_InFlight_Flaming_Play	Battle_Individual_Projectile_Arrow_InFlight_Flaming_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh_grp_projectile_arrow_fire_flaming	wh_grp_projectile_arrow_inflight_flaming	wh_grp_projectile_arrow_impact_flaming	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	17.0000		small	1.0000	0.0000	1.0000	0.5000	0.8000
wh_bow_arrow_magical	150.0000	150.0000	50.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Magical			Battle_Individual_Projectile_Arrow_Impact_Magical		Battle_Individual_Projectile_Arrow_InFlight_Magical_Play	Battle_Individual_Projectile_Arrow_InFlight_Magical_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh_grp_projectile_arrow_fire_magical	wh_grp_projectile_arrow_inflight_magical	wh_grp_projectile_arrow_impact_magical	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	17.0000		medium	1.0000	0.0000	1.0000	0.5000	0.8000
wh_bow_arrow_magical_lord	150.0000	240.0000	255.0000	22.0000				Battle_Individual_Projectile_Bolt_Thrower_Eagle_Claw_Impact		Battle_Individual_Projectile_Arrow_InFlight_Lord_Magical_Play	Battle_Individual_Projectile_Arrow_InFlight_Lord_Magical_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				0.5000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Arrow_Passby_Lord_Magical	50.0000	Battle_Projectile_Doppler	large	1.0000	1.0000	5.0000	0.5000	0.5000
wh_bow_arrow_normal	150.0000	100.0000	50.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Normal			Battle_Individual_Projectile_Arrow_Impact		Battle_Individual_Projectile_Arrow_InFlight_Normal_Play	Battle_Individual_Projectile_Arrow_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh_grp_projectile_arrow_fire_normal	wh_grp_projectile_arrow_inflight_normal	wh_grp_projectile_arrow_impact_normal	1.0000					Battle_Material_Type	false	false	false	Battle_Individual_Projectile_Arrow_Passby	17.0000		small	1.0000	0.0000	1.0000	0.5000	0.8000
wh_bow_arrow_normal_lh	150.0000	240.0000	50.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Normal			Battle_Individual_Projectile_Bolt_Impact_LH		Battle_Individual_Projectile_Arrow_InFlight_Normal_Play	Battle_Individual_Projectile_Arrow_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false			wh_grp_projectile_arrow_impact_normal	1.0000						true	false	false	Battle_Individual_Projectile_Arrow_Passby	17.0000		medium	1.0000	0.0000	1.0000	0.5000	0.8000
wh_brt_tower_carcass	0.0000	175.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock			Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Play	Battle_Individual_Projectile_Generic_Tower_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_bullet	250.0000	100.0000	100.0000	10.0000				Battle_Individual_Projectile_Bullet_Impact				Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true		wh_grp_projectile_bullet_inflight	wh_grp_projectile_bullet_impact	1.0000					Battle_Material_Type	false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_bullet_multi	250.0000	100.0000	100.0000	10.0000				Battle_Individual_Projectile_Bullet_Impact				Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true		wh_grp_projectile_bullet_inflight	wh_grp_projectile_bullet_impact	1.0000						false	true	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_bullet_multi_impact	250.0000	100.0000	100.0000	10.0000				Battle_Individual_Projectile_Bullet_Impact				Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true		wh_grp_projectile_bullet_inflight	wh_grp_projectile_bullet_impact_multi	1.0000						false	true	false	Battle_Individual_Projectile_Bullet_Large_Passby	25.0000		small	1.0000	0.0000	1.0000	0.5000	1.0000
wh_cannon_cannonball_flaming	400.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Cannon_Ball_Impact		Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_cannonball_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true		10.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_cannon_cannonball_normal	400.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Cannon_Ball_Impact		Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_cannonball_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true		10.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_cannon_cannonball_scrap	400.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Cannon_Ball_Scrap_Impact		Battle_Individual_Projectile_Cannon_Ball_Scrap_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_Scrap_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh3_grp_projectile_cannonball_scrap_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true		10.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_cannon_leadbelcher_scrap	350.0000	240.0000	100.0000	10.0000	Battle_Individual_Small_Arms_Leadbelcher_Launch		Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Leadbelcher_Impact		Battle_Individual_Projectile_Leadbelcher_InFlight_Play	Battle_Individual_Projectile_Leadbelcher_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true	wh3_grp_projectile_cannon_scrap_launch	wh3_grp_projectile_leadbelcher_scrap_inflight	wh3_grp_projectile_leadbelcher_scrap_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	true	Battle_Individual_Projectile_Leadbelcher_Passby	5.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_cannon_necrofex_cannonball_normal	400.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Cannon_Ball_Impact		Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_cannonball_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	true	true		10.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_cannon_rock_cluster	400.0000	400.0000	300.0000	10.0000				Play_Battle_Individual_Projectile_Rock_Cluster_Impact		Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_bullet_impact_multi_large	1.0000	Battle_Projectile_Speed	Projectile_Speed			Battle_Projectile_Impact_Target	false	false	true	Battle_Individual_Projectile_Bullet_Large_Passby	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	1.0000
wh_carcass	0.0000	175.0000	300.0000	10.0000						Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false		10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_carcass_debris	0.0000	20.0000	0.0000	10.0000												100.0000	0.0000	false				1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
