key	index	subculture	category	name_group	skin	ui_skin	is_rebel	flags_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	rebel_colour_r	rebel_colour_g	rebel_colour_b	military_group	movie_death_event	unit_regiment_name_group	ship_name_group	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	feature_forest	default_audio_actor_vo_group	text_replacement_key	neutral_reinforcement_factions	can_accept_gifts_when_dead	uniform_colour_primary	uniform_colour_secondary	uniform_colour_tertiary	banner_colour_primary	banner_colour_secondary	banner_colour_tertiary	primary_colour	override_target_unit_vo_culture	music_feedback_group	ui_main_theme_skin
wh_main_brt_bordeleaux	2041769569	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_bordeleaux	73.0000	87.0000	154.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	49579A	DAB86C	010101	49579A	DAB86C	49579A	49579A	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_bretonnia	2041769129	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_bretonnia	35.0000	31.0000	178.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	71	names_brt_bretonnia	names_brt_bretonnia	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	3E4D97	A73232	010101	3232B2	F3D632	C83232	231FB2	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_bretonnia_qb1	2041769985	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_bretonnia_rebels	248.0000	244.0000	228.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	default	brt				true	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	F8F4E4	323232	F8F4E4	F8F4E4	323232	F8F4E4	F8F4E4	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_bretonnia_qb2	2041769987	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_bretonnia_rebels	248.0000	244.0000	228.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	default	brt				true	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	F8F4E4	323232	F8F4E4	F8F4E4	323232	F8F4E4	F8F4E4	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_bretonnia_qb3	2041769995	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_bretonnia_rebels	248.0000	244.0000	228.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	default	brt				true	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	F8F4E4	323232	F8F4E4	F8F4E4	323232	F8F4E4	F8F4E4	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_bretonnia_rebels	2041769694	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	true	ui\flags\wh_main_brt_bretonnia_rebels	78.0000	81.0000	171.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	default	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	4E51AB	E2CE66	010101	4E51AB	E2CE66	4E51AB	4E51AB	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_carcassonne	2041769591	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_carcassonne	163.0000	52.0000	31.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	5B9BD5	C4520C	E6D555	327EC4	F5EBB9	DA3B10	A3341F	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_lyonesse	2041769560	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_lyonesse	197.0000	191.0000	150.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	C5BF96	A25757	010101	C5BF96	A25757	C5BF96	C5BF96	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_brt_parravon	2041769585	wh_main_sc_brt_bretonnia		names_brt_bretonnia	wh_main_brt_bretonnia	wh_main_brt_bretonnia	false	ui\flags\wh_main_brt_parravon	40.0000	40.0000	40.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_bretonnia	0	names_brt_bretonnia	names_brt_bretonnia	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Bretonnian	wh_mp_force_gen_bretonnia	brt				false	WH_Bretonnia	LOCKED_STANDARD	wh_main_vo_actor_Bretonnian_Lord		all	false	323232	E5CE6F	010101	323232	E5CE6F	323232	282828	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_chs_chaos	2041769037	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	false	ui\flags\wh_main_chs_chaos	41.0000	40.0000	46.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	71	names_chs_chaos	names_chs_chaos	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				false	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain	chs_archaon	all	false	923232	5C4332	808080	191919	DEC6AA	191919	29282E	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_chs_chaos_qb1	2041769996	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	false	ui\flags\wh_main_chs_chaos_rebels	111.0000	91.0000	91.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	0	names_chs_chaos	names_chs_chaos	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				true	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain		all	false	777F5A	A28C70	808080	6F5B5B	A93A32	6F5B5B	6F5B5B	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_chs_chaos_qb2	2041770006	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	false	ui\flags\wh_main_chs_chaos_rebels	111.0000	91.0000	91.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	0	names_chs_chaos	names_chs_chaos	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				true	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain		all	false	777F5A	A28C70	808080	6F5B5B	A93A32	6F5B5B	6F5B5B	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_chs_chaos_qb3	2041770011	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	false	ui\flags\wh_main_chs_chaos_rebels	111.0000	91.0000	91.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	0	names_chs_chaos	names_chs_chaos	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				true	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain		all	false	777F5A	A28C70	808080	6F5B5B	A93A32	6F5B5B	6F5B5B	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_chs_chaos_rebels	2041769678	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	true	ui\flags\wh_main_chs_chaos_rebels	111.0000	91.0000	91.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	0	names_chs_chaos	names_chs_chaos	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				false	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain		all	false	777F5A	A28C70	808080	6F5B5B	A93A32	6F5B5B	6F5B5B	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_chs_chaos_separatists	2041769758	wh_main_sc_chs_chaos		names_chs_chaos	wh_main_chs_chaos	wh3_dlc20_chs_chaos	false	ui\flags\wh_main_chs_chaos_separatists	182.0000	182.0000	182.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_chaos	0	names_chs_chaos	names_chs_chaos	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp				false	WH_Chaos	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain		all	false	C19B2C	666660	808080	B6B6B6	4B4B4B	B6B6B6	B6B6B6	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_khorne_red
wh_main_dwf_barak_varr	2041769453	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_barak_varr	97.0000	50.0000	120.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	613278	7D6944	010101	613278	F3F3F3	613278	613278	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarf_rebels	2041769697	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	true	ui\flags\wh_main_dwf_dwarfs_rebels	177.0000	40.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	A93232	A48F32	010101	A93232	F3D632	A93232	B12801	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs	2041769021	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarfs	42.0000	159.0000	238.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	71	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	3288CD	7D6944	010101	329FEE	F3D632	329FEE	2A9FEE	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_qb1	2041770036	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarfs_rebels	177.0000	40.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	A93232	A48F32	010101	A93232	F3D632	A93232	B12801	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_qb2	2041770040	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarfs_rebels	177.0000	40.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	A93232	A48F32	010101	A93232	F3D632	A93232	B12801	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_qb3	2041770043	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarfs_rebels	177.0000	40.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	A93232	A48F32	010101	A93232	F3D632	A93232	B12801	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_qb4	1568545923	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarfs_rebels	177.0000	40.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	A93232	A48F32	010101	A93232	F3D632	A93232	B12801	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_seperatists_qb1	548968180	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarf_rebels	251.0000	251.0000	251.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	CECECE	323232	010101	F3F3F3	323232	F3F3F3	FBFBFB	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_seperatists_qb2	689064703	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarf_rebels	251.0000	251.0000	251.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	CECECE	323232	010101	F3F3F3	323232	F3F3F3	FBFBFB	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_seperatists_qb3	1778627757	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarf_rebels	251.0000	251.0000	251.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	CECECE	323232	010101	F3F3F3	323232	F3F3F3	FBFBFB	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_dwarfs_seperatists_qb4	1115064153	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_dwarf_rebels	251.0000	251.0000	251.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				true	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	CECECE	323232	010101	F3F3F3	323232	F3F3F3	FBFBFB	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_karak_azul	2041769443	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_karak_azul	42.0000	90.0000	107.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	325A6B	A48F32	010101	325A6B	F3C532	325A6B	2A5A6B	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_karak_hirn	2041769436	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_karak_hirn	159.0000	161.0000	42.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	9FA132	8C8C8C	010101	9FA132	F3F3F3	9FA132	9FA12A	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_karak_izor	2041769431	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_dlc06_dwf_clan_angrund	33.0000	54.0000	184.0000	0.0000	0.0000	0.0000	184.0000	62.0000	33.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	2136B8	B83E21	010101	2136B8	B83E21	2136B8	2136B8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_karak_kadrin	2041769442	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_karak_kadrin	157.0000	33.0000	25.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	9D3232	8C8C8C	010101	9D3232	F3F3F3	9D3232	9D2119	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_karak_norn	2041769429	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_karak_norn	186.0000	56.0000	49.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	BA3832	323232	010101	BA3832	4B4B4B	F3F3F3	BA3831	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
