key	unbound_decision_item_type	conditionally_spawnable_force	plague	ritual	decision_interface	province_initiative	compass_direction	plague_component	plague_recipe	occupation_decision	teleportation_node_template	FIXME	culture_occupation_decision	compass_action	initiative	initiative_set
wh3_dlc25_ritual_nur_exalted_hero_hellcannon				wh3_dlc25_ritual_nur_exalted_hero_hellcannon	rituals							true	0			
wh3_dlc25_ritual_nur_exalted_hero_recruit				wh3_dlc25_ritual_nur_exalted_hero_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_0				wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_0	rituals							true	0			
wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_1				wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_1	rituals							true	0			
wh3_dlc25_ritual_nur_fimir_balefiend_frost_wyrm				wh3_dlc25_ritual_nur_fimir_balefiend_frost_wyrm	rituals							true	0			
wh3_dlc25_ritual_nur_fimir_balefiend_recruit				wh3_dlc25_ritual_nur_fimir_balefiend_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_kazyk_chaos_chariot_mnur				wh3_dlc25_ritual_nur_kazyk_chaos_chariot_mnur	rituals							true	0			
wh3_dlc25_ritual_nur_kazyk_recruit				wh3_dlc25_ritual_nur_kazyk_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_kazyk_rot_knights				wh3_dlc25_ritual_nur_kazyk_rot_knights	rituals							true	0			
wh3_dlc25_ritual_nur_kazyk_toad_dragon				wh3_dlc25_ritual_nur_kazyk_toad_dragon	rituals							true	0			
wh3_dlc25_ritual_nur_werekin_feral_mammoth				wh3_dlc25_ritual_nur_werekin_feral_mammoth	rituals							true	0			
wh3_dlc25_ritual_nur_werekin_recruit				wh3_dlc25_ritual_nur_werekin_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_werekin_skin_wolves				wh3_dlc25_ritual_nur_werekin_skin_wolves	rituals							true	0			
wh3_dlc25_ritual_nur_werekin_war_mammoth				wh3_dlc25_ritual_nur_werekin_war_mammoth	rituals							true	0			
wh3_main_character_initiative_ogr_big_name_greasus_gatecrasher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_greasus_gatecrasher	wh3_main_character_initiative_set_ogre_big_names_greasus
wh3_main_character_initiative_ogr_big_name_greasus_hoardmaster_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_greasus_hoardmaster	wh3_main_character_initiative_set_ogre_big_names_greasus
wh3_main_character_initiative_ogr_big_name_greasus_shockingly_obese_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_greasus_shockingly_obese	wh3_main_character_initiative_set_ogre_big_names_greasus
wh3_main_character_initiative_ogr_big_name_greasus_tradelord_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_greasus_tradelord	wh3_main_character_initiative_set_ogre_big_names_greasus
wh3_main_character_initiative_ogr_big_name_hunter_beastkiller_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_beastkiller	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_beastrider_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_beastrider	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_bigbellower_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_bigbellower	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_bonechewer_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_bonechewer	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_brawlerguts_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_brawlerguts	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_daemonbreaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_daemonbreaker	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_deathcheater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_deathcheater	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_dwarfsquasher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_dwarfsquasher	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_elfmulcher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_elfmulcher	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_giantbreaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_giantbreaker	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_gnoblarkicker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_gnoblarkicker	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_grandfeaster_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_grandfeaster	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_gutcrusher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_gutcrusher	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_lizardstrangler_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_lizardstrangler	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_magichunter_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_magichunter	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_maneater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_maneater	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_mountaintalker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_mountaintalker	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_ogrekiller_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_ogrekiller	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_orcsplitter_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_orcsplitter	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_ratkiller_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_ratkiller	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_staydeader_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_staydeader	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_hunter_wallcrusher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_wallcrusher	wh3_main_character_initiative_set_ogre_big_names_hunter
wh3_main_character_initiative_ogr_big_name_skrag_ever_famished_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_skrag_ever_famished	wh3_main_character_initiative_set_ogre_big_names_skrag
wh3_main_character_initiative_ogr_big_name_skrag_gore_harvester_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_skrag_gore_harvester	wh3_main_character_initiative_set_ogre_big_names_skrag
wh3_main_character_initiative_ogr_big_name_skrag_maw_that_walks_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_skrag_maw_that_walks	wh3_main_character_initiative_set_ogre_big_names_skrag
wh3_main_character_initiative_ogr_big_name_skrag_world_swallower_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_skrag_world_swallower	wh3_main_character_initiative_set_ogre_big_names_skrag
wh3_main_character_initiative_ogr_big_name_tyrant_arsebelcher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_arsebelcher	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_bellyslapper_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_bellyslapper	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_bigbellower_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_bigbellower	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_bonechewer_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_bonechewer	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_boommaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_boommaker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_brawlerguts_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_brawlerguts	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_campmaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_campmaker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_chaos_slayer_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_chaos_slayer	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_daemonbreaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_daemonbreaker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_deathcheater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_deathcheater	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_dwarfsquasher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_dwarfsquasher	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_elfmulcher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_elfmulcher	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_giantbreaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_giantbreaker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_gnoblarkicker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_gnoblarkicker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_goldhoarder_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_goldhoarder	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_grandfeaster_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_grandfeaster	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_groundbreaker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_groundbreaker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_gutcrusher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_gutcrusher	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_kineater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_kineater	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_lizardstrangler_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_lizardstrangler	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_longstrider_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_longstrider	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_magichunter_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_magichunter	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_maneater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_maneater	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_mawseeker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_mawseeker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_mountaineater_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_mountaineater	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_mountaintalker_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_mountaintalker	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_ogrekiller_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_ogrekiller	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_orcsplitter_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_orcsplitter	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_ratkiller_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_ratkiller	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_staydeader_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_staydeader	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_character_initiative_ogr_big_name_tyrant_wallcrusher_set					character_initiatives							true	0		wh3_main_character_initiative_ogr_big_name_wallcrusher	wh3_main_character_initiative_set_ogre_big_names_tyrant
wh3_main_province_initiative_brt_extensive_patrols					province_initiatives	wh_main_edict_brt_extensive_patrols						true	0			
wh3_main_province_initiative_brt_levy_tithes					province_initiatives	wh_main_edict_brt_levy_tithes						true	0			
wh3_main_province_initiative_brt_realm_of_chivalry					province_initiatives	wh_main_edict_brt_realm_of_chivalry						true	0			
wh3_main_province_initiative_brt_the_peasants_duty					province_initiatives	wh_main_edict_brt_the_peasants_duty						true	0			
wh3_main_province_initiative_brt_venerate_the_lady					province_initiatives	wh_main_edict_brt_venerate_the_lady						true	0			
wh3_main_province_initiative_cst_bat_swarms					province_initiatives	wh2_dlc11_edict_cst_bat_swarms						true	0			
wh3_main_province_initiative_cst_dredge_the_sea					province_initiatives	wh2_dlc11_edict_cst_dredge_the_sea						true	0			
wh3_main_province_initiative_cst_even_more_powder					province_initiatives	wh2_dlc11_edict_cst_even_more_powder						true	0			
wh3_main_province_initiative_cst_share_the_spoils					province_initiatives	wh2_dlc11_edict_cst_share_the_spoils						true	0			
wh3_main_province_initiative_cth_the_fire_dragons_statute					province_initiatives	wh3_main_edict_cth_the_fire_dragons_statute						true	0			
wh3_main_province_initiative_cth_the_iron_dragons_statute					province_initiatives	wh3_main_edict_cth_the_iron_dragons_statute						true	0			
wh3_main_province_initiative_cth_the_jade_dragons_statute					province_initiatives	wh3_main_edict_cth_the_jade_dragons_statute						true	0			
wh3_main_province_initiative_cth_the_sea_dragons_statute					province_initiatives	wh3_main_edict_cth_the_sea_dragons_statute						true	0			
wh3_main_province_initiative_cth_the_storm_dragons_statute					province_initiatives	wh3_main_edict_cth_the_storm_dragons_statute						true	0			
wh3_main_province_initiative_dae_foster_cults					province_initiatives	wh3_main_edict_dae_foster_cults						true	0			
wh3_main_province_initiative_dae_khorne					province_initiatives	wh3_main_edict_dae_khorne						true	0			
wh3_main_province_initiative_dae_nurgle					province_initiatives	wh3_main_edict_dae_nurgle						true	0			
wh3_main_province_initiative_dae_slaanesh					province_initiatives	wh3_main_edict_dae_slaanesh						true	0			
wh3_main_province_initiative_dae_tzeentch					province_initiatives	wh3_main_edict_dae_tzeentch						true	0			
wh3_main_province_initiative_def_demand_hostages					province_initiatives	wh2_main_edict_def_demand_hostages						true	0			
wh3_main_province_initiative_def_enforce_tribute					province_initiatives	wh2_main_edict_def_enforce_tribute						true	0			
wh3_main_province_initiative_def_increase_production					province_initiatives	wh2_main_edict_def_increase_production						true	0			
wh3_main_province_initiative_def_read_portents					province_initiatives	wh2_main_edict_def_read_portents						true	0			
wh3_main_province_initiative_def_sacrifices_for_khaine					province_initiatives	wh2_main_edict_def_sacrifices_for_khaine						true	0			
wh3_main_province_initiative_dwf_empower_the_guilds					province_initiatives	wh_main_edict_dwf_empower_the_guilds						true	0			
wh3_main_province_initiative_dwf_high_kings_tribute					province_initiatives	wh_main_edict_dwf_high_kings_tribute						true	0			
wh3_main_province_initiative_dwf_masters_of_steel_and_stone					province_initiatives	wh_main_edict_dwf_masters_of_steel_and_stone						true	0			
wh3_main_province_initiative_dwf_venerate_the_ancestors					province_initiatives	wh_main_edict_dwf_venerate_the_ancestors						true	0			
wh3_main_province_initiative_emp_council_of_burgomeisters					province_initiatives	wh_main_edict_emp_council_of_burgomeisters						true	0			
wh3_main_province_initiative_emp_host_festag					province_initiatives	wh_main_edict_emp_host_festag						true	0			
wh3_main_province_initiative_emp_imperial_taxation					province_initiatives	wh_main_edict_emp_imperial_taxation						true	0			
wh3_main_province_initiative_emp_sigmarite_dogma					province_initiatives	wh_main_edict_emp_sigmarite_dogma						true	0			
wh3_main_province_initiative_emp_state_troop_levy					province_initiatives	wh_main_edict_emp_state_troop_levy						true	0			
wh3_main_province_initiative_grn_brag_about_da_boss					province_initiatives	wh_main_edict_grn_brag_about_da_boss						true	0			
wh3_main_province_initiative_grn_camp_ruckus					province_initiatives	wh_main_edict_grn_camp_ruckus						true	0			
wh3_main_province_initiative_grn_give_it_ere					province_initiatives	wh_main_edict_grn_give_it_ere						true	0			
wh3_main_province_initiative_hef_banish_corruption					province_initiatives	wh2_main_edict_hef_banish_corruption						true	0			
wh3_main_province_initiative_hef_rally_citizen_militia					province_initiatives	wh2_main_edict_hef_rally_citizen_militia						true	0			
wh3_main_province_initiative_hef_reaver_patrols					province_initiatives	wh2_main_edict_hef_reaver_patrols						true	0			
wh3_main_province_initiative_hef_rebuild_lost_splendour					province_initiatives	wh2_main_edict_hef_rebuild_lost_splendour						true	0			
wh3_main_province_initiative_hef_tribute_for_the_king					province_initiatives	wh2_main_edict_hef_tribute_for_the_king						true	0			
wh3_main_province_initiative_kho_destroy					province_initiatives	wh3_main_edict_kho_destroy						true	0			
wh3_main_province_initiative_kho_foster_cults					province_initiatives	wh3_main_edict_kho_foster_cults						true	0			
wh3_main_province_initiative_kho_kill					province_initiatives	wh3_main_edict_kho_kill						true	0			
wh3_main_province_initiative_kho_maim					province_initiatives	wh3_main_edict_kho_maim						true	0			
wh3_main_province_initiative_ksl_awaken_the_land					province_initiatives	wh3_main_edict_ksl_awaken_the_land						true	0			
wh3_main_province_initiative_ksl_purge_the_steppes					province_initiatives	wh3_main_edict_ksl_purge_the_steppes						true	0			
wh3_main_province_initiative_ksl_relief_columns					province_initiatives	wh3_main_edict_ksl_relief_columns						true	0			
wh3_main_province_initiative_ksl_the_power_of_the_church					province_initiatives	wh3_main_edict_ksl_the_power_of_the_church						true	0			
wh3_main_province_initiative_lzd_lzd_alignment_of_crafting					province_initiatives	wh2_main_edict_lzd_alignment_of_crafting						true	0			
wh3_main_province_initiative_lzd_lzd_alignment_of_monuments					province_initiatives	wh2_main_edict_lzd_alignment_of_monuments						true	0			
wh3_main_province_initiative_lzd_lzd_alignment_of_order					province_initiatives	wh2_main_edict_lzd_alignment_of_order						true	0			
wh3_main_province_initiative_lzd_lzd_alignment_of_war					province_initiatives	wh2_main_edict_lzd_alignment_of_war						true	0			
wh3_main_province_initiative_nor_construction					province_initiatives	wh3_main_ie_edict_nor_construction						true	0			
wh3_main_province_initiative_nor_corruption					province_initiatives	wh3_main_ie_edict_nor_corruption						true	0			
wh3_main_province_initiative_nor_defence					province_initiatives	wh3_main_ie_edict_nor_defence						true	0			
wh3_main_province_initiative_nor_recruitment					province_initiatives	wh3_main_ie_edict_nor_recruitment						true	0			
wh3_main_province_initiative_nur_foster_cults					province_initiatives	wh3_main_edict_nur_foster_cults						true	0			
wh3_main_province_initiative_nur_plague_gods_greenhouse					province_initiatives	wh3_main_edict_nur_plague_gods_greenhouse						true	0			
wh3_main_province_initiative_nur_plague_gods_nursery					province_initiatives	wh3_main_edict_nur_plague_gods_nursery						true	0			
wh3_main_province_initiative_nur_plague_gods_pasture					province_initiatives	wh3_main_edict_nur_plague_gods_pasture						true	0			
wh3_main_province_initiative_ogr_crude_ingenuity					province_initiatives	wh3_main_edict_ogr_crude_ingenuity						true	0			
wh3_main_province_initiative_ogr_feasts_for_the_strong					province_initiatives	wh3_main_edict_ogr_feasts_for_the_strong						true	0			
wh3_main_province_initiative_ogr_might_makes_right					province_initiatives	wh3_main_edict_ogr_might_makes_right						true	0			
wh3_main_province_initiative_skv_devious_planning					province_initiatives	wh2_main_edict_skv_devious_planning						true	0			
wh3_main_province_initiative_skv_efficient_planning					province_initiatives	wh2_main_edict_skv_efficient_planning						true	0			
wh3_main_province_initiative_skv_expansionist_planning					province_initiatives	wh2_main_edict_skv_expansionist_planning						true	0			
wh3_main_province_initiative_skv_martial_planning					province_initiatives	wh2_main_edict_skv_martial_planning						true	0			
wh3_main_province_initiative_sla_cavalcade_of_dark_desires					province_initiatives	wh3_main_edict_sla_cavalcade_of_dark_desires						true	0			
wh3_main_province_initiative_sla_festival_of_drinking_and_delights					province_initiatives	wh3_main_edict_sla_festival_of_drinking_and_delights						true	0			
wh3_main_province_initiative_sla_foster_cults					province_initiatives	wh3_main_edict_sla_foster_cults						true	0			
wh3_main_province_initiative_sla_revels_of_eternal_pleasure					province_initiatives	wh3_main_edict_sla_revels_of_eternal_pleasure						true	0			
wh3_main_province_initiative_tmb_worship_of_asaph					province_initiatives	wh2_dlc09_edict_tmb_worship_of_asaph						true	0			
wh3_main_province_initiative_tmb_worship_of_djaf					province_initiatives	wh2_dlc09_edict_tmb_worship_of_djaf						true	0			
wh3_main_province_initiative_tmb_worship_of_khsar					province_initiatives	wh2_dlc09_edict_tmb_worship_of_khsar						true	0			
wh3_main_province_initiative_tmb_worship_of_phakth					province_initiatives	wh2_dlc09_edict_tmb_worship_of_phakth						true	0			
wh3_main_province_initiative_tmb_worship_of_ptra					province_initiatives	wh2_dlc09_edict_tmb_worship_of_ptra						true	0			
wh3_main_province_initiative_tze_egrimms_contrivance_algorithm					province_initiatives	wh3_main_edict_tze_egrimms_contrivance_algorithm						true	0			
wh3_main_province_initiative_tze_foster_cults					province_initiatives	wh3_main_edict_tze_foster_cults						true	0			
wh3_main_province_initiative_tze_mutalith_prism_formulae					province_initiatives	wh3_main_edict_tze_mutalith_prism_formulae						true	0			
wh3_main_province_initiative_tze_the_architects_theorem					province_initiatives	wh3_main_edict_tze_the_architects_theorem						true	0			
wh3_main_province_initiative_vmp_evocation_of_nagash					province_initiatives	wh_main_edict_vmp_evocation_of_nagash						true	0			
wh3_main_province_initiative_vmp_foster_terror					province_initiatives	wh_main_edict_vmp_foster_terror						true	0			
wh3_main_province_initiative_vmp_harvest_corpses					province_initiatives	wh_main_edict_vmp_harvest_corpses						true	0			
wh3_main_province_initiative_vmp_repress_mortals					province_initiatives	wh_main_edict_vmp_repress_mortals						true	0			
wh3_main_ritual_belakor_gg_1				wh3_main_ritual_belakor_gg_1	rituals							true	0			
wh3_main_ritual_belakor_gg_1_upgraded				wh3_main_ritual_belakor_gg_1_upgraded	rituals							true	0			
wh3_main_ritual_belakor_gg_1_uses				wh3_main_ritual_belakor_gg_1_uses	rituals							true	0			
wh3_main_ritual_belakor_gg_2				wh3_main_ritual_belakor_gg_2	rituals							true	0			
wh3_main_ritual_belakor_gg_2_upgraded				wh3_main_ritual_belakor_gg_2_upgraded	rituals							true	0			
wh3_main_ritual_belakor_gg_2_uses				wh3_main_ritual_belakor_gg_2_uses	rituals							true	0			
wh3_main_ritual_belakor_gg_3				wh3_main_ritual_belakor_gg_3	rituals							true	0			
wh3_main_ritual_belakor_gg_3_upgraded				wh3_main_ritual_belakor_gg_3_upgraded	rituals							true	0			
wh3_main_ritual_belakor_gg_3_uses				wh3_main_ritual_belakor_gg_3_uses	rituals							true	0			
wh3_main_ritual_def_slave_entertainment				wh3_main_ritual_def_slave_a	rituals							true	0			
wh3_main_ritual_def_slave_training				wh3_main_ritual_def_slave_c	rituals							true	0			
wh3_main_ritual_def_slave_work				wh3_main_ritual_def_slave_b	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_alriks_plate				wh2_dlc10_dwf_ritual_armour_alriks_plate	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_dragon_slayers_scale				wh2_dlc10_dwf_ritual_armour_dragon_slayers_scale	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_gate_keepers_helm				wh2_dlc10_dwf_ritual_armour_gate_keepers_helm	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_ironbeards_armour				wh2_dlc10_dwf_ritual_armour_ironbeards_armour	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_ironwardens_shield				wh2_dlc10_dwf_ritual_armour_ironwardens_shield	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_miners_helm				wh2_dlc10_dwf_ritual_armour_miners_helm	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_old_guards_armour				wh2_dlc10_dwf_ritual_armour_old_guards_armour	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_prospectors_mail				wh2_dlc10_dwf_ritual_armour_prospectors_mail	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_rangers_cloak				wh2_dlc10_dwf_ritual_armour_rangers_cloak	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_slayers_gauntlets				wh2_dlc10_dwf_ritual_armour_slayers_gauntlets	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_starmetal_plate				wh2_dlc10_dwf_ritual_armour_starmetal_plate	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_troll_slayers_hide				wh2_dlc10_dwf_ritual_armour_troll_slayers_hide	rituals							true	0			
wh3_main_ritual_dwf_crafting_armour_veterans_armour				wh2_dlc10_dwf_ritual_armour_veterans_armour	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_dragon_slayers_boots				wh2_dlc10_dwf_ritual_enchanted_item_dragon_slayers_boots	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_gate_keepers_belt				wh2_dlc10_dwf_ritual_enchanted_item_gate_keepers_belt	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_horn_of_the_ancestors				wh2_dlc10_dwf_ritual_enchanted_item_horn_of_the_ancestors	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_ironbeards_bracers				wh2_dlc10_dwf_ritual_enchanted_item_ironbeards_bracers	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_ironwardens_tankard				wh2_dlc10_dwf_ritual_enchanted_item_ironwardens_tankard	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_miners_drinking_horn				wh2_dlc10_dwf_ritual_enchanted_item_miners_drinking_horn	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_old_guards_keg				wh2_dlc10_dwf_ritual_enchanted_item_old_guards_keg	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_prospectors_spyglass				wh2_dlc10_dwf_ritual_enchanted_item_prospectors_spyglass	rituals							true	0			
wh3_main_ritual_dwf_crafting_enchanted_item_rangers_broach				wh2_dlc10_dwf_ritual_enchanted_item_rangers_broach	rituals							true	0			
