ability	land_unit
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_character_abilities_blood_lust	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_beastlord_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_character_abilities_blood_lust	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_beastlord_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_death_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_death_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_wild_0_qb
wh_dlc05_quest_passive_corruptor_of_the_shadowgave	wh_dlc03_bst_cha_bray_shaman_wild_0_qb
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_wild_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_wild_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_unit_abilities_slaughterers_call	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_cha_gorebull_0
wh_main_character_abilities_foe_seeker	wh_dlc03_bst_cha_gorebull_0
wh_main_character_abilities_heroic_killing_blow	wh_dlc03_bst_cha_gorebull_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_graktar_0
wh_dlc03_quest_passive_poisoning	wh_dlc03_bst_cha_graktar_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_graktar_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_main_character_abilities_deadly_onslaught	wh_dlc03_bst_cha_khazrak_one_eye_0
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_main_character_abilities_deadly_onslaught	wh_dlc03_bst_cha_khazrak_one_eye_1
wh3_main_unit_passive_single_entity	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_hero_passive_something_wicked_this_way_comes	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_hero_passive_unholy_power	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_main_character_abilities_arcane_conduit	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh3_dlc24_unit_passive_feral_rage_i	wh_dlc03_bst_feral_manticore
wh3_dlc24_unit_passive_feral_rage_ii	wh_dlc03_bst_feral_manticore
wh3_main_unit_passive_single_entity	wh_dlc03_bst_feral_manticore
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_bestigor_herd_0
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_0
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_1
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_2
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_2
wh3_main_unit_passive_single_entity	wh_dlc03_bst_inf_cygor_0_summoned
wh_dlc03_unit_passive_unbinding_cygor	wh_dlc03_bst_inf_cygor_0_summoned
wh3_main_unit_passive_single_entity	wh_dlc03_bst_inf_cygor_0
wh_dlc03_unit_passive_soul_eater	wh_dlc03_bst_inf_cygor_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_gor_herd_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_gor_herd_1
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_0
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_1
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_2
wh3_dlc24_unit_passive_feral_rage_i	wh_dlc03_bst_inf_razorgor_herd_0
wh3_dlc24_unit_passive_feral_rage_ii	wh_dlc03_bst_inf_razorgor_herd_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_herd_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_raiders_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_spearmen_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_spearmen_1
wh_dlc03_unit_passive_unbinding_chaos_spawn	wh_dlc03_bst_mon_chaos_spawn_0_summoned
wh3_main_unit_passive_single_entity	wh_dlc03_bst_mon_giant_0
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_boris_todbringer_0
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_0
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_boris_todbringer_1
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_1
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_boris_todbringer_2
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_2
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_boris_todbringer_3
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_mount_passive_bloodroar	wh_dlc03_emp_cha_boris_todbringer_3
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_wizard_beasts_0
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_wizard_beasts_1
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_wizard_beasts_2
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_wizard_beasts_3
wh_main_mount_passive_bloodroar	wh_dlc03_emp_cha_wizard_beasts_3
wh3_main_unit_passive_single_entity	wh_dlc03_emp_cha_wizard_beasts_4
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_0
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_1
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_2
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_main_character_passive_benediction	wh_dlc04_emp_cha_volkmar_the_grim_0
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_spell_bound_banishment_innate	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_main_character_passive_benediction	wh_dlc04_emp_cha_volkmar_the_grim_1
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_main_character_passive_benediction	wh_dlc04_emp_cha_volkmar_the_grim_2
wh3_main_unit_passive_single_entity	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_main_character_passive_benediction	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_unit_passive_strength_of_the_penitent	wh_dlc04_emp_inf_flagellants_0
wh_main_unit_passive_frenzy	wh_dlc04_emp_inf_flagellants_0
wh_dlc04_unit_passive_strength_of_the_penitent	wh_dlc04_emp_inf_tattersouls_0
wh_main_unit_passive_frenzy	wh_dlc04_emp_inf_tattersouls_0
wh3_main_unit_passive_single_entity	wh_dlc04_emp_veh_templehof_luminark_0
wh_dlc04_spell_bound_net_of_amyntok	wh_dlc04_emp_veh_templehof_luminark_0
wh_main_mount_abilities_locus_of_hysh	wh_dlc04_emp_veh_templehof_luminark_0
wh_main_mount_passive_aura_of_protection	wh_dlc04_emp_veh_templehof_luminark_0
wh_dlc04_unit_passive_chilling_aura	wh_dlc04_vmp_cav_chillgheists_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_cav_chillgheists_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cav_chillgheists_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cav_vereks_reavers_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_cav_vereks_reavers_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cav_vereks_reavers_0
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_character_abilities_magical_animus	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_helman_ghorst_0
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_helman_ghorst_1
wh_dlc04_unit_passive_the_reliquary_corruption	wh_dlc04_vmp_cha_helman_ghorst_1
wh_dlc04_unit_passive_unholy_lodestone	wh_dlc04_vmp_cha_helman_ghorst_1
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_character_abilities_magical_animus	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_helman_ghorst_1
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_master_necromancer_1
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_master_necromancer_1
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_character_abilities_magical_animus	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_master_necromancer_1
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_master_necromancer_2
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_master_necromancer_2
wh_dlc04_unit_passive_balefire	wh_dlc04_vmp_cha_master_necromancer_2
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_character_abilities_magical_animus	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_master_necromancer_2
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_master_necromancer_3
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_master_necromancer_3
wh_dlc04_unit_passive_unholy_lodestone	wh_dlc04_vmp_cha_master_necromancer_3
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_character_abilities_magical_animus	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_master_necromancer_3
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_necromancer_1
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_necromancer_1
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_necromancer_1
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_necromancer_1
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_necromancer_1
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_necromancer_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_necromancer_1
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_necromancer_2
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_necromancer_2
wh_dlc04_unit_passive_balefire	wh_dlc04_vmp_cha_necromancer_2
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_necromancer_2
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_necromancer_2
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_necromancer_2
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_necromancer_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_necromancer_2
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	wh_dlc04_vmp_cha_necromancer_3
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_necromancer_3
wh_dlc04_unit_passive_unholy_lodestone	wh_dlc04_vmp_cha_necromancer_3
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_cha_necromancer_3
wh_main_character_passive_master_of_the_dead	wh_dlc04_vmp_cha_necromancer_3
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_necromancer_3
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_necromancer_3
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_necromancer_3
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_dlc04_quest_abilities_servant_of_nagash	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_main_character_abilities_arcane_conduit	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_main_character_abilities_blood_lust	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_character_abilities_blood_lust	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_lord_passive_the_hunger	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh2_main_unit_abilities_death_shriek	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_character_abilities_blood_lust	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_lord_passive_the_hunger	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_unit_passive_regeneration	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_dlc04_lord_abilities_beguile	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_dlc04_lord_passive_aura_of_dark_majesty	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_lord_passive_the_hunger	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_unit_passive_frenzy	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_inf_konigstein_stalkers_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_inf_konigstein_stalkers_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_inf_sternsmen_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_inf_sternsmen_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_inf_sternsmen_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_inf_tithe_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_inf_tithe_0
wh2_dlc11_unit_passive_the_hunger	wh_dlc04_vmp_mon_devils_swartzhafen_0
wh_main_unit_passive_frenzy	wh_dlc04_vmp_mon_devils_swartzhafen_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_mon_devils_swartzhafen_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_mon_devils_swartzhafen_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_mon_direpack_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_mon_direpack_0
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_dlc04_unit_passive_blasphemous_tome	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_dlc04_unit_passive_chilling_aura	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_dlc04_unit_passive_the_reliquary_binding	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_dlc04_unit_passive_the_reliquary_corruption	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_veh_claw_of_nagash_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_veh_claw_of_nagash_0
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_veh_corpse_cart_0
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_veh_corpse_cart_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_veh_corpse_cart_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_veh_corpse_cart_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_veh_corpse_cart_0
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_veh_corpse_cart_1
wh_dlc04_unit_passive_balefire	wh_dlc04_vmp_veh_corpse_cart_1
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_veh_corpse_cart_1
wh_main_unit_passive_regeneration	wh_dlc04_vmp_veh_corpse_cart_1
wh_main_unit_passive_unstable	wh_dlc04_vmp_veh_corpse_cart_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_veh_corpse_cart_1
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_veh_corpse_cart_2
wh_dlc04_unit_passive_unholy_lodestone	wh_dlc04_vmp_veh_corpse_cart_2
wh_dlc04_unit_passive_vigour_mortis	wh_dlc04_vmp_veh_corpse_cart_2
wh_main_unit_passive_regeneration	wh_dlc04_vmp_veh_corpse_cart_2
wh_main_unit_passive_unstable	wh_dlc04_vmp_veh_corpse_cart_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_veh_corpse_cart_2
wh3_main_unit_passive_single_entity	wh_dlc04_vmp_veh_mortis_engine_0
wh_dlc04_unit_passive_blasphemous_tome	wh_dlc04_vmp_veh_mortis_engine_0
wh_dlc04_unit_passive_the_reliquary_binding	wh_dlc04_vmp_veh_mortis_engine_0
wh_dlc04_unit_passive_the_reliquary_corruption	wh_dlc04_vmp_veh_mortis_engine_0
wh_main_unit_passive_regeneration	wh_dlc04_vmp_veh_mortis_engine_0
wh_main_unit_passive_unstable	wh_dlc04_vmp_veh_mortis_engine_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc04_vmp_veh_mortis_engine_0
wh3_main_unit_passive_single_entity	wh_dlc05_bst_cha_morghur_0_boss
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc05_bst_cha_morghur_0_boss
wh3_main_unit_passive_single_entity	wh_dlc05_bst_cha_morghur_0
wh_dlc03_character_abilities_call_of_violence	wh_dlc05_bst_cha_morghur_0
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_dlc05_bst_cha_morghur_0
wh_main_character_abilities_foe_seeker	wh_dlc05_bst_cha_morghur_0
wh_main_unit_passive_regeneration	wh_dlc05_bst_cha_morghur_0
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc05_bst_mon_chaos_spawn_0_boss
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_life_0
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_life_1
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_life_2
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_life_3
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_shadows_0
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_shadows_1
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_shadows_2
wh3_main_unit_passive_single_entity	wh_dlc05_emp_cha_wizard_shadows_3
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_red_duke_0
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_0
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_0
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_0
wh_main_unit_passive_frenzy	wh_dlc05_vmp_cha_red_duke_0
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_0
