uniform_name	filename	battle_filename	campaign_porthole_filename	campaign_politician_filename	campaign_override_skeleton
wh3_dlc23_art_set_chd_sorcerer_prophet_03	wh3_dlc23_chd_sorcerer_prophet_campaign_03	wh3_dlc23_chd_sorcerer_prophet_campaign_03	wh3_dlc23_chd_sorcerer_prophet_campaign_03		
wh3_dlc23_art_set_chd_sorcerer_prophet_04	wh3_dlc23_chd_sorcerer_prophet_campaign_04	wh3_dlc23_chd_sorcerer_prophet_campaign_04	wh3_dlc23_chd_sorcerer_prophet_campaign_04		
wh3_dlc23_art_set_chd_sorcerer_prophet_05	wh3_dlc23_chd_sorcerer_prophet_campaign_05	wh3_dlc23_chd_sorcerer_prophet_campaign_05	wh3_dlc23_chd_sorcerer_prophet_campaign_05		
wh3_dlc23_uniform_chd_astragoth	wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_chd_cha_astragoth_ironhand		
wh3_dlc23_uniform_chd_drazhoath	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen		
wh3_dlc23_uniform_chd_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber		
wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_campaign_chd_ship_agent	wh3_dlc23_campaign_chd_ship_agent	wh3_dlc23_campaign_chd_ship_agent		
wh3_dlc23_uniform_chd_ship_lord	wh3_dlc23_campaign_chd_ship_lord	wh3_dlc23_campaign_chd_ship_lord	wh3_dlc23_campaign_chd_ship_lord		
wh3_dlc23_uniform_chd_zhatan	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black		
wh3_dlc23_uniform_neu_ulrika_01	wh3_dlc23_neu_cha_ulrika	wh3_dlc23_neu_cha_ulrika	wh3_dlc23_neu_cha_ulrika		
wh3_dlc24_uniform_chs_chaos_lord_mtze_01	wh3_dlc24_chs_chaos_lord_mtze_campaign_01	wh3_dlc24_chs_chaos_lord_mtze_campaign_01	wh3_dlc24_chs_chaos_lord_mtze_campaign_01		
wh3_dlc24_uniform_chs_chaos_lord_mtze_01_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_01	wh3_dlc24_chs_chaos_lord_mtze_campaign_01_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_01_disc		
wh3_dlc24_uniform_chs_chaos_lord_mtze_02	wh3_dlc24_chs_chaos_lord_mtze_campaign_02	wh3_dlc24_chs_chaos_lord_mtze_campaign_02	wh3_dlc24_chs_chaos_lord_mtze_campaign_02		
wh3_dlc24_uniform_chs_chaos_lord_mtze_02_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_02	wh3_dlc24_chs_chaos_lord_mtze_campaign_02_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_02_disc		
wh3_dlc24_uniform_chs_chaos_lord_mtze_03	wh3_dlc24_chs_chaos_lord_mtze_campaign_03	wh3_dlc24_chs_chaos_lord_mtze_campaign_03	wh3_dlc24_chs_chaos_lord_mtze_campaign_03		
wh3_dlc24_uniform_chs_chaos_lord_mtze_03_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_03	wh3_dlc24_chs_chaos_lord_mtze_campaign_03_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_03_disc		
wh3_dlc24_uniform_chs_chaos_lord_mtze_04	wh3_dlc24_chs_chaos_lord_mtze_campaign_04	wh3_dlc24_chs_chaos_lord_mtze_campaign_04	wh3_dlc24_chs_chaos_lord_mtze_campaign_04		
wh3_dlc24_uniform_chs_chaos_lord_mtze_04_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_04	wh3_dlc24_chs_chaos_lord_mtze_campaign_04_disc	wh3_dlc24_chs_chaos_lord_mtze_campaign_04_disc		
wh3_dlc24_uniform_chs_exalted_hero_mtze_01	wh3_dlc24_chs_exalted_hero_mtze_campaign_01	wh3_dlc24_chs_exalted_hero_mtze_campaign_01	wh3_dlc24_chs_exalted_hero_mtze_campaign_01		
wh3_dlc24_uniform_chs_exalted_hero_mtze_01_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_01	wh3_dlc24_chs_exalted_hero_mtze_campaign_01_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_01_disc		
wh3_dlc24_uniform_chs_exalted_hero_mtze_02	wh3_dlc24_chs_exalted_hero_mtze_campaign_02	wh3_dlc24_chs_exalted_hero_mtze_campaign_02	wh3_dlc24_chs_exalted_hero_mtze_campaign_02		
wh3_dlc24_uniform_chs_exalted_hero_mtze_02_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_02	wh3_dlc24_chs_exalted_hero_mtze_campaign_02_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_02_disc		
wh3_dlc24_uniform_chs_exalted_hero_mtze_03	wh3_dlc24_chs_exalted_hero_mtze_campaign_03	wh3_dlc24_chs_exalted_hero_mtze_campaign_03	wh3_dlc24_chs_exalted_hero_mtze_campaign_03		
wh3_dlc24_uniform_chs_exalted_hero_mtze_03_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_03	wh3_dlc24_chs_exalted_hero_mtze_campaign_03_disc	wh3_dlc24_chs_exalted_hero_mtze_campaign_03_disc		
wh3_dlc24_uniform_cth_celestial_general_01	wh3_dlc24_cth_cha_celestial_general_campaign_01	wh3_dlc24_cth_cha_celestial_general_campaign_01	wh3_dlc24_cth_cha_celestial_general_campaign_01		
wh3_dlc24_uniform_cth_celestial_general_02	wh3_dlc24_cth_cha_celestial_general_campaign_02	wh3_dlc24_cth_cha_celestial_general_campaign_02	wh3_dlc24_cth_cha_celestial_general_campaign_02		
wh3_dlc24_uniform_cth_celestial_general_03	wh3_dlc24_cth_cha_celestial_general_campaign_03	wh3_dlc24_cth_cha_celestial_general_campaign_03	wh3_dlc24_cth_cha_celestial_general_campaign_03		
wh3_dlc24_uniform_cth_gate_master_01	wh3_dlc24_cth_gate_master_campaign_01	wh3_dlc24_cth_gate_master_campaign_01	wh3_dlc24_cth_gate_master_campaign_01		
wh3_dlc24_uniform_cth_gate_master_02	wh3_dlc24_cth_gate_master_campaign_02	wh3_dlc24_cth_gate_master_campaign_02	wh3_dlc24_cth_gate_master_campaign_02		
wh3_dlc24_uniform_cth_gate_master_03	wh3_dlc24_cth_gate_master_campaign_03	wh3_dlc24_cth_gate_master_campaign_03	wh3_dlc24_cth_gate_master_campaign_03		
wh3_dlc24_uniform_cth_saytang_the_watcher	wh3_dlc24_cth_cha_saytang_the_watcher	wh3_dlc24_cth_cha_saytang_the_watcher	wh3_dlc24_cth_cha_saytang_the_watcher		
wh3_dlc24_uniform_cth_yuan_bo	wh3_dlc24_cth_cha_yuan_bo_human	wh3_dlc24_cth_cha_yuan_bo_human	wh3_dlc24_cth_cha_yuan_bo_human		
wh3_dlc24_uniform_ksl_cha_hag_witch_01	wh3_dlc24_ksl_cha_hag_witch_campaign_01	wh3_dlc24_ksl_cha_hag_witch_campaign_01	wh3_dlc24_ksl_cha_hag_witch_campaign_01		
wh3_dlc24_uniform_ksl_cha_hag_witch_02	wh3_dlc24_ksl_cha_hag_witch_campaign_02	wh3_dlc24_ksl_cha_hag_witch_campaign_02	wh3_dlc24_ksl_cha_hag_witch_campaign_02		
wh3_dlc24_uniform_ksl_cha_hag_witch_03	wh3_dlc24_ksl_cha_hag_witch_campaign_03	wh3_dlc24_ksl_cha_hag_witch_campaign_03	wh3_dlc24_ksl_cha_hag_witch_campaign_03		
wh3_dlc24_uniform_ksl_cha_hag_witch_04	wh3_dlc24_ksl_cha_hag_witch_campaign_04	wh3_dlc24_ksl_cha_hag_witch_campaign_04	wh3_dlc24_ksl_cha_hag_witch_campaign_04		
wh3_dlc24_uniform_ksl_cha_hag_witch_05	wh3_dlc24_ksl_cha_hag_witch_campaign_05	wh3_dlc24_ksl_cha_hag_witch_campaign_05	wh3_dlc24_ksl_cha_hag_witch_campaign_05		
wh3_dlc24_uniform_ksl_druzhina_01	wh3_dlc24_ksl_cha_druzhina_campaign_01	wh3_dlc24_ksl_cha_druzhina_campaign_01	wh3_dlc24_ksl_cha_druzhina_campaign_01		
wh3_dlc24_uniform_ksl_druzhina_02	wh3_dlc24_ksl_cha_druzhina_campaign_02	wh3_dlc24_ksl_cha_druzhina_campaign_02	wh3_dlc24_ksl_cha_druzhina_campaign_02		
wh3_dlc24_uniform_ksl_druzhina_03	wh3_dlc24_ksl_cha_druzhina_campaign_03	wh3_dlc24_ksl_cha_druzhina_campaign_03	wh3_dlc24_ksl_cha_druzhina_campaign_03		
wh3_dlc24_uniform_ksl_the_golden_knight	wh3_dlc24_ksl_cha_golden_knight	wh3_dlc24_ksl_cha_golden_knight	wh3_dlc24_ksl_cha_golden_knight		
wh3_dlc24_uniform_tze_aekold_helbrass	wh3_dlc24_chs_cha_aekold_helbrass	wh3_dlc24_chs_cha_aekold_helbrass	wh3_dlc24_chs_cha_aekold_helbrass		
wh3_dlc24_uniform_tze_blue_scribes	wh3_dlc24_tzn_cha_blue_scribes	wh3_dlc24_tzn_cha_blue_scribes	wh3_dlc24_tzn_cha_blue_scribes		
wh3_dlc24_uniform_tze_the_changeling	wh3_dlc24_tze_cha_changeling	wh3_dlc24_tze_cha_changeling	wh3_dlc24_tze_cha_changeling		
wh3_dlc25_art_set_nur_infernal_castellan	wh3_dlc25_nur_cha_infernal_castellan_chieftain	wh3_dlc25_nur_cha_infernal_castellan_chieftain	wh3_dlc25_nur_cha_infernal_castellan_chieftain		
wh3_dlc25_uniform_bst_mon_jabberslythe_qb_boss	wh3_dlc25_bst_mon_jabberslythe_qb_boss	wh3_dlc25_bst_mon_jabberslythe_qb_boss	wh3_dlc25_bst_mon_jabberslythe_qb_boss		
wh3_dlc25_uniform_chs_chaos_lord_mnur_01	wh3_dlc25_chs_chaos_lord_mnur_campaign_01	wh3_dlc25_chs_chaos_lord_mnur_campaign_01	wh3_dlc25_chs_chaos_lord_mnur_campaign_01		
wh3_dlc25_uniform_chs_chaos_lord_mnur_02	wh3_dlc25_chs_chaos_lord_mnur_campaign_02	wh3_dlc25_chs_chaos_lord_mnur_campaign_02	wh3_dlc25_chs_chaos_lord_mnur_campaign_02		
wh3_dlc25_uniform_chs_chaos_lord_mnur_03	wh3_dlc25_chs_chaos_lord_mnur_campaign_03	wh3_dlc25_chs_chaos_lord_mnur_campaign_03	wh3_dlc25_chs_chaos_lord_mnur_campaign_03		
wh3_dlc25_uniform_chs_chaos_lord_mnur_04	wh3_dlc25_chs_chaos_lord_mnur_campaign_04	wh3_dlc25_chs_chaos_lord_mnur_campaign_04	wh3_dlc25_chs_chaos_lord_mnur_campaign_04		
wh3_dlc25_uniform_chs_chaos_lord_mnur_05	wh3_dlc25_chs_chaos_lord_mnur_campaign_05	wh3_dlc25_chs_chaos_lord_mnur_campaign_05	wh3_dlc25_chs_chaos_lord_mnur_campaign_05		
wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_01	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_01	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_01	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_01		
wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_02	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_02	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_02	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_02		
wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_03	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_03	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_03	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_03		
wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_04	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_04	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_04	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_04		
wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_05	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_05	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_05	wh3_dlc25_chs_cha_chaos_sorcerer_mnur_campaign_05		
wh3_dlc25_uniform_dwf_daemon_slayer_01	wh3_dlc25_dwf_cha_daemon_slayer_campaign_01	wh3_dlc25_dwf_cha_daemon_slayer_campaign_01	wh3_dlc25_dwf_cha_daemon_slayer_campaign_01		
wh3_dlc25_uniform_dwf_daemon_slayer_02	wh3_dlc25_dwf_cha_daemon_slayer_campaign_02	wh3_dlc25_dwf_cha_daemon_slayer_campaign_02	wh3_dlc25_dwf_cha_daemon_slayer_campaign_02		
wh3_dlc25_uniform_dwf_daemon_slayer_03	wh3_dlc25_dwf_cha_daemon_slayer_campaign_03	wh3_dlc25_dwf_cha_daemon_slayer_campaign_03	wh3_dlc25_dwf_cha_daemon_slayer_campaign_03		
wh3_dlc25_uniform_dwf_daemon_slayer_04	wh3_dlc25_dwf_cha_daemon_slayer_campaign_04	wh3_dlc25_dwf_cha_daemon_slayer_campaign_04	wh3_dlc25_dwf_cha_daemon_slayer_campaign_04		
wh3_dlc25_uniform_dwf_daemon_slayer_05	wh3_dlc25_dwf_cha_daemon_slayer_campaign_05	wh3_dlc25_dwf_cha_daemon_slayer_campaign_05	wh3_dlc25_dwf_cha_daemon_slayer_campaign_05		
wh3_dlc25_uniform_dwf_dragon_slayer_01	wh3_dlc25_dwf_cha_dragon_slayer_campaign_01	wh3_dlc25_dwf_cha_dragon_slayer_campaign_01	wh3_dlc25_dwf_cha_dragon_slayer_campaign_01		
wh3_dlc25_uniform_dwf_dragon_slayer_02	wh3_dlc25_dwf_cha_dragon_slayer_campaign_02	wh3_dlc25_dwf_cha_dragon_slayer_campaign_02	wh3_dlc25_dwf_cha_dragon_slayer_campaign_02		
wh3_dlc25_uniform_dwf_dragon_slayer_03	wh3_dlc25_dwf_cha_dragon_slayer_campaign_03	wh3_dlc25_dwf_cha_dragon_slayer_campaign_03	wh3_dlc25_dwf_cha_dragon_slayer_campaign_03		
wh3_dlc25_uniform_dwf_dragon_slayer_04	wh3_dlc25_dwf_cha_dragon_slayer_campaign_04	wh3_dlc25_dwf_cha_dragon_slayer_campaign_04	wh3_dlc25_dwf_cha_dragon_slayer_campaign_04		
wh3_dlc25_uniform_dwf_dragon_slayer_05	wh3_dlc25_dwf_cha_dragon_slayer_campaign_05	wh3_dlc25_dwf_cha_dragon_slayer_campaign_05	wh3_dlc25_dwf_cha_dragon_slayer_campaign_05		
wh3_dlc25_uniform_dwf_garagrim_ironfist	wh3_dlc25_dwf_cha_garagrim_ironfist	wh3_dlc25_dwf_cha_garagrim_ironfist	wh3_dlc25_dwf_cha_garagrim_ironfist		
wh3_dlc25_uniform_dwf_malakai_makaisson	wh3_dlc25_dwf_cha_malakai_makaisson	wh3_dlc25_dwf_cha_malakai_makaisson	wh3_dlc25_dwf_cha_malakai_makaisson		
wh3_dlc25_uniform_emp_elspeth_von_draken	wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_emp_cha_elspeth_von_draken		
wh3_dlc25_uniform_emp_engineer_01	wh3_dlc25_emp_cha_engineer_campaign_01	wh3_dlc25_emp_cha_engineer_campaign_01	wh3_dlc25_emp_cha_engineer_campaign_01		
wh3_dlc25_uniform_emp_engineer_02	wh3_dlc25_emp_cha_engineer_campaign_02	wh3_dlc25_emp_cha_engineer_campaign_02	wh3_dlc25_emp_cha_engineer_campaign_02		
wh3_dlc25_uniform_emp_engineer_03	wh3_dlc25_emp_cha_engineer_campaign_03	wh3_dlc25_emp_cha_engineer_campaign_03	wh3_dlc25_emp_cha_engineer_campaign_03		
wh3_dlc25_uniform_emp_engineer_04	wh3_dlc25_emp_cha_engineer_campaign_04	wh3_dlc25_emp_cha_engineer_campaign_04	wh3_dlc25_emp_cha_engineer_campaign_04		
wh3_dlc25_uniform_emp_engineer_05	wh3_dlc25_emp_cha_engineer_campaign_05	wh3_dlc25_emp_cha_engineer_campaign_05	wh3_dlc25_emp_cha_engineer_campaign_05		
wh3_dlc25_uniform_emp_gold_wizard_01	wh3_dlc25_emp_cha_wizard_metal_campaign_01	wh3_dlc25_emp_cha_wizard_metal_campaign_01	wh3_dlc25_emp_cha_wizard_metal_campaign_01		
wh3_dlc25_uniform_emp_gold_wizard_02	wh3_dlc25_emp_cha_wizard_metal_campaign_02	wh3_dlc25_emp_cha_wizard_metal_campaign_02	wh3_dlc25_emp_cha_wizard_metal_campaign_02		
wh3_dlc25_uniform_emp_gold_wizard_03	wh3_dlc25_emp_cha_wizard_metal_campaign_03	wh3_dlc25_emp_cha_wizard_metal_campaign_03	wh3_dlc25_emp_cha_wizard_metal_campaign_03		
wh3_dlc25_uniform_emp_gold_wizard_04	wh3_dlc25_emp_cha_wizard_metal_campaign_04	wh3_dlc25_emp_cha_wizard_metal_campaign_04	wh3_dlc25_emp_cha_wizard_metal_campaign_04		
wh3_dlc25_uniform_emp_gold_wizard_05	wh3_dlc25_emp_cha_wizard_metal_campaign_05	wh3_dlc25_emp_cha_wizard_metal_campaign_05	wh3_dlc25_emp_cha_wizard_metal_campaign_05		
wh3_dlc25_uniform_emp_master_engineer_01	wh3_dlc25_emp_cha_master_engineer_campaign_01	wh3_dlc25_emp_cha_master_engineer_campaign_01	wh3_dlc25_emp_cha_master_engineer_campaign_01		
wh3_dlc25_uniform_emp_master_engineer_02	wh3_dlc25_emp_cha_master_engineer_campaign_02	wh3_dlc25_emp_cha_master_engineer_campaign_02	wh3_dlc25_emp_cha_master_engineer_campaign_02		
wh3_dlc25_uniform_emp_master_engineer_03	wh3_dlc25_emp_cha_master_engineer_campaign_03	wh3_dlc25_emp_cha_master_engineer_campaign_03	wh3_dlc25_emp_cha_master_engineer_campaign_03		
wh3_dlc25_uniform_emp_master_engineer_04	wh3_dlc25_emp_cha_master_engineer_campaign_04	wh3_dlc25_emp_cha_master_engineer_campaign_04	wh3_dlc25_emp_cha_master_engineer_campaign_04		
wh3_dlc25_uniform_emp_master_engineer_05	wh3_dlc25_emp_cha_master_engineer_campaign_05	wh3_dlc25_emp_cha_master_engineer_campaign_05	wh3_dlc25_emp_cha_master_engineer_campaign_05		
wh3_dlc25_uniform_emp_theodore_bruckner	wh3_dlc25_emp_cha_theodore_bruckner	wh3_dlc25_emp_cha_theodore_bruckner	wh3_dlc25_emp_cha_theodore_bruckner		
wh3_dlc25_uniform_emp_theodore_bruckner_helmet	wh3_dlc25_emp_cha_theodore_bruckner_helmet	wh3_dlc25_emp_cha_theodore_bruckner_helmet	wh3_dlc25_emp_cha_theodore_bruckner_helmet		
wh3_dlc25_uniform_grn_mon_rogue_idol_qb_boss	wh3_dlc25_grn_mon_rogue_idol_qb_boss	wh3_dlc25_grn_mon_rogue_idol_qb_boss	wh3_dlc25_grn_mon_rogue_idol_qb_boss		
wh3_dlc25_uniform_nur_bray_shaman_wild_chieftain	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain		
wh3_dlc25_uniform_nur_cha_exalted_great_unclean_one_nurgle_qb_boss	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01		
wh3_dlc25_uniform_nur_epidemius	wh3_dlc25_nur_cha_epidemius	wh3_dlc25_nur_cha_epidemius	wh3_dlc25_nur_cha_epidemius		
wh3_dlc25_uniform_nur_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain		
wh3_dlc25_uniform_nur_fimir_balefiend_shadow_chieftain	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain		
wh3_dlc25_uniform_nur_hunter_chieftain	wh3_main_ogr_hunter_campaign_01	wh3_main_ogr_hunter_campaign_01	wh3_main_ogr_hunter_campaign_01		
wh3_dlc25_uniform_nur_kayzk_the_befouled	wh3_dlc25_cha_kayzk_the_befouled_campaign	wh3_dlc25_cha_kayzk_the_befouled_campaign	wh3_dlc25_cha_kayzk_the_befouled_campaign		
wh3_dlc25_uniform_nur_skin_wolf_werekin_chieftain	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain		
wh3_dlc25_uniform_nur_tamurkhan	wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_nur_cha_tamurkhan		
wh3_dlc26_uniform_grn_gorbad_ironclaw	wh3_dlc26_grn_cha_gorbad_ironclaw	wh3_dlc26_grn_cha_gorbad_ironclaw	wh3_dlc26_grn_cha_gorbad_ironclaw		
wh3_dlc26_uniform_grn_night_goblin_big_boss_01	wh3_dlc26_grn_night_goblin_big_boss_campaign_01	wh3_dlc26_grn_night_goblin_big_boss_campaign_01	wh3_dlc26_grn_night_goblin_big_boss_campaign_01		
wh3_dlc26_uniform_grn_night_goblin_big_boss_02	wh3_dlc26_grn_night_goblin_big_boss_campaign_02	wh3_dlc26_grn_night_goblin_big_boss_campaign_02	wh3_dlc26_grn_night_goblin_big_boss_campaign_02		
wh3_dlc26_uniform_grn_night_goblin_big_boss_03	wh3_dlc26_grn_night_goblin_big_boss_campaign_03	wh3_dlc26_grn_night_goblin_big_boss_campaign_03	wh3_dlc26_grn_night_goblin_big_boss_campaign_03		
wh3_dlc26_uniform_grn_night_goblin_big_boss_04	wh3_dlc26_grn_night_goblin_big_boss_campaign_04	wh3_dlc26_grn_night_goblin_big_boss_campaign_04	wh3_dlc26_grn_night_goblin_big_boss_campaign_04		
wh3_dlc26_uniform_grn_night_goblin_big_boss_05	wh3_dlc26_grn_night_goblin_big_boss_campaign_05	wh3_dlc26_grn_night_goblin_big_boss_campaign_05	wh3_dlc26_grn_night_goblin_big_boss_campaign_05		
wh3_dlc26_uniform_grn_savage_orc_great_shaman_01	wh3_dlc26_grn_savage_orc_great_shaman_campaign_01	wh3_dlc26_grn_savage_orc_great_shaman_campaign_01	wh3_dlc26_grn_savage_orc_great_shaman_campaign_01		
wh3_dlc26_uniform_grn_savage_orc_great_shaman_02	wh3_dlc26_grn_savage_orc_great_shaman_campaign_02	wh3_dlc26_grn_savage_orc_great_shaman_campaign_02	wh3_dlc26_grn_savage_orc_great_shaman_campaign_02		
wh3_dlc26_uniform_grn_savage_orc_great_shaman_03	wh3_dlc26_grn_savage_orc_great_shaman_campaign_03	wh3_dlc26_grn_savage_orc_great_shaman_campaign_03	wh3_dlc26_grn_savage_orc_great_shaman_campaign_03		
wh3_dlc26_uniform_grn_snagla_grobspit	wh3_dlc26_grn_cha_snagla_grobspit	wh3_dlc26_grn_cha_snagla_grobspit	wh3_dlc26_grn_cha_snagla_grobspit		
wh3_dlc26_uniform_kho_arbaal	wh3_dlc26_kho_cha_arbaal	wh3_dlc26_kho_cha_arbaal	wh3_dlc26_kho_cha_arbaal		
wh3_dlc26_uniform_kho_bloodspeaker_01	wh3_dlc26_kho_cha_bloodspeaker_campaign_01	wh3_dlc26_kho_cha_bloodspeaker_campaign_01	wh3_dlc26_kho_cha_bloodspeaker_campaign_01		
wh3_dlc26_uniform_kho_bloodspeaker_02	wh3_dlc26_kho_cha_bloodspeaker_campaign_02	wh3_dlc26_kho_cha_bloodspeaker_campaign_02	wh3_dlc26_kho_cha_bloodspeaker_campaign_02		
wh3_dlc26_uniform_kho_bloodspeaker_03	wh3_dlc26_kho_cha_bloodspeaker_campaign_03	wh3_dlc26_kho_cha_bloodspeaker_campaign_03	wh3_dlc26_kho_cha_bloodspeaker_campaign_03		
wh3_dlc26_uniform_kho_scyla_anfingrimm	wh3_dlc26_kho_cha_scyla_anfingrimm	wh3_dlc26_kho_cha_scyla_anfingrimm	wh3_dlc26_kho_cha_scyla_anfingrimm		
wh3_dlc26_uniform_kho_skarr_bloodwrath	wh3_dlc26_kho_char_skarr_bloodwrath	wh3_dlc26_kho_char_skarr_bloodwrath	wh3_dlc26_kho_char_skarr_bloodwrath		
wh3_dlc26_uniform_kho_skulltaker	wh3_dlc26_kho_cha_skulltaker	wh3_dlc26_kho_cha_skulltaker	wh3_dlc26_kho_cha_skulltaker		
wh3_dlc26_uniform_ogr_bragg_the_gutsman	wh3_dlc26_ogr_bragg_the_gutsman	wh3_dlc26_ogr_bragg_the_gutsman	wh3_dlc26_ogr_bragg_the_gutsman		
wh3_dlc26_uniform_ogr_bruiser_01	wh3_dlc26_ogr_cha_bruiser_campaign_01	wh3_dlc26_ogr_cha_bruiser_campaign_01	wh3_dlc26_ogr_cha_bruiser_campaign_01		
wh3_dlc26_uniform_ogr_bruiser_02	wh3_dlc26_ogr_cha_bruiser_campaign_02	wh3_dlc26_ogr_cha_bruiser_campaign_02	wh3_dlc26_ogr_cha_bruiser_campaign_02		
wh3_dlc26_uniform_ogr_bruiser_03	wh3_dlc26_ogr_cha_bruiser_campaign_03	wh3_dlc26_ogr_cha_bruiser_campaign_03	wh3_dlc26_ogr_cha_bruiser_campaign_03		
wh3_dlc26_uniform_ogr_bruiser_04	wh3_dlc26_ogr_cha_bruiser_campaign_04	wh3_dlc26_ogr_cha_bruiser_campaign_04	wh3_dlc26_ogr_cha_bruiser_campaign_04		
wh3_dlc26_uniform_ogr_bruiser_05	wh3_dlc26_ogr_cha_bruiser_campaign_05	wh3_dlc26_ogr_cha_bruiser_campaign_05	wh3_dlc26_ogr_cha_bruiser_campaign_05		
wh3_dlc26_uniform_ogr_golgfag_maneater	wh3_dlc26_ogr_cha_golgfag_maneater	wh3_dlc26_ogr_cha_golgfag_maneater	wh3_dlc26_ogr_cha_golgfag_maneater		
wh3_dlc26_uniform_ogr_paymaster_01	wh3_dlc26_ogr_cha_paymaster_campaign_01	wh3_dlc26_ogr_cha_paymaster_campaign_01	wh3_dlc26_ogr_cha_paymaster_campaign_01		
wh3_dlc26_uniform_ogr_paymaster_02	wh3_dlc26_ogr_cha_paymaster_campaign_02	wh3_dlc26_ogr_cha_paymaster_campaign_02	wh3_dlc26_ogr_cha_paymaster_campaign_02		
wh3_dlc26_uniform_ogr_paymaster_03	wh3_dlc26_ogr_cha_paymaster_campaign_03	wh3_dlc26_ogr_cha_paymaster_campaign_03	wh3_dlc26_ogr_cha_paymaster_campaign_03		
wh3_dlc26_uniform_ogr_paymaster_04	wh3_dlc26_ogr_cha_paymaster_campaign_04	wh3_dlc26_ogr_cha_paymaster_campaign_04	wh3_dlc26_ogr_cha_paymaster_campaign_04		
wh3_dlc26_uniform_ogr_paymaster_05	wh3_dlc26_ogr_cha_paymaster_campaign_05	wh3_dlc26_ogr_cha_paymaster_campaign_05	wh3_dlc26_ogr_cha_paymaster_campaign_05		
wh3_dlc27_nor_mon_dread_saurian_boss	wh3_dlc27_lzd_mon_dread_saurian_boss	wh3_dlc27_lzd_mon_dread_saurian_boss	wh3_dlc27_lzd_mon_dread_saurian_boss		
wh3_dlc27_nor_mon_jabberslythe_boss	wh2_dlc17_bst_mon_jabberslythe	wh2_dlc17_bst_mon_jabberslythe	wh2_dlc17_bst_mon_jabberslythe		
