key	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	required_resources	expended_resources	target	target_expended_resources	target_required_resources	target_cooldown	target_category_cooldown	effects_while_performing	custom_cost_id	on_trigger_vo_event	flags	self_payload	percentage_cost_increase_per_use	sort_order
wh3_dlc26_kho_cloak_of_skulls_10_3	0	wh3_dlc26_kho_cloak_of_skulls_10_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_johann.png	0		wh3_dlc26_kho_cloak_of_skulls_10_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_1_1	0	wh3_dlc26_kho_cloak_of_skulls_1_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_kakalekh.png	0		wh3_dlc26_kho_cloak_of_skulls_1_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_1_2	0	wh3_dlc26_kho_cloak_of_skulls_1_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_kakalekh.png	0		wh3_dlc26_kho_cloak_of_skulls_1_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_1_3	0	wh3_dlc26_kho_cloak_of_skulls_1_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_kakalekh.png	0		wh3_dlc26_kho_cloak_of_skulls_1_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_2_1	0	wh3_dlc26_kho_cloak_of_skulls_2_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_dubois.png	0		wh3_dlc26_kho_cloak_of_skulls_2_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_2_2	0	wh3_dlc26_kho_cloak_of_skulls_2_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_dubois.png	0		wh3_dlc26_kho_cloak_of_skulls_2_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_2_3	0	wh3_dlc26_kho_cloak_of_skulls_2_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_dubois.png	0		wh3_dlc26_kho_cloak_of_skulls_2_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_3_1	0	wh3_dlc26_kho_cloak_of_skulls_3_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_orc.png	0		wh3_dlc26_kho_cloak_of_skulls_3_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_3_2	0	wh3_dlc26_kho_cloak_of_skulls_3_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_orc.png	0		wh3_dlc26_kho_cloak_of_skulls_3_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_3_3	0	wh3_dlc26_kho_cloak_of_skulls_3_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_orc.png	0		wh3_dlc26_kho_cloak_of_skulls_3_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_4_1	0	wh3_dlc26_kho_cloak_of_skulls_4_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_mihr.png	0		wh3_dlc26_kho_cloak_of_skulls_4_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_4_2	0	wh3_dlc26_kho_cloak_of_skulls_4_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_mihr.png	0		wh3_dlc26_kho_cloak_of_skulls_4_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_4_3	0	wh3_dlc26_kho_cloak_of_skulls_4_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_mihr.png	0		wh3_dlc26_kho_cloak_of_skulls_4_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_5_1	0	wh3_dlc26_kho_cloak_of_skulls_5_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_qintarra.png	0		wh3_dlc26_kho_cloak_of_skulls_5_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_5_2	0	wh3_dlc26_kho_cloak_of_skulls_5_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_qintarra.png	0		wh3_dlc26_kho_cloak_of_skulls_5_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_5_3	0	wh3_dlc26_kho_cloak_of_skulls_5_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_qintarra.png	0		wh3_dlc26_kho_cloak_of_skulls_5_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_6_1	0	wh3_dlc26_kho_cloak_of_skulls_6_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_drongash.png	0		wh3_dlc26_kho_cloak_of_skulls_6_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_6_2	0	wh3_dlc26_kho_cloak_of_skulls_6_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_drongash.png	0		wh3_dlc26_kho_cloak_of_skulls_6_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_6_3	0	wh3_dlc26_kho_cloak_of_skulls_6_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_drongash.png	0		wh3_dlc26_kho_cloak_of_skulls_6_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_7_1	0	wh3_dlc26_kho_cloak_of_skulls_7_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_ek.png	0		wh3_dlc26_kho_cloak_of_skulls_7_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_7_2	0	wh3_dlc26_kho_cloak_of_skulls_7_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_ek.png	0		wh3_dlc26_kho_cloak_of_skulls_7_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_7_3	0	wh3_dlc26_kho_cloak_of_skulls_7_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_ek.png	0		wh3_dlc26_kho_cloak_of_skulls_7_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_8_1	0	wh3_dlc26_kho_cloak_of_skulls_8_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_hans.png	0		wh3_dlc26_kho_cloak_of_skulls_8_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_8_2	0	wh3_dlc26_kho_cloak_of_skulls_8_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_hans.png	0		wh3_dlc26_kho_cloak_of_skulls_8_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_8_3	0	wh3_dlc26_kho_cloak_of_skulls_8_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_hans.png	0		wh3_dlc26_kho_cloak_of_skulls_8_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_9_1	0	wh3_dlc26_kho_cloak_of_skulls_9_1	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_penko.png	0		wh3_dlc26_kho_cloak_of_skulls_9_1				0	0			Play_Skulltaker_Cloak_Tier_1	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_9_2	0	wh3_dlc26_kho_cloak_of_skulls_9_2	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_penko.png	0		wh3_dlc26_kho_cloak_of_skulls_9_2				0	0			Play_Skulltaker_Cloak_Tier_2	default		0.0000	0
wh3_dlc26_kho_cloak_of_skulls_9_3	0	wh3_dlc26_kho_cloak_of_skulls_9_3	0	CLOAK_OF_SKULLS	0	0		UI\skins\default\dlc26_cloak_of_skulls\skull_penko.png	0		wh3_dlc26_kho_cloak_of_skulls_9_3				0	0			Play_Skulltaker_Cloak_Tier_3	default		0.0000	0
wh3_dlc26_ogr_ritual_golgfag_teleport	0	wh3_dlc26_golgfag_payload_teleport	0	GOLGFAG_TELEPORT	0	0			0			wh3_dlc26_war_contract_client_region_teleport			0	0				default		0.0000	0
wh3_dlc26_ogr_tyrants_demands_bandit_assault	0	wh3_dlc26_ogr_tyrants_demands_bandit_assault	5	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_bandit_assault.png	0		wh3_dlc26_ogr_tyrants_demands_bandit_assault	ritual_target_force_all_exclude_allies_and_self			0	0				default		0.0000	2
wh3_dlc26_ogr_tyrants_demands_bribe	0	wh3_dlc26_ogr_tyrants_demands_bribe	25	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_bribe.png	0		wh3_dlc26_ogr_tyrants_demands_bribe	ritual_target_force_all_exclude_allies_and_self_ai			0	0				default		0.0000	7
wh3_dlc26_ogr_tyrants_demands_buyout	0	wh3_dlc26_ogr_tyrants_demands_buyout	25	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_buyout.png	0		wh3_dlc26_ogr_tyrants_demands_buyout	ritual_target_region_all_exclude_allies_and_self_ai			0	0				default		0.0000	8
wh3_dlc26_ogr_tyrants_demands_overtime	0	wh3_dlc26_ogr_tyrants_demands_overtime	10	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_overtime.png	0		wh3_dlc26_ogr_tyrants_demands_overtime	ritual_target_force_own			0	0				default		0.0000	3
wh3_dlc26_ogr_tyrants_demands_sticky_fingers	0	wh3_dlc26_ogr_tyrants_demands_sticky_fingers	5	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_sticky_fingers.png	0		wh3_dlc26_ogr_tyrants_demands_sticky_fingers	ritual_target_force_all_exclude_allies_and_self			0	0				default		0.0000	1
wh3_dlc26_ogr_tyrants_demands_stomping_grounds	0	wh3_dlc26_ogr_tyrants_demands_stomping_grounds	15	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_stomping_grounds.png	0		wh3_dlc26_ogr_tyrants_demands_stomping_grounds	ritual_target_force_own	wh3_dlc26_ogr_tyrants_demands_stomping_grounds_meat		0	0				default		0.0000	6
wh3_dlc26_ogr_tyrants_demands_treasure_vault	0	wh3_dlc26_ogr_tyrants_demands_treasure_vault	15	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_treasure_vault.png	0		wh3_dlc26_ogr_tyrants_demands_treasure_vault	ritual_target_region_tyrants_demands			0	0				default		0.0000	5
wh3_dlc26_ogr_tyrants_demands_veteran_wages	0	wh3_dlc26_ogr_tyrants_demands_veteran_wages	10	TYRANTS_DEMANDS	0	0		UI\skins\default\dlc26_ogre_tyrants_demands\icon_demand_veteran_wages.png	0		wh3_dlc26_ogr_tyrants_demands_veteran_wages	ritual_target_force_own			0	0				default		0.0000	4
wh3_dlc26_ritual_kho_arbaal_teleport	0	wh3_dlc26_arbaal_payload_teleport	1	ARBAAL_TELEPORT	0	0			0		wh3_dlc26_ritual_kho_arbaal_teleport	ritual_target_region_any			0	0			Play_arbaal_cam_wrath_of_khorne_teleport	default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_1_1	0	wh3_dlc26_ritual_kho_the_skull_throne_1_1	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_summoned_from_beyond_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_1_1				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_1_2	0	wh3_dlc26_ritual_kho_the_skull_throne_1_2	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_bloodthrister_unit_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_1_2				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_1_3	0	wh3_dlc26_ritual_kho_the_skull_throne_1_3	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_income_postbattle_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_1_3				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_1_4	0	wh3_dlc26_ritual_kho_the_skull_throne_1_4	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_khorne_corruption_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_1_4				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_2_1	0	wh3_dlc26_ritual_kho_the_skull_throne_2_1	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_khorne_replenish_growth_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_2_1				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_2_2	0	wh3_dlc26_ritual_kho_the_skull_throne_2_2	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_melee_attack_strength_increase.png	0		wh3_dlc26_ritual_kho_the_skull_throne_2_2				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_2_3	0	wh3_dlc26_ritual_kho_the_skull_throne_2_3	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_khorne_recruit_rank_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_2_3				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_3_1	0	wh3_dlc26_ritual_kho_the_skull_throne_3_1	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_ap_replenish_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_3_1				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_3_2	0	wh3_dlc26_ritual_kho_the_skull_throne_3_2	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_khorne_replenish_army_health_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_3_2				0	0				default		0.0000	0
wh3_dlc26_ritual_kho_the_skull_throne_4_1	0	wh3_dlc26_ritual_kho_the_skull_throne_4_1	10	SKULLS_RITUAL	0	3		UI\Campaign UI\skull_throne_rituals\dlc26_skull_throne_blood_host_ritual_icon.png	0		wh3_dlc26_ritual_kho_the_skull_throne_4_1				0	0				default		0.0000	0
wh3_dlc26_skulltaker_teleport	0	wh3_dlc26_skulltaker_payload_teleport	10	SKULLTAKER_TELEPORT	0	0			0		wh3_dlc26_ritual_kho_skulltaker_teleport	ritual_target_force_enemy		wh3_dlc26_ritual_kho_skulltaker_teleport_target	0	0		skulltaker_teleport		default		0.0000	0
wh3_main_ksl_support_ice_court_battle_1_1	0	wh3_main_ksl_support_ice_court_battle_1_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_battle_1.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_battle_1_2	0	wh3_main_ksl_support_ice_court_battle_1_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_battle_1.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_battle_2_1	0	wh3_main_ksl_support_ice_court_battle_2_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_battle_2.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_battle_2_2	0	wh3_main_ksl_support_ice_court_battle_2_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_battle_2.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_character_1_1	0	wh3_main_ksl_support_ice_court_character_1_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_character_1.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_character_1_2	0	wh3_main_ksl_support_ice_court_character_1_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_character_1.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_character_2_1	0	wh3_main_ksl_support_ice_court_character_2_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_character_2.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_character_2_2	0	wh3_main_ksl_support_ice_court_character_2_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_character_2.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_global_1_1	0	wh3_main_ksl_support_ice_court_global_1_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_global_1.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_global_1_2	0	wh3_main_ksl_support_ice_court_global_1_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_global_1.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_global_2_1	0	wh3_main_ksl_support_ice_court_global_2_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_global_2.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_global_2_2	0	wh3_main_ksl_support_ice_court_global_2_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_global_2.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_magic_1_1	0	wh3_main_ksl_support_ice_court_magic_1_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_magic_1.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_magic_1_2	0	wh3_main_ksl_support_ice_court_magic_1_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_magic_1.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_magic_2_1	0	wh3_main_ksl_support_ice_court_magic_2_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_magic_2.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_magic_2_2	0	wh3_main_ksl_support_ice_court_magic_2_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_magic_2.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_settlement_1_1	0	wh3_main_ksl_support_ice_court_settlement_1_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_settlement_1.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_settlement_1_2	0	wh3_main_ksl_support_ice_court_settlement_1_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_settlement_1.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_settlement_2_1	0	wh3_main_ksl_support_ice_court_settlement_2_1	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_settlement_2.png	0		kislev_boon_ice_court_2				0	0				default		0.0000	0
wh3_main_ksl_support_ice_court_settlement_2_2	0	wh3_main_ksl_support_ice_court_settlement_2_2	-1	KISLEV_ICE_COURT_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_ice_court_settlement_2.png	0		kislev_boon_ice_court_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_battle_1_1	0	wh3_main_ksl_support_orthodoxy_battle_1_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_battle_1.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_battle_1_2	0	wh3_main_ksl_support_orthodoxy_battle_1_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_battle_1.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_battle_2_1	0	wh3_main_ksl_support_orthodoxy_battle_2_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_battle_2.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_battle_2_2	0	wh3_main_ksl_support_orthodoxy_battle_2_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_battle_2.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_character_1_1	0	wh3_main_ksl_support_orthodoxy_character_1_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_character_1.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_character_1_2	0	wh3_main_ksl_support_orthodoxy_character_1_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_character_1.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_character_2_1	0	wh3_main_ksl_support_orthodoxy_character_2_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_character_2.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_character_2_2	0	wh3_main_ksl_support_orthodoxy_character_2_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_character_2.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_global_1_1	0	wh3_main_ksl_support_orthodoxy_global_1_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_global_1.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_global_1_2	0	wh3_main_ksl_support_orthodoxy_global_1_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_global_1.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_global_2_1	0	wh3_main_ksl_support_orthodoxy_global_2_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_global_2.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_global_2_2	0	wh3_main_ksl_support_orthodoxy_global_2_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_global_2.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_magic_1_1	0	wh3_main_ksl_support_orthodoxy_magic_1_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_magic_1.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_magic_1_2	0	wh3_main_ksl_support_orthodoxy_magic_1_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_magic_1.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_magic_2_1	0	wh3_main_ksl_support_orthodoxy_magic_2_1	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_magic_2.png	0		kislev_boon_orthodoxy_2				0	0				default		0.0000	0
wh3_main_ksl_support_orthodoxy_magic_2_2	0	wh3_main_ksl_support_orthodoxy_magic_2_2	-1	KISLEV_ORTHODOXY_BOON	0	0		UI\skins\default\wh3_main_court_orthodoxy\wh3_main_ksl_support_orthodoxy_magic_2.png	0		kislev_boon_orthodoxy_3				0	0				default		0.0000	0
