battle_personality	land_unit	attach	riders_attachment_point	engine_articulation_index	jettison_rider
wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mkho	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_msla	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_sla_cultist_wearshrine_msla	wh3_dlc20_chs_cha_cultist_msla_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mkho	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mnur	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_mon_warshrine_shrinemaster_mkho	wh3_dlc20_chs_mon_warshrine_mkho	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_mon_warshrine_shrinemaster_mnur	wh3_dlc20_chs_mon_warshrine_mnur	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_mon_warshrine_shrinemaster_msla	wh3_dlc20_chs_mon_warshrine_msla	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_mon_warshrine_shrinemaster_mtze	wh3_dlc20_chs_mon_warshrine_mtze	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_mon_warshrine_shrinemaster	wh3_dlc20_chs_mon_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_kho_cultist_warshrine_mkho	wh3_dlc20_kho_cha_cultist_mkho_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_nur_cultist_warshrine_mnur	wh3_dlc20_nur_cha_cultist_mnur_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_tze_cultist_warshrine_mtze	wh3_dlc20_tze_cha_cultist_mtze_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_overseer_great_taurus	wh3_dlc23_chd_cha_overseer_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_overseer_lammasu	wh3_dlc23_chd_cha_overseer_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	autonomous_rider		-1	true
wh3_dlc23_chd_cha_zhatan_the_black_lammasu	wh3_dlc23_chd_cha_zhatan_the_black_lammasu	autonomous_rider		-1	true
wh3_dlc23_chd_veh_hidden_rider_deathshrieker	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman	wh3_dlc23_chd_veh_dreadquake_mortar	autonomous_rider	ap_boilerman	-1	true
wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	wh3_dlc23_chd_veh_dreadquake_mortar	autonomous_rider	ap_turret_base	-1	true
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_boilerman	0	true
wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_turret_base	0	true
wh3_dlc23_chd_veh_dreadquake_smokestack	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_funnel	0	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_left	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_weapon_left	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_right	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_weapon_right	-1	true
wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_crew1	-1	true
wh3_dlc23_chd_veh_iron_daemon_fireman	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_crew0	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_flatbed_cargo1	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_turret_base	0	true
wh3_dlc23_chd_veh_flatbed_cargo2	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_turret_base	1	true
wh3_dlc23_chd_veh_flatbed_cargo3	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_turret_base	2	true
wh3_dlc23_chd_veh_iron_daemon_driver_overseer_qb	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_crew1	-1	true
wh3_dlc23_chd_veh_iron_daemon_fireman_daemonsmith_qb	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_crew0	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_boilerman	0	true
wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_turret_base	0	true
wh3_dlc23_chd_veh_dreadquake_smokestack	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_funnel	0	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_left_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_weapon_left	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_right_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_weapon_right	-1	true
wh3_dlc23_chd_veh_iron_daemon_driver_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_crew1	-1	true
wh3_dlc23_chd_veh_iron_daemon_fireman_ror	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_crew0	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_left_ror	wh3_dlc23_chd_veh_iron_daemon_ror	autonomous_rider	ap_weapon_left	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_right_ror	wh3_dlc23_chd_veh_iron_daemon_ror	autonomous_rider	ap_weapon_right	-1	true
wh3_dlc23_chd_veh_iron_daemon_driver_ror	wh3_dlc23_chd_veh_iron_daemon_ror	autonomous_rider	ap_crew1	-1	true
wh3_dlc23_chd_veh_iron_daemon_fireman_ror	wh3_dlc23_chd_veh_iron_daemon_ror	autonomous_rider	ap_crew0	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_iron_daemon_ror	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_left	wh3_dlc23_chd_veh_iron_daemon	autonomous_rider	ap_weapon_left	-1	true
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_right	wh3_dlc23_chd_veh_iron_daemon	autonomous_rider	ap_weapon_right	-1	true
wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon	autonomous_rider	ap_crew1	-1	true
wh3_dlc23_chd_veh_iron_daemon_fireman	wh3_dlc23_chd_veh_iron_daemon	autonomous_rider	ap_crew0	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_iron_daemon	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_magma_cannon_smokestack	wh3_dlc23_chd_veh_magma_cannon	autonomous_rider	ap_funnel	-1	true
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman	wh3_dlc23_chd_veh_skullcracker_1dreadquake	autonomous_rider	ap_boilerman	0	true
wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_skullcracker_1dreadquake	autonomous_rider	ap_turret_base	0	true
wh3_dlc23_chd_veh_dreadquake_smokestack	wh3_dlc23_chd_veh_skullcracker_1dreadquake	autonomous_rider	ap_funnel	0	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_skullcracker_1dreadquake	autonomous_rider	ap_skullcrackerfunnel	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc23_chd_veh_skullcracker	autonomous_rider	ap_skullcrackerfunnel	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mtze	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mtze	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_exalted_hero_mtze_chaos_chariot	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cha_exalted_hero_mtze_chaos_steed	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_cth_cha_astromancer_great_moon_bird	wh3_dlc24_cth_cha_astromancer_great_moon_bird	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion	wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion	autonomous_rider	ap_saddle_rider_00	-1	true
wh3_dlc24_cth_cha_celestial_general_yang_longma	wh3_dlc24_cth_cha_celestial_general_yang_longma	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_cth_cha_gate_master_warhorse	wh3_dlc24_cth_cha_gate_master_warhorse	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_cth_veh_zhangu_war_drum_rider_ror_0	wh3_dlc24_cth_veh_zhangu_war_drum_ror	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc24_cth_veh_zhangu_war_drum_rider_ror_1	wh3_dlc24_cth_veh_zhangu_war_drum_ror	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc24_cth_veh_zhangu_war_drum_rider_0	wh3_dlc24_cth_veh_zhangu_war_drum	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc24_cth_veh_zhangu_war_drum_rider_1	wh3_dlc24_cth_veh_zhangu_war_drum	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc24_ksl_cha_druzhina_warhorse	wh3_dlc24_ksl_cha_druzhina_warhorse	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_ksl_cha_golden_knight_warhorse	wh3_dlc24_ksl_cha_golden_knight_warhorse	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_ksl_cha_hag_witch_beast_blood	wh3_dlc24_ksl_cha_hag_witch_beast	autonomous_rider	ap_riderposition	-1	true
wh3_dlc24_ksl_cha_hag_witch_death_blood	wh3_dlc24_ksl_cha_hag_witch_death	autonomous_rider	ap_riderposition	-1	true
wh3_dlc24_ksl_cha_hag_witch_hags_blood	wh3_dlc24_ksl_cha_hag_witch_hag	autonomous_rider	ap_riderposition	-1	true
wh3_dlc24_ksl_cha_hag_witch_shadow_blood	wh3_dlc24_ksl_cha_hag_witch_shadow	autonomous_rider	ap_riderposition	-1	true
wh3_dlc24_ksl_cha_ice_witch_ice_frost_wyrm	wh3_dlc24_ksl_cha_ice_witch_ice_frost_wyrm	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_ksl_cha_ice_witch_tempest_frost_wyrm	wh3_dlc24_ksl_cha_ice_witch_tempest_frost_wyrm	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_ksl_cha_katarin_frost_wyrm	wh3_dlc24_ksl_cha_katarin_frost_wyrm	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc24_ksl_cha_katarin_ice_court_sled_driver	wh3_dlc24_ksl_cha_katarin_ice_court_sled	autonomous_rider	ap_riderposition4	0	true
wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider_01	wh3_dlc24_ksl_cha_katarin_ice_court_sled	autonomous_rider	ap_riderposition1	0	true
wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider_02	wh3_dlc24_ksl_cha_katarin_ice_court_sled	autonomous_rider	ap_riderposition3	0	true
wh3_dlc24_ksl_cha_katarin_ice_court_sled_rider	wh3_dlc24_ksl_cha_katarin_ice_court_sled	autonomous_rider	ap_riderposition2	0	true
wh3_dlc24_ksl_cha_mother_ostankya	wh3_dlc24_ksl_cha_mother_ostankya	autonomous_rider	ap_riderposition	-1	true
wh3_dlc24_ksl_cha_mother_ostankya_cauldron	wh3_dlc24_ksl_cha_mother_ostankya	autonomous_rider	ap_turret	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mnur	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast	wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_lord_death_mnur_rot_beast	wh3_dlc25_chs_cha_chaos_sorcerer_lord_death_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_lord_nurgle_mnur_rot_beast	wh3_dlc25_chs_cha_chaos_sorcerer_lord_nurgle_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast	wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast	autonomous_rider	ap_rider_00	-1	true
wh3_dlc23_chd_veh_locomotive_smokestack_grungni	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_thunderburner	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_bomb_bay_left_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_bomb_bay_left_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_bomb_bay_right_front	-1	false
