building_chain	building_level	building_set	exclude
wh3_main_ksl_resource_pasture		wh2_main_set_resource	false
wh3_main_ksl_resource_pottery		wh2_main_set_resource	false
wh3_main_ksl_resource_salt		wh2_main_set_resource	false
wh3_main_ksl_resource_spices		wh2_main_set_resource	false
wh3_main_ksl_resource_wine		wh2_main_set_resource	false
wh3_main_ksl_resource_wood		wh2_main_set_resource	false
wh3_main_lzd_resource_ivory		wh2_main_set_resource	false
wh3_main_nur_resource_animals		wh2_main_set_resource	false
wh3_main_nur_resource_dyes		wh2_main_set_resource	false
wh3_main_nur_resource_furs		wh2_main_set_resource	false
wh3_main_nur_resource_gems		wh2_main_set_resource	false
wh3_main_nur_resource_gold		wh2_main_set_resource	false
wh3_main_nur_resource_iron		wh2_main_set_resource	false
wh3_main_nur_resource_ivory		wh2_main_set_resource	false
wh3_main_nur_resource_marble		wh2_main_set_resource	false
wh3_main_nur_resource_medicine		wh2_main_set_resource	false
wh3_main_nur_resource_obsidian		wh2_main_set_resource	false
wh3_main_nur_resource_pasture		wh2_main_set_resource	false
wh3_main_nur_resource_pottery		wh2_main_set_resource	false
wh3_main_nur_resource_salt		wh2_main_set_resource	false
wh3_main_nur_resource_spices		wh2_main_set_resource	false
wh3_main_nur_resource_wine		wh2_main_set_resource	false
wh3_main_nur_resource_wood		wh2_main_set_resource	false
wh3_main_ogr_resource_animals		wh2_main_set_resource	false
wh3_main_ogr_resource_dyes		wh2_main_set_resource	false
wh3_main_ogr_resource_furs		wh2_main_set_resource	false
wh3_main_ogr_resource_gems		wh2_main_set_resource	false
wh3_main_ogr_resource_gold		wh2_main_set_resource	false
wh3_main_ogr_resource_iron		wh2_main_set_resource	false
wh3_main_ogr_resource_ivory		wh2_main_set_resource	false
wh3_main_ogr_resource_marble		wh2_main_set_resource	false
wh3_main_ogr_resource_medicine		wh2_main_set_resource	false
wh3_main_ogr_resource_obsidian		wh2_main_set_resource	false
wh3_main_ogr_resource_pasture		wh2_main_set_resource	false
wh3_main_ogr_resource_pottery		wh2_main_set_resource	false
wh3_main_ogr_resource_salt		wh2_main_set_resource	false
wh3_main_ogr_resource_spices		wh2_main_set_resource	false
wh3_main_ogr_resource_wine		wh2_main_set_resource	false
wh3_main_ogr_resource_wood		wh2_main_set_resource	false
wh3_main_skv_resource_ivory		wh2_main_set_resource	false
wh3_main_sla_resource_animals		wh2_main_set_resource	false
wh3_main_sla_resource_dyes		wh2_main_set_resource	false
wh3_main_sla_resource_furs		wh2_main_set_resource	false
wh3_main_sla_resource_gems		wh2_main_set_resource	false
wh3_main_sla_resource_gold		wh2_main_set_resource	false
wh3_main_sla_resource_iron		wh2_main_set_resource	false
wh3_main_sla_resource_ivory		wh2_main_set_resource	false
wh3_main_sla_resource_marble		wh2_main_set_resource	false
wh3_main_sla_resource_medicine		wh2_main_set_resource	false
wh3_main_sla_resource_obsidian		wh2_main_set_resource	false
wh3_main_sla_resource_pasture		wh2_main_set_resource	false
wh3_main_sla_resource_pottery		wh2_main_set_resource	false
wh3_main_sla_resource_salt		wh2_main_set_resource	false
wh3_main_sla_resource_spices		wh2_main_set_resource	false
wh3_main_sla_resource_wine		wh2_main_set_resource	false
wh3_main_sla_resource_wood		wh2_main_set_resource	false
wh3_main_tmb_resource_ivory		wh2_main_set_resource	false
wh3_main_tze_resource_animals		wh2_main_set_resource	false
wh3_main_tze_resource_dyes		wh2_main_set_resource	false
wh3_main_tze_resource_furs		wh2_main_set_resource	false
wh3_main_tze_resource_gems		wh2_main_set_resource	false
wh3_main_tze_resource_gold		wh2_main_set_resource	false
wh3_main_tze_resource_iron		wh2_main_set_resource	false
wh3_main_tze_resource_ivory		wh2_main_set_resource	false
wh3_main_tze_resource_marble		wh2_main_set_resource	false
wh3_main_tze_resource_medicine		wh2_main_set_resource	false
wh3_main_tze_resource_obsidian		wh2_main_set_resource	false
wh3_main_tze_resource_pasture		wh2_main_set_resource	false
wh3_main_tze_resource_pottery		wh2_main_set_resource	false
wh3_main_tze_resource_salt		wh2_main_set_resource	false
wh3_main_tze_resource_spices		wh2_main_set_resource	false
wh3_main_tze_resource_wine		wh2_main_set_resource	false
wh3_main_tze_resource_wood		wh2_main_set_resource	false
wh3_main_vmp_resource_ivory		wh2_main_set_resource	false
wh3_main_wef_resource_ivory		wh2_main_set_resource	false
wh_dlc05_wef_resource_dyes		wh2_main_set_resource	false
wh_dlc05_wef_resource_furs		wh2_main_set_resource	false
wh_dlc05_wef_resource_gold		wh2_main_set_resource	false
wh_dlc05_wef_resource_iron		wh2_main_set_resource	false
wh_dlc05_wef_resource_marble		wh2_main_set_resource	false
wh_dlc05_wef_resource_pastures		wh2_main_set_resource	false
wh_dlc05_wef_resource_pottery		wh2_main_set_resource	false
wh_dlc05_wef_resource_salt		wh2_main_set_resource	false
wh_dlc05_wef_resource_timber		wh2_main_set_resource	false
wh_dlc05_wef_resource_wine		wh2_main_set_resource	false
wh_dlc06_GREENSKINS_resource_animals		wh2_main_set_resource	false
wh_main_BRETONNIA_resource_iron_military		wh2_main_set_resource	false
wh_main_BRETONNIA_resource_pastures_military		wh2_main_set_resource	false
wh_main_BRETONNIA_resource_timber_military		wh2_main_set_resource	false
wh_main_DWARFS_resource_brine		wh2_main_set_resource	false
wh_main_DWARFS_resource_cinnabar		wh2_main_set_resource	false
wh_main_DWARFS_resource_coal		wh2_main_set_resource	false
wh_main_DWARFS_resource_game		wh2_main_set_resource	false
wh_main_DWARFS_resource_gemstones		wh2_main_set_resource	false
wh_main_DWARFS_resource_gold		wh2_main_set_resource	false
wh_main_DWARFS_resource_iron		wh2_main_set_resource	false
wh_main_DWARFS_resource_marble		wh2_main_set_resource	false
wh_main_DWARFS_resource_pastures		wh2_main_set_resource	false
wh_main_DWARFS_resource_water		wh2_main_set_resource	false
wh_main_DWARF_resource_iron_military		wh2_main_set_resource	false
wh_main_DWARF_resource_salt_military		wh2_main_set_resource	false
wh_main_EMPIRE_resource_iron_military		wh2_main_set_resource	false
wh_main_EMPIRE_resource_pastures_military		wh2_main_set_resource	false
wh_main_EMPIRE_resource_timber_military		wh2_main_set_resource	false
wh_main_GREENSKINS_resource_gemstones		wh2_main_set_resource	false
wh_main_GREENSKINS_resource_gold		wh2_main_set_resource	false
wh_main_GREENSKINS_resource_iron_military		wh2_main_set_resource	false
wh_main_GREENSKINS_resource_pastures_furs_military		wh2_main_set_resource	false
wh_main_GREENSKINS_resource_timber_military		wh2_main_set_resource	false
wh_main_HUMAN_resource_dyes		wh2_main_set_resource	false
wh_main_HUMAN_resource_furs		wh2_main_set_resource	false
wh_main_HUMAN_resource_gold		wh2_main_set_resource	false
wh_main_HUMAN_resource_iron		wh2_main_set_resource	false
wh_main_HUMAN_resource_marble		wh2_main_set_resource	false
wh_main_HUMAN_resource_pastures		wh2_main_set_resource	false
wh_main_HUMAN_resource_pottery		wh2_main_set_resource	false
wh_main_HUMAN_resource_salt		wh2_main_set_resource	false
wh_main_HUMAN_resource_timber		wh2_main_set_resource	false
wh_main_HUMAN_resource_wine		wh2_main_set_resource	false
wh_main_NORSCA_resource_iron		wh2_main_set_resource	false
wh_main_NORSCA_resource_marble		wh2_main_set_resource	false
wh_main_NORSCA_resource_obsidian		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_dyes		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_furs		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_gold		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_iron		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_iron_military		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_marble		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_pastures		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_pastures_timber_military		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_pottery		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_salt		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_timber		wh2_main_set_resource	false
wh_main_VAMPIRES_resource_wine		wh2_main_set_resource	false
wh2_main_horde_rogue_settlement		wh2_main_set_rogue_settlement_horde	false
wh2_main_foreign_slot_discovery_skv		wh2_main_set_skaven_defence	false
wh2_main_skv_defence_major		wh2_main_set_skaven_defence	false
wh2_main_skv_defence_minor		wh2_main_set_skaven_defence	false
wh2_main_skv_defence_norsca		wh2_main_set_skaven_defence	false
wh2_main_skv_energy		wh2_main_set_skaven_infrastructure	false
wh2_main_skv_farm		wh2_main_set_skaven_infrastructure	false
wh2_main_skv_industry		wh2_main_set_skaven_infrastructure	false
wh2_main_skv_order		wh2_main_set_skaven_infrastructure	false
wh2_main_skv_assassins		wh2_main_set_skaven_military_recruitment	false
wh2_main_skv_assassins_eshin		wh2_main_set_skaven_military_recruitment	false
wh2_main_skv_clanrats		wh2_main_set_skaven_military_recruitment	false
wh2_main_skv_weaponteams		wh2_main_set_skaven_military_recruitment	false
wh2_main_skv_engineers		wh2_main_set_skaven_military_support	false
wh2_main_skv_monsters		wh2_main_set_skaven_military_support	false
wh2_main_skv_plagues		wh2_main_set_skaven_military_support	false
	wh2_main_skv_plagues_1	wh2_main_set_skaven_plague	false
	wh2_main_skv_plagues_2	wh2_main_set_skaven_plague	false
	wh2_main_skv_plagues_3	wh2_main_set_skaven_plague	false
wh2_main_skv_port		wh2_main_set_skaven_port	false
wh3_dlc20_woc_chaos_altar_corruption		wh3_dlc20_set_warriors_altar_improvements	false
wh3_dlc20_woc_chaos_altar_recruit		wh3_dlc20_set_warriors_altar_improvements	false
wh3_dlc20_woc_chaos_altar_replenishment		wh3_dlc20_set_warriors_altar_improvements	false
wh3_dlc20_foreign_slot_discovery_woc		wh3_dlc20_set_warriors_defence	false
wh3_dlc20_woc_chaos_altar_garrison		wh3_dlc20_set_warriors_defence	false
wh3_dlc20_woc_dark_fortress_towers		wh3_dlc20_set_warriors_defence	false
wh3_dlc20_woc_dark_fortress_growth		wh3_dlc20_set_warriors_economy	false
wh3_dlc20_woc_dark_fortress_income		wh3_dlc20_set_warriors_economy	false
wh3_dlc20_woc_dark_fortress_vassals		wh3_dlc20_set_warriors_economy	false
wh3_dlc20_woc_dark_fortress_knights		wh3_dlc20_set_warriors_military_advanced	false
wh3_dlc20_woc_dark_fortress_large_monsters		wh3_dlc20_set_warriors_military_advanced	false
wh3_dlc20_woc_dark_fortress_shrine		wh3_dlc20_set_warriors_military_advanced	false
wh3_dlc20_woc_dark_fortress_chaos_monsters		wh3_dlc20_set_warriors_military_recruitment	false
wh3_dlc20_woc_dark_fortress_marauder		wh3_dlc20_set_warriors_military_recruitment	false
wh3_dlc20_woc_dark_fortress_warriors		wh3_dlc20_set_warriors_military_recruitment	false
wh3_dlc20_woc_chaos_altar_special_gate_towers		wh3_dlc20_set_woc_walled_altar_defence	false
wh3_dlc23_chd_factory_assembly_line		wh3_dlc23_chd_factory_infrastructure	false
wh3_dlc23_chd_factory_drills		wh3_dlc23_chd_factory_infrastructure	false
wh3_dlc23_chd_factory_refinery		wh3_dlc23_chd_factory_infrastructure	false
wh3_dlc23_chd_factory_garrison		wh3_dlc23_set_chd_defence	false
wh3_dlc23_chd_outpost_overseer_hut		wh3_dlc23_set_chd_defence	false
wh3_dlc23_chd_tower_ballistics		wh3_dlc23_set_chd_defence	false
wh3_dlc23_chd_tower_temple_guardhouse		wh3_dlc23_set_chd_defence	false
wh3_dlc23_foreign_slot_discovery_chd		wh3_dlc23_set_chd_defence	false
wh3_dlc23_chd_military_chaos_dwarf_infantry		wh3_dlc23_set_chd_military_recruitment	false
wh3_dlc23_chd_military_hobgoblins		wh3_dlc23_set_chd_military_recruitment	false
wh3_dlc23_chd_military_beasts		wh3_dlc23_set_chd_military_support	false
wh3_dlc23_chd_military_kdaai		wh3_dlc23_set_chd_military_support	false
wh3_dlc23_chd_military_war_machines		wh3_dlc23_set_chd_military_support	false
wh3_dlc23_chd_outpost_mine		wh3_dlc23_set_chd_outpost_infrastructure	false
wh3_dlc23_chd_outpost_scavangers_hovel		wh3_dlc23_set_chd_outpost_infrastructure	false
wh3_dlc23_chd_outpost_watch_towers		wh3_dlc23_set_chd_outpost_infrastructure	false
wh3_dlc23_chd_settlement_factory		wh3_dlc23_set_chd_settlement_factory	false
wh3_dlc23_chd_settlement_outpost		wh3_dlc23_set_chd_settlement_outpost	false
wh3_dlc23_chd_settlement_tower		wh3_dlc23_set_chd_settlement_tower	false
wh3_dlc23_chd_special_settlement_tower		wh3_dlc23_set_chd_settlement_tower	false
wh3_dlc23_chd_tower_temple_of_hashut		wh3_dlc23_set_chd_temple_of_hashut	false
wh3_dlc23_chd_tower_furnace		wh3_dlc23_set_chd_tower_infrastructure	false
wh3_dlc23_chd_tower_living_quaters		wh3_dlc23_set_chd_tower_infrastructure	false
wh3_dlc23_chd_tower_patrol		wh3_dlc23_set_chd_tower_infrastructure	false
wh3_dlc23_chd_tower_temple_of_hashut		wh3_dlc23_set_chd_tower_infrastructure	false
wh3_dlc23_chd_tower_tribute_halls		wh3_dlc23_set_chd_tower_infrastructure	false
wh3_main_cth_income_yin		wh3_dlc24_set_cth_industry_yin	false
wh3_dlc24_tze_the_changeling_horror_barracks		wh3_dlc24_set_tze_the_changeling_military_recruitment	false
wh3_dlc24_tze_the_changeling_monster_barracks		wh3_dlc24_set_tze_the_changeling_military_recruitment	false
wh3_dlc24_tze_the_changeling_caster		wh3_dlc24_set_tze_the_changeling_military_support	false
wh3_dlc24_tze_the_changeling_flamer		wh3_dlc24_set_tze_the_changeling_military_support	false
wh3_dlc24_tze_the_changeling_mounted		wh3_dlc24_set_tze_the_changeling_military_support	false
wh3_dlc24_tze_the_changeling_diplomacy_parasitic		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_expansion_parasitic		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_growth_parasitic		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_income_parasitic		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_plunder		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_raise_army_parasitic		wh3_dlc24_set_tze_the_changeling_parasitic	false
wh3_dlc24_tze_the_changeling_diplomacy_symbiotic		wh3_dlc24_set_tze_the_changeling_symbiotic	false
wh3_dlc24_tze_the_changeling_expansion_symbiotic		wh3_dlc24_set_tze_the_changeling_symbiotic	false
wh3_dlc24_tze_the_changeling_growth_symbiotic		wh3_dlc24_set_tze_the_changeling_symbiotic	false
wh3_dlc24_tze_the_changeling_income_symbiotic		wh3_dlc24_set_tze_the_changeling_symbiotic	false
wh3_dlc24_tze_the_changeling_raise_army_symbiotic		wh3_dlc24_set_tze_the_changeling_symbiotic	false
	wh_main_dwf_industry_1	wh3_dlc25_set_dwarf_industry	false
	wh_main_dwf_industry_2	wh3_dlc25_set_dwarf_industry	false
	wh_main_dwf_industry_3	wh3_dlc25_set_dwarf_industry	false
	wh_main_dwf_industry_4	wh3_dlc25_set_dwarf_industry	false
	wh_main_dwf_industry_5	wh3_dlc25_set_dwarf_industry	false
wh3_dlc25_dwf_spirit_of_grungni_army_ability_2		wh3_dlc25_set_dwarf_spirit_of_grungni_compartments	false
wh3_dlc25_dwf_spirit_of_grungni_beer_hall		wh3_dlc25_set_dwarf_spirit_of_grungni_compartments	false
wh3_dlc25_dwf_spirit_of_grungni_cargo_hold		wh3_dlc25_set_dwarf_spirit_of_grungni_compartments	false
wh3_dlc25_dwf_spirit_of_grungni_engines		wh3_dlc25_set_dwarf_spirit_of_grungni_compartments	false
wh3_dlc25_dwf_spirit_of_grungni_support_radius		wh3_dlc25_set_dwarf_spirit_of_grungni_compartments	false
wh3_dlc25_dwf_spirit_of_grungni_artillery_workshop		wh3_dlc25_set_dwarf_spirit_of_grungni_recruitment	false
wh3_dlc25_dwf_spirit_of_grungni_barracks		wh3_dlc25_set_dwarf_spirit_of_grungni_recruitment	false
wh3_dlc25_dwf_spirit_of_grungni_engineer_workshop		wh3_dlc25_set_dwarf_spirit_of_grungni_recruitment	false
wh3_dlc25_dwf_spirit_of_grungni_infantry_workshop		wh3_dlc25_set_dwarf_spirit_of_grungni_recruitment	false
wh3_dlc25_dwf_spirit_of_grungni_main_chain		wh3_dlc25_set_dwarf_spirit_of_grungni_settlement	false
	wh3_dlc25_dwf_trade_depot_3	wh3_dlc25_set_dwarf_trade	false
	wh3_dlc25_dwf_trade_depot_4	wh3_dlc25_set_dwarf_trade	false
	wh3_dlc25_dwf_trade_depot_5	wh3_dlc25_set_dwarf_trade	false
	wh_main_dwf_trade_depot_1	wh3_dlc25_set_dwarf_trade	false
	wh_main_dwf_trade_depot_2	wh3_dlc25_set_dwarf_trade	false
wh3_dlc25_gom_chamber_of_the_dark_lady		wh3_dlc25_set_emp_foreign_black_tower	false
wh3_dlc25_gom_militia_of_morr		wh3_dlc25_set_emp_foreign_gom	false
wh3_dlc25_gom_spiriters_study		wh3_dlc25_set_emp_foreign_gom	false
wh3_dlc25_gom_temple_of_morr		wh3_dlc25_set_emp_foreign_gom	false
	wh3_dlc25_emp_wizards_3	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_forges_1	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_forges_2	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_forges_3	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_forges_4	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_stables_1	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_stables_2	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_stables_3	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_wizards_1	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_wizards_2	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_worship_1	wh3_dlc25_set_emp_military_support	false
	wh_main_emp_worship_2	wh3_dlc25_set_emp_military_support	false
wh3_main_kho_bloodletters		wh3_dlc26_set_khorne_military_daemon	false
wh3_main_kho_bloodthirster		wh3_dlc26_set_khorne_military_daemon	false
wh3_main_kho_vehicle		wh3_dlc26_set_khorne_military_daemon	false
wh3_main_kho_heavy_cav		wh3_dlc26_set_khorne_military_mortal	false
wh3_main_kho_infra_champion		wh3_dlc26_set_khorne_military_mortal	false
wh3_main_kho_warriors		wh3_dlc26_set_khorne_military_mortal	false
	wh3_main_kho_settlement_major_1	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_major_2	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_major_3	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_major_4	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_major_5	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_minor_1	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_minor_2	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_main_kho_settlement_minor_3	wh3_dlc26_set_khorne_settlement_daemon	false
	wh3_dlc26_kho_settlement_minor_1_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_dlc26_kho_settlement_minor_2_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_dlc26_kho_settlement_minor_3_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_main_kho_settlement_major_1_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_main_kho_settlement_major_2_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_main_kho_settlement_major_3_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_main_kho_settlement_major_4_a	wh3_dlc26_set_khorne_settlement_mortal	false
	wh3_main_kho_settlement_major_5_a	wh3_dlc26_set_khorne_settlement_mortal	false
wh3_dlc26_tyrants_demands		wh3_dlc26_set_ogre_tyrants_demands	false
wh3_dlc27_hef_colony_dragonship_supplies_cost		wh3_dlc27_set_hef_colony_dragonship_supplies	false
wh3_dlc27_hef_colony_dragonship_supplies_income		wh3_dlc27_set_hef_colony_dragonship_supplies	false
wh3_dlc27_hef_colony_economy_income		wh3_dlc27_set_hef_colony_economy	false
wh3_dlc27_hef_colony_economy_market		wh3_dlc27_set_hef_colony_economy	false
wh3_dlc27_hef_colony_economy_trade		wh3_dlc27_set_hef_colony_economy	false
wh3_dlc27_hef_colony_influence		wh3_dlc27_set_hef_colony_economy	false
wh3_dlc27_hef_colony_recruitment_artillery		wh3_dlc27_set_hef_colony_recruitment	false
wh3_dlc27_hef_colony_recruitment_barracks		wh3_dlc27_set_hef_colony_recruitment	false
wh3_dlc27_hef_colony_recruitment_stables		wh3_dlc27_set_hef_colony_recruitment	false
wh3_dlc27_hef_dragonship_aquatic		wh3_dlc27_set_hef_dragonship_recruitment	false
wh3_dlc27_hef_dragonship_artillery		wh3_dlc27_set_hef_dragonship_recruitment	false
wh3_dlc27_hef_dragonship_barracks		wh3_dlc27_set_hef_dragonship_recruitment	false
wh3_dlc27_hef_dragonship_beasts		wh3_dlc27_set_hef_dragonship_recruitment	false
wh3_dlc27_hef_dragonship_dragons		wh3_dlc27_set_hef_dragonship_recruitment	false
wh3_dlc27_hef_dragonship_main_building		wh3_dlc27_set_hef_dragonship_settlement	false
wh3_dlc27_hef_dragonship_main_building_aislinn		wh3_dlc27_set_hef_dragonship_settlement	false
wh3_dlc27_hef_dragonship_aoe		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_dragonship_extra		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_dragonship_navigation		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_dragonship_respite		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_dragonship_treasury		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_dragonship_xp		wh3_dlc27_set_hef_dragonship_structure	false
wh3_dlc27_hef_sea_patrol_outpost_defence_garrison		wh3_dlc27_set_hef_sea_patrol_outpost_defence	false
wh3_dlc27_hef_sea_patrol_outpost_focus		wh3_dlc27_set_hef_sea_patrol_outpost_focus	false
wh3_dlc27_hef_sea_patrol_outpost_income_branch		wh3_dlc27_set_hef_sea_patrol_outpost_income	false
	wh3_dlc27_hef_dragonship_barracks_1	wh3_dlc27_set_newhorde_aislinn	false
	wh3_dlc27_hef_dragonship_main_building_aislinn_1	wh3_dlc27_set_newhorde_aislinn	false
	wh3_dlc27_nor_trap_core_accelerate_2a	wh3_dlc27_set_nor_accelerate_hidden	false
	wh3_dlc27_nor_trap_core_accelerate_2b	wh3_dlc27_set_nor_accelerate_hidden	false
	wh3_dlc27_nor_trap_core_accelerate_2c	wh3_dlc27_set_nor_accelerate_hidden	false
wh3_dlc27_settlement_nor_chaos_altar_kho		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_kho_special_gate		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_kho_special_port		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_nur		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_nur_special_gate		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_nur_special_port		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_sla		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_sla_special_gate		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_sla_special_port		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_tze		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_tze_special_gate		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_tze_special_port		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_und		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_und_special_gate		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_settlement_nor_chaos_altar_und_special_port		wh3_dlc27_set_nor_chaos_altar	false
wh3_dlc27_nor_throgg_special_monster_den		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_nor_throgg_trolls_woods_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_bile_trolls		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_bile_trolls_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_chaos_trolls		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_chaos_trolls_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_river_trolls		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_river_trolls_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_stone_trolls		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_stone_trolls_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_trolls_shelter		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_trolls_shelter_altar		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_special_throgg_trolls_woods		wh3_dlc27_set_nor_throgg_trolls_special	false
wh3_dlc27_nor_chaos_altar_special_gate_towers		wh3_dlc27_set_nor_walled_altar_defence	false
wh3_dlc27_nor_chaos_altar_kho_raiding		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_kho_recruitment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_kho_replenishment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_nur_raiding		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_nur_recruitment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_nur_replenishment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_sla_raiding		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_sla_recruitment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_sla_replenishment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_tze_raiding		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_tze_recruitment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_tze_replenishment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_und_raiding		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_und_recruitment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_dlc27_nor_chaos_altar_und_replenishment		wh3_dlc27_set_norsca_altar_improvements	false
wh3_main_ie_NORSCA_resource_gemstones		wh3_dlc27_set_norsca_mining	false
wh3_main_ie_NORSCA_resource_gold		wh3_dlc27_set_norsca_mining	false
wh3_dlc27_nor_trap_core_accelerate_1a		wh3_dlc27_set_sayl_trap_accelerate	false
wh3_dlc27_nor_trap_core_accelerate_1b		wh3_dlc27_set_sayl_trap_accelerate	false
wh3_dlc27_nor_trap_core_accelerate_1c		wh3_dlc27_set_sayl_trap_accelerate	false
