id	art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
5327	wh_dlc03_art_set_bst_beastlord_02	0	0		none	wh_dlc03_uniform_bst_beastlord_02			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_heavy	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5333	wh_dlc03_art_set_bst_beastlord_03	0	0		none	wh_dlc03_uniform_bst_beastlord_03			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_heavy	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5343	wh_dlc03_art_set_bst_beastlord_04	0	0		none	wh_dlc03_uniform_bst_beastlord_04			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_heavy	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5344	wh_dlc03_art_set_bst_bray_shaman_02	0	0		none	wh_dlc03_uniform_bst_bray_shaman_02			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_light	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5353	wh_dlc03_art_set_bst_bray_shaman_03	0	0		none	wh_dlc03_uniform_bst_bray_shaman_03			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_light	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
535598528	wh3_dlc25_art_set_emp_engineer_05	0	0		none	wh3_dlc25_uniform_emp_engineer_05			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hero_hu1_empire_engineer_repeater_rifle	cam_light_ship_01	cam_heavy_ship_01	0	0	0
5359	wh_dlc03_art_set_bst_bray_shaman_04	0	0		none	wh_dlc03_uniform_bst_bray_shaman_04			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_light	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
536484132	wh2_dlc11_art_set_cst_fleet_captain_campaign_04_vampires	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_captain_04			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1b_cst_captain_cutlass_and_hook	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
538362468	wh2_dlc10_art_set_def_supreme_sorceress_dark_03	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_03			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
539313596	wh3_main_pro_art_set_ksl_yuri	0	0		none	wh3_main_pro_uniform_ksl_yuri			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_sword_and_axe_yuri	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
5410	wh_dlc03_art_set_bst_gorebull_02	0	0		none	wh_dlc03_uniform_bst_gorebull_02			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_light	cam_hu12_minotaur_2handed_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5411	wh_dlc03_art_set_bst_gorebull_03	0	0		none	wh_dlc03_uniform_bst_gorebull_03			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_light	cam_hu12_minotaur_2handed_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
541665750	wh3_main_art_set_tze_iridescent_horror_metal_02	0	0		none	wh3_main_uniform_tze_iridescent_horror_02			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hero_hu14_wh3_pink_horror_staff	cam_tze_ship_01	cam_tze_ship_01	0	0	0
5418	wh_dlc03_art_set_emp_boris_todbringer_visor	0	0		none	wh_dlc03_uniform_emp_boris_todbringer_visor			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	3	0	0
5422	wh_dlc04_art_set_emp_arch_lector_01	0	0		none	wh_dlc04_uniform_emp_arch_lector_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5428	wh_dlc04_art_set_emp_arch_lector_02	0	0		none	wh_dlc04_uniform_emp_arch_lector_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5434	wh_dlc04_art_set_emp_arch_lector_03	0	0		none	wh_dlc04_uniform_emp_arch_lector_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5435	wh_dlc04_art_set_emp_arch_lector_04	0	0		none	wh_dlc04_uniform_emp_arch_lector_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
543972188	wh3_dlc23_art_set_chd_bull_centaur_taurruk_04	0	0		none	wh3_dlc23_art_set_chd_bull_centaur_taurruk_04			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_hero_ce1b_dlc23_bullcentaur_taurruk_2handed_axe	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
5440	wh_dlc04_art_set_vmp_strigoi_ghoul_king_02	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5448	wh_dlc04_art_set_vmp_strigoi_ghoul_king_03	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5450	wh_pro01_art_set_dwf_grombrindal	0	0		none	wh_pro01_uniform_dwf_grombrindal			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
5451	wh_dlc06_art_set_grn_night_goblin_warboss_02	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
5457	wh_dlc06_art_set_grn_night_goblin_warboss_03	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
5465	wh_dlc06_art_set_grn_night_goblin_warboss_04	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
5469	wh_dlc06_art_set_dwf_runelord_02	0	0		none	wh_dlc06_uniform_dwf_runelord_02			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
5470	wh_dlc06_art_set_dwf_runelord_03	0	0		none	wh_dlc06_uniform_dwf_runelord_03			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
5471	wh_dlc06_art_set_dwf_runelord_04	0	0		none	wh_dlc06_uniform_dwf_runelord_04			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
5472	wh_dlc06_art_set_dwf_runesmith_ghost_01	0	0		none	wh_dlc06_uniform_dwf_runesmith_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	0	0	0
547234373	wh2_dlc10_art_set_def_supreme_sorceress_shadow_04	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_04			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
54781987	wh2_twa03_art_set_def_rakarth	0	0		none	wh2_twa03_uniform_def_rakarth			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_dlc14_beastmaster_spear_whip	cam_light_ship_05	cam_light_ship_05	0	0	0
5479	wh_dlc06_art_set_dwf_engineer_ghost_01	0	0		none	wh_dlc06_uniform_dwf_master_engineer_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_hammer_and_rifle	cam_light_ship_03	cam_heavy_ship_03	0	0	0
5480	wh_dlc07_art_set_brt_fay_enchantress	0	0		none	wh_dlc07_uniform_brt_fay_enchantress			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_elf_spellsinger	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5484	wh_dlc05_art_set_emp_jade_wizard_01	0	0		none	wh_dlc05_uniform_emp_jade_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
5486	wh_dlc06_art_set_dwf_thane_ghost_01	0	0		none	wh_dlc06_uniform_dwf_thane_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	0	0	0
54861733	wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_04	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_msla_04			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_slaaneshship_01	cam_slaaneshship_01	165	0	0
5488	wh_dlc06_art_set_dwf_thane_ghost_02	0	0		none	wh_dlc06_uniform_dwf_thane_ghost_02			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	0	0	0
5494	wh_dlc05_art_set_emp_jade_wizard_02	0	0		none	wh_dlc05_uniform_emp_jade_wizard_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
5496	wh_dlc07_art_set_brt_prophetess_heavens_02	0	0		none	wh_dlc07_uniform_brt_prophetess_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5499	wh_dlc07_art_set_brt_prophetess_heavens_03	0	0		none	wh_dlc07_uniform_brt_prophetess_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5506	wh_dlc07_art_set_brt_prophetess_heavens_04	0	0		none	wh_dlc07_uniform_brt_prophetess_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
551095026	wh2_dlc17_art_set_bst_wargor_04	0	0		none	wh2_dlc17_uniform_bst_wargor_04			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
5514	wh_dlc05_art_set_wef_durthu	0	0		none	wh_dlc05_uniform_wef_durthu			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu21_treeman_sword	cam_transport_ship_03	cam_transport_ship_03	0	0	0
551617452	wh3_dlc24_art_set_tze_the_changeling_cultist_special_03	0	0		none	wh3_main_uniform_tze_cultist_03			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hero_hu1_cultist_of_tzeentch_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
5521	wh_dlc05_art_set_wef_spellsinger_04	0	0		none	wh_dlc05_uniform_wef_spellsinger_04			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	0	0	0
55231291	wh2_dlc16_art_set_malicious_branchwraith_beasts	0	0		none	wh2_dlc16_uniform_wef_malicious_branchwraith			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu20_dryads	cam_transport_ship_03	cam_transport_ship_03	0	0	0
552800034	wh3_dlc23_art_set_chd_sorcerer_prophet_metal_03	0	0		none	wh3_dlc23_art_set_chd_sorcerer_prophet_03			wh3_dlc23_uniform_chd_ship_lord	wh3_dlc23_uniform_chd_ship_lord	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	1	1
5529	wh_dlc05_art_set_wef_spellsinger_05	0	0		none	wh_dlc05_uniform_wef_spellsinger_05			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5530	wh2_main_art_set_def_malekith	0	0		none	wh2_main_uniform_def_malekith			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_def_sword_and_shield	cam_light_ship_05	cam_light_ship_05	0	0	0
553793648	wh3_main_pro_art_set_kho_herald_of_khorne_05	0	0		none	wh3_main_uniform_kho_herald_of_khorne_05			wh3_uniform_kho_ship_lord	wh3_uniform_kho_ship_lord	cam_lord_hu6f_wh3_herald_2handed_sword	cam_khorne_ship_01	cam_khorne_ship_01	95	145	145
5538	wh_dlc05_art_set_wef_waystalker_02	0	0		none	wh_dlc05_uniform_wef_waystalker_02			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5540	wh2_main_art_set_hef_tyrion	0	0		none	wh2_main_uniform_hef_tyrion			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword	cam_medium_ship_05	cam_medium_ship_05	23	0	0
5544	wh_dlc05_art_set_wef_waystalker_03	0	0		none	wh_dlc05_uniform_wef_waystalker_03			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5546	wh2_main_art_set_def_black_ark	0	0		none	wh2_main_uniform_def_dreadlord_01			wh2_main_uniform_def_black_ark	wh2_main_uniform_def_black_ark	cam_lord_hu1d_elf_sword_crossbow	cam_black_ark_01	cam_black_ark_01	0	0	0
5549	wh2_main_art_set_hef_teclis	0	0		none	wh2_main_uniform_hef_teclis			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_staff_and_sword	cam_medium_ship_05	cam_medium_ship_05	0	0	0
5551	wh_dlc05_art_set_wef_waystalker_04	0	0		none	wh_dlc05_uniform_wef_waystalker_04			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
555374992	wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_05	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_lord_mtze_05			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
5555	wh2_main_art_set_skv_lord_skrolk	0	0		none	wh2_main_uniform_skv_lord_skrolk			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_censer	cam_medium_ship_06	cam_medium_ship_06	0	0	0
55552568	wh2_dlc11_art_set_cst_gunnery_wight_02	0	0		none	wh2_dlc11_uniform_cst_gunnery_wight_02			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1_cst_gunnery_rifle	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
5556	wh_dlc05_art_set_wef_waystalker_05	0	0		none	wh_dlc05_uniform_wef_waystalker_05			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5558	wh2_main_art_set_skv_queek_headtaker	0	0		none	wh2_main_uniform_skv_queek_headtaker			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5560	wh_dlc05_art_set_wef_ancient_treeman	0	0		none	wh_dlc05_uniform_wef_ancient_treeman			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu21_treeman	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5564	wh_dlc05_art_set_wef_glade_lord_fem_01	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_01			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5565	wh_dlc05_art_set_emp_grey_wizard_01	0	0		none	wh_dlc05_uniform_emp_grey_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
5568	wh_dlc05_wef_branchwraith	0	0		none	wh_dlc05_uniform_wef_branchwraith_01			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu20_dryads	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5570	wh2_main_art_set_lzd_kroq_gar	0	0		none	wh2_main_uniform_lzd_kroq_gar			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_spear	cam_transport_ship_04	cam_transport_ship_04	7	0	0
557148965	wh2_dlc09_art_set_tmb_liche_priest_04_death	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_04			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	44	0	0
5574	wh2_main_art_set_hef_prince_01	0	0		none	wh2_main_uniform_hef_prince_01			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	0	0	0
558197484	wh3_main_art_set_tze_herald_of_tzeentch_metal_04	0	0		none	wh3_main_uniform_tze_herald_of_tzeentch_04			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_lord_hu14_wh3_pink_horror_staff_and_book	cam_tze_ship_01	cam_tze_ship_01	150	0	0
5582	wh_dlc05_art_set_wef_glade_lord_fem_03	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5584	wh2_main_art_set_lzd_saurus_old_blood_01	0	0		none	wh2_main_uniform_lzd_saurus_old_blood_01			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_club_and_shield	cam_transport_ship_04	cam_transport_ship_04	0	0	0
5590	wh2_main_art_set_def_dreadlord_01	0	0		none	wh2_main_uniform_def_dreadlord_01			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_elf_sword_crossbow	cam_light_ship_05	cam_light_ship_05	0	0	0
5591	wh_dlc05_art_set_wef_glade_lord_fem_04	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_04			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5595	wh2_main_art_set_def_morathi	0	0		none	wh2_main_uniform_def_morathi			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_def_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
5596	wh2_main_art_set_lzd_slann_mage_priest_01	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_01			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	0	0	0
5600	wh2_main_art_set_lzd_skink_chief_01	0	0		none	wh2_main_uniform_lzd_skink_chief_01			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_club_and_blowpipe	cam_transport_ship_04	cam_transport_ship_04	0	0	0
5601	wh2_main_art_set_lzd_saurus_scar_veteran_01	0	0		none	wh2_main_uniform_lzd_saurus_scar_veteran_01			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_lord_hu7b_saurus_spear	cam_transport_ship_04	cam_transport_ship_04	0	0	0
560670205	wh2_main_art_set_lzd_slann_mage_priest_02_horde	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_02			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	0	0	0
5607	wh2_main_art_set_lzd_skink_priest_01_beasts	0	0		none	wh2_main_uniform_lzd_skink_priest_01			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
5609	wh_dlc05_art_set_wef_glade_lord_02	0	0		none	wh_dlc05_uniform_wef_glade_lord_02			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5613	wh_dlc05_art_set_wef_glade_lord_03	0	0		none	wh_dlc05_uniform_wef_glade_lord_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
561432497	wh2_dlc11_art_set_vmp_bloodline_lahmian_01	0	0		none	wh2_dlc11_uniform_vmp_bloodline_lahmian_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5622	wh_dlc05_art_set_wef_glade_lord_04	0	0		none	wh_dlc05_uniform_wef_glade_lord_04			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5625	wh2_main_art_set_skv_warlord_01	0	0		none	wh2_main_uniform_skv_warlord_01			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5628	wh_dlc05_art_set_wef_glade_lord_05	0	0		none	wh_dlc05_uniform_wef_glade_lord_05			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
5629	wh_dlc05_art_set_emp_grey_wizard_02	0	0		none	wh_dlc05_uniform_emp_grey_wizard_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
5630	wh_dlc05_art_set_vmp_red_duke_01	0	0		none	wh_dlc05_uniform_vmp_red_duke			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
5633	wh2_main_art_set_skv_grey_seer_plague_01	0	0		none	wh2_main_uniform_skv_grey_seer_01			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5634	wh_dlc07_art_set_chs_sorcerer_lord_shadow_01	0	0		none	wh_main_uniform_chs_sorcerer_lord_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	166	0	0
5639	wh_dlc07_art_set_chs_sorcerer_lord_shadow_02	0	0		none	wh_main_uniform_chs_sorcerer_lord_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	166	0	0
5640	wh2_main_art_set_skv_grey_seer_plague_02	0	0		none	wh2_main_uniform_skv_grey_seer_02			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5641	wh_dlc07_art_set_chs_sorcerer_lord_shadow_03	0	0		none	wh_main_uniform_chs_sorcerer_lord_04			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	166	0	0
5647	wh2_main_art_set_skv_assassin_01	0	0		none	wh2_main_uniform_skv_assassin_01			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5651	wh_dlc07_art_set_chs_sorcerer_lord_shadow_04	0	0		none	wh_main_uniform_chs_sorcerer_lord_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	166	0	0
5657	wh2_main_art_set_skv_plague_priest_01	0	0		none	wh2_main_uniform_skv_plague_priest_01			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_censer	cam_medium_ship_06	cam_medium_ship_06	0	0	0
5658	wh_dlc07_art_set_chs_sorcerer_shadow_01	0	0		none	wh_main_uniform_chs_sorcerer_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	166	0	0
