key	left_click_down	left_click_up	right_click	mouse_on	mouse_off	drag_start	drag_stop	shortcut	panel_opened	panel_closed	double_left_click	mouse_on_off_cooldown	panel_opened_closed_cooldown
UI_CAM_HUD_DLC25_EMP_GunnerySchool_Open	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Open		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_Page	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Gunnery_Page										true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_Panel_State									UI_CAM_EMP_GunnerySchool_Panel_Open	UI_CAM_EMP_GunnerySchool_Panel_Close		true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_Restock	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Gunnery_Restock		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_Upgrade	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Gunnery_Upgrade		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_WeaponHover	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Weapon_Hover		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_EMP_GunnerySchool_WeaponSelect	GBL_UI_Click_Medium_Down	UI_CAM_EMP_GunnerySchool_Weapon_Select		UI_CAM_EMP_GunnerySchool_Weapon_Hover								true	true
UI_CAM_HUD_DLC25_NUR_Plagues_Click_Generic	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Click_Generic										true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Activate	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Activate		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Close	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Close		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Devote	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Devote		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_GrantBoon	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_GrantBoon		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Open	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Open		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Purchase	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Purchase		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_SidePanelLocked	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_SidePanelLocked		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_SidePanelSelect	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_SidePanelSelect		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_NUR_TamurkhansChieftains_Unlock	GBL_UI_Click_Small_Down	UI_CAM_NUR_TamurkhansChieftains_Unlock		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC25_Nemesis_Crown				UI_CAM_Nemesis_Crown_Hover	UI_CAM_Nemesis_Crown_Hover_End							true	true
UI_CAM_HUD_DLC25_Nemesis_Crown_Close	GBL_UI_Click_Small_Down	UI_CAM_Nemesis_Crown_Select_Close										true	true
UI_CAM_HUD_DLC25_Panel_State_Dark									UI_CAM_DLC25_Panel_Open_Dark	UI_CAM_DLC25_Panel_Close_Dark		true	true
UI_CAM_HUD_DLC25_Panel_State_Light									UI_CAM_DLC25_Panel_Open_Light	UI_CAM_DLC25_Panel_Close_Light		true	true
UI_CAM_HUD_DLC26_Greenskins_Scrap_Upgrades_Panel									UI_CAM_HUD_Greenskins_Scrap_Upgrades_Open	UI_CAM_HUD_Greenskins_Scrap_Upgrades_Close		true	true
UI_CAM_HUD_DLC26_Khorne_Cloak_Of_Skulls_Panel									UI_CAM_HUD_Khorne_Cloak_Of_Skulls_Panel_Open	UI_CAM_HUD_Khorne_Cloak_Of_Skulls_Panel_Close		true	true
UI_CAM_HUD_DLC26_Khorne_Wrath_Of_Khorne_Panel									UI_CAM_HUD_Khorne_Wrath_Of_Khorne_Panel_Open	UI_CAM_HUD_Khorne_Wrath_Of_Khorne_Panel_Close		true	true
UI_CAM_HUD_DLC26_Ogres_Meat_Transfer_Panel									UI_CAM_HUD_Ogres_Meat_Panel_Open	UI_CAM_HUD_Ogres_Meat_Panel_Close		true	true
UI_CAM_HUD_DLC26_Ogres_Tyrants_Demands_Panel									UI_CAM_HUD_Ogres_Tyrants_Demands_Panel_Open	UI_CAM_HUD_Ogres_Tyrants_Demands_Panel_Close		true	true
UI_CAM_HUD_DLC26_Ogres_War_Contracts_Panel									UI_CAM_HUD_Ogres_War_Contracts_Panel_Open	UI_CAM_HUD_Ogres_War_Contracts_Panel_Close		true	true
UI_CAM_HUD_DLC27_Book_Of_Generic_Panel									UI_CAM_Fullscreen_Book_Of_Generic_Open	UI_CAM_Fullscreen_Book_Of_Generic_Close		true	true
UI_CAM_HUD_DLC27_HEF_Asur_Domination_Panel									UI_CAM_HUD_Hef_Asur_Domination_Panel_Open	UI_CAM_HUD_Hef_Asur_Domination_Panel_Close		true	true
UI_CAM_HUD_DLC27_HEF_Intrigue_At_Court_Panel									UI_CAM_HUD_Hef_Intrigue_At_Court_Panel_Open	UI_CAM_HUD_Hef_Intrigue_At_Court_Panel_Close		true	true
UI_CAM_HUD_DLC27_HEF_Secrets_Of_The_White_Tower_Panel									UI_CAM_HEF_Secrets_Of_The_White_Tower_Open	UI_CAM_HEF_Secrets_Of_The_White_Tower_Close		true	true
UI_CAM_HUD_DLC27_HEF_Valiant_Imperatives_Panel									UI_CAM_HUD_Hef_Valiant_Imperatives_Panel_Open	UI_CAM_HUD_Hef_Valiant_Imperatives_Panel_Close		true	true
UI_CAM_HUD_DLC27_NOR_Manipulations_Panel									UI_CAM_NOR_Sayl_Manipulations_Open	UI_CAM_NOR_Sayl_Manipulations_Close		true	true
UI_CAM_HUD_DLC27_NOR_Seafang_Panel									UI_CAM_HUD_NOR_Seafang_Panel_Open	UI_CAM_HUD_NOR_Seafang_Panel_Close		true	true
UI_CAM_HUD_DLC27_SLA_Eternal_Dance_Attribute_Confirm_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Eternal_Dance_Attribute_Confirm_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Eternal_Dance_Attribute_Confirm_Button				true	true
UI_CAM_HUD_DLC27_SLA_Eternal_Dance_Perform_Dance_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Eternal_Dance_Perform_Dance_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Eternal_Dance_Perform_Dance_Button				true	true
UI_CAM_HUD_DLC27_SLA_Marks_Of_Cruelty_Imports_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Marks_Of_Cruelty_Imports_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Marks_Of_Cruelty_Imports_Button				true	true
UI_CAM_HUD_DLC27_SLA_Marks_Of_Cruelty_Panel								UI_CAM_HUD_Sla_Marks_Of_Cruelty_Panel_Close	UI_CAM_HUD_Sla_Marks_Of_Cruelty_Panel_Open	UI_CAM_HUD_Sla_Marks_Of_Cruelty_Panel_Close		true	true
UI_CAM_HUD_DLC27_SLA_Marks_Of_Cruelty_Purchase_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Marks_Of_Cruelty_Purchase_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Marks_Of_Cruelty_Purchase_Button				true	true
UI_CAM_HUD_DLC27_SLA_Marks_Of_Cruelty_Upgrade_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Marks_Of_Cruelty_Upgrade_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Marks_Of_Cruelty_Upgrade_Button				true	true
UI_CAM_HUD_DLC27_SLA_Marks_Of_Cruelty_Vindictiveness_Button	GBL_UI_Click_Large_Down	UI_CAM_Button_Sla_Marks_Of_Cruelty_Vindictiveness_Button		UI_MSO_Generic_Medium				UI_CAM_Button_Sla_Marks_Of_Cruelty_Vindictiveness_Button				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Fields_Tab	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Fields_Of_Decay		UI_CAM_NUR_Plagues_Symptom_Hover			UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Fields_Of_Decay	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Fields_Of_Decay				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Garden_Tab	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Gardens_Of_Nurgle		UI_CAM_NUR_Plagues_Symptom_Hover			UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Gardens_Of_Nurgle	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Gardens_Of_Nurgle				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Mark_Confirm	GBL_UI_Click_Large_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Mark_Nurgle_Confirm		UI_MSO_Generic_Medium				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Mark_Nurgle_Confirm				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Mark_Tab	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Mark_Of_Nurgle		UI_CAM_NUR_Plagues_Symptom_Hover			UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Mark_Of_Nurgle	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Tab_Mark_Of_Nurgle				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Panel	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Close						UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Close	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Open	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Close		true	false
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Perform	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Perform		UI_CAM_NUR_Plagues_Symptom_Hover				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Perform				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Plant_Nurgle_Confirm	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Plant_Nurgle_Confirm		UI_CAM_NUR_Plagues_Symptom_Hover				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Plant_Nurgle_Confirm				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Plant_Nurgle_Prep	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Plant_Nurgle_Prep		UI_CAM_NUR_Plagues_Symptom_Hover				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Plant_Nurgle_Prep				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Purchase	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Click_Purchase		UI_CAM_NUR_Plagues_Symptom_Hover				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Click_Purchase				true	true
UI_CAM_HUD_DLC29_CHS_Blessings_Of_Nurgle_Unlock	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Unlock		UI_CAM_NUR_Plagues_Symptom_Hover				UI_CAM_HUD_DLC29_Blessing_Of_Nurgle_Panel_Unlock				true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Close	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_BTN_Close		UI_MSO_Generic_Small				UI_CAM_EMP_TempleOfUlric_BTN_Close				true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Construct	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_BTN_Construct		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Festivals	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_TGL_Festivals		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Open	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_BTN_Open		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Panel_State								UI_CAM_EMP_TempleOfUlric_BTN_Close	UI_CAM_EMP_TempleOfUlric_Panel_Open	UI_CAM_EMP_TempleOfUlric_Panel_Close		true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Perform	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_BTN_Perform		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Sanctuaries	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_TGL_Sanctuaries		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_EMP_Temple_Of_Ulric_Upgrade	GBL_UI_Click_Small_Down	UI_CAM_EMP_TempleOfUlric_BTN_Upgrade		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_DLC29_NAG_Black_Pyramid_Panel	GBL_UI_Click_Small_Down								UI_CAM_NAG_Black_Pyramid_Panel_Open	UI_CAM_NAG_Black_Pyramid_Panel_Close		true	false
UI_CAM_HUD_DLC29_NAG_Books_of_Nagash_Panel	GBL_UI_Click_Small_Down								UI_CAM_NAG_Books_of_Nagash_Panel_Open	UI_CAM_NAG_Books_of_Nagash_Panel_Close		true	false
UI_CAM_HUD_DLC29_NAG_Mortarchs_Panel	GBL_UI_Click_Small_Down								UI_CAM_NAG_Mortarchs_Panel_Open	UI_CAM_NAG_Mortarchs_Panel_Close		true	false
UI_CAM_HUD_DLC29_NAG_Nagash_Portal_Panel									UI_CAM_NAG_Traverse_Panel_Open	UI_CAM_NAG_Traverse_Panel_Close		true	true
UI_CAM_HUD_DLC29_NAG_Necromancy_Panel	GBL_UI_Click_Small_Down								UI_CAM_NAG_Necromancy_Panel_Open	UI_CAM_NAG_Necromancy_Panel_Close		true	false
UI_CAM_HUD_DLC29_SKV_Clan_Secrets_Purchase	GBL_UI_Click_Small_Down	UI_CAM_SKV_Clan_Secrets_Purchase		UI_MSO_Generic_Medium				UI_CAM_SKV_Clan_Secrets_Purchase				true	true
UI_CAM_HUD_DLC29_SKV_Clan_Secrets_Select	GBL_UI_Click_Small_Down	UI_CAM_SKV_Clan_Secrets_Select		UI_MSO_Generic_Small				UI_CAM_SKV_Clan_Secrets_Select				true	true
UI_CAM_HUD_DLC29_SKV_Clan_Secrets_Shop	GBL_UI_Click_Small_Down	UI_CAM_SKV_Clan_Secrets_Shop		UI_MSO_Generic_Medium				UI_CAM_SKV_Clan_Secrets_Shop				true	true
UI_CAM_HUD_DLC29_SKV_Clan_Secrets_Underling	GBL_UI_Click_Small_Down	UI_CAM_SKV_Clan_Secrets_Underling		UI_MSO_Generic_Medium				UI_CAM_SKV_Clan_Secrets_Underling				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Abandon	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Plan_Abandon		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Plan_Abandon				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Active_Plan	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Active_Plan		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Active_Plan				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Complete	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Plan_Complete		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Plan_Complete				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Panel	GBL_UI_Click_Small_Down							UI_CAM_SKV_Masterplan_Panel_Close	UI_CAM_SKV_Masterplan_Panel_Open	UI_CAM_SKV_Masterplan_Panel_Close		true	false
UI_CAM_HUD_DLC29_SKV_Masterplan_Plan_New	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Plan_New		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Plan_New				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Plan_Spell_Select	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Spell_Select		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Spell_Select				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Plan_Start	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Plan_Start		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Plan_Start				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Plan_Token_Record	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Token_Record		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Token_Record				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Plan_View	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Plan_View		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Plan_View				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Type_Kill	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Type_Kill		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Type_Kill				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Type_Smart	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Type_Smart		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Type_Smart				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Type_Steal	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Type_Steal		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Type_Steal				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Underling	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Underling		UI_MSO_Generic_Medium				UI_CAM_SKV_Masterplan_Underling			UI_CAM_SKV_Masterplan_Active_Plan	true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Upgrade	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Upgrade		UI_MSO_Generic_Small				UI_CAM_SKV_Masterplan_Upgrade				true	true
UI_CAM_HUD_DLC29_SKV_Masterplan_Upgrade_Select	GBL_UI_Click_Small_Down	UI_CAM_SKV_Masterplan_Upgrade_Select		UI_MSO_Generic_Small				UI_CAM_SKV_Masterplan_Upgrade_Select				true	true
UI_CAM_HUD_DLC29_VMP_Confederation_Panel	GBL_UI_Click_Small_Down							UI_CAM_VMP_Confederation_Panel_Close	UI_CAM_VMP_Confederation_Panel_Open	UI_CAM_VMP_Confederation_Panel_Close		true	false
UI_CAM_HUD_DLC29_VMP_Lairs_BTN_Open	GBL_UI_Click_Small_Down	UI_CAM_VMP_Lairs_BTN_Open		UI_MSO_Generic_Small				UI_CAM_VMP_Lairs_BTN_Open				true	true
UI_CAM_HUD_DLC29_VMP_Lairs_Radial_Btn	GBL_UI_Click_Medium_Down	UI_CAM_VMP_Lairs_BTN_Radial		UI_MSO_Generic_Small				UI_CAM_VMP_Lairs_BTN_Radial				true	true
UI_CAM_HUD_DLC29_VMP_Lairs_Radial_Hover				UI_CAM_VMP_Lairs_Radial_Mouse_On	UI_CAM_VMP_Lairs_Radial_Mouse_Off							true	true
UI_CAM_HUD_DLC29_VMP_Lairs_Radial_child_Btn	GBL_UI_Click_Medium_Down	UI_CAM_VMP_Lairs_BTN_Radial_child		UI_MSO_Generic_Small				UI_CAM_VMP_Lairs_BTN_Radial_child				true	true
UI_CAM_HUD_DLC29_VMP_Lairs_Select	GBL_UI_Click_Medium_Down	UI_CAM_VMP_Lairs_BTN_Select		UI_MSO_Generic_Small				UI_CAM_VMP_Lairs_BTN_Select				true	true
UI_CAM_HUD_DLC29_VMP_Lairs_Tab_Btn	GBL_UI_Click_Medium_Down	UI_CLICK_Tab_Medium		UI_MSO_Generic_Small				UI_CLICK_Tab_Medium				true	true
UI_CAM_HUD_DLC29_VMP_Web_of_Power_Panel	GBL_UI_Click_Small_Down							UI_CAM_VMP_Web_of_Power_Panel_Close	UI_CAM_VMP_Web_of_Power_Panel_Open	UI_CAM_VMP_Web_of_Power_Panel_Close		true	false
UI_CAM_HUD_Death_Night_Activate	GBL_UI_Click_Small_Down	UI_CLICK_Cam_Dark_Elves_Death_Night_Activate		UI_MSO_Generic_Small				UI_CLICK_Cam_Dark_Elves_Death_Night_Activate				true	true
UI_CAM_HUD_DropDown_Character_Details	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_DropDown_List_Character_Details	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_Embed_Character	GBL_UI_Click_Small_Down	UI_CLICK_Embed_Character		UI_MSO_Generic_Small			UI_CLICK_Embed_Character	UI_CLICK_Embed_Character				true	true
UI_CAM_HUD_End_Turn	GBL_UI_Click_Small_Down	UI_CLICK_End_Turn		UI_MSO_Generic_Small			UI_CLICK_End_Turn	UI_CLICK_End_Turn				true	true
UI_CAM_HUD_Faction_Ability_Generic	GBL_UI_Click_Small_Down	UI_CLICK_Cam_Faction_Ability_Generic		UI_MSO_Generic_Small				UI_CLICK_Cam_Faction_Ability_Generic				true	true
UI_CAM_HUD_Generic_Click	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Green_Knight	GBL_UI_Click_Small_Down	UI_CLICK_Raise_Army		UI_MSO_Generic_Small			UI_CLICK_Raise_Army	UI_CLICK_Raise_Army				true	true
UI_CAM_HUD_Intrigue	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_Intrigue_Decrease	GBL_UI_Click_Small_Down	UI_CLICK_Intrigue_Decrease		UI_MSO_Generic_Small			UI_CLICK_Intrigue_Decrease	UI_CLICK_Intrigue_Decrease				true	true
UI_CAM_HUD_Intrigue_Improve	GBL_UI_Click_Small_Down	UI_CLICK_Intrigue_Improve		UI_MSO_Generic_Small			UI_CLICK_Intrigue_Improve	UI_CLICK_Intrigue_Improve				true	true
UI_CAM_HUD_Khorne_The_Skullthrone_Panel									UI_CAM_HUD_Khorne_The_Skull_Throne_Panel_Open	UI_CAM_HUD_Khorne_The_Skull_Throne_Panel_Close		true	true
UI_CAM_HUD_Kislev_Atamans_Browser									UI_CAM_HUD_Kislev_Atamans_Panel_Open	UI_CAM_HUD_Kislev_Atamans_Panel_Close		true	true
UI_CAM_HUD_Kislev_Ice_Court_Browser									UI_CAM_HUD_Kislev_Ice_Court_Panel_Open	UI_CAM_HUD_Kislev_Ice_Court_Panel_Close		true	true
UI_CAM_HUD_Kislev_The_Motherland_Browser									UI_CAM_HUD_Kislev_The_Motherland_Panel_Open	UI_CAM_HUD_Kislev_The_Motherland_Panel_Close		true	true
UI_CAM_HUD_MP_Pending_Action_Panel									UI_CAM_HUD_MP_Pending_Action_Open	UI_CAM_HUD_MP_Pending_Action_Close		true	true
UI_CAM_HUD_Navigate	GBL_UI_Click_Small_Down	UI_CAM_HUD_Navigate_To_Capital		UI_MSO_Generic_Small			UI_CAM_HUD_Navigate_To_Capital	UI_CAM_HUD_Navigate_To_Capital				true	true
UI_CAM_HUD_Norsca_Dragon_Agent_Activate	GBL_UI_Click_Small_Down	UI_CLICK_Cam_Norsca_Dragon_Agent_Activate		UI_MSO_Generic_Small				UI_CLICK_Cam_Norsca_Dragon_Agent_Activate				true	true
UI_CAM_HUD_Nurgle_Plagues_Browser									UI_CAM_HUD_Nurgle_Plague_Panel_Open	UI_CAM_HUD_Nurgle_Plague_Panel_Close		true	true
UI_CAM_HUD_Nurgle_Plagues_Create	GBL_UI_Click_Small_Down	UI_CAM_Click_Nurgle_Plague_Create		UI_MSO_Generic_Small			UI_CAM_Click_Nurgle_Plague_Create	UI_CAM_Click_Nurgle_Plague_Create				true	true
UI_CAM_HUD_Nurgle_Plagues_Ingredient	GBL_UI_Click_Small_Down	UI_CAM_Click_Nurgle_Plague_Select		UI_MSO_Generic_Small		UI_CAM_Click_Nurgle_Plague_Select_Drag_Start	UI_CAM_Click_Nurgle_Plague_Select	UI_CAM_Click_Nurgle_Plague_Select				true	true
UI_CAM_HUD_Nurgle_Plagues_Select	GBL_UI_Click_Small_Down	UI_CAM_Click_Nurgle_Plague_Select		UI_MSO_Generic_Small			UI_CAM_Click_Nurgle_Plague_Select	UI_CAM_Click_Nurgle_Plague_Select				true	true
UI_CAM_HUD_Nurgle_Plagues_Select_Units_Panel	GBL_UI_Click_Small_Down	UI_CAM_Click_Nurgle_Plague_Select_Units_Panel		UI_MSO_Generic_Small			UI_CAM_Click_Nurgle_Plague_Select_Units_Panel	UI_CAM_Click_Nurgle_Plague_Select_Units_Panel				true	true
UI_CAM_HUD_Ogres_Contracts_Browser									UI_CAM_HUD_Ogres_Contracts_Panel_Open	UI_CAM_HUD_Ogres_Contracts_Panel_Close		true	true
UI_CAM_HUD_Ogres_The_Great_Maw_Browser									UI_CAM_HUD_Ogres_The_Great_Maw_Panel_Open	UI_CAM_HUD_Ogres_The_Great_Maw_Panel_Close		true	true
UI_CAM_HUD_Open_Shadow_Gate_Browser									UI_CAM_HUD_Shadow_Gate_Panel_Open	UI_CAM_HUD_Shadow_Gate_Panel_Close		true	true
UI_CAM_HUD_Panel_Bloodlines									UI_CAM_HUD_DLC21_VMP_Counts_Bloodlines_Panel_Open	UI_CAM_HUD_DLC21_VMP_Counts_Bloodlines_Panel_Close		true	true
UI_CAM_HUD_Panel_Rites									UI_CAM_HUD_DLC21_VMP_Coast_Rites_Panel_Open	UI_CAM_HUD_DLC21_VMP_Coast_Rites_Panel_Close		true	true
UI_CAM_HUD_Panel_Sea_Lanes									UI_CAM_HUD_DLC21_Sea_Lanes_Panel_Open	UI_CAM_HUD_DLC21_Sea_Lanes_Panel_Close		true	true
UI_CAM_HUD_Panel_Sea_Lanes_Travel	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC21_Sea_Lanes_Panel_Travel		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_Panel_Slaves									UI_CAM_HUD_DLC21_DEF_Slaves_Panel_Open	UI_CAM_HUD_DLC21_DEF_Slaves_Panel_Close		true	true
