id	culture	faction	remove	set	subculture
880810439		wh3_main_ksl_the_ice_court	false	all_vanilla_playable_factions	
882256836		wh2_dlc11_def_the_blessed_dread	false	wh3_dlc27_hef_aislinn_def_blessed_dread	
884625253	wh_main_chs_chaos		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
885730368		wh2_main_nor_skeggi	false	wh3_dlc27_all_regular_factions	
88689093		wh3_dlc23_chd_legion_of_azgorh	false	all_vanilla_playable_factions	
890570398		wh3_dlc25_dwf_malakai	false	wh3_dlc25_dwf_malakai	
891753850			false	empire_subculture	wh_main_sc_emp_empire
892545378		wh3_main_ksl_brotherhood_of_the_bear	false	wh3_dlc27_all_regular_factions	
893254725		wh2_main_skv_clan_pestilens	false	plague_effect_set_skaven_positive	
894273575	wh3_dlc23_chd_chaos_dwarfs		false	wh3_dlc25_nur_chieftain_battle_cultures_werekin	
897312202		wh3_dlc27_nor_avags	false	norscan_homeland_factions	
898355240		wh_dlc05_brt_montfort	false	wh3_dlc27_all_regular_factions	
901118708		wh3_main_ksl_kislev	false	wh3_dlc27_all_regular_factions	
903294631	wh_main_emp_empire		false	empire_culture	
905679272		wh3_dlc27_hef_aislinn	false	all_vanilla_playable_factions	
906579848		wh3_dlc20_chs_valkia	false	faction_set_valkia	
913514948		wh3_dlc20_chs_festus	false	plague_effect_set_daemon_prince_positive	
914088643		wh3_dlc27_the_narj	false	wh3_dlc27_all_regular_factions	
914188957		wh_dlc08_nor_helspire_tribe	false	wh3_dlc27_all_regular_factions	
91431043		wh3_main_ogr_disciples_of_the_maw	false	all_vanilla_playable_factions	
918825741		wh2_main_def_hag_graef	false	wh3_dlc27_all_regular_factions	
919362902		wh3_dlc27_hef_aislinn	false	wh3_dlc27_hef_aislinn_def_blessed_dread	
919672005		wh3_main_tze_oracles_of_tzeentch	false	all_vanilla_playable_factions	
921553415		wh_main_emp_middenland	false	wh3_dlc27_all_regular_factions	
922591671		wh3_main_ogr_fleshgreeders	false	wh3_dlc27_all_regular_factions	
922648066	wh_dlc03_bst_beastmen		true	has_ranged_character	
924866233	wh3_main_nur_nurgle		false	plague_effect_set_nurgle_positive	
924903251	wh3_main_tze_tzeentch		false	anc_set_exclusive_tzeentch	
926191030		wh_main_nor_aesling	false	wh3_dlc27_all_regular_factions	
928466403		wh3_main_rogue_the_pleasure_tide	true	FavouredCorruptionUndivided	
932368918		wh_dlc03_bst_redhorn	false	wh3_dlc27_all_regular_factions	
935944239		wh2_main_dwf_karak_zorn	false	wh3_dlc27_all_regular_factions	
938914940		wh_main_emp_stirland	false	wh3_dlc27_all_regular_factions	
939992028		wh2_main_rogue_celestial_storm	true	disabled_diplomacy_with_realm_factions	
940773239	wh3_dlc23_chd_chaos_dwarfs		false	ostankya_valid_culture_targets	
941710522		wh3_dlc27_hef_aislinn	false	hostile_slot_factions	
942368374		wh_main_dwf_dwarfs	false	all_vanilla_playable_factions	
944515966		wh2_dlc09_tmb_numas	false	wh3_dlc27_all_regular_factions	
948747546		wh3_main_ksl_ursun_revivalists	false	wh3_dlc27_all_regular_factions	
950033798		wh_main_nor_varg	false	norscan_homeland_factions	
956531714		wh2_main_skv_clan_moulder	false	wh3_dlc27_all_regular_factions	
956641700			false	plague_effect_set_skaven_negative	
957207837		wh3_main_cth_eastern_river_lords	false	wh3_dlc27_all_regular_factions	
957658196		wh3_dlc26_grn_gorbad_ironclaw	false	wh3_dlc27_all_regular_factions	
959673279		wh3_main_grn_dark_land_orcs	false	wh3_dlc27_all_regular_factions	
962386663	wh_main_vmp_vampire_counts		false	factions_with_vassals	
965014678	wh3_main_tze_tzeentch		false	factions_with_vassals	
966306277	wh2_main_def_dark_elves		false	anc_set_exclusive_dark_elves	
966827271		wh3_dlc20_chs_sigvald	false	all_vanilla_playable_factions	
96717174		wh3_main_rogue_argfluxs_pyrocasters	false	FavouredCorruptionTzeentch	
968290594		wh3_main_cth_celestial_loyalists	false	wh3_dlc27_all_regular_factions	
968831953			false	FavouredCorruptionNone	wh2_main_sc_hef_high_elves
970398330		wh_main_emp_empire	false	faction_set_karl_franz	
973078418		wh2_main_def_karond_kar	false	wh3_dlc27_all_regular_factions	
9755011			false	anc_set_multi_sc_pro_khorne_pro_tzeentch_daemons_nurgle_slaanesh_tzeentch	wh3_main_sc_sla_slaanesh
979895508	wh_main_emp_empire		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
98102942		wh_dlc05_wef_argwylon	false	all_vanilla_playable_factions	
982168255	wh3_main_nur_nurgle		false	ostankya_valid_culture_targets	
982226102		wh3_dlc26_ogr_golgfag	false	wh3_dlc26_ogr_golgfag	
985520587	wh3_dlc23_chd_chaos_dwarfs		false	anc_set_exclusive_chaos_dwarfs	
992670538		wh3_main_chs_tong	false	wh3_dlc27_all_regular_factions	
996415416		wh2_main_hef_nagarythe	false	wh3_dlc27_all_regular_factions	
997439385		wh_main_nor_graeling	false	wh3_dlc27_all_regular_factions	
997698177		wh3_dlc20_chs_vilitch	false	wh3_dlc27_all_regular_factions	
999818240		wh3_dlc27_hef_aislinn	false	wh3_dlc27_all_regular_factions	
