key	man_animations_table	variant	battle_entity	battle_entity_stats	autonomous_rider_hero	autonomous_rider_can_shoot_in_melee	can_only_be_used_by_draught
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer		true	true	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer		true	true	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer		true	true	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer		true	true	false
wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	hu3_dlc23_ox1_taurus_wb1_axe_sceptre	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen		true	true	false
wh3_dlc23_chd_cha_overseer_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_shield	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer		true	true	false
wh3_dlc23_chd_cha_overseer_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_shield	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet		true	true	false
wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	hu3_dlc23_ox1_taurus_wb1_axe_shield	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black		true	true	false
wh3_dlc23_chd_cha_zhatan_the_black_lammasu	hu3_dlc23_bc2_lammasu_wb1_axe_shield	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black		true	true	false
wh3_dlc23_chd_veh_articulation	default_skeleton	dummy_variant	wh3_dlc23_chd_veh_articulation_train		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman	hu3_dlc23_wm_dreadquake_boilerman	wh3_dlc23_chd_inf_artillery_crew	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman2	hu3_dlc23_wm_dreadquake_boilerman	wh3_dlc23_chd_inf_artillery_crew	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman2_ror	hu3_dlc23_wm_dreadquake_boilerman_ror	wh3_dlc23_chd_inf_iron_daemon_dreadquake_boilerman_ror	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman3	hu3_dlc23_wm_dreadquake_boilerman	wh3_dlc23_chd_inf_artillery_crew	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman3_ror	hu3_dlc23_wm_dreadquake_boilerman_ror	wh3_dlc23_chd_inf_iron_daemon_dreadquake_boilerman_ror	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_rider_boilerman_ror	hu3_dlc23_wm_dreadquake_boilerman_ror	wh3_dlc23_chd_inf_iron_daemon_dreadquake_boilerman_ror	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret	wm_dlc23_dreadquake_mortar01	wh3_dlc23_chd_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret2	wm_dlc23_dreadquake_mortar01	wh3_dlc23_chd_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret3	wm_dlc23_dreadquake_mortar01	wh3_dlc23_chd_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror	wm_dlc23_dreadquake_mortar01_ror	wh3_dlc23_chd_dreadquake_mortar_ror	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror2	wm_dlc23_dreadquake_mortar01_ror	wh3_dlc23_chd_dreadquake_mortar_ror	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror3	wm_dlc23_dreadquake_mortar01_ror	wh3_dlc23_chd_dreadquake_mortar_ror	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_ror	false	true	false
wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	wm_dlc23_dreadquake_mortar01	wh3_dlc23_chd_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar_turret	wh3_dlc23_chd_veh_dreadquake_mortar_turret_solo	false	true	false
wh3_dlc23_chd_veh_dreadquake_smokestack	wm_dlc23_smokestack	dummy_variant	wh3_dlc23_chd_veh_artillery_smokestack		true	false	false
wh3_dlc23_chd_veh_dreadquake_smokestack2	wm_dlc23_smokestack	dummy_variant	wh3_dlc23_chd_veh_artillery_smokestack		true	false	false
wh3_dlc23_chd_veh_dreadquake_smokestack3	wm_dlc23_smokestack	dummy_variant	wh3_dlc23_chd_veh_artillery_smokestack		true	false	false
wh3_dlc23_chd_veh_flatbed_cargo1	default_skeleton	chd_cargo_magma_cannon	wh3_dlc23_chd_veh_magma_cannon		false	false	false
wh3_dlc23_chd_veh_flatbed_cargo2	default_skeleton	chd_cargo_tanker	wh3_dlc23_chd_veh_magma_cannon		false	false	false
wh3_dlc23_chd_veh_flatbed_cargo3	default_skeleton	chd_cargo_tanker	wh3_dlc23_chd_veh_magma_cannon		false	false	false
wh3_dlc23_chd_veh_hidden_rider	default_skeleton	dummy_variant	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_hidden_rider_deathshrieker	default_skeleton	dummy_variant	wh3_dlc23_chd_veh_war_machine_rider_deathshrieker		false	false	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_left	wm_dlc23_iron_daemon_cannon	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_cannonade_primary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_left_ror	wm_dlc23_iron_daemon_cannon_ror	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_flame_cannon_primary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_right	wm_dlc23_iron_daemon_cannon	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_cannonade_primary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_primary_right_ror	wm_dlc23_iron_daemon_cannon_ror	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_flame_cannon_primary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_left	wm_dlc23_iron_daemon_cannon	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_left_ror	wm_dlc23_iron_daemon_cannon_ror	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_flame_cannon_secondary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_right	wm_dlc23_iron_daemon_cannon	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_cannonade_secondary_right_ror	wm_dlc23_iron_daemon_cannon_ror	dummy_variant	wh3_dlc23_chd_veh_iron_daemon_cannonade	wh3_dlc23_chd_veh_iron_daemon_flame_cannon_secondary	true	true	false
wh3_dlc23_chd_veh_iron_daemon_driver	hu3_dlc23_wm_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_iron_daemon_driver_overseer_qb	hu3_dlc23_wm_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon_driver_overseer_qb	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_iron_daemon_driver_ror	hu3_dlc23_wm_iron_daemon_driver_ror	wh3_dlc23_chd_veh_iron_daemon_driver_ror	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_iron_daemon_fireman	hu3_dlc23_wm_iron_daemon_fireman	wh3_dlc23_chd_veh_iron_daemon_fireman	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_iron_daemon_fireman_daemonsmith_qb	hu3_dlc23_wm_iron_daemon_fireman	wh3_dlc23_chd_veh_iron_daemon_fireman_daemonsmith_qb	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_iron_daemon_fireman_ror	hu3_dlc23_wm_iron_daemon_fireman_ror	wh3_dlc23_chd_veh_iron_daemon_fireman_ror	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	true	false
wh3_dlc23_chd_veh_locomotive_smokestack	wm_dlc23_smokestack	dummy_variant	wh3_dlc23_chd_veh_locomotive_smokestack		true	false	false
wh3_dlc23_chd_veh_locomotive_smokestack_grungni	wm_dlc23_smokestack	dummy_variant_larger	wh3_dlc23_chd_veh_locomotive_smokestack		true	false	false
wh3_dlc23_chd_veh_magma_cannon_smokestack	wm_dlc23_smokestack	dummy_variant	wh3_dlc23_chd_veh_artillery_smokestack		true	false	false
wh3_dlc23_chd_veh_skullcracker_driver	hu3_dlc23_wm_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc23_chd_veh_skullcracker_fireman	hu3_dlc23_wm_iron_daemon_fireman	wh3_dlc23_chd_veh_iron_daemon_fireman	wh3_dlc23_chd_veh_war_machine_rider_chaos_dwarf		false	false	false
wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot	hu1c_dlc24_chaos_lord_tzeentch_wm_chariot_halberd_and_shield	wh3_dlc24_chs_chaos_lord_mtze	wh3_dlc24_chs_cha_lord_hero_mtze		true	true	false
wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed	hu1c_dlc24_chaos_lord_tzeentch_hr1_large_warhorse_halberd_and_shield	wh3_dlc24_chs_chaos_lord_mtze	wh3_dlc24_chs_cha_lord_hero_rider_mtze		true	true	false
wh3_dlc24_cth_cha_astromancer_great_moon_bird	hu1e_dlc24_bi1_eagle_mage_hero	wh3_main_cth_cha_astromancer	wh_main_infantry_rider_blood		true	true	false
wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	hu1e_dlc24_hr1_warhorse_celestial_general	wh3_dlc24_cth_cha_celestial_general	wh3_dlc24_cth_cha_rider_celestial_general_yang_blood		true	true	false
wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion	hu1e_dlc24_bc2_celestial_lion_celestial_general	wh3_dlc24_cth_cha_celestial_general	wh3_dlc24_cth_cha_rider_celestial_general_yang_blood		true	false	false
wh3_dlc24_cth_cha_celestial_general_yang_longma	hu1e_dlc24_hr1_longma_celestial_general	wh3_dlc24_cth_cha_celestial_general	wh3_dlc24_cth_cha_rider_celestial_general_yang_blood		true	true	false
wh3_dlc24_cth_cha_gate_master_warhorse	hu1e_dlc24_hr1_warhorse_gatemaster_sword_and_shield	wh3_dlc24_cth_gate_master_rider	wh_main_infantry_rider_blood		true	false	false
wh3_dlc24_cth_veh_zhangu_war_drum_rider_0	hu1e_dlc24_wardrum_driver	wh3_dlc24_cth_veh_zhangu_war_drum_driver	wh_main_infantry_rider_blood		false	true	false
wh3_dlc24_cth_veh_zhangu_war_drum_rider_1	hu1e_dlc24_wardrum_drummer	wh3_dlc24_cth_veh_zhangu_war_drum_drummer	wh3_dlc24_cth_inf_drummer_blood		false	true	false
wh3_dlc24_cth_veh_zhangu_war_drum_rider_ror_0	hu1e_dlc24_wardrum_driver	wh3_dlc24_cth_veh_zhangu_war_drum_ror_rider	wh_main_infantry_rider_blood		false	true	false
wh3_dlc24_cth_veh_zhangu_war_drum_rider_ror_1	hu1e_dlc24_wardrum_drummer_ror	wh3_dlc24_cth_veh_zhangu_war_drum_ror_rider	wh3_dlc24_cth_inf_drummer_blood		false	true	false
wh3_dlc24_ksl_cha_druzhina_warhorse	hu1n_dlc24_druzhina_hr1_warhorse_2handed_axe_and_bow	wh3_dlc24_ksl_cha_druzhina	wh_main_war_beast_rider_druzhina_blood		true	false	false
wh3_dlc24_ksl_cha_golden_knight_warhorse	hu1c_archaon_hr1_warhorse_sword_and_shield	wh3_dlc24_ksl_cha_golden_knight	wh3_dlc24_war_beast_rider_golden_knight_blood		true	true	false
wh3_dlc24_ksl_cha_hag_witch_beast_blood	hu1i_dlc24_hag_witch_sled01	wh3_dlc24_ksl_cha_hag_witch	wh3_dlc24_ksl_cha_hag_witch_beast_blood		true	true	false
wh3_dlc24_ksl_cha_hag_witch_death_blood	hu1i_dlc24_hag_witch_sled01	wh3_dlc24_ksl_cha_hag_witch	wh3_dlc24_ksl_cha_hag_witch_death_blood		true	true	false
wh3_dlc24_ksl_cha_hag_witch_hags_blood	hu1i_dlc24_hag_witch_sled01	wh3_dlc24_ksl_cha_hag_witch	wh3_dlc24_ksl_cha_hag_witch_hags_blood		true	true	false
wh3_dlc24_ksl_cha_hag_witch_shadow_blood	hu1i_dlc24_hag_witch_sled01	wh3_dlc24_ksl_cha_hag_witch	wh3_dlc24_ksl_cha_hag_witch_shadow_blood		true	true	false
wh3_dlc24_ksl_cha_ice_witch_ice_frost_wyrm	hu1_dlc24_ice_witch_lz02_frostwyrm_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_dlc24_ksl_cha_ice_witch_tempest_frost_wyrm	hu1_dlc24_ice_witch_lz02_frostwyrm_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_dlc24_ksl_cha_katarin_frost_wyrm	hu1_dlc24_katarin_lz02_frostwyrm_staff_and_sword	wh3_main_ksl_cha_katarin_rider	wh3_main_ksl_katarin_rider_hero_blood		true	true	false
wh3_dlc24_ksl_cha_katarin_ice_court_sled_driver	hu1c_dlc24_kislev_wm_warsled02_driver	wh3_main_ksl_inf_tzar_guard_0	wh_main_infantry_rider_blood		false	true	false
wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider_01	hu1_dlc24_kislev_wm_warsled02_glaive_and_bow_01	wh3_main_ksl_inf_ice_guard_0	wh_main_infantry_rider_blood	wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider	false	true	false
wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider_02	hu1_dlc24_kislev_wm_warsled02_glaive_and_bow_02	wh3_main_ksl_inf_ice_guard_0	wh_main_infantry_rider_blood	wh3_dlc24_ksl_cha_katarin_ice_court_sled_ice_guard_rider	false	true	false
wh3_dlc24_ksl_cha_katarin_ice_court_sled_rider	hu1_dlc24_katarin_sled02_staff_and_sword	wh3_main_ksl_cha_katarin_rider	wh3_main_ksl_katarin_sled_rider_hero_blood		true	true	false
wh3_dlc24_ksl_cha_mother_ostankya	hu1i_dlc24_mother_ostankya_sled01	wh3_dlc24_ksl_cha_mother_ostankya	wh3_dlc24_ksl_cha_mother_ostankya_blood		true	true	false
wh3_dlc24_ksl_cha_mother_ostankya_cauldron	wm_ksl_sled01_turret	wh3_dlc24_ksl_cha_mother_ostankya_cauldron	wh3_dlc24_ksl_cha_mother_ostankya_cauldron	wh3_dlc24_ksl_cha_mother_ostankya_cauldron	false	true	false
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot	hu1c_chaos_wm_chariot_axe_and_shield	wh3_dlc25_chs_chaos_lord_mnur	wh3_dlc25_chs_cha_lord_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed	hu1c_wh3_dlc20_hr1_glhh_sword_and_shield	wh3_dlc25_chs_chaos_lord_mnur	wh3_dlc25_chs_cha_lord_mnur_chaos_steed_rider		true	true	false
wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast	hu1c_dlc25_chaos_lord_nurgle_bc4_rot_beast_sword_and_shield	wh3_dlc25_chs_chaos_lord_mnur	wh3_dlc25_chs_cha_lord_mnur_chaos_steed_rider		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed	hu1c_dlc25_nurgle_sorcerer_hr1_large_warhorse_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast	hu1c_dlc25_nurgle_sorcerer_bc4_rot_beast_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine	hu1c_dlc25_wsh1_warshrine_nurgle_sorcerer_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_death_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_lord_death_mnur_rot_beast	hu1c_dlc25_nurgle_sorcerer_bc4_rot_beast_staff_and_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_lord_nurgle_mnur_rot_beast	hu1c_dlc25_nurgle_sorcerer_bc4_rot_beast_staff_and_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_nurgle_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed	hu1c_dlc25_nurgle_sorcerer_hr1_large_warhorse_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_nurgle_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast	hu1c_dlc25_nurgle_sorcerer_bc4_rot_beast_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_rider_nurgle_mnur		true	true	false
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine	hu1c_dlc25_wsh1_warshrine_nurgle_sorcerer_staff_and_mace	wh3_dlc25_chs_cha_chaos_sorcerer_mnur	wh3_dlc20_chs_cha_chaos_sorcerer_nurgle_mnur		true	true	false
wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast	hu1c_b4c_exalted_hero_nur_rot_beast_2hax	wh3_dlc20_chs_exalted_hero_mnur	wh3_dlc20_chs_cha_hero_mnur_chaos_steed_rider		true	true	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_left_front	zeppelin01_dlc25_bomb_left	wh3_dlc25_dwf_veh_thunderbarge_bomb_left	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_left_rear	zeppelin01_dlc25_bomb_left	wh3_dlc25_dwf_veh_thunderbarge_bomb_left	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_right_front	zeppelin01_dlc25_bomb_right	wh3_dlc25_dwf_veh_thunderbarge_bomb_right	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_right_rear	zeppelin01_dlc25_bomb_right	wh3_dlc25_dwf_veh_thunderbarge_bomb_right	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_cannon_left	zeppelin01_dlc25_cannon_left	wh3_dlc25_dwf_veh_thunderbarge_cannon	wh3_dlc25_dwf_mnt_veh_thunderbarge_cannon	wh3_dlc25_dwf_veh_thunderbarge_cannon	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_cannon_right	zeppelin01_dlc25_cannon_right	wh3_dlc25_dwf_veh_thunderbarge_cannon	wh3_dlc25_dwf_mnt_veh_thunderbarge_cannon	wh3_dlc25_dwf_veh_thunderbarge_cannon	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_captain	hu3_dlc25_zeppelin01_crew_captain	wh3_dlc25_dwf_veh_thunderbarge_crew_captain	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_crew_cupola_front	hu3_dlc25_zeppelin01_crew_grenade_cupola	wh3_dlc25_dwf_veh_thunderbarge_crew_cupola	wh3_dlc25_dwf_inf_dwarfs_crew_thunderbarge_cupola	wh3_dlc25_dwf_veh_thunderbarge_grenade	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_cupola_rear	hu3_dlc25_zeppelin01_crew_grenade_cupola	wh3_dlc25_dwf_veh_thunderbarge_crew_cupola	wh3_dlc25_dwf_inf_dwarfs_crew_thunderbarge_cupola	wh3_dlc25_dwf_veh_thunderbarge_grenade	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_fireman	hu3_dlc25_zeppelin01_crew_fireman	wh3_dlc25_dwf_veh_thunderbarge_crew_fireman	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_crew_left_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_left_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_left_2	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_left_3	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_left_upper_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
