unit_name	unit_level	unit_type	percentage_num_men	percentage_num_health	reduce_max_number
wh3_dlc25_dwf_doomseekers_0	0	wh3_dlc25_dwf_inf_doomseekers	100	100	false
wh3_dlc25_dwf_doomseekers_0_tier_3	3	wh3_dlc25_dwf_inf_doomseekers	100	100	false
wh3_dlc25_dwf_inf_doomseekers_rank_9	9	wh3_dlc25_dwf_inf_doomseekers	100	100	false
wh3_dlc25_dwf_malakai_exalted_bloodthirst_knights_of_the_brazen_throne	0	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	100	100	false
wh3_dlc25_dwf_thunderbarge_0	0	wh3_dlc25_dwf_veh_thunderbarge	100	100	false
wh3_dlc25_dwf_thunderbarge_0_tier_3	3	wh3_dlc25_dwf_veh_thunderbarge	100	100	false
wh3_dlc25_dwf_veh_thunderbarge_rank_9	9	wh3_dlc25_dwf_veh_thunderbarge	100	100	false
wh3_dlc25_emp_art_helstorm_rocket_battery_morr_rank_9	9	wh3_dlc25_emp_art_helstorm_rocket_battery_morr	100	100	false
wh3_dlc25_emp_inf_amethyst_ironsides_tier_3	3	wh3_dlc25_emp_inf_nuln_ironsides_morr	100	100	false
wh3_dlc25_emp_inf_amethyst_outriders_tier_3	3	wh3_dlc25_emp_cav_outriders_morr	100	100	false
wh3_dlc25_emp_inf_amethyst_rocket_battery_tier_3	3	wh3_dlc25_emp_art_helstorm_rocket_battery_morr	100	100	false
wh3_dlc25_emp_inf_greatswords_tier_6	6	wh_main_emp_inf_greatswords	100	100	false
wh3_dlc25_emp_inf_marksmen_qb_rank_4	4	wh3_dlc25_emp_inf_hochland_long_rifles	100	100	false
wh3_dlc25_emp_inf_nuln_ironsides_morr_rank_9	9	wh3_dlc25_emp_inf_nuln_ironsides_morr	100	100	false
wh3_dlc25_emp_inf_nuln_ironsides_rank_9	9	wh3_dlc25_emp_inf_nuln_ironsides	100	100	false
wh3_dlc25_emp_veh_marienburg_land_ship_morr_rank_9	9	wh3_dlc25_emp_veh_marienburg_land_ship_morr	100	100	false
wh3_dlc25_emp_veh_steam_tank_volley_gun_qb_rank_6	6	wh3_dlc25_emp_veh_steam_tank_volley_gun	100	100	false
wh3_dlc25_grn_mon_arachnarok_spider_boss	1	wh3_dlc25_grn_mon_arachnarok_spider_boss	100	100	false
wh3_dlc25_grn_mon_rogue_idol_qb_boss	9	wh3_dlc25_grn_mon_rogue_idol_qb_boss	100	100	false
wh3_dlc25_hef_sun_dragon_boss	9	wh3_dlc25_hef_mon_sun_dragon_boss	100	100	false
wh3_dlc25_kho_inf_chaos_furies_0_lower_health	1	wh3_main_kho_inf_chaos_furies_0	100	25	false
wh3_dlc25_nur_cav_plague_drones_1_tier_5	5	wh3_main_nur_cav_plague_drones_1	100	100	false
wh3_dlc25_nur_cav_rot_knights	1	wh3_dlc25_nur_cav_rot_knights	100	100	false
wh3_dlc25_nur_cav_rot_knights_rank_3	3	wh3_dlc25_nur_cav_rot_knights	100	100	false
wh3_dlc25_nur_cav_rot_knights_rank_5	5	wh3_dlc25_nur_cav_rot_knights	100	100	false
wh3_dlc25_nur_cav_rot_knights_rank_9	9	wh3_dlc25_nur_cav_rot_knights	100	100	false
wh3_dlc25_nur_chieftain_art_hellcannon_rank_5	5	wh3_dlc25_nur_chieftain_art_hellcannon	100	100	false
wh3_dlc25_nur_chieftain_cav_rot_knights_rank_5	5	wh3_dlc25_nur_chieftain_cav_rot_knights	100	100	false
wh3_dlc25_nur_chieftain_inf_aspiring_champions_0_rank_6	6	wh3_dlc25_nur_chieftain_inf_aspiring_champions_0	100	100	false
wh3_dlc25_nur_chieftain_inf_centigors_1_rank_5	5	wh3_dlc25_nur_chieftain_inf_centigors_1	100	100	false
wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses_rank_5	5	wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses	100	100	false
wh3_dlc25_nur_chieftain_inf_cygor_0_rank_5	5	wh3_dlc25_nur_chieftain_inf_cygor_0	100	100	false
wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives_rank_5	5	wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives	100	100	false
wh3_dlc25_nur_chieftain_mon_fimir_0_rank_5	5	wh_dlc08_nor_mon_fimir_0	100	100	false
wh3_dlc25_nur_chieftain_mon_fimir_1_rank_5	5	wh3_dlc25_nur_chieftain_mon_fimir_1	100	100	false
wh3_dlc25_nur_chieftain_mon_frost_wyrm_0_rank_5	5	wh3_dlc25_nur_chieftain_mon_frost_wyrm_0	100	100	false
wh3_dlc25_nur_chieftain_mon_skinwolves_0_rank_5	5	wh3_dlc25_nur_chieftain_mon_skinwolves_0	100	100	false
wh3_dlc25_nur_chieftain_mon_toad_dragon_rank_5	5	wh3_dlc25_nur_chieftain_mon_toad_dragon	100	100	false
wh3_dlc25_nur_chieftain_mon_war_mammoth_1_rank_5	5	wh3_dlc25_nur_chieftain_mon_war_mammoth_1	100	100	false
wh3_dlc25_nur_chieftain_veh_dreadquake_mortar_rank_5	5	wh3_dlc25_nur_chieftain_veh_dreadquake_mortar	100	100	false
wh3_dlc25_nur_inf_chaos_furies_0_lower_health	1	wh3_main_nur_inf_chaos_furies_0	100	25	false
wh3_dlc25_nur_inf_pestigors	1	wh3_dlc25_nur_inf_pestigors	100	100	false
wh3_dlc25_nur_inf_plague_ogres	1	wh3_dlc25_nur_inf_plague_ogres	100	100	false
wh3_dlc25_nur_inf_plague_ogres_great_weapons	1	wh3_dlc25_nur_inf_plague_ogres_great_weapons	100	100	false
wh3_dlc25_nur_inf_plague_ogres_rank_5	5	wh3_dlc25_nur_inf_plague_ogres	100	100	false
wh3_dlc25_nur_inf_plague_ogres_rank_9	9	wh3_dlc25_nur_inf_plague_ogres	100	100	false
wh3_dlc25_nur_inf_plaguebearers_1_tier_5	5	wh3_main_nur_inf_plaguebearers_1	100	100	false
wh3_dlc25_nur_mon_great_unclean_one_0_rank_5	5	wh3_main_nur_mon_great_unclean_one_0	100	100	false
wh3_dlc25_nur_mon_toad_dragon_rank_2	2	wh3_dlc25_nur_mon_toad_dragon	100	100	false
wh3_dlc25_nur_mon_toad_dragon_rank_5	5	wh3_dlc25_nur_mon_toad_dragon	100	100	false
wh3_dlc25_nur_mon_toad_dragon_rank_9	9	wh3_dlc25_nur_mon_toad_dragon	100	100	false
wh3_dlc25_qb_dwf_black_ark_corsairs_0	2	wh2_main_def_inf_black_ark_corsairs_0	100	100	false
wh3_dlc25_qb_dwf_black_ark_corsairs_1	2	wh2_main_def_inf_black_ark_corsairs_1	100	100	false
wh3_dlc25_qb_dwf_har_ganeth_executioners_0	4	wh2_main_def_inf_har_ganeth_executioners_0	100	100	false
wh3_dlc25_sla_inf_chaos_furies_0_lower_health	1	wh3_main_sla_inf_chaos_furies_0	100	25	false
wh3_dlc25_tze_inf_chaos_furies_0_lower_health	1	wh3_main_tze_inf_chaos_furies_0	100	25	false
wh3_dlc25_vmp_black_knights_3_rank_3	3	wh_main_vmp_cav_black_knights_3	100	100	false
wh3_dlc25_vmp_inf_crypt_ghouls_rank_3	3	wh_main_vmp_inf_crypt_ghouls	100	100	false
wh3_dlc25_vmp_inf_grave_guard_0_rank_3	3	wh_main_vmp_inf_grave_guard_0	100	100	false
wh3_dlc25_vmp_inf_skeleton_warriors_1_rank_3	3	wh_main_vmp_inf_skeleton_warriors_1	100	100	false
wh3_dlc25_wef_mon_treekin_ror_0	9	wh_pro04_wef_mon_treekin_ror_0	100	100	false
wh3_main_chs_art_hellcannon_prologue	1	wh3_main_chs_art_hellcannon_prologue	100	100	false
wh3_main_cth_art_fire_rain_rocket_battery_0	0	wh3_main_cth_art_fire_rain_rocket_battery_0	100	100	false
wh3_main_cth_art_grand_cannon_0	0	wh3_main_cth_art_grand_cannon_0	100	100	false
wh3_main_cth_cav_jade_lancers_0	0	wh3_main_cth_cav_jade_lancers_0	100	100	false
wh3_main_cth_cav_jade_longma_riders_0	0	wh3_main_cth_cav_jade_longma_riders_0	100	100	false
wh3_main_cth_cav_peasant_horsemen_0	0	wh3_main_cth_cav_peasant_horsemen_0	100	100	false
wh3_main_cth_inf_crane_gunners_0	0	wh3_main_cth_inf_crane_gunners_0	100	100	false
wh3_main_cth_inf_dragon_guard_0	0	wh3_main_cth_inf_dragon_guard_0	100	100	false
wh3_main_cth_inf_dragon_guard_crossbowmen_0	0	wh3_main_cth_inf_dragon_guard_crossbowmen_0	100	100	false
wh3_main_cth_inf_iron_hail_gunners_0	0	wh3_main_cth_inf_iron_hail_gunners_0	100	100	false
wh3_main_cth_inf_jade_warrior_crossbowmen_0	0	wh3_main_cth_inf_jade_warrior_crossbowmen_0	100	100	false
wh3_main_cth_inf_jade_warrior_crossbowmen_1	0	wh3_main_cth_inf_jade_warrior_crossbowmen_1	100	100	false
wh3_main_cth_inf_jade_warriors_0	0	wh3_main_cth_inf_jade_warriors_0	100	100	false
wh3_main_cth_inf_jade_warriors_1	0	wh3_main_cth_inf_jade_warriors_1	100	100	false
wh3_main_cth_inf_peasant_archers_0	0	wh3_main_cth_inf_peasant_archers_0	100	100	false
wh3_main_cth_inf_peasant_spearmen_0	0	wh3_main_cth_inf_peasant_spearmen_1	100	100	false
wh3_main_cth_mon_terracotta_sentinel_0	0	wh3_main_cth_mon_terracotta_sentinel_0	100	100	false
wh3_main_cth_veh_sky_junk_0	0	wh3_main_cth_veh_sky_junk_0	100	100	false
wh3_main_cth_veh_sky_lantern_0	0	wh3_main_cth_veh_sky_lantern_0	100	100	false
wh3_main_cth_veh_war_compass_0	0	wh3_main_cth_veh_war_compass_0	100	100	false
wh3_main_dae_inf_chaos_furies_0	0	wh3_main_dae_inf_chaos_furies_0	100	100	false
wh3_main_kho_cav_bloodcrushers_0	0	wh3_main_kho_cav_bloodcrushers_0	100	100	false
wh3_main_kho_cav_gorebeast_chariot	0	wh3_main_kho_cav_gorebeast_chariot	100	100	false
wh3_main_kho_cav_gorebeast_chariot_tier_3	3	wh3_main_kho_cav_gorebeast_chariot	100	100	false
wh3_main_kho_cav_skullcrushers_0	0	wh3_main_kho_cav_skullcrushers_0	100	100	false
wh3_main_kho_cav_skullcrushers_0_rank_6	6	wh3_main_kho_cav_skullcrushers_0	100	100	false
wh3_main_kho_cha_cultist_0	0	wh3_main_kho_cha_cultist_0	100	100	false
wh3_main_kho_cha_cultist_1	0	wh3_main_kho_cha_cultist_1	100	100	false
wh3_main_kho_inf_bloodletters_0	0	wh3_main_kho_inf_bloodletters_0	100	100	false
wh3_main_kho_inf_bloodletters_0_rank_6	6	wh3_main_kho_inf_bloodletters_0	100	100	false
wh3_main_kho_inf_bloodletters_0_tier_2	2	wh3_main_kho_inf_bloodletters_0	100	100	false
wh3_main_kho_inf_bloodletters_1	0	wh3_main_kho_inf_bloodletters_1	100	100	false
wh3_main_kho_inf_bloodletters_1_rank_4	4	wh3_main_kho_inf_bloodletters_1	100	100	false
wh3_main_kho_inf_chaos_furies_0	0	wh3_main_kho_inf_chaos_furies_0	100	100	false
wh3_main_kho_inf_chaos_furies_0_rank_3	3	wh3_main_kho_inf_chaos_furies_0	100	100	false
wh3_main_kho_inf_chaos_warhounds_0	0	wh3_main_kho_inf_chaos_warhounds_0	100	100	false
wh3_main_kho_inf_chaos_warriors_0	0	wh3_main_kho_inf_chaos_warriors_0	100	100	false
wh3_main_kho_inf_chaos_warriors_0_tier_4	4	wh3_main_kho_inf_chaos_warriors_0	100	100	false
wh3_main_kho_inf_chaos_warriors_1	0	wh3_main_kho_inf_chaos_warriors_1	100	100	false
wh3_main_kho_inf_chaos_warriors_1_rank_3	3	wh3_main_kho_inf_chaos_warriors_1	100	100	false
wh3_main_kho_inf_chaos_warriors_2	0	wh3_main_kho_inf_chaos_warriors_2	100	100	false
wh3_main_kho_inf_chaos_warriors_2_rank_5	5	wh3_main_kho_inf_chaos_warriors_2	100	100	false
wh3_main_kho_inf_flesh_hounds_of_khorne_0	0	wh3_main_kho_inf_flesh_hounds_of_khorne_0	100	100	false
wh3_main_kho_inf_flesh_hounds_of_khorne_0_tier_2	2	wh3_main_kho_inf_flesh_hounds_of_khorne_0	100	100	false
wh3_main_kho_mon_bloodthirster_0	0	wh3_main_kho_mon_bloodthirster_0	100	100	false
wh3_main_kho_mon_khornataurs_0	0	wh3_main_kho_mon_khornataurs_0	100	100	false
wh3_main_kho_mon_khornataurs_0_tier_5	5	wh3_main_kho_mon_khornataurs_0	100	100	false
wh3_main_kho_mon_khornataurs_1	0	wh3_main_kho_mon_khornataurs_1	100	100	false
wh3_main_kho_mon_khornataurs_1_tier_5	5	wh3_main_kho_mon_khornataurs_1	100	100	false
wh3_main_kho_mon_soul_grinder_0	0	wh3_main_kho_mon_soul_grinder_0	100	100	false
wh3_main_kho_mon_spawn_of_khorne_0	0	wh3_main_kho_mon_spawn_of_khorne_0	100	100	false
wh3_main_kho_mon_spawn_of_khorne_0_rank_3	3	wh3_main_kho_mon_spawn_of_khorne_0	100	100	false
wh3_main_kho_veh_blood_shrine_0	0	wh3_main_kho_veh_blood_shrine_0	100	100	false
wh3_main_kho_veh_skullcannon_0	0	wh3_main_kho_veh_skullcannon_0	100	100	false
wh3_main_kho_veh_skullcannon_0_rank_3	3	wh3_main_kho_veh_skullcannon_0	100	100	false
wh3_main_ksl_cav_gryphon_legion_0	0	wh3_main_ksl_cav_gryphon_legion_0	100	100	false
wh3_main_ksl_cav_gryphon_legion_0_tier_4	4	wh3_main_ksl_cav_gryphon_legion_0	100	100	false
wh3_main_ksl_cav_gryphon_legion_0_tier_9	9	wh3_main_ksl_cav_gryphon_legion_0	100	100	false
wh3_main_ksl_cav_horse_archers_0	0	wh3_main_ksl_cav_horse_archers_0	100	100	false
wh3_main_ksl_cav_horse_archers_0_tier_3	3	wh3_main_ksl_cav_horse_archers_0	100	100	false
wh3_main_ksl_cav_horse_archers_0_tier_5	5	wh3_main_ksl_cav_horse_archers_0	100	100	false
wh3_main_ksl_cav_horse_raiders_0	0	wh3_main_ksl_cav_horse_raiders_0	100	100	false
wh3_main_ksl_cav_horse_raiders_0_tier_3	3	wh3_main_ksl_cav_horse_raiders_0	100	100	false
wh3_main_ksl_cav_war_bear_riders_1	0	wh3_main_ksl_cav_war_bear_riders_1	100	100	false
wh3_main_ksl_cav_war_bear_riders_1_tier_3	3	wh3_main_ksl_cav_war_bear_riders_1	100	100	false
wh3_main_ksl_cav_war_bear_riders_1_tier_5	5	wh3_main_ksl_cav_war_bear_riders_1	100	100	false
wh3_main_ksl_cav_war_bear_riders_1_tier_7	7	wh3_main_ksl_cav_war_bear_riders_1	100	100	false
wh3_main_ksl_cav_war_bear_riders_1_tier_9	9	wh3_main_ksl_cav_war_bear_riders_1	100	100	false
wh3_main_ksl_cav_winged_lancers_0	0	wh3_main_ksl_cav_winged_lancers_0	100	100	false
wh3_main_ksl_cav_winged_lancers_0_tier_6	6	wh3_main_ksl_cav_winged_lancers_0	100	100	false
wh3_main_ksl_cav_winged_lancers_0_tier_9	9	wh3_main_ksl_cav_winged_lancers_0	100	100	false
wh3_main_ksl_cha_boris_0	0	wh3_main_ksl_cha_boris_0	100	100	false
wh3_main_ksl_cha_boris_1	0	wh3_main_ksl_cha_boris_1	100	100	false
wh3_main_ksl_cha_boris_2	0	wh3_main_ksl_cha_boris_2	100	100	false
wh3_main_ksl_cha_boyar_0	0	wh3_main_ksl_cha_boyar_0	100	100	false
wh3_main_ksl_cha_boyar_1	0	wh3_main_ksl_cha_boyar_1	100	100	false
wh3_main_ksl_cha_boyar_2	0	wh3_main_ksl_cha_boyar_2	100	100	false
wh3_main_ksl_cha_frost_maiden_ice_0	0	wh3_main_ksl_cha_frost_maiden_ice_0	100	100	false
wh3_main_ksl_cha_frost_maiden_ice_1	0	wh3_main_ksl_cha_frost_maiden_ice_1	100	100	false
wh3_main_ksl_cha_frost_maiden_tempest_0	0	wh3_main_ksl_cha_frost_maiden_tempest_0	100	100	false
wh3_main_ksl_cha_frost_maiden_tempest_1	0	wh3_main_ksl_cha_frost_maiden_tempest_1	100	100	false
wh3_main_ksl_cha_ice_witch_ice_0	0	wh3_main_ksl_cha_ice_witch_ice_0	100	100	false
wh3_main_ksl_cha_ice_witch_ice_1	0	wh3_main_ksl_cha_ice_witch_ice_1	100	100	false
wh3_main_ksl_cha_ice_witch_tempest_0	0	wh3_main_ksl_cha_ice_witch_tempest_0	100	100	false
wh3_main_ksl_cha_ice_witch_tempest_1	0	wh3_main_ksl_cha_ice_witch_tempest_1	100	100	false
wh3_main_ksl_cha_katarin_0	0	wh3_main_ksl_cha_katarin_0	100	100	false
wh3_main_ksl_cha_katarin_1	0	wh3_main_ksl_cha_katarin_1	100	100	false
wh3_main_ksl_cha_kostaltyn_0	0	wh3_main_ksl_cha_kostaltyn_0	100	100	false
wh3_main_ksl_cha_kostaltyn_1	0	wh3_main_ksl_cha_kostaltyn_1	100	100	false
wh3_main_ksl_cha_kostaltyn_2	0	wh3_main_ksl_cha_kostaltyn_2	100	100	false
wh3_main_ksl_cha_patriarch_0	0	wh3_main_ksl_cha_patriarch_0	100	100	false
wh3_main_ksl_cha_patriarch_0_tier_5	5	wh3_main_ksl_cha_patriarch_0	100	100	false
wh3_main_ksl_cha_patriarch_1	0	wh3_main_ksl_cha_patriarch_1	100	100	false
wh3_main_ksl_cha_patriarch_2	0	wh3_main_ksl_cha_patriarch_2	100	100	false
wh3_main_ksl_inf_armoured_kossars_0	0	wh3_main_ksl_inf_armoured_kossars_0	100	100	false
wh3_main_ksl_inf_armoured_kossars_0_tier_7	7	wh3_main_ksl_inf_armoured_kossars_0	100	100	false
wh3_main_ksl_inf_armoured_kossars_1	0	wh3_main_ksl_inf_armoured_kossars_1	100	100	false
wh3_main_ksl_inf_armoured_kossars_1_tier_5	9	wh3_main_ksl_inf_armoured_kossars_1	100	100	false
wh3_main_ksl_inf_ice_guard_0	0	wh3_main_ksl_inf_ice_guard_0	100	100	false
wh3_main_ksl_inf_ice_guard_0_tier_6	6	wh3_main_ksl_inf_ice_guard_0	100	100	false
wh3_main_ksl_inf_ice_guard_1	0	wh3_main_ksl_inf_ice_guard_1	100	100	false
wh3_main_ksl_inf_ice_guard_1_tier_5	5	wh3_main_ksl_inf_ice_guard_1	100	100	false
wh3_main_ksl_inf_kossars_0	0	wh3_main_ksl_inf_kossars_0	100	100	false
wh3_main_ksl_inf_kossars_0_tier_3	3	wh3_main_ksl_inf_kossars_0	100	100	false
wh3_main_ksl_inf_kossars_0_tier_5	5	wh3_main_ksl_inf_kossars_0	100	100	false
wh3_main_ksl_inf_kossars_1	0	wh3_main_ksl_inf_kossars_1	100	100	false
wh3_main_ksl_inf_kossars_1_tier_3	3	wh3_main_ksl_inf_kossars_1	100	100	false
wh3_main_ksl_inf_kossars_1_tier_8	8	wh3_main_ksl_inf_kossars_1	100	100	false
wh3_main_ksl_inf_kossars_tutorial_0	0	wh3_main_ksl_inf_kossars_tutorial_0	100	100	false
wh3_main_ksl_inf_kossars_tutorial_1	0	wh3_main_ksl_inf_kossars_tutorial_1	100	100	false
wh3_main_ksl_inf_streltsi_0	0	wh3_main_ksl_inf_streltsi_0	100	100	false
wh3_main_ksl_inf_tsar_guard_0	0	wh3_main_ksl_inf_tzar_guard_0	100	100	false
wh3_main_ksl_inf_tsar_guard_0_tier_2	2	wh3_main_ksl_inf_tzar_guard_0	100	100	false
wh3_main_ksl_inf_tsar_guard_0_tier_3	3	wh3_main_ksl_inf_tzar_guard_0	100	100	false
wh3_main_ksl_inf_tsar_guard_0_tier_6	6	wh3_main_ksl_inf_tzar_guard_0	100	100	false
wh3_main_ksl_inf_tsar_guard_0_tier_7	7	wh3_main_ksl_inf_tzar_guard_0	100	100	false
wh3_main_ksl_inf_tsar_guard_1	0	wh3_main_ksl_inf_tzar_guard_1	100	100	false
wh3_main_ksl_inf_tsar_guard_1_tier_2	2	wh3_main_ksl_inf_tzar_guard_1	100	100	false
wh3_main_ksl_inf_tsar_guard_1_tier_7	7	wh3_main_ksl_inf_tzar_guard_1	100	100	false
wh3_main_ksl_mon_elemental_bear_0	0	wh3_main_ksl_mon_elemental_bear_0	100	100	false
wh3_main_ksl_mon_snow_leopard_0	0	wh3_main_ksl_mon_snow_leopard_0	100	100	false
wh3_main_ksl_mon_snow_leopard_0_tier_5	5	wh3_main_ksl_mon_snow_leopard_0	100	100	false
wh3_main_ksl_veh_heavy_war_sled_0	0	wh3_main_ksl_veh_heavy_war_sled_0	100	100	false
wh3_main_ksl_veh_heavy_war_sled_0_tier_4	4	wh3_main_ksl_veh_heavy_war_sled_0	100	100	false
wh3_main_ksl_veh_heavy_war_sled_0_tier_5	5	wh3_main_ksl_veh_heavy_war_sled_0	100	100	false
wh3_main_ksl_veh_light_war_sled_0	0	wh3_main_ksl_veh_light_war_sled_0	100	100	false
wh3_main_ksl_veh_light_war_sled_0_tier_4	4	wh3_main_ksl_veh_light_war_sled_0	100	100	false
wh3_main_ksl_veh_little_grom_0	0	wh3_main_ksl_veh_little_grom_0	100	100	false
wh3_main_monster_feral_bears	0	wh3_main_monster_feral_bears	100	100	false
wh3_main_monster_feral_ice_bears	0	wh3_main_monster_feral_ice_bears	100	100	false
wh3_main_nur_cav_plague_drones_0	0	wh3_main_nur_cav_plague_drones_0	100	100	false
wh3_main_nur_cav_plague_drones_0_tier_3	3	wh3_main_nur_cav_plague_drones_0	100	100	false
wh3_main_nur_cav_plague_drones_1	0	wh3_main_nur_cav_plague_drones_1	100	100	false
wh3_main_nur_cav_plague_drones_1_tier_3	3	wh3_main_nur_cav_plague_drones_1	100	100	false
wh3_main_nur_cav_pox_riders_of_nurgle_0	0	wh3_main_nur_cav_pox_riders_of_nurgle_0	100	100	false
wh3_main_nur_cav_pox_riders_of_nurgle_0_tier_3	3	wh3_main_nur_cav_pox_riders_of_nurgle_0	100	100	false
wh3_main_nur_cha_cultist_0	0	wh3_main_nur_cha_cultist_0	100	100	false
wh3_main_nur_cha_cultist_1	0	wh3_main_nur_cha_cultist_1	100	100	false
wh3_main_nur_cha_exalted_great_unclean_one_death_0	0	wh3_main_nur_cha_exalted_great_unclean_one_death_0	100	100	false
wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0	0	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0	100	100	false
wh3_main_nur_cha_ku_gath_plaguefather_0	0	wh3_main_nur_cha_ku_gath_plaguefather_0	100	100	false
wh3_main_nur_inf_chaos_furies_0	0	wh3_main_nur_inf_chaos_furies_0	100	100	false
wh3_main_nur_inf_chaos_furies_0_tier_3	3	wh3_main_nur_inf_chaos_furies_0	100	100	false
wh3_main_nur_inf_forsaken_0	0	wh3_main_nur_inf_forsaken_0	100	100	false
wh3_main_nur_inf_forsaken_0_tier_5	5	wh3_main_nur_inf_forsaken_0	100	100	false
wh3_main_nur_inf_nurglings_0	0	wh3_main_nur_inf_nurglings_0	100	100	false
wh3_main_nur_inf_nurglings_0_tier_3	3	wh3_main_nur_inf_nurglings_0	100	100	false
wh3_main_nur_inf_plaguebearers_0	0	wh3_main_nur_inf_plaguebearers_0	100	100	false
wh3_main_nur_inf_plaguebearers_0_tier_4	4	wh3_main_nur_inf_plaguebearers_0	100	100	false
wh3_main_nur_inf_plaguebearers_1	0	wh3_main_nur_inf_plaguebearers_1	100	100	false
wh3_main_nur_inf_plaguebearers_1_rank_9	9	wh3_main_nur_inf_plaguebearers_1	100	100	false
wh3_main_nur_inf_plaguebearers_1_tier_4	4	wh3_main_nur_inf_plaguebearers_1	100	100	false
wh3_main_nur_mon_beast_of_nurgle_0	0	wh3_main_nur_mon_beast_of_nurgle_0	100	100	false
wh3_main_nur_mon_beast_of_nurgle_0_rank_6	6	wh3_main_nur_mon_beast_of_nurgle_0	100	100	false
wh3_main_nur_mon_great_unclean_one_0	0	wh3_main_nur_mon_great_unclean_one_0	100	100	false
wh3_main_nur_mon_great_unclean_one_0_rank_4	4	wh3_main_nur_mon_great_unclean_one_0	100	100	false
wh3_main_nur_mon_plague_toads_0	0	wh3_main_nur_mon_plague_toads_0	100	100	false
wh3_main_nur_mon_rot_flies_0	0	wh3_main_nur_mon_rot_flies_0	100	100	false
wh3_main_nur_mon_rot_flies_0_tier_3	3	wh3_main_nur_mon_rot_flies_0	100	100	false
wh3_main_nur_mon_soul_grinder_0	0	wh3_main_nur_mon_soul_grinder_0	100	100	false
wh3_main_nur_mon_soul_grinder_0_rank_9	9	wh3_main_nur_mon_soul_grinder_0	100	100	false
wh3_main_nur_mon_soul_grinder_0_tier_6	6	wh3_main_nur_mon_soul_grinder_0	100	100	false
wh3_main_nur_mon_spawn_of_nurgle_0	0	wh3_main_nur_mon_spawn_of_nurgle_0	100	100	false
wh3_main_nur_mon_spawn_of_nurgle_0_rank_5	5	wh3_main_nur_mon_spawn_of_nurgle_0	100	100	false
wh3_main_ogr_cav_crushers_0	0	wh3_main_ogr_cav_crushers_0	100	100	false
wh3_main_ogr_cav_crushers_0_tier_4	4	wh3_main_ogr_cav_crushers_0	100	100	false
wh3_main_ogr_cav_crushers_1	0	wh3_main_ogr_cav_crushers_1	100	100	false
wh3_main_ogr_cav_crushers_1_tier_5	1	wh3_main_ogr_cav_crushers_1	100	100	false
wh3_main_ogr_cav_mournfang_cavalry_0	0	wh3_main_ogr_cav_mournfang_cavalry_0	100	100	false
wh3_main_ogr_cav_mournfang_cavalry_0_reduced	0	wh3_main_ogr_cav_mournfang_cavalry_0	100	50	false
wh3_main_ogr_cav_mournfang_cavalry_0_tier_4	4	wh3_main_ogr_cav_mournfang_cavalry_0	100	100	false
wh3_main_ogr_cav_mournfang_cavalry_1	0	wh3_main_ogr_cav_mournfang_cavalry_1	100	100	false
wh3_main_ogr_cav_mournfang_cavalry_1_tier_3	2	wh3_main_ogr_cav_mournfang_cavalry_1	100	100	false
wh3_main_ogr_cav_mournfang_cavalry_2	0	wh3_main_ogr_cav_mournfang_cavalry_2	100	100	false
wh3_main_ogr_inf_gnoblars_0	0	wh3_main_ogr_inf_gnoblars_0	100	100	false
wh3_main_ogr_inf_gnoblars_0_reduced	0	wh3_main_ogr_inf_gnoblars_0	100	33	false
wh3_main_ogr_inf_gnoblars_0_tier_3	4	wh3_main_ogr_inf_gnoblars_0	100	100	false
wh3_main_ogr_inf_gnoblars_0_tier_7	7	wh3_main_ogr_inf_gnoblars_0	100	100	false
wh3_main_ogr_inf_gnoblars_1	0	wh3_main_ogr_inf_gnoblars_1	100	100	false
wh3_main_ogr_inf_gnoblars_1_tier_3	3	wh3_main_ogr_inf_gnoblars_1	100	100	false
wh3_main_ogr_inf_ironguts_0	0	wh3_main_ogr_inf_ironguts_0	100	100	false
wh3_main_ogr_inf_leadbelchers_0	0	wh3_main_ogr_inf_leadbelchers_0	100	100	false
wh3_main_ogr_inf_leadbelchers_0_reduced	0	wh3_main_ogr_inf_leadbelchers_0	100	33	false
wh3_main_ogr_inf_leadbelchers_0_tier_3	3	wh3_main_ogr_inf_leadbelchers_0	100	100	false
wh3_main_ogr_inf_leadbelchers_0_tier_4	2	wh3_main_ogr_inf_leadbelchers_0	100	100	false
wh3_main_ogr_inf_maneaters_0	0	wh3_main_ogr_inf_maneaters_0	100	100	false
wh3_main_ogr_inf_maneaters_0_reduced	0	wh3_main_ogr_inf_maneaters_0	100	33	false
wh3_main_ogr_inf_maneaters_1	0	wh3_main_ogr_inf_maneaters_1	100	100	false
wh3_main_ogr_inf_maneaters_1_reduced	0	wh3_main_ogr_inf_maneaters_1	100	33	false
wh3_main_ogr_inf_maneaters_2	0	wh3_main_ogr_inf_maneaters_2	100	100	false
wh3_main_ogr_inf_maneaters_2_reduced	0	wh3_main_ogr_inf_maneaters_2	100	33	false
