level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	faction_unique	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution	resource_cost	additional_loot_value
wh_main_nor_settlement_minor_2	wh_main_NORSCA_settlement_minor	2	3	1500	0		false	false			true	wh_main_NORSCA_settlement	false	0.0000	1	true	0	wh_cam_settlement_minor_nordic	true	0	0		0
wh_main_nor_settlement_minor_3	wh_main_NORSCA_settlement_minor	3	4	3000	0		false	false			true	wh_main_NORSCA_settlement	false	0.0000	2	true	0	wh_cam_settlement_minor_nordic	true	0	0		0
wh_main_nor_settlement_minor_ruin	wh_main_NORSCA_settlement_minor	0	1	0	0		false	false			true	wh_main_NORSCA_settlement	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_nor_slaves_1	wh_main_NORSCA_slaves	0	1	250	0		false	false			true	wh_main_nor_slaves	true	0.0000	0	true	1		true	0	0		0
wh_main_nor_slaves_2	wh_main_NORSCA_slaves	1	2	500	0		false	false			true	wh_main_nor_slaves	true	0.0000	0	true	2		true	0	0		0
wh_main_nor_slaves_3	wh_main_NORSCA_slaves	2	3	1000	0		false	false			true	wh_main_nor_slaves	true	0.0000	0	true	3		true	0	0		0
wh_main_nor_smith_1	wh_main_NORSCA_smith	0	2	1500	0		false	false			true	wh_main_NORSCA_smith	true	0.0000	0	true	2		true	0	0		0
wh_main_nor_smith_2	wh_main_NORSCA_smith	1	3	2500	0		false	false			true	wh_main_NORSCA_smith	true	0.0000	0	true	3		true	0	0		0
wh_main_nor_smith_3	wh_main_NORSCA_smith	2	4	4000	0		false	false			true	wh_main_NORSCA_smith	true	0.0000	0	true	4		true	0	0		0
wh_main_nor_stables_1	wh_main_NORSCA_stables	0	1	500	0		false	false			true	wh_main_NORSCA_stables	true	0.0000	0	true	1		true	0	0		0
wh_main_nor_stables_2	wh_main_NORSCA_stables	1	2	1000	0		false	false			true	wh_main_NORSCA_stables	true	0.0000	0	true	2		true	0	0		0
wh_main_nor_stables_3	wh_main_NORSCA_stables	2	3	2000	0		false	false			true	wh_main_NORSCA_stables	true	0.0000	0	true	3		true	0	0		0
wh_main_nor_walls_1	wh_main_NORSCA_walls	0	3	2000	0		false	false			true	wh_main_NORSCA_walls	true	0.0000	0	true	2		true	0	0		0
wh_main_nor_walls_2	wh_main_NORSCA_walls	1	4	4000	0		false	false			true	wh_main_NORSCA_walls	true	0.0000	0	true	3		true	0	0		0
wh_main_nor_walls_3	wh_main_NORSCA_walls	2	5	6000	0		false	false			true	wh_main_NORSCA_walls	true	0.0000	0	true	4		true	0	0		0
wh_main_nor_worship_1	wh_main_NORSCA_worship	0	2	1000	0		false	false			true	wh_main_NORSCA_worship	true	0.0000	0	true	2		true	0	0		0
wh_main_nor_worship_2	wh_main_NORSCA_worship	1	3	1500	0		false	false			true	wh_main_NORSCA_worship	true	0.0000	0	true	3		true	0	0		0
wh_main_nor_worship_3	wh_main_NORSCA_worship	2	4	2000	0		false	false			true	wh_main_NORSCA_worship	true	0.0000	0	true	4		true	0	0		0
wh_main_nor_worship_4	wh_main_NORSCA_worship	3	5	3000	0		false	false			true	wh_main_NORSCA_worship	true	0.0000	0	true	5		true	0	0		0
wh_main_savage_boars_1	wh_main_SAVAGEORC_boars	0	3	3000	0		false	false			true	wh_main_ORC_pigs	false	0.0000	0	true	3		true	0	0		0
wh_main_savage_boss_1	wh_main_SAVAGEORC_boss	0	2	1500	0		false	false			true	wh_main_SAVAGEORCS_boss	false	0.0000	0	true	2		true	0	0		0
wh_main_savage_boss_2	wh_main_SAVAGEORC_boss	1	3	3000	0		false	false			true	wh_main_SAVAGEORCS_boss	false	0.0000	0	true	3		true	0	0		0
wh_main_savage_garrison_1	wh_main_SAVAGEORC_garrison	0	2	1500	0		false	false			true	wh_main_SAVAGEORC_garrison	false	0.0000	0	true	2		true	0	0		0
wh_main_savage_garrison_2	wh_main_SAVAGEORC_garrison	1	3	3000	0		false	false			true	wh_main_SAVAGEORC_garrison	false	0.0000	0	true	3		true	0	0		0
wh_main_savage_military_1	wh_main_SAVAGEORC_military	0	1	1000	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	1		true	0	0		0
wh_main_savage_military_2	wh_main_SAVAGEORC_military	1	2	2000	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	2		true	0	0		0
wh_main_savage_military_3	wh_main_SAVAGEORC_military	2	3	4000	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	3		true	0	0		0
wh_main_savage_settlement_major_1	wh_main_SAVAGEORC_settlement_major	1	1	750	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	true	0	wh_cam_settlement_major_greenskin	true	0	0		0
wh_main_savage_settlement_major_2	wh_main_SAVAGEORC_settlement_major	2	2	1500	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	1	true	0	wh_cam_settlement_major_greenskin	true	0	0		0
wh_main_savage_settlement_major_3	wh_main_SAVAGEORC_settlement_major	3	3	3000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	2	true	0	wh_cam_settlement_major_greenskin	true	0	0		0
wh_main_savage_settlement_major_ruin	wh_main_SAVAGEORC_settlement_major	0	1	0	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_savage_settlement_minor_1	wh_main_SAVAGEORC_settlement_minor	1	2	750	0		false	false			true	wh_main_ORC_settlement_minor	false	0.0000	0	true	0	wh_cam_settlement_minor_greenskin	true	0	0		0
wh_main_savage_settlement_minor_2	wh_main_SAVAGEORC_settlement_minor	2	2	1500	0		false	false			true	wh_main_ORC_settlement_minor	false	0.0000	1	true	0	wh_cam_settlement_minor_greenskin	true	0	0		0
wh_main_savage_settlement_minor_3	wh_main_SAVAGEORC_settlement_minor	3	3	3000	0		false	false			true	wh_main_ORC_settlement_minor	false	0.0000	2	true	0	wh_cam_settlement_minor_greenskin	true	0	0		0
wh_main_savage_settlement_minor_ruin	wh_main_SAVAGEORC_settlement_minor	0	1	0	0		false	false			true	wh_main_ORC_settlement_minor	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_sch_settlement_major_norscaruin_khorne	wh_main_settlement_norscaruin_khorne	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_major_chaos	true	0	0		0
wh_main_sch_settlement_major_norscaruin_nurgle	wh_main_settlement_norscaruin_nurgle	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_major_chaos	true	0	0		0
wh_main_sch_settlement_major_norscaruin_slaanesh	wh_main_settlement_norscaruin_slaanesh	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_major_chaos	true	0	0		0
wh_main_sch_settlement_major_norscaruin_tzeentch	wh_main_settlement_norscaruin_tzeentch	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_major_chaos	true	0	0		0
wh_main_sch_special_moot_cauldron_1	wh_main_sch_special_moot_cauldron	0	3	4000	0		false	false			true	wh_main_sch_special_moot_cauldron	false	0.0000	0	true	2		true	0	0		0
wh_main_sch_special_moot_cauldron_ogr	wh_main_sch_special_moot_cauldron_ogr	0	3	4000	0		false	false			true	wh_main_sch_special_moot_cauldron	false	0.0000	0	true	2		true	0	0		0
wh_main_sch_special_the_rock_1	wh_main_sch_special_the_rock	0	6	6000	0		false	false			true	wh_main_sch_special_the_rock	false	0.0000	0	true	3		true	0	0		0
wh_main_special_archecclesiatium	wh_main_special_archecclesiatium	0	6	10000	0		false	false			true	wh_main_special_archecclesiatium	false	0.0000	0	true	5		true	0	0		0
wh_main_special_archecclesiatium_brt	wh_main_special_archecclesiatium_brt	0	6	10000	0		false	false			true	wh_main_special_archecclesiatium	false	0.0000	0	true	5		true	0	0		0
wh_main_special_blazing_sun_chapterhouse	wh_main_special_blazing_sun_chapterhouse	1	4	8000	0		false	false			true	wh_main_special_blazing_sun_chapterhouse	false	0.0000	0	true	4		true	0	0		0
wh_main_special_blazing_sun_chapterhouse_stables	wh_main_special_blazing_sun_chapterhouse	0	3	4000	0		false	false			true	wh_main_special_blazing_sun_chapterhouse	false	0.0000	0	true	3		true	0	0		0
wh_main_special_bokha_palace	wh_main_special_bokha_palace	0	6	10000	0		false	false			true	wh_main_special_bokha_palace	false	0.0000	0	true	5		true	0	0		0
wh_main_special_bordeleaux_vineyards_1	wh_main_special_bordeleaux_vineyards	0	2	2000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	1	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_2	wh_main_special_bordeleaux_vineyards	1	3	4000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	2	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_3	wh_main_special_bordeleaux_vineyards	2	4	6000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	3	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_4	wh_main_special_bordeleaux_vineyards	3	5	8000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	4	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_tmb_1	wh_main_special_bordeleaux_vineyards_tmb	0	2	2000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	1	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_tmb_2	wh_main_special_bordeleaux_vineyards_tmb	1	3	4000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	2	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_tmb_3	wh_main_special_bordeleaux_vineyards_tmb	2	4	6000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	3	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_bordeleaux_vineyards_tmb_4	wh_main_special_bordeleaux_vineyards_tmb	3	5	8000	0		false	false			true	wh_main_HUMAN_resource_wine	true	0.0000	0	true	4	wh_cam_resource_vineyard	true	0	0		0
wh_main_special_brightstone_mine	wh_main_special_brightstone_mine	0	5	6000	0		false	false			true	wh_main_special_brightstone_mine	false	0.0000	0	true	3		true	0	0		0
wh_main_special_brightstone_mine_skv	wh_main_special_brightstone_mine_skv	0	5	6000	0		false	false			true	wh_main_special_brightstone_mine	false	0.0000	0	true	3		true	0	0		0
wh_main_special_college_of_magic	wh_main_special_college_of_magic	1	6	10000	0		false	false			true	wh_main_special_college_of_magic	false	0.0000	0	true	5		true	0	0		0
wh_main_special_college_of_magic_vampires	wh_main_special_college_of_magic_vampires	1	6	10000	0		false	false			true	wh_main_special_college_of_magic	false	0.0000	0	true	5		true	0	0		0
wh_main_special_conclave_of_magic	wh_main_special_college_of_magic	0	5	3000	0		false	false			true	wh_main_special_college_of_magic	false	0.0000	0	true	3		true	0	0		0
wh_main_special_conclave_of_magic_vampires	wh_main_special_college_of_magic_vampires	0	4	8000	0		false	false			true	wh_main_special_college_of_magic	false	0.0000	0	true	4		true	0	0		0
wh_main_special_erengrad_port_1	wh_main_special_erengrad_port	1	2	2000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	1	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_erengrad_port_2	wh_main_special_erengrad_port	2	4	6000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	3	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_erengrad_port_3	wh_main_special_erengrad_port	3	6	10000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	5	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_erengrad_port_ruin	wh_main_special_erengrad_port	0	0	0	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_erengrad_port_tmb_1	wh_main_special_erengrad_port_tmb	1	3	2000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	1	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_erengrad_port_tmb_2	wh_main_special_erengrad_port_tmb	2	5	6000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	3	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_erengrad_port_tmb_3	wh_main_special_erengrad_port_tmb	3	7	10000	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	true	5	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_erengrad_port_tmb_ruin	wh_main_special_erengrad_port_tmb	0	0	0	0		false	false			true	wh_main_special_erengrad_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_great_slayer_shrine	wh_main_special_great_slayer_shrine	2	5	10000	0		false	false			true	wh_main_special_great_slayer_shrine	false	0.0000	0	true	5		true	0	0		0
wh_main_special_great_slayer_shrine_1	wh_main_special_great_slayer_shrine	0	4	4000	0		false	false			true	wh_main_special_great_slayer_shrine	true	0.0000	0	true	2		true	0	0		0
wh_main_special_great_slayer_shrine_2	wh_main_special_great_slayer_shrine	1	5	8000	0		false	false			true	wh_main_special_great_slayer_shrine	true	0.0000	0	true	4		true	0	0		0
wh_main_special_great_temple_of_ulric	wh_main_special_great_temple_of_ulric	0	6	10000	0		false	false			true	wh_main_special_great_temple_of_ulric	false	0.0000	0	true	5		true	0	0		0
wh_main_special_greenskin_vandalisation_1	wh_main_special_greenskin_vandalisation_1	0	1	0	0		false	false			true	wh_main_special_greenskin_vandalisation	false	0.0000	0	false	0		true	0	0		0
wh_main_special_greenskin_vandalisation_2	wh_main_special_greenskin_vandalisation_2	0	1	0	0		false	false			true	wh_main_special_greenskin_vandalisation	false	0.0000	0	false	0		true	0	0		0
wh_main_special_greenskin_vandalisation_3	wh_main_special_greenskin_vandalisation_3	0	1	0	0		false	false			true	wh_main_special_greenskin_vandalisation	false	0.0000	0	false	0		true	0	0		0
wh_main_special_greenskin_vandalisation_4	wh_main_special_greenskin_vandalisation_4	0	1	0	0		false	false			true	wh_main_special_greenskin_vandalisation	false	0.0000	0	false	0		true	0	0		0
wh_main_special_greenskin_vandalisation_5	wh_main_special_greenskin_vandalisation_5	0	1	0	0		false	false			true	wh_main_special_greenskin_vandalisation	false	0.0000	0	false	0		true	0	0		0
wh_main_special_high_king_throne_hall	wh_main_special_high_king_throne_hall	0	6	10000	0		false	false			true	wh_main_special_high_king_throne_hall	false	0.0000	0	true	5		true	0	0		0
wh_main_special_knights_panther_chapterhouse	wh_main_special_knights_panther_chapterhouse	1	3	6000	0		false	false			true	wh_main_special_knights_panther_chapterhouse	false	0.0000	0	true	3		true	0	0		0
wh_main_special_knights_panther_chapterhouse_stables	wh_main_special_knights_panther_chapterhouse	0	2	2500	0		false	false			true	wh_main_special_knights_panther_chapterhouse	false	0.0000	0	true	2		true	0	0		0
wh_main_special_marienburg_port_1	wh_main_special_marienburg_port	1	2	2000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	1	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_marienburg_port_2	wh_main_special_marienburg_port	2	4	6000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	3	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_marienburg_port_3	wh_main_special_marienburg_port	3	6	10000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	5	Wh_Cam_Settlement_Port_Generic	true	0	0		0
wh_main_special_marienburg_port_ruin	wh_main_special_marienburg_port	0	0	0	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_marienburg_port_tmb_1	wh_main_special_marienburg_port_tmb	1	3	2000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	1	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_marienburg_port_tmb_2	wh_main_special_marienburg_port_tmb	2	5	6000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	3	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_marienburg_port_tmb_3	wh_main_special_marienburg_port_tmb	3	7	10000	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	true	5	Wh_Cam_Settlement_Port_Tomb_Kings	true	0	0		0
wh_main_special_marienburg_tmb_ruin	wh_main_special_marienburg_port_tmb	0	0	0	0		false	false			true	wh_main_special_marienburg_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_nuln_cannon_foundry	wh_main_special_nuln_gunnery_school	0	3	6000	0		false	false			true	wh_main_special_nuln_gunnery_school	false	0.0000	0	true	3		true	0	0		0
wh_main_special_nuln_gunnery_school	wh_main_special_nuln_gunnery_school	1	6	10000	0		false	false			true	wh_main_special_nuln_gunnery_school	false	0.0000	0	true	5		true	0	0		0
wh_main_special_reiksfort	wh_main_special_reiksfort	0	1	0	0		false	false			true		false	0.0000	0	true	0		false	0	0		0
wh_main_special_savage_orc_camp_1	wh_main_special_savage_orc_camp	0	1	750	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	1		true	0	0		0
wh_main_special_savage_orc_camp_2	wh_main_special_savage_orc_camp	1	2	1250	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	2		true	0	0		0
wh_main_special_savage_orc_camp_3	wh_main_special_savage_orc_camp	2	3	3000	0		false	false			true	wh_main_SAVAGEORCS_military_orc	false	0.0000	0	true	3		true	0	0		0
wh_main_special_settlement_altdorf_1_emp	wh_main_special_settlement_altdorf	1	2	1000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	0	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_altdorf_1_vmp	wh_main_special_settlement_altdorf_vampires	1	2	1000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	0	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_altdorf_2_emp	wh_main_special_settlement_altdorf	2	3	2000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	1	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_altdorf_2_vmp	wh_main_special_settlement_altdorf_vampires	2	3	2000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	1	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_altdorf_3_emp	wh_main_special_settlement_altdorf	3	4	4000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	2	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_altdorf_3_vmp	wh_main_special_settlement_altdorf_vampires	3	4	4000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	2	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_altdorf_4_emp	wh_main_special_settlement_altdorf	4	5	8000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	4	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_altdorf_4_vmp	wh_main_special_settlement_altdorf_vampires	4	5	8000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	4	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_altdorf_5_emp	wh_main_special_settlement_altdorf	5	6	16000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	5	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_altdorf_5_vmp	wh_main_special_settlement_altdorf_vampires	5	6	16000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	true	0.0000	5	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_altdorf_ruin	wh_main_special_settlement_altdorf	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_settlement_altdorf_ruin_vmp	wh_main_special_settlement_altdorf_vampires	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_settlement_black_crag_1_dwf	wh_main_special_settlement_black_crag_dwarf	1	2	1200	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	true	0	wh_cam_settlement_capital_dwarf	true	0	0		0
wh_main_special_settlement_black_crag_1_grn	wh_main_special_settlement_black_crag	1	2	1000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_1_savage	wh_main_special_settlement_black_crag_savage	1	2	750	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_2_dwf	wh_main_special_settlement_black_crag_dwarf	2	3	2500	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	1	true	0	wh_cam_settlement_capital_dwarf	true	0	0		0
wh_main_special_settlement_black_crag_2_grn	wh_main_special_settlement_black_crag	2	3	2500	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	1	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_2_savage	wh_main_special_settlement_black_crag_savage	2	2	1500	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	1	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_3_dwf	wh_main_special_settlement_black_crag_dwarf	3	4	5000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	2	true	0	wh_cam_settlement_capital_dwarf	true	0	0		0
wh_main_special_settlement_black_crag_3_grn	wh_main_special_settlement_black_crag	3	4	4000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	2	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_3_savage	wh_main_special_settlement_black_crag_savage	3	3	3000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	2	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_4_dwf	wh_main_special_settlement_black_crag_dwarf	4	5	10000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	4	true	0	wh_cam_settlement_capital_dwarf	true	0	0		0
wh_main_special_settlement_black_crag_4_grn	wh_main_special_settlement_black_crag	4	5	6000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	4	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_5_dwf	wh_main_special_settlement_black_crag_dwarf	5	6	20000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	5	true	0	wh_cam_settlement_capital_dwarf	true	0	0		0
wh_main_special_settlement_black_crag_5_grn	wh_main_special_settlement_black_crag	5	6	10000	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	5	true	0	wh_cam_settlement_capital_greenskin	true	0	0		0
wh_main_special_settlement_black_crag_dwf_ruin	wh_main_special_settlement_black_crag_dwarf	0	1	0	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_settlement_black_crag_grn_ruin	wh_main_special_settlement_black_crag	0	1	0	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_settlement_black_crag_savage_ruin	wh_main_special_settlement_black_crag_savage	0	1	0	0		false	false			true	wh_main_ORC_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh_main_special_settlement_castle_drakenhof_1_brt	wh_main_special_settlement_castle_drakenhof_bretonnia	1	2	1000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	0	true	0	wh_cam_settlement_capital_bretonnia	true	0	0		0
wh_main_special_settlement_castle_drakenhof_1_emp	wh_main_special_settlement_castle_drakenhof_empire	1	2	1000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	0	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_1_vmp	wh_main_special_settlement_castle_drakenhof	1	2	1000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	0	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_2_brt	wh_main_special_settlement_castle_drakenhof_bretonnia	2	3	2000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	1	true	0	wh_cam_settlement_capital_bretonnia	true	0	0		0
wh_main_special_settlement_castle_drakenhof_2_emp	wh_main_special_settlement_castle_drakenhof_empire	2	3	2000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	1	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_2_vmp	wh_main_special_settlement_castle_drakenhof	2	3	2000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	1	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_3_brt	wh_main_special_settlement_castle_drakenhof_bretonnia	3	4	4000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	2	true	0	wh_cam_settlement_capital_bretonnia	true	0	0		0
wh_main_special_settlement_castle_drakenhof_3_emp	wh_main_special_settlement_castle_drakenhof_empire	3	4	4000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	2	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_3_vmp	wh_main_special_settlement_castle_drakenhof	3	4	4000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	2	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_4_brt	wh_main_special_settlement_castle_drakenhof_bretonnia	4	5	8000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	4	true	0	wh_cam_settlement_capital_bretonnia	true	0	0		0
wh_main_special_settlement_castle_drakenhof_4_emp	wh_main_special_settlement_castle_drakenhof_empire	4	5	8000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	4	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_4_vmp	wh_main_special_settlement_castle_drakenhof	4	5	8000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	4	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_5_brt	wh_main_special_settlement_castle_drakenhof_bretonnia	5	6	16000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	5	true	0	wh_cam_settlement_capital_bretonnia	true	0	0		0
wh_main_special_settlement_castle_drakenhof_5_emp	wh_main_special_settlement_castle_drakenhof_empire	5	6	16000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	5	true	0	wh_cam_settlement_capital_empire	true	0	0		0
wh_main_special_settlement_castle_drakenhof_5_vmp	wh_main_special_settlement_castle_drakenhof	5	6	16000	0		false	false			true	wh_main_HUMAN_settlement_major	true	0.0000	5	true	0	wh_cam_settlement_capital_vampire	true	0	0		0
