faction	stance
wh2_main_rogue_college_of_pyrotechnics	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_def_chs_vashnaar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_def_mengils_manflayers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_doomseekers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_gerhardts_mercenaries	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_hef_tor_elithis	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_hung_warband	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_jerrods_errantry	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_mangy_houndz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_morrsliebs_howlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_pirates_of_the_far_sea	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_pirates_of_the_southern_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_pirates_of_trantio	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_scions_of_tesseninck	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_scourge_of_aquitaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_stuff_snatchers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_teef_snatchaz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_the_wandering_dead	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_troll_skullz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_vauls_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_vmp_heirs_of_mourkain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_wef_hunters_of_kurnous	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_worldroot_rangers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_rogue_wrath_of_nature	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_eshin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_eshin_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_gnaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_mordkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_mors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_mors_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_moulder	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_pestilens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_pestilens_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_septik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_skryre	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_skryre_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_clan_spittel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_skaven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_skaven_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_unknown_clan_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_unknown_clan_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_unknown_clan_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_skv_unknown_clan_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_main_wef_bowmen_of_oreon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_twa03_def_rakarth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh2_twa03_def_rakarth_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_azazel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_festus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_kholek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_sigvald	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_valkia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_chs_vilitch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_kho_blood_keepers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nor_dolgan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nor_kuj	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nor_kul	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nor_tong	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nor_yusak	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_nur_pallid_nurslings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_sla_keepers_of_bliss	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_tze_apostles_of_change	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc20_tze_the_sightless	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc21_cst_dead_flag_fleet	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc21_nor_wyrmkins	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc21_wef_spirits_of_shanlin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc23_rogue_karaz_a_karak_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc23_rogue_sacred_host_of_tepok	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc23_rogue_the_cult_of_morgrim	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc24_cst_vampire_coast_bloated_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc24_cth_the_celestial_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc24_grn_chaos_dwarfs_labourer_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc24_ksl_daughters_of_the_forest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc24_tze_the_deceivers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_dwf_malakai	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_kho_khorne_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_nur_epidemius	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_nur_nurgle_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_nur_tamurkhan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_rogue_da_mad_howlerz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_sla_slaanesh_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_vmp_vampire_counts_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_dlc25_wef_wood_elves_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_dreaded_wo	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_gharhar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_khazag	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_kvellig	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_shadow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_chs_tong	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cst_dread_rock_privateers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_burning_wind_nomads	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_cathay_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_celestial_loyalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_dissenter_lords_of_jinshen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_eastern_river_lords	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_imperial_wardens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_rebel_lords_of_nan_yang	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_the_jade_custodians	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_the_northern_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_cth_the_western_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_dae_daemon_prince	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_dwf_karak_azorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_dwf_the_ancestral_throng	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_emp_cult_of_sigmar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_da_cage_breakaz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_dark_land_orcs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_dimned_sun	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_drippin_fangs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_moon_howlerz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_slaves_of_zharr	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_grn_tusked_sunz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_bloody_sword	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_brazen_throne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_crimson_skull	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_exiles_of_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_karneths_sons	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_khorne_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_kho_khorne_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_brotherhood_of_the_bear	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_druzhina_enclave	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_kislev	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_kislev_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_ropsmenn_clan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_the_great_orthodoxy	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_the_ice_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_ungol_kindred	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ksl_ursun_revivalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_lzd_tepoks_spawn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_bubonic_swarm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_maggoth_kin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_nurgle_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_nurgle_qb2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_nurgle_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_poxmakers_of_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_nur_septic_claw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_blood_guzzlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_bloodmaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_crossed_clubs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_disciples_of_the_maw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_eyebiter	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_feastmaster	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_fleshgreeders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_fulg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_goldtooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_lazarghs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_loose_tooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_mountaineaters	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_ogre_kingdoms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_ogre_kingdoms_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_ogre_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_rock_skulls	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_sabreskin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_sons_of_the_mountain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_thunderguts	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogr_treehammers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogre_flamegullets	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogre_sharktooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_ogre_the_famished	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_alliance_of_order	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_argfluxs_pyrocasters	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_doombreeds_followers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_kurgan_warband	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_legion_of_gorehath	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_scaberaxs_gluttons	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_scriveners_of_fate	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_shadow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_baleful_princes_muses	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_bloody_harvest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_challenge_stone_pact	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_convent	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_fluxion_host	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_glothal_brood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_pleasure_tide	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_putrid_swarm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_rogue_the_treaty_of_ashshair	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_carrion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_gritus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_krizzor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_morbidus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_skrat	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_treecherik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_skv_clan_verms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_exquisite_pain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_rapturous_excess	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_seducers_of_slaanesh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_slaanesh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_slaanesh_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_slaanesh_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_sla_subtle_torture	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_all_seeing_eye	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_broken_wheel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_flaming_scribes	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_oracles_of_tzeentch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_sarthoraels_watchers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_tzeentch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_tzeentch_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_tzeentch_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_tze_tzeentch_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_vmp_caravan_of_blue_roses	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh3_main_wef_laurelorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_bst_beastmen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_bst_beastmen_chaos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_bst_beastmen_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_bst_jagged_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_bst_redhorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc03_grn_black_pit	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_bst_morghur_herd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_wef_argwylon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_wef_torgovann	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_wef_wood_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_wef_wood_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc05_wef_wydrioth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_goromadny_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_helspire_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_naglfarlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_norsca	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_vanaheimlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_dlc08_nor_wintertooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_chs_chaos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_chs_chaos_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_chs_chaos_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_barak_varr	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_dwarf_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_azul	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_hirn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_izor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_kadrin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_norn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_karak_ziflin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_kraka_drak	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_dwf_zhufbar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_averland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_empire_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_empire_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_hochland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_marienburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_marienburg_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_middenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_nordland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_ostermark	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_ostland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_stirland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_talabecland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_emp_wissenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_black_venom	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_bloody_spearz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_broken_nose	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_crooked_moon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_greenskins	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_greenskins_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_necksnappers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_orcs_of_the_bloody_hand	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_red_eye	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_red_fangs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_scabby_eye	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_skull-takerz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
wh_main_grn_skullsmasherz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SEA_RAID
