effect	bonus_value_id	unit_ability
wh3_main_effect_ability_wom_cost_wall_of_wind_and_fire_upgraded	cost_mod	wh3_main_spell_yang_wall_of_wind_and_fire_upgraded
wh3_main_effect_ability_wom_cost_wall_of_wind_and_fire	cost_mod	wh3_main_spell_yang_wall_of_wind_and_fire
wh3_main_effect_daemonic_instability_hidden	enable	wh3_main_unit_passive_daemonic_instability_daemon
wh3_main_effect_daemonic_instability_hidden	enable	wh3_main_unit_passive_daemonic_instability_daemon_ii
wh3_main_effect_daemonic_instability	enable	wh3_main_unit_passive_daemonic_instability_daemon
wh3_main_effect_daemonic_instability	enable	wh3_main_unit_passive_daemonic_instability_daemon_ii
wh3_main_effect_kairos_remove_lore_of_tzeentch_1	disable	wh3_main_spell_tzeentch_treason_of_tzeentch
wh3_main_effect_kairos_remove_lore_of_tzeentch_1	disable	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_main_effect_kairos_remove_lore_of_tzeentch_2	disable	wh3_main_spell_tzeentch_glean_magic
wh3_main_effect_kairos_remove_lore_of_tzeentch_2	disable	wh3_main_spell_tzeentch_infernal_gateway
wh3_main_effect_kairos_unlock_advanced_lore_of_beasts	enable_overchage	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh3_main_effect_kairos_unlock_advanced_lore_of_beasts	enable_overchage	wh_dlc03_spell_beasts_transformation_of_kadon
wh3_main_effect_kairos_unlock_advanced_lore_of_beasts	enable	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh3_main_effect_kairos_unlock_advanced_lore_of_beasts	enable	wh_dlc03_spell_beasts_transformation_of_kadon
wh3_main_effect_kairos_unlock_advanced_lore_of_death	enable_overchage	wh_main_spell_death_the_fate_of_bjuna
wh3_main_effect_kairos_unlock_advanced_lore_of_death	enable_overchage	wh_main_spell_death_the_purple_sun_of_xereus
wh3_main_effect_kairos_unlock_advanced_lore_of_death	enable	wh_main_spell_death_the_fate_of_bjuna
wh3_main_effect_kairos_unlock_advanced_lore_of_death	enable	wh_main_spell_death_the_purple_sun_of_xereus
wh3_main_effect_kairos_unlock_advanced_lore_of_fire	enable_overchage	wh_main_spell_fire_flaming_sword_of_rhuin
wh3_main_effect_kairos_unlock_advanced_lore_of_fire	enable_overchage	wh_main_spell_fire_piercing_bolts_of_burning
wh3_main_effect_kairos_unlock_advanced_lore_of_fire	enable	wh_main_spell_fire_flaming_sword_of_rhuin
wh3_main_effect_kairos_unlock_advanced_lore_of_fire	enable	wh_main_spell_fire_piercing_bolts_of_burning
wh3_main_effect_kairos_unlock_advanced_lore_of_heavens	enable_overchage	wh_main_spell_heavens_comet_of_casandora
wh3_main_effect_kairos_unlock_advanced_lore_of_heavens	enable_overchage	wh_main_spell_heavens_curse_of_the_midnight_wind
wh3_main_effect_kairos_unlock_advanced_lore_of_heavens	enable	wh_main_spell_heavens_comet_of_casandora
wh3_main_effect_kairos_unlock_advanced_lore_of_heavens	enable	wh_main_spell_heavens_curse_of_the_midnight_wind
wh3_main_effect_kairos_unlock_advanced_lore_of_life	enable_overchage	wh_dlc05_spell_life_regrowth
wh3_main_effect_kairos_unlock_advanced_lore_of_life	enable_overchage	wh_dlc05_spell_life_shield_of_thorns
wh3_main_effect_kairos_unlock_advanced_lore_of_life	enable	wh_dlc05_spell_life_regrowth
wh3_main_effect_kairos_unlock_advanced_lore_of_life	enable	wh_dlc05_spell_life_shield_of_thorns
wh3_main_effect_kairos_unlock_advanced_lore_of_light	enable_overchage	wh_main_spell_light_bironas_timewarp
wh3_main_effect_kairos_unlock_advanced_lore_of_light	enable_overchage	wh_main_spell_light_net_of_amyntok
wh3_main_effect_kairos_unlock_advanced_lore_of_light	enable	wh_main_spell_light_bironas_timewarp
wh3_main_effect_kairos_unlock_advanced_lore_of_light	enable	wh_main_spell_light_net_of_amyntok
wh3_main_effect_kairos_unlock_advanced_lore_of_metal	enable_overchage	wh_main_spell_metal_final_transmutation
wh3_main_effect_kairos_unlock_advanced_lore_of_metal	enable_overchage	wh_main_spell_metal_transmutation_of_lead
wh3_main_effect_kairos_unlock_advanced_lore_of_metal	enable	wh_main_spell_metal_final_transmutation
wh3_main_effect_kairos_unlock_advanced_lore_of_metal	enable	wh_main_spell_metal_transmutation_of_lead
wh3_main_effect_kairos_unlock_advanced_lore_of_shadows	enable_overchage	wh_dlc05_spell_shadow_okkams_mindrazor
wh3_main_effect_kairos_unlock_advanced_lore_of_shadows	enable_overchage	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh3_main_effect_kairos_unlock_advanced_lore_of_shadows	enable	wh_dlc05_spell_shadow_okkams_mindrazor
wh3_main_effect_kairos_unlock_advanced_lore_of_shadows	enable	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh3_main_effect_kairos_unlock_advanced_lore_of_tzeentch	enable_overchage	wh3_main_spell_tzeentch_infernal_gateway
wh3_main_effect_kairos_unlock_advanced_lore_of_tzeentch	enable_overchage	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_main_effect_passive_ability_enable_blade_of_shadows	enable	wh3_main_weapon_passive_blade_of_shadows
wh3_main_effect_passive_ability_enable_lord_of_torment	enable	wh3_main_lord_passive_lord_of_torment
wh3_main_effect_passive_ability_enable_whispers_in_the_darkness	enable	wh3_main_lord_passive_whispers_in_the_darkness
wh3_main_effect_single_entity_wounded_hidden	enable	wh3_main_unit_passive_single_entity
wh3_main_effect_single_entity_wounded	enable	wh3_main_unit_passive_single_entity
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh2_main_lord_abilities_the_ruination_of_cities
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh2_main_spell_high_magic_apotheosis
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh2_main_spell_high_magic_apotheosis_upgraded
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh2_main_spell_high_magic_arcane_unforging
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh2_main_spell_high_magic_arcane_unforging_upgraded
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_dlc04_spell_bound_banishment
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_comet_of_casandora
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_comet_of_casandora_upgraded
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_curse_of_the_midnight_wind
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_harmonic_convergence
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_heavens_harmonic_convergence_upgraded
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_light_net_of_amyntok
wh3_main_effect_targeting_range_mazdamundi	target_intercept_range_mod	wh_main_spell_light_net_of_amyntok_upgraded
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_aspect_of_the_dreadknight
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_doom_and_darkness
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_soulblight
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_spirit_leech
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_the_fate_of_bjuna
wh3_main_enable_lore_of_death_spells	enable	wh_main_spell_death_the_purple_sun_of_xereus
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_final_transmutation
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_gehennas_golden_hounds
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_glittering_robe
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_plague_of_rust
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_searing_doom
wh3_main_enable_lore_of_metal_spells	enable	wh_main_spell_metal_transmutation_of_lead
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_curse_of_the_leper
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_fleshy_abundance
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_miasma_of_pestilence
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_pestilent_pustule
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_rancid_visitations
wh3_main_enable_lore_of_nurgle_spells	enable	wh3_main_spell_nurgle_stream_of_corruption
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_melkoths_mystifying_miasma
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_okkams_mindrazor
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_pit_of_shades
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_the_enfeebling_foe
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh3_main_enable_lore_of_shadow_spells	enable	wh_dlc05_spell_shadow_the_withering
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_acquiescence
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_hysterical_frenzy
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_lash_of_slaanesh
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_pavane_of_slaanesh
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_phantasmagoria
wh3_main_enable_lore_of_slaanesh_spells	enable	wh3_main_spell_slaanesh_slicing_shards
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_blue_fire_of_tzeentch
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_glean_magic
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_infernal_gateway
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_pink_fire_of_tzeentch
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_treason_of_tzeentch
wh3_main_enable_lore_of_tzeentch_spells	enable	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_main_pro_effect_ability_enable_heroic_killing_blow_1	enable	wh3_main_pro_character_abilities_heroic_killing_blow_1
wh3_main_pro_effect_ability_enable_heroic_killing_blow_2	disable	wh3_main_pro_character_abilities_heroic_killing_blow_1
wh3_main_pro_effect_ability_enable_heroic_killing_blow_2	enable	wh3_main_pro_character_abilities_heroic_killing_blow_2
wh3_main_pro_effect_ability_enable_ursuns_roar_1	enable	wh3_main_pro_character_abilities_ursuns_roar_1
wh3_main_pro_effect_ability_enable_ursuns_roar_2	disable	wh3_main_pro_character_abilities_ursuns_roar_1
wh3_main_pro_effect_ability_enable_ursuns_roar_2	enable	wh3_main_pro_character_abilities_ursuns_roar_2
wh3_main_pro_effect_ability_enable_ursuns_roar_3	disable	wh3_main_pro_character_abilities_ursuns_roar_2
wh3_main_pro_effect_ability_enable_ursuns_roar_3	enable	wh3_main_pro_character_abilities_ursuns_roar_3
wh3_main_prologue_effect_ability_enable_by_our_blood	enable	wh3_main_unit_passive_by_our_blood
wh3_pro10_cataclysm_fire_magma_storm_bound	enable	wh3_pro10_cataclysm_fire_magma_storm_bound
wh3_pro11_effect_ability_enable_hammer_of_harry	enable	wh3_pro11_weapon_abilities_the_hammer_of_harry
wh3_pro11_effect_passive_enable_bane_shield	enable	wh3_pro11_item_passive_bane_shield
wh3_prologue_effect_ability_enable_traitors_sword	enable	wh3_main_weapon_abilities_the_traitors_sword
wh_dlc03_effect_ability_cooldown_bray_scream	recharge_mod	wh_dlc03_spell_wild_bray_scream
wh_dlc03_effect_ability_cooldown_devolve	recharge_mod	wh_dlc03_spell_wild_devolve
wh_dlc03_effect_ability_cooldown_flock_of_doom	recharge_mod	wh_dlc03_spell_beasts_flock_of_doom
wh_dlc03_effect_ability_cooldown_mantle_of_ghorok	recharge_mod	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_ability_cooldown_panns_impenetrable_pelt	recharge_mod	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh_dlc03_effect_ability_cooldown_savage_dominion	recharge_mod	wh_dlc03_spell_wild_savage_dominion
wh_dlc03_effect_ability_cooldown_the_amber_spear	recharge_mod	wh_dlc03_spell_beasts_the_amber_spear
wh_dlc03_effect_ability_cooldown_the_curse_of_anraheir	recharge_mod	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh_dlc03_effect_ability_cooldown_traitor_kin	recharge_mod	wh_dlc03_spell_wild_traitor_kin
wh_dlc03_effect_ability_cooldown_viletide	recharge_mod	wh_dlc03_spell_wild_viletide
wh_dlc03_effect_ability_cooldown_wyssans_wildform	recharge_mod	wh_dlc03_spell_beasts_wyssans_wildform
wh_dlc03_effect_ability_disable_call_to_violence	disable	wh_dlc03_character_abilities_call_of_violence
wh_dlc03_effect_ability_disable_strength_of_the_land_iii_hidden	disable	wh_dlc03_hero_passive_strength_of_the_land_iii
wh_dlc03_effect_ability_disable_the_unrelenting_warherd_i_hidden	disable	wh_dlc03_hero_passive_the_unrelenting_warherd_i
wh_dlc03_effect_ability_disable_the_unrelenting_warherd_ii_hidden	disable	wh_dlc03_hero_passive_the_unrelenting_warherd_ii
wh_dlc03_effect_ability_disable_the_unrelenting_warherd_iii_hidden	disable	wh_dlc03_hero_passive_the_unrelenting_warherd_iii
wh_dlc03_effect_ability_enable_apocalyptic_vision	enable	wh_dlc03_character_abilities_apocalyptic_vision
wh_dlc03_effect_ability_enable_axe_of_men	enable	wh_dlc03_weapon_abilities_axe_of_men
wh_dlc03_effect_ability_enable_banner_of_the_fallen_kings	enable	wh_dlc03_item_passive_banner_of_the_fallen_kings
wh_dlc03_effect_ability_enable_bestial_surge	enable	wh_dlc03_lore_passive_bestial_surge
wh_dlc03_effect_ability_enable_blackend_plate	enable	wh_dlc03_item_passive_blackened_plate
wh_dlc03_effect_ability_enable_blood_lust	enable	wh_dlc03_character_abilities_blood_lust
wh_dlc03_effect_ability_enable_bound_amber_spear	enable	wh_dlc03_spell_bound_the_amber_spear
wh_dlc03_effect_ability_enable_bound_viletide	enable	wh_dlc03_spell_bound_viletide
wh_dlc03_effect_ability_enable_bray_scream	enable	wh_dlc03_spell_wild_bray_scream
wh_dlc03_effect_ability_enable_call_of_violence	enable	wh_dlc03_character_abilities_call_of_violence
wh_dlc03_effect_ability_enable_chalice_of_dark_rain	enable	wh_dlc03_item_abilities_chalice_of_dark_rain
wh_dlc03_effect_ability_enable_deadly_onslaught	enable	wh_dlc03_character_abilities_deadly_onslaught
wh_dlc03_effect_ability_enable_devolve	enable	wh_dlc03_spell_wild_devolve
wh_dlc03_effect_ability_enable_everbleed	enable	wh_dlc03_weapon_passive_everbleed
wh_dlc03_effect_ability_enable_flock_of_doom	enable	wh_dlc03_spell_beasts_flock_of_doom
wh_dlc03_effect_ability_enable_foe-seeker	enable	wh_dlc03_character_abilities_foe_seeker
wh_dlc03_effect_ability_enable_hagtree_fetish	enable	wh_dlc03_item_abilities_hagtree_fetish
wh_dlc03_effect_ability_enable_horn_of_the_first_beast	enable	wh_dlc03_item_abilities_horn_of_the_first_beast
wh_dlc03_effect_ability_enable_hunting_spear	enable	wh_dlc03_weapon_abilities_hunting_spear
wh_dlc03_effect_ability_enable_icon_of_vilification	enable	wh_dlc03_item_passive_icon_of_vilification
wh_dlc03_effect_ability_enable_jagged_dagger	enable	wh_dlc03_item_abilities_jagged_dagger
wh_dlc03_effect_ability_enable_manbane_standard	enable	wh_dlc03_banner_passive_manbane_standard
wh_dlc03_effect_ability_enable_mangelder	enable	wh_dlc03_weapon_passive_mangelder
wh_dlc03_effect_ability_enable_mantle_of_ghorok	enable	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_ability_enable_panns_impenetrable_pelt	enable	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh_dlc03_effect_ability_enable_primal_fury	enable	wh_dlc03_unit_passive_primal_fury
wh_dlc03_effect_ability_enable_savage_dominion	enable	wh_dlc03_spell_wild_savage_dominion
wh_dlc03_effect_ability_enable_scourge	enable	wh_dlc03_weapon_abilities_scourge
wh_dlc03_effect_ability_enable_shard_of_the_herdstone	enable	wh_dlc03_item_passive_shard_of_the_herdstone
wh_dlc03_effect_ability_enable_skull_of_rarkos	enable	wh_dlc03_item_abilities_skull_of_rarkos
wh_dlc03_effect_ability_enable_slug_skin	enable	wh_dlc03_banner_passive_slug_skin
wh_dlc03_effect_ability_enable_strength_of_the_land_i	enable	wh_dlc03_hero_passive_strength_of_the_land_i
wh_dlc03_effect_ability_enable_strength_of_the_land_ii	enable	wh_dlc03_hero_passive_strength_of_the_land_ii
wh_dlc03_effect_ability_enable_strength_of_the_land_iii	enable	wh_dlc03_hero_passive_strength_of_the_land_iii
wh_dlc03_effect_ability_enable_strength_of_the_land_iv	enable	wh_dlc03_hero_passive_strength_of_the_land_iv
wh_dlc03_effect_ability_enable_the_amber_spear	enable	wh_dlc03_spell_beasts_the_amber_spear
wh_dlc03_effect_ability_enable_the_brass_cleaver	enable	wh_dlc03_weapon_passive_the_brass_cleaver
wh_dlc03_effect_ability_enable_the_curse_of_anraheir	enable	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh_dlc03_effect_ability_enable_the_dark_mail	enable	wh_dlc03_item_passive_the_dark_mail
wh_dlc03_effect_ability_enable_the_unrelenting_warherd_i	enable	wh_dlc03_hero_passive_the_unrelenting_warherd_i
wh_dlc03_effect_ability_enable_the_unrelenting_warherd_ii	enable	wh_dlc03_hero_passive_the_unrelenting_warherd_ii
wh_dlc03_effect_ability_enable_the_unrelenting_warherd_iii	enable	wh_dlc03_hero_passive_the_unrelenting_warherd_iii
wh_dlc03_effect_ability_enable_the_unrelenting_warherd_iv	enable	wh_dlc03_hero_passive_the_unrelenting_warherd_iv
wh_dlc03_effect_ability_enable_totem_of_rust	enable	wh_dlc03_banner_passive_totem_of_rust
wh_dlc03_effect_ability_enable_traitor_kin	enable	wh_dlc03_spell_wild_traitor_kin
wh_dlc03_effect_ability_enable_transformation_of_kadon	enable	wh_dlc03_spell_beasts_transformation_of_kadon
wh_dlc03_effect_ability_enable_trollhide	enable	wh_dlc03_item_passive_trollhide
wh_dlc03_effect_ability_enable_viletide	enable	wh_dlc03_spell_wild_viletide
wh_dlc03_effect_ability_enable_wild_heart	enable	wh_dlc03_lore_passive_wild_heart
wh_dlc03_effect_ability_enable_wyssans_wildform	enable	wh_dlc03_spell_beasts_wyssans_wildform
wh_dlc03_effect_ability_wom_cost_transformation_of_kadon	cost_mod	wh_dlc03_spell_beasts_transformation_of_kadon
wh_dlc03_effect_magic_wild_cooldown_mantle_of_ghorok	recharge_mod	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_magic_wild_enable_mantle_of_ghorok	enable	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_flock_of_doom
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_the_amber_spear
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_transformation_of_kadon
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_beasts_wyssans_wildform
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_bray_scream
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_devolve
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_savage_dominion
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_traitor_kin
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_dlc03_spell_wild_viletide
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_aspect_of_the_dreadknight
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_doom_and_darkness
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_soulblight
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_spirit_leech
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_the_fate_of_bjuna
wh_dlc03_effect_spell_buff_dummy_for_accompany_lord	recharge_mod	wh_main_spell_death_the_purple_sun_of_xereus
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_flock_of_doom
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_the_amber_spear
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_transformation_of_kadon
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_beasts_wyssans_wildform
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_bray_scream
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_devolve
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_mantle_of_ghorok
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_savage_dominion
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_traitor_kin
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_dlc03_spell_wild_viletide
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_aspect_of_the_dreadknight
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_doom_and_darkness
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_soulblight
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_spirit_leech
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_the_fate_of_bjuna
wh_dlc03_effect_spell_buff_dummy_for_agent	recharge_mod	wh_main_spell_death_the_purple_sun_of_xereus
wh_dlc04_effect_ability_cooldown_battle_prayers	recharge_mod	wh_dlc04_spell_bound_hammer_of_sigmar_upgraded
wh_dlc04_effect_ability_cooldown_battle_prayers	recharge_mod	wh_dlc04_spell_bound_shield_of_faith_upgraded
wh_dlc04_effect_ability_cooldown_battle_prayers	recharge_mod	wh_dlc04_spell_bound_soulfire_upgraded
wh_dlc04_effect_ability_cooldown_curse_of_years_helman	recharge_mod	wh_dlc04_spell_vampires_curse_of_years_helman
wh_dlc04_effect_ability_cooldown_doom_and_darknes_strigoi	recharge_mod	wh_main_spell_death_doom_and_darkness
wh_dlc04_effect_ability_cooldown_gaze_of_nagash_helman	recharge_mod	wh_dlc04_spell_vampires_gaze_of_nagash_helman
wh_dlc04_effect_ability_cooldown_gaze_of_nagash_strigoi	recharge_mod	wh_main_spell_vampires_gaze_of_nagash
wh_dlc04_effect_ability_cooldown_invocation_of_nehek_helman	recharge_mod	wh_dlc04_spell_vampires_invocation_of_nehek_helman
wh_dlc04_effect_ability_cooldown_invocation_of_nehek_strigoi	recharge_mod	wh_main_spell_vampires_invocation_of_nehek
wh_dlc04_effect_ability_cooldown_raise_dead_helman	recharge_mod	wh_dlc04_spell_vampires_raise_dead_helman
wh_dlc04_effect_ability_cooldown_raise_dead_strigoi	recharge_mod	wh_dlc04_spell_vampires_raise_dead_strigoi
wh_dlc04_effect_ability_cooldown_soulblight_strigoi	recharge_mod	wh_main_spell_death_soulblight
wh_dlc04_effect_ability_cooldown_spirit_leech_strigoi	recharge_mod	wh_main_spell_death_spirit_leech
wh_dlc04_effect_ability_cooldown_vanhels_danse_macabre_helman	recharge_mod	wh_dlc04_spell_vampires_vanhels_danse_macabre_helman
wh_dlc04_effect_ability_cooldown_wind_of_death_helman	recharge_mod	wh_dlc04_spell_vampires_wind_of_death_helman
wh_dlc04_effect_ability_enable_aura_of_dark_majesty	enable	wh_dlc04_lord_passive_aura_of_dark_majesty
wh_dlc04_effect_ability_enable_blood_drinker	enable	wh_dlc04_weapon_passive_blood_drinker
wh_dlc04_effect_ability_enable_curse_of_years_helman	enable	wh_dlc04_spell_vampires_curse_of_years_helman
wh_dlc04_effect_ability_enable_doom_and_darkness_strigoi	enable	wh_main_spell_death_doom_and_darkness
wh_dlc04_effect_ability_enable_gaze_of_nagash_helman	enable	wh_dlc04_spell_vampires_gaze_of_nagash_helman
wh_dlc04_effect_ability_enable_gaze_of_nagash_strigoi	enable	wh_main_spell_vampires_gaze_of_nagash
wh_dlc04_effect_ability_enable_invocation_of_nehek_helman	enable	wh_dlc04_spell_vampires_invocation_of_nehek_helman
wh_dlc04_effect_ability_enable_invocation_of_nehek_strigoi	enable	wh_main_spell_vampires_invocation_of_nehek
wh_dlc04_effect_ability_enable_jade_griffon	enable	wh_dlc04_item_passive_jade_griffon
wh_dlc04_effect_ability_enable_raise_dead_helman	enable	wh_dlc04_spell_vampires_raise_dead_helman
wh_dlc04_effect_ability_enable_raise_dead_strigoi	enable	wh_dlc04_spell_vampires_raise_dead_strigoi
wh_dlc04_effect_ability_enable_soulblight_strigoi	enable	wh_main_spell_death_soulblight
wh_dlc04_effect_ability_enable_spirit_leech_strigoi	enable	wh_main_spell_death_spirit_leech
wh_dlc04_effect_ability_enable_the_carstein_ring	enable	wh_dlc04_item_abilities_the_carstein_ring
wh_dlc04_effect_ability_enable_the_liber_noctus	enable	wh_dlc04_item_abilities_the_liber_noctus
wh_dlc04_effect_ability_enable_vanhels_danse_macabre_helman	enable	wh_dlc04_spell_vampires_vanhels_danse_macabre_helman
wh_dlc04_effect_ability_enable_wind_of_death_helman	enable	wh_dlc04_spell_vampires_wind_of_death_helman
wh_dlc04_effect_ability_overcast_raise_dead_helman	enable_overchage	wh_dlc04_spell_vampires_raise_dead_helman
wh_dlc04_effect_ability_overcast_raise_dead_strigoi	enable_overchage	wh_dlc04_spell_vampires_raise_dead_strigoi
wh_dlc04_effect_ability_overcast_raise_dead_strigoi	enable	wh_dlc04_spell_vampires_raise_dead_strigoi
wh_dlc05_effect_ability_cooldown_awakening_of_the_wood_branchwraith	recharge_mod	wh_dlc05_spell_life_awakening_the_wood_branchwraith
