tree_id	tree_type	tree_rigid	tree_audio	receive_decals
tree_large_mtn_02	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Mountain_Base	false
tree_large_mtn_03	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Mountain_Base	false
tree_large_mtn_04	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Mountain_Base	false
tree_large_nur_01	BASE	RigidModels/campaign/vegetation/trees/nur_tree_growth_large_01.rigid_model_v2	Tree_Type_Audio_Nurgle	false
tree_large_nur_02	BASE	RigidModels/campaign/vegetation/trees/nur_tree_growth_large_02.rigid_model_v2	Tree_Type_Audio_Nurgle	false
tree_large_nur_03	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2	Tree_Type_Audio_Nurgle	false
tree_large_nur_04	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_palm_01	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2	Tree_Type_Audio_Tree_Large_Palm	false
tree_large_palm_01	CHAOS	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_01	KHORNE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_01	NURGLE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_01	SLAANESH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_01	TZEENTCH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_01	VAMPIRE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_palm_02	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Palm	false
tree_large_palm_02	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_01.wsmodel		false
tree_large_palm_02	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_01.wsmodel		false
tree_large_palm_02	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_01.wsmodel		false
tree_large_palm_02	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_large_01.wsmodel		false
tree_large_palm_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_large_01.wsmodel		false
tree_large_palm_02	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_01.wsmodel		false
tree_large_palm_03	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Palm	false
tree_large_palm_03	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_02.wsmodel		false
tree_large_palm_03	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_02.wsmodel		false
tree_large_palm_03	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_02.wsmodel		false
tree_large_palm_03	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_large_02.wsmodel		false
tree_large_palm_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_large_02.wsmodel		false
tree_large_palm_03	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_02.wsmodel		false
tree_large_palm_04	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Palm	false
tree_large_palm_04	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_03.wsmodel		false
tree_large_palm_04	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_03.wsmodel		false
tree_large_palm_04	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_03.wsmodel		false
tree_large_palm_04	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_large_03.wsmodel		false
tree_large_palm_04	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_large_03.wsmodel		false
tree_large_palm_04	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_large_03.wsmodel		false
tree_large_snow_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_01	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_01	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_01	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_01	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_02	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_02	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_02	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_02	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_03	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_03	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_03	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_03	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_04	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_04	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_04	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_04	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_tze_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_tze_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_tze_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_snow_pro_tze_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_large_tze_01	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_tze_02	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_tze_03	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_tze_04	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_mangrove_01	BASE	Rigidmodels/campaign/vegetation/trees/mangrove_tree_01.wsmodel		false
tree_mangrove_01	CHAOS	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_01.wsmodel		false
tree_mangrove_01	KHORNE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_01.wsmodel		false
tree_mangrove_01	NURGLE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_01.wsmodel		false
tree_mangrove_01	SLAANESH	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_01.wsmodel		false
tree_mangrove_01	TZEENTCH	RigidModels/campaign/vegetation/trees/mangrove_tree_tze_01.wsmodel		false
tree_mangrove_01	VAMPIRE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_01.wsmodel		false
tree_mangrove_02	BASE	Rigidmodels/campaign/vegetation/trees/mangrove_tree_02.wsmodel		false
tree_mangrove_02	CHAOS	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_02.wsmodel		false
tree_mangrove_02	KHORNE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_02.wsmodel		false
tree_mangrove_02	NURGLE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_02.wsmodel		false
tree_mangrove_02	SLAANESH	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_02.wsmodel		false
tree_mangrove_02	TZEENTCH	RigidModels/campaign/vegetation/trees/mangrove_tree_tze_02.wsmodel		false
tree_mangrove_02	VAMPIRE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_02.wsmodel		false
tree_mangrove_03	BASE	Rigidmodels/campaign/vegetation/trees/mangrove_tree_03.wsmodel		false
tree_mangrove_03	CHAOS	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_03.wsmodel		false
tree_mangrove_03	KHORNE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_03.wsmodel		false
tree_mangrove_03	NURGLE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_03.wsmodel		false
tree_mangrove_03	SLAANESH	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_03.wsmodel		false
tree_mangrove_03	TZEENTCH	RigidModels/campaign/vegetation/trees/mangrove_tree_tze_03.wsmodel		false
tree_mangrove_03	VAMPIRE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_03.wsmodel		false
tree_mangrove_04	BASE	Rigidmodels/campaign/vegetation/trees/mangrove_tree_04.wsmodel		false
tree_mangrove_04	CHAOS	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_04.wsmodel		false
tree_mangrove_04	KHORNE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_04.wsmodel		false
tree_mangrove_04	NURGLE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_04.wsmodel		false
tree_mangrove_04	SLAANESH	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_04.wsmodel		false
tree_mangrove_04	TZEENTCH	RigidModels/campaign/vegetation/trees/mangrove_tree_tze_04.wsmodel		false
tree_mangrove_04	VAMPIRE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_04.wsmodel		false
tree_mangrove_05	BASE	Rigidmodels/campaign/vegetation/trees/mangrove_tree_05.wsmodel		false
tree_mangrove_05	CHAOS	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_05.wsmodel		false
tree_mangrove_05	KHORNE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_05.wsmodel		false
tree_mangrove_05	NURGLE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_05.wsmodel		false
tree_mangrove_05	SLAANESH	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_05.wsmodel		false
tree_mangrove_05	TZEENTCH	RigidModels/campaign/vegetation/trees/mangrove_tree_tze_05.wsmodel		false
tree_mangrove_05	VAMPIRE	RigidModels/campaign/vegetation/trees/mangrove_tree_evil_05.wsmodel		false
tree_small_01	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_small_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_small_01	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_small_01.wsmodel		false
tree_small_01	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_small_01.wsmodel	Tree_Type_Audio_Cathay	false
tree_small_01	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_01.wsmodel	Tree_Type_Audio_Chaos	false
tree_small_01	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_small_01.wsmodel		false
tree_small_01	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_small_01.wsmodel		false
tree_small_01	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_01.wsmodel		false
tree_small_01	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_small_01.wsmodel		false
tree_small_01	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_01.wsmodel		false
tree_small_01	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_01.wsmodel		false
tree_small_01	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_01.wsmodel		false
tree_small_01	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_01.wsmodel		false
tree_small_01	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_small_01.wsmodel		false
tree_small_02	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_small_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_small_02	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_small_02.wsmodel		false
tree_small_02	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_small_02.wsmodel	Tree_Type_Audio_Cathay	false
tree_small_02	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_02.wsmodel	Tree_Type_Audio_Chaos	false
tree_small_02	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_small_02.wsmodel		false
tree_small_02	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_small_02.wsmodel		false
tree_small_02	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_02.wsmodel		false
tree_small_02	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_small_02.wsmodel		false
tree_small_02	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_02.wsmodel		false
tree_small_02	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_02.wsmodel		false
tree_small_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_02.wsmodel		false
tree_small_02	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_02.wsmodel		false
tree_small_02	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_small_02.wsmodel		false
tree_small_03	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_small_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_small_03	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_small_03.wsmodel		false
tree_small_03	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_small_03.wsmodel	Tree_Type_Audio_Cathay	false
tree_small_03	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_03.wsmodel	Tree_Type_Audio_Chaos	false
tree_small_03	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_small_03.wsmodel		false
tree_small_03	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_small_03.wsmodel		false
tree_small_03	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_03.wsmodel		false
tree_small_03	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_small_03.wsmodel		false
tree_small_03	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_03.wsmodel		false
tree_small_03	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_03.wsmodel		false
tree_small_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_03.wsmodel		false
tree_small_03	VAMPIRE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_03	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_small_03.wsmodel		false
tree_small_04	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_small_04	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_small_04.wsmodel		false
tree_small_04	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_small_04.wsmodel	Tree_Type_Audio_Cathay	false
tree_small_04	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_04.wsmodel	Tree_Type_Audio_Chaos	false
tree_small_04	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_small_04.wsmodel		false
tree_small_04	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_small_04.wsmodel		false
tree_small_04	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_04.wsmodel		false
tree_small_04	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_small_04.wsmodel		false
tree_small_04	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_04.wsmodel		false
tree_small_04	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_04.wsmodel		false
tree_small_04	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_04.wsmodel		false
tree_small_04	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_04.wsmodel		false
tree_small_04	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_small_04.wsmodel		false
tree_small_burnt_01	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_small_01.wsmodel		false
tree_small_burnt_02	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_small_02.wsmodel		false
tree_small_burnt_03	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_small_03.wsmodel		false
tree_small_burnt_04	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_small_04.wsmodel		false
tree_small_cth_01	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_small_01.wsmodel		false
tree_small_cth_01	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_01.wsmodel		false
tree_small_cth_01	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_small_01.wsmodel		false
tree_small_cth_01	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_01.wsmodel		false
tree_small_cth_01	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_small_01.wsmodel		false
tree_small_cth_01	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_small_01.wsmodel		false
tree_small_cth_01	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_01.wsmodel		false
tree_small_cth_02	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_small_02.wsmodel		false
tree_small_cth_02	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_02.wsmodel		false
tree_small_cth_02	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_small_02.wsmodel		false
tree_small_cth_02	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_02.wsmodel		false
tree_small_cth_02	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_small_02.wsmodel		false
tree_small_cth_02	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_small_02.wsmodel		false
tree_small_cth_02	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_02.wsmodel		false
tree_small_cth_03	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_small_03.wsmodel		false
tree_small_cth_03	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_03.wsmodel		false
tree_small_cth_03	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_small_03.wsmodel		false
tree_small_cth_03	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_03.wsmodel		false
tree_small_cth_03	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_small_03.wsmodel		false
tree_small_cth_03	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_small_03.wsmodel		false
tree_small_cth_03	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_03.wsmodel		false
tree_small_cth_04	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_small_04.wsmodel		false
tree_small_cth_04	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel		false
tree_small_cth_04	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_small_04.wsmodel		false
tree_small_cth_04	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel		false
tree_small_cth_04	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_small_04.wsmodel		false
tree_small_cth_04	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_small_04.wsmodel		false
tree_small_cth_04	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel		false
tree_small_evil_01	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_01.wsmodel		false
tree_small_evil_01	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_01.wsmodel		false
tree_small_evil_01	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_01.wsmodel		false
tree_small_evil_01	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_01.wsmodel		false
tree_small_evil_01	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_01.wsmodel		false
tree_small_evil_02	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_02.wsmodel		false
tree_small_evil_02	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_02.wsmodel		false
tree_small_evil_02	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_02.wsmodel		false
tree_small_evil_02	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_02.wsmodel		false
tree_small_evil_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_02.wsmodel		false
tree_small_evil_03	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_03.wsmodel		false
tree_small_evil_03	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_03.wsmodel		false
tree_small_evil_03	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_03.wsmodel		false
tree_small_evil_03	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_03.wsmodel		false
tree_small_evil_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_03.wsmodel		false
tree_small_evil_04	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_small_04.wsmodel		false
tree_small_evil_04	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_small_04.wsmodel		false
tree_small_evil_04	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_small_04.wsmodel		false
tree_small_evil_04	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_small_04.wsmodel		false
tree_small_evil_04	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_small_04.wsmodel		false
tree_small_grn_01	BASE	RigidModels/campaign/vegetation/trees/grn_tree_small_01.wsmodel		false
tree_small_grn_01	CHAOS	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_01.wsmodel		false
tree_small_grn_01	KHORNE	RigidModels/campaign/vegetation/trees/grn_tree_kho_small_01.wsmodel		false
tree_small_grn_01	NURGLE	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_01.wsmodel		false
tree_small_grn_01	SLAANESH	RigidModels/campaign/vegetation/trees/grn_tree_sla_small_01.wsmodel		false
tree_small_grn_01	TZEENTCH	RigidModels/campaign/vegetation/trees/grn_tree_tze_small_01.wsmodel		false
tree_small_grn_01	VAMPIRE	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_01.wsmodel		false
tree_small_grn_02	BASE	RigidModels/campaign/vegetation/trees/grn_tree_small_02.wsmodel		false
tree_small_grn_02	CHAOS	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_02.wsmodel		false
tree_small_grn_02	KHORNE	RigidModels/campaign/vegetation/trees/grn_tree_kho_small_02.wsmodel		false
tree_small_grn_02	NURGLE	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_02.wsmodel		false
tree_small_grn_02	SLAANESH	RigidModels/campaign/vegetation/trees/grn_tree_sla_small_02.wsmodel		false
tree_small_grn_02	TZEENTCH	RigidModels/campaign/vegetation/trees/grn_tree_tze_small_02.wsmodel		false
tree_small_grn_02	VAMPIRE	RigidModels/campaign/vegetation/trees/grn_tree_evil_small_02.wsmodel		false
tree_small_grn_03	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	CHAOS	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	KHORNE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	NURGLE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	SLAANESH	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	TZEENTCH	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_03	VAMPIRE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel		false
tree_small_grn_04	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	CHAOS	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	KHORNE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	NURGLE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	SLAANESH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	TZEENTCH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_grn_04	VAMPIRE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
