ancillary	effect	effect_scope	value
wh3_main_anc_weapon_hunters_talon	wh_dlc03_effect_ability_enable_bound_amber_spear	character_to_character_own	1.0000
wh3_main_anc_weapon_hunters_talon	wh_main_effect_character_stat_missile_damage	character_to_character_own	10.0000
wh3_main_anc_weapon_jade_blade_of_the_great_fleet	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1.0000
wh3_main_anc_weapon_jade_blade_of_the_great_fleet	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_lash_of_despair	wh3_main_effect_ability_enable_bound_lash_of_despair	character_to_character_own	1.0000
wh3_main_anc_weapon_necrotic_missiles	wh3_main_effect_character_ammunition_type_necrotic_missiles	character_to_character_own	1.0000
wh3_main_anc_weapon_necrotic_missiles	wh3_main_effect_corruption_nurgle_characters	character_to_province_any	5.0000
wh3_main_anc_weapon_necrotic_missiles	wh3_main_effect_mercenary_cost_mod	character_to_character_own_armytext	-10.0000
wh3_main_anc_weapon_necrotic_missiles	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_anc_weapon_necrotic_missiles	wh_main_effect_character_stat_weapon_strength	character_to_character_own	8.0000
wh3_main_anc_weapon_necrotic_missiles	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10.0000
wh3_main_anc_weapon_nuku_chos_crossbow	wh3_main_effect_ability_enable_nuku_chos_crossbow	character_to_character_own	1.0000
wh3_main_anc_weapon_outriders_handgun	wh_main_effect_character_stat_ap_missile_damage	character_to_character_own	20.0000
wh3_main_anc_weapon_outriders_handgun	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	-5.0000
wh3_main_anc_weapon_plague_flail	wh3_main_effect_ability_enable_plague_flail	character_to_character_own	1.0000
wh3_main_anc_weapon_plague_flail	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_rangers_axe	wh_main_effect_character_stat_missile_damage	character_to_character_own	6.0000
wh3_main_anc_weapon_rangers_axe	wh_main_effect_character_stat_weapon_strength	character_to_character_own	6.0000
wh3_main_anc_weapon_sceptre_of_titans	wh3_main_effect_ability_enable_sceptre_of_titans	character_to_character_own	1.0000
wh3_main_anc_weapon_sceptre_of_titans	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_weapon_sceptre_of_titans	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	15.0000
wh3_main_anc_weapon_sceptre_of_titans	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh3_main_anc_weapon_sceptre_of_titans	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-10.0000
wh3_main_anc_weapon_serpent_fang	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh3_main_anc_weapon_serpent_fang	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_shard_blade	wh3_main_effect_ability_enable_shard_blade	character_to_character_own	1.0000
wh3_main_anc_weapon_shard_blade	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-5.0000
wh3_main_anc_weapon_shard_blade	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	12.0000
wh3_main_anc_weapon_shard_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_main_anc_weapon_shard_blade	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh3_main_anc_weapon_siegebreaker	wh3_main_effect_ability_enable_bound_siegebreaker_2	character_to_character_own	1.0000
wh3_main_anc_weapon_siegebreaker	wh_dlc04_effect_attribute_enable_can_siege_dummy	character_to_character_own	1.0000
wh3_main_anc_weapon_siegebreaker	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_silver_moon_bow	wh2_main_effect_ability_enable_volley_of_arrows	character_to_character_own	1.0000
wh3_main_anc_weapon_skars_kraken_killer	wh3_main_effect_ability_enable_skars_kraken_killer	character_to_character_own	1.0000
wh3_main_anc_weapon_skars_kraken_killer	wh3_main_effect_corruption_khorne_characters	character_to_province_any	10.0000
wh3_main_anc_weapon_skars_kraken_killer	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh3_main_anc_weapon_skars_kraken_killer	wh_main_effect_character_stat_ap_damage	character_to_character_own	250.0000
wh3_main_anc_weapon_skars_kraken_killer	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_skars_kraken_killer	wh_main_effect_character_stat_melee_attack	character_to_character_own	20.0000
wh3_main_anc_weapon_skull_plucker	wh_main_effect_character_stat_ap_damage	character_to_character_own	1.0000
wh3_main_anc_weapon_skull_plucker	wh_main_effect_character_stat_melee_attack	character_to_character_own	1.0000
wh3_main_anc_weapon_skull_plucker	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_sky_titans_string	wh3_main_effect_contact_phase_shield_breaker	character_to_character_own	1.0000
wh3_main_anc_weapon_sky_titans_string	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh3_main_anc_weapon_slaaneshs_blade	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh3_main_anc_weapon_slaaneshs_blade	wh_main_effect_character_stat_ap_damage	character_to_character_own	500.0000
wh3_main_anc_weapon_slaaneshs_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_slaaneshs_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	30.0000
wh3_main_anc_weapon_slaaneshs_blade	wh_main_effect_character_stat_ward_save	character_to_character_own	20.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh3_main_effect_ability_enable_slaughter_and_carnage	character_to_character_own	1.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh3_main_effect_corruption_khorne_characters	character_to_province_any	5.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh_main_effect_character_stat_ap_damage	character_to_character_own	100.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10.0000
wh3_main_anc_weapon_slaughter_and_carnage	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh3_main_anc_weapon_spirit_qilin_spear	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_spirit_qilin_spear	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh3_main_anc_weapon_spirit_qilin_spear	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh3_main_anc_weapon_spirit_qilin_spear	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_staff_of_change	wh3_main_effect_ability_enable_staff_of_change	character_to_character_own	1.0000
wh3_main_anc_weapon_staff_of_nurgle	wh3_main_effect_ability_enable_bound_staff_of_nurgle	character_to_character_own	1.0000
wh3_main_anc_weapon_the_bane_spear	wh3_main_effect_ability_enable_banespear	character_to_character_own	1.0000
wh3_main_anc_weapon_the_bane_spear	wh3_main_effect_corruption_khorne_characters	character_to_province_any	10.0000
wh3_main_anc_weapon_the_bane_spear	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh3_main_anc_weapon_the_bane_spear	wh_main_effect_character_stat_ap_damage	character_to_character_own	250.0000
wh3_main_anc_weapon_the_bane_spear	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_the_bane_spear	wh_main_effect_character_stat_melee_attack	character_to_character_own	20.0000
wh3_main_anc_weapon_the_burning_brazier	wh3_main_effect_ability_enable_brazier_mace_of_ursun	character_to_character_own	1.0000
wh3_main_anc_weapon_the_burning_brazier	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-5.0000
wh3_main_anc_weapon_the_burning_brazier	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_main_anc_weapon_the_burning_brazier	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10.0000
wh3_main_anc_weapon_the_burning_brazier	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh3_main_anc_weapon_the_eternal_blade	wh3_main_effect_ability_enable_bound_the_eternal_blade_1	character_to_character_own	1.0000
wh3_main_anc_weapon_the_eternal_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_weapon_the_rime_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_weapon_the_rime_blade	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_the_tenderiser	wh3_main_effect_ability_enable_bound_the_tenderiser_2	character_to_character_own	1.0000
wh3_main_anc_weapon_the_tenderiser	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_thundermace	wh3_main_effect_ability_enable_bound_thundermace_1	character_to_character_own	1.0000
wh3_main_anc_weapon_thundermace	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_torment_blade	wh3_main_effect_ability_enable_bound_torment_blade_1	character_to_character_own	1.0000
wh3_main_anc_weapon_torment_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_weapon_ursuns_claws	wh3_main_effect_ability_enable_bound_ursuns_claws_2	character_to_character_own	1.0000
wh3_main_anc_weapon_ursuns_claws	wh_main_effect_character_stat_ap_damage	character_to_character_own	10.0000
wh3_main_anc_weapon_ursuns_claws	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_vermillion_blade	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_vermillion_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_vermillion_blade	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_vorpal_shard	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_anc_weapon_vorpal_shard	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh3_main_anc_weapon_witstealer_sword	wh3_main_effect_ability_enable_witstealer_sword	character_to_character_own	1.0000
wh3_main_anc_weapon_witstealer_sword	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	5.0000
wh3_main_anc_weapon_witstealer_sword	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_main_anc_weapon_witstealer_sword	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_weapon_witstealer_sword	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10.0000
wh3_main_anc_weapon_witstealer_sword	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh3_main_anc_weapon_wyrmspike	wh_dlc08_effect_character_stat_enable_frostbite_attacks	character_to_character_own	1.0000
wh3_main_anc_weapon_wyrmspike	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	10.0000
wh3_main_anc_weapon_wyrmspike	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_weapon_wyrmspike	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_anc_weapon_wyvernbone_bow	wh_main_effect_character_stat_missile_damage	character_to_character_own	8.0000
wh3_pro11_anc_enchanted_item_bane_shield	wh3_pro11_effect_passive_enable_bane_shield	character_to_character_own	1.0000
wh3_pro11_anc_enchanted_item_bane_shield	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	2.0000
wh3_pro11_anc_enchanted_item_bane_shield	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh3_pro11_anc_enchanted_item_bane_shield	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_pro11_anc_weapon_hammer_of_harry	wh3_dlc20_effect_pooled_resource_mod_chs_authority_undivided_character	agent_to_parent_army_own	2.0000
wh3_pro11_anc_weapon_hammer_of_harry	wh3_pro11_effect_ability_enable_hammer_of_harry	character_to_character_own	1.0000
wh3_pro11_anc_weapon_hammer_of_harry	wh_main_effect_character_stat_ap_damage	character_to_character_own	50.0000
wh3_pro11_anc_weapon_hammer_of_harry	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_pro12_anc_talisman_brass_collar_of_bloody_vengeance	wh3_pro12_effect_ability_enable_brass_collar_of_bloody_vengeance	character_to_character_own	1.0000
wh3_pro12_anc_talisman_brass_collar_of_bloody_vengeance	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh3_pro12_anc_talisman_brass_collar_of_bloody_vengeance	wh_main_effect_character_stat_magic_resistance	character_to_character_own	25.0000
wh3_prologue_anc_armour_basic	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_prologue_anc_armour_frost_shard_armour	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh3_prologue_anc_armour_frost_shard_armour	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
wh3_prologue_anc_enchanted_item_saint_annushkas_finger_bone	wh3_main_effect_ability_enable_bound_saint_annushkas_finger_bone	character_to_character_own	1.0000
wh3_prologue_anc_follower_all_men_bodyguard	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10.0000
wh3_prologue_anc_follower_all_men_bounty_hunter	wh_main_effect_character_mod_ancillary_drop	character_to_force_own_unseen	6.0000
wh3_prologue_anc_follower_all_men_kislevite_kossar	wh_main_effect_agent_movement_range_mod	character_to_character_own	7.0000
wh3_prologue_anc_follower_all_men_mercenary	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	3.0000
wh3_prologue_anc_follower_all_men_militiaman	wh_main_effect_force_army_campaign_experience_base_infantry	general_to_force_own	1.0000
wh3_prologue_anc_follower_all_men_ogres_pit_fighter	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	10.0000
wh3_prologue_anc_follower_all_men_outlaw	wh_main_effect_force_all_campaign_raid_income	agent_to_parent_army_own	12.0000
wh3_prologue_anc_follower_all_men_outrider	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	25.0000
wh3_prologue_anc_follower_all_men_protagonist	wh_main_effect_character_mod_ancillary_steal	character_to_army_general_own_unseen	12.0000
wh3_prologue_anc_follower_all_men_rogue	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	8.0000
wh3_prologue_anc_follower_all_men_servant	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10.0000
wh3_prologue_anc_follower_all_men_soldier	wh_main_effect_force_army_campaign_siege_defend_attrition	character_to_force_regionwide_own	-10.0000
wh3_prologue_anc_follower_all_men_thug	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	10.0000
wh3_prologue_anc_follower_all_men_tollkeeper	wh_main_effect_economy_gdp_mod_all	character_to_region_own_provincewide	12.0000
wh3_prologue_anc_follower_all_men_vagabond	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	7.0000
wh3_prologue_anc_follower_all_men_valet	wh_main_effect_character_mod_ancillary_drop	character_to_force_own_unseen	8.0000
wh3_prologue_anc_follower_all_student	wh_main_effect_technology_research_points	character_to_faction_unseen	40.0000
wh3_prologue_anc_follower_babushka	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	5.0000
wh3_prologue_anc_follower_camp_cook	wh_main_effect_force_all_campaign_replenishment_rate	character_to_force_own_alt_text	3.0000
wh3_prologue_anc_follower_cartographer	wh_main_effect_character_stat_speed	character_to_character_own	5.0000
wh3_prologue_anc_follower_ksl_akshina_informant	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	15.0000
wh3_prologue_anc_follower_ksl_atamans_administrator	wh2_main_effect_building_construction_time_mod_all	character_to_region_own_provincewide	-15.0000
wh3_prologue_anc_follower_ksl_knights_squire	wh3_main_effect_upkeep_ksl_tzar_guard	general_to_force_own	-8.0000
wh3_prologue_anc_follower_ksl_knights_ward	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-8.0000
wh3_prologue_anc_follower_ksl_nomad_riding_master	wh_main_effect_force_army_campaign_experience_base_cavalry	general_to_force_own	2.0000
wh3_prologue_anc_follower_ksl_old_crone	wh_main_effect_agent_action_success_chance	character_to_character_own	10.0000
wh3_prologue_anc_follower_ksl_orthodoxy_cleric	wh_main_effect_agent_action_cost_mod	character_to_character_own	-15.0000
wh3_prologue_anc_follower_ksl_steppe_shepherd	wh_main_effect_province_growth_characters	character_to_province_own	5.0000
wh3_prologue_anc_follower_ksl_tax_collector	wh_main_effect_economy_gdp_mod_all	character_to_region_own	10.0000
wh3_prologue_anc_follower_ksl_veteran_warrior	wh_main_effect_force_army_campaign_experience_base_infantry	general_to_force_own	2.0000
wh3_prologue_anc_follower_orthodoxy_pastor	wh_main_effect_force_stat_leadership	character_to_force_own_alt_text	5.0000
wh3_prologue_anc_follower_pathfinder	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	5.0000
wh3_prologue_anc_follower_quartermaster	wh_main_effect_force_all_campaign_upkeep	character_to_force_own_alt_text	-5.0000
wh3_prologue_anc_talisman_blizzard_broach	wh_dlc14_effect_unit_enable_attribute_unspottable	character_to_character_own	1.0000
wh3_prologue_anc_talisman_blood_of_the_motherland	wh3_main_effect_ability_enable_blood_of_the_motherland	character_to_character_own	1.0000
wh3_prologue_anc_talisman_star_iron_ring	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_prologue_anc_weapon_frost_shard_glaive	wh3_main_effect_ability_enable_bound_frost_shard_glaive	character_to_character_own	1.0000
wh3_prologue_anc_weapon_traitor_sword	wh3_prologue_effect_ability_enable_traitors_sword	character_to_character_own	1.0000
wh3_prologue_anc_weapon_traitor_sword	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh_dlc01_anc_follower_chaos_barbarian	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	6.0000
wh_dlc01_anc_follower_chaos_beast_tamer	wh3_dlc20_effect_force_replenishment_rate_chaos_warhounds_all	general_to_force_own	10.0000
wh_dlc01_anc_follower_chaos_collector	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	6.0000
wh_dlc01_anc_follower_chaos_cultist	wh3_main_effect_corruption_chaos_characters	character_to_province_any	1.0000
wh_dlc01_anc_follower_chaos_darksoul	wh3_main_effect_corruption_chaos_characters	character_to_any_province	2.0000
wh_dlc01_anc_follower_chaos_demagogue	wh_main_effect_public_order_characters_negative	character_to_enemy_province	-4.0000
wh_dlc01_anc_follower_chaos_huscarl	wh_main_effect_agent_movement_range_mod	character_to_character_own	5.0000
wh_dlc01_anc_follower_chaos_kurgan_chieftain	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	10.0000
wh_dlc01_anc_follower_chaos_magister	wh3_dlc20_effect_pooled_resource_mod_souls_battle	general_to_force_own	10.0000
wh_dlc01_anc_follower_chaos_mutant	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-4.0000
wh_dlc01_anc_follower_chaos_oar_slave	wh_main_effect_force_stat_melee_attack_at_sea	general_to_force_own	8.0000
wh_dlc01_anc_follower_chaos_possessed	wh_main_effect_technology_research_points	character_to_faction_unseen	10.0000
wh_dlc01_anc_follower_chaos_slave_master	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-2.0000
wh_dlc01_anc_follower_chaos_zealot	wh3_main_effect_corruption_chaos_characters	character_to_province_any	1.0000
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_effect_ability_enable_hagtree_fetish	character_to_character_own	1.0000
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_effect_ability_enable_jagged_dagger	character_to_character_own	1.0000
wh_dlc03_anc_arcane_item_skull_of_rarkos	wh_dlc03_effect_ability_enable_skull_of_rarkos	character_to_character_own	1.0000
wh_dlc03_anc_arcane_item_skull_of_rarkos	wh_main_effect_force_stat_magic_resistance_bad	region_to_force_enemy	-20.0000
wh_dlc03_anc_arcane_item_staff_of_darkoth	wh_dlc03_effect_ability_enable_bound_viletide	character_to_character_own	1.0000
wh_dlc03_anc_arcane_item_staff_of_darkoth	wh_main_effect_force_stat_magic_resistance_bad	region_to_force_enemy	-20.0000
wh_dlc03_anc_armour_blackened_plate	wh_dlc03_effect_ability_enable_blackend_plate	character_to_character_own	1.0000
wh_dlc03_anc_armour_blackened_plate	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc03_anc_armour_pelt_of_the_shadowgave	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc03_anc_armour_pelt_of_the_shadowgave	wh_main_effect_character_stat_missile_resistance	character_to_character_own	13.0000
wh_dlc03_anc_armour_ramhorn_helm	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc03_anc_armour_ramhorn_helm	wh_main_effect_character_stat_melee_attack	character_to_character_own	3.0000
wh_dlc03_anc_armour_the_dark_mail	wh_dlc03_effect_ability_enable_the_dark_mail	character_to_character_own	1.0000
wh_dlc03_anc_armour_the_dark_mail	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10.0000
wh_dlc03_anc_armour_the_dark_mail	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh_dlc03_anc_armour_the_dark_mail	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
wh_dlc03_anc_armour_trollhide	wh_dlc03_effect_ability_enable_trollhide	character_to_character_own	1.0000
wh_dlc03_anc_armour_trollhide	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh_dlc03_anc_armour_trollhide	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc03_anc_enchanted_item_horn_of_the_first_beast	wh_dlc03_effect_ability_enable_horn_of_the_first_beast	character_to_character_own	1.0000
wh_dlc03_anc_enchanted_item_horn_of_the_first_beast	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_dlc03_effect_ability_enable_icon_of_vilification	character_to_character_own	1.0000
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_dlc03_effect_agent_cap_increase_wizard_beastmen	faction_to_faction_own_unseen	1.0000
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_dlc03_effect_agent_recruitment_xp_wizard_beastmen	general_to_force_own	1.0000
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_main_effect_force_building_cost_mod	general_to_force_own	-25.0000
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_main_effect_hordebuilding_growth_characters	general_to_force_own	5.0000
wh_dlc03_anc_enchanted_item_shard_of_the_herdstone	wh_dlc03_effect_ability_enable_shard_of_the_herdstone	character_to_character_own	1.0000
wh_dlc03_anc_enchanted_item_shard_of_the_herdstone	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh_dlc03_anc_follower_beastmen_bray_shamans_familiar	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	10.0000
wh_dlc03_anc_follower_beastmen_chieftains_pet	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-3.0000
wh_dlc03_anc_follower_beastmen_doe	wh_main_effect_hordebuilding_growth_characters	general_to_force_own	2.0000
wh_dlc03_anc_follower_beastmen_flayer	wh_main_effect_character_mod_ancillary_steal	character_to_army_general_own_unseen	12.0000
wh_dlc03_anc_follower_beastmen_flying_spy	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	8.0000
wh_dlc03_anc_follower_beastmen_herdstone_keeper	wh3_main_effect_corruption_chaos_characters	character_to_province_any	1.0000
wh_dlc03_anc_follower_beastmen_mannish_thrall	wh_main_effect_force_stat_leadership_vs_men	agent_to_parent_army_own	4.0000
wh_dlc03_anc_follower_beastmen_pox_carrier	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh_dlc03_anc_follower_beastmen_spawn_wrangler	wh2_dlc17_effect_unit_cap_bst_chaos_spawn	character_to_faction_unseen	2.0000
wh_dlc03_anc_follower_beastmen_ungor_whelp	wh_dlc03_effect_bloodlust_modifier_characters	general_to_force_own	1.0000
wh_dlc03_anc_talisman_chalice_of_dark_rain	wh_dlc03_effect_ability_enable_chalice_of_dark_rain	character_to_character_own	1.0000
wh_dlc03_anc_talisman_chalice_of_dark_rain	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh_dlc03_anc_weapon_axe_of_men	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_axe_of_men	wh_dlc03_effect_ability_enable_axe_of_men	character_to_character_own	1.0000
wh_dlc03_anc_weapon_axe_of_men	wh_main_effect_character_stat_ap_damage	character_to_character_own	15.0000
wh_dlc03_anc_weapon_axes_of_khorgor	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_axes_of_khorgor	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh_dlc03_anc_weapon_everbleed	wh_dlc03_effect_ability_enable_everbleed	character_to_character_own	1.0000
wh_dlc03_anc_weapon_everbleed	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_hunting_spear	wh_dlc03_effect_ability_enable_bound_amber_spear	character_to_character_own	1.0000
wh_dlc03_anc_weapon_mangelder	wh_dlc03_effect_ability_enable_mangelder	character_to_character_own	1.0000
wh_dlc03_anc_weapon_mangelder	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	8.0000
wh_dlc03_anc_weapon_mangelder	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_primeval_club	wh_main_effect_character_stat_ap_damage	character_to_character_own	30.0000
wh_dlc03_anc_weapon_primeval_club	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_primeval_club	wh_main_effect_character_stat_weapon_strength	character_to_character_own	13.0000
wh_dlc03_anc_weapon_scourge	wh2_main_effect_character_stat_enable_discourage_attacks	character_to_character_own	1.0000
wh_dlc03_anc_weapon_scourge	wh3_main_effect_corruption_chaos_characters	character_to_province_any	5.0000
wh_dlc03_anc_weapon_scourge	wh_dlc03_effect_ability_enable_scourge	character_to_character_own	1.0000
wh_dlc03_anc_weapon_scourge	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh_dlc03_anc_weapon_scourge	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc03_anc_weapon_scourge	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10.0000
wh_dlc03_anc_weapon_stonecrusher_mace	wh_main_effect_character_stat_ap_damage	character_to_character_own	70.0000
wh_dlc03_anc_weapon_stonecrusher_mace	wh_main_effect_character_stat_weapon_strength	character_to_character_own	12.0000
wh_dlc03_anc_weapon_the_brass_cleaver	wh_dlc03_effect_ability_enable_the_brass_cleaver	character_to_character_own	1.0000
wh_dlc03_anc_weapon_the_brass_cleaver	wh_main_effect_character_stat_weapon_strength	character_to_character_own	4.0000
wh_dlc03_anc_weapon_the_steel_claws	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh_dlc03_anc_weapon_the_steel_claws	wh_main_effect_character_stat_weapon_strength	character_to_character_own	7.0000
wh_dlc04_anc_arcane_item_the_liber_noctus	wh2_main_effect_ability_wom_cost_wind_of_death	character_to_character_own	-4.0000
wh_dlc04_anc_arcane_item_the_liber_noctus	wh2_main_effect_ability_wom_cost_wind_of_death_upgraded	character_to_character_own	-4.0000
