skill	skillset_key	sort_order
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_ksl_general	740
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_ksl_general	290
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_ksl_general	340
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_ksl_general	350
wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_ksl_general	770
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_ksl_general	30
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_ksl_general	60
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_ksl_general	90
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_ksl_general	380
wh_main_skill_all_all_self_hard_to_hit_starter	wh_main_skill_node_set_ksl_general	10
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_ksl_general	600
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_ksl_general	630
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_ksl_general	660
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_ksl_general	190
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_ksl_general	200
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_ksl_general	270
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_ksl_general	430
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_ksl_general	440
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_ksl_general	460
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_ksl_general	420
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_ksl_general	450
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_ksl_general	480
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_ksl_general	370
wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_ksl_general	780
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_ksl_general	690
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_ksl_general	700
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_ksl_general	750
wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_ksl_general	760
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_ksl_general	390
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_ksl_general	20
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_ksl_general	120
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_ksl_general	140
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_ksl_general	170
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_ksl_general	490
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_ksl_general	500
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_ksl_general	550
wh_main_skill_emp_lord_battle_hold_the_line	wh_main_skill_node_set_ksl_general	40
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_ksl_general	100
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_ksl_general	130
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_ksl_general	180
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_ksl_general	590
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_ksl_general	620
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_ksl_general	650
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_ksl_general	670
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_ksl_general	680
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_ksl_general	730
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_ksl_general	210
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_ksl_general	220
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_ksl_general	240
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_ksl_general	300
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_ksl_general	310
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_ksl_general	320
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_ksl_general	510
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_ksl_general	540
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_ksl_general	560
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_ksl_general	580
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_ksl_general	610
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_ksl_general	640
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_ksl_general	50
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_ksl_general	70
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_ksl_general	80
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_ksl_general	110
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_ksl_general	150
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_ksl_general	160
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_ksl_general	400
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_ksl_general	410
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_ksl_general	470
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_ksl_general	280
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_ksl_general	330
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_ksl_general	360
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_ksl_general	230
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_ksl_general	250
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_ksl_general	260
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_nor_chaos_sorcerer_metal	230
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_nor_chaos_sorcerer_metal	240
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_nor_chaos_sorcerer_metal	260
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_nor_chaos_sorcerer_metal	70
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_nor_chaos_sorcerer_metal	80
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_nor_chaos_sorcerer_metal	90
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_nor_chaos_sorcerer_metal	160
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_nor_chaos_sorcerer_metal	190
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_nor_chaos_sorcerer_metal	200
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_nor_chaos_sorcerer_metal	120
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_nor_chaos_sorcerer_metal	130
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_nor_chaos_sorcerer_metal	150
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_nor_chaos_sorcerer_metal	210
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_nor_chaos_sorcerer_metal	250
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_nor_chaos_sorcerer_metal	270
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_nor_chaos_sorcerer_metal	420
wh_main_skill_all_magic_metal_02_plague_of_rust	wh_main_skill_node_set_nor_chaos_sorcerer_metal	20
wh_main_skill_all_magic_metal_02_plague_of_rust	wh_main_skill_node_set_nor_chaos_sorcerer_metal	60
wh_main_skill_all_magic_metal_03_metalshifting	wh_main_skill_node_set_nor_chaos_sorcerer_metal	100
wh_main_skill_all_magic_metal_04_glittering_robe	wh_main_skill_node_set_nor_chaos_sorcerer_metal	110
wh_main_skill_all_magic_metal_04_glittering_robe	wh_main_skill_node_set_nor_chaos_sorcerer_metal	140
wh_main_skill_all_magic_metal_05_gehennas_golden_hounds	wh_main_skill_node_set_nor_chaos_sorcerer_metal	170
wh_main_skill_all_magic_metal_05_gehennas_golden_hounds	wh_main_skill_node_set_nor_chaos_sorcerer_metal	180
wh_main_skill_all_magic_metal_09_transmutation_of_lead	wh_main_skill_node_set_nor_chaos_sorcerer_metal	310
wh_main_skill_all_magic_metal_09_transmutation_of_lead	wh_main_skill_node_set_nor_chaos_sorcerer_metal	340
wh_main_skill_all_magic_metal_10_final_transmutation	wh_main_skill_node_set_nor_chaos_sorcerer_metal	390
wh_main_skill_all_magic_metal_10_final_transmutation	wh_main_skill_node_set_nor_chaos_sorcerer_metal	400
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_nor_lord	730
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_nor_lord	750
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_nor_lord	760
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_nor_lord	320
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_nor_lord	350
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_nor_lord	380
wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_nor_lord	790
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_nor_lord	100
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_nor_lord	30
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_nor_lord	80
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_nor_lord	390
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_nor_lord	230
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_nor_lord	270
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_nor_lord	290
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_nor_lord	600
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_nor_lord	640
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_nor_lord	660
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_nor_lord	510
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_nor_lord	540
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_nor_lord	580
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_nor_lord	130
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_nor_lord	190
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_nor_lord	200
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_nor_lord	420
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_nor_lord	460
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_nor_lord	480
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_nor_lord	410
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_nor_lord	400
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_lord	690
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_lord	710
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_lord	720
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_nor_lord	20
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_lord	520
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_lord	550
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_lord	570
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_lord	700
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_lord	740
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_lord	770
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_lord	610
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_lord	650
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_lord	680
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_lord	210
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_lord	220
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_lord	250
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_lord	140
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_lord	150
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_lord	160
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_lord	110
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_lord	60
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_lord	90
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_lord	310
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_lord	330
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_lord	340
wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_nor_lord	800
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_lord	430
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_lord	440
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_lord	450
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_lord	530
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_lord	560
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_lord	590
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_lord	470
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_lord	490
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_lord	500
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_lord	40
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_lord	50
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_lord	70
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_lord	620
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_lord	630
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_lord	670
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_lord	300
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_lord	360
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_lord	370
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_lord	120
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_lord	170
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_lord	180
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_lord	240
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_lord	260
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_lord	280
wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_nor_lord	780
wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_nor_lord	10
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_nor_sorcerer_lord_metal	360
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_nor_sorcerer_lord_metal	350
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_sorcerer_lord_metal	600
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_sorcerer_lord_metal	650
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_nor_sorcerer_lord_metal	660
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_nor_sorcerer_lord_metal	20
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_nor_sorcerer_lord_metal	340
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_nor_sorcerer_lord_metal	390
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_nor_sorcerer_lord_metal	500
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_nor_sorcerer_lord_metal	690
wh_main_skill_all_magic_metal_02_plague_of_rust	wh_main_skill_node_set_nor_sorcerer_lord_metal	30
wh_main_skill_all_magic_metal_02_plague_of_rust	wh_main_skill_node_set_nor_sorcerer_lord_metal	80
wh_main_skill_all_magic_metal_03_metalshifting	wh_main_skill_node_set_nor_sorcerer_lord_metal	170
wh_main_skill_all_magic_metal_04_glittering_robe	wh_main_skill_node_set_nor_sorcerer_lord_metal	230
wh_main_skill_all_magic_metal_04_glittering_robe	wh_main_skill_node_set_nor_sorcerer_lord_metal	250
wh_main_skill_all_magic_metal_05_gehennas_golden_hounds	wh_main_skill_node_set_nor_sorcerer_lord_metal	300
wh_main_skill_all_magic_metal_05_gehennas_golden_hounds	wh_main_skill_node_set_nor_sorcerer_lord_metal	320
wh_main_skill_all_magic_metal_09_transmutation_of_lead	wh_main_skill_node_set_nor_sorcerer_lord_metal	520
wh_main_skill_all_magic_metal_09_transmutation_of_lead	wh_main_skill_node_set_nor_sorcerer_lord_metal	550
wh_main_skill_all_magic_metal_10_final_transmutation	wh_main_skill_node_set_nor_sorcerer_lord_metal	610
wh_main_skill_all_magic_metal_10_final_transmutation	wh_main_skill_node_set_nor_sorcerer_lord_metal	630
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_sorcerer_lord_metal	450
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_sorcerer_lord_metal	460
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_nor_sorcerer_lord_metal	480
wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_nor_sorcerer_lord_metal	10
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_sorcerer_lord_metal	590
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_sorcerer_lord_metal	620
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_nor_sorcerer_lord_metal	640
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_sorcerer_lord_metal	530
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_sorcerer_lord_metal	540
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_nor_sorcerer_lord_metal	570
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_sorcerer_lord_metal	200
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_sorcerer_lord_metal	210
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_nor_sorcerer_lord_metal	240
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_sorcerer_lord_metal	120
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_sorcerer_lord_metal	130
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_nor_sorcerer_lord_metal	140
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_sorcerer_lord_metal	40
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_sorcerer_lord_metal	50
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_nor_sorcerer_lord_metal	90
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_sorcerer_lord_metal	280
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_sorcerer_lord_metal	290
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_nor_sorcerer_lord_metal	310
wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_nor_sorcerer_lord_metal	670
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_sorcerer_lord_metal	400
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_sorcerer_lord_metal	410
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_nor_sorcerer_lord_metal	420
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_sorcerer_lord_metal	440
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_sorcerer_lord_metal	470
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_nor_sorcerer_lord_metal	490
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_sorcerer_lord_metal	370
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_sorcerer_lord_metal	380
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_nor_sorcerer_lord_metal	430
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_sorcerer_lord_metal	100
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_sorcerer_lord_metal	60
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_nor_sorcerer_lord_metal	70
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_sorcerer_lord_metal	510
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_sorcerer_lord_metal	560
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_nor_sorcerer_lord_metal	580
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_sorcerer_lord_metal	260
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_sorcerer_lord_metal	270
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_nor_sorcerer_lord_metal	330
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_sorcerer_lord_metal	110
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_sorcerer_lord_metal	150
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_nor_sorcerer_lord_metal	160
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_sorcerer_lord_metal	180
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_sorcerer_lord_metal	190
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_nor_sorcerer_lord_metal	220
wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_nor_sorcerer_lord_metal	680
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_teb_bright_wizard	230
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_teb_bright_wizard	240
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_teb_bright_wizard	260
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_teb_bright_wizard	100
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_teb_bright_wizard	80
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_teb_bright_wizard	90
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_teb_bright_wizard	170
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_teb_bright_wizard	180
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_teb_bright_wizard	190
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_teb_bright_wizard	120
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_teb_bright_wizard	130
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_teb_bright_wizard	140
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_teb_bright_wizard	210
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_teb_bright_wizard	250
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_teb_bright_wizard	290
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_teb_bright_wizard	420
wh_main_skill_all_magic_fire_01_fireball	wh_main_skill_node_set_teb_bright_wizard	10
wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_teb_bright_wizard	50
wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_teb_bright_wizard	60
wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_teb_bright_wizard	110
wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_teb_bright_wizard	70
wh_main_skill_all_magic_fire_04_kindleflame	wh_main_skill_node_set_teb_bright_wizard	150
wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_teb_bright_wizard	160
wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_teb_bright_wizard	200
wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_teb_bright_wizard	310
wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_teb_bright_wizard	350
wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_teb_bright_wizard	380
wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_teb_bright_wizard	400
wh_main_skill_all_all_self_blade_master	wh_main_skill_node_set_teb_general	490
wh_main_skill_all_all_self_blade_master	wh_main_skill_node_set_teb_general	530
wh_main_skill_all_all_self_blade_master	wh_main_skill_node_set_teb_general	570
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_teb_general	700
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_teb_general	720
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_teb_general	740
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_teb_general	310
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_teb_general	330
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_teb_general	340
wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_teb_general	780
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_teb_general	30
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_teb_general	40
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_teb_general	50
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_teb_general	380
wh_main_skill_all_all_self_hard_to_hit_starter	wh_main_skill_node_set_teb_general	10
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_teb_general	590
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_teb_general	640
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_teb_general	660
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_teb_general	200
