key	generate	ui_image	prioritised	event_category	override_icon	is_large_incident	additional_sound_event	sepia_fade	use_revealing_text
wh2_twa03_incident_rakarth_settlement_dark_elf_medusae	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_greenskins_squigs	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_greenskins_wyvern	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_high_elf_dragon	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_kislev_bears	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_kislev_ice_bears	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_lizardmen_carnosaur	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_lizardmen_stegadon	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_norsca_mammoth	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_norsca_wolves	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_ogres_sabretusks	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_wood_elf_spiders	false	Beasts_captured_001	false	Event		false		1.0000	false
wh3_dcl25_dwf_malakai_adventures_panel_unlock	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc20_incident_champions_progression_1	false	soul_gift	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_champions_progression_2	false	soul_gift	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_champions_progression_3	false	soul_gift	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_daemon_prince_ascension	false	faction	false	Event		false		1.0000	false
wh3_dlc20_incident_epilogue_wh3_dlc20_chs_azazel	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_epilogue_wh3_dlc20_chs_festus	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_epilogue_wh3_dlc20_chs_valkia	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_epilogue_wh3_dlc20_chs_vilitch	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_drain_magic	false	tze/advisor_manipulated	false	Event	event_cotw_positive.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_drain_magic_theirs	false	tze/advisor_manipulated	false	Event	event_cotw_negative.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_muddle_minds	false	tze/advisor_manipulated	false	Event	event_cotw_positive.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_muddle_minds_theirs	false	tze/advisor_manipulated	false	Event	event_cotw_negative.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_spawnification	false	tze/advisor_manipulated	false	Event	event_cotw_positive.png	false		1.0000	false
wh3_dlc20_incident_ritual_tze_cotw_vilitch_spawnification_theirs	false	tze/advisor_manipulated	false	Event	event_cotw_negative.png	false		1.0000	false
wh3_dlc20_story_panel_call_to_arms_chs	false	story_panels/dlc20_calltowar_storypanel	false	Event	event_rift_neutral.png	true		0.0000	false
wh3_dlc20_story_panel_intro_chs	false	story_panels/dlc20_intro_story_panel	false	Event	event_rift_neutral.png	true		0.0000	false
wh3_dlc20_story_panel_ursun_saved	false	story_panels/dlc20_ursun_saved	false	Event	event_rift_neutral.png	true		0.0000	false
wh3_dlc23_chd_ancestor_relic_of_gazul_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_gazul_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_grimnir_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_grimnir_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_grungni_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_grungni_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_morgrim_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_morgrim_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_skavor_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_skavor_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_smednir_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_smednir_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_thungni_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_thungni_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_valaya_reward_a	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_ancestor_relic_of_valaya_reward_b	false	celebration	false	Event		false		1.0000	false
wh3_dlc23_chd_convoy_completed_received	false	chd/convoy_good	false	Event		false		1.0000	false
wh3_dlc23_chd_convoy_convoy_returned	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_convoy_spotted	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_new_contracts	false	convoy_good	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_ogres_strike_back	false	convoy_bad	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_portals_part_3_b	false	convoy_good	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_bay_of_blades	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_black_crag	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_castle_drakenhof	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_great_hall_of_greasus	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_grung_zint	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_karond_kar	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_the_crystal_spires	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_the_haunted_forest	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_the_palace_of_ruin	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_the_silvered_tower_of_sorcerers	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_the_volary	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_titans_notch	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_troll_fjord	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unique_completed_wizard_caliphs_palace	false	convoy_commerce	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_convoy_unlocked	false	convoy_good	false	Event	event_caravan_positive.png	false		1.0000	false
wh3_dlc23_chd_incident_a_strange_creature	true	messenger	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_alchemical_progress	true	army_morale_up	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_favour_of_hashut	true	politics	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_frenzied_aggresssion	true	army_morale_up	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_labour_breakout	true	civilisation_down	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_labour_surplus	true	army_morale_down	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_mass_production	true	civilisation_up	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_pyroclastic_flow	true	army_morale_down	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_shapeshifters	true	messenger	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_sulfurous_smoke	true	civilisation_up	false	Event		false		1.0000	false
wh3_dlc23_chd_incident_the_long_march	true	civilisation_up	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_ancilliary_banners_followers	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_ancilliary_talismans_items	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_ancilliary_weapons_armour	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_bale_taurus	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_bull_centaurs	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_chaos_dwarf_warriors	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_dwarf_blunderbusses	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_great_taurus	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_infernal_guard	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_infernal_guard_fireglaives	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_infernal_ironsworn	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_kdaai_destroyer	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_kdaai_fireborn	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_lammasu	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_astragoth	false	diplomacy	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_legion_of_azgorh	false	diplomacy	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_zhatan	false	diplomacy	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurping_wh3_dlc23_chd_astragoth	false	politics	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurping_wh3_dlc23_chd_legion_of_azgorh	false	politics	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_diplomacy_usurping_wh3_dlc23_chd_zhatan	false	politics	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_feature_unlocked	false	zharr_temple	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_new_tier_unlocked_2	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_new_tier_unlocked_3	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_new_tier_unlocked_4	false	zharr_boon	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_seat_claimed_wh3_dlc23_chd_astragoth	false	zharr_temple	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_seat_claimed_wh3_dlc23_chd_legion_of_azgorh	false	zharr_temple	false	Event		false		1.0000	false
wh3_dlc23_chd_toz_seat_claimed_wh3_dlc23_chd_zhatan	false	zharr_temple	false	Event		false		1.0000	false
wh3_dlc23_ie_incident_endgame_chaos_dwarfs_hashut	false	chd/victory	false	Disaster		true	CAM_Movie_End_Game_Scenario_Chd	0.0000	false
wh3_dlc23_ie_incident_endgame_chaos_dwarfs_hashut_early_warning	false	chd/zharr_boon	false	Disaster		false		1.0000	false
wh3_dlc23_incident_epilogue_chd_wh3_dlc23_chd_astragoth	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc23_incident_epilogue_chd_wh3_dlc23_chd_legion_of_azgorh	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc23_incident_epilogue_chd_wh3_dlc23_chd_zhatan	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc23_incident_hellforge_items_unlocked	false	hell_forge	false	Event		false		1.0000	false
wh3_dlc23_incident_hellforge_modifications_turned_off	false	hell_forge	false	Event		false		1.0000	false
wh3_dlc23_neu_ulrika_execute	false	faction	false	Event		false		1.0000	false
wh3_dlc23_neu_ulrika_recruit	false	faction	false	Event		false		1.0000	false
wh3_dlc23_story_panel_intro_chd	false	story_panels/chd_drill_launch	false	Event	event_rift_neutral.png	true		2.0000	true
wh3_dlc23_story_panel_narrative_petrification_01	false	story_panels/chd_pet_blood	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_petrification_02	false	story_panels/chd_pet_reaction	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_petrification_03	false	story_panels/chd_pet_knowledge	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_petrification_04	false	story_panels/chd_pet_curse	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_relic_01	false	story_panels/chd_drill_schism	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_relic_02	false	story_panels/chd_drill_fires	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_relic_03	false	story_panels/chd_drill_machinations	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_relic_04	false	story_panels/chd_drill_blades	false	Event		true		2.0000	true
wh3_dlc23_story_panel_narrative_sacrifice_chd	false	story_panels/chd_drill_sacrifice	false	Event		true		2.0000	true
wh3_dlc24_cth_saytang_unlock_01	false	faction	false	Event		false		0.0000	false
wh3_dlc24_cth_saytang_unlock_02	false	faction	false	Event		false		0.0000	false
wh3_dlc24_incident_ai_faux_victory_long	false	diplomacy	false	Event		false		1.0000	false
wh3_dlc24_incident_ai_faux_victory_short	false	messenger	false	Event		false		1.0000	false
wh3_dlc24_incident_cth_garrison_deployed	false	faction	true	Military		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_1	true	mother_ostankya_hex_cast_1	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_1_received	true	mother_ostankya_hex_cast_1	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_2	true	mother_ostankya_hex_cast_2	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_2_received	true	mother_ostankya_hex_cast_2	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_3	true	mother_ostankya_hex_cast_3	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_3_received	true	mother_ostankya_hex_cast_3	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_4	true	mother_ostankya_hex_cast_4	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_4_received	true	mother_ostankya_hex_cast_4	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_hex_5	true	mother_ostankya_hex_cast_5	false	Event		false		1.0000	false
wh3_dlc24_incident_mother_ostankya_ingredient_unlocked	false	mother_ostankya_incantation	false	Event		false		1.0000	false
wh3_dlc24_incident_ritual_tze_cotw_the_changeling_spread_corruption	false	tze/advisor_manipulated	false	Event	event_cotw_positive.png	false		1.0000	false
wh3_dlc24_incident_ritual_tze_cotw_the_changeling_spread_corruption_theirs	false	tze/advisor_manipulated	false	Event	event_cotw_positive.png	false		1.0000	false
wh3_dlc24_incident_tze_chaos_army_region_owner	false	dae/victory	true	Military		false		1.0000	false
wh3_dlc24_incident_tze_chaos_army_the_changeling	false	dae/victory	true	Military		false		1.0000	false
wh3_dlc24_incident_tze_cult_discovered_region_owner	false	tze/advisor_manipulated	true	Faction	event_region_negative.png	false		1.0000	false
wh3_dlc24_incident_tze_cult_discovered_the_changeling	false	tze/advisor_manipulated	true	Faction	event_region_negative.png	false		1.0000	false
wh3_dlc24_incident_tze_the_changeling_army_region_owner	false	tze/faction	true	Military		false		1.0000	false
wh3_dlc24_incident_tze_the_changeling_army_the_changeling	false	tze/faction	true	Military		false		1.0000	false
wh3_dlc24_incident_tze_the_changeling_cult_expanded_passively	false	tze/the_changeling_scheme	true	Faction	event_region_positive.png	false		1.0000	false
wh3_dlc24_incident_tze_the_changeling_settlement_sacked_region_owner	false	tze/land_victory	true	Military		false		1.0000	false
wh3_dlc24_incident_tze_the_changeling_settlement_sacked_the_changeling	false	tze/land_victory	true	Military		false		1.0000	false
wh3_dlc24_incident_yuan_bo_action_performed	false	cth/yuan_bo_imperial_decree	false	Event		false		1.0000	false
wh3_dlc24_incident_yuan_bo_action_received_force	false	cth/yuan_bo_imperial_decree	false	Event		false		1.0000	false
wh3_dlc24_incident_yuan_bo_action_received_region	false	cth/yuan_bo_imperial_decree	false	Event		false		1.0000	false
wh3_dlc24_incident_yuan_bo_victory_channel_aborted	false	settlement_lost	true	Event		false		1.0000	false
wh3_dlc24_ksl_golden_knight_unlock_01	false	faction	false	Event		false		0.0000	false
wh3_dlc24_ksl_golden_knight_unlock_02	false	faction	false	Event		false		0.0000	false
wh3_dlc24_ritual_cth_mos_steel_faction_ancillary_generation	false	cth/yuan_bo_imperial_decree	false	Event		false		1.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_1	false	story_panels/sty_pan_mother_ostankya_hex_1	false	Event		true		0.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_2	false	story_panels/sty_pan_mother_ostankya_hex_2	false	Event		true		0.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_3	false	story_panels/sty_pan_mother_ostankya_hex_3	false	Event		true		0.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_4	false	story_panels/sty_pan_mother_ostankya_hex_4	false	Event		true		0.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_5	false	story_panels/sty_pan_mother_ostankya_hex_5	false	Event		true		0.0000	false
wh3_dlc24_story_panel_mother_ostankya_hex_6	false	story_panels/sty_pan_mother_ostankya_hex_6	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_badlands_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_bretonnia_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_chaos_wastes_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_darklands_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_grand_cathay_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_lustria_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_naggaroth_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_norsca_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_the_empire_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_the_changeling_ulthuan_grand	false	story_panels/sty_pan_the_changeling	false	Event		true		0.0000	false
wh3_dlc24_story_panel_yuan_bo_compass_east	false	story_panels/sty_pan_yuan_bo	false	Event		true		0.0000	false
wh3_dlc24_story_panel_yuan_bo_compass_north	false	story_panels/sty_pan_yuan_bo	false	Event		true		0.0000	false
wh3_dlc24_story_panel_yuan_bo_compass_south	false	story_panels/sty_pan_yuan_bo	false	Event		true		0.0000	false
wh3_dlc24_story_panel_yuan_bo_compass_west	false	story_panels/sty_pan_yuan_bo	false	Event		true		0.0000	false
wh3_dlc24_tze_aekold_helbras_unlock_01	false	faction	false	Event		false		1.0000	false
wh3_dlc24_tze_aekold_helbras_unlock_02	false	faction	false	Event		false		1.0000	false
wh3_dlc24_tze_blue_scribes_unlock_01	false	faction	false	Event		false		1.0000	false
wh3_dlc24_tze_blue_scribes_unlock_02	false	faction	false	Event		false		1.0000	false
wh3_dlc25_dwf_bog_ancillary_items	false	civilisation_up	false	Event		false		1.0000	false
wh3_dlc25_dwf_bog_feature_unlocked	false	generic	false	Event		false		1.0000	false
wh3_dlc25_dwf_bog_grudge_settled_by_alliance	false	generic	false	Event		false		1.0000	false
wh3_dlc25_dwf_forge_feature_unlocked	false	civilisation_up	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_dragon_hunters	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_dreadquake_destruction	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_exalted_bloodthirster	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_malevolent_tree_spirits	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_spider_swarm	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_undead_empowered	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_complete_warpstone_bomb	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_dragon_hunters	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_dreadquake_destruction	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_exalted_bloodthirster	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_malevolent_tree_spirits	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_spider_swarm	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_undead_empowered	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_adventure_battle_ready_warpstone_bomb	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_dragon_hunters	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_dreadquake_destruction	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_exalted_bloodthirster	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_malevolent_tree_spirits	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_spider_swarm	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_undead_empowered	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_mission_complete_warpstone_bomb	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_dragon_hunters	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_dreadquake_destruction	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_exalted_bloodthirster	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_malevolent_tree_spirits	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_spider_swarm	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_undead_empowered	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_adventures_unlocked_adventure_warpstone_bomb	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_oaths_mission_complete	false	spirit_of_grungni	false	Event		false		1.0000	false
wh3_dlc25_dwf_malakai_oaths_mission_set_unlock	false	malakai_battles	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_amber	false	wh3_college_of_magic_amber	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_amethyst	false	wh3_college_of_magic_amethyst	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_bright	false	wh3_college_of_magic_bright	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_celestial	false	wh3_college_of_magic_celestial	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_grey	false	wh3_college_of_magic_grey	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_jade	false	wh3_college_of_magic_jade	false	Event		false		1.0000	false
wh3_dlc25_incident_com_unlocked_light	false	wh3_college_of_magic_light	false	Event		false		1.0000	false
wh3_dlc25_incident_epilogue_elspeth	false	faction	false	Event	event_rift_neutral.png	false		1.0000	false
wh3_dlc25_incident_gom_constructed	false	wh3_gom_positive	false	Event		false		1.0000	false
wh3_dlc25_incident_gom_destroyed	false	wh3_gom_negative	false	Event		false		1.0000	false
wh3_dlc25_incident_gom_teleport	false	wh3_gom_positive	false	Event		false		1.0000	false
wh3_dlc25_incident_gom_unlocked	false	wh3_gom_positive	false	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_0	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_1	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_2	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_3	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_4	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_5	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_grudge_cycle_not_enough_grudges	false	faction	true	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_barrage_depleted	false	wh3_amethyst_armory	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_bombard_depleted	false	wh3_amethyst_armory	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_eclipse_depleted	false	wh3_amethyst_armory	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_tier_1	false	wh3_gunnery_school	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_tier_2	false	wh3_gunnery_school	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_tier_3	false	wh3_gunnery_school	false	Event		false		1.0000	false
wh3_dlc25_incident_gunnery_school_tier_4	false	wh3_gunnery_school	false	Event		false		1.0000	false
wh3_dlc25_incident_imperial_authority_homecoming	false	politics	false	Diplomatic		false		1.0000	false
