hint	key
USEFUL_ALWAYS	wh3_main_skill_ksl_kostaltyn_unique_05
USEFUL_ALWAYS	wh3_main_skill_ksl_kostaltyn_unique_06
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_01_ice_maidens_kiss
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_01_ice_maidens_kiss_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_02_ice_sheet
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_02_ice_sheet_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_04_death_frost
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_04_death_frost_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_05_frost_shield
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_07_crystal_sanctuary
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_07_crystal_sanctuary_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_08_heart_of_winter
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_ice_08_heart_of_winter_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_01_hailstorm
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_01_hailstorm_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_04_biting_wind
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_04_biting_wind_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_05_freezing_winds
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_07_blizzard
USEFUL_ALWAYS	wh3_main_skill_ksl_magic_tempest_07_blizzard_lord
USEFUL_ALWAYS	wh3_main_skill_ksl_patriarch_unique_01
USEFUL_ALWAYS	wh3_main_skill_ksl_wizard_unique_guardian_call
USEFUL_ALWAYS	wh3_main_skill_magic_life_wizard_regrowth_kairos
USEFUL_ALWAYS	wh3_main_skill_nur_all_combat_fetid_stench
USEFUL_ALWAYS	wh3_main_skill_nur_all_combat_pestilent_decay
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_ammunition
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_growth_postbattle
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_nurgling_buff
USELESS_ALWAYS	wh3_main_skill_nur_kugath_self_2
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_self_3
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_self_4
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_self_nurgling_tide
USEFUL_ALWAYS	wh3_main_skill_nur_kugath_self_plaguefathers_oration
USEFUL_ALWAYS	wh3_main_skill_nur_locus_of_contagion
USEFUL_ALWAYS	wh3_main_skill_nur_locus_of_fecundity
USEFUL_ALWAYS	wh3_main_skill_nur_locus_of_virulence
USELESS_ALWAYS	wh3_main_skill_nur_lord_army_buff_1_1
USELESS_ALWAYS	wh3_main_skill_nur_lord_army_buff_1_4
USELESS_ALWAYS	wh3_main_skill_nur_lord_army_buff_1_5
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_01_miasma_of_pestilence
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_01_miasma_of_pestilence_lord
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_02_stream_of_corruption
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_02_stream_of_corruption_lord
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_03_curse_of_the_leper
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_03_curse_of_the_leper_lord
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_04_rancid_visitations
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_04_rancid_visitations_lord
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_05_children_of_nurgle
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_06_fleshy_abundance
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_06_fleshy_abundance_lord
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_07_blight_boil
USEFUL_ALWAYS	wh3_main_skill_nur_magic_nurgle_07_blight_boil_lord
USELESS_ALWAYS	wh3_main_skill_ogr_army_buff_elite_infantry
USELESS_ALWAYS	wh3_main_skill_ogr_army_buff_missiles
USELESS_ALWAYS	wh3_main_skill_ogr_army_buff_monsters
USELESS_ALWAYS	wh3_main_skill_ogr_army_buff_ogre_cavalry
USEFUL_ALWAYS	wh3_main_skill_ogr_army_buff_ogre_warriors
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_advanced_camping
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_basic_camping
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_drakecrush
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_expert_camping
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_goldtooth
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_overtyrant
USEFUL_ALWAYS	wh3_main_skill_ogr_greasus_unique_tribestealer
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_all_11_extra_ingredients
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_01_bullgorger
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_01_bullgorger_lord
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_04_bonecrusher
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_04_bonecrusher_lord
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_05_bloodgruel
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_07_trollguts
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_07_trollguts_lord
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_08_the_maw
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_great_maw_08_the_maw_lord
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_meat_cleaver
USEFUL_ALWAYS	wh3_main_skill_ogr_magic_meat_reserves
USELESS_ALWAYS	wh3_main_skill_ogr_tyrant_unique_iron_discipline
USEFUL_ALWAYS	wh3_main_skill_ogr_unique_slaughtermaster_feastmaster
USEFUL_ALWAYS	wh3_main_skill_ogr_unique_slaughtermaster_poisoner
USEFUL_ALWAYS	wh3_main_skill_ogr_unique_slaughtermaster_slaughterer
USEFUL_ALWAYS	wh3_main_skill_sla_all_combat_speed
USEFUL_ALWAYS	wh3_main_skill_sla_all_unique_missile_resist
USEFUL_ALWAYS	wh3_main_skill_sla_locus_of_beguilement
USEFUL_ALWAYS	wh3_main_skill_sla_locus_of_grace
USEFUL_ALWAYS	wh3_main_skill_sla_locus_of_swiftness
USELESS_ALWAYS	wh3_main_skill_sla_lord_army_buff_1_3
USELESS_ALWAYS	wh3_main_skill_sla_lord_army_buff_1_4
USELESS_ALWAYS	wh3_main_skill_sla_lord_army_buff_1_5
USELESS_ALWAYS	wh3_main_skill_sla_lord_army_buff_1_6
USEFUL_ALWAYS	wh3_main_skill_sla_lord_army_glamour_of_slaanesh
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_01_lash_of_slaanesh
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_01_lash_of_slaanesh_lord
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_03_pavane_of_slaanesh
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_03_pavane_of_slaanesh_lord
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_04_hysterical_frenzy
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_04_hysterical_frenzy_lord
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_05_blissful_rapture
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_06_slicing_shards
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_06_slicing_shards_lord
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_07_phantasmagoria
USEFUL_ALWAYS	wh3_main_skill_sla_magic_slaanesh_07_phantasmagoria_lord
USEFUL_ALWAYS	wh3_main_skill_sla_nkari_self_01
USEFUL_ALWAYS	wh3_main_skill_sla_nkari_self_whisper_of_glory
USEFUL_ALWAYS	wh3_main_skill_sla_nkari_self_willing_prey
USEFUL_ALWAYS	wh3_main_skill_sla_nkari_unique_harvester_of_souls
USEFUL_ALWAYS	wh3_main_skill_tze_all_magic_prismatic_plurality
USEFUL_ALWAYS	wh3_main_skill_tze_all_unique_missile_resist
USEFUL_ALWAYS	wh3_main_skill_tze_kairos_self_3
USEFUL_ALWAYS	wh3_main_skill_tze_kairos_self_4
USEFUL_ALWAYS	wh3_main_skill_tze_kairos_self_6
USEFUL_ALWAYS	wh3_main_skill_tze_kairos_self_8
USEFUL_ALWAYS	wh3_main_skill_tze_kairos_self_oracle_of_eternity
USEFUL_ALWAYS	wh3_main_skill_tze_locus_of_change
USEFUL_ALWAYS	wh3_main_skill_tze_locus_of_conjuration
USELESS_ALWAYS	wh3_main_skill_tze_lord_army_buff_1_2
USELESS_ALWAYS	wh3_main_skill_tze_lord_army_buff_1_3
USELESS_ALWAYS	wh3_main_skill_tze_lord_army_buff_1_4
USELESS_ALWAYS	wh3_main_skill_tze_lord_army_buff_1_5
USEFUL_ALWAYS	wh3_main_skill_tze_lord_unique_gaze_of_fate
USEFUL_ALWAYS	wh3_main_skill_tze_lord_unique_hidden_in_time
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch_lord
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch_lord
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_03_glean_magic
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_03_glean_magic_lord
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_kairos
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_lord
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway
USEFUL_ALWAYS	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway_lord
USEFUL_ALWAYS	wh3_main_tze_kairos_skill_magic_prismatic_plurality
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_01
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_02
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_03
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_04
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_05
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_06
USEFUL_ALWAYS	wh3_pro11_skill_chs_harald_hammerstorm_unique_heroic_killing_blow
USEFUL_ALWAYS	wh_dlc03_skill_bst_all_self_deadly_onslaught
USEFUL_ALWAYS	wh_dlc03_skill_bst_all_unique_shadow_hide
USEFUL_ALWAYS	wh_dlc03_skill_bst_bray_shaman_unique_uncanny_senses
USEFUL_ALWAYS	wh_dlc03_skill_bst_gorebull_gnarled_hide
USEFUL_ALWAYS	wh_dlc03_skill_bst_gorebull_gouge_tusks
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_apocalyptic_vision
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_banquet_of_flesh
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_bestial_cunning
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_blessed_by_evil
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_call_of_violence
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_campaign_unholy_resilience
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_children_of_chaos
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_crown_of_horns
USELESS_ALWAYS	wh_dlc03_skill_bst_lord_foul_premonitions
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_fuelled_by_blood
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_gargantian_hooves
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_hatred_of_man
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_man_bane
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_presence_of_morrslieb
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_primal_fury
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_rune_of_the_true_beast
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_self_blood_lust
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_slug_skin
USEFUL_ALWAYS	wh_dlc03_skill_bst_lord_unnatural_thirst
USELESS_ALWAYS	wh_dlc03_skill_bst_lord_unrelenting_savagery
USEFUL_ALWAYS	wh_dlc03_skill_bst_morghur_unique_primal_fury
USEFUL_ALWAYS	wh_dlc03_skill_magic_beasts_flock_of_doom
USEFUL_ALWAYS	wh_dlc03_skill_magic_beasts_the_curse_of_anraheir
USEFUL_ALWAYS	wh_dlc03_skill_magic_beasts_transformation_of_kadon
USEFUL_ALWAYS	wh_dlc03_skill_magic_beasts_wild_heart
USEFUL_ALWAYS	wh_dlc03_skill_magic_beasts_wyssans_wildform
USEFUL_ALWAYS	wh_dlc03_skill_magic_wild_bestial_surge
USEFUL_ALWAYS	wh_dlc03_skill_magic_wild_devolve
USEFUL_ALWAYS	wh_dlc03_skill_magic_wild_savage_dominion
USEFUL_ALWAYS	wh_dlc03_skill_malagor_crowfather
USEFUL_ALWAYS	wh_dlc03_skill_malagor_something_wicked_this_way_comes
USEFUL_ALWAYS	wh_dlc03_skill_malagor_unholy_power
USEFUL_ALWAYS	wh_dlc04_skill_all_magic_strigoi_01_spirit_leech
USEFUL_ALWAYS	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_cooldown
USEFUL_ALWAYS	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_1
USEFUL_ALWAYS	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_2
USEFUL_ALWAYS	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_3
USELESS_ALWAYS	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_corpse_cart_boost
USEFUL_ALWAYS	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_forbidden_scripture
USEFUL_ALWAYS	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_morbid_reunion
USEFUL_ALWAYS	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_cloud_of_horror
USEFUL_ALWAYS	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_coven_of_undeath
USEFUL_ALWAYS	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_mesmerising_aura
USEFUL_ALWAYS	wh_dlc04_skill_vmp_magic_strigoi_01_invocation_of_nehek
USEFUL_ALWAYS	wh_dlc05_skill_innate_wef_durthu
USEFUL_ALWAYS	wh_dlc05_skill_innate_wef_orion
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_life_bloom
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_wizard_awakening_of_the_wood
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_wizard_awakening_of_the_wood_branchwraith
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_wizard_earth_blood
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_wizard_regrowth
USEFUL_ALWAYS	wh_dlc05_skill_magic_life_wizard_the_dwellers_below
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_enfeebling_foe
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_mystifying_miasma
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_okkams_mindrazor
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_penumbral_pendulum
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_pit_of_shades
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_smoke_and_mirrors
USEFUL_ALWAYS	wh_dlc05_skill_magic_shadow_the_withering
USEFUL_ALWAYS	wh_dlc05_skill_wef_ancient_treeman_unique_ap_damage_treekin
USEFUL_ALWAYS	wh_dlc05_skill_wef_ancient_treeman_unique_damage_resistance_treekin
USEFUL_ALWAYS	wh_dlc05_skill_wef_army_buff_ranged_extra_reload
USEFUL_ALWAYS	wh_dlc05_skill_wef_durthu_unique_battle_melee_damage_factionwide
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_campaign_army_recruitment_capacity
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_campaign_campaign_range
USELESS_ALWAYS	wh_dlc05_skill_wef_general_campaign_chaos_reduction
USELESS_ALWAYS	wh_dlc05_skill_wef_general_campaign_protection_from_agents
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_campaign_recruitment_experience
USELESS_ALWAYS	wh_dlc05_skill_wef_general_campaign_steal_ancillaries
USELESS_ALWAYS	wh_dlc05_skill_wef_general_personal_buff_battle_speed
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_personal_buff_hitpoints
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_personal_buff_missile_damage
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_personal_buff_ranged_ability_high_tier_killer_1
USEFUL_ALWAYS	wh_dlc05_skill_wef_general_personal_buff_ranged_ability_high_tier_killer_2
USEFUL_ALWAYS	wh_dlc05_skill_wef_glade_lord_unique_battle_speed_elven_units
USEFUL_ALWAYS	wh_dlc05_skill_wef_orion_unique_battle_ranged_damage_factionwide
USEFUL_ALWAYS	wh_dlc05_skill_wef_waystalked_unique_reload_when_in_forest
USEFUL_ALWAYS	wh_dlc06_skill_dwf_lord_unique_belegar_gather_the_old_clans
USEFUL_ALWAYS	wh_dlc06_skill_dwf_lord_unique_belegar_greenskin_slayer
USEFUL_ALWAYS	wh_dlc06_skill_dwf_lord_unique_belegar_oathstone
USEFUL_ALWAYS	wh_dlc06_skill_dwf_lord_unique_belegar_rally_other_holds
USEFUL_ALWAYS	wh_dlc06_skill_dwf_runelord_self_ancestral_grudge
USEFUL_ALWAYS	wh_dlc06_skill_dwf_runesmith_self_strike_the_runes_lord
USEFUL_ALWAYS	wh_dlc06_skill_grn_lord_battle_savage_ladz
USELESS_ALWAYS	wh_dlc06_skill_grn_lord_campaign_deff_from_below
USEFUL_ALWAYS	wh_dlc06_skill_grn_night_goblin_warboss_spite_of_da_bad_moon
USEFUL_ALWAYS	wh_dlc06_skill_grn_poison_for_armies
USEFUL_ALWAYS	wh_dlc06_skill_grn_wurrzag_grants_magic_attacks
USEFUL_ALWAYS	wh_dlc07_skill_brt_fay_battle_gifted_beginnings
USEFUL_ALWAYS	wh_dlc07_skill_brt_fay_enchantress_unique_girdle_of_gold
USEFUL_ALWAYS	wh_dlc07_skill_brt_fay_enchantress_unique_power_familiar
USEFUL_ALWAYS	wh_dlc07_skill_brt_grail_vow
USEFUL_ALWAYS	wh_dlc07_skill_brt_innate_fay_enchantress
USEFUL_ALWAYS	wh_dlc07_skill_brt_knight_vow
USEFUL_ALWAYS	wh_dlc07_skill_brt_lord_campaign_irrepressible_spirit
USEFUL_ALWAYS	wh_dlc07_skill_brt_lord_unique_fay_enchantress_loremaster_lore_of_life
USEFUL_ALWAYS	wh_dlc07_skill_brt_louen_unique_crown_of_bretonnia
USEFUL_ALWAYS	wh_dlc07_skill_brt_louen_unique_lions_shield
USEFUL_ALWAYS	wh_dlc07_skill_brt_questing_vow
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_death_09_the_fate_of_bjuna_arzik
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_fire_01_fireball_kihar
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_metal_01_searing_doom_arzik
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_metal_05_gehennas_golden_hounds_arzik
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_metal_09_transmutation_of_lead_kihar
USEFUL_ALWAYS	wh_dlc08_skill_all_magic_metal_10_final_transmutation_arzik
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_0
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_1
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_2
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_3
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_4
USEFUL_ALWAYS	wh_dlc08_skill_chs_kholek_unique_5
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_archaon_0
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_archaon_5
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_0
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_1
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_2
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_3
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_4
USEFUL_ALWAYS	wh_dlc08_skill_chs_lord_unique_sigvald_5
USEFUL_ALWAYS	wh_dlc08_skill_dwf_lord_thorgrim_unique_0
USEFUL_ALWAYS	wh_dlc08_skill_dwf_lord_thorgrim_unique_3
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_balthasar_unique_0
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_balthasar_unique_1
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_balthasar_unique_2
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_balthasar_unique_5
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_karl_0
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_karl_2
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_karl_4
USEFUL_ALWAYS	wh_dlc08_skill_emp_lord_unique_karl_5
USEFUL_ALWAYS	wh_dlc08_skill_grn_azhag_unique_0
USEFUL_ALWAYS	wh_dlc08_skill_grn_azhag_unique_4
USEFUL_ALWAYS	wh_dlc08_skill_grn_azhag_unique_5
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_0
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_1
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_2
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_3
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_4
USEFUL_ALWAYS	wh_dlc08_skill_grn_lord_unique_grimgor_5
USEFUL_ALWAYS	wh_dlc08_skill_magic_shadow_penumbral_pendulum_kihar
USEFUL_ALWAYS	wh_dlc08_skill_magic_shadow_pit_of_shades_kihar
USEFUL_ALWAYS	wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend
USEFUL_ALWAYS	wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair
USEFUL_ALWAYS	wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp
USEFUL_ALWAYS	wh_dlc08_skill_nor_lord_battle_stand_or_die
USELESS_ALWAYS	wh_dlc08_skill_nor_lord_campaign_despoilers
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_battle_fight_or_die
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_campaign_fuelled_by_war
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_campaign_norse_resilience
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_campaign_unnatural_healing
USELESS_ALWAYS	wh_dlc08_skill_nor_lords_self_quicksilver
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_unique_aura_of_chaos
USEFUL_ALWAYS	wh_dlc08_skill_nor_lords_unique_eye_of_the_gods
USEFUL_ALWAYS	wh_dlc08_skill_nor_skin_wolf_werekin_battle_frenzied_assault
USEFUL_ALWAYS	wh_dlc08_skill_nor_skin_wolf_werekin_self_dark_horror
USEFUL_ALWAYS	wh_dlc08_skill_nor_skin_wolf_werekin_unique_hardened_skin
USEFUL_ALWAYS	wh_dlc08_skill_nor_skin_wolf_werekin_unique_razor_claws
USEFUL_ALWAYS	wh_dlc08_skill_nor_throgg_unique_king_of_trolls
USEFUL_ALWAYS	wh_dlc08_skill_nor_wizards_unique_ritualistic_fury
USEFUL_ALWAYS	wh_dlc08_skill_nor_wulfrik_self_hunter_of_champions
USEFUL_ALWAYS	wh_dlc08_skill_nor_wulfrik_unique_eternal_challenger
USELESS_ALWAYS	wh_dlc08_skill_nor_wulfrik_unique_world_walker
USEFUL_ALWAYS	wh_dlc08_skill_unique_ungrim_5
USEFUL_ALWAYS	wh_dlc08_skill_vmp_heinrich_krell_4
USEFUL_ALWAYS	wh_dlc08_skill_vmp_lord_unique_necromancer_leading_dead
USELESS_ALWAYS	wh_dlc08_skill_vmp_lord_unique_necromancer_raising_dead
USEFUL_ALWAYS	wh_dlc11_skill_cst_lord_self_supernatural_horror
USEFUL_ALWAYS	wh_dlc15_skill_all_all_self_horrid_mass
USEFUL_ALWAYS	wh_main_skill_all_all_self_deadly_blade
USEFUL_ALWAYS	wh_main_skill_all_all_self_deadly_blade_2
USEFUL_ALWAYS	wh_main_skill_all_all_self_deadly_onslaught
USELESS_ALWAYS	wh_main_skill_all_all_self_devastating_charge
USEFUL_ALWAYS	wh_main_skill_all_all_self_foe-seeker
USEFUL_ALWAYS	wh_main_skill_all_all_self_hard_to_hit
USEFUL_ALWAYS	wh_main_skill_all_all_self_hard_to_hit_2
USELESS_ALWAYS	wh_main_skill_all_all_self_indomitable
USEFUL_ALWAYS	wh_main_skill_all_all_self_scarred_veteran
USEFUL_ALWAYS	wh_main_skill_all_all_self_scarred_veteran_2
USEFUL_ALWAYS	wh_main_skill_all_all_self_thick-skinned
USEFUL_ALWAYS	wh_main_skill_all_all_self_thick-skinned_2
USEFUL_ALWAYS	wh_main_skill_all_all_self_wound-maker
USEFUL_ALWAYS	wh_main_skill_all_all_self_wound-maker_2
USELESS_ALWAYS	wh_main_skill_all_dignitary_self_conviction
USEFUL_ALWAYS	wh_main_skill_all_dignitary_self_safeguard
USEFUL_ALWAYS	wh_main_skill_all_dignitary_self_tenacity
USEFUL_ALWAYS	wh_main_skill_all_dignitary_self_tenacity_2
USEFUL_ALWAYS	wh_main_skill_all_lord_battle_inspiring_presence
USEFUL_ALWAYS	wh_main_skill_all_lord_battle_stand_your_ground
USELESS_ALWAYS	wh_main_skill_all_lord_campaign_alert
USEFUL_ALWAYS	wh_main_skill_all_lord_campaign_irrepressible
USEFUL_ALWAYS	wh_main_skill_all_lord_campaign_lightning_strike
USELESS_ALWAYS	wh_main_skill_all_lord_campaign_premonition
USEFUL_ALWAYS	wh_main_skill_all_lord_campaign_route_marcher
USEFUL_ALWAYS	wh_main_skill_all_lord_self_full_plate_armour
USEFUL_ALWAYS	wh_main_skill_all_lord_self_full_plate_armour_2
USEFUL_ALWAYS	wh_main_skill_all_lord_self_full_plate_armour_starter
USEFUL_ALWAYS	wh_main_skill_all_magic_all_06_evasion
