unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh_main_dwf_art_cannon_malakai		-1	warmachine	1	false	wh_main_dwf_art_cannon	32	0	800	wh_main_shp_transport	1	1	32	0	200	heavy		0	true	wh_main_vo_culture_Dwarf	artillery_cannon	2	false	dwf_warrior_15_degrees		false		80.0000	720.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_flame_cannon		-1	warmachine	2	false	wh_main_dwf_art_flame_cannon	32	0	1100	wh_main_shp_transport	1	1	32	1100	275	heavy		0	true	wh_main_vo_culture_Dwarf	field_gun_flame	3	false	dwf_warrior_15_degrees		false		140.0000	1260.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_flame_cannon_grudge_reward		-1	warmachine	2	false	wh3_dlc25_dwf_art_flame_cannon_grudge_unit	32	0	1200	wh_main_shp_transport	1	1	32	1200	300	heavy		0	true	wh_main_vo_culture_Dwarf	field_gun_flame	3	false	dwf_warrior_15_degrees		false		140.0000	1260.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_flame_cannon_malakai		-1	warmachine	2	false	wh_main_dwf_art_flame_cannon	32	0	1100	wh_main_shp_transport	1	1	32	0	275	heavy		0	true	wh_main_vo_culture_Dwarf	field_gun_flame	3	false	dwf_warrior_15_degrees		false		140.0000	1260.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_grudge_thrower		-1	warmachine	1	false	wh_main_dwf_art_grudge_thrower	32	0	700	wh_main_shp_transport	1	1	32	700	175	very_heavy		0	true	wh_main_vo_culture_Dwarf	catapult	2	false	dwf_warrior_15_degrees		false		70.0000	630.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_organ_gun		-1	warmachine	2	false	wh_main_dwf_art_organ_gun	32	0	1000	wh_main_shp_transport	1	1	32	1000	250	heavy		0	true	wh_main_vo_culture_Dwarf	artillery_field_gun	3	false	dwf_warrior_15_degrees		false		100.0000	900.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_art_organ_gun_malakai		-1	warmachine	2	false	wh_main_dwf_art_organ_gun	32	0	1000	wh_main_shp_transport	1	1	32	0	250	heavy		0	true	wh_main_vo_culture_Dwarf	artillery_field_gun	3	false	dwf_warrior_15_degrees		false		100.0000	900.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1		-1	lord	1	false	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	1	0	1400	wh_main_shp_transport	1	1	1	1200	300	heavy		0	false	wh_main_vo_culture_Dwarf	lord_infantry_axe_great	0	true	dwf_thorgrim		true		1400.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Dwarf_ThorGrimGrudgebearer	0	true	false	0	false	false		0.0000	false	1	false
wh_main_dwf_cha_lord_0		-1	lord	1	false	wh_main_dwf_cha_lord_0	1	0	700	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	lord_infantry_axe	0	true	dwf_warrior_15_degrees		true		700.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Lord	0	true	false	0	false	false		0.0000	true	1	false
wh_main_dwf_cha_master_engineer_0		-1	hero	1	false	wh_main_dwf_cha_master_engineer_0	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_master_engineer	0	true	dwf_warrior_30_degrees		true		200.0000	350.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_MasterEngineer	0	true	false	2	false	false		0.0000	true	1	false
wh_main_dwf_cha_rune_smith_0		-1	hero	1	false	wh_main_dwf_cha_rune_smith_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_runesmith	0	true	dwf_warrior_15_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_RuneSmith	0	true	false	2	false	false		0.0000	true	1	false
wh_main_dwf_cha_thane		-1	hero	1	false	wh_main_dwf_cha_thane	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_thane	0	true	dwf_warrior_30_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Thane	0	true	false	2	false	false		0.0000	true	1	false
wh_main_dwf_cha_ungrim_ironfist		-1	lord	1	false	wh_main_dwf_cha_ungrim_ironfist	1	0	1150	wh_main_shp_transport	1	1	1	1200	300	heavy		0	false	wh_main_vo_culture_Dwarf	lord_infantry_axe_great	0	true	dwf_lord_units		true		1150.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Dwarf_UngrimIronfist	0	true	false	0	false	false		0.0000	false	1	false
wh_main_dwf_inf_dwarf_warrior_0		-1	melee_infantry	1	false	wh_main_dwf_inf_dwarf_warrior_0	100	0	450	wh_main_shp_transport	1	1	100	450	113	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe	1	false	dwf_warrior_30_degrees		false		450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_dwarf_warrior_1		-1	melee_infantry	1	false	wh_main_dwf_inf_dwarf_warrior_1	100	0	500	wh_main_shp_transport	1	1	100	500	125	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe_great	2	false	dwf_warrior_30_degrees		false		500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_hammerers		-1	melee_infantry	2	false	wh_main_dwf_inf_hammerers	100	0	1200	wh_main_shp_transport	1	1	100	1200	300	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_hammer_great	3	false	dwf_lord_units		false		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_hammerers_grudge_reward		-1	melee_infantry	2	false	wh3_dlc25_dwf_inf_hammerers_grudge_unit	100	0	1200	wh_main_shp_transport	1	1	100	1200	300	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_hammer_great	3	false	dwf_lord_units		false		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_ironbreakers		-1	melee_infantry	2	false	wh_main_dwf_inf_ironbreakers	100	0	1250	wh_main_shp_transport	1	1	100	1250	313	very_heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe	3	false	dwf_warrior_15_degrees		false		1150.0000	100.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_irondrakes_0		-1	missile_infantry	1	false	wh_main_dwf_inf_irondrakes_0	28	0	700	wh_main_shp_transport	1	1	28	700	175	very_heavy		0	true	wh_main_vo_culture_Dwarf	dwf_irondrakes	2	false	dwf_warrior_15_degrees		false		90.0000	810.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_irondrakes_0_grudge_reward		-1	missile_infantry	1	false	wh3_dlc25_dwf_inf_irondrakes_0_grudge_unit	28	0	700	wh_main_shp_transport	1	1	28	700	175	very_heavy		0	true	wh_main_vo_culture_Dwarf	dwf_irondrakes	2	false	dwf_warrior_15_degrees		false		90.0000	810.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_irondrakes_2		-1	missile_infantry	1	false	wh_main_dwf_inf_irondrakes_2	28	0	900	wh_main_shp_transport	1	1	28	900	225	very_heavy		0	true	wh_main_vo_culture_Dwarf	dwf_irondrakes_torpedo	3	false	dwf_warrior_15_degrees		false		100.0000	900.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_longbeards		-1	melee_infantry	1	false	wh_main_dwf_inf_longbeards	100	0	700	wh_main_shp_transport	1	1	100	700	175	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe	2	false	dwf_warrior_15_degrees		false		700.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_longbeards_1		-1	melee_infantry	1	false	wh_main_dwf_inf_longbeards_1	100	0	750	wh_main_shp_transport	1	1	100	750	188	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe_great	2	false	dwf_warrior_15_degrees		false		750.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_longbeards_1_grudge_reward		-1	melee_infantry	1	false	wh3_dlc25_dwf_inf_longbeards_1_grudge_unit	100	0	750	wh_main_shp_transport	1	1	100	750	188	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe_great	2	false	dwf_warrior_15_degrees		false		750.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_miners_0		-1	melee_infantry	1	false	wh_main_dwf_inf_miners_0	100	0	325	wh_main_shp_transport	1	1	100	325	81	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_pickaxe	1	false	dwf_warrior_15_degrees		false		325.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_miners_1		-1	melee_infantry	1	false	wh_main_dwf_inf_miners_1	100	0	425	wh_main_shp_transport	1	1	100	425	106	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_pickaxe	1	false	dwf_warrior_30_degrees		false		325.0000	100.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_quarrellers_0		-1	missile_infantry	1	false	wh_main_dwf_inf_quarrellers_0	80	0	550	wh_main_shp_transport	1	1	100	550	138	heavy		0	true	wh_main_vo_culture_Dwarf	missile_infantry_bow_dwf	2	false	dwf_warrior_45_degrees		false		165.0000	385.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_quarrellers_1		-1	missile_infantry	1	false	wh_main_dwf_inf_quarrellers_1	80	0	575	wh_main_shp_transport	1	1	100	575	144	heavy		0	true	wh_main_vo_culture_Dwarf	missile_infantry_bow_dwf	2	false	dwf_warrior_15_degrees		false		215.0000	385.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_quarrellers_1_grudge_reward		-1	missile_infantry	1	false	wh3_dlc25_dwf_inf_quarrellers_1_grudge_unit	80	0	600	wh_main_shp_transport	1	1	100	600	150	heavy		0	true	wh_main_vo_culture_Dwarf	missile_infantry_bow	2	false	dwf_warrior_15_degrees		false		215.0000	385.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_slayers		-1	melee_infantry	1	false	wh_main_dwf_inf_slayers	80	0	900	wh_main_shp_transport	1	1	80	900	225	light		0	true	wh_main_vo_culture_Dwarf	infantry_axe_dual	2	false	dwf_warrior_30_degrees		false		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_slayers_grudge_reward		-1	melee_infantry	1	false	wh3_dlc25_dwf_inf_slayers_grudge_unit	80	0	900	wh_main_shp_transport	1	1	80	900	225	light		0	true	wh_main_vo_culture_Dwarf	infantry_axe_dual	2	false	dwf_warrior_30_degrees		false		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_inf_thunderers_0		-1	missile_infantry	1	false	wh_main_dwf_inf_thunderers_0	80	0	700	wh_main_shp_transport	1	1	80	700	175	heavy		0	true	wh_main_vo_culture_Dwarf	missile_infantry_rifle	2	false	dwf_warrior_45_degrees		false		210.0000	490.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrobomber		-1	warmachine	2	false	wh_main_dwf_veh_gyrobomber	4	0	1150	wh_main_shp_transport	1	1	1	1150	288	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	3	true	dwf_gyrobomber		false		230.0000	920.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrobomber_malakai		-1	warmachine	2	false	wh_main_dwf_veh_gyrobomber	4	0	1150	wh_main_shp_transport	1	1	1	0	288	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	3	true	dwf_gyrobomber		false		230.0000	920.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrocopter_0		-1	warmachine	1	false	wh_main_dwf_veh_gyrocopter_0	12	0	700	wh_main_shp_transport	1	1	4	700	175	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	2	true	dwf_gyrocopter		false		140.0000	560.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrocopter_0_malakai		-1	warmachine	1	false	wh_main_dwf_veh_gyrocopter_0	12	0	700	wh_main_shp_transport	1	1	4	0	175	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	2	true	dwf_gyrocopter		false		140.0000	560.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrocopter_1		-1	warmachine	1	false	wh_main_dwf_veh_gyrocopter_1	12	0	750	wh_main_shp_transport	1	1	4	750	187	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	2	true	dwf_gyrocopter		false		100.0000	650.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrocopter_1_grudge_reward		-1	warmachine	1	false	wh3_dlc25_dwf_veh_gyrocopter_1_grudge_unit	12	0	1000	wh_main_shp_transport	1	1	4	1000	250	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	2	true	dwf_gyrocopter		false		160.0000	640.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_dwf_veh_gyrocopter_1_malakai		-1	warmachine	1	false	wh_main_dwf_veh_gyrocopter_1	12	0	750	wh_main_shp_transport	1	1	4	0	187	heavy		0	true	wh_main_vo_culture_Dwarf	dwf_gyrocopter	2	true	dwf_gyrocopter		false		100.0000	650.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Unique	0	true	false	4	false	false		0.0000	true	1	false
wh_main_emp_art_great_cannon		-1	warmachine	1	false	wh_main_emp_art_great_cannon	44	0	800	wh_main_shp_transport	1	1	44	800	200	medium		0	true	wh_main_vo_culture_Empire	artillery_cannon	3	false	emp_soldier_15_degrees		false		80.0000	720.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_art_helblaster_volley_gun		-1	warmachine	2	false	wh_main_emp_art_helblaster_volley_gun	44	0	1000	wh_main_shp_transport	1	1	44	1050	263	medium		0	true	wh_main_vo_culture_Empire	artillery_field_gun	4	false	emp_soldier_15_degrees		false		130.0000	1020.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_art_helstorm_rocket_battery		-1	warmachine	2	false	wh_main_emp_art_helstorm_rocket_battery	44	0	1050	wh_main_shp_transport	1	1	44	1050	263	medium		0	true	wh_main_vo_culture_Empire	emp_rocket_battery	4	false	emp_soldier_15_degrees		false		130.0000	1070.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_art_mortar		-1	warmachine	1	false	wh_main_emp_art_mortar	44	0	650	wh_main_shp_transport	1	1	44	650	163	medium		0	true	wh_main_vo_culture_Empire	artillery_mortar	2	false	emp_art_mortar		false		60.0000	590.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_cav_demigryph_knights_0		-1	monstrous_cavalry	2	false	wh_main_emp_cav_demigryph_knights_0	32	0	1400	wh_main_shp_transport	1	1	32	1400	350	medium		0	true	wh_main_vo_culture_Empire	monstrous_shock_cavalry	4	false	emp_demigryph_knights		false		1400.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_cav_demigryph_knights_1		-1	monstrous_cavalry	2	false	wh_main_emp_cav_demigryph_knights_1	32	0	1450	wh_main_shp_transport	1	1	32	1450	363	medium		0	true	wh_main_vo_culture_Empire	cavalry_griffon_halberd	4	false	emp_demigryph_knights		false		1450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_cav_empire_knights		-1	melee_cavalry	1	false	wh_main_emp_cav_empire_knights	60	0	850	wh_main_shp_transport	1	1	60	850	213	medium		0	true	wh_main_vo_culture_Empire	shock_cavalry	2	false	emp_reiksguard		false		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_cav_outriders_0		-1	missile_cavalry	1	false	wh_main_emp_cav_outriders_0	60	0	700	wh_main_shp_transport	1	1	60	700	175	medium		0	true	wh_main_vo_culture_Empire	missile_cavalry_rifle	2	false	emp_reiksguard		false		112.0000	448.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	5	false	false		0.0000	true	1	false
wh_main_emp_cav_outriders_1		-1	missile_cavalry	1	false	wh_main_emp_cav_outriders_1	48	0	900	wh_main_shp_transport	1	1	40	900	225	medium		0	true	wh_main_vo_culture_Empire	missile_cavalry_grenade_launcher	3	false	emp_reiksguard		false		200.0000	700.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	5	false	false		0.0000	true	1	false
wh_main_emp_cav_pistoliers_1		-1	missile_cavalry	1	false	wh_main_emp_cav_pistoliers_1	60	0	500	wh_main_shp_transport	1	1	60	500	125	medium		0	true	wh_main_vo_culture_Empire	missile_cavalry_pistol	1	false	emp_reiksguard		false		180.0000	320.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	5	false	false		0.0000	true	1	false
wh_main_emp_cav_reiksguard		-1	melee_cavalry	2	false	wh_main_emp_cav_reiksguard	60	0	1100	wh_main_shp_transport	1	1	60	1100	275	medium		0	true	wh_main_vo_culture_Empire	shock_cavalry	3	false	emp_reiksguard		false		1150.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false		0.0000	true	1	false
wh_main_emp_cha_balthasar_gelt_0		-1	lord	1	false	wh_main_emp_cha_balthasar_gelt_0	1	0	350	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	lord_wizard_metal	0	true	emp_general_foot		true		350.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_balthasar_gelt_1		-1	lord	1	false	wh_main_emp_cha_balthasar_gelt_1	1	0	750	wh_main_shp_transport	1	1	1	1400	350	medium		0	false	wh_main_vo_culture_Empire	lord_wizard_metal	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true		750.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_balthasar_gelt_2		-1	lord	1	false	wh_main_emp_cha_balthasar_gelt_2	1	0	550	wh_main_shp_transport	1	1	1	1275	310	medium		0	false	wh_main_vo_culture_Empire	lord_wizard_metal	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true		550.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_balthasar_gelt_3		-1	lord	1	false	wh_main_emp_cha_balthasar_gelt_3	1	0	600	wh_main_shp_transport	1	1	1	1350	330	medium		0	false	wh_main_vo_culture_Empire	lord_wizard_metal	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true		600.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_captain_0		-1	hero	1	false	wh_main_emp_cha_captain_0	1	0	350	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	emp_captain	0	true	emp_general_foot		true		350.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	2	false	false		0.0000	true	1	false
wh_main_emp_cha_captain_1		-1	hero	1	false	wh_main_emp_cha_captain_1	1	0	550	wh_main_shp_transport	1	1	1	1100	275	medium		0	false	wh_main_vo_culture_Empire	emp_captain_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true		550.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	2	false	false		0.0000	true	1	false
wh_main_emp_cha_captain_2		-1	hero	1	false	wh_main_emp_cha_captain_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	emp_captain_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true		600.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	2	false	false		0.0000	true	1	false
wh_main_emp_cha_captain_3		-1	hero	1	false	wh_main_emp_cha_captain_3	1	0	825	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	emp_captain_pegasus	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true		825.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	2	false	false		0.0000	true	1	false
wh_main_emp_cha_general_0		-1	lord	1	false	wh_main_emp_cha_general_0	1	0	600	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	lord_infantry_sword	0	true	emp_general_foot		true		600.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_General	0	true	false	0	false	false		0.0000	true	1	false
wh_main_emp_cha_general_1		-1	lord	1	false	wh_main_emp_cha_general_1	1	0	850	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true		850.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_General	0	true	false	0	false	false		0.0000	true	1	false
wh_main_emp_cha_general_2		-1	lord	1	false	wh_main_emp_cha_general_2	1	0	1150	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true		1150.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_General	0	true	false	0	false	false		0.0000	true	1	false
wh_main_emp_cha_general_3		-1	lord	1	false	wh_main_emp_cha_general_3	1	0	1400	wh_main_shp_transport	1	1	1	1400	375	heavy		0	false	wh_main_vo_culture_Empire	lord_griffon	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	true		1400.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_General	0	true	false	0	false	false		0.0000	true	1	false
wh_main_emp_cha_general_4		-1	lord	1	false	wh_main_emp_cha_general_4	1	0	800	wh_main_shp_transport	1	1	1	1100	275	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true		800.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_General	0	true	false	0	false	false		0.0000	true	1	false
wh_main_emp_cha_karl_franz_0		-1	lord	1	false	wh_main_emp_cha_karl_franz_0	1	0	1100	wh_main_shp_transport	1	1	1	1100	275	medium		0	false	wh_main_vo_culture_Empire	lord_infantry_hammer_great	0	true	emp_general_foot		true		1100.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_KarlFranz	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_karl_franz_1		-1	lord	1	false	wh_main_emp_cha_karl_franz_1	1	0	1900	wh_main_shp_transport	1	1	1	1900	475	super_heavy		0	false	wh_main_vo_culture_Empire	lord_griffon	0	true	emp_general_foot	wh_main_cam_mnt_emp_deathclaw	true		1900.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_KarlFranz	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_karl_franz_2		-1	lord	1	false	wh_main_emp_cha_karl_franz_2	1	0	1650	wh_main_shp_transport	1	1	1	1500	375	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true		1650.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_KarlFranz	0	true	false	0	false	false		0.0000	false	1	false
wh_main_emp_cha_karl_franz_3		-1	lord	1	false	wh_main_emp_cha_karl_franz_3	1	0	1300	wh_main_shp_transport	1	1	1	1300	325	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true		1300.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_KarlFranz	0	true	false	0	false	false		0.0000	false	1	false
