army_name	unit_name	script_name	number_of_unit
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0_rank_7	grom_enemy	2
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	grom_enemy	1
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_dlc06_grn_inf_nasty_skulkers_0_rank_9	grom_enemy	2
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_main_grn_inf_black_orcs_tier_4_rank_9	grom_enemy	3
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_main_grn_inf_goblin_archers_rank_9	grom_enemy	3
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_main_grn_inf_goblin_spearmen_rank_9	grom_enemy	3
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_inf_mistwalkers_faithbearers_0_tier_4	player_army_2	4
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0_tier_3	player_army_2	2
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_inf_mistwalkers_sentinels_0_tier_4	player_army_2	3
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0_tier_4	player_army_2	3
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_inf_rangers_0_tier_6	player_army_2	2
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_dlc15_hef_mon_arcane_phoenix_0_tier_4	player_army_2	1
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_main_hef_art_eagle_claw_bolt_thrower_tier_3	player_army_2	1
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh2_main_hef_inf_swordmasters_of_hoeth_0_tier_3	player_army_2	2
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_inf_mistwalkers_faithbearers_0_tier_4	player_army	4
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0_tier_3	player_army	2
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_inf_mistwalkers_sentinels_0_tier_4	player_army	3
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0_tier_4	player_army	3
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_inf_rangers_0_tier_6	player_army	2
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_dlc15_hef_mon_arcane_phoenix_0_tier_4	player_army	1
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_main_hef_art_eagle_claw_bolt_thrower_tier_3	player_army	1
wh_dlc15_qb_hef_eltharion_final_battle_player	wh2_main_hef_inf_swordmasters_of_hoeth_0_tier_3	player_army	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_dlc06_grn_mon_spider_hatchlings_0	spider_squad	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_dlc06_grn_squig_hoppers_tier_3	spider_squad	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_main_grn_cav_forest_goblin_spider_riders_0_tier_3	spider_squad	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_main_grn_cav_forest_goblin_spider_riders_1_tier_3	spider_squad	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_main_grn_inf_night_goblin_archers_rank_5_tier_3	spider_squad	2
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_main_grn_inf_night_goblins_tier_3	spider_squad	3
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_main_grn_mon_arachnarok_spider_0_tier_4	spider_squad	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	enemy_army	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_dlc06_chs_inf_aspiring_champions_0	enemy_army	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_main_chs_cav_marauder_horsemen_0_tier_1	enemy_army	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_main_chs_inf_chaos_marauders_1_rank_3_tier_2	enemy_army	4
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_main_chs_inf_chaos_warriors_0_tier_3	enemy_army	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2	wh_dlc08_nor_inf_marauder_berserkers_0	fimir_reinforcements	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2	wh_dlc08_nor_mon_fimir_0	fimir_reinforcements	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2	wh_main_chs_mon_chaos_warhounds_0_tier_1	fimir_reinforcements	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3	wh3_main_tze_inf_forsaken_0_tier_3	lord_of_change_reinforcements	3
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3	wh3_main_tze_mon_soul_grinder_0_tier_3	lord_of_change_reinforcements	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3	wh3_main_tze_mon_spawn_of_tzeentch_0_rank_5	lord_of_change_reinforcements	2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh2_dlc15_hef_mon_arcane_phoenix_0	allied_reinforcements	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh2_main_hef_mon_phoenix_flamespyre	allied_reinforcements	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh2_main_hef_mon_phoenix_frostheart	allied_reinforcements	1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_dlc15_hef_inf_mistwalkers_sentinels_0		2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0		2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_dlc15_hef_inf_silverin_guard_0		2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_main_hef_art_eagle_claw_bolt_thrower		1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_main_hef_inf_archers_1		2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_main_hef_inf_spearmen_0		4
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_main_hef_inf_white_lions_of_chrace_0		2
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh2_main_hef_mon_phoenix_flamespyre		1
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh_dlc15_hef_mon_war_lions_of_chrace_0		2
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy	wh_dlc01_chs_inf_forsaken_0_rank_6_tier_3	chaos_incursion	2
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy	wh_dlc03_bst_inf_chaos_warhounds_0_tier_0	chaos_incursion	2
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy	wh_main_chs_mon_chaos_spawn_tier_4	chaos_incursion	2
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy	wh_pro04_chs_inf_chaos_warriors_ror_0	chaos_incursion	1
wh_dlc16_qb_skv_throt_final_battle_drycha_enemy	wh2_dlc16_wef_inf_malicious_dryads_0	drycha_enemy	4
wh_dlc16_qb_skv_throt_final_battle_drycha_enemy	wh2_dlc16_wef_mon_malicious_treekin_0	drycha_enemy	2
wh_dlc16_qb_skv_throt_final_battle_drycha_enemy	wh2_dlc16_wef_mon_malicious_treeman_0	drycha_enemy	2
wh_dlc16_qb_skv_throt_final_battle_drycha_false_ally	wh2_dlc16_wef_inf_malicious_dryads_0	drycha_false_ally	4
wh_dlc16_qb_skv_throt_final_battle_drycha_false_ally	wh2_dlc16_wef_mon_malicious_treekin_0	drycha_false_ally	2
wh_dlc16_qb_skv_throt_final_battle_drycha_false_ally	wh2_dlc16_wef_mon_malicious_treeman_0	drycha_false_ally	2
wh_dlc16_qb_skv_throt_final_battle_player	wh2_dlc16_skv_mon_brood_horror_0_tier_4	throt_player	1
wh_dlc16_qb_skv_throt_final_battle_player	wh2_dlc16_skv_mon_rat_ogre_mutant_rank_7	throt_player	2
wh_dlc16_qb_skv_throt_final_battle_player	wh2_dlc16_skv_mon_wolf_rats_1_tier_4	throt_player	3
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_inf_gutter_runner_slingers_1_rank_4	throt_player	2
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_inf_stormvermin_0_tier_4	throt_player	2
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_inf_stormvermin_1_tier_3	throt_player	3
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_inf_warpfire_thrower_tier_4	throt_player	2
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_mon_hell_pit_abomination	throt_player	1
wh_dlc16_qb_skv_throt_final_battle_player	wh2_main_skv_mon_rat_ogres_tier_3	throt_player	2
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh2_dlc16_wef_cav_great_stag_knights_0_rank_4	sisters_enemy	2
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh2_dlc16_wef_inf_bladesingers_0_rank_4	sisters_enemy	2
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh2_dlc16_wef_mon_zoats_rank_4	sisters_enemy	1
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh_dlc05_wef_cav_hawk_riders_rank_6	sisters_enemy	2
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh_dlc05_wef_forest_dragon_0_rank_7	sisters_enemy	1
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh_dlc05_wef_inf_eternal_guard_1_rank_6	sisters_enemy	2
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh_dlc05_wef_inf_wardancers_1_rank_4	sisters_enemy	4
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh_dlc05_wef_inf_waywatchers_0_rank_4	sisters_enemy	4
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1	wh2_main_skv_inf_clanrat_spearmen_0	slave_wave_ally_1	1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1	wh2_main_skv_inf_clanrats_0	slave_wave_ally_1	1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1	wh2_main_skv_inf_skavenslave_slingers_0	slave_wave_ally_1	2
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1	wh2_main_skv_mon_rat_ogres	slave_wave_ally_1	1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2	wh2_main_skv_inf_clanrat_spearmen_0	slave_wave_ally_2	1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2	wh2_main_skv_inf_clanrats_0	slave_wave_ally_2	1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2	wh2_main_skv_inf_skavenslave_slingers_0	slave_wave_ally_2	2
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2	wh2_main_skv_mon_rat_ogres	slave_wave_ally_2	1
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_dlc01_chs_inf_chosen_2_rank_6_tier_4	chaos_blockade	2
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_dlc01_chs_inf_forsaken_0_rank_6_tier_3	chaos_blockade	4
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_main_chs_inf_chaos_marauders_0_rank_6_tier_1	chaos_blockade	5
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_main_chs_mon_chaos_spawn_tier_4	chaos_blockade	3
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_main_chs_mon_chaos_warhounds_0_rank_6_tier_1	chaos_blockade	2
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_main_chs_mon_giant_rank_3_tier_5	chaos_blockade	1
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh_pro04_chs_inf_forsaken_ror_0	chaos_blockade	1
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_dlc16_skv_mon_brood_horror_0_tier_4	ghoritch_vanguard	1
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_dlc16_skv_mon_rat_ogre_mutant	ghoritch_vanguard	2
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_dlc16_skv_mon_wolf_rats_0_tier_4	ghoritch_vanguard	2
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_main_skv_mon_hell_pit_abomination	ghoritch_vanguard	1
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_main_skv_mon_rat_ogres_tier_3	ghoritch_vanguard	1
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_dlc16_skv_mon_brood_horror_0_tier_4	player_army	1
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_dlc16_skv_mon_rat_ogre_mutant	player_army	2
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_dlc16_skv_mon_wolf_rats_0_tier_4	player_army	2
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_main_skv_inf_clanrats_1	player_army	3
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_main_skv_inf_gutter_runner_slingers_0	player_army	2
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_main_skv_inf_stormvermin_0_tier_4	player_army	3
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_main_skv_mon_rat_ogres_tier_3	player_army	4
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_main_skv_veh_doomwheel	player_army	1
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_dlc16_skv_mon_brood_horror_0_tier_4	throt_enemy	1
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_dlc16_skv_mon_rat_ogre_mutant_rank_7	throt_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_dlc16_skv_mon_wolf_rats_1_tier_4	throt_enemy	3
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_inf_gutter_runner_slingers_1_rank_4	throt_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_inf_stormvermin_0_tier_4	throt_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_inf_stormvermin_1_tier_3	throt_enemy	3
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_inf_warpfire_thrower_tier_4	throt_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_mon_hell_pit_abomination	throt_enemy	1
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_main_skv_mon_rat_ogres	throt_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy	wh_dlc01_chs_inf_forsaken_0_rank_6_tier_3	chaos_incursion	3
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy	wh_dlc03_bst_inf_chaos_warhounds_0_tier_0	chaos_incursion	3
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy	wh_main_chs_mon_chaos_spawn_tier_4	chaos_incursion	2
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy	wh_pro04_chs_inf_chaos_warriors_ror_0	chaos_incursion	1
wh_dlc16_qb_wef_sisters_final_battle_drycha_ally	wh2_dlc16_wef_inf_malicious_dryads_0	drycha_ally	4
wh_dlc16_qb_wef_sisters_final_battle_drycha_ally	wh2_dlc16_wef_mon_malicious_treekin_0	drycha_ally	2
wh_dlc16_qb_wef_sisters_final_battle_drycha_ally	wh2_dlc16_wef_mon_malicious_treeman_0	drycha_ally	2
wh_dlc16_qb_wef_sisters_final_battle_drycha_false_enemy	wh2_dlc16_wef_inf_malicious_dryads_0	drycha_false_enemy	4
wh_dlc16_qb_wef_sisters_final_battle_drycha_false_enemy	wh2_dlc16_wef_mon_malicious_treekin_0	drycha_false_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_drycha_false_enemy	wh2_dlc16_wef_mon_malicious_treeman_0	drycha_false_enemy	2
wh_dlc16_qb_wef_sisters_final_battle_player	wh2_dlc16_wef_cav_great_stag_knights_0_rank_4	sisters_player	2
wh_dlc16_qb_wef_sisters_final_battle_player	wh2_dlc16_wef_inf_bladesingers_0_rank_4	sisters_player	2
wh_dlc16_qb_wef_sisters_final_battle_player	wh2_dlc16_wef_mon_zoats_rank_4	sisters_player	1
wh_dlc16_qb_wef_sisters_final_battle_player	wh_dlc05_wef_cav_hawk_riders_rank_6	sisters_player	3
wh_dlc16_qb_wef_sisters_final_battle_player	wh_dlc05_wef_forest_dragon_0_rank_7	sisters_player	1
wh_dlc16_qb_wef_sisters_final_battle_player	wh_dlc05_wef_inf_eternal_guard_1_rank_6	sisters_player	2
wh_dlc16_qb_wef_sisters_final_battle_player	wh_dlc05_wef_inf_wardancers_1_rank_4	sisters_player	3
wh_dlc16_qb_wef_sisters_final_battle_player	wh_dlc05_wef_inf_waywatchers_0_rank_4	sisters_player	4
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_1	wh2_main_skv_inf_skavenslave_spearmen_0	slave_wave_enemy_1	2
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_1	wh2_main_skv_inf_skavenslaves_0	slave_wave_enemy_1	2
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_1	wh2_main_skv_mon_rat_ogres	slave_wave_enemy_1	1
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_2	wh2_main_skv_inf_skavenslave_spearmen_0	slave_wave_enemy_2	2
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_2	wh2_main_skv_inf_skavenslaves_0	slave_wave_enemy_2	2
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_2	wh2_main_skv_mon_rat_ogres	slave_wave_enemy_2	1
wh_dlc17_qb_dwf_thorek_klad_brakak_dwf_ally	wh2_dlc10_dwf_inf_giant_slayers_tier_4	ally_dwf	3
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh2_dlc13_emp_inf_huntsmen_0_rank_4	enemy_emp	4
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_main_emp_cav_pistoliers_1_tier_2	enemy_emp	3
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_main_emp_inf_greatswords_rank_3_tier_3	enemy_emp	2
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_main_emp_inf_greatswords_tier_3	enemy_emp	2
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_main_emp_inf_spearmen_0_tier_1	enemy_emp	5
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_main_emp_inf_swordsmen_tier_1	enemy_emp	2
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd	wh2_main_lzd_cav_cold_ones_feral_0	enemy_lzd	4
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd	wh2_main_lzd_mon_bastiladon_0	enemy_lzd	2
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd	wh2_main_lzd_mon_carnosaur_0	enemy_lzd	6
wh_dlc17_qb_dwf_thorek_klad_brakak_lzd_ally	wh2_main_lzd_cav_cold_ones_feral_0	ally_lzd	6
wh_dlc17_qb_dwf_thorek_klad_brakak_lzd_ally	wh2_main_lzd_mon_bastiladon_0	ally_lzd	5
wh_dlc17_qb_dwf_thorek_klad_brakak_lzd_ally	wh2_main_lzd_mon_carnosaur_0	ally_lzd	4
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_art_grudge_thrower	player_army	1
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_dwarf_warrior_0_rank_3_tier_1	player_army	2
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_dwarf_warrior_0	player_army	2
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_dwarf_warrior_1_rank_3_tier_2	player_army	1
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_hammerers	player_army	1
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_ironbreakers_rank_5	player_army	1
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_longbeards_1_rank_3_tier_3	player_army	2
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_miners_1	player_army	2
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_quarrellers_0_rank_6_tier_2	player_army	1
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_quarrellers_1	player_army	2
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_main_dwf_inf_slayers_rank_3_tier_4	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh2_dlc14_skv_inf_warp_grinder_0	enemy_1	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh2_main_skv_inf_clanrats_1	enemy_1	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh2_main_skv_inf_skavenslave_spearmen_0	enemy_1	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh2_main_skv_inf_skavenslaves_0	enemy_1	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh2_main_skv_mon_rat_ogres	enemy_1	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_dlc12_skv_inf_ratling_gun_0_tier_3	enemy_2	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_dlc12_skv_veh_doomflayer_tier_4	enemy_2	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_dlc16_skv_mon_wolf_rats_0_tier_4	enemy_2	4
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_clanrats_0_tier_3	enemy_2	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_plague_monk_censer_bearer_final_battle	enemy_2	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_plague_monks	enemy_2	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_skavenslave_spearmen_0	enemy_2	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_stormvermin_0_tier_4	enemy_2	3
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh2_main_skv_inf_stormvermin_1_tier_3	enemy_2	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh2_dlc16_skv_mon_brood_horror_0_tier_4	enemy_3	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh2_dlc16_skv_mon_rat_ogre_mutant_rank_7	enemy_3	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh2_main_skv_inf_clanrats_0_tier_3	enemy_3	8
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh2_main_skv_inf_stormvermin_0_tier_4	enemy_3	3
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh2_main_skv_mon_hell_pit_abomination_final_battle	enemy_3	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_dlc12_skv_veh_doomflayer_tier_4	enemy_4	2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_main_skv_inf_clanrats_1_rank_3	enemy_4	8
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_main_skv_inf_death_globe_bombardiers_final_battle	enemy_4	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_main_skv_inf_stormvermin_1_tier_3	enemy_4	4
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_main_skv_mon_hell_pit_abomination_final_battle	enemy_4	1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh2_main_skv_mon_rat_ogres_tier_3	enemy_4	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh2_dlc17_dwf_mon_carnosaur_thorek_0	player_army	1
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_art_flame_cannon_rank_6_tier_5	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_art_organ_gun_rank_9_tier_4	player_army	1
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_dwarf_warrior_0_rank_9_tier_1	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_hammerers_tier_4_rank_6	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_ironbreakers_rank_5	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_irondrakes_0_rank_6_tier_4	player_army	1
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_irondrakes_2_rank_7	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_quarrellers_1_rank_9	player_army	2
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_main_dwf_inf_slayers_rank_9_tier_4	player_army	2
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	wh_main_grn_mon_giant_tier_5		1
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	wh_main_grn_mon_trolls_tier_3		5
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	wh_main_grn_mon_giant_tier_5		1
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	wh_main_grn_mon_trolls_tier_3		5
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3	wh_main_grn_mon_giant_tier_5		1
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3	wh_main_grn_mon_trolls_tier_3		3
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_4	wh_main_grn_mon_trolls_tier_3		4
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	wh_main_dwf_art_cannon		2
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	wh_main_dwf_inf_dwarf_warrior_0_rank_3_tier_1		3
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	wh_main_dwf_inf_ironbreakers_rank_1_tier_4		3
