key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	tile_upgrade	battle_environment	battle_environment_audio	battle_script	culture	author
wh3_mp_conquest_black_ark	conquest	false	terrain\battles\qb_wh2_dlc11_lokhir_black_ark\	UI/Frontend UI/battle_map_images/black_ark.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_05		weather/battle/wh_day_sunset_04.environment_group	dark_elves_beach		*	Creative Assembly
wh3_mp_domination_black_ark	domination	false	terrain\battles\qb_wh2_dlc11_lokhir_black_ark\	UI/Frontend UI/battle_map_images/black_ark.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_04			dark_elves_cold		*	Creative Assembly
wh3_mp_domination_brt_beach	domination	false	terrain\battles\domination\brt_beach\	ui/frontend ui/battle_map_images/brt_beach.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_clear_01.environment_group	bretonnia		wh_main_brt_bretonnia	Bob dat Builder
wh3_mp_domination_celestial_lake_01	domination	false	terrain\battles\domination\wh3_celestial_lake_01\	ui/frontend ui/battle_map_images/celestial_cm.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_clear_04.environment_group	cathay		wh3_main_cth_cathay	Sunshyne
wh3_mp_domination_everqueens_garden	domination	false	terrain\battles\domination\everqueens_garden\	ui/frontend ui/battle_map_images/everqueens_cm.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_clear_03.environment_group	high_elves_hills		wh2_main_hef_high_elves	WakaWaka3000
wh3_mp_domination_eye_in_the_north	domination	false	terrain\battles\domination\the_eye_in_the_north\	ui/frontend ui/battle_map_images/the_eye_in_the_north.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			high_elves_hills		*	Creative Assembly
wh3_mp_domination_galleons_cove	domination	false	terrain\battles\domination\galleons_cove\	ui/frontend ui/battle_map_images/galleons_cove.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			dark_elves_cold		*	Creative Assembly
wh3_mp_domination_grove_of_slaughter	domination	false	Terrain\battles\mp_ffa_01\	UI/Frontend UI/battle_map_images/grove_of_slaughter.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			volcanic		*	Creative Assembly
wh3_mp_domination_mountains_of_mourn	domination	false	terrain\battles\domination\mountains_of_mourn\	ui/frontend ui/battle_map_images/mountains_of_mourn.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	true	true	false				dark_elves_cold		*	Creative Assembly
wh3_mp_domination_sea_of_claws	domination	false	terrain\battles\domination\crossing_the_sea_of_claws\	ui/frontend ui/battle_map_images/crossing_the_sea_of_claws.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false				dark_elves_cold		*	Creative Assembly
wh3_mp_peak_pass_conquest	conquest	false	Terrain\battles\mp_peak_pass\	ui/frontend ui/battle_map_images/mp_peak_pass.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_01			empire		*	Creative Assembly
wh3_naggarond_forest_ogr_camps	unfortified_settlement	false	terrain\battles\def_bleak_forest_infield_a\	ui/frontend ui/battle_map_images/ogre_camp_naggarond_forest_minor.png		4	4	true	true	true		0	0.7000	false	false	0.0000	0.0000	false	false	false	catchment_04		weather/battle/wh_day_cloudy_02.environment_group	dark_elves_hills		wh3_main_ogr_ogre_kingdoms	Creative Assembly
wh3_nor_forest_01_01	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			nordic		*	Creative Assembly
wh3_nor_forest_01_02	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_03	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_04	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_05	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_06	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_07	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	/UI/Frontend UI/battle_map_images/forests_of_bone.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_08	classic	false	terrain\battles\wh3_main_macro_nor_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			dark_elves_cold		*	Creative Assembly
wh3_nor_forest_01_ogr_camps	unfortified_settlement	false	terrain\battles\wh3_main_macro_nor_forest_01_ogr_camp\	/UI/Frontend UI/battle_map_images/ogre_camp_norscan_forests.png		4	4	true	true	true		0	0.7000	false	false	0.0000	0.0000	false	false	false	catchment_09			nordic		wh3_main_ogr_ogre_kingdoms	Creative Assembly
wh3_nor_hills_01_01	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	/UI/Frontend UI/battle_map_images/great_hunt_tomb.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_desert_01.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_02	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_03	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_04	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_05	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	/UI/Frontend UI/battle_map_images/old_corpse_hills.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05		weather/battle/wh_day_mountains_01.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_06	classic	false	terrain\battles\wh3_main_macro_nor_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_07	ambush	false	terrain\battles\wh3_main_macro_nor_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			dark_elves_cold		*	Creative Assembly
wh3_nor_hills_01_08	ambush	false	terrain\battles\wh3_main_macro_nor_hills_01\	UI/Frontend UI/battle_map_images/spine_path.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08		weather/battle/wh_day_storm_01.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_01	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	/UI/Frontend UI/battle_map_images/old_hunt_rise.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_storm_01.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_02	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_03	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_04	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_05	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_06	classic	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_07	ambush	false	terrain\battles\wh3_main_macro_nor_mountains_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_01_08	ambush	false	terrain\battles\wh3_main_macro_nor_mountains_01\	UI/Frontend UI/battle_map_images/carrions_course.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08		weather/battle/wh_day_mountains_02.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_mtn_pass_infield_ogr_camps	unfortified_settlement	false	terrain\battles\wh3_main_macro_nor_mountains_01_ogr_camp\	/UI/Frontend UI/battle_map_images/ogre_camp_norscan_mountains.png		4	4	true	true	true		0	0.7000	false	false	0.0000	0.0000	false	false	false	catchment_08		weather/battle/wh_day_storm_05.environment_group	nordic		wh3_main_ogr_ogre_kingdoms	Creative Assembly
wh3_nor_river_01_01	river_crossing_battle	false	terrain\battles\wh3_main_macro_nor_river_01\	UI/Frontend UI/battle_map_images/ice_river.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_storm_05.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nor_river_01_02	river_crossing_battle	false	terrain\battles\wh3_main_macro_nor_river_01\	UI/Frontend UI/battle_map_images/claw_crossing.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			dark_elves_cold		*	Creative Assembly
wh3_nor_river_01_03	river_crossing_battle	false	terrain\battles\wh3_main_macro_nor_river_01\	ui/frontend ui/battle_map_images/ice_rock_gorge_wh3.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03		weather/battle/wh_day_storm_05.environment_group	dark_elves_cold		*	Creative Assembly
wh3_nur_realm_of_chaos_01_01	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_02	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	UI/Frontend UI/battle_map_images/lingering_lair.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_nurgle_realm_04.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_03	river_crossing_battle	false	terrain\battles\wh3_main_macro_nur_realm_01\	UI/Frontend UI/battle_map_images/blighted_ravine.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03		weather/battle/wh_nurgle_realm_06.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_04	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	/UI/Frontend UI/battle_map_images/sickening_swamp.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04		weather/battle/wh_nurgle_realm_03.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_05	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_06	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_07	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	/UI/Frontend UI/battle_map_images/the_vomit_fields.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07		weather/battle/wh_nurgle_realm_04.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_08	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_09	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_10	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_11	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_11			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_12	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_12			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_13	river_crossing_battle	false	terrain\battles\wh3_main_macro_nur_realm_01\	UI/Frontend UI/battle_map_images/the_green_abyss.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_13		weather/battle/wh_nurgle_realm_02.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_14	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	UI/Frontend UI/battle_map_images/plague_path.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_14		weather/battle/wh_nurgle_realm_05.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_15	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_15			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_16	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_16			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_17	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_17			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_18	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_18			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_19	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_19			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_20	classic	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_20			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_21	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	UI/Frontend UI/battle_map_images/the_pestilent_path.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_21		weather/battle/wh_nurgle_realm_04.environment_group	nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_22	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_22			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_23	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_23			nurglestorm		*	Creative Assembly
wh3_nur_realm_of_chaos_01_24	ambush	false	terrain\battles\wh3_main_macro_nur_realm_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_24			nurglestorm		*	Creative Assembly
wh3_nur_wastes_01_01	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			nurgle		*	Creative Assembly
wh3_nur_wastes_01_02	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	/UI/Frontend UI/battle_map_images/wastes_of_nurgle.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_01_03	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			nurgle		*	Creative Assembly
wh3_nur_wastes_01_04	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	/UI/Frontend UI/battle_map_images/the_gross_green.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			nurgle		*	Creative Assembly
wh3_nur_wastes_01_05	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	/UI/Frontend UI/battle_map_images/pestilent_plateau.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_01_06	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			nurgle		*	Creative Assembly
wh3_nur_wastes_01_07	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			nurgle		*	Creative Assembly
wh3_nur_wastes_01_08	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			nurgle		*	Creative Assembly
wh3_nur_wastes_01_09	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			nurgle		*	Creative Assembly
wh3_nur_wastes_01_10	classic	false	terrain\battles\wh3_main_macro_nur_wastes_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			nurgle		*	Creative Assembly
wh3_nur_wastes_02_01	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	/UI/Frontend UI/battle_map_images/the_suffering_lands.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_02_02	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	/UI/Frontend UI/battle_map_images/frail_route.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_02_03	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			nurgle		*	Creative Assembly
wh3_nur_wastes_02_04	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	/UI/Frontend UI/battle_map_images/the_declining_path.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_02_05	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			nurgle		*	Creative Assembly
wh3_nur_wastes_02_06	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	/UI/Frontend UI/battle_map_images/the_gross_green.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06		weather/battle/wh_wastes_nur_01.environment_group	nurgle		*	Creative Assembly
wh3_nur_wastes_02_07	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			nurgle		*	Creative Assembly
wh3_nur_wastes_02_08	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			nurgle		*	Creative Assembly
wh3_nur_wastes_02_09	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			nurgle		*	Creative Assembly
wh3_nur_wastes_02_10	classic	false	terrain\battles\wh3_main_macro_nur_wastes_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			nurgle		*	Creative Assembly
wh3_nur_wastes_02_ogr_camps	unfortified_settlement	false	terrain\battles\wh3_main_macro_nur_wastes_02_ogr_camp\	/UI/Frontend UI/battle_map_images/ogre_camp_nurgle_wastelands.png		4	4	true	true	true		0	0.7000	false	false	0.0000	0.0000	false	false	false	catchment_11		weather/battle/wh_wastes_nur_01.environment_group	nurgle		wh3_main_ogr_ogre_kingdoms	Creative Assembly
wh3_ogre_forest_haunted_01_01	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_02	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_03	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_04	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_05	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_06	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_07	river_crossing_battle	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_08	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_09	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_10	classic	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	/UI/Frontend UI/battle_map_images/feasting_forest.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10		weather/battle/wh_day_storm_01.environment_group	ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_11	ambush	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_11			ogres		*	Creative Assembly
wh3_ogre_forest_haunted_01_12	ambush	false	terrain\battles\wh3_main_macro_ogr_haunted_forest_01\	UI/Frontend UI/battle_map_images/ogre_haunt.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_12		weather/battle/wh_night_cloudy_02.environment_group	ogres		*	Creative Assembly
