bullet_point	unit_key
unbreakable	wh3_twa08_ksl_mon_elemental_bear_0_ror
armour_piercing	wh3_twa08_nur_mon_great_unclean_one_0_ror
poison	wh3_twa08_nur_mon_great_unclean_one_0_ror
terror	wh3_twa08_nur_mon_great_unclean_one_0_ror
anti_infantry	wh3_twa08_ogr_mon_stonehorn_0_ror
armour_piercing	wh3_twa08_ogr_mon_stonehorn_0_ror
armoured	wh3_twa08_ogr_mon_stonehorn_0_ror
collision_attacks	wh3_twa08_ogr_mon_stonehorn_0_ror
armour_piercing	wh3_twa08_sla_mon_keeper_of_secrets_0_ror
shielded	wh3_twa08_sla_mon_keeper_of_secrets_0_ror
spellcaster	wh3_twa08_sla_mon_keeper_of_secrets_0_ror
barrier	wh3_twa08_tze_mon_lord_of_change_0_ror
spellcaster	wh3_twa08_tze_mon_lord_of_change_0_ror
terror	wh3_twa08_tze_mon_lord_of_change_0_ror
expendable	wh3_twa10_cth_inf_peasant_archers_ror
flaming_attacks	wh3_twa10_cth_inf_peasant_archers_ror
vanguard_deployment	wh3_twa10_cth_inf_peasant_archers_ror
weak_anti_armour	wh3_twa10_cth_inf_peasant_archers_ror
yin	wh3_twa10_cth_inf_peasant_archers_ror
vanguard_deployment	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror
very_fast	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror
anti_infantry	wh3_twa10_ksl_inf_armoured_kossars_ror
armoured	wh3_twa10_ksl_inf_armoured_kossars_ror
frostbite	wh3_twa10_ksl_inf_armoured_kossars_ror
poison	wh3_twa10_nur_inf_nurglings_ror
aquatic	wh3_twa10_ogr_inf_gnoblars_ror
expendable	wh3_twa10_ogr_inf_gnoblars_ror
stalk	wh3_twa10_ogr_inf_gnoblars_ror
vanguard_deployment	wh3_twa10_ogr_inf_gnoblars_ror
anti_large	wh3_twa10_sla_inf_marauders_spears_ror
charge_reflector	wh3_twa10_sla_inf_marauders_spears_ror
shielded	wh3_twa10_sla_inf_marauders_spears_ror
barrier	wh3_twa10_tze_inf_blue_horrors_ror
flaming_attacks	wh3_twa10_tze_inf_blue_horrors_ror
ranged_attack	wh3_twa10_tze_inf_blue_horrors_ror
weak_anti_armour	wh3_twa10_tze_inf_blue_horrors_ror
anti_infantry	wh_dlc01_chs_cav_gorebeast_chariot
armour_piercing	wh_dlc01_chs_cav_gorebeast_chariot
armoured	wh_dlc01_chs_cav_gorebeast_chariot
armoured	wh_dlc01_chs_cha_chaos_lord_10
scaly_skin	wh_dlc01_chs_cha_chaos_lord_10
terror	wh_dlc01_chs_cha_chaos_lord_10
armour_piercing	wh_dlc01_chs_cha_chaos_lord_2
armoured	wh_dlc01_chs_cha_chaos_lord_2
scaly_skin	wh_dlc01_chs_cha_chaos_lord_2
terror	wh_dlc01_chs_cha_chaos_lord_2
anti_infantry	wh_dlc01_chs_cha_chaos_lord_9
armour_piercing	wh_dlc01_chs_cha_chaos_lord_9
armoured	wh_dlc01_chs_cha_chaos_lord_9
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_death_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_death_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_death_8
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_fire_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_fire_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_fire_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
armour_piercing	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
armour_piercing	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
armour_piercing	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
armoured	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
armour_piercing	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
armoured_and_shielded	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
anti_infantry	wh_dlc01_chs_cha_chaos_sorcerer_metal_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_metal_8
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_metal_8
armoured	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
armoured	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
armoured	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
armoured	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
scaly_skin	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
spellcaster	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
terror	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
armoured	wh_dlc01_chs_cha_exalted_hero_10
scaly_skin	wh_dlc01_chs_cha_exalted_hero_10
terror	wh_dlc01_chs_cha_exalted_hero_10
anti_infantry	wh_dlc01_chs_cha_exalted_hero_8
armour_piercing	wh_dlc01_chs_cha_exalted_hero_8
armoured	wh_dlc01_chs_cha_exalted_hero_8
armour_piercing	wh_dlc01_chs_cha_kholek
armoured	wh_dlc01_chs_cha_kholek
scaly_skin	wh_dlc01_chs_cha_kholek
terror	wh_dlc01_chs_cha_kholek
armoured_and_shielded	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
charge_reflector	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
melee_expert	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
perfect_vigour	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
armour_piercing	wh_dlc01_chs_cha_qb_lord_of_change_0
spellcaster	wh_dlc01_chs_cha_qb_lord_of_change_0
terror	wh_dlc01_chs_cha_qb_lord_of_change_0
armour_piercing	wh_dlc01_chs_inf_chaos_warriors_2
armoured	wh_dlc01_chs_inf_chaos_warriors_2
anti_large	wh_dlc01_chs_inf_chosen_2
armour_piercing	wh_dlc01_chs_inf_chosen_2
armoured	wh_dlc01_chs_inf_chosen_2
charge_reflector_vs_large	wh_dlc01_chs_inf_chosen_2
armoured	wh_dlc01_chs_inf_forsaken_0
damage_dealer	wh_dlc01_chs_inf_forsaken_0
frenzy	wh_dlc01_chs_inf_forsaken_0
armour_piercing	wh_dlc01_chs_mon_dragon_ogre_shaggoth
armoured	wh_dlc01_chs_mon_dragon_ogre_shaggoth
scaly_skin	wh_dlc01_chs_mon_dragon_ogre_shaggoth
terror	wh_dlc01_chs_mon_dragon_ogre_shaggoth
anti_large	wh_dlc01_chs_mon_dragon_ogre
armour_piercing	wh_dlc01_chs_mon_dragon_ogre
scaly_skin	wh_dlc01_chs_mon_dragon_ogre
armour_piercing	wh_dlc01_chs_mon_trolls_1
armoured	wh_dlc01_chs_mon_trolls_1
poor_morale	wh_dlc01_chs_mon_trolls_1
regeneration	wh_dlc01_chs_mon_trolls_1
armoured	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
spellcaster	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
armoured	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
spellcaster	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
armoured	wh_dlc01_nor_cha_chaos_sorcerer_lord_2
spellcaster	wh_dlc01_nor_cha_chaos_sorcerer_lord_2
anti_large	wh_dlc02_vmp_cav_blood_knights_0
armoured_and_shielded	wh_dlc02_vmp_cav_blood_knights_0
frenzy	wh_dlc02_vmp_cav_blood_knights_0
anti_infantry	wh_dlc03_bst_cav_razorgor_chariot_0
armour_piercing	wh_dlc03_bst_cav_razorgor_chariot_0
armoured	wh_dlc03_bst_cav_razorgor_chariot_0
large_bst	wh_dlc03_bst_cav_razorgor_chariot_0
armoured	wh_dlc03_bst_cha_beastlord_0
melee_expert	wh_dlc03_bst_cha_beastlord_0
anti_infantry	wh_dlc03_bst_cha_beastlord_1
armour_piercing	wh_dlc03_bst_cha_beastlord_1
armoured	wh_dlc03_bst_cha_beastlord_1
large_bst	wh_dlc03_bst_cha_beastlord_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_beasts_0
anti_infantry	wh_dlc03_bst_cha_bray_shaman_beasts_1
armour_piercing	wh_dlc03_bst_cha_bray_shaman_beasts_1
large_bst	wh_dlc03_bst_cha_bray_shaman_beasts_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_beasts_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_death_0
anti_infantry	wh_dlc03_bst_cha_bray_shaman_death_1
armour_piercing	wh_dlc03_bst_cha_bray_shaman_death_1
large_bst	wh_dlc03_bst_cha_bray_shaman_death_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_death_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_shadows_0
anti_infantry	wh_dlc03_bst_cha_bray_shaman_shadows_1
armour_piercing	wh_dlc03_bst_cha_bray_shaman_shadows_1
large_bst	wh_dlc03_bst_cha_bray_shaman_shadows_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_shadows_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_wild_0
anti_infantry	wh_dlc03_bst_cha_bray_shaman_wild_1
armour_piercing	wh_dlc03_bst_cha_bray_shaman_wild_1
large_bst	wh_dlc03_bst_cha_bray_shaman_wild_1
spellcaster	wh_dlc03_bst_cha_bray_shaman_wild_1
anti_large	wh_dlc03_bst_cha_gorebull_0
armour_piercing	wh_dlc03_bst_cha_gorebull_0
armoured	wh_dlc03_bst_cha_gorebull_0
armoured	wh_dlc03_bst_cha_khazrak_one_eye_0
melee_expert	wh_dlc03_bst_cha_khazrak_one_eye_0
vanguard_deployment	wh_dlc03_bst_cha_khazrak_one_eye_0
anti_infantry	wh_dlc03_bst_cha_khazrak_one_eye_1
armour_piercing	wh_dlc03_bst_cha_khazrak_one_eye_1
armoured	wh_dlc03_bst_cha_khazrak_one_eye_1
large_bst	wh_dlc03_bst_cha_khazrak_one_eye_1
decent_melee	wh_dlc03_bst_cha_malagor_the_dark_omen_0
spellcaster	wh_dlc03_bst_cha_malagor_the_dark_omen_0
large_bst	wh_dlc03_bst_feral_manticore
rampage	wh_dlc03_bst_feral_manticore
terror	wh_dlc03_bst_feral_manticore
armour_piercing	wh_dlc03_bst_inf_bestigor_herd_0
armoured	wh_dlc03_bst_inf_bestigor_herd_0
shielded	wh_dlc03_bst_inf_centigors_0
vanguard_deployment	wh_dlc03_bst_inf_centigors_0
very_fast	wh_dlc03_bst_inf_centigors_0
armour_piercing_ranged	wh_dlc03_bst_inf_centigors_1
vanguard_deployment	wh_dlc03_bst_inf_centigors_1
very_fast	wh_dlc03_bst_inf_centigors_1
armour_piercing	wh_dlc03_bst_inf_centigors_2
vanguard_deployment	wh_dlc03_bst_inf_centigors_2
very_fast	wh_dlc03_bst_inf_centigors_2
scaly_skin	wh_dlc03_bst_inf_chaos_warhounds_0
vanguard_deployment	wh_dlc03_bst_inf_chaos_warhounds_0
very_fast	wh_dlc03_bst_inf_chaos_warhounds_0
weak_anti_armour	wh_dlc03_bst_inf_chaos_warhounds_0
poison	wh_dlc03_bst_inf_chaos_warhounds_1
scaly_skin	wh_dlc03_bst_inf_chaos_warhounds_1
vanguard_deployment	wh_dlc03_bst_inf_chaos_warhounds_1
weak_anti_armour	wh_dlc03_bst_inf_chaos_warhounds_1
armour_piercing	wh_dlc03_bst_inf_cygor_0_summoned
large_bst	wh_dlc03_bst_inf_cygor_0_summoned
ranged_attack	wh_dlc03_bst_inf_cygor_0_summoned
terror	wh_dlc03_bst_inf_cygor_0_summoned
armour_piercing	wh_dlc03_bst_inf_cygor_0
large_bst	wh_dlc03_bst_inf_cygor_0
ranged_attack	wh_dlc03_bst_inf_cygor_0
terror	wh_dlc03_bst_inf_cygor_0
vanguard_deployment	wh_dlc03_bst_inf_gor_herd_0
shielded	wh_dlc03_bst_inf_gor_herd_1
vanguard_deployment	wh_dlc03_bst_inf_gor_herd_1
armour_piercing	wh_dlc03_bst_inf_minotaurs_0
large_bst	wh_dlc03_bst_inf_minotaurs_0
armour_piercing	wh_dlc03_bst_inf_minotaurs_1
large_bst	wh_dlc03_bst_inf_minotaurs_1
shielded	wh_dlc03_bst_inf_minotaurs_1
anti_large	wh_dlc03_bst_inf_minotaurs_2
armour_piercing	wh_dlc03_bst_inf_minotaurs_2
large_bst	wh_dlc03_bst_inf_minotaurs_2
anti_infantry	wh_dlc03_bst_inf_razorgor_herd_0
armour_piercing	wh_dlc03_bst_inf_razorgor_herd_0
rampage	wh_dlc03_bst_inf_razorgor_herd_0
expendable	wh_dlc03_bst_inf_ungor_herd_1
shielded	wh_dlc03_bst_inf_ungor_herd_1
stalk	wh_dlc03_bst_inf_ungor_herd_1
vanguard_deployment	wh_dlc03_bst_inf_ungor_herd_1
expendable	wh_dlc03_bst_inf_ungor_raiders_0
poor_morale	wh_dlc03_bst_inf_ungor_raiders_0
stalk	wh_dlc03_bst_inf_ungor_raiders_0
vanguard_deployment	wh_dlc03_bst_inf_ungor_raiders_0
anti_large	wh_dlc03_bst_inf_ungor_spearmen_0
charge_reflector_vs_large	wh_dlc03_bst_inf_ungor_spearmen_0
expendable	wh_dlc03_bst_inf_ungor_spearmen_0
poor_morale	wh_dlc03_bst_inf_ungor_spearmen_0
anti_large	wh_dlc03_bst_inf_ungor_spearmen_1
charge_reflector_vs_large	wh_dlc03_bst_inf_ungor_spearmen_1
poor_morale	wh_dlc03_bst_inf_ungor_spearmen_1
shielded	wh_dlc03_bst_inf_ungor_spearmen_1
anti_infantry	wh_dlc03_bst_mon_chaos_spawn_0_summoned
large_bst	wh_dlc03_bst_mon_chaos_spawn_0_summoned
unbreakable	wh_dlc03_bst_mon_chaos_spawn_0_summoned
anti_infantry	wh_dlc03_bst_mon_chaos_spawn_0
large_bst	wh_dlc03_bst_mon_chaos_spawn_0
unbreakable	wh_dlc03_bst_mon_chaos_spawn_0
anti_infantry	wh_dlc03_bst_mon_giant_0
armour_piercing	wh_dlc03_bst_mon_giant_0
large_bst	wh_dlc03_bst_mon_giant_0
terror	wh_dlc03_bst_mon_giant_0
armoured_and_shielded	wh_dlc03_emp_cha_boris_todbringer_0
melee_expert	wh_dlc03_emp_cha_boris_todbringer_0
armoured_and_shielded	wh_dlc03_emp_cha_boris_todbringer_1
melee_expert	wh_dlc03_emp_cha_boris_todbringer_1
armoured_and_shielded	wh_dlc03_emp_cha_boris_todbringer_2
melee_expert	wh_dlc03_emp_cha_boris_todbringer_2
very_fast	wh_dlc03_emp_cha_boris_todbringer_2
armour_piercing	wh_dlc03_emp_cha_boris_todbringer_3
armoured	wh_dlc03_emp_cha_boris_todbringer_3
melee_expert	wh_dlc03_emp_cha_boris_todbringer_3
terror	wh_dlc03_emp_cha_boris_todbringer_3
spellcaster	wh_dlc03_emp_cha_wizard_beasts_0
spellcaster	wh_dlc03_emp_cha_wizard_beasts_1
spellcaster	wh_dlc03_emp_cha_wizard_beasts_2
spellcaster	wh_dlc03_emp_cha_wizard_beasts_3
terror	wh_dlc03_emp_cha_wizard_beasts_3
spellcaster	wh_dlc03_emp_cha_wizard_beasts_4
very_fast	wh_dlc03_emp_cha_wizard_beasts_4
anti_large	wh_dlc04_emp_art_hammer_of_the_witches_0
armour_piercing_ranged	wh_dlc04_emp_art_hammer_of_the_witches_0
good_range	wh_dlc04_emp_art_hammer_of_the_witches_0
anti_infantry	wh_dlc04_emp_art_sunmaker_0
armour_piercing_ranged	wh_dlc04_emp_art_sunmaker_0
good_range	wh_dlc04_emp_art_sunmaker_0
poor_accuracy	wh_dlc04_emp_art_sunmaker_0
anti_infantry	wh_dlc04_emp_cav_knights_blazing_sun_0
armoured_and_shielded	wh_dlc04_emp_cav_knights_blazing_sun_0
dlc17_blazing_sun_extra_cost	wh_dlc04_emp_cav_knights_blazing_sun_0
anti_large	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
armour_piercing	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
armoured	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
terror	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
anti_infantry	wh_dlc04_emp_cav_zintlers_reiksguard_0
armoured_and_shielded	wh_dlc04_emp_cav_zintlers_reiksguard_0
vanguard_deployment	wh_dlc04_emp_cav_zintlers_reiksguard_0
armoured	wh_dlc04_emp_cha_arch_lector_0
battle_prayers	wh_dlc04_emp_cha_arch_lector_0
armoured	wh_dlc04_emp_cha_arch_lector_1
battle_prayers	wh_dlc04_emp_cha_arch_lector_1
armoured	wh_dlc04_emp_cha_arch_lector_2
battle_prayers	wh_dlc04_emp_cha_arch_lector_2
battle_prayers	wh_dlc04_emp_cha_volkmar_the_grim_0
armoured	wh_dlc04_emp_cha_volkmar_the_grim_1
battle_prayers	wh_dlc04_emp_cha_volkmar_the_grim_1
terror	wh_dlc04_emp_cha_volkmar_the_grim_1
unbreakable	wh_dlc04_emp_cha_volkmar_the_grim_1
battle_prayers	wh_dlc04_emp_cha_volkmar_the_grim_2
armoured	wh_dlc04_emp_cha_volkmar_the_grim_3
battle_prayers	wh_dlc04_emp_cha_volkmar_the_grim_3
damage_dealer	wh_dlc04_emp_inf_flagellants_0
frenzy	wh_dlc04_emp_inf_flagellants_0
unbreakable	wh_dlc04_emp_inf_flagellants_0
decent_melee	wh_dlc04_emp_inf_free_company_militia_0
hybrid	wh_dlc04_emp_inf_free_company_militia_0
vanguard_deployment	wh_dlc04_emp_inf_free_company_militia_0
weak_anti_armour	wh_dlc04_emp_inf_free_company_militia_0
shielded	wh_dlc04_emp_inf_sigmars_sons_0
unbreakable	wh_dlc04_emp_inf_sigmars_sons_0
armour_piercing_ranged	wh_dlc04_emp_inf_silver_bullets_0
stalk	wh_dlc04_emp_inf_silver_bullets_0
armour_piercing_ranged	wh_dlc04_emp_inf_stirlands_revenge_0
decent_melee	wh_dlc04_emp_inf_stirlands_revenge_0
hybrid	wh_dlc04_emp_inf_stirlands_revenge_0
stalk	wh_dlc04_emp_inf_stirlands_revenge_0
vanguard_deployment	wh_dlc04_emp_inf_stirlands_revenge_0
damage_dealer	wh_dlc04_emp_inf_tattersouls_0
frenzy	wh_dlc04_emp_inf_tattersouls_0
unbreakable	wh_dlc04_emp_inf_tattersouls_0
armour_piercing_ranged	wh_dlc04_emp_veh_templehof_luminark_0
low_rate_of_fire	wh_dlc04_emp_veh_templehof_luminark_0
magical_aura	wh_dlc04_emp_veh_templehof_luminark_0
solheims_bolt	wh_dlc04_emp_veh_templehof_luminark_0
armour_piercing	wh_dlc04_vmp_cav_chillgheists_0
ethereal	wh_dlc04_vmp_cav_chillgheists_0
terror	wh_dlc04_vmp_cav_chillgheists_0
vanguard_deployment	wh_dlc04_vmp_cav_chillgheists_0
anti_infantry	wh_dlc04_vmp_cav_vereks_reavers_0
armoured_and_shielded	wh_dlc04_vmp_cav_vereks_reavers_0
regeneration	wh_dlc04_vmp_cav_vereks_reavers_0
regeneration	wh_dlc04_vmp_cha_helman_ghorst_0
spellcaster	wh_dlc04_vmp_cha_helman_ghorst_0
magical_aura	wh_dlc04_vmp_cha_helman_ghorst_1
regeneration	wh_dlc04_vmp_cha_helman_ghorst_1
spellcaster	wh_dlc04_vmp_cha_helman_ghorst_1
spellcaster	wh_dlc04_vmp_cha_master_necromancer_1
spellcaster	wh_dlc04_vmp_cha_master_necromancer_2
spellcaster	wh_dlc04_vmp_cha_master_necromancer_3
spellcaster	wh_dlc04_vmp_cha_necromancer_1
spellcaster	wh_dlc04_vmp_cha_necromancer_2
spellcaster	wh_dlc04_vmp_cha_necromancer_3
armour_piercing	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
poison	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
spellcaster	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
anti_large	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
armour_piercing	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
poison	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
spellcaster	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
terror	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
armoured	wh_dlc04_vmp_cha_vlad_von_carstein_0
melee_expert	wh_dlc04_vmp_cha_vlad_von_carstein_0
spellcaster	wh_dlc04_vmp_cha_vlad_von_carstein_0
damage_dealer	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
poison	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
stalk	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
weak_anti_armour	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
poison	wh_dlc04_vmp_inf_konigstein_stalkers_0
shielded	wh_dlc04_vmp_inf_konigstein_stalkers_0
anti_infantry	wh_dlc04_vmp_inf_sternsmen_0
armoured_and_shielded	wh_dlc04_vmp_inf_sternsmen_0
charge_reflector	wh_dlc04_vmp_inf_sternsmen_0
regeneration	wh_dlc04_vmp_inf_sternsmen_0
meat_shield	wh_dlc04_vmp_inf_tithe_0
damage_dealer	wh_dlc04_vmp_mon_devils_swartzhafen_0
frenzy	wh_dlc04_vmp_mon_devils_swartzhafen_0
terror	wh_dlc04_vmp_mon_devils_swartzhafen_0
vanguard_deployment	wh_dlc04_vmp_mon_devils_swartzhafen_0
anti_large	wh_dlc04_vmp_mon_direpack_0
vanguard_deployment	wh_dlc04_vmp_mon_direpack_0
very_fast	wh_dlc04_vmp_mon_direpack_0
weak_anti_armour	wh_dlc04_vmp_mon_direpack_0
magic_harvester	wh_dlc04_vmp_veh_claw_of_nagash_0
magical_aura	wh_dlc04_vmp_veh_claw_of_nagash_0
mass_regeneration	wh_dlc04_vmp_veh_claw_of_nagash_0
terror	wh_dlc04_vmp_veh_claw_of_nagash_0
magical_aura	wh_dlc04_vmp_veh_corpse_cart_0
regeneration	wh_dlc04_vmp_veh_corpse_cart_0
magic_disruption	wh_dlc04_vmp_veh_corpse_cart_1
magical_aura	wh_dlc04_vmp_veh_corpse_cart_1
regeneration	wh_dlc04_vmp_veh_corpse_cart_1
magical_aura	wh_dlc04_vmp_veh_corpse_cart_2
mass_regeneration	wh_dlc04_vmp_veh_corpse_cart_2
regeneration	wh_dlc04_vmp_veh_corpse_cart_2
magic_harvester	wh_dlc04_vmp_veh_mortis_engine_0
magical_aura	wh_dlc04_vmp_veh_mortis_engine_0
mass_regeneration	wh_dlc04_vmp_veh_mortis_engine_0
terror	wh_dlc04_vmp_veh_mortis_engine_0
aura_of_transmutation	wh_dlc05_bst_cha_morghur_0
poison	wh_dlc05_bst_cha_morghur_0
