key	tech_category_tab	tech_category_position	chain_category	in_encyclopedia	building_superchain	optional_tier_icon	optional_sort_order	optional_required_horde_commander	can_be_dismantled	is_foreign_slot_chain
wh3_dlc25_sch_special_nuln_throne_of_chaos_kho			money	false	wh3_dlc25_sch_special_nuln_throne_of_chaos		0		true	false
wh3_dlc25_sch_special_nuln_throne_of_chaos_nur			money	false	wh3_dlc25_sch_special_nuln_throne_of_chaos		0		true	false
wh3_dlc25_sch_special_nuln_throne_of_chaos_sla			money	false	wh3_dlc25_sch_special_nuln_throne_of_chaos		0		true	false
wh3_dlc25_sch_special_nuln_throne_of_chaos_tze			money	false	wh3_dlc25_sch_special_nuln_throne_of_chaos		0		true	false
wh3_dlc25_special_black_rose_chapterhouse			military	true	wh3_dlc25_sch_special_black_rose_chapterhouse		1		true	false
wh3_dlc25_special_gelt_elemental_temple			military	false	wh3_dlc25_special_gelt_elemental_temple		1		true	false
wh3_dlc25_special_gelt_embassy			military	false	wh3_dlc25_special_gelt_embassy		0		true	false
wh3_dlc25_special_hall_of_dragons_dwf			military	false	wh2_main_sch_special_hall_of_dragons		0		true	false
wh3_dlc25_special_oak_of_ages_landmark_dwf			military	false	wh3_dlc25_sch_oak_of_ages_landmark_dwf		0		true	false
wh3_dlc25_special_settlement_oak_of_ages_dwf			money	false	wh_main_sch_main_settlement		0		true	false
wh3_dlc25_special_silver_pinnacle_reclaimed_hold			military	false	wh3_dlc25_sch_silver_pinnacle_reclaimed_hold		0		true	false
wh3_dlc25_special_the_gallows_tree			happiness	true	wh3_dlc25_sch_special_the_gallows_tree		1		true	false
wh3_dlc26_grn_goblins			military	true	wh2_main_sch_military5		1		true	false
wh3_dlc26_ogr_camp_gnoblars			military	false	wh3_dlc26_sch_horde_ogr_camp_gnoblars		1		true	false
wh3_dlc26_ogr_gnoblars			military	false	wh2_main_sch_military5		0		true	false
wh3_dlc26_sch_special_moot_cauldron_grn			money	false	wh_main_sch_special_brightstone_mine		0		true	false
wh3_dlc26_special_bone_nose_idols			military	false	wh3_dlc26_special_bone_nose_idols		9		true	false
wh3_dlc26_special_bonewood_totems			military	false	wh3_dlc26_special_bonewood_totems		9		true	false
wh3_dlc26_special_brightstone_mine_grn			money	false	wh_main_sch_special_moot_cauldron		0		true	false
wh3_dlc26_special_fallen_gates_kho			money	false	wh2_main_sch_special_fallen_gates		0		true	false
wh3_dlc26_special_gork_mork_idols			military	false	wh3_dlc26_sch_special_gork_mork_idols		9		true	false
wh3_dlc26_special_iron_penz			military	false	wh3_dlc26_special_iron_penz		9		true	false
wh3_dlc26_special_itza_emerald_pools_kho			happiness	false	wh2_main_sch_special_itza_emerald_pools		0		true	false
wh3_dlc26_special_oyxl_shrine_of_birds_kho			military	false	wh2_main_sch_special_oyxl_shrine_of_birds		0		true	false
wh3_dlc26_special_xlanhuapec_temple_of_mists_kho			military	false	wh2_main_sch_special_xlanhuapec_temple_of_mists		0		true	false
wh3_dlc26_tyrants_demands			military	false	wh3_dlc26_sch_tyrants_demands		0		true	false
wh3_main_DWARFS_underdeep			money	false	wh3_main_underdeep_main_entrance		1		true	false
wh3_main_brt_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_brt_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_bst_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_chs_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_chs_loot			money	false	wh2_main_sch_infrastructure1_farm		9		true	false
wh3_main_chs_order			money	false	wh2_main_sch_infrastructure3_order		11		true	false
wh3_main_chs_settlement_minor			money	true	wh_main_sch_main_settlement		0		true	false
wh3_main_chs_slaves			money	false	wh2_main_sch_infrastructure2_industry		10		true	false
wh3_main_chs_walls_major			military	false	wh2_main_sch_defence_norsca		0		true	false
wh3_main_cst_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_cst_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_cth_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_cth_artillery			military	false	wh2_main_sch_support2_worship		3		true	false
wh3_main_cth_bastion_1			military	false	wh2_main_sch_support5_extra		1		true	false
wh3_main_cth_bastion_2			military	false	wh2_main_sch_support2_worship		2		true	false
wh3_main_cth_bastion_3			military	false	wh2_main_sch_support3_wizards		3		true	false
wh3_main_cth_bastion_4			military	false	wh2_main_sch_support4_other		4		true	false
wh3_main_cth_bastion_primary			military	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_cth_bastion.png	1		true	false
wh3_main_cth_cavalry			military	false	wh2_main_sch_military2_stables		2		true	false
wh3_main_cth_celestial			military	false	wh2_main_sch_support1_smith		1		true	false
wh3_main_cth_defence_yang			money	false	wh3_main_cth_walls_major		0		true	false
wh3_main_cth_defence_yin			money	false	wh3_main_cth_walls_major		1		true	false
wh3_main_cth_growth_yang			money	false	wh2_main_sch_infrastructure1_farm		0		true	false
wh3_main_cth_growth_yin			money	false	wh2_main_sch_infrastructure1_farm		1		true	false
wh3_main_cth_gunners			military	false	wh2_main_sch_military3_warmachines		3		true	false
wh3_main_cth_income_yang			money	false	wh2_main_sch_infrastructure2_industry		2		true	false
wh3_main_cth_income_yin			money	false	wh2_main_sch_infrastructure2_industry		3		true	false
wh3_main_cth_jade_barracks			military	false	wh2_main_sch_military1_barracks		1		true	false
wh3_main_cth_magic_tower			military	false	wh2_main_sch_support3_wizards		2		true	false
wh3_main_cth_order_yang			money	false	wh2_main_sch_infrastructure3_order		4		true	false
wh3_main_cth_order_yin			money	false	wh2_main_sch_infrastructure3_order		5		true	false
wh3_main_cth_port			money	false	wh_main_sch_port		0		true	false
wh3_main_cth_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_cth_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_cth_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_cth_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_cth_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_cth_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_cth_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_cth_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_cth_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_cth_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_cth_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_cth_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_cth_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_cth_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_cth_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_cth_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_cth_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_cth_city.png	0		true	false
wh3_main_cth_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_cth_city.png	0		true	false
wh3_main_cth_walls_minor			military	false	wh2_main_sch_defence_minor		0		true	false
wh3_main_cult_magus_trial			money	false	wh3_main_sch_cult_magus_trial		1		true	true
wh3_main_dae_advanced_2_kho			military	false	wh2_main_sch_support2_worship		1		true	false
wh3_main_dae_advanced_2_nur			military	false	wh2_main_sch_support2_worship		1		true	false
wh3_main_dae_advanced_2_sla			military	false	wh2_main_sch_support2_worship		1		true	false
wh3_main_dae_advanced_2_tze			military	false	wh2_main_sch_support2_worship		1		true	false
wh3_main_dae_advanced_kho			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_main_dae_advanced_nur			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_main_dae_advanced_sla			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_main_dae_advanced_tze			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_main_dae_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_dae_barracks_kho			military	false	wh2_main_sch_military4_monsters		1		true	false
wh3_main_dae_barracks_nur			military	false	wh2_main_sch_military1_barracks		2		true	false
wh3_main_dae_barracks_sla			military	false	wh2_main_sch_military2_stables		3		true	false
wh3_main_dae_barracks_tze			military	false	wh2_main_sch_military3_warmachines		4		true	false
wh3_main_dae_control_kho			happiness	false	wh2_main_sch_infrastructure2_industry		5		true	false
wh3_main_dae_control_nur			happiness	false	wh2_main_sch_infrastructure2_industry		10		true	false
wh3_main_dae_control_sla			happiness	false	wh2_main_sch_infrastructure2_industry		15		true	false
wh3_main_dae_control_tze			happiness	false	wh2_main_sch_infrastructure2_industry		20		true	false
wh3_main_dae_garrison_major			military	false	wh2_main_sch_defence_major_lzd		0		true	false
wh3_main_dae_garrison_minor			military	false	wh2_main_sch_defence_minor		0		true	false
wh3_main_dae_growth_gold_kho			money	false	wh2_main_sch_infrastructure4_energy		2		true	false
wh3_main_dae_growth_gold_nur			money	false	wh2_main_sch_infrastructure4_energy		7		true	false
wh3_main_dae_growth_gold_sla			money	false	wh2_main_sch_infrastructure4_energy		12		true	false
wh3_main_dae_growth_gold_tze			money	false	wh2_main_sch_infrastructure4_energy		17		true	false
wh3_main_dae_growth_recruit_kho			happiness	false	wh2_main_sch_infrastructure5_tradingspying		1		true	false
wh3_main_dae_growth_recruit_nur			happiness	false	wh2_main_sch_infrastructure5_tradingspying		6		true	false
wh3_main_dae_growth_recruit_sla			happiness	false	wh2_main_sch_infrastructure5_tradingspying		11		true	false
wh3_main_dae_growth_recruit_tze			happiness	false	wh2_main_sch_infrastructure5_tradingspying		16		true	false
wh3_main_dae_kho_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_kho_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_nur_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_nur_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_port			money	false	wh_main_sch_port		0		true	false
wh3_main_dae_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_dae_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_dae_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_dae_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_dae_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_dae_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_dae_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_dae_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_dae_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_dae_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_dae_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_dae_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_dae_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_dae_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_dae_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_dae_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_dae_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_sla_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_sla_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_temple_kho			happiness	false	wh2_main_sch_infrastructure1_farm		3		true	false
wh3_main_dae_temple_nur			happiness	false	wh2_main_sch_infrastructure1_farm		8		true	false
wh3_main_dae_temple_sla			happiness	false	wh2_main_sch_infrastructure1_farm		13		true	false
wh3_main_dae_temple_tze			happiness	false	wh2_main_sch_infrastructure1_farm		18		true	false
wh3_main_dae_tze_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_dae_tze_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dae_prince_city.png	0		true	false
wh3_main_def_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_def_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_dwf_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_dwf_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_emp_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_emp_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_foreign_slot_discovery_cth			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_dae			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_kho			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_ksl			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_nur			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_ogr			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_sla			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_foreign_slot_discovery_tze			money	false	wh2_main_sch_foreign_slot_discovery		9		true	false
wh3_main_grn_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_hef_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_hef_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_ie_NORSCA_resource_dyes			money	true	wh_main_sch_human_resource_dyes		20		true	false
wh3_main_ie_NORSCA_resource_exotic_animals			money	true	wh2_main_sch_resource_animals		20		true	false
wh3_main_ie_NORSCA_resource_furs			money	true	wh_main_sch_human_resource_furs		20		true	false
wh3_main_ie_NORSCA_resource_gemstones			money	true	wh_main_sch_dwarf_resource_gemstones		20		true	false
wh3_main_ie_NORSCA_resource_gold			money	true	wh_main_sch_human_resource_gold		20		true	false
wh3_main_ie_NORSCA_resource_ivory			money	true	wh3_main_sch_human_resource_ivory		20		true	false
wh3_main_ie_NORSCA_resource_medicinal_plants			money	true	wh2_main_sch_resource_medicine		20		true	false
wh3_main_ie_NORSCA_resource_pastures			money	true	wh_main_sch_human_resource_pastures		20		true	false
wh3_main_ie_NORSCA_resource_pottery			money	true	wh_main_sch_human_resource_pottery		20		true	false
wh3_main_ie_NORSCA_resource_salt			money	true	wh_main_sch_human_resource_salt		20		true	false
wh3_main_ie_NORSCA_resource_spices			money	true	wh2_main_sch_resource_spices		20		true	false
wh3_main_ie_NORSCA_resource_timber			money	true	wh_main_sch_human_resource_timber		20		true	false
wh3_main_ie_NORSCA_resource_wine			money	true	wh_main_sch_human_resource_wine		20		true	false
wh3_main_ie_special_jungles_of_chian_bamboo_grove			money	false	wh3_main_ie_special_jungles_of_chian_bamboo_grove		8		true	false
wh3_main_ie_special_the_haunted_forest_gnoblar_outpost			money	false	wh3_main_ie_special_the_haunted_forest_gnoblar_outpost		8		true	false
wh3_main_kho_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_kho_bloodletters			military	false	wh2_main_sch_military1_barracks		0		true	false
wh3_main_kho_bloodthirster			military	false	wh2_main_sch_support5_extra		2		true	false
wh3_main_kho_cult_1			money	false	wh3_main_sch_kho_cult_1		0		true	false
wh3_main_kho_cult_2			money	false	wh3_main_sch_kho_cult_2		1		true	false
wh3_main_kho_cult_3			money	false	wh3_main_sch_kho_cult_3		2		true	false
wh3_main_kho_cult_4			money	false	wh3_main_sch_kho_cult_4		3		true	false
wh3_main_kho_cult_corruption_1			money	false	wh3_main_sch_kho_cult_corruption_1		4		true	false
wh3_main_kho_cult_corruption_2			money	false	wh3_main_sch_kho_cult_corruption_2		5		true	false
wh3_main_kho_cult_magus			money	false	wh3_main_sch_kho_cult_magus		6		true	true
wh3_main_kho_cult_special			money	false	wh3_main_sch_kho_cult_special		8		true	false
wh3_main_kho_cult_teleport			money	false	wh3_main_sch_kho_cult_teleport		7		true	false
wh3_main_kho_heavy_cav			military	false	wh2_main_sch_support2_worship		1		true	false
wh3_main_kho_infra_champion			military	false	wh2_main_sch_support4_other		3		true	false
wh3_main_kho_infra_corruption			money	false	wh2_main_sch_infrastructure7_minor		3		true	false
wh3_main_kho_infra_growth_income			money	false	wh2_main_sch_infrastructure1_farm		2		true	false
wh3_main_kho_infra_growth_replenish			money	false	wh2_main_sch_infrastructure2_industry		0		true	false
wh3_main_kho_infra_order			money	false	wh2_main_sch_infrastructure3_order		1		true	false
wh3_main_kho_monster			military	false	wh2_main_sch_military3_warmachines		2		true	false
wh3_main_kho_port			money	false	wh_main_sch_port		0		true	false
wh3_main_kho_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_kho_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_kho_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_kho_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_kho_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_kho_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_kho_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_kho_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_kho_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_kho_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_kho_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_kho_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_kho_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_kho_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_kho_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_kho_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_kho_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_kho_city.png	0		true	false
wh3_main_kho_settlement_major_a			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_kho_city.png	0		true	false
wh3_main_kho_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_kho_city.png	0		true	false
wh3_main_kho_vehicle			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_main_kho_walls_major			military	false	wh2_main_sch_defence_major_def		0		true	false
wh3_main_kho_walls_minor			military	false	wh2_main_sch_defence_minor		0		true	false
wh3_main_kho_warriors			military	false	wh2_main_sch_military2_stables		1		true	false
wh3_main_ksl_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_ksl_artillery			military	false	wh2_main_sch_support2_worship		2		true	false
wh3_main_ksl_barracks			military	false	wh2_main_sch_military1_barracks		0		true	false
wh3_main_ksl_bears			military	false	wh2_main_sch_infrastructure5_tradingspying		1		true	false
wh3_main_ksl_cavalry			military	false	wh2_main_sch_military2_stables		1		true	false
wh3_main_ksl_corruption_land			military	false	wh2_main_sch_infrastructure6_other		1		true	false
wh3_main_ksl_erengrad_city			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	1		true	false
wh3_main_ksl_gold			money	false	wh2_main_sch_infrastructure2_industry		2		true	false
wh3_main_ksl_growth_recruit_cost			money	false	wh2_main_sch_infrastructure4_energy		1		true	false
wh3_main_ksl_growth_xp			money	false	wh2_main_sch_infrastructure1_farm		0		true	false
wh3_main_ksl_ice_guard			military	false	wh2_main_sch_military4_monsters		0		true	false
wh3_main_ksl_kislev_city			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_kislev.png	1		true	false
wh3_main_ksl_kislev_city_build_growth			military	false	wh3_main_kislev_city_build_growth		2		true	false
wh3_main_ksl_kislev_city_gold			money	false	wh3_main_kislev_city_gold		3		true	false
wh3_main_ksl_kislev_city_recruit_growth_xp			money	false	wh3_main_kislev_city_recruit_growth_xp		1		true	false
wh3_main_ksl_kislev_city_temple			military	false	wh3_main_kislev_city_temple		4		true	false
wh3_main_ksl_kislev_city_town_watch			military	false	wh3_main_kislev_city_town_watch		1		true	false
wh3_main_ksl_kislev_city_walls			money	false	wh3_main_kislev_city_walls		2		true	false
wh3_main_ksl_port			money	false	wh_main_sch_port		0		true	false
wh3_main_ksl_praag_city			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	1		true	false
wh3_main_ksl_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_ksl_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_ksl_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_ksl_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_ksl_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_ksl_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_ksl_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_ksl_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_ksl_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_ksl_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_ksl_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_ksl_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_ksl_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_ksl_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_ksl_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_ksl_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_ksl_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	0		true	false
wh3_main_ksl_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	0		true	false
wh3_main_ksl_stables			military	false	wh2_main_sch_military3_warmachines		2		true	false
wh3_main_ksl_trade_order			money	false	wh2_main_sch_infrastructure3_order		3		true	false
wh3_main_ksl_walls_major			military	false	wh2_main_sch_defence_major_def		0		true	false
wh3_main_ksl_walls_minor			military	false	wh2_main_sch_defence_minor		0		true	false
wh3_main_lzd_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_lzd_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_minor_cult_assassins_hideout			money	false	wh3_main_minor_cult_19		1		true	false
wh3_main_minor_cult_black_ark			money	false	wh3_main_minor_cult_6		1		true	false
wh3_main_minor_cult_dwarf_miners			money	false	wh3_main_minor_cult_5		1		true	false
wh3_main_minor_cult_dwarf_rangers			money	false	wh3_main_minor_cult_17		1		true	false
wh3_main_minor_cult_exquisite_cadaver			money	false	wh3_main_minor_cult_13		1		true	false
wh3_main_minor_cult_grail_knight_grave			money	false	wh3_main_minor_cult_18		1		true	false
wh3_main_minor_cult_haendryk			money	false	wh3_main_minor_cult_7		1		true	false
wh3_main_minor_cult_illumination			money	false	wh3_main_minor_cult_8		1		true	false
wh3_main_minor_cult_myrmidia			money	false	wh3_main_minor_cult_10		1		true	false
wh3_main_minor_cult_order_vaul			money	false	wh3_main_minor_cult_1		1		true	false
wh3_main_minor_cult_painted_skin			money	false	wh3_main_minor_cult_2		1		true	false
wh3_main_minor_cult_possessed			money	false	wh3_main_minor_cult_20		1		true	false
wh3_main_minor_cult_ranald			money	false	wh3_main_minor_cult_11		1		true	false
wh3_main_minor_cult_sacred_scythe			money	false	wh3_main_minor_cult_4		1		true	false
wh3_main_minor_cult_shallya			money	false	wh3_main_minor_cult_16		1		true	false
wh3_main_minor_cult_silver_pinnacle			money	false	wh3_main_minor_cult_3		1		true	false
wh3_main_minor_cult_tilean_traders			money	false	wh3_main_minor_cult_14		1		true	false
wh3_main_minor_cult_ulric			money	false	wh3_main_minor_cult_9		1		true	false
wh3_main_minor_cult_witch_hunters			money	false	wh3_main_minor_cult_15		1		true	false
wh3_main_minor_cult_yellow_fang			money	false	wh3_main_minor_cult_12		1		true	false
wh3_main_nor_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_nur_1			money	false	wh3_main_nur_1		1		true	false
wh3_main_nur_2			money	false	wh3_main_nur_2		2		true	false
wh3_main_nur_3			money	false	wh3_main_nur_3		3		true	false
wh3_main_nur_4			money	false	wh3_main_nur_4		4		true	false
wh3_main_nur_5			military	false	wh3_main_nur_5		5		true	false
wh3_main_nur_6			military	false	wh2_main_sch_infrastructure2_industry		8		true	false
wh3_main_nur_7			military	false	wh2_main_sch_infrastructure3_order		9		true	false
wh3_main_nur_8			military	false	wh2_main_sch_infrastructure1_farm		7		true	false
wh3_main_nur_9			military	false	wh3_main_nur_9		10		true	false
wh3_main_nur_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_nur_cult_1			money	false	wh3_main_sch_nur_cult_1		0		true	false
wh3_main_nur_cult_2			money	false	wh3_main_sch_nur_cult_2		1		true	false
wh3_main_nur_cult_3			money	false	wh3_main_sch_nur_cult_3		2		true	false
wh3_main_nur_cult_4			money	false	wh3_main_sch_nur_cult_4		3		true	false
wh3_main_nur_cult_corruption_1			money	false	wh3_main_sch_nur_cult_corruption_1		4		true	false
wh3_main_nur_cult_corruption_2			money	false	wh3_main_sch_nur_cult_corruption_2		5		true	false
wh3_main_nur_cult_magus			money	false	wh3_main_sch_nur_cult_magus		6		true	true
wh3_main_nur_cult_special			money	false	wh3_main_sch_nur_cult_special		8		true	false
wh3_main_nur_cult_teleport			money	false	wh3_main_sch_nur_cult_teleport		7		true	false
wh3_main_nur_port			money	false	wh_main_sch_port		0		true	false
wh3_main_nur_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_nur_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_nur_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_nur_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_nur_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_nur_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_nur_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_nur_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
