character_skill	character_skill_node	level
wh3_dlc24_skill_node_set_ksl_hag_witch_unique_2	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_3	1
wh3_dlc24_skill_node_set_ksl_hag_witch_unique_4	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_3	1
wh3_dlc24_skill_node_set_ksl_hag_witch_unique_1	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_4	1
wh3_dlc24_skill_node_set_ksl_hag_witch_unique_2	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_4	1
wh3_dlc24_skill_node_set_ksl_hag_witch_unique_3	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_4	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_1	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_1	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_2	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_2	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_3	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_3	1
wh3_dlc25_skills_shared_nurgle_sorceror_filthy	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_4	1
wh3_dlc25_skills_shared_nurgle_sorceror_putrid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_4	1
wh3_dlc25_skills_shared_nurgle_sorceror_filthy	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_5	1
wh3_dlc25_skills_shared_nurgle_sorceror_rancid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_5	1
wh3_dlc25_skills_shared_nurgle_sorceror_putrid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_6	1
wh3_dlc25_skills_shared_nurgle_sorceror_rancid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_death_shared_6	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_1	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_1	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_2	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_2	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_3	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_3	1
wh3_dlc25_skills_shared_nurgle_sorceror_filthy	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_4	1
wh3_dlc25_skills_shared_nurgle_sorceror_putrid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_4	1
wh3_dlc25_skills_shared_nurgle_sorceror_filthy	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_5	1
wh3_dlc25_skills_shared_nurgle_sorceror_rancid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_5	1
wh3_dlc25_skills_shared_nurgle_sorceror_putrid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_6	1
wh3_dlc25_skills_shared_nurgle_sorceror_rancid	wh3_dlc25_skill_node_chs_chaos_sorcerer_nurgle_mnur_shared_6	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_2	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_01	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_3	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_01	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_1	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_02	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_3	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_02	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_1	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_03	1
wh3_dlc25_skill_choice_dwf_dragon_slayer_2	wh3_dlc25_skill_node_dwf_dragon_slayer_choice_03	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_02	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_01	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_03	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_01	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_01	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_02	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_03	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_02	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_01	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_03	1
wh3_dlc25_skill_dwf_lord_unique_units_infantry_02	wh3_dlc25_skill_node_dwf_mikael_leadstrong_unique_melee_units_03	1
wh3_dlc25_skill_dwf_runelord_self_unique_grungni	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_01	1
wh3_dlc25_skill_dwf_runelord_self_unique_valaya	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_01	1
wh3_dlc25_skill_dwf_runelord_self_unique_grimnir	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_02	1
wh3_dlc25_skill_dwf_runelord_self_unique_valaya	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_02	1
wh3_dlc25_skill_dwf_runelord_self_unique_grimnir	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_03	1
wh3_dlc25_skill_dwf_runelord_self_unique_grungni	wh3_dlc25_skill_node_dwf_runelord_unique_ancestral_03	1
wh_main_skill_dwf_engineer_self_dead_eye	wh3_dlc25_skill_node_emp_hunter_jorek_self_12	1
wh3_dlc25_skill_emp_master_engineer_unique_3_1	wh3_dlc25_skill_node_emp_master_engineer_unique_1_2	1
wh3_dlc25_skill_emp_master_engineer_unique_2_2	wh3_dlc25_skill_node_emp_master_engineer_unique_2_1	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_01	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_01	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_03	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_03	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_05	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_hertwig_unique_05	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_unique_01	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_unique_01	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_unique_02	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_unique_02	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_unique_03	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_unique_03	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_unique_04	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_06	wh3_dlc25_skill_node_emp_witch_hunter_unique_04	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_unique_05	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_unique_05	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_03	wh3_dlc25_skill_node_emp_witch_hunter_unique_06	1
wh3_dlc25_skill_emp_hero_witch_hunter_unique_04	wh3_dlc25_skill_node_emp_witch_hunter_unique_06	1
wh_dlc08_skill_nor_lords_battle_fight_or_die	wh3_main_ie_nor_azrik_battle_13	1
wh_dlc08_skill_nor_lord_battle_stand_or_die	wh3_main_ie_nor_azrik_battle_14	1
wh_dlc08_skill_nor_lords_battle_fight_or_die	wh3_main_ie_nor_burplesmirk_battle_13	1
wh_dlc08_skill_nor_lord_battle_stand_or_die	wh3_main_ie_nor_burplesmirk_battle_14	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_main_ie_nor_kihar_shared_01	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_main_ie_nor_kihar_shared_01	1
wh3_dlc20_skills_shared_slaanesh_direct_destruction	wh3_main_ie_nor_kihar_shared_01	1
wh3_dlc20_skills_shared_slaanesh_energy	wh3_main_ie_nor_kihar_shared_01	1
wh3_dlc20_skills_shared_slaanesh_soul_feeder	wh3_main_ie_nor_kihar_shared_01	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_main_ie_nor_kihar_shared_02	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_main_ie_nor_kihar_shared_02	1
wh3_dlc20_skills_shared_slaanesh_direct_destruction	wh3_main_ie_nor_kihar_shared_02	1
wh3_dlc20_skills_shared_slaanesh_energy	wh3_main_ie_nor_kihar_shared_02	1
wh3_dlc20_skills_shared_slaanesh_soul_feeder	wh3_main_ie_nor_kihar_shared_02	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_main_ie_nor_kihar_shared_03	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_main_ie_nor_kihar_shared_03	1
wh3_dlc20_skills_shared_slaanesh_direct_destruction	wh3_main_ie_nor_kihar_shared_03	1
wh3_dlc20_skills_shared_slaanesh_energy	wh3_main_ie_nor_kihar_shared_03	1
wh3_dlc20_skills_shared_slaanesh_soul_feeder	wh3_main_ie_nor_kihar_shared_03	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_main_ie_nor_kihar_shared_04	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_main_ie_nor_kihar_shared_04	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_main_ie_nor_kihar_shared_04	1
wh3_dlc20_skills_shared_slaanesh_direct_destruction	wh3_main_ie_nor_kihar_shared_04	1
wh3_dlc20_skills_shared_slaanesh_energy	wh3_main_ie_nor_kihar_shared_04	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_main_ie_nor_kihar_shared_05	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_main_ie_nor_kihar_shared_05	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_main_ie_nor_kihar_shared_05	1
wh3_dlc20_skills_shared_slaanesh_direct_destruction	wh3_main_ie_nor_kihar_shared_05	1
wh3_dlc20_skills_shared_slaanesh_soul_feeder	wh3_main_ie_nor_kihar_shared_05	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage	wh3_main_ie_nor_kihar_shared_06	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick	wh3_main_ie_nor_kihar_shared_06	1
wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient	wh3_main_ie_nor_kihar_shared_06	1
wh3_dlc20_skills_shared_slaanesh_energy	wh3_main_ie_nor_kihar_shared_06	1
wh3_dlc20_skills_shared_slaanesh_soul_feeder	wh3_main_ie_nor_kihar_shared_06	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist	wh3_main_ie_nor_killgore_shared_01	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_tactician	wh3_main_ie_nor_killgore_shared_01	1
wh3_dlc20_skills_shared_khorne_resistances	wh3_main_ie_nor_killgore_shared_01	1
wh3_dlc20_skills_shared_khorne_scorch	wh3_main_ie_nor_killgore_shared_01	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_duelist	wh3_main_ie_nor_killgore_shared_02	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist	wh3_main_ie_nor_killgore_shared_02	1
wh3_dlc20_skills_shared_khorne_resistances	wh3_main_ie_nor_killgore_shared_02	1
wh3_dlc20_skills_shared_khorne_scorch	wh3_main_ie_nor_killgore_shared_02	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_duelist	wh3_main_ie_nor_killgore_shared_03	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_tactician	wh3_main_ie_nor_killgore_shared_03	1
wh3_dlc20_skills_shared_khorne_resistances	wh3_main_ie_nor_killgore_shared_03	1
wh3_dlc20_skills_shared_khorne_scorch	wh3_main_ie_nor_killgore_shared_03	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_duelist	wh3_main_ie_nor_killgore_shared_04	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist	wh3_main_ie_nor_killgore_shared_04	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_tactician	wh3_main_ie_nor_killgore_shared_04	1
wh3_dlc20_skills_shared_khorne_resistances	wh3_main_ie_nor_killgore_shared_04	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_duelist	wh3_main_ie_nor_killgore_shared_05	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist	wh3_main_ie_nor_killgore_shared_05	1
wh3_dlc20_skill_shared_chs_cha_exalted_hero_tactician	wh3_main_ie_nor_killgore_shared_05	1
wh3_dlc20_skills_shared_khorne_scorch	wh3_main_ie_nor_killgore_shared_05	1
wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	wh3_main_pro_skill_node_ksl_patriarch_battle_prayers_02	1
wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	wh3_main_pro_skill_node_ksl_patriarch_battle_prayers_04	1
wh3_main_skill_ksl_patriarch_unique_02	wh3_main_pro_skill_node_ksl_patriarch_unique_01	1
wh3_main_skill_ksl_patriarch_unique_03	wh3_main_pro_skill_node_ksl_patriarch_unique_01	1
wh3_main_skill_ksl_patriarch_unique_04	wh3_main_pro_skill_node_ksl_patriarch_unique_01	1
wh3_main_skill_ksl_patriarch_unique_05	wh3_main_pro_skill_node_ksl_patriarch_unique_01	1
wh3_main_skill_ksl_patriarch_unique_01	wh3_main_pro_skill_node_ksl_patriarch_unique_03	1
wh3_main_skill_ksl_patriarch_unique_02	wh3_main_pro_skill_node_ksl_patriarch_unique_03	1
wh3_main_skill_ksl_patriarch_unique_04	wh3_main_pro_skill_node_ksl_patriarch_unique_03	1
wh3_main_skill_ksl_patriarch_unique_05	wh3_main_pro_skill_node_ksl_patriarch_unique_03	1
wh3_main_skill_cth_caravan_master_smugglers_space	wh3_main_skill_innate_cth_caravan_master_1	1
wh3_main_skill_cth_caravan_master_wheelwright	wh3_main_skill_innate_cth_caravan_master_2	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_piercing	wh3_main_skill_node_cth_alchemist_self_1	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_poison	wh3_main_skill_node_cth_alchemist_self_1	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_flaming	wh3_main_skill_node_cth_alchemist_self_2	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_poison	wh3_main_skill_node_cth_alchemist_self_2	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_flaming	wh3_main_skill_node_cth_alchemist_self_3	1
wh3_main_skill_cth_alchemist_self_enchanted_metallurgy_piercing	wh3_main_skill_node_cth_alchemist_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_fire	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_heavens	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_light	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_fire	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_life	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_light	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_heavens	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_life	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_light	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_fire	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_heavens	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_life	wh3_main_skill_node_cth_dragon_blooded_shugengan_yang_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_beasts	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_death	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_shadow	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_0	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_beasts	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_metal	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_shadow	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_1	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_death	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_metal	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_shadow	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_2	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_beasts	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_death	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_3	1
wh3_main_skill_cth_dragon_blooded_shugengan_self_metal	wh3_main_skill_node_cth_dragon_blooded_shugengan_yin_self_3	1
wh3_main_skill_cth_zhao_ming_unique_07	wh3_main_skill_node_cth_zhao_ming_unique_5	1
wh3_main_skill_cth_zhao_ming_unique_08	wh3_main_skill_node_cth_zhao_ming_unique_5	1
wh3_main_skill_cth_zhao_ming_unique_06	wh3_main_skill_node_cth_zhao_ming_unique_6	1
wh3_main_skill_cth_zhao_ming_unique_08	wh3_main_skill_node_cth_zhao_ming_unique_6	1
wh3_main_skill_cth_zhao_ming_unique_06	wh3_main_skill_node_cth_zhao_ming_unique_7	1
wh3_main_skill_cth_zhao_ming_unique_07	wh3_main_skill_node_cth_zhao_ming_unique_7	1
wh3_main_skill_kho_locus_of_fury	wh3_main_skill_node_kho_bloodreaper_unique_0	1
wh3_main_skill_kho_locus_of_wrath	wh3_main_skill_node_kho_bloodreaper_unique_0	1
wh3_main_skill_kho_locus_of_abjuration	wh3_main_skill_node_kho_bloodreaper_unique_1	1
wh3_main_skill_kho_locus_of_wrath	wh3_main_skill_node_kho_bloodreaper_unique_1	1
wh3_main_skill_kho_locus_of_abjuration	wh3_main_skill_node_kho_bloodreaper_unique_2	1
wh3_main_skill_kho_locus_of_fury	wh3_main_skill_node_kho_bloodreaper_unique_2	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_fury	wh3_main_skill_node_kho_exalted_bloodthirster_unique_0	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_rage	wh3_main_skill_node_kho_exalted_bloodthirster_unique_0	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_rage	wh3_main_skill_node_kho_exalted_bloodthirster_unique_1	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_wrath	wh3_main_skill_node_kho_exalted_bloodthirster_unique_1	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_fury	wh3_main_skill_node_kho_exalted_bloodthirster_unique_2	1
wh3_main_skill_kho_exalted_bloodthirster_self_unique_wrath	wh3_main_skill_node_kho_exalted_bloodthirster_unique_2	1
wh3_main_skill_kho_locus_of_fury	wh3_main_skill_node_kho_herald_of_khorne_unique_0	1
wh3_main_skill_kho_locus_of_wrath	wh3_main_skill_node_kho_herald_of_khorne_unique_0	1
wh3_main_skill_kho_locus_of_abjuration	wh3_main_skill_node_kho_herald_of_khorne_unique_1	1
wh3_main_skill_kho_locus_of_wrath	wh3_main_skill_node_kho_herald_of_khorne_unique_1	1
wh3_main_skill_kho_locus_of_abjuration	wh3_main_skill_node_kho_herald_of_khorne_unique_2	1
wh3_main_skill_kho_locus_of_fury	wh3_main_skill_node_kho_herald_of_khorne_unique_2	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_ice_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_ice_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_ice_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_ice_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_ice_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_ice_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_ice_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_ice_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_ice_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_ice_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_ice_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_ice_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_ice_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_ice_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_ice_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_ice_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_ice_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_ice_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_ice_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_ice_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_01	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_02	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_03	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_05	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_04	1
wh3_main_skill_ksl_frost_maiden_unique_01	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_02	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_03	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_05	1
wh3_main_skill_ksl_frost_maiden_unique_04	wh3_main_skill_node_ksl_frost_maiden_tempest_unique_05	1
wh3_main_skill_ksl_dignitary_unique_patriarch_tors_battle_hymn	wh3_main_skill_node_ksl_patriarch_battle_prayers_02	1
wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	wh3_main_skill_node_ksl_patriarch_battle_prayers_02	1
wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	wh3_main_skill_node_ksl_patriarch_battle_prayers_03	1
wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	wh3_main_skill_node_ksl_patriarch_battle_prayers_03	1
