key	use_unit_exp_level_range	min_unit_exp_level_inclusive	max_unit_exp_level_inclusive	special_category
mp_cap_unit_tze_mon_spawn_of_tzeentch_0	false	-1	-1	
mp_cap_unit_tze_veh_burning_chariot_0	false	-1	-1	
mp_cap_unit_vmp_cav_black_knights_0	false	-1	-1	
mp_cap_unit_vmp_cav_black_knights_3	false	-1	-1	
mp_cap_unit_vmp_cav_blood_knights	false	-1	-1	
mp_cap_unit_vmp_cav_chillgheists_0	false	-1	-1	
mp_cap_unit_vmp_cav_hexwraiths	false	-1	-1	
mp_cap_unit_vmp_cav_vereks_reavers_0	false	-1	-1	
mp_cap_unit_vmp_inf_cairn_wraiths	false	-1	-1	
mp_cap_unit_vmp_inf_crypt_ghouls	false	-1	-1	
mp_cap_unit_vmp_inf_dire_wolves	false	-1	-1	
mp_cap_unit_vmp_inf_feasters_in_the_dusk_0	false	-1	-1	
mp_cap_unit_vmp_inf_fell_bats	false	-1	-1	
mp_cap_unit_vmp_inf_grave_guard_0	false	-1	-1	
mp_cap_unit_vmp_inf_grave_guard_1	false	-1	-1	
mp_cap_unit_vmp_inf_konigstein_stalkers_0	false	-1	-1	
mp_cap_unit_vmp_inf_skeleton_spearmen	false	-1	-1	
mp_cap_unit_vmp_inf_skeleton_warriors	false	-1	-1	
mp_cap_unit_vmp_inf_sternsmen_0	false	-1	-1	
mp_cap_unit_vmp_inf_tithe_0	false	-1	-1	
mp_cap_unit_vmp_inf_zombies	false	-1	-1	
mp_cap_unit_vmp_mon_crypt_horrors	false	-1	-1	
mp_cap_unit_vmp_mon_devils_swartzhafen_0	false	-1	-1	
mp_cap_unit_vmp_mon_direpack_0	false	-1	-1	
mp_cap_unit_vmp_mon_terrorgheist	false	-1	-1	
mp_cap_unit_vmp_mon_vargheists	false	-1	-1	
mp_cap_unit_vmp_mon_varghulf	false	-1	-1	
mp_cap_unit_vmp_veh_black_coach	false	-1	-1	
mp_cap_unit_vmp_veh_claw_of_nagash_0	false	-1	-1	
mp_cap_unit_vmp_veh_corpse_cart	false	-1	-1	
mp_cap_unit_vmp_veh_corpse_cart_balefire	false	-1	-1	
mp_cap_unit_vmp_veh_corpse_cart_lodestone	false	-1	-1	
mp_cap_unit_vmp_veh_mortis_engine	false	-1	-1	
mp_cap_unit_wef_cav_glade_riders_0	false	-1	-1	
mp_cap_unit_wef_cav_glade_riders_1	false	-1	-1	
mp_cap_unit_wef_cav_glade_riders_2	false	-1	-1	
mp_cap_unit_wef_cav_great_stag_knights_0	false	-1	-1	
mp_cap_unit_wef_cav_great_stag_knights_ror_0	false	-1	-1	
mp_cap_unit_wef_cav_hawk_riders	false	-1	-1	
mp_cap_unit_wef_cav_sisters_of_the_thorn	false	-1	-1	
mp_cap_unit_wef_cav_wild_riders_0	false	-1	-1	
mp_cap_unit_wef_cav_wild_riders_1	false	-1	-1	
mp_cap_unit_wef_cav_wild_riders_ror_0	false	-1	-1	
mp_cap_unit_wef_inf_bladesingers_0	false	-1	-1	
mp_cap_unit_wef_inf_deepwood_scouts_0	false	-1	-1	
mp_cap_unit_wef_inf_deepwood_scouts_1	false	-1	-1	
mp_cap_unit_wef_inf_dryads	false	-1	-1	
mp_cap_unit_wef_inf_dryads_ror_0	false	-1	-1	
mp_cap_unit_wef_inf_eternal_guard_0	false	-1	-1	
mp_cap_unit_wef_inf_eternal_guard_1	false	-1	-1	
mp_cap_unit_wef_inf_eternal_guard_ror_0	false	-1	-1	
mp_cap_unit_wef_inf_glade_guard_0	false	-1	-1	
mp_cap_unit_wef_inf_glade_guard_1	false	-1	-1	
mp_cap_unit_wef_inf_glade_guard_2	false	-1	-1	
mp_cap_unit_wef_inf_wardancers_0	false	-1	-1	
mp_cap_unit_wef_inf_wardancers_1	false	-1	-1	
mp_cap_unit_wef_inf_wardancers_ror_0	false	-1	-1	
mp_cap_unit_wef_inf_waywatchers	false	-1	-1	
mp_cap_unit_wef_inf_waywatchers_ror_0	false	-1	-1	
mp_cap_unit_wef_inf_wildwood_rangers	false	-1	-1	
mp_cap_unit_wef_inf_wildwood_rangers_ror_0	false	-1	-1	
mp_cap_unit_wef_mon_eagle	false	-1	-1	
mp_cap_unit_wef_mon_forest_dragon	false	-1	-1	
mp_cap_unit_wef_mon_griffon	false	-1	-1	
mp_cap_unit_wef_mon_treekin	false	-1	-1	
mp_cap_unit_wef_mon_treekin_ror_0	false	-1	-1	
mp_cap_unit_wef_mon_treemen	false	-1	-1	
mp_cap_unit_wef_mon_zoats	false	-1	-1	
mp_cap_unit_wef_mon_zoats_ror_0	false	-1	-1	
naval_all	false	-1	-1	
naval_units_artillery	false	-1	-1	
naval_units_assault	false	-1	-1	
naval_units_support	false	-1	-1	
nor_all	false	-1	-1	
nur_beast_of_nurgle_nurglings	false	-1	-1	
nur_beast_soul_grinder_great_unclean_one_rank7	true	7	9	
nur_beast_soul_grinder_great_unclean_one_rank7_ror	false	-1	-1	
nur_cavalry	false	-1	-1	
nur_cavalry_rank7	true	7	9	
nur_cavalry_rank7_ror	false	-1	-1	renown
nur_daemonic_all	false	-1	-1	
nur_flying_monstrous_infantry_warhounds_plague_toads	false	-1	-1	
nur_flying_monstrous_infantry_warhounds_plague_toads_rank7	true	7	9	
nur_flying_monstrous_infantry_warhounds_plague_toads_rank7_ror	false	-1	-1	renown
nur_forsaken	false	-1	-1	
nur_forsaken_spawn	false	-1	-1	
nur_furies_rot_flies_plague_drones	false	-1	-1	
nur_furies_rot_flies_plague_drones_rank7	true	7	9	
nur_infantry	false	-1	-1	
nur_infantry_daemonic	false	-1	-1	
nur_infantry_non_daemonic	false	-1	-1	
nur_infantry_rank7	true	7	9	
nur_infantry_rank7_ror	false	-1	-1	renown
nur_monsters	false	-1	-1	
nur_monsters_rank7	true	7	9	
nur_monsters_rank7_ror	false	-1	-1	renown
nur_monstrous_infantry	false	-1	-1	
nur_monstrous_infantry_rank7	true	7	9	
nur_monstrous_infantry_rank7_ror	false	-1	-1	renown
nur_non_daemonic_all	false	-1	-1	
nur_non_daemonic_units	false	-1	-1	
nur_nurglings_great_unclean_one	false	-1	-1	
nur_nurglings_plaguebearers_forsaken	false	-1	-1	
nur_nurglings_plaguebearers_forsaken_rank7	true	7	9	
nur_nurglings_plaguebearers_forsaken_rank7_ror	false	-1	-1	
nur_plague_drones_ror_rank7	false	-1	-1	
nur_plague_drones_rot_flies	false	-1	-1	
nur_plague_toad_rot_flies	false	-1	-1	
nur_plaguebearers	false	-1	-1	
nur_plaguebearers_forsaken_spawn	false	-1	-1	
nur_plaguetoads_pox_riders	false	-1	-1	
nur_pox_riders_plague_toads_spawn	false	-1	-1	
nur_pox_riders_plague_toads_spawn_rank7	true	7	9	
nur_pox_riders_plague_toads_spawn_rank7_ror	false	-1	-1	
nur_pox_riders_rank7_ror	false	-1	-1	
nur_rot_flies_beast	false	-1	-1	
nur_rot_flies_plague_drones_chaos_furies	false	-1	-1	
nur_soul_grinder_great_unclean_one	false	-1	-1	
nurgle_characters	false	-1	-1	
ogr_all_gnoblar	false	-1	-1	
ogr_cavalry_rank7_ror	false	-1	-1	renown
ogr_crushers	false	-1	-1	
ogr_gnoblar_trappers_leadbelchers_scraplaunchers_ironblasters_rank7	true	7	9	
ogr_gnoblar_trappers_leadbelchers_scraplaunchers_ironblasters_rank7_ror	false	-1	-1	
ogr_gnoblars	false	-1	-1	
ogr_gnoblars_ironguts_warriors_rank7	true	7	9	
ogr_gorgers	false	-1	-1	
ogr_inf	false	-1	-1	
ogr_ironguts	false	-1	-1	
ogr_ironguts_maneaters	false	-1	-1	
ogr_leadbelchers_scraplaunchers_ironblasters	false	-1	-1	
ogr_maneaters	false	-1	-1	
ogr_maneaters_gorgers_giants_rank7	true	7	9	
ogr_maneaters_gorgers_giants_rank7_ror	false	-1	-1	
ogr_mournfang_crushers	false	-1	-1	
ogr_mournfang_crushers_stonehorns_sabretusks_rank7	true	7	9	
ogr_mournfang_crushers_stonehorns_sabretusks_rank7_ror	false	-1	-1	
ogr_ogre_bulls	false	-1	-1	
ogr_sabretusks	false	-1	-1	
ogr_sabretusks_stonehorns_gorgers_giants	false	-1	-1	
rot_knights_all	false	-1	-1	
rot_knights_all_rank7	true	7	9	
rot_knights_all_rank7_ror	false	-1	-1	
skv_all	false	-1	-1	
skv_artillery	false	-1	-1	
skv_artillery_warmachines_rank7	true	7	9	
skv_artillery_warmachines_rank7_ror	false	-1	-1	
skv_clanrats	false	-1	-1	
skv_clanrats_slaves_stormvermin_rank7	true	7	9	
skv_clanrats_slaves_stormvermin_rank7_ror	false	-1	-1	
skv_clanrats_stormvermin_rank_1	true	1	9	
skv_clanrats_stormvermin_rank_2	true	2	9	
skv_clanrats_stormvermin_rank_3	true	3	9	
skv_clanrats_stormvermin_rank_4	true	4	9	
skv_clanrats_stormvermin_rank_5	true	5	9	
skv_clanrats_stormvermin_rank_6	true	6	9	
skv_clanrats_stormvermin_rank_7	true	7	9	
skv_clanrats_stormvermin_rank_8	true	8	9	
skv_clanrats_stormvermin_rank_9	true	9	9	
skv_deathrunners	false	-1	-1	
skv_deathrunners_rank7	true	7	9	
skv_deathrunners_ror	false	-1	-1	
skv_dlc14_triads	false	-1	-1	
skv_dlc14_triads_rank7	true	7	9	
skv_dlc14_triads_ror	false	-1	-1	
skv_dlc14_warp_grinders	false	-1	-1	
skv_dlc14_warp_grinders_rank7	true	7	9	
skv_doomwheel	false	-1	-1	
skv_gutterrunners	false	-1	-1	
skv_hellpit_abomination	false	-1	-1	
skv_infantry	false	-1	-1	
skv_melee_infantry_rank7	true	7	9	
skv_nightrunners	false	-1	-1	
skv_plague_all	false	-1	-1	
skv_plagueclaw	false	-1	-1	
skv_plaguemonks	false	-1	-1	
skv_plaguemonks_rank7	true	7	9	
skv_plaguemonks_rank7_ror	false	-1	-1	
skv_ranged_infantry_weaponteams_rank7	true	7	9	
skv_ratogres	false	-1	-1	
skv_ratogres_hellpit_rank7	true	7	9	
skv_runners_rank7	true	7	9	
skv_runners_ror	false	-1	-1	
skv_slaves	false	-1	-1	
skv_stormvermin	false	-1	-1	
skv_stormvermin_clanrats	false	-1	-1	
skv_warpstone_units	false	-1	-1	
skv_weaponteams	false	-1	-1	
skv_weaponteams_no_warpgrinder	false	-1	-1	
skv_weaponteams_rank7	true	7	9	
skv_weaponteams_rank7_ror	false	-1	-1	
sla_alluress_heroes	false	-1	-1	
sla_cavalry_chariots	false	-1	-1	
sla_cavalry_rank7	true	7	9	
sla_cavalry_rank7_ror	false	-1	-1	renown
sla_chariots	false	-1	-1	
sla_chariots_rank7	true	7	9	
sla_chariots_rank7_ror	false	-1	-1	
sla_daemonettes	false	-1	-1	
sla_fiends	false	-1	-1	
sla_furies_spawn_fiends	false	-1	-1	
sla_hellstriders	false	-1	-1	
sla_infantry_rank7	true	7	9	
sla_infantry_rank7_ror	false	-1	-1	
sla_keeper_of_secrets_soul_grinder	false	-1	-1	
sla_marauders	false	-1	-1	
sla_marauders_hellstriders	false	-1	-1	
sla_monsters	false	-1	-1	
sla_monsters_rank7	true	7	9	
sla_monsters_rank7_ror	false	-1	-1	
sla_mortal_infantry	false	-1	-1	
sla_seekers	false	-1	-1	
slaanesh_characters	false	-1	-1	
summoned_zombies	false	-1	-1	
thorek_mounted	false	-1	-1	
tze_blue_pink_horrors	false	-1	-1	
tze_blue_pink_horrors_no_exalted	false	-1	-1	
tze_burning_chariot	false	-1	-1	
tze_centigors_rank7	true	7	9	
tze_chaos_furies_screamers	false	-1	-1	
tze_chaos_knights_disc_knights	false	-1	-1	
tze_cultist	false	-1	-1	
tze_doom_knights	false	-1	-1	
tze_exalted_flamer	false	-1	-1	
tze_exalted_flamer_changebringer	false	-1	-1	
tze_exalted_lords_of_change_kairos	false	-1	-1	
tze_flamers_burning_chariot_rank7	true	7	9	
tze_flamers_exalted_flamer_burning_chariot	false	-1	-1	
tze_forsaken_spawn	false	-1	-1	
tze_forsaken_spawn_lord_of_change_soul_grinder_rank7	true	7	9	
tze_forsaken_spawn_lord_of_change_soul_grinder_rank7_ror	false	-1	-1	
tze_horrors_lord_of_change	false	-1	-1	
tze_horrors_rank7	true	7	9	
tze_horrors_rank7_ror	false	-1	-1	
tze_iridescent_horrors	false	-1	-1	
tze_knights_furies_screamers_rank7	true	7	9	
tze_knights_furies_screamers_rank7_ror	false	-1	-1	
tze_lord_of_change_soul_grinder	false	-1	-1	
tze_pink_horrors	false	-1	-1	
tzeentch_characters	false	-1	-1	
undivided_characters	false	-1	-1	
units_with_hp_regen	false	-1	-1	
vmp_agents	false	-1	-1	
vmp_all	false	-1	-1	
vmp_bats	false	-1	-1	
vmp_beasts	false	-1	-1	
vmp_blood_knights	false	-1	-1	
vmp_bound_spirits	false	-1	-1	
vmp_characters	false	-1	-1	
vmp_chariots	false	-1	-1	
vmp_corpses	false	-1	-1	
vmp_dlc04_all_characters	false	-1	-1	
vmp_dlc04_corpse_carts	false	-1	-1	
vmp_dlc04_corpse_carts_mortis_engine	false	-1	-1	
vmp_ghouls	false	-1	-1	
vmp_graveguard	false	-1	-1	
vmp_horrors	false	-1	-1	
vmp_necromancers	false	-1	-1	
vmp_necromancers_heroes	false	-1	-1	
vmp_ror	false	-1	-1	
vmp_skeletal_cav	false	-1	-1	
vmp_skeletal_inf	false	-1	-1	
vmp_terrorgheist	false	-1	-1	
vmp_unit_bat_swarms	false	-1	-1	
vmp_unit_black_coach	false	-1	-1	
vmp_unit_black_knights_0	false	-1	-1	
vmp_unit_black_knights_1	false	-1	-1	
vmp_unit_cairn_wraiths	false	-1	-1	
vmp_unit_corpse_cart_1	false	-1	-1	
vmp_unit_corpse_cart_2	false	-1	-1	
vmp_unit_crypt_ghouls	false	-1	-1	
vmp_unit_crypt_horrors	false	-1	-1	
vmp_unit_dire_wolves	false	-1	-1	
vmp_unit_fell_bats	false	-1	-1	
vmp_unit_graveguard_0	false	-1	-1	
vmp_unit_graveguard_1	false	-1	-1	
vmp_unit_hexwraiths	false	-1	-1	
vmp_unit_mortis_engine_0	false	-1	-1	
vmp_unit_skeletons_0	false	-1	-1	
vmp_unit_skeletons_1	false	-1	-1	
vmp_unit_terrorgheist	false	-1	-1	
vmp_unit_vargheist	false	-1	-1	
vmp_unit_varghulf	false	-1	-1	
vmp_unit_zombies	false	-1	-1	
vmp_vargheists	false	-1	-1	
vmp_varghulfs	false	-1	-1	
vmp_wolves	false	-1	-1	
vmp_wraiths	false	-1	-1	
vmp_wraiths_mournguls	false	-1	-1	
vmp_zombies	false	-1	-1	
war_beasts	false	-1	-1	
war_machines	false	-1	-1	
wef_dlc05_animals	false	-1	-1	
wef_dlc05_dryads	false	-1	-1	
wef_dlc05_elf_characters	false	-1	-1	
wef_dlc05_elf_treeking_units	false	-1	-1	
wef_dlc05_eternal_guard	false	-1	-1	
wef_dlc05_glade_guard	false	-1	-1	
wef_dlc05_glade_riders	false	-1	-1	
wef_dlc05_great_eagles	false	-1	-1	
wef_dlc05_hawk_riders	false	-1	-1	
wef_dlc05_spellsingers	false	-1	-1	
wef_dlc05_treemen	false	-1	-1	
wef_dlc05_trees	false	-1	-1	
wef_dlc05_trees_not_dryad_ror	false	-1	-1	
wef_dlc05_wardancers	false	-1	-1	
wef_dlc05_waystalkers	false	-1	-1	
wef_dlc05_waywatchers	false	-1	-1	
wef_dlc05_wild_riders	false	-1	-1	
wef_dlc05_wildwood_rangers	false	-1	-1	
wef_dlc05_wood_elf_branchwraiths	false	-1	-1	
wef_dlc05_wood_elf_cavalry	false	-1	-1	
wef_dlc05_wood_elf_dragon	false	-1	-1	
wef_dlc05_wood_elf_elf_units	false	-1	-1	
wef_dlc05_wood_elf_elite_elven_units	false	-1	-1	
wef_dlc05_wood_elf_elite_treekin_units	false	-1	-1	
wef_dlc05_wood_elf_infantry	false	-1	-1	
wef_dlc05_wood_elf_missile_units	false	-1	-1	
wef_dlc05_wood_elf_sisters_thorn	false	-1	-1	
wef_dlc16_wild_riders_great_stag_knights	false	-1	-1	
wef_hawk_riders	false	-1	-1	
wef_orion	false	-1	-1	
wh2_def_beasts_witchelf_rank7	true	7	9	
wh2_def_beasts_witchelf_rank7_ror	false	-1	-1	
wh2_def_beasts_witchelf_ror	false	-1	-1	
wh2_def_blackguard_executioner_coldones_rank7	true	7	9	
wh2_def_blackguard_executioner_coldones_rank7_ror	false	-1	-1	
wh2_def_corsairs_shades_riders_rank7	true	7	9	
wh2_def_corsairs_shades_riders_rank7_ror	false	-1	-1	
wh2_def_death_hag_and_witch_elf	false	-1	-1	
wh2_def_dreadlords	false	-1	-1	
wh2_def_khaine_units	false	-1	-1	
wh2_def_lzd_cold_ones	false	-1	-1	
wh2_def_militia_boltthrower_rank7	true	7	9	
wh2_def_militia_boltthrower_rank7_ror	false	-1	-1	
wh2_dlc09_tmb_all_archer_units	false	-1	-1	
wh2_dlc09_tmb_all_horse_driven_units	false	-1	-1	
wh2_dlc09_tmb_all_melee_infantry	false	-1	-1	
wh2_dlc09_tmb_all_skeleton	false	-1	-1	
wh2_dlc09_tmb_all_strctural_units	false	-1	-1	
wh2_dlc09_tmb_art_casket_of_souls_0	false	-1	-1	
wh2_dlc09_tmb_art_screaming_skull_catapult_0	false	-1	-1	
wh2_dlc09_tmb_carrion_scorpion	false	-1	-1	
wh2_dlc09_tmb_casket_of_souls	false	-1	-1	
wh2_dlc09_tmb_catapult	false	-1	-1	
wh2_dlc09_tmb_cav_hexwraiths	false	-1	-1	
wh2_dlc09_tmb_cav_necropolis_knights_0	false	-1	-1	
wh2_dlc09_tmb_cav_necropolis_knights_1	false	-1	-1	
wh2_dlc09_tmb_cav_necropolis_knights_ror	false	-1	-1	
wh2_dlc09_tmb_cav_nehekhara_horsemen_0	false	-1	-1	
wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	false	-1	-1	
wh2_dlc09_tmb_cav_skeleton_horsemen_0	false	-1	-1	
wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0	false	-1	-1	
wh2_dlc09_tmb_characters	false	-1	-1	
wh2_dlc09_tmb_chariots	false	-1	-1	
wh2_dlc09_tmb_crafted_units	false	-1	-1	crafted
wh2_dlc09_tmb_horsemen	false	-1	-1	
wh2_dlc09_tmb_inf_crypt_ghouls	false	-1	-1	
wh2_dlc09_tmb_inf_nehekhara_warriors_0	false	-1	-1	
wh2_dlc09_tmb_inf_nehekhara_warriors_ror	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_archer_and_ushabti_archer	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_archers_0	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_archers_ror	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_spearmen_0	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_spearmen_ror	false	-1	-1	
wh2_dlc09_tmb_inf_skeleton_warriors_0	false	-1	-1	
wh2_dlc09_tmb_inf_tomb_guard_0	false	-1	-1	
wh2_dlc09_tmb_inf_tomb_guard_1	false	-1	-1	
wh2_dlc09_tmb_inf_tomb_guard_ror	false	-1	-1	
wh2_dlc09_tmb_mon_carrion_0	false	-1	-1	
wh2_dlc09_tmb_mon_carrion_ror	false	-1	-1	
wh2_dlc09_tmb_mon_dire_wolves	false	-1	-1	
wh2_dlc09_tmb_mon_fell_bats	false	-1	-1	
wh2_dlc09_tmb_mon_heirotitan_0	false	-1	-1	
wh2_dlc09_tmb_mon_necrosphinx_0	false	-1	-1	
wh2_dlc09_tmb_mon_necrosphinx_ror	false	-1	-1	
wh2_dlc09_tmb_mon_sepulchral_stalkers_0	false	-1	-1	
wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	false	-1	-1	
wh2_dlc09_tmb_mon_tomb_scorpion_0	false	-1	-1	
wh2_dlc09_tmb_mon_ushabti_0	false	-1	-1	
wh2_dlc09_tmb_mon_ushabti_1	false	-1	-1	
wh2_dlc09_tmb_mon_ushabti_ror	false	-1	-1	
wh2_dlc09_tmb_necropolis_knights	false	-1	-1	
wh2_dlc09_tmb_necrosphinx	false	-1	-1	
wh2_dlc09_tmb_scorpion_no_ror	false	-1	-1	
wh2_dlc09_tmb_sepulchral_stalkers	false	-1	-1	
wh2_dlc09_tmb_skeleton_archer	false	-1	-1	
wh2_dlc09_tmb_skeleton_melee_infantry	false	-1	-1	
wh2_dlc09_tmb_speculchral_necropolis	false	-1	-1	
wh2_dlc09_tmb_speculchral_necropolis_no_ror	false	-1	-1	
wh2_dlc09_tmb_sphinx_all	false	-1	-1	
wh2_dlc09_tmb_stalker_necropolis_knight	false	-1	-1	
wh2_dlc09_tmb_titan_sphinx	false	-1	-1	
wh2_dlc09_tmb_tomb_guard	false	-1	-1	
wh2_dlc09_tmb_tomb_guards_chariots	false	-1	-1	
wh2_dlc09_tmb_tomb_guards_chariots_no_ror	false	-1	-1	
wh2_dlc09_tmb_tomb_prince_chariot	false	-1	-1	
wh2_dlc09_tmb_tomb_prince_foot	false	-1	-1	
wh2_dlc09_tmb_tomb_prince_steed	false	-1	-1	
wh2_dlc09_tmb_ushabti	false	-1	-1	
wh2_dlc09_tmb_ushabti_no_ror	false	-1	-1	
wh2_dlc09_tmb_veh_khemrian_warsphinx_0	false	-1	-1	
wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	false	-1	-1	
wh2_dlc09_tmb_veh_skeleton_chariot_0	false	-1	-1	
wh2_dlc09_tmb_vet_all_archer	true	7	9	
wh2_dlc09_tmb_vet_all_archer_ror	false	-1	-1	
wh2_dlc09_tmb_vet_all_cav	true	7	9	
wh2_dlc09_tmb_vet_all_cav_ror	false	-1	-1	
wh2_dlc09_tmb_vet_all_infantry	true	7	9	
wh2_dlc09_tmb_vet_all_infantry_ror	false	-1	-1	
wh2_dlc09_tmb_vet_all_monster	true	7	9	
wh2_dlc09_tmb_vet_all_monster_ror	false	-1	-1	
wh2_dlc09_tmb_vet_carrion	true	7	9	
wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	false	-1	-1	
wh2_dlc10_def_cav_raven_heralds_ror_0	false	-1	-1	
wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	false	-1	-1	
wh2_dlc10_def_cha_hellebron	false	-1	-1	
wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	false	-1	-1	
wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	false	-1	-1	
wh2_dlc10_def_inf_the_bolt_fiends_ror_0	false	-1	-1	
wh2_dlc10_def_inf_the_hellebronai_ror_0	false	-1	-1	
wh2_dlc10_def_innate_skill_crone_hellebron	false	-1	-1	
wh2_dlc10_def_mon_chill_of_sontar_ror_0	false	-1	-1	
wh2_dlc10_def_witch_elves_death_hags	false	-1	-1	
wh2_dlc10_hef_all_ranged	false	-1	-1	
wh2_dlc10_hef_cav_the_fireborn_ror_0	false	-1	-1	
wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	false	-1	-1	
wh2_dlc10_hef_handmaiden	false	-1	-1	
wh2_dlc10_hef_handmaiden_and_sisters	false	-1	-1	
wh2_dlc10_hef_inf_dryads_0	false	-1	-1	
wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	false	-1	-1	
wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	false	-1	-1	
wh2_dlc10_hef_inf_shadow_walkers	false	-1	-1	
wh2_dlc10_hef_inf_the_grey_ror_0	false	-1	-1	
wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0	false	-1	-1	
wh2_dlc10_hef_inf_the_silverpelts_ror_0	false	-1	-1	
wh2_dlc10_hef_inf_the_storm_riders_ror_0	false	-1	-1	
wh2_dlc11_brt_grail_reliquae_battle_pilgrims_foot_squires	false	-1	-1	
wh2_dlc11_brt_mounted_yeomen_grail_knights_grail_guardians_knights_errant_knights_of_the_realm_questing_knights	false	-1	-1	
wh2_dlc11_brt_peasant_bowmen_mounted_yeomen_archers	false	-1	-1	
wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms	false	-1	-1	
wh2_dlc11_brt_pegasus_knights_royal_pegasus_knights_royal_hippogryph_knights	false	-1	-1	
wh2_dlc11_brt_vets_grail_knights_grail_guardians_royal_pegasus_knights_royal_hippogryph_knights	true	7	9	
wh2_dlc11_brt_vets_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights	true	7	9	
wh2_dlc11_brt_vets_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights_ror	false	-1	-1	
wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet	true	7	9	
wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet_ror	false	-1	-1	
wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	true	7	9	
wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_ror	false	-1	-1	
wh2_dlc11_bst_centigors_chariot	false	-1	-1	
wh2_dlc11_bst_minotaurs_cygor	false	-1	-1	
wh2_dlc11_bst_spawn_giant	false	-1	-1	
wh2_dlc11_bst_ungor_gor_bestigor	false	-1	-1	
wh2_dlc11_bst_ungor_raiders_centigors_throwing_axes	false	-1	-1	
wh2_dlc11_bst_vets_spawn_minotaur_giant	true	7	9	
wh2_dlc11_bst_vets_spawn_minotaur_giant_ror	false	-1	-1	
wh2_dlc11_bst_vets_ungor_gor_bestigor	true	7	9	
wh2_dlc11_bst_vets_ungor_gor_bestigor_ror	false	-1	-1	
wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor	true	7	9	
wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor_ror	false	-1	-1	
wh2_dlc11_bst_vets_warhounds_razorgors_centigors_chariots_harpies	true	7	9	
wh2_dlc11_bst_vets_warhounds_razorgors_centigors_chariots_harpies_ror	false	-1	-1	
wh2_dlc11_bst_warhounds_razorgor_herd_harpies	false	-1	-1	
wh2_dlc11_cst_all_infantry	false	-1	-1	
wh2_dlc11_cst_all_large_units	false	-1	-1	
wh2_dlc11_cst_all_monster_ultility	false	-1	-1	
wh2_dlc11_cst_all_monsters	false	-1	-1	
wh2_dlc11_cst_all_ranged	false	-1	-1	
wh2_dlc11_cst_all_single_monster	false	-1	-1	
wh2_dlc11_cst_animated_hulk_mournguls	false	-1	-1	
wh2_dlc11_cst_army_chain_giant_monster	true	7	9	
wh2_dlc11_cst_army_chain_giant_monster_ror	false	-1	-1	
wh2_dlc11_cst_army_chain_set_infantry	true	7	9	
wh2_dlc11_cst_army_chain_set_infantry_ror	false	-1	-1	
wh2_dlc11_cst_army_chain_set_monster	true	7	9	
wh2_dlc11_cst_army_chain_set_monster_ror	false	-1	-1	
wh2_dlc11_cst_army_chain_set_ranged	true	7	9	
wh2_dlc11_cst_army_chain_set_ranged_ror	false	-1	-1	
wh2_dlc11_cst_art_carronade	false	-1	-1	
wh2_dlc11_cst_art_mortar	false	-1	-1	
wh2_dlc11_cst_art_queen_bess	false	-1	-1	
wh2_dlc11_cst_cav_deck_droppers_0	false	-1	-1	
wh2_dlc11_cst_cav_deck_droppers_1	false	-1	-1	
wh2_dlc11_cst_cav_deck_droppers_2	false	-1	-1	
wh2_dlc11_cst_cav_deck_droppers_ror_0	false	-1	-1	
wh2_dlc11_cst_cha_aranessa_0	false	-1	-1	
wh2_dlc11_cst_cha_cylostra_direfin_0	false	-1	-1	
wh2_dlc11_cst_cha_luthor_harkon_0	false	-1	-1	
wh2_dlc11_cst_cha_mourngul_0	false	-1	-1	
wh2_dlc11_cst_cha_vampire_fleet_admiral	false	-1	-1	
wh2_dlc11_cst_cha_vampire_fleet_admiral_female	false	-1	-1	
