base_unit	mounted_unit	icon_name
wh_dlc08_nor_cha_wulfrik_0	wh_dlc08_nor_cha_wulfrik_3	ui/campaign ui/mounts/mount_mammoth.png
wh_main_brt_cha_damsel_0	wh_main_brt_cha_damsel_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_brt_cha_damsel_0	wh_main_brt_cha_damsel_3	ui/campaign ui/mounts/mount_unicorn.png
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_1	ui/campaign ui/mounts/mount_beaquis.png
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_4	ui/campaign ui/mounts/mount_hippogryph.png
wh_main_brt_cha_lord_0	wh_main_brt_cha_lord_2	ui/campaign ui/mounts/mount_hippogryph.png
wh_main_brt_cha_lord_0	wh_main_brt_cha_lord_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_main_brt_cha_lord_0	wh_main_brt_cha_lord_4	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_brt_cha_paladin_0	wh_main_brt_cha_paladin_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_main_brt_cha_paladin_0	wh_main_brt_cha_paladin_4	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_chs_cha_archaon_the_everchosen_0	wh_main_chs_cha_archaon_the_everchosen_1	ui/campaign ui/mounts/mount_dorghar.png
wh_main_chs_cha_chaos_lord_0	wh_dlc01_chs_cha_chaos_lord_10	ui/campaign ui/mounts/mount_manticore.png
wh_main_chs_cha_chaos_lord_0	wh_dlc01_chs_cha_chaos_lord_2	ui/campaign ui/mounts/mount_chaos_dragon.png
wh_main_chs_cha_chaos_lord_0	wh_main_chs_cha_chaos_lord_11	ui/campaign ui/mounts/mount_chaos_steed.png
wh_main_chs_cha_chaos_lord_0	wh_main_chs_cha_chaos_lord_8	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_main_chs_cha_chaos_sorcerer_death_0	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_main_chs_cha_chaos_sorcerer_death_0	wh_main_chs_cha_chaos_sorcerer_death_10	ui/campaign ui/mounts/mount_chaos_steed.png
wh_main_chs_cha_chaos_sorcerer_death_0	wh_main_chs_cha_chaos_sorcerer_death_9	ui/campaign ui/mounts/mount_manticore.png
wh_main_chs_cha_chaos_sorcerer_fire_0	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_main_chs_cha_chaos_sorcerer_fire_0	wh_main_chs_cha_chaos_sorcerer_fire_10	ui/campaign ui/mounts/mount_chaos_steed.png
wh_main_chs_cha_chaos_sorcerer_fire_0	wh_main_chs_cha_chaos_sorcerer_fire_9	ui/campaign ui/mounts/mount_manticore.png
wh_main_chs_cha_chaos_sorcerer_metal_0	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_main_chs_cha_chaos_sorcerer_metal_0	wh_main_chs_cha_chaos_sorcerer_metal_10	ui/campaign ui/mounts/mount_chaos_steed.png
wh_main_chs_cha_chaos_sorcerer_metal_0	wh_main_chs_cha_chaos_sorcerer_metal_9	ui/campaign ui/mounts/mount_manticore.png
wh_main_chs_cha_exalted_hero_0	wh_dlc01_chs_cha_exalted_hero_10	ui/campaign ui/mounts/mount_manticore.png
wh_main_chs_cha_exalted_hero_0	wh_main_chs_cha_exalted_hero_12	ui/campaign ui/mounts/mount_chaos_steed.png
wh_main_chs_cha_exalted_hero_0	wh_main_chs_cha_exalted_hero_7	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_main_emp_cha_balthasar_gelt_0	wh_main_emp_cha_balthasar_gelt_1	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_balthasar_gelt_0	wh_main_emp_cha_balthasar_gelt_3	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_captain_0	wh_main_emp_cha_captain_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_captain_0	wh_main_emp_cha_captain_3	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_general_0	wh_main_emp_cha_general_1	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_general_0	wh_main_emp_cha_general_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_general_0	wh_main_emp_cha_general_3	ui/campaign ui/mounts/mount_imperial_griffon.png
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_1	ui/campaign ui/mounts/mount_deathclaw.png
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_4	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_warrior_priest_0	wh_main_emp_cha_warrior_priest_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_wizard_fire_0	wh_main_emp_cha_wizard_fire_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_wizard_fire_0	wh_main_emp_cha_wizard_fire_3	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_wizard_heavens_0	wh_main_emp_cha_wizard_heavens_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_wizard_heavens_0	wh_main_emp_cha_wizard_heavens_4	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_emp_cha_wizard_light_0	wh_main_emp_cha_wizard_light_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_main_emp_cha_wizard_light_0	wh_main_emp_cha_wizard_light_4	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_grn_cha_azhag_the_slaughterer_0	wh_main_grn_cha_azhag_the_slaughterer_1	ui/campaign ui/mounts/mount_skullmuncha.png
wh_main_grn_cha_goblin_big_boss_0	wh_main_grn_cha_goblin_big_boss_1	ui/campaign ui/mounts/mount_giant_wolf.png
wh_main_grn_cha_goblin_big_boss_0	wh_main_grn_cha_goblin_big_boss_2	ui/campaign ui/mounts/mount_giant_spider.png
wh_main_grn_cha_goblin_big_boss_0	wh_main_grn_cha_goblin_big_boss_4	ui/campaign ui/mounts/mount_wolf_chariot.png
wh_main_grn_cha_goblin_great_shaman_0	wh2_twa01_grn_cha_goblin_great_shaman_3	ui/campaign ui/mounts/mount_arachnarok_spider.png
wh_main_grn_cha_goblin_great_shaman_0	wh_main_grn_cha_goblin_great_shaman_1	ui/campaign ui/mounts/mount_giant_wolf.png
wh_main_grn_cha_goblin_great_shaman_0	wh_main_grn_cha_goblin_great_shaman_2	ui/campaign ui/mounts/mount_wolf_chariot.png
wh_main_grn_cha_orc_shaman_0	wh_main_grn_cha_orc_shaman_1	ui/campaign ui/mounts/mount_war_boar.png
wh_main_grn_cha_orc_warboss_0	wh_main_grn_cha_orc_warboss_1	ui/campaign ui/mounts/mount_wyvern.png
wh_main_grn_cha_orc_warboss_0	wh_main_grn_cha_orc_warboss_2	ui/campaign ui/mounts/mount_war_boar.png
wh_main_grn_cha_orc_warboss_0	wh_main_grn_cha_orc_warboss_3	ui/campaign ui/mounts/mount_war_boar_chariot.png
wh_main_ksl_cha_captain_0	wh_main_ksl_cha_captain_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_ksl_cha_general_0	wh_main_ksl_cha_general_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_ksl_cha_wizard_0	wh_main_ksl_cha_wizard_1	ui/campaign ui/mounts/mount_warhorse.png
wh_main_nor_cha_chaos_sorcerer_0	wh_main_nor_cha_chaos_sorcerer_1	ui/campaign ui/mounts/mount_warhorse.png
wh_main_nor_cha_marauder_chieftan_0	wh_main_nor_cha_marauder_chieftan_1	ui/campaign ui/mounts/mount_warhorse.png
wh_main_nor_cha_marauder_chieftan_0	wh_main_nor_cha_marauder_chieftan_2	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_main_nor_cha_marauder_chieftan_0	wh_main_nor_cha_marauder_chieftan_3	ui/campaign ui/mounts/mount_mammoth.png
wh_main_teb_cha_captain_0	wh_main_teb_cha_captain_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_teb_cha_general_0	wh_main_teb_cha_general_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_main_teb_cha_wizard_0	wh_main_teb_cha_wizard_1	ui/campaign ui/mounts/mount_warhorse.png
wh_main_vmp_cha_heinrich_kemmler	wh2_dlc11_vmp_cha_heinrich_kemmler_1	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_2	ui/campaign ui/mounts/mount_hellsteed.png
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_3	ui/campaign ui/mounts/mount_zombie_dragon.png
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_4	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_main_vmp_cha_master_necromancer_0	wh_dlc04_vmp_cha_master_necromancer_1	ui/campaign ui/mounts/mount_corpse_cart.png
wh_main_vmp_cha_master_necromancer_0	wh_dlc04_vmp_cha_master_necromancer_2	UI/Campaign UI/mounts/mount_corpse_cart_with_balefire.png
wh_main_vmp_cha_master_necromancer_0	wh_dlc04_vmp_cha_master_necromancer_3	UI/Campaign UI/mounts/mount_corpse_cart_with_lodestone.png
wh_main_vmp_cha_master_necromancer_0	wh_main_vmp_cha_master_necromancer_4	ui/campaign ui/mounts/mount_hellsteed.png
wh_main_vmp_cha_master_necromancer_0	wh_main_vmp_cha_master_necromancer_5	ui/campaign ui/mounts/mount_nightmare.png
wh_main_vmp_cha_necromancer_0	wh_dlc04_vmp_cha_necromancer_1	ui/campaign ui/mounts/mount_corpse_cart.png
wh_main_vmp_cha_necromancer_0	wh_dlc04_vmp_cha_necromancer_2	UI/Campaign UI/mounts/mount_corpse_cart_with_balefire.png
wh_main_vmp_cha_necromancer_0	wh_dlc04_vmp_cha_necromancer_3	UI/Campaign UI/mounts/mount_corpse_cart_with_lodestone.png
wh_main_vmp_cha_necromancer_0	wh_main_vmp_cha_necromancer_5	ui/campaign ui/mounts/mount_nightmare.png
wh_main_vmp_cha_vampire_0	wh_main_vmp_cha_vampire_1	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_main_vmp_cha_vampire_0	wh_main_vmp_cha_vampire_2	ui/campaign ui/mounts/mount_hellsteed.png
wh_main_vmp_cha_vampire_lord_0	wh_main_vmp_cha_vampire_lord_2	ui/campaign ui/mounts/mount_hellsteed.png
wh_main_vmp_cha_vampire_lord_0	wh_main_vmp_cha_vampire_lord_3	ui/campaign ui/mounts/mount_zombie_dragon.png
wh_main_vmp_cha_vampire_lord_0	wh_main_vmp_cha_vampire_lord_5	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_main_vmp_cha_wight_king_0	wh_main_vmp_cha_wight_king_2	ui/campaign ui/mounts/mount_barded_skeletal_steed.png
wh_pro02_vmp_cha_isabella_von_carstein_0	wh_pro02_vmp_cha_isabella_von_carstein_2	ui/campaign ui/mounts/mount_hellsteed.png
wh_pro02_vmp_cha_isabella_von_carstein_0	wh_pro02_vmp_cha_isabella_von_carstein_4	ui/campaign ui/mounts/mount_barded_nightmare.png
