attribute	attribute_group
ignore_trees	wh_dlc05_wef_inf_deepwood_scouts_1
ignore_trees	wh_dlc05_wef_inf_deepwood_scouts_1_qb
ignore_trees	wh_dlc05_wef_inf_dryads_0
ignore_trees	wh_dlc05_wef_inf_eternal_guard_0
ignore_trees	wh_dlc05_wef_inf_eternal_guard_1
ignore_trees	wh_dlc05_wef_inf_glade_guard_0
ignore_trees	wh_dlc05_wef_inf_glade_guard_1
ignore_trees	wh_dlc05_wef_inf_glade_guard_1_qb
ignore_trees	wh_dlc05_wef_inf_glade_guard_2
ignore_trees	wh_dlc05_wef_inf_wardancers_0
ignore_trees	wh_dlc05_wef_inf_wardancers_1
ignore_trees	wh_dlc05_wef_inf_waywatchers_0
ignore_trees	wh_dlc05_wef_inf_wildwood_rangers_0
ignore_trees	wh_dlc05_wef_mon_treekin_0
ignore_trees	wh_dlc05_wef_mon_treeman_0
ignore_trees	wh_pro04_bst_inf_bestigor_herd_ror_0
ignore_trees	wh_pro04_bst_inf_centigors_ror_0
ignore_trees	wh_pro04_bst_inf_cygor_ror_0
ignore_trees	wh_pro04_bst_inf_gor_herd_ror_0
ignore_trees	wh_pro04_bst_inf_minotaurs_ror_0
ignore_trees	wh_pro04_bst_inf_ungor_spearmen_ror_0
ignore_trees	wh_pro04_wef_cav_wild_riders_ror_0
ignore_trees	wh_pro04_wef_inf_eternal_guard_ror_0
ignore_trees	wh_pro04_wef_inf_wardancers_ror_0
ignore_trees	wh_pro04_wef_inf_waywatchers_ror_0
ignore_trees	wh_pro04_wef_inf_wildwood_rangers_ror_0
ignore_trees	wh_pro04_wef_mon_treekin_ror_0
immune_to_psychology	wh2_dlc10_hef_inf_dryads_0
immune_to_psychology	wh2_dlc10_hef_mon_treekin_0
immune_to_psychology	wh2_dlc11_cst_cha_aranessa_0
immune_to_psychology	wh2_dlc11_cst_cha_aranessa_1
immune_to_psychology	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
immune_to_psychology	wh2_dlc13_emp_cav_empire_knights_ror_2
immune_to_psychology	wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0
immune_to_psychology	wh2_dlc13_emp_cha_markus_wulfhart_0
immune_to_psychology	wh2_dlc13_emp_inf_huntsmen_ror_0
immune_to_psychology	wh2_dlc13_lzd_cha_gor_rok_0
immune_to_psychology	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
immune_to_psychology	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
immune_to_psychology	wh2_dlc15_grn_cav_squig_hoppers_waaagh_0
immune_to_psychology	wh2_dlc16_skv_cha_ghoritch_0
immune_to_psychology	wh2_dlc16_skv_cha_ghoritch_0_boss
immune_to_psychology	wh2_dlc16_skv_mon_rat_ogres_ror_0
immune_to_psychology	wh2_dlc16_wef_cha_drycha_0
immune_to_psychology	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
immune_to_psychology	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
immune_to_psychology	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
immune_to_psychology	wh2_dlc16_wef_inf_bladesingers_0
immune_to_psychology	wh2_dlc16_wef_inf_dryads_0_summoned
immune_to_psychology	wh2_dlc16_wef_inf_dryads_ror_0
immune_to_psychology	wh2_dlc16_wef_inf_malicious_dryads_0
immune_to_psychology	wh2_dlc16_wef_mon_malicious_treekin_0
immune_to_psychology	wh2_main_def_cha_khainite_assassin_0
immune_to_psychology	wh2_main_def_cha_malekith_0
immune_to_psychology	wh2_main_def_cha_malekith_1
immune_to_psychology	wh2_main_def_cha_malekith_2
immune_to_psychology	wh2_main_def_inf_black_guard_0
immune_to_psychology	wh2_main_lzd_cha_lord_mazdamundi_0
immune_to_psychology	wh2_pro09_grn_cha_black_orc_big_boss_0
immune_to_psychology	wh2_pro09_grn_cha_black_orc_big_boss_1
immune_to_psychology	wh3_dlc20_chs_cav_chaos_chariot_msla
immune_to_psychology	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
immune_to_psychology	wh3_dlc20_chs_cav_chaos_knights_msla
immune_to_psychology	wh3_dlc20_chs_cav_chaos_knights_msla_lances
immune_to_psychology	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
immune_to_psychology	wh3_dlc20_chs_cha_chaos_lord_msla
immune_to_psychology	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot
immune_to_psychology	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed
immune_to_psychology	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
immune_to_psychology	wh3_dlc20_chs_cha_cultist_msla_warshrine
immune_to_psychology	wh3_dlc20_chs_inf_chaos_marauders_msla
immune_to_psychology	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
immune_to_psychology	wh3_dlc20_chs_inf_chaos_warriors_msla
immune_to_psychology	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
immune_to_psychology	wh3_dlc20_chs_inf_chosen_msla
immune_to_psychology	wh3_dlc20_chs_inf_chosen_msla_hellscourges
immune_to_psychology	wh3_dlc20_chs_inf_forsaken_mkho
immune_to_psychology	wh3_dlc20_chs_inf_forsaken_msla
immune_to_psychology	wh3_dlc20_chs_mon_warshrine_msla
immune_to_psychology	wh3_dlc23_chd_cha_astragoth_ironhand
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_drazhoath_the_ashen
immune_to_psychology	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_death
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_fire
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_metal
immune_to_psychology	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
immune_to_psychology	wh3_dlc24_cth_mon_jade_lion
immune_to_psychology	wh3_dlc24_cth_mon_jet_lion
immune_to_psychology	wh3_dlc24_tze_cha_aekold_helbrass
immune_to_psychology	wh3_main_ksl_inf_ice_guard_0
immune_to_psychology	wh3_main_ksl_inf_ice_guard_1
immune_to_psychology	wh3_main_nur_inf_forsaken_0
immune_to_psychology	wh3_main_ogr_inf_maneaters_0
immune_to_psychology	wh3_main_ogr_inf_maneaters_1
immune_to_psychology	wh3_main_ogr_inf_maneaters_2
immune_to_psychology	wh3_main_ogr_inf_maneaters_3
immune_to_psychology	wh3_main_ogr_inf_maneaters_summoned_0
immune_to_psychology	wh3_main_sla_cav_hellstriders_0
immune_to_psychology	wh3_main_sla_cav_hellstriders_1
immune_to_psychology	wh3_main_sla_inf_marauders_0
immune_to_psychology	wh3_main_sla_inf_marauders_1
immune_to_psychology	wh3_main_sla_inf_marauders_2
immune_to_psychology	wh3_main_tze_inf_forsaken_0
immune_to_psychology	wh3_twa06_cth_inf_dragon_guard_ror_0
immune_to_psychology	wh3_twa06_ogr_inf_maneaters_ror_0
immune_to_psychology	wh3_twa07_cth_cav_jade_longma_riders_ror_0
immune_to_psychology	wh3_twa10_sla_inf_marauders_spears_ror
immune_to_psychology	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
immune_to_psychology	wh_dlc01_chs_inf_forsaken_0
immune_to_psychology	wh_dlc04_emp_cav_zintlers_reiksguard_0
immune_to_psychology	wh_dlc04_emp_inf_stirlands_revenge_0
immune_to_psychology	wh_dlc05_bst_cha_morghur_0
immune_to_psychology	wh_dlc05_wef_cha_branchwraith_0
immune_to_psychology	wh_dlc05_wef_inf_dryads_0
immune_to_psychology	wh_dlc05_wef_inf_wardancers_0
immune_to_psychology	wh_dlc05_wef_inf_wardancers_1
immune_to_psychology	wh_dlc05_wef_inf_wildwood_rangers_0
immune_to_psychology	wh_dlc05_wef_mon_treekin_0
immune_to_psychology	wh_dlc06_dwf_inf_bugmans_rangers_0
immune_to_psychology	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
immune_to_psychology	wh_dlc06_dwf_inf_old_grumblers_0
immune_to_psychology	wh_dlc06_dwf_inf_peak_gate_guard_0
immune_to_psychology	wh_dlc06_grn_cav_durkits_squigs_0
immune_to_psychology	wh_dlc06_grn_cav_mogrubbs_marauders_0
immune_to_psychology	wh_dlc06_grn_cav_squig_hoppers_0
immune_to_psychology	wh_dlc06_grn_cha_night_goblin_warboss_1
immune_to_psychology	wh_dlc06_grn_inf_da_warlords_boyz_0
immune_to_psychology	wh_dlc06_grn_inf_krimson_killerz_0
immune_to_psychology	wh_dlc06_grn_inf_squig_herd_0
immune_to_psychology	wh_dlc07_brt_cav_grail_guardians_0
immune_to_psychology	wh_dlc07_brt_cav_questing_knights_0
immune_to_psychology	wh_dlc07_brt_cav_royal_pegasus_knights_0
immune_to_psychology	wh_dlc08_nor_inf_marauder_berserkers_0
immune_to_psychology	wh_main_brt_cav_grail_knights
immune_to_psychology	wh_main_brt_cha_king_louen_leoncoeur_0
immune_to_psychology	wh_main_brt_cha_king_louen_leoncoeur_2
immune_to_psychology	wh_main_brt_cha_king_louen_leoncoeur_3
immune_to_psychology	wh_main_chs_cha_archaon_the_everchosen_0
immune_to_psychology	wh_main_chs_cha_archaon_the_everchosen_1
immune_to_psychology	wh_main_dwf_inf_longbeards
immune_to_psychology	wh_main_dwf_inf_longbeards_1
immune_to_psychology	wh_main_emp_cha_karl_franz_0
immune_to_psychology	wh_main_emp_cha_karl_franz_2
immune_to_psychology	wh_main_emp_cha_karl_franz_3
immune_to_psychology	wh_main_emp_cha_karl_franz_4
immune_to_psychology	wh_main_emp_cha_witch_hunter
immune_to_psychology	wh_main_grn_cha_grimgor_ironhide
immune_to_psychology	wh_main_grn_inf_black_orcs
immune_to_psychology	wh_pro04_brt_cav_questing_knights_ror_0
immune_to_psychology	wh_pro04_chs_cav_chaos_knights_ror_0
immune_to_psychology	wh_pro04_chs_inf_chaos_warriors_ror_0
immune_to_psychology	wh_pro04_chs_inf_forsaken_ror_0
immune_to_psychology	wh_pro04_nor_inf_chaos_marauders_ror_0
immune_to_psychology	wh_pro04_wef_inf_wardancers_ror_0
immune_to_psychology	wh_pro04_wef_inf_wildwood_rangers_ror_0
immune_to_psychology	wh_pro04_wef_mon_treekin_ror_0
immune_to_psychology	wh_twa03_def_inf_squig_explosive_0
knight	wh2_dlc11_cst_cav_knights_errant_0
knight	wh2_dlc11_cst_cav_knights_errant_1
knight	wh2_dlc11_cst_cav_knights_errant_2
knight	wh2_dlc11_cst_cav_knights_of_the_realm
knight	wh2_dlc11_cst_cav_questing_knights_0
knight	wh2_dlc11_cst_cha_damned_paladin_0
knight	wh2_dlc14_brt_cha_henri_le_massif_0
knight	wh2_dlc14_brt_cha_henri_le_massif_3
knight	wh2_dlc14_brt_cha_henri_le_massif_4
knight	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
knight	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
knight	wh_dlc07_brt_cav_grail_guardians_0
knight	wh_dlc07_brt_cav_knights_errant_0
knight	wh_dlc07_brt_cav_questing_knights_0
knight	wh_dlc07_brt_cav_royal_hippogryph_knights_0
knight	wh_dlc07_brt_cav_royal_pegasus_knights_0
knight	wh_dlc07_brt_cha_alberic_bordeleaux_0
knight	wh_dlc07_brt_cha_alberic_bordeleaux_1
knight	wh_dlc07_brt_cha_alberic_bordeleaux_2
knight	wh_dlc07_brt_cha_alberic_bordeleaux_3
knight	wh_dlc07_brt_cha_green_knight_0
knight	wh_main_brt_cav_grail_knights
knight	wh_main_brt_cav_knights_of_the_realm
knight	wh_main_brt_cav_pegasus_knights
knight	wh_main_brt_cha_king_louen_leoncoeur_0
knight	wh_main_brt_cha_king_louen_leoncoeur_1
knight	wh_main_brt_cha_king_louen_leoncoeur_2
knight	wh_main_brt_cha_king_louen_leoncoeur_3
knight	wh_main_brt_cha_king_louen_leoncoeur_4
knight	wh_main_brt_cha_lord_0
knight	wh_main_brt_cha_lord_2
knight	wh_main_brt_cha_lord_3
knight	wh_main_brt_cha_lord_4
knight	wh_main_brt_cha_paladin_0
knight	wh_main_brt_cha_paladin_3
knight	wh_main_brt_cha_paladin_4
knight	wh_pro04_brt_cav_knights_errant_ror_0
knight	wh_pro04_brt_cav_knights_of_the_realm_ror_0
knight	wh_pro04_brt_cav_questing_knights_ror_0
mark_khorne	wh2_dlc17_bst_mon_ghorgon_boss_0
mark_khorne	wh2_dlc17_bst_mon_ghorgon_ror_0
mark_khorne	wh3_dlc20_chs_cav_chaos_chariot_mkho
mark_khorne	wh3_dlc20_chs_cav_chaos_knights_mkho
mark_khorne	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
mark_khorne	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
mark_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho
mark_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
mark_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
mark_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
mark_khorne	wh3_dlc20_chs_cha_daemon_prince_mkho
mark_khorne	wh3_dlc20_chs_cha_exalted_hero_mkho
mark_khorne	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
mark_khorne	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
mark_khorne	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
mark_khorne	wh3_dlc20_chs_inf_chaos_marauders_mkho
mark_khorne	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons
mark_khorne	wh3_dlc20_chs_inf_chosen_mkho
mark_khorne	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
mark_khorne	wh3_dlc20_chs_inf_forsaken_mkho
mark_khorne	wh3_dlc20_chs_mon_warshrine_mkho
mark_khorne	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
mark_khorne	wh3_dlc20_kho_cha_cultist_mkho_warshrine
mark_khorne	wh3_dlc20_kho_cha_valkia
mark_khorne	wh3_main_dae_cha_daemon_prince_khorne_0
mark_khorne	wh3_main_kho_cav_gorebeast_chariot
mark_khorne	wh3_main_kho_cav_skullcrushers_0
mark_khorne	wh3_main_kho_cha_cultist_0
mark_khorne	wh3_main_kho_cha_cultist_1
mark_khorne	wh3_main_kho_inf_chaos_warhounds_0
mark_khorne	wh3_main_kho_inf_chaos_warriors_0
mark_khorne	wh3_main_kho_inf_chaos_warriors_1
mark_khorne	wh3_main_kho_inf_chaos_warriors_2
mark_khorne	wh3_main_kho_mon_khornataurs_0
mark_khorne	wh3_main_kho_mon_khornataurs_1
mark_khorne	wh3_main_kho_mon_spawn_of_khorne_0
mark_khorne	wh3_main_pro_kho_cha_cultist_0
mark_khorne	wh3_main_pro_kho_cha_cultist_1
mark_khorne	wh3_main_pro_kho_inf_chaos_warhounds_0
mark_khorne	wh3_main_pro_kho_inf_chaos_warriors_0
mark_khorne	wh3_survival_kho_cha_daemon_prince_of_khorne
mark_khorne	wh_pro04_nor_inf_marauder_berserkers_ror_0
mark_nurgle	wh3_dlc20_chs_cav_chaos_chariot_mnur
mark_nurgle	wh3_dlc20_chs_cav_chaos_knights_mnur
mark_nurgle	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
mark_nurgle	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed
mark_nurgle	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
mark_nurgle	wh3_dlc20_chs_cha_daemon_prince_mnur
mark_nurgle	wh3_dlc20_chs_cha_exalted_hero_mnur
mark_nurgle	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
mark_nurgle	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed
mark_nurgle	wh3_dlc20_chs_inf_chaos_marauders_mnur
mark_nurgle	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons
mark_nurgle	wh3_dlc20_chs_inf_chaos_warriors_mnur
mark_nurgle	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
mark_nurgle	wh3_dlc20_chs_inf_chosen_mnur
mark_nurgle	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
mark_nurgle	wh3_dlc20_chs_mon_giant_mnur_ror
mark_nurgle	wh3_dlc20_chs_mon_warshrine_mnur
mark_nurgle	wh3_dlc20_nur_cha_cultist_mnur_warshrine
mark_nurgle	wh3_dlc20_nur_cha_festus
mark_nurgle	wh3_main_dae_cha_daemon_prince_nurgle_0
mark_nurgle	wh3_main_nur_cha_cultist_0
mark_nurgle	wh3_main_nur_cha_cultist_1
mark_nurgle	wh3_main_nur_inf_forsaken_0
mark_nurgle	wh3_main_nur_mon_spawn_of_nurgle_0
mark_nurgle	wh3_survival_nur_cha_daemon_prince_of_nurgle
mark_nurgle	wh_pro04_chs_inf_forsaken_ror_0
mark_slaanesh	wh3_dlc20_chs_cav_chaos_chariot_msla
mark_slaanesh	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
mark_slaanesh	wh3_dlc20_chs_cav_chaos_knights_msla
mark_slaanesh	wh3_dlc20_chs_cav_chaos_knights_msla_lances
mark_slaanesh	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
mark_slaanesh	wh3_dlc20_chs_cha_chaos_lord_msla
mark_slaanesh	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot
mark_slaanesh	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed
mark_slaanesh	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
mark_slaanesh	wh3_dlc20_chs_cha_cultist_msla_warshrine
mark_slaanesh	wh3_dlc20_chs_cha_daemon_prince_msla
mark_slaanesh	wh3_dlc20_chs_inf_chaos_marauders_msla
mark_slaanesh	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
mark_slaanesh	wh3_dlc20_chs_inf_chaos_warriors_msla
mark_slaanesh	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
mark_slaanesh	wh3_dlc20_chs_inf_chosen_msla
mark_slaanesh	wh3_dlc20_chs_inf_chosen_msla_hellscourges
mark_slaanesh	wh3_dlc20_chs_inf_forsaken_msla
mark_slaanesh	wh3_dlc20_chs_mon_warshrine_msla
mark_slaanesh	wh3_dlc20_sla_cha_azazel
mark_slaanesh	wh3_main_sla_cav_hellstriders_0
mark_slaanesh	wh3_main_sla_cav_hellstriders_1
mark_slaanesh	wh3_main_sla_cha_cultist_0
mark_slaanesh	wh3_main_sla_cha_cultist_1
mark_slaanesh	wh3_main_sla_inf_marauders_0
mark_slaanesh	wh3_main_sla_inf_marauders_1
mark_slaanesh	wh3_main_sla_inf_marauders_2
mark_slaanesh	wh3_main_sla_mon_spawn_of_slaanesh_0
mark_slaanesh	wh3_survival_sla_cha_daemon_prince_of_slaanesh
mark_slaanesh	wh3_twa10_sla_inf_marauders_spears_ror
mark_slaanesh	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
mark_slaanesh	wh_pro04_chs_inf_chaos_warriors_ror_0
mark_tzeentch	wh3_dlc20_chs_cav_chaos_chariot_mtze
mark_tzeentch	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
mark_tzeentch	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
mark_tzeentch	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
mark_tzeentch	wh3_dlc20_chs_cha_daemon_prince_mtze
mark_tzeentch	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
mark_tzeentch	wh3_dlc20_chs_inf_chaos_marauders_mtze
mark_tzeentch	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
mark_tzeentch	wh3_dlc20_chs_inf_chaos_warriors_mtze
mark_tzeentch	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
mark_tzeentch	wh3_dlc20_chs_inf_chosen_mtze
mark_tzeentch	wh3_dlc20_chs_inf_chosen_mtze_halberds
mark_tzeentch	wh3_dlc20_chs_mon_warshrine_mtze
mark_tzeentch	wh3_dlc20_tze_cha_cultist_mtze_warshrine
mark_tzeentch	wh3_dlc20_tze_cha_vilitch
mark_tzeentch	wh3_dlc24_tze_cha_aekold_helbrass
mark_tzeentch	wh3_dlc24_tze_inf_tzaangors
mark_tzeentch	wh3_main_pro_tze_cav_chaos_knights_0
mark_tzeentch	wh3_main_tze_cav_chaos_knights_0
mark_tzeentch	wh3_main_tze_cav_doom_knights_0
mark_tzeentch	wh3_main_tze_cha_cultist_0
mark_tzeentch	wh3_main_tze_cha_cultist_1
mark_tzeentch	wh3_main_tze_inf_forsaken_0
mark_tzeentch	wh3_main_tze_mon_spawn_of_tzeentch_0
mark_tzeentch	wh3_pro10_tze_cha_cultist_0
mark_tzeentch	wh3_pro10_tze_cha_daemon_prince_of_tzeentch
mark_tzeentch	wh3_pro10_tze_cha_daemon_prince_of_tzeentch_0
mark_tzeentch	wh3_survival_tze_cha_daemon_prince_of_tzeentch
mark_tzeentch	wh_pro04_chs_mon_chaos_spawn_ror_0
moulder_monster	wh2_dlc16_skv_cha_chieftain_1
moulder_monster	wh2_dlc16_skv_cha_ghoritch_0
moulder_monster	wh2_dlc16_skv_cha_ghoritch_0_boss
moulder_monster	wh2_dlc16_skv_cha_packmaster_2
moulder_monster	wh2_dlc16_skv_cha_throt_the_unclean_2
moulder_monster	wh2_dlc16_skv_cha_warlord_2
moulder_monster	wh2_dlc16_skv_mon_brood_horror_0
moulder_monster	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0
moulder_monster	wh2_dlc16_skv_mon_rat_ogre_mutant
moulder_monster	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
moulder_monster	wh2_dlc16_skv_mon_rat_ogres_ror_0
moulder_monster	wh2_dlc16_skv_mon_rat_ogres_summoned
moulder_monster	wh2_dlc16_skv_mon_wolf_rats_0
moulder_monster	wh2_dlc16_skv_mon_wolf_rats_0_summoned
moulder_monster	wh2_dlc16_skv_mon_wolf_rats_1
moulder_monster	wh2_dlc16_skv_mon_wolf_rats_1_summoned
moulder_monster	wh2_main_skv_cha_warlord_1
moulder_monster	wh2_main_skv_mon_hell_pit_abomination
moulder_monster	wh2_main_skv_mon_rat_ogres
mounted_fire_move	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
mounted_fire_move	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
mounted_fire_move	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
mounted_fire_move	wh2_dlc10_hef_cha_alith_anar_0
mounted_fire_move	wh2_dlc10_hef_cha_alith_anar_summoned_0
mounted_fire_move	wh2_dlc10_hef_cha_alith_anar_summoned_1
mounted_fire_move	wh2_dlc10_hef_cha_handmaiden_0
