key	persistant	show_instant	show_on_navigate	is_header	navigation_order
war.camp.hp.tzeentch.008	true	false	true	false	7
war.camp.hp.tzeentch.009	true	false	true	false	8
war.camp.hp.tzeentch.010	true	false	true	false	9
war.camp.hp.tzeentch.011	true	false	true	false	10
war.camp.hp.tzeentch.012	true	false	true	false	11
war.camp.hp.tzeentch.013	true	false	true	false	12
war.camp.hp.underway.001	true	false	true	true	0
war.camp.hp.underway.002	true	false	true	false	1
war.camp.hp.underway.003	true	false	true	false	2
war.camp.hp.underway.004	true	false	true	false	3
war.camp.hp.underway.005	true	false	true	false	4
war.camp.hp.underway.006	true	false	true	false	5
war.camp.hp.underway.007	true	false	true	false	6
war.camp.hp.unholy_manifestations.001	true	false	true	true	0
war.camp.hp.unholy_manifestations.002	true	false	true	false	1
war.camp.hp.unholy_manifestations.003	true	false	true	false	2
war.camp.hp.unholy_manifestations.004	true	false	true	false	3
war.camp.hp.unholy_manifestations.005	true	false	true	false	4
war.camp.hp.unholy_manifestations.006	true	false	true	false	5
war.camp.hp.unit_cards.001	true	false	true	true	0
war.camp.hp.unit_cards.002	true	false	true	false	1
war.camp.hp.unit_cards.003	true	false	true	false	2
war.camp.hp.unit_cards.004	true	false	true	false	3
war.camp.hp.unit_cards.005	true	false	true	false	4
war.camp.hp.unit_cards.006	true	false	true	false	5
war.camp.hp.unit_cards.007	true	false	true	false	6
war.camp.hp.unit_exchange.001	true	false	true	true	0
war.camp.hp.unit_exchange.002	true	false	true	false	1
war.camp.hp.unit_exchange.003	true	false	true	false	2
war.camp.hp.unit_exchange.004	true	false	true	false	3
war.camp.hp.unit_exchange.005	true	false	true	false	4
war.camp.hp.unit_experience.001	true	false	true	true	0
war.camp.hp.unit_experience.002	true	false	true	false	1
war.camp.hp.unit_experience.003	true	false	true	false	2
war.camp.hp.unit_experience.004	true	false	true	false	3
war.camp.hp.unit_experience.005	true	false	true	false	4
war.camp.hp.unit_experience.006	true	false	true	false	5
war.camp.hp.unit_info_panel.001	true	false	true	true	0
war.camp.hp.unit_info_panel.002	true	false	true	false	1
war.camp.hp.unit_info_panel.003	true	false	true	false	2
war.camp.hp.unit_merging_and_disbanding.001	true	false	true	true	0
war.camp.hp.unit_merging_and_disbanding.002	true	false	true	false	1
war.camp.hp.unit_merging_and_disbanding.003	true	false	true	false	2
war.camp.hp.unit_merging_and_disbanding.004	true	false	true	false	3
war.camp.hp.unit_merging_and_disbanding.005	true	false	true	false	4
war.camp.hp.unit_recruitment.001	true	false	true	true	0
war.camp.hp.unit_recruitment.002	true	false	true	false	1
war.camp.hp.unit_recruitment.003	true	false	true	false	2
war.camp.hp.unit_recruitment.004	true	false	true	false	3
war.camp.hp.unit_recruitment.005	true	false	true	false	4
war.camp.hp.unit_recruitment.006	true	false	true	false	5
war.camp.hp.unit_recruitment.007	true	false	true	false	6
war.camp.hp.unit_recruitment.008	true	false	true	false	7
war.camp.hp.unit_recruitment.009	true	false	true	false	8
war.camp.hp.unit_recruitment.010	true	false	true	false	9
war.camp.hp.unit_recruitment.011	true	false	true	false	10
war.camp.hp.unit_recruitment.012	true	false	true	false	11
war.camp.hp.unit_recruitment.013	true	false	true	false	12
war.camp.hp.unit_recruitment.014	true	false	true	false	13
war.camp.hp.unit_recruitment_panel.001	true	false	true	true	0
war.camp.hp.unit_recruitment_panel.002	true	false	true	false	1
war.camp.hp.unit_recruitment_panel.003	true	false	true	false	2
war.camp.hp.unit_recruitment_panel.004	true	false	true	false	3
war.camp.hp.unit_replenishment.001	true	false	true	true	0
war.camp.hp.unit_replenishment.002	true	false	true	false	1
war.camp.hp.unit_replenishment.003	true	false	true	false	2
war.camp.hp.unit_replenishment.004	true	false	true	false	3
war.camp.hp.unit_replenishment.005	true	false	true	false	4
war.camp.hp.unit_types.001	true	false	true	true	0
war.camp.hp.unit_types.002	true	false	true	false	1
war.camp.hp.unit_types.003	true	false	true	false	2
war.camp.hp.unit_types.004	true	false	true	false	3
war.camp.hp.unit_types.005	true	false	true	false	4
war.camp.hp.unit_types.006	true	false	true	false	5
war.camp.hp.unit_types.008	true	false	true	false	7
war.camp.hp.units.001	true	false	true	true	0
war.camp.hp.units.002	true	false	true	false	1
war.camp.hp.units.003	true	false	true	false	2
war.camp.hp.units.004	true	false	true	false	3
war.camp.hp.units.005	true	false	true	false	4
war.camp.hp.units.006	true	false	true	false	5
war.camp.hp.units.007	true	false	true	false	6
war.camp.hp.units.009	true	false	true	false	8
war.camp.hp.ursun.001	true	false	true	true	0
war.camp.hp.ursun.002	true	false	true	false	1
war.camp.hp.ursun.003	true	false	true	false	2
war.camp.hp.ursun.004	true	false	true	false	3
war.camp.hp.vampire_coast.001	true	false	true	false	0
war.camp.hp.vampire_coast.002	true	false	true	false	1
war.camp.hp.vampire_coast.003	true	false	true	false	2
war.camp.hp.vampire_coast.004	true	false	true	false	3
war.camp.hp.vampire_coast.005	true	false	true	false	4
war.camp.hp.vampire_coast.006	true	false	true	false	5
war.camp.hp.vampire_coast.007	true	false	true	false	6
war.camp.hp.vampire_coast.008	true	false	true	false	7
war.camp.hp.vampires.001	true	false	true	true	0
war.camp.hp.vampires.002	true	false	true	false	1
war.camp.hp.vampires.003	true	false	true	false	2
war.camp.hp.vampires.004	true	false	true	false	3
war.camp.hp.vampires.005	true	false	true	false	4
war.camp.hp.vampiric_corruption.001	true	false	true	true	1
war.camp.hp.vampiric_corruption.002	true	false	true	true	2
war.camp.hp.vampiric_corruption.003	true	false	true	true	3
war.camp.hp.vampiric_corruption.004	true	false	true	true	4
war.camp.hp.vampiric_corruption.005	true	false	true	true	5
war.camp.hp.vampiric_corruption.006	true	false	true	true	6
war.camp.hp.vampiric_corruption.008	true	false	true	true	8
war.camp.hp.vampiric_loyalty.001	true	false	true	false	0
war.camp.hp.vampiric_loyalty.002	true	false	true	false	1
war.camp.hp.vampiric_loyalty.003	true	false	true	false	2
war.camp.hp.vampiric_loyalty.004	true	false	true	false	3
war.camp.hp.vampiric_loyalty.005	true	false	true	false	4
war.camp.hp.vampiric_loyalty.006	true	false	true	false	5
war.camp.hp.vassalage.001	true	false	true	true	0
war.camp.hp.vassalage.002	true	false	true	false	1
war.camp.hp.vassalage.003	true	false	true	false	2
war.camp.hp.vassalage.004	true	false	true	false	3
war.camp.hp.vassalage.005	true	false	true	false	4
war.camp.hp.vassalage.006	true	false	true	false	5
war.camp.hp.vassalage.007	true	false	true	false	6
war.camp.hp.victory_conditions.001	true	false	true	true	0
war.camp.hp.victory_conditions.002	true	false	true	false	1
war.camp.hp.victory_conditions.003	true	false	true	false	2
war.camp.hp.victory_conditions.004	true	false	true	false	3
war.camp.hp.victory_conditions.006	true	false	true	false	5
war.camp.hp.waaagh.001	true	false	true	true	0
war.camp.hp.waaagh.002	true	false	true	false	1
war.camp.hp.waaagh.003	true	false	true	false	2
war.camp.hp.waaagh.004	true	false	true	false	3
war.camp.hp.waaagh.005	true	false	true	false	4
war.camp.hp.waaagh.006	true	false	true	false	5
war.camp.hp.waaagh.007	true	false	true	false	6
war.camp.hp.war.001	true	false	true	true	0
war.camp.hp.war.002	true	false	true	false	1
war.camp.hp.war.003	true	false	true	false	2
war.camp.hp.war.004	true	false	true	false	3
war.camp.hp.war.006	true	false	true	false	5
war.camp.hp.war_coordination.001	true	false	true	true	0
war.camp.hp.war_coordination.002	true	false	true	false	1
war.camp.hp.war_coordination.003	true	false	true	false	2
war.camp.hp.war_coordination.004	true	false	true	false	3
war.camp.hp.war_coordination.005	true	false	true	false	4
war.camp.hp.war_coordination.006	true	false	true	false	5
war.camp.hp.war_coordination.007	true	false	true	false	6
war.camp.hp.war_coordination.008	true	false	true	false	7
war.camp.hp.war_coordination.009	true	false	true	false	8
war.camp.hp.war_coordination.010	true	false	true	false	9
war.camp.hp.war_coordination.011	true	false	true	false	10
war.camp.hp.war_coordination.012	true	false	true	false	11
war.camp.hp.war_coordination.013	true	false	true	false	12
war.camp.hp.war_coordination.014	true	false	true	false	13
war.camp.hp.war_coordination.015	true	false	true	false	14
war.camp.hp.war_coordination.016	true	false	true	false	15
war.camp.hp.warbands.001	true	false	true	true	0
war.camp.hp.warbands.002	true	false	true	false	1
war.camp.hp.warbands.003	true	false	true	false	2
war.camp.hp.warbands.004	true	false	true	false	3
war.camp.hp.warbands.005	true	false	true	false	4
war.camp.hp.warriors_of_chaos.001	true	false	true	true	0
war.camp.hp.warriors_of_chaos.002	true	false	true	false	1
war.camp.hp.warriors_of_chaos.004	true	false	true	false	3
war.camp.hp.warriors_of_chaos.005	true	false	true	false	4
war.camp.hp.warriors_of_chaos.006	true	false	true	false	5
war.camp.hp.warriors_of_chaos.007	true	false	true	false	6
war.camp.hp.warriors_of_chaos.008	true	false	true	false	7
war.camp.hp.warriors_of_chaos.009	true	false	true	false	8
war.camp.hp.warriors_of_chaos.010	true	false	true	false	9
war.camp.hp.winds_of_magic.001	true	false	true	true	0
war.camp.hp.winds_of_magic.002	true	false	true	false	1
war.camp.hp.winds_of_magic.003	true	false	true	false	2
war.camp.hp.winds_of_magic.004	true	false	true	false	3
war.camp.hp.winds_of_magic.005	true	false	true	false	4
war.camp.hp.winds_of_magic.006	true	false	true	false	5
war.camp.hp.winds_of_magic.007	true	false	true	false	6
war.camp.hp.winds_of_magic.008	true	false	true	false	7
war.camp.hp.winds_of_magic.009	true	false	true	false	8
war.camp.hp.winds_of_magic.010	true	false	true	false	9
war.camp.hp.winds_of_magic.011	true	false	true	false	10
war.camp.hp.winds_of_magic.012	true	false	true	false	11
war.camp.hp.winds_of_magic_manipulation.001	true	false	true	true	0
war.camp.hp.winds_of_magic_manipulation.002	true	false	true	false	1
war.camp.hp.winds_of_magic_manipulation.003	true	false	true	false	2
war.camp.hp.winds_of_magic_manipulation.004	true	false	true	false	3
war.camp.hp.winds_of_magic_manipulation.005	true	false	true	false	4
war.camp.hp.witchs_hut.001	true	false	true	true	1
war.camp.hp.witchs_hut.002	true	false	true	false	2
war.camp.hp.witchs_hut.003	true	false	true	false	3
war.camp.hp.witchs_hut.004	true	false	true	false	4
war.camp.hp.witchs_hut.005	true	false	true	false	5
war.camp.hp.witchs_hut.006	true	false	true	false	6
war.camp.hp.witchs_hut.007	true	false	true	false	7
war.camp.hp.wood_elves.001	true	false	true	true	0
war.camp.hp.wood_elves.002	true	true	true	false	1
war.camp.hp.wood_elves.003	true	false	true	false	2
war.camp.hp.wood_elves.004	true	false	true	false	3
war.camp.hp.wood_elves.005	true	false	true	false	4
war.camp.hp.wood_elves.006	true	false	true	false	5
war.camp.hp.wood_elves.007	true	false	true	false	6
war.camp.hp.wood_elves_ariel.001	true	false	true	true	1
war.camp.hp.wood_elves_ariel.002	true	false	true	false	2
war.camp.hp.wood_elves_ariel.003	true	false	true	false	3
war.camp.hp.wood_elves_ariel.004	true	false	true	false	4
war.camp.hp.wood_elves_elf_glamouring.001	true	false	true	true	1
war.camp.hp.wood_elves_elf_glamouring.002	true	false	true	false	2
war.camp.hp.wood_elves_elf_glamouring.003	true	false	true	false	3
war.camp.hp.wood_elves_elf_glamouring.004	true	false	true	false	4
war.camp.hp.wood_elves_elf_glamouring.005	true	false	true	false	5
war.camp.hp.wood_elves_forest_spirits_animals.001	true	false	true	true	1
war.camp.hp.wood_elves_forest_spirits_animals.002	true	false	true	false	2
war.camp.hp.wood_elves_forest_spirits_animals.003	true	false	true	false	3
war.camp.hp.wood_elves_forest_spirits_animals.004	true	false	true	false	4
war.camp.hp.wood_elves_forest_spirits_animals.005	true	false	true	false	5
war.camp.hp.wood_elves_forest_spirits_animals.006	true	false	true	false	6
war.camp.hp.wood_elves_forest_spirits_animals.007	true	false	true	false	7
war.camp.hp.wood_elves_forge_of_daith.001	true	false	true	true	1
war.camp.hp.wood_elves_forge_of_daith.002	true	false	true	false	2
war.camp.hp.wood_elves_forge_of_daith.003	true	false	true	false	3
war.camp.hp.wood_elves_forge_of_daith.004	true	false	true	false	4
war.camp.hp.wood_elves_forge_of_daith.005	true	false	true	false	5
war.camp.hp.wood_elves_forge_of_daith.006	true	false	true	false	6
war.camp.hp.wood_elves_forge_of_daith.007	true	false	true	false	7
war.camp.hp.wood_elves_new_worldroots.001	true	false	true	true	1
war.camp.hp.wood_elves_new_worldroots.002	true	false	true	false	2
war.camp.hp.wood_elves_new_worldroots.003	true	false	true	false	3
war.camp.hp.wood_elves_new_worldroots.004	true	false	true	false	4
war.camp.hp.wood_elves_new_worldroots.005	true	false	true	false	5
war.camp.hp.wood_elves_new_worldroots.006	true	false	true	false	6
war.camp.hp.wood_elves_new_worldroots.007	true	false	true	false	7
war.camp.hp.worldroots.001	true	false	true	true	0
war.camp.hp.worldroots.002	false	false	true	false	1
war.camp.hp.worldroots.003	false	false	true	false	2
war.camp.hp.worldroots.004	false	false	true	false	3
war.camp.hp.worldroots.005	false	false	true	false	4
war.camp.hp.worldroots.006	false	false	true	false	5
war.camp.hp.zones_of_control.001	true	false	true	true	0
war.camp.hp.zones_of_control.002	true	false	true	false	1
war.camp.hp.zones_of_control.003	true	false	true	false	2
war.camp.hp.zones_of_control.004	true	false	true	false	3
war.camp.hp.zones_of_control.006	true	false	true	false	5
war.camp.prelude.emp.technology.info_001	false	false	true	true	0
war.camp.prelude.emp.technology.info_002	false	false	true	false	1
war.camp.prelude.emp.technology.info_003	false	false	true	false	2
war.camp.prelude.ft_camera_tutorial.info_001	true	false	true	true	0
war.camp.prelude.ft_camera_tutorial.info_002	true	false	true	false	1
war.camp.prelude.ft_camera_tutorial.info_003	true	false	true	false	2
war.camp.prelude.ft_camera_tutorial.info_004	true	false	true	true	3
war.camp.prelude.ft_camera_tutorial.info_005	true	false	true	false	4
war.camp.prelude.ft_camera_tutorial.info_006	true	false	true	false	5
war.camp.prelude.ft_campaign_map.info_001	false	false	true	true	0
war.camp.prelude.ft_campaign_map.info_002	false	false	true	false	1
war.camp.prelude.ft_campaign_map.info_003	false	false	true	false	2
war.camp.prelude.ft_construction_tutorial.info_001	true	false	true	true	0
war.camp.prelude.ft_construction_tutorial.info_002	true	false	true	false	1
war.camp.prelude.ft_construction_tutorial.info_003	true	false	true	false	2
war.camp.prelude.ft_construction_tutorial.info_004	true	false	true	false	3
war.camp.prelude.ft_end_turn_tutorial.info_001	false	false	true	true	0
war.camp.prelude.ft_end_turn_tutorial.info_002	false	false	true	false	1
war.camp.prelude.ft_end_turn_tutorial.info_003	false	false	true	false	2
war.camp.prelude.ft_movement_tutorial.info_001	true	false	true	true	0
war.camp.prelude.ft_movement_tutorial.info_002	true	false	true	false	1
war.camp.prelude.ft_movement_tutorial.info_003	true	false	true	false	2
war.camp.prelude.ft_movement_tutorial.info_004	true	false	true	false	3
war.camp.prelude.ft_movement_tutorial.info_005	true	false	true	false	4
war.camp.prelude.ft_province_panel_tutorial.info_001	false	false	true	true	0
war.camp.prelude.ft_province_panel_tutorial.info_002	false	false	true	false	1
war.camp.prelude.ft_province_panel_tutorial.info_003	false	false	true	false	2
war.camp.prelude.ft_province_panel_tutorial.info_004	false	false	true	false	3
war.camp.prelude.ft_recruitment_tutorial.info_001	true	false	true	true	0
war.camp.prelude.ft_recruitment_tutorial.info_002	true	false	true	false	1
war.camp.prelude.ft_recruitment_tutorial.info_003	true	false	true	false	2
war.camp.prelude.ft_recruitment_tutorial.info_004	true	false	true	false	3
war.camp.prelude.ft_technology_tutorial.info_001	true	false	true	true	0
war.camp.prelude.ft_technology_tutorial.info_002	true	false	true	false	1
war.camp.prelude.ft_technology_tutorial.info_003	true	false	true	false	2
war.camp.prelude.ft_technology_tutorial.info_004	true	false	true	false	3
war.camp.prelude.grn.technology.info_001	false	false	true	true	0
war.camp.prelude.grn.technology.info_002	false	false	true	false	1
war.camp.prelude.grn.technology.info_003	false	false	true	false	2
war.camp.prelude.nor.confederation.info_001	false	false	true	true	0
war.camp.prelude.nor.confederation.info_002	false	false	true	false	1
war.camp.prelude.nor.confederation.info_003	false	false	true	false	2
war.camp.prelude.nor.confederation.info_004	false	false	true	false	3
war.camp.prelude.nor.gods.info_001	false	false	true	true	0
war.camp.prelude.nor.gods.info_002	false	false	true	false	1
war.camp.prelude.nor.gods.info_003	false	false	true	false	2
war.camp.prelude.nor.gods.info_004	false	false	true	false	3
war.camp.prelude.nor.gods.info_005	false	false	true	false	4
war.camp.prelude.nor.gods.info_006	false	false	true	false	5
war.camp.prelude.nor.gods.info_007	false	false	true	false	6
war.camp.prelude.nor.gods.info_008	false	false	true	false	7
war.camp.prelude.nor.monsters.info_001	false	false	true	true	0
war.camp.prelude.nor.monsters.info_002	false	false	true	false	1
war.camp.prelude.nor.monsters.info_003	false	false	true	false	2
war.camp.prelude.nor.monsters.info_004	false	false	true	false	3
war.camp.prelude.nor.monsters.info_005	false	false	true	false	4
war.camp.prelude.nor.monsters.info_006	false	false	true	false	5
war.camp.prelude.nor.monsters.info_007	false	false	true	false	6
war.camp.prelude.nor.monsters.info_008	false	false	true	false	7
war.campaign.hp.nemesis.001	true	false	true	true	0
war.campaign.hp.nemesis.002	true	false	true	false	1
war.campaign.hp.nemesis.003	true	false	true	false	2
war.campaign.hp.nemesis.004	true	false	true	false	2
war.campaign.hp.nemesis.005	true	false	true	false	2
war.campaign.hp.nemesis.006	true	false	true	false	2
war.campaign.hp.nemesis.007	true	false	true	false	2
wh2.battle.advice.army_abilities.info_001	false	false	true	true	0
wh2.battle.advice.army_abilities.info_002	false	false	true	false	1
wh2.battle.advice.army_abilities.info_003	false	false	true	false	2
wh2.battle.advice.murderous_prowess.info_001	false	false	true	true	0
wh2.battle.advice.murderous_prowess.info_002	false	false	true	false	1
wh2.battle.advice.murderous_prowess.info_003	false	false	true	false	2
wh2.battle.advice.rampaging.info_001	false	false	true	true	0
wh2.battle.advice.rampaging.info_002	false	false	true	false	1
wh2.battle.advice.rampaging.info_003	false	false	true	false	2
wh2.battle.intro.info_001	false	false	true	true	0
wh2.battle.intro.info_002	false	false	true	false	1
wh2.battle.intro.info_003	false	false	true	false	2
wh2.battle.intro.info_005	false	false	true	true	0
wh2.battle.intro.info_006	false	false	true	false	1
wh2.battle.intro.info_010	false	false	true	true	0
wh2.battle.intro.info_011	false	false	true	false	1
wh2.battle.intro.info_012	false	false	true	false	2
wh2.battle.intro.info_013	false	false	true	false	1
wh2.battle.intro.info_014	false	false	true	false	2
wh2.battle.intro.info_020	false	false	true	true	0
wh2.battle.intro.info_021	false	false	true	false	1
wh2.battle.intro.info_022	false	false	true	false	1
wh2.battle.intro.info_023	false	false	true	false	2
wh2.battle.intro.info_024	false	false	true	false	3
wh2.battle.intro.info_025	false	false	true	true	0
wh2.battle.intro.info_026	false	false	true	false	4
wh2.battle.intro.info_030	false	false	true	true	0
wh2.battle.intro.info_031	false	false	true	false	1
wh2.battle.intro.info_050	false	false	true	true	0
wh2.battle.intro.info_051	false	false	true	false	1
wh2.battle.intro.info_052	false	false	true	false	2
wh2.battle.intro.info_053	false	false	true	false	3
wh2.battle.intro.info_060	true	false	true	true	0
wh2.battle.intro.info_061	true	false	true	false	1
wh2.battle.intro.info_070	false	false	true	true	0
wh2.battle.intro.info_071	false	false	true	false	1
wh2.battle.intro.info_072	false	false	true	false	2
wh2.battle.intro.info_080	false	false	true	true	0
wh2.battle.intro.info_081	false	false	true	false	1
wh2.battle.intro.info_082	false	false	true	false	2
wh2.battle.intro.info_083	false	false	true	false	3
wh2.battle.intro.info_084	false	false	true	false	3
wh2.battle.intro.info_090	false	false	true	true	0
wh2.battle.intro.info_091	false	false	true	false	1
wh2.battle.intro.info_100	true	false	true	true	0
wh2.battle.intro.info_101	true	false	true	false	2
wh2.battle.intro.info_102	false	false	true	false	3
wh2.battle.intro.info_103	false	false	true	false	1
wh2.battle.intro.info_104	true	false	true	false	2
wh2.battle.intro.info_110	true	false	true	true	0
wh2.battle.intro.info_111	true	false	true	false	1
wh2.battle.intro.info_112	true	false	true	false	2
wh2.battle.intro.info_113	true	false	true	false	3
wh2.battle.intro.info_120	false	false	true	true	0
wh2.battle.intro.info_121	false	false	true	false	1
wh2.battle.intro.info_122	false	false	true	false	2
wh2.battle.intro.info_130	false	false	true	true	0
wh2.battle.intro.info_131	false	false	true	false	1
wh2.battle.intro.info_132	false	false	true	false	2
wh2.battle.intro.info_133	false	false	true	false	3
wh2.battle.intro.info_140	false	false	true	true	0
wh2.battle.intro.info_141	false	false	true	false	1
wh2.battle.intro.info_142	false	false	true	false	2
wh2.battle.intro.info_150	false	false	true	true	0
wh2.battle.intro.info_151	false	false	true	false	1
wh2.battle.intro.info_160	false	false	true	true	0
wh2.battle.intro.info_161	false	false	true	false	1
wh2.battle.intro.info_200	true	false	true	true	0
wh2.battle.intro.info_201	true	false	true	false	1
wh2.battle.intro.info_202	true	false	true	false	2
wh2.battle.intro.info_203	true	false	true	false	3
wh2.battle.intro.info_500	false	false	true	true	0
wh2.battle.intro.info_501	false	false	true	false	1
wh2.battle.intro.info_502	false	false	true	false	2
wh2.battle.intro.info_510	false	false	true	true	0
wh2.battle.intro.info_511	false	false	true	false	1
wh2.battle.intro.info_512	false	false	true	false	2
wh2.battle.intro.info_520	false	false	true	true	0
wh2.battle.intro.info_521	false	false	true	false	1
wh2.battle.intro.info_522	false	false	true	false	2
wh2.battle.intro.info_530	false	false	true	true	0
wh2.battle.intro.info_531	false	false	true	false	1
wh2.battle.intro.info_532	false	false	true	false	2
wh2.battle.intro.info_533	false	false	true	false	3
wh2.battle.intro.info_540	false	false	true	true	0
wh2.battle.intro.info_541	false	false	true	false	1
wh2.battle.intro.info_542	false	false	true	false	2
wh2.battle.intro.info_543	false	false	true	false	3
wh2.camp.advice.astromancy.info_001	false	false	true	true	0
wh2.camp.advice.astromancy.info_002	false	false	true	false	1
wh2.camp.advice.astromancy.info_003	false	false	true	false	2
wh2.camp.advice.attacking.info_001	false	false	true	true	0
wh2.camp.advice.attacking.info_002	false	false	true	false	1
wh2.camp.advice.attacking.info_003	false	false	true	false	2
wh2.camp.advice.black_arks.info_001	false	false	true	true	0
wh2.camp.advice.black_arks.info_002	false	false	true	false	1
wh2.camp.advice.black_arks.info_003	false	false	true	false	2
wh2.camp.advice.blood_voyage.info_001	false	false	true	true	0
wh2.camp.advice.blood_voyage.info_002	false	false	true	false	1
wh2.camp.advice.blood_voyage.info_003	false	false	true	false	2
wh2.camp.advice.bretonnia_desert_thirst.info_001	false	false	true	true	0
wh2.camp.advice.bretonnia_desert_thirst.info_002	false	false	true	false	1
wh2.camp.advice.bretonnia_desert_thirst.info_003	false	false	true	false	2
wh2.camp.advice.bretonnian_vows.info_001	false	false	true	true	0
wh2.camp.advice.bretonnian_vows.info_002	false	false	true	false	1
wh2.camp.advice.bretonnian_vows.info_003	false	false	true	false	2
wh2.camp.advice.commandments.info_001	false	false	true	true	0
wh2.camp.advice.commandments.info_002	false	false	true	false	1
wh2.camp.advice.commandments.info_003	false	false	true	false	2
wh2.camp.advice.dark_elves.info_001	false	false	true	true	0
wh2.camp.advice.dark_elves.info_002	false	false	true	false	1
wh2.camp.advice.dark_elves.info_003	false	false	true	false	2
wh2.camp.advice.dark_elves_possession_tzarkan.info_001	false	false	true	true	0
wh2.camp.advice.dark_elves_possession_tzarkan.info_002	false	false	true	false	1
wh2.camp.advice.dark_elves_possession_tzarkan.info_003	false	false	true	false	2
wh2.camp.advice.death_night.info_001	false	false	true	true	0
wh2.camp.advice.death_night.info_002	false	false	true	false	1
wh2.camp.advice.death_night.info_003	false	false	true	false	2
wh2.camp.advice.defender_of_ulthuan.info_001	false	false	true	true	0
wh2.camp.advice.defender_of_ulthuan.info_002	false	false	true	false	1
wh2.camp.advice.defender_of_ulthuan.info_003	false	false	true	false	2
wh2.camp.advice.empire_emperors_mandate.info_001	false	false	true	true	0
wh2.camp.advice.empire_emperors_mandate.info_002	false	false	true	false	1
wh2.camp.advice.empire_emperors_mandate.info_003	false	false	true	false	2
wh2.camp.advice.empire_hostility.info_001	false	false	true	true	0
wh2.camp.advice.empire_hostility.info_002	false	false	true	false	1
wh2.camp.advice.empire_hostility.info_003	false	false	true	false	2
wh2.camp.advice.empire_imperial_authority.info_001	false	false	true	true	0
wh2.camp.advice.empire_imperial_authority.info_002	false	false	true	false	1
wh2.camp.advice.empire_imperial_authority.info_003	false	false	true	false	2
wh2.camp.advice.empire_summon_elector_counts.info_001	false	false	true	true	0
wh2.camp.advice.empire_summon_elector_counts.info_002	false	false	true	false	1
wh2.camp.advice.empire_summon_elector_counts.info_003	false	false	true	false	2
wh2.camp.advice.empire_wulfharts_hunters.info_001	false	false	true	true	0
wh2.camp.advice.empire_wulfharts_hunters.info_002	false	false	true	false	1
wh2.camp.advice.empire_wulfharts_hunters.info_003	false	false	true	false	2
wh2.camp.advice.espionage.info_001	false	false	true	true	0
wh2.camp.advice.espionage.info_002	false	false	true	false	1
wh2.camp.advice.espionage.info_003	false	false	true	false	2
wh2.camp.advice.espionage.info_004	false	false	true	false	3
wh2.camp.advice.faction_elimination.info_001	false	false	true	true	0
wh2.camp.advice.faction_elimination.info_002	false	false	true	false	1
wh2.camp.advice.faction_elimination.info_003	false	false	true	false	2
wh2.camp.advice.geomantic_web.info_001	false	false	true	true	0
wh2.camp.advice.geomantic_web.info_002	false	false	true	false	1
wh2.camp.advice.geomantic_web.info_003	false	false	true	false	2
wh2.camp.advice.gotrek_and_felix.info_001	false	false	true	true	0
wh2.camp.advice.gotrek_and_felix.info_002	false	false	true	false	1
wh2.camp.advice.gotrek_and_felix.info_003	false	false	true	false	2
wh2.camp.advice.growth.info_001	false	false	true	true	0
wh2.camp.advice.growth.info_002	false	false	true	false	1
wh2.camp.advice.growth.info_003	false	false	true	false	2
wh2.camp.advice.growth.info_004	false	false	true	false	3
wh2.camp.advice.growth.info_005	false	false	true	false	4
wh2.camp.advice.high_elves.info_001	false	false	true	true	0
wh2.camp.advice.high_elves.info_002	false	false	true	false	1
wh2.camp.advice.high_elves.info_003	false	false	true	false	2
wh2.camp.advice.influence.info_001	false	false	true	true	0
wh2.camp.advice.influence.info_002	false	false	true	false	1
wh2.camp.advice.influence.info_003	false	false	true	false	2
wh2.camp.advice.intervention_armies.info_001	false	false	true	true	0
wh2.camp.advice.intervention_armies.info_002	false	false	true	false	1
wh2.camp.advice.intervention_armies.info_003	false	false	true	false	2
wh2.camp.advice.intrigue_at_the_court.info_001	false	false	true	true	0
wh2.camp.advice.intrigue_at_the_court.info_002	false	false	true	false	1
wh2.camp.advice.intrigue_at_the_court.info_003	false	false	true	false	2
wh2.camp.advice.lizardmen.info_001	false	false	true	true	0
wh2.camp.advice.lizardmen.info_002	false	false	true	false	1
wh2.camp.advice.lizardmen.info_003	false	false	true	false	2
wh2.camp.advice.lizardmen_defence_great_plan.info_001	false	false	true	true	0
wh2.camp.advice.lizardmen_defence_great_plan.info_002	false	false	true	false	1
wh2.camp.advice.lizardmen_defence_great_plan.info_003	false	false	true	false	2
wh2.camp.advice.lizardmen_jungle_nexus.info_001	false	false	true	true	0
wh2.camp.advice.lizardmen_jungle_nexus.info_002	false	false	true	false	1
wh2.camp.advice.lizardmen_jungle_nexus.info_003	false	false	true	false	2
wh2.camp.advice.lizardmen_sacrifice_to_sotek.info_001	false	false	true	true	0
wh2.camp.advice.lizardmen_sacrifice_to_sotek.info_002	false	false	true	false	1
wh2.camp.advice.lizardmen_sacrifice_to_sotek.info_003	false	false	true	false	2
wh2.camp.advice.lizardmen_warmblood_invaders.info_001	false	false	true	true	0
wh2.camp.advice.lizardmen_warmblood_invaders.info_002	false	false	true	false	1
wh2.camp.advice.lizardmen_warmblood_invaders.info_003	false	false	true	false	2
wh2.camp.advice.loyalty.info_001	false	false	true	true	0
wh2.camp.advice.loyalty.info_002	false	false	true	false	1
wh2.camp.advice.loyalty.info_003	false	false	true	false	2
