quote	unit
wh3_main_game_hint_lore_of_the_great_maw_unit	wh3_main_ogr_cha_skrag_the_slaughterer_0
wh3_main_game_hint_lore_of_the_great_maw_unit	wh3_main_ogr_cha_slaughtermaster_great_maw_0
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_iridescent_horror_tzeentch_0
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_iridescent_horror_tzeentch_1
wh3_main_game_hint_lore_of_tzeentch_unit	wh3_main_tze_cha_iridescent_horror_tzeentch_2
wh3_main_game_hint_lore_of_yang_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh3_main_game_hint_lore_of_yang_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
wh3_main_game_hint_lore_of_yang_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
wh3_main_game_hint_lore_of_yang_unit	wh3_main_cth_cha_iron_dragon_0
wh3_main_game_hint_lore_of_yang_unit	wh3_main_cth_cha_iron_dragon_1
wh3_main_game_hint_lore_of_yin_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh3_main_game_hint_lore_of_yin_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
wh3_main_game_hint_lore_of_yin_unit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
wh3_main_game_hint_lore_of_yin_unit	wh3_main_cth_cha_storm_dragon_0
wh3_main_game_hint_lore_of_yin_unit	wh3_main_cth_cha_storm_dragon_1
wh3_main_kho_cav_bloodcrushers_0	wh3_main_kho_cav_bloodcrushers_0
wh3_main_kho_cav_gorebeast_chariot	wh3_main_kho_cav_gorebeast_chariot
wh3_main_kho_cav_skullcrushers_0	wh3_main_kho_cav_skullcrushers_0
wh3_main_kho_cha_skarbrand_0	wh3_main_kho_cha_skarbrand_0
wh3_main_kho_inf_bloodletters_0	wh3_main_kho_inf_bloodletters_0
wh3_main_kho_inf_bloodletters_1	wh3_main_kho_inf_bloodletters_1
wh3_main_kho_inf_chaos_furies_0	wh3_main_kho_inf_chaos_furies_0
wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_inf_chaos_warhounds_0
wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_inf_chaos_warriors_0
wh3_main_kho_inf_chaos_warriors_1	wh3_main_kho_inf_chaos_warriors_1
wh3_main_kho_inf_chaos_warriors_2	wh3_main_kho_inf_chaos_warriors_2
wh3_main_kho_inf_flesh_hounds_of_khorne_0	wh3_main_kho_inf_flesh_hounds_of_khorne_0
wh3_main_kho_mon_bloodthirster_0	wh3_main_kho_mon_bloodthirster_0
wh3_main_kho_mon_khornataurs_0	wh3_main_kho_mon_khornataurs_0
wh3_main_kho_mon_khornataurs_1	wh3_main_kho_mon_khornataurs_1
wh3_main_kho_mon_soul_grinder_0	wh3_main_kho_mon_soul_grinder_0
wh3_main_kho_mon_spawn_of_khorne_0	wh3_main_kho_mon_spawn_of_khorne_0
wh3_main_kho_veh_blood_shrine_0	wh3_main_kho_veh_blood_shrine_0
wh3_main_kho_veh_skullcannon_0	wh3_main_kho_veh_skullcannon_0
wh3_main_ksl_cav_gryphon_legion_0	wh3_main_ksl_cav_gryphon_legion_0
wh3_main_ksl_cav_horse_archers_0	wh3_main_ksl_cav_horse_archers_0
wh3_main_ksl_cav_kossovite_dervishes_0	wh3_main_ksl_cav_horse_raiders_0
wh3_main_ksl_cav_war_bear_riders_1	wh3_main_ksl_cav_war_bear_riders_1
wh3_main_ksl_cav_winged_lancers_0	wh3_main_ksl_cav_winged_lancers_0
wh3_main_ksl_cha_boris_0	wh3_main_ksl_cha_boris_0
wh3_main_ksl_cha_boris_0	wh3_main_ksl_cha_boris_1
wh3_main_ksl_cha_boris_0	wh3_main_ksl_cha_boris_2
wh3_main_ksl_cha_katarin_0	wh3_main_ksl_cha_katarin_0
wh3_main_ksl_cha_katarin_0	wh3_main_ksl_cha_katarin_1
wh3_main_ksl_cha_katarin_0	wh3_main_ksl_cha_katarin_2
wh3_main_ksl_cha_kostaltyn_0	wh3_main_ksl_cha_kostaltyn_0
wh3_main_ksl_cha_kostaltyn_0	wh3_main_ksl_cha_kostaltyn_1
wh3_main_ksl_cha_kostaltyn_0	wh3_main_ksl_cha_kostaltyn_2
wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_inf_armoured_kossars_0
wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_inf_armoured_kossars_1
wh3_main_ksl_inf_ice_guard_0	wh3_main_ksl_inf_ice_guard_0
wh3_main_ksl_inf_ice_guard_1	wh3_main_ksl_inf_ice_guard_1
wh3_main_ksl_inf_kossars_0	wh3_main_ksl_inf_kossars_0
wh3_main_ksl_inf_kossars_1	wh3_main_ksl_inf_kossars_1
wh3_main_ksl_inf_kossars_tutorial_0	wh3_main_ksl_inf_kossars_tutorial_0
wh3_main_ksl_inf_kossars_tutorial_1	wh3_main_ksl_inf_kossars_tutorial_1
wh3_main_ksl_inf_streltsi_0	wh3_main_ksl_inf_streltsi_0
wh3_main_ksl_inf_tzar_guard_0	wh3_main_ksl_inf_tzar_guard_0
wh3_main_ksl_inf_tzar_guard_1	wh3_main_ksl_inf_tzar_guard_1
wh3_main_ksl_mon_elemental_bear_0	wh3_main_ksl_mon_elemental_bear_0
wh3_main_ksl_mon_snow_leopard_0	wh3_main_ksl_mon_snow_leopard_0
wh3_main_ksl_veh_heavy_war_sled_0	wh3_main_ksl_veh_heavy_war_sled_0
wh3_main_ksl_veh_light_war_sled_0	wh3_main_ksl_veh_light_war_sled_0
wh3_main_ksl_veh_little_grom_0	wh3_main_ksl_veh_little_grom_0
wh3_main_nur_cav_plague_drones_0	wh3_main_nur_cav_plague_drones_0
wh3_main_nur_cav_plague_drones_1	wh3_main_nur_cav_plague_drones_1
wh3_main_nur_cav_pox_riders_of_nurgle_0	wh3_main_nur_cav_pox_riders_of_nurgle_0
wh3_main_nur_cha_ku_gath_plaguefather_0	wh3_main_nur_cha_ku_gath_plaguefather_0
wh3_main_nur_inf_chaos_furies_0	wh3_main_nur_inf_chaos_furies_0
wh3_main_nur_inf_forsaken_0	wh3_main_nur_inf_forsaken_0
wh3_main_nur_inf_nurglings_0	wh3_main_nur_inf_nurglings_0
wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_inf_plaguebearers_0
wh3_main_nur_inf_plaguebearers_1	wh3_main_nur_inf_plaguebearers_1
wh3_main_nur_mon_beast_of_nurgle_0	wh3_main_nur_mon_beast_of_nurgle_0
wh3_main_nur_mon_great_unclean_one_0	wh3_main_nur_mon_great_unclean_one_0
wh3_main_nur_mon_plague_toads_0	wh3_main_nur_mon_plague_toads_0
wh3_main_nur_mon_rot_flies_0	wh3_main_nur_mon_rot_flies_0
wh3_main_nur_mon_soul_grinder_0	wh3_main_nur_mon_soul_grinder_0
wh3_main_nur_mon_spawn_of_nurgle_0	wh3_main_nur_mon_spawn_of_nurgle_0
wh3_main_ogr_cav_crushers_0	wh3_main_ogr_cav_crushers_0
wh3_main_ogr_cav_crushers_1	wh3_main_ogr_cav_crushers_1
wh3_main_ogr_cav_mournfang_cavalry_0	wh3_main_ogr_cav_mournfang_cavalry_0
wh3_main_ogr_cav_mournfang_cavalry_1	wh3_main_ogr_cav_mournfang_cavalry_1
wh3_main_ogr_cav_mournfang_cavalry_2	wh3_main_ogr_cav_mournfang_cavalry_2
wh3_main_ogr_cha_greasus_goldtooth_0	wh3_main_ogr_cha_greasus_goldtooth_0
wh3_main_ogr_cha_skrag_the_slaughterer_0	wh3_main_ogr_cha_skrag_the_slaughterer_0
wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_inf_gnoblars_0
wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr_inf_gnoblars_1
wh3_main_ogr_inf_ironguts_0	wh3_main_ogr_inf_ironguts_0
wh3_main_ogr_inf_leadbelchers_0	wh3_main_ogr_inf_leadbelchers_0
wh3_main_ogr_inf_maneaters_0	wh3_main_ogr_inf_maneaters_0
wh3_main_ogr_inf_maneaters_1	wh3_main_ogr_inf_maneaters_1
wh3_main_ogr_inf_maneaters_2	wh3_main_ogr_inf_maneaters_2
wh3_main_ogr_inf_maneaters_3	wh3_main_ogr_inf_maneaters_3
wh3_main_ogr_inf_ogres_0	wh3_main_ogr_inf_ogres_0
wh3_main_ogr_inf_ogres_1	wh3_main_ogr_inf_ogres_1
wh3_main_ogr_inf_ogres_2	wh3_main_ogr_inf_ogres_2
wh3_main_ogr_mon_giant_0	wh3_main_ogr_mon_giant_0
wh3_main_ogr_mon_gorgers_0	wh3_main_ogr_mon_gorgers_0
wh3_main_ogr_mon_sabretusk_pack_0	wh3_main_ogr_mon_sabretusk_pack_0
wh3_main_ogr_mon_stonehorn_0	wh3_main_ogr_mon_stonehorn_0
wh3_main_ogr_mon_stonehorn_1	wh3_main_ogr_mon_stonehorn_1
wh3_main_ogr_veh_gnoblar_scraplauncher_0	wh3_main_ogr_veh_gnoblar_scraplauncher_0
wh3_main_ogr_veh_ironblaster_0	wh3_main_ogr_veh_ironblaster_0
wh3_main_sla_cav_heartseekers_of_slaanesh_0	wh3_main_sla_cav_heartseekers_of_slaanesh_0
wh3_main_sla_cav_hellstriders_0	wh3_main_sla_cav_hellstriders_0
wh3_main_sla_cav_hellstriders_1	wh3_main_sla_cav_hellstriders_1
wh3_main_sla_cav_seekers_of_slaanesh_0	wh3_main_sla_cav_seekers_of_slaanesh_0
wh3_main_sla_cha_nkari_0	wh3_main_sla_cha_nkari_0
wh3_main_sla_inf_chaos_furies_0	wh3_main_sla_inf_chaos_furies_0
wh3_main_sla_inf_daemonette_0	wh3_main_sla_inf_daemonette_0
wh3_main_sla_inf_daemonette_1	wh3_main_sla_inf_daemonette_1
wh3_main_sla_inf_marauders_0	wh3_main_sla_inf_marauders_0
wh3_main_sla_inf_marauders_1	wh3_main_sla_inf_marauders_1
wh3_main_sla_inf_marauders_2	wh3_main_sla_inf_marauders_2
wh3_main_sla_mon_fiends_of_slaanesh_0	wh3_main_sla_mon_fiends_of_slaanesh_0
wh3_main_sla_mon_keeper_of_secrets_0	wh3_main_sla_mon_keeper_of_secrets_0
wh3_main_sla_mon_soul_grinder_0	wh3_main_sla_mon_soul_grinder_0
wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_sla_mon_spawn_of_slaanesh_0
wh3_main_sla_veh_exalted_seeker_chariot_0	wh3_main_sla_veh_exalted_seeker_chariot_0
wh3_main_sla_veh_hellflayer_0	wh3_main_sla_veh_hellflayer_0
wh3_main_sla_veh_seeker_chariot_0	wh3_main_sla_veh_seeker_chariot_0
wh3_main_tze_cav_chaos_knights_0	wh3_main_tze_cav_chaos_knights_0
wh3_main_tze_cav_doom_knights_0	wh3_main_tze_cav_doom_knights_0
wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_tze_cha_kairos_fateweaver_0
wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_tze_cha_kairos_fateweaver_custom_battle_0
wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_inf_blue_horrors_0
wh3_main_tze_inf_chaos_furies_0	wh3_main_tze_inf_chaos_furies_0
wh3_main_tze_inf_forsaken_0	wh3_main_tze_inf_forsaken_0
wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_inf_pink_horrors_0
wh3_main_tze_inf_pink_horrors_1	wh3_main_tze_inf_pink_horrors_1
wh3_main_tze_mon_exalted_flamer_0	wh3_main_tze_mon_exalted_flamers_0
wh3_main_tze_mon_flamers_0	wh3_main_tze_mon_flamers_0
wh3_main_tze_mon_lord_of_change_0	wh3_main_tze_mon_lord_of_change_0
wh3_main_tze_mon_screamers_0	wh3_main_tze_mon_screamers_0
wh3_main_tze_mon_soul_grinder_0	wh3_main_tze_mon_soul_grinder_0
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_tze_mon_spawn_of_tzeentch_0
wh3_main_tze_veh_burning_chariot_0	wh3_main_tze_veh_burning_chariot_0
wh_main_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_brt_cha_fay_enchantress	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_brt_cha_fay_enchantress	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_bst_cha_khazrak_one_eye_0	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_main_bst_cha_khazrak_one_eye_0	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_main_bst_cha_malagor_the_dark_omen_0	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_main_bst_cha_morghur_0	wh_dlc05_bst_cha_morghur_0
wh_main_chs_cha_archaon_the_everchosen_0	wh_main_chs_cha_archaon_the_everchosen_0
wh_main_chs_cha_archaon_the_everchosen_0	wh_main_chs_cha_archaon_the_everchosen_1
wh_main_chs_cha_kholek	wh_dlc01_chs_cha_kholek
wh_main_chs_cha_prince_sigvald_the_magnificent	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_dwf_cha_belegar_ironhammer_0	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_dwf_cha_grombrindal_0	wh_pro01_dwf_cha_grombrindal_0
wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_dwf_cha_ungrim_ironfist	wh_main_dwf_cha_ungrim_ironfist
wh_main_emp_cha_balthasar_gelt_0	wh_main_emp_cha_balthasar_gelt_0
wh_main_emp_cha_balthasar_gelt_0	wh_main_emp_cha_balthasar_gelt_1
wh_main_emp_cha_boris_todbringer_0	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_cha_boris_todbringer_0	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_0
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_1
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_2
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_3
wh_main_emp_cha_karl_franz_0	wh_main_emp_cha_karl_franz_4
wh_main_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_main_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_main_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_main_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_main_grn_cha_azhag_the_slaughterer_0	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_grn_cha_azhag_the_slaughterer_0	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_grn_cha_grimgor_ironhide	wh_main_grn_cha_grimgor_ironhide
wh_main_grn_cha_skarsnik_0	wh_dlc06_grn_cha_skarsnik_0
wh_main_grn_cha_wurrzag_0	wh_dlc06_grn_cha_wurrzag_0
wh_main_grn_cha_wurrzag_0	wh_dlc06_grn_cha_wurrzag_1
wh_main_vmp_cha_heinrich_kemmler	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh_main_vmp_cha_heinrich_kemmler	wh_main_vmp_cha_heinrich_kemmler
wh_main_vmp_cha_helman_ghorst_0	wh_dlc04_vmp_cha_helman_ghorst_0
wh_main_vmp_cha_helman_ghorst_0	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_vmp_cha_isabella	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_vmp_cha_isabella	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_vmp_cha_isabella	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_vmp_cha_mannfred_von_carstein_0	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_vmp_cha_vlad_von_carstein_0	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_wef_cha_durthu_0	wh_dlc05_wef_cha_durthu_0
wh_main_wef_cha_orion_0	wh_dlc05_wef_cha_orion_0
