key	ui_enable_event	ui_disable_event	ui_targetting_event_start	ui_targetting_event_stop	ui_select_event	enable_event	disable_event	max_distance	use_reverb	switch	wind_up_target_enable_event	wind_up_target_disable_event	wind_up_target_max_distance	wind_up_target_use_reverb	wind_up_target_switch	use_active_time	use_wind_up_time	casting_rtpc_name	state_affecting_ability_state_group	state_affecting_ability_state_inactive	state_affecting_ability_state_active	ui_targetting_group_sound
wh_main_spell_bound_shield_of_faith	UI_BAT_SABL_Spell_Bound_Shield_Of_Faith_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_solheims_bolt_of_illumination	UI_BAT_SABL_Spell_Bound_Solheims_Bolt_Of_Illumination_Enable							100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_soulfire	UI_BAT_SABL_Spell_Bound_Soulfire_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_staff_of_damnation	UI_BAT_SABL_Spell_Bound_Staff_Of_Damnation_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
wh_main_spell_death_aspect_of_the_dreadknight	UI_BAT_SABL_Spell_Death_Aspect_Of_The_Dreadknight_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	UI_BAT_SABL_Spell_Death_Aspect_Of_The_Dreadknight_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_doom_and_darkness	UI_BAT_SABL_Spell_Death_Doom_And_Darkness_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_doom_and_darkness_upgraded	UI_BAT_SABL_Spell_Death_Doom_And_Darkness_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_soulblight	UI_BAT_SABL_Spell_Death_Soulblight_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_soulblight_upgraded	UI_BAT_SABL_Spell_Death_Soulblight_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_spirit_leech	UI_BAT_SABL_Spell_Death_Spirit_Leech_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_spirit_leech_upgraded	UI_BAT_SABL_Spell_Death_Spirit_Leech_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_the_fate_of_bjuna	UI_BAT_SABL_Spell_Death_The_Fate_Of_Bjuna_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_the_purple_sun_of_xereus	UI_BAT_SABL_Spell_Death_The_Purple_Sun_Of_Xereus_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	UI_BAT_SABL_Spell_Death_The_Purple_Sun_Of_Xereus_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Death			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_cascading_fire_cloak	UI_BAT_SABL_Spell_Fire_Cascading_Fire_Cloak_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_fireball	UI_BAT_SABL_Spell_Fire_Fireball_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_fireball_upgraded	UI_BAT_SABL_Spell_Fire_Fireball_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_flame_storm	UI_BAT_SABL_Spell_Fire_Flame_Storm_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_flame_storm_upgraded	UI_BAT_SABL_Spell_Fire_Flame_Storm_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_flaming_sword_of_rhuin	UI_BAT_SABL_Spell_Fire_Flaming_Sword_Of_Rhuin_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	UI_BAT_SABL_Spell_Fire_Flaming_Sword_Of_Rhuin_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_piercing_bolts_of_burning	UI_BAT_SABL_Spell_Fire_Piercing_Bolts_Of_Burning_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	UI_BAT_SABL_Spell_Fire_Piercing_Bolts_Of_Burning_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_the_burning_head	UI_BAT_SABL_Spell_Fire_The_Burning_Head_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_fire_the_burning_head_upgraded	UI_BAT_SABL_Spell_Fire_The_Burning_Head_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_chain_lightning	UI_BAT_SABL_Spell_Heavens_Chain_Lightning_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_comet_of_casandora	UI_BAT_SABL_Spell_Heavens_Comet_Of_Casandora_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_comet_of_casandora_upgraded	UI_BAT_SABL_Spell_Heavens_Comet_Of_Casandora_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_curse_of_the_midnight_wind	UI_BAT_SABL_Spell_Heavens_Curse_Of_The_Midnight_Wind_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	UI_BAT_SABL_Spell_Heavens_Curse_Of_The_Midnight_Wind_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_harmonic_convergence	UI_BAT_SABL_Spell_Heavens_Harmonic_Convergence_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_harmonic_convergence_upgraded	UI_BAT_SABL_Spell_Heavens_Harmonic_Convergence_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_urannons_thunderbolt	UI_BAT_SABL_Spell_Heavens_Urannons_Thunderbolt_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_urannons_thunderbolt_upgraded	UI_BAT_SABL_Spell_Heavens_Urannons_Thunderbolt_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_wind_blast	UI_BAT_SABL_Spell_Heavens_Wind_Blast_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_heavens_wind_blast_upgraded	UI_BAT_SABL_Spell_Heavens_Wind_Blast_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_banishment	UI_BAT_SABL_Spell_Light_Banishment_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_banishment_upgraded	UI_BAT_SABL_Spell_Light_Banishment_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_bironas_timewarp	UI_BAT_SABL_Spell_Light_Bironas_Timewarp_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_bironas_timewarp_upgraded	UI_BAT_SABL_Spell_Light_Bironas_Timewarp_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_light_of_battle	UI_BAT_SABL_Spell_Light_Light_Of_Battle_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_light_of_battle_upgraded	UI_BAT_SABL_Spell_Light_Light_Of_Battle_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_net_of_amyntok	UI_BAT_SABL_Spell_Light_Net_Of_Amyntok_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_net_of_amyntok_upgraded	UI_BAT_SABL_Spell_Light_Net_Of_Amyntok_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_phas_protection	UI_BAT_SABL_Spell_Light_Phas_Protection_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_phas_protection_upgraded	UI_BAT_SABL_Spell_Light_Phas_Protection_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_shems_burning_gaze	UI_BAT_SABL_Spell_Light_Shems_Burning_Gaze_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_light_shems_burning_gaze_upgraded	UI_BAT_SABL_Spell_Light_Shems_Burning_Gaze_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	UI_BAT_SABL_Spell_Lil_Waaagh_Curse_Of_Da_Bad_Moon_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Curse_Of_Da_Bad_Moon_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_gorkll_fix_it	UI_BAT_SABL_Spell_Lil_Waaagh_Gorkll_Fix_It_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_itchy_nuisance	UI_BAT_SABL_Spell_Lil_Waaagh_Itchy_Nuisance_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_night_shroud	UI_BAT_SABL_Spell_Lil_Waaagh_Night_Shroud_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_night_shroud_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Night_Shroud_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_sneaky_stabbin	UI_BAT_SABL_Spell_Lil_Waaagh_Sneaky_Stabbin_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_vindictive_glare	UI_BAT_SABL_Spell_Lil_Waaagh_Vindictive_Glare_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Vindictive_Glare_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_final_transmutation	UI_BAT_SABL_Spell_Metal_Final_Transmutation_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_final_transmutation_upgraded	UI_BAT_SABL_Spell_Metal_Final_Transmutation_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_gehennas_golden_hounds	UI_BAT_SABL_Spell_Metal_Gehennas_Golden_Hounds_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_gehennas_golden_hounds_upgraded	UI_BAT_SABL_Spell_Metal_Gehennas_Golden_Hounds_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_glittering_robe	UI_BAT_SABL_Spell_Metal_Glittering_Robe_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_glittering_robe_upgraded	UI_BAT_SABL_Spell_Metal_Glittering_Robe_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_plague_of_rust	UI_BAT_SABL_Spell_Metal_Plague_Of_Rust_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_plague_of_rust_upgraded	UI_BAT_SABL_Spell_Metal_Plague_Of_Rust_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_searing_doom	UI_BAT_SABL_Spell_Metal_Searing_Doom_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_searing_doom_upgraded	UI_BAT_SABL_Spell_Metal_Searing_Doom_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_transmutation_of_lead	UI_BAT_SABL_Spell_Metal_Transmutation_Of_Lead_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_metal_transmutation_of_lead_upgraded	UI_BAT_SABL_Spell_Metal_Transmutation_Of_Lead_Upgraded		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_curse_of_years	UI_BAT_SABL_Spell_Vampires_Curse_Of_Years_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_gaze_of_nagash	UI_BAT_SABL_Spell_Vampires_Gaze_Of_Nagash_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_gaze_of_nagash_upgraded	UI_BAT_SABL_Spell_Vampires_Gaze_Of_Nagash_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_invocation_of_nehek	UI_BAT_SABL_Spell_Vampires_Invocation_Of_Nehek_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_invocation_of_nehek_upgraded	UI_BAT_SABL_Spell_Vampires_Invocation_Of_Nehek_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_raise_dead	UI_BAT_SABL_Spell_Vampires_Raise_Dead_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire	Battle_IND_Magic_Vampire_Raise_Dead_Oneshot		700.0000	true				100.0000	false		false	false					
wh_main_spell_vampires_raise_dead_upgraded	UI_BAT_SABL_Spell_Vampires_Raise_Dead_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire	Battle_IND_Magic_Vampire_Raise_Dead_Oneshot		700.0000	true				100.0000	false		false	false					
wh_main_spell_vampires_vanhels_danse_macabre	UI_BAT_SABL_Spell_Vampires_Vanhels_Danse_Macabre_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_vanhels_danse_macabre_upgraded	UI_BAT_SABL_Spell_Vampires_Vanhels_Danse_Macabre_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_wind_of_death	UI_BAT_SABL_Spell_Vampires_Wind_Of_Death_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_spell_vampires_wind_of_death_upgraded	UI_BAT_SABL_Spell_Vampires_Wind_Of_Death_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire			100.0000	false				100.0000	false		false	false					
wh_main_unit_abilities_entrenchment	UI_BAT_SABL_Weapon_Armour		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_main_unit_abilities_gyrobomber_bomb	UI_BAT_SABL_Gyrobomber_Bomb_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_abilities_gyrocopter_bombs_test	UI_BAT_SABL_Gyrocopter_Bombs_Test_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_abilities_killing_blow	UI_BAT_SABL_Killing_Blow_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_abilities_spinning_loons	UI_BAT_SABL_Spell_Lil_Waaagh_Itchy_Nuisance_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_main_unit_formation_lance	UI_BAT_SABL_Unit_Formation_Lance_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_passive_night_goblin_fanatics	UI_BAT_SABL_Night_Goblin_Fanatics_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_passive_regeneration	UI_BAT_SABL_Regeneration_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_passive_unstable	UI_BAT_SABL_Unstable_Enable							100.0000	false				100.0000	false		false	false					
wh_main_unit_passive_war_paint	UI_BAT_SABL_War_Paint_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_axe_of_dargo	UI_BAT_SABL_Axe_Of_Dargo_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_charmed_shield	UI_BAT_SABL_Charmed_Shield_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_filth_mace	UI_BAT_SABL_Filth_Mace_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_ghal_maraz	UI_BAT_SABL_Ghal_Maraz_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_gitsnik	UI_BAT_SABL_Gitsnik_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_hellfire_sword	UI_BAT_SABL_Hellfire_Sword_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_helm_of_discord	UI_BAT_SABL_Helm_Of_Discord_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_runefang	UI_BAT_SABL_Runefang_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_skabscrath	UI_BAT_SABL_Skabscrath_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_sword_of_anti_heroes	UI_BAT_SABL_Sword_Of_Anti_Heroes_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_the_mace_of_helsturm	UI_BAT_SABL_The_Mace_Of_Helsturm_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_the_reikland_runefang	UI_BAT_SABL_The_Reikland_Runefang_Enable							100.0000	false				100.0000	false		false	false					
wh_main_weapon_abilities_the_slayer_of_kings	UI_BAT_SABL_The_Slayer_Of_Kings_Enable							100.0000	false				100.0000	false		false	false					
