technology	effect	effect_scope	value
wh3_main_tech_tze_1_7	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	50.0000
wh3_main_tech_tze_1_8	wh3_dlc24_effect_force_stat_melee_defence_cockatrice	faction_to_force_own_unseen	5.0000
wh3_main_tech_tze_1_8	wh3_main_effect_force_stat_charge_bonus_add_tze_screamer	faction_to_force_own_unseen	9.0000
wh3_main_tech_tze_1_8	wh3_main_enable_charmed_attacks_tze_screamers	faction_to_force_own_unseen	1.0000
wh3_main_tech_tze_1_9	wh3_dlc24_effect_tze_cotw_enable_force_peace	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_2_1	wh3_dlc26_effect_daemon_tze_post_battle_unit_saving_chance	faction_to_force_own_unseen	5.0000
wh3_main_tech_tze_2_1	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh3_main_tech_tze_2_1	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh3_main_tech_tze_2_2	wh3_dlc24_effect_force_stat_spell_resistance_tze_tzaangors_centigors	faction_to_force_own_unseen	40.0000
wh3_main_tech_tze_2_2	wh3_main_effect_ability_enable_glean_magic_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_main_tech_tze_2_3	wh3_main_effect_tze_cotw_enable_force_war	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_2_4	wh3_main_effect_army_ability_enable_bolt_of_change	faction_to_force_own	1.0000
wh3_main_tech_tze_2_5	wh3_main_effect_force_stat_missile_damage_tze_flamers	faction_to_force_own_unseen	9.0000
wh3_main_tech_tze_2_5	wh3_main_effect_upkeep_tze_flamers	faction_to_force_own_unseen	-9.0000
wh3_main_tech_tze_2_6	wh3_main_effect_ability_enable_arcane_mirth_tze_horrors	faction_to_force_own_unseen	1.0000
wh3_main_tech_tze_2_6	wh3_main_effect_recruitment_cost_tze_pink_horrors	faction_to_force_own_unseen	-5.0000
wh3_main_tech_tze_2_7	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	faction_to_region_own_unseen	25.0000
wh3_main_tech_tze_2_8	wh3_main_effect_force_stat_ammunition_tze_horrors	faction_to_force_own_unseen	25.0000
wh3_main_tech_tze_2_8	wh3_main_effect_force_stat_weapon_strength_tze_horrors	faction_to_force_own_unseen	25.0000
wh3_main_tech_tze_2_9	wh3_main_effect_tze_cotw_enable_force_rebellion	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_3_1	wh2_main_effect_plague_infectivity_mod	faction_to_force_own	-15.0000
wh3_main_tech_tze_3_1	wh3_main_effect_force_stat_leadership_vs_nurgle	faction_to_force_own_unseen	8.0000
wh3_main_tech_tze_3_2	wh3_main_effect_army_ability_enable_storm_of_fire	faction_to_force_own	1.0000
wh3_main_tech_tze_3_3	wh3_main_effect_ability_enable_treason_of_tzeentch_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_main_tech_tze_3_4	wh3_main_effect_force_stat_armour_tze_knights	faction_to_force_own_unseen	10.0000
wh3_main_tech_tze_3_5	wh3_main_effect_tze_cotw_enable_track_army	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_3_6	wh_main_effect_public_order_tech	faction_to_province_own_unseen	2.0000
wh3_main_tech_tze_3_7	wh3_main_effect_tze_cotw_enable_halt_army	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_3_8	wh3_main_effect_hero_recruit_rank_tze_metal_casters	faction_to_province_own_unseen	3.0000
wh3_main_tech_tze_3_8	wh_main_effect_economy_gdp_mod_all	faction_to_region_own_unseen	5.0000
wh3_main_tech_tze_3_9	wh3_main_effect_force_recruit_rank_tze_doom_knights	faction_to_character_own_unseen	2.0000
wh3_main_tech_tze_3_9	wh3_main_effect_recruitment_cost_tze_doom_knights	faction_to_force_own_unseen	-15.0000
wh3_main_tech_tze_4_1	wh3_main_effect_tze_cotw_enable_break_alliance	faction_to_faction_own_unseen	1.0000
wh3_main_tech_tze_4_2	wh3_main_effect_force_replenishment_rate_tze_forsaken	faction_to_force_own_unseen	8.0000
wh3_main_tech_tze_4_3	wh3_main_effect_force_stat_magic_resistance_tze_forsaken_spawn	faction_to_force_own_unseen	40.0000
wh3_main_tech_tze_4_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-3.0000
wh3_main_tech_tze_4_4	wh3_main_effect_ability_enable_tzeentchs_firestorm_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_main_tech_tze_4_5	wh3_dlc26_effect_daemon_tze_post_battle_unit_saving_hp	faction_to_force_own_unseen	10.0000
wh3_main_tech_tze_4_5	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	3.0000
wh3_main_tech_tze_4_5	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	3.0000
wh3_main_tech_tze_4_6	wh3_main_effect_agent_action_success_chance_tze_cultist	faction_to_character_own_unseen	10.0000
wh3_main_tech_tze_4_7	wh3_main_effect_agent_recruitment_xp_tze_iridescent_horror	faction_to_province_own_unseen	3.0000
wh3_main_tech_tze_4_8	wh3_main_effect_agent_recruitment_xp_tze_cultist	faction_to_province_own_unseen	3.0000
wh3_main_tech_tze_4_9	wh3_main_effect_tze_cotw_enable_open_gates	faction_to_faction_own_unseen	1.0000
wh_dlc03_tech_bst_ancient_paths	wh_dlc03_effect_tech_army_campaign_beastpath_evasion_chance	faction_to_character_own_unseen	20.0000
wh_dlc03_tech_bst_ancient_paths	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_blessings_of_the_dark_gods	wh3_main_effect_corruption_chaos_characters	faction_to_character_own	1.0000
wh_dlc03_tech_bst_blessings_of_the_dark_gods	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000
wh_dlc03_tech_bst_blood_grounds	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	15.0000
wh_dlc03_tech_bst_blood_grounds	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_bountiful_herdstone	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10.0000
wh_dlc03_tech_bst_bountiful_herdstone	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_defiled_honour	wh_main_effect_force_stat_missile_damage	faction_to_force_own_unseen	10.0000
wh_dlc03_tech_bst_defiled_honour	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_drunken_fury	wh2_main_effect_force_stat_melee_attack_lords_heroes	faction_to_force_own_unseen	10.0000
wh_dlc03_tech_bst_drunken_fury	wh2_main_effect_force_stat_melee_defence_lords_heroes	faction_to_force_own_unseen	10.0000
wh_dlc03_tech_bst_drunken_fury	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_embrace_of_chaos	wh3_main_effect_corruption_chaos_characters	faction_to_character_own	1.0000
wh_dlc03_tech_bst_embrace_of_chaos	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000
wh_dlc03_tech_bst_encircled_prey	wh_main_effect_force_stat_speed	faction_to_force_own_unseen	10.0000
wh_dlc03_tech_bst_encircled_prey	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_fell_rituals	wh_main_effect_force_all_campaign_replenishment_rate_horde	faction_to_character_own_unseen	10.0000
wh_dlc03_tech_bst_fell_rituals	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_gaze_of_the_dark_gods	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	20.0000
wh_dlc03_tech_bst_gaze_of_the_dark_gods	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10.0000
wh_dlc03_tech_bst_gore_drunk	wh_main_effect_force_all_recruitment_points	faction_to_force_own	1.0000
wh_dlc03_tech_bst_gore_drunk	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_grisly_trophies	wh_main_effect_force_stat_leadership_vs_men	faction_to_force_own_unseen	5.0000
wh_dlc03_tech_bst_grisly_trophies	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_heart_of_the_dark	wh_main_effect_force_stat_leadership_lords_and_heroes	faction_to_force_own_unseen	10.0000
wh_dlc03_tech_bst_heart_of_the_dark	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_hives_of_pestilence	wh_main_effect_hordebuilding_growth_tech	faction_to_force_own_unseen	3.0000
wh_dlc03_tech_bst_hives_of_pestilence	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_man_cleavers	wh_dlc03_effect_force_stat_melee_attack_ungors_gors	faction_to_force_own_unseen	15.0000
wh_dlc03_tech_bst_man_cleavers	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_messenger_of_the_bray	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20.0000
wh_dlc03_tech_bst_messenger_of_the_bray	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_sacrifice_to_morslieh	wh3_main_effect_corruption_chaos_characters	faction_to_character_own	1.0000
wh_dlc03_tech_bst_sacrifice_to_morslieh	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000
wh_dlc03_tech_bst_the_days_of_wrath	wh_dlc03_effect_tech_unit_xp_levels_bestigors	faction_to_character_own_unseen	1.0000
wh_dlc03_tech_bst_the_days_of_wrath	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_the_endless_hunt	wh_main_effect_force_all_campaign_replenishment_rate_horde	faction_to_character_own_unseen	3.0000
wh_dlc03_tech_bst_the_endless_hunt	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_the_kalkengard_larder	wh_dlc03_effect_force_stat_weapon_strength_minotaurs	faction_to_force_own_unseen	20.0000
wh_dlc03_tech_bst_the_kalkengard_larder	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_the_path_to_war	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own_unseen	-33.0000
wh_dlc03_tech_bst_the_rewards_of_ruin	wh_main_effect_force_army_campaign_attrition_all_resistance	faction_to_force_own_unseen	-10.0000
wh_dlc03_tech_bst_the_rewards_of_ruin	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_the_seed_of_hate	wh3_main_effect_corruption_chaos_characters	faction_to_character_own	1.0000
wh_dlc03_tech_bst_the_seed_of_hate	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000
wh_dlc03_tech_bst_true_horn	wh_dlc03_effect_tech_unit_xp_levels_centigors	faction_to_character_own_unseen	1.0000
wh_dlc03_tech_bst_true_horn	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_twisted_visions	wh2_dlc17_effect_missile_resist_during_sieges	faction_to_force_own	10.0000
wh_dlc03_tech_bst_twisted_visions	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_vitriolic_temperament	wh_dlc03_effect_tech_unit_xp_levels_gors	faction_to_character_own_unseen	1.0000
wh_dlc03_tech_bst_vitriolic_temperament	wh_dlc03_effect_tech_unit_xp_levels_ungors	faction_to_character_own_unseen	1.0000
wh_dlc03_tech_bst_vitriolic_temperament	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-5.0000
wh_dlc03_tech_bst_worship_of_the_ruinous_powers	wh3_main_effect_corruption_chaos_characters	faction_to_character_own	1.0000
wh_dlc03_tech_bst_worship_of_the_ruinous_powers	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0000
wh_dlc05_tech_1_asuryan	wh2_dlc16_effect_battle_magic_lore_of_high_magic_cooldown_rate	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_1_asuryan	wh2_main_faction_political_diplomacy_mod_technology_high_elves	faction_to_faction_own_unseen	15.0000
wh_dlc05_tech_1_asuryan	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-15.0000
wh_dlc05_tech_1_cadai	wh2_dlc16_effect_magic_reduce_wom_cost_life_high	faction_to_force_own_unseen	-1.0000
wh_dlc05_tech_1_cadai	wh2_dlc16_effect_worldroots_health_per_turn_all_regions	faction_to_faction_own_unseen	1.0000
wh_dlc05_tech_1_cadai	wh2_main_faction_political_diplomacy_mod_technology_high_elves	faction_to_faction_own_unseen	15.0000
wh_dlc05_tech_1_hoeth	wh_main_effect_agent_recruitment_xp_all_agents	faction_to_province_own_unseen	2.0000
wh_dlc05_tech_1_hoeth	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2.0000
wh_dlc05_tech_1_hoeth	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0000
wh_dlc05_tech_1_isha_mini	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	50.0000
wh_dlc05_tech_1_isha	wh2_dlc16_effect_replenishment_tree_spirits	faction_to_force_own_unseen	5.0000
wh_dlc05_tech_1_isha	wh_dlc05_effect_economy_gdp_mod_wines	faction_to_region_own_unseen	5.0000
wh_dlc05_tech_1_isha	wh_dlc07_effect_ability_cooldown_lore_of_life	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_1_kurnous	wh2_dlc16_effect_economy_gdp_mod_animal_husbandry_wef	faction_to_region_own_unseen	10.0000
wh_dlc05_tech_1_kurnous	wh_dlc05_effect_tech_charge_speed_increase_wef_cavalry_monsters	faction_to_force_own_unseen	15.0000
wh_dlc05_tech_1_kurnous	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_1_ladrielle	wh_dlc05_effect_tech_army_campaign_worldroot_evasion_chance	faction_to_character_own_unseen	20.0000
wh_dlc05_tech_1_ladrielle	wh_dlc05_faction_political_diplomacy_mod_technology_bretonnia	faction_to_faction_own_unseen	20.0000
wh_dlc05_tech_1_ladrielle	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	5.0000
wh_dlc05_tech_1_lileath	wh3_main_effect_winds_of_magic_pool_min	faction_to_force_own	10.0000
wh_dlc05_tech_1_lileath	wh_dlc05_effect_agent_cap_increase_wizard	faction_to_faction_own_unseen	2.0000
wh_dlc05_tech_1_loec	wh2_dlc16_effect_battle_magic_lore_of_shadows_cooldown_rate	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_1_loec	wh2_dlc16_effect_missile_resistance_wef_elves	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_1_the_ancients	wh2_dlc16_effect_bound_flock_of_doom_ancient_treemen	faction_to_force_own_unseen	1.0000
wh_dlc05_tech_1_the_ancients	wh2_dlc16_effect_magic_reduce_wom_cost_beasts	faction_to_force_own_unseen	-1.0000
wh_dlc05_tech_1_vaul	wh2_dlc16_effect_economy_gdp_mod_industry_wef	faction_to_region_own_unseen	10.0000
wh_dlc05_tech_1_vaul	wh_dlc05_effect_force_stat_armour_wef_elf_units	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_2_addaioth	wh2_dlc16_effect_fire_resistance_wef_elves	faction_to_force_own_unseen	25.0000
wh_dlc05_tech_2_addaioth	wh2_dlc16_effect_weapon_damage_forest_dragons	faction_to_force_own_unseen	15.0000
wh_dlc05_tech_2_anath_raema	wh2_dlc16_effect_battle_magic_lore_of_beasts_cooldown_rate	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_2_anath_raema	wh2_dlc16_effect_bonus_v_large_wef_cavalry_birds	faction_to_force_own_unseen	5.0000
wh_dlc05_tech_2_anath_raema	wh_main_effect_force_stat_missile_damage	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_2_atharti	wh2_main_faction_political_diplomacy_mod_technology_dark_elves	faction_to_faction_own_unseen	10.0000
wh_dlc05_tech_2_atharti	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	2.0000
wh_dlc05_tech_2_cytharai	wh2_dlc16_effect_magic_reduce_wom_cost_shadows_dark	faction_to_force_own_unseen	-1.0000
wh_dlc05_tech_2_cytharai	wh2_main_faction_political_diplomacy_mod_technology_dark_elves	faction_to_faction_own_unseen	15.0000
wh_dlc05_tech_2_cytharai	wh_dlc05_effect_building_global_recruitment_duration	faction_to_faction_own_unseen	-1.0000
wh_dlc05_tech_2_drakira	wh2_dlc09_effect_force_stat_melee_attack_during_ambushes	faction_to_force_own_unseen	6.0000
wh_dlc05_tech_2_drakira	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	20.0000
wh_dlc05_tech_2_drakira	wh_main_effect_force_army_campaign_ambush_defence_success_chance	faction_to_force_own_unseen	20.0000
wh_dlc05_tech_2_drakira	wh_main_effect_force_stat_leadership_during_ambushes	faction_to_force_own_unseen	8.0000
wh_dlc05_tech_2_eldrazor	wh2_dlc16_effect_physical_resist_wef_elf_infantry	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_2_eldrazor	wh_dlc05_effect_force_stat_melee_attack_wef_infantry	faction_to_force_own_unseen	5.0000
wh_dlc05_tech_2_ellinill	wh2_dlc16_effect_additional_worldroots_health_from_battles	faction_to_faction_own_unseen	1.0000
wh_dlc05_tech_2_ellinill	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10.0000
wh_dlc05_tech_2_ereth_khial	wh3_main_effect_corruption_reduction_technology	faction_to_province_own	-4.0000
wh_dlc05_tech_2_ereth_khial	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_2_estreath	wh2_dlc16_effect_upkeep_elf_units	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_2_estreath	wh_main_effect_force_stat_leadership_siege_attack	faction_to_force_own_unseen	10.0000
wh_dlc05_tech_2_hekarti	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	10.0000
wh_dlc05_tech_2_hekarti	wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	faction_to_force_own_unseen	-10.0000
wh_dlc05_tech_2_hukon	wh2_dlc16_effect_charge_bonus_forest_dragons_zoats	faction_to_force_own_unseen	15.0000
wh_dlc05_tech_2_hukon	wh_main_effect_force_stat_speed	faction_to_force_own	5.0000
wh_dlc05_tech_2_khaine	wh2_dlc16_effect_cause_fear_wef_elves	faction_to_force_own_unseen	1.0000
wh_dlc05_tech_2_khaine	wh2_dlc16_effect_heroic_killing_blow_glade_lords_captains	faction_to_force_own_unseen	1.0000
wh_dlc05_tech_2_khaine	wh_main_effect_force_all_campaign_experience_base_all	faction_to_character_own_unseen	2.0000
wh_dlc05_tech_2_mathlann_mini	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	400.0000
wh_dlc05_tech_2_mathlann	wh2_dlc11_effect_force_army_campaign_attrition_storm_reef_immunity	faction_to_force_own_unseen	1.0000
wh_dlc05_tech_2_mathlann	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	100.0000
wh_dlc05_tech_2_morai_heg	wh2_dlc16_effect_line_of_sight_mod_all_regions	faction_to_character_own_unseen	25.0000
wh_dlc05_tech_2_morai_heg	wh_main_effect_public_order_tech	faction_to_province_own_unseen	1.0000
wh_dlc05_tech_2_nethu	wh2_dlc16_effect_leadership_elf_units	faction_to_force_own_unseen	5.0000
wh_dlc05_tech_2_nethu	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	15.0000
wh_dlc05_tech_2_nethu	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_character_own_unseen	10.0000
wh_dlc05_tech_2_the_rephallim	wh_dlc05_effect_agent_cap_increase_champion	faction_to_faction_own_unseen	3.0000
wh_dlc05_tech_2_the_rephallim	wh_dlc05_effect_force_stat_physical_resistance_wef_treespirits_flyers	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_chivalry_beastmen_1	wh_dlc03_faction_political_diplomacy_mod_technology_beastmen	faction_to_faction_own_unseen	-100.0000
wh_dlc07_tech_brt_chivalry_beastmen_1	wh_dlc05_effect_force_stat_missile_damage_vs_beastmen	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_chivalry_beastmen_1	wh_dlc07_effect_increased_chivalry_beastmen	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_beastmen_1	wh_main_effect_force_stat_leadership_vs_beastmen	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_chaos_1	wh2_dlc11_effect_force_stat_ap_damage_vs_chaos	faction_to_force_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_chaos_1	wh_dlc07_effect_increased_chivalry_chaos	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_chaos_1	wh_main_effect_force_army_campaign_attrition_chaos_territory	faction_to_force_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_chaos_1	wh_main_effect_force_stat_leadership_vs_chaos	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_dark_elves	wh2_main_effect_force_stat_leadership_vs_dark_elves	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_dark_elves	wh2_main_effect_force_stat_melee_defence_vs_dark_elves	faction_to_force_own_unseen	5.0000
wh_dlc07_tech_brt_chivalry_dark_elves	wh2_main_faction_political_diplomacy_mod_technology_dark_elves	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_dark_elves	wh_dlc07_effect_increased_chivalry_dark_elves	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_greenskins_1	wh_dlc07_effect_attrition_immunity_badlands	faction_to_force_own	1.0000
wh_dlc07_tech_brt_chivalry_greenskins_1	wh_dlc07_effect_increased_chivalry_greenskins	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_greenskins_1	wh_main_effect_tech_xp_gain_increase_greenskins	faction_to_force_own_unseen	100.0000
wh_dlc07_tech_brt_chivalry_greenskins_1	wh_main_faction_political_diplomacy_mod_technology_greenskins	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_greenskins_2	wh_dlc07_effect_increased_chivalry_greenskins	faction_to_faction_own_unseen	5.0000
wh_dlc07_tech_brt_chivalry_greenskins_2	wh_main_effect_force_stat_leadership_during_subterranean	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_chivalry_greenskins_2	wh_main_effect_force_stat_weapon_strength_vs_greenskins	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_chivalry_greenskins_2	wh_main_faction_political_diplomacy_mod_technology_greenskins	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_norsca_1	wh_dlc07_effect_attrition_immunity_snow	faction_to_force_own	1.0000
wh_dlc07_tech_brt_chivalry_norsca_1	wh_dlc07_effect_increased_chivalry_norsca	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_norsca_1	wh_dlc08_effect_force_stat_leadership_vs_norsca	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_norsca_1	wh_main_faction_political_diplomacy_mod_technology_norsca	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_norsca_2	wh_dlc07_effect_increased_chivalry_norsca	faction_to_faction_own_unseen	5.0000
wh_dlc07_tech_brt_chivalry_norsca_2	wh_dlc08_effect_force_stat_melee_attack_vs_norsca	faction_to_force_own_unseen	5.0000
wh_dlc07_tech_brt_chivalry_norsca_2	wh_main_effect_force_stat_melee_defence_vs_norsca	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_chivalry_norsca_2	wh_main_faction_political_diplomacy_mod_technology_norsca	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_skaven	wh2_main_effect_force_stat_leadership_vs_skaven	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_skaven	wh2_main_faction_political_diplomacy_mod_technology_skaven	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_skaven	wh3_main_effect_corruption_reduction_technology	faction_to_province_own	-1.0000
wh_dlc07_tech_brt_chivalry_skaven	wh_dlc07_effect_increased_chivalry_skaven	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_tomb_kings	wh2_dlc09_effect_force_stat_leadership_vs_tomb_kings	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_tomb_kings	wh2_dlc09_effect_force_stat_melee_attack_vs_tomb_kings	faction_to_force_own_unseen	5.0000
wh_dlc07_tech_brt_chivalry_tomb_kings	wh2_dlc09_faction_political_diplomacy_mod_technology_tomb_kings	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_tomb_kings	wh_dlc07_effect_increased_chivalry_tomb_kings	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_vampires_1	wh_dlc07_effect_campaign_attrition_vampiric_attrition_casualties	faction_to_force_own_unseen	-25.0000
wh_dlc07_tech_brt_chivalry_vampires_1	wh_dlc07_effect_increased_chivalry_vampires	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_vampires_1	wh_main_effect_force_stat_leadership_vs_vampire_counts	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_vampires_1	wh_main_faction_political_diplomacy_mod_technology_vampire_counts	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_wood_elves_1	wh2_main_effect_force_stat_leadership_vs_wood_elves	faction_to_force_own_unseen	8.0000
wh_dlc07_tech_brt_chivalry_wood_elves_1	wh_dlc05_faction_political_diplomacy_mod_technology_wood_elves	faction_to_faction_own_unseen	-50.0000
wh_dlc07_tech_brt_chivalry_wood_elves_1	wh_dlc07_effect_increased_chivalry_wood_elves	faction_to_faction_own_unseen	4.0000
wh_dlc07_tech_brt_chivalry_wood_elves_1	wh_main_effect_force_stat_missile_resistance_vs_wood_elves	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_economy_farm_1	wh_dlc07_effect_economy_gdp_mod_farming	faction_to_region_own_unseen	2.0000
wh_dlc07_tech_brt_economy_farm_2	wh_dlc07_effect_economy_gdp_mod_farming	faction_to_region_own_unseen	2.0000
wh_dlc07_tech_brt_economy_farm_2	wh_main_effect_building_construction_cost_mod_infrastructure	faction_to_region_own_unseen	-5.0000
wh_dlc07_tech_brt_economy_farm_3	wh_dlc07_effect_economy_gdp_mod_farming	faction_to_region_own_unseen	3.0000
wh_dlc07_tech_brt_economy_farm_3	wh_main_effect_force_army_campaign_upkeep_cost_infantry	faction_to_force_own_unseen	-5.0000
wh_dlc07_tech_brt_economy_farm_4	wh_dlc07_effect_economy_gdp_mod_farming	faction_to_region_own_unseen	3.0000
wh_dlc07_tech_brt_economy_farm_4	wh_dlc07_effect_peasant_increase_per_region	faction_to_faction_own_unseen	1.0000
wh_dlc07_tech_brt_economy_farm_farriers	wh_main_effect_force_stat_speed_cavalry	faction_to_force_own_unseen	10.0000
wh_dlc07_tech_brt_economy_farm_hay	wh2_main_effect_building_construction_cost_mod_brt_stables_pastures	faction_to_region_own_unseen	-15.0000
wh_dlc07_tech_brt_economy_farm_hay	wh2_main_effect_building_construction_time_mod_perc_brt_stables_pastures	faction_to_region_own_unseen	-35.0000
wh_dlc07_tech_brt_economy_farm_hoods	wh2_main_effect_force_stat_charge_bonus_pct_brt_knights	faction_to_force_own_unseen	10.0000
