battle_name	battle_duration	battle_environment	battle_script	battle_type	is_player_attacker	bmd_layer_type	use_large_armies	battlefield_folder	teleport_cost	catchment_area	campaign_pre_battle_intro_movie	intro_movie	outro_movie_lose	outro_movie_win	screenshot_path	battle_environment_audio	culture	can_retreat	can_retreat_multiplayer	can_autoresolve_in_campaign	difficulty	campaign_loot_multiplier
wh3_main_survival_slaanesh_wh3_main_ksl_katarin_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_ksl_kostaltyn	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_ksl_kostaltyn_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_ksl_kostaltyn_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_nur_kugath	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_nur_kugath_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_nur_kugath_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_greasus_goldtooth	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_greasus_goldtooth_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_greasus_goldtooth_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_skrag_the_slaughterer	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_skrag_the_slaughterer_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_ogr_skrag_the_slaughterer_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_sla_nkari	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_sla_nkari_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_sla_nkari_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_slaanesh_wh3_main_tze_kairos	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_main_survival_slaanesh_wh3_main_tze_kairos_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_main_survival_slaanesh_wh3_main_tze_kairos_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_campaign_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_miao_ying	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_miao_ying_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_miao_ying_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_zhao_ming	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_zhao_ming_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_cth_zhao_ming_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_dae_daemon_prince	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_dae_daemon_prince_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_dae_daemon_prince_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_kho_skarbrand	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_kho_skarbrand_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_kho_skarbrand_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_boris	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_boris_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_boris_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_katarin	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_katarin_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_katarin_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_kostaltyn	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_kostaltyn_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_ksl_kostaltyn_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_nur_kugath	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_nur_kugath_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_nur_kugath_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_greasus_goldtooth	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_greasus_goldtooth_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_greasus_goldtooth_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_skrag_the_slaughterer	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_skrag_the_slaughterer_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_ogr_skrag_the_slaughterer_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_sla_nkari	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_sla_nkari_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_sla_nkari_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_main_survival_tzeentch_wh3_main_tze_kairos	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_main_survival_tzeentch_wh3_main_tze_kairos_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_main_survival_tzeentch_wh3_main_tze_kairos_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_campaign_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh3_pro_mom_qb_01_black_fire_pass	-1	weather/battle/wh_tze_realm_09.environment_group	script/battle/survival_battles/mirrors/battle_script_mom_01.lua	trial	false		true	qb_black_fire_pass	5000	catchment_01					ui/frontend ui/battle_map_images/trials_black_fire_pass_01.png	tzeentchstorm	wh3_main_tze_tzeentch	false	false	false	NORMAL	1.0000
wh3_pro_mom_qb_02_hel_fenn	-1	weather/battle/wh_tze_realm_07.environment_group	script/battle/survival_battles/mirrors/battle_script_mom_02.lua	trial	false		true	qb_hel_fenn	5000	catchment_01					ui/frontend ui/battle_map_images/trials_hel_fenn.png	tzeentchstorm	wh3_main_tze_tzeentch	false	false	false	NORMAL	1.0000
wh3_pro_mom_qb_03_fallen_gates	-1	weather/battle/wh_tze_realm_08.environment_group	script/battle/survival_battles/mirrors/battle_script_mom_03.lua	trial	false		true	qb_wh2_fallen_gates	5000	catchment_01					UI/Frontend UI/battle_map_images/trials_fallen_gates.png	tzeentchstorm	wh3_main_tze_tzeentch	false	false	false	NORMAL	1.0000
wh3_pro_mom_qb_04_altar_of_ultimate_darkness	-1	weather/battle/wh_tze_realm_10.environment_group	script/battle/survival_battles/mirrors/battle_script_mom_04.lua	trial	false		true	qb_wh2_altar_of_ultimate_darkness	5000	catchment_01					UI/Frontend UI/battle_map_images/trials_altar_of_ultimate_darkness.png	tzeentchstorm	wh3_main_tze_tzeentch	false	false	false	NORMAL	1.0000
wh3_pro_mom_qb_05_realm_of_tzeentch	-1	weather/battle/wh_tze_realm_06.environment_group	script/battle/survival_battles/mirrors/battle_script_mom_05.lua	trial	false		true	wh3_main_macro_tze_realm_01	5000	catchment_23					ui/frontend ui/battle_map_images/trials_realm_of_tzeentch.png	tzeentchstorm	wh3_main_tze_tzeentch	false	false	false	NORMAL	1.0000
wh3_prologue_brazen_altar	60	weather/battle/wh_brazen_altar_01.environment_group	script/battle\quest_battles\prologue\brazen_altar\battle_script.lua	classic	true	quest_battle_1	true	wh3_pro_brazen_altar	-1	quest_battle_1					ui/frontend ui/battle_map_images/placeholder.png	khorne	*	true	true	false	NORMAL	1.0000
wh3_prologue_howling_citadel	60	weather/battle/wh_howling_01.environment_group	script/battle\quest_battles\prologue\howling_citadel\battle_script.lua	classic	true		true	qb_wh3_prologue_howling_citadel	-1	catchment_01					ui/frontend ui/battle_map_images/howling_citadel.png	kislev	*	true	true	false	NORMAL	1.0000
wh3_prologue_ice_witch_rescue	60	weather/battle/wh_ice_witch_rescue_01.environment_group	script/battle\quest_battles\prologue\ice_witch_rescue\battle_script.lua	classic	true	quest_battle_1	true	qb_wh3_prologue_ice_witch_rescue_mega	-1	quest_battle_1					ui/frontend ui/battle_map_images/ice_witch_rescue.png	tzeentch	*	true	true	false	NORMAL	1.0000
wh3_survival_forge_of_souls_fe	-1	weather/battle/wh_forge_02.environment_group	script/battle\survival_battles\chs\battle_script_fe.lua	survival	false		true	wh3_survival_forge_of_souls	-1						ui/frontend ui/battle_map_images/the_forge_of_souls.png		wh_main_chs_chaos	true	true	false	NORMAL	0.2000
wh3_survival_khorne_demo	-1	weather/battle/wh_brass_citadel_01.environment_group	script/battle\survival_battles\kho\battle_script.lua	survival	false		true	wh3_survival_khorne_01	-1						ui/frontend ui/battle_map_images/the_brass_citadel.png	khorne	wh3_main_kho_khorne	true	true	true	NORMAL	0.2000
wh3_survival_khorne_fe	-1	weather/battle/wh_brass_citadel_01.environment_group	script/battle\survival_battles\kho\battle_script_fe.lua	survival	false		true	wh3_survival_khorne_01	-1						ui/frontend ui/battle_map_images/the_brass_citadel.png	khorne	wh3_main_kho_khorne	true	true	true	NORMAL	0.2000
wh3_survival_khorne_fe_easy	-1	weather/battle/wh_brass_citadel_01.environment_group	script/battle\survival_battles\kho\battle_script_fe_easy.lua	survival	false		true	wh3_survival_khorne_01	-1						ui/frontend ui/battle_map_images/the_brass_citadel.png	khorne	wh3_main_kho_khorne	true	true	true	EASY	0.2000
wh3_survival_khorne_fe_hard	-1	weather/battle/wh_brass_citadel_01.environment_group	script/battle\survival_battles\kho\battle_script_fe_hard.lua	survival	false		true	wh3_survival_khorne_01	-1						ui/frontend ui/battle_map_images/the_brass_citadel.png	khorne	wh3_main_kho_khorne	true	true	true	HARD	0.2000
wh3_survival_nurgle_fe	-1	weather/battle/wh_nurgle_realm_06.environment_group	script/battle\survival_battles\nur\battle_script_fe.lua	survival	false		true	wh3_survival_nurgle_01	-1						ui/frontend ui/battle_map_images/the_mansion_of_the_plague_lord.png		wh3_main_nur_nurgle	true	true	true	NORMAL	0.2000
wh3_survival_nurgle_fe_easy	-1	weather/battle/wh_nurgle_realm_06.environment_group	script/battle\survival_battles\nur\battle_script_fe_easy.lua	survival	false		true	wh3_survival_nurgle_01	-1						ui/frontend ui/battle_map_images/the_mansion_of_the_plague_lord.png		wh3_main_nur_nurgle	true	true	true	EASY	0.2000
wh3_survival_nurgle_fe_hard	-1	weather/battle/wh_nurgle_realm_06.environment_group	script/battle\survival_battles\nur\battle_script_fe_hard.lua	survival	false		true	wh3_survival_nurgle_01	-1						ui/frontend ui/battle_map_images/the_mansion_of_the_plague_lord.png		wh3_main_nur_nurgle	true	true	true	HARD	0.2000
wh3_survival_slaanesh_fe	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_fe.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	NORMAL	0.2000
wh3_survival_slaanesh_fe_easy	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_fe_easy.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	EASY	0.2000
wh3_survival_slaanesh_fe_hard	-1	weather/battle/wh_slaa_survival_01.environment_group	script/battle\survival_battles\sla\battle_script_fe_hard.lua	survival	false		true	wh3_main_macro_sla_realm_01/	-1	quest_battle_1					ui/frontend ui/battle_map_images/the_palace_of_slaanesh.png		wh3_main_sla_slaanesh	true	true	true	HARD	0.2000
wh3_survival_tzeentch_fe	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_fe.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	NORMAL	0.2000
wh3_survival_tzeentch_fe_easy	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_fe_easy.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	EASY	0.2000
wh3_survival_tzeentch_fe_hard	-1	weather/battle/wh_tze_realm_01.environment_group	script/battle\survival_battles\tze\battle_script_fe_hard.lua	survival	false		true	wh3_survival_tzeentch_01	-1						ui/frontend ui/battle_map_images/the_impossible_fortress.png		wh3_main_tze_tzeentch	true	true	true	HARD	0.2000
wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar	60		script/battle/quest_battles/archaon_the_everchosen/armour_of_morkar/battle_script.lua	classic	false	quest_battle_1	true	qb_northern_chaos_wastes	500						ui/frontend ui/battle_map_images/northern_chaos_wastes.png		*	true	true	false	NORMAL	1.0000
wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination	60	weather/battle/wh_wastes_01.environment_group	script/battle/quest_battles/archaon_the_everchosen/crown_of_domination/battle_script.lua	classic	true		true	qb_central_chaos_wastes	500						ui/frontend ui/battle_map_images/central_chaos_wastes.png		*	true	true	false	NORMAL	1.0000
wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_cliff_of_beasts	60	weather/battle/wh_wastes_01.environment_group	script/battle/quest_battles/archaon_the_everchosen/eye_of_sheerian/battle_script.lua	classic	true		true	qb_cliff_of_beasts	500	catchment_01					ui/frontend ui/battle_map_images/cliff_of_beasts.png		*	true	true	false	NORMAL	1.0000
