key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
wh2_main_tech_def_2_1_1			0	wh2_main_tech_def_2_1_1	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_1_2			1	wh2_main_tech_def_2_1_2	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_1_3			2	wh2_main_tech_def_2_1_3	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_2_0			4	wh2_main_tech_def_2_2_0	def_mil	7	800	0	0			0	0	0
wh2_main_tech_def_2_2_1			3	wh2_main_tech_def_2_2_1	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_2_2			4	wh2_main_tech_def_2_2_2	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_2_3			5	wh2_main_tech_def_2_2_3	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_3_0			7	wh2_main_tech_def_2_3_0	def_mil	7	800	0	0			0	0	0
wh2_main_tech_def_2_3_1			6	wh2_main_tech_def_2_3_1	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_3_2			7	wh2_main_tech_def_2_3_2	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_2_3_3			8	wh2_main_tech_def_2_3_3	def_mil	8	1000	0	0			0	0	0
wh2_main_tech_def_3_0_0			4	wh2_main_tech_def_3_0_0	def_mil	9	100	12500	0			0	0	0
wh2_main_tech_def_3_1_0			1	wh2_main_tech_def_3_1_0	def_mil	10	1000	0	0			0	0	0
wh2_main_tech_def_3_1_1			0	wh2_main_tech_def_3_1_1	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_1_2			1	wh2_main_tech_def_3_1_2	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_1_3			2	wh2_main_tech_def_3_1_3	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_2_0			4	wh2_main_tech_def_3_2_0	def_mil	10	1000	0	0			0	0	0
wh2_main_tech_def_3_2_1			3	wh2_main_tech_def_3_2_1	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_2_2			4	wh2_main_tech_def_3_2_2	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_2_3			5	wh2_main_tech_def_3_2_3	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_3_0			7	wh2_main_tech_def_3_3_0	def_mil	10	1000	0	0			0	0	0
wh2_main_tech_def_3_3_1			6	wh2_main_tech_def_3_3_1	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_3_2			7	wh2_main_tech_def_3_3_2	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_3_2_slaanesh		wh2_main_def_cult_of_pleasure	7	wh2_main_tech_def_3_3_2_slaanesh	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_def_3_3_3			8	wh2_main_tech_def_3_3_3	def_mil	11	1200	0	0			0	0	0
wh2_main_tech_hef_0_00			2	wh2_main_tech_hef_0_00	hef_mil	0	100	0	0			0	0	0
wh2_main_tech_hef_0_01			0	wh2_main_tech_hef_0_01	hef_mil	1	400	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_02			0	wh2_main_tech_hef_0_02	hef_mil	2	600	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_03			1	wh2_main_tech_hef_0_03	hef_mil	1	400	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_04			1	wh2_main_tech_hef_0_04	hef_mil	2	600	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_05			2	wh2_main_tech_hef_0_05	hef_mil	1	400	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_06			2	wh2_main_tech_hef_0_06	hef_mil	2	600	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_07			3	wh2_main_tech_hef_0_07	hef_mil	1	400	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_08			3	wh2_main_tech_hef_0_08	hef_mil	2	600	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_09			4	wh2_main_tech_hef_0_09	hef_mil	1	400	0	0	hef_0		0	0	0
wh2_main_tech_hef_0_10			4	wh2_main_tech_hef_0_10	hef_mil	2	600	0	0	hef_0		0	0	0
wh2_main_tech_hef_1_00			2	wh2_main_tech_hef_1_00	hef_mil	3	100	1500	0			0	0	0
wh2_main_tech_hef_1_01			0	wh2_main_tech_hef_1_01	hef_mil	4	700	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_02			0	wh2_main_tech_hef_1_02	hef_mil	5	900	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_03			1	wh2_main_tech_hef_1_03	hef_mil	4	700	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_04			1	wh2_main_tech_hef_1_04	hef_mil	5	900	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_05			2	wh2_main_tech_hef_1_05	hef_mil	4	700	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_06			2	wh2_main_tech_hef_1_06	hef_mil	5	900	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_07			3	wh2_main_tech_hef_1_07	hef_mil	4	700	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_08			3	wh2_main_tech_hef_1_08	hef_mil	5	900	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_09			4	wh2_main_tech_hef_1_09	hef_mil	4	700	0	0	hef_1		0	0	0
wh2_main_tech_hef_1_10			4	wh2_main_tech_hef_1_10	hef_mil	5	900	0	0	hef_1		0	0	0
wh2_main_tech_hef_2_00			2	wh2_main_tech_hef_2_00	hef_mil	6	100	4000	0			0	0	0
wh2_main_tech_hef_2_01			0	wh2_main_tech_hef_2_01	hef_mil	7	800	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_02			0	wh2_main_tech_hef_2_02	hef_mil	8	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_03			1	wh2_main_tech_hef_2_03	hef_mil	7	800	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_04			1	wh2_main_tech_hef_2_04	hef_mil	8	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_05			2	wh2_main_tech_hef_2_05	hef_mil	7	800	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_06			2	wh2_main_tech_hef_2_06	hef_mil	8	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_07			3	wh2_main_tech_hef_2_07	hef_mil	7	800	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_08			3	wh2_main_tech_hef_2_08	hef_mil	8	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_09			4	wh2_main_tech_hef_2_09	hef_mil	8	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_2_10			4	wh2_main_tech_hef_2_10	hef_mil	7	1000	0	0	hef_2		0	0	0
wh2_main_tech_hef_3_00			2	wh2_main_tech_hef_3_00	hef_mil	9	100	8000	0			0	0	0
wh2_main_tech_hef_3_01			0	wh2_main_tech_hef_3_01	hef_mil	10	1200	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_02			0	wh2_main_tech_hef_3_02	hef_mil	11	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_03			1	wh2_main_tech_hef_3_03	hef_mil	10	1200	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_04			1	wh2_main_tech_hef_3_04	hef_mil	11	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_05			2	wh2_main_tech_hef_3_05	hef_mil	10	1200	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_06			2	wh2_main_tech_hef_3_06	hef_mil	11	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_07			3	wh2_main_tech_hef_3_07	hef_mil	10	1200	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_08			3	wh2_main_tech_hef_3_08	hef_mil	11	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_09			4	wh2_main_tech_hef_3_09	hef_mil	11	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_3_10			4	wh2_main_tech_hef_3_10	hef_mil	10	1500	0	0	hef_3		0	0	0
wh2_main_tech_hef_4_00			7	wh2_main_tech_hef_4_00	hef_mil	0	100	2000	0			0	0	0
wh2_main_tech_hef_4_01			6	wh2_main_tech_hef_4_01	hef_mil	1	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_02			6	wh2_main_tech_hef_4_02	hef_mil	2	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_03			6	wh2_main_tech_hef_4_03	hef_mil	3	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_04			6	wh2_main_tech_hef_4_04	hef_mil	4	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_05			6	wh2_main_tech_hef_4_05	hef_mil	5	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_06			6	wh2_main_tech_hef_4_06	hef_mil	6	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_07			7	wh2_main_tech_hef_4_07	hef_mil	1	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_08			7	wh2_main_tech_hef_4_08	hef_mil	2	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_09			7	wh2_main_tech_hef_4_09	hef_mil	3	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_10			7	wh2_main_tech_hef_4_10	hef_mil	4	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_11			7	wh2_main_tech_hef_4_11	hef_mil	5	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_4_12			7	wh2_main_tech_hef_4_12	hef_mil	6	200	0	0	hef_4		0	0	0
wh2_main_tech_hef_5_00			7	wh2_main_tech_hef_5_00	hef_mil	7	100	2000	0			0	0	0
wh2_main_tech_hef_5_01			6	wh2_main_tech_hef_5_01	hef_mil	8	400	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_02			6	wh2_main_tech_hef_5_02	hef_mil	9	600	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_03			6	wh2_main_tech_hef_5_03	hef_mil	10	800	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_04			6	wh2_main_tech_hef_5_04	hef_mil	11	1000	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_05			7	wh2_main_tech_hef_5_06	hef_mil	8	400	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_06			7	wh2_main_tech_hef_5_05	hef_mil	9	600	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_07			7	wh2_main_tech_hef_5_07	hef_mil	10	800	0	0	hef_5		0	0	0
wh2_main_tech_hef_5_08			7	wh2_main_tech_hef_5_08	hef_mil	11	1000	0	0	hef_5		0	0	0
wh2_main_tech_lzd_0_1			0	wh2_main_tech_lzd_0_1	lzd_mil	3	1000	0	0			0	0	0
wh2_main_tech_lzd_0_2			0	wh2_main_tech_lzd_0_2	lzd_mil	6	2000	0	0			0	0	0
wh2_main_tech_lzd_1_1			1	wh2_main_tech_lzd_1_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_1_2			1	wh2_main_tech_lzd_1_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_1_3			1	wh2_main_tech_lzd_1_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_1_4			1	wh2_main_tech_lzd_1_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_1_5			1	wh2_main_tech_lzd_1_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_1_6			1	wh2_main_tech_lzd_1_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_1_7			1	wh2_main_tech_lzd_1_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_2_1			2	wh2_main_tech_lzd_2_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_2_2			2	wh2_main_tech_lzd_2_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_2_3			2	wh2_main_tech_lzd_2_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_2_4			2	wh2_main_tech_lzd_2_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_2_5			2	wh2_main_tech_lzd_2_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_2_6			2	wh2_main_tech_lzd_2_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_2_7			2	wh2_main_tech_lzd_2_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_3_1			3	wh2_main_tech_lzd_3_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_3_2			3	wh2_main_tech_lzd_3_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_3_3			3	wh2_main_tech_lzd_3_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_3_4			3	wh2_main_tech_lzd_3_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_3_5			3	wh2_main_tech_lzd_3_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_3_6			3	wh2_main_tech_lzd_3_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_3_7			3	wh2_main_tech_lzd_3_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_4_1			4	wh2_main_tech_lzd_4_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_4_2			4	wh2_main_tech_lzd_4_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_4_3			4	wh2_main_tech_lzd_4_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_4_4			4	wh2_main_tech_lzd_4_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_4_5			4	wh2_main_tech_lzd_4_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_4_6			4	wh2_main_tech_lzd_4_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_4_7			4	wh2_main_tech_lzd_4_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_5_1			5	wh2_main_tech_lzd_5_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_5_2			5	wh2_main_tech_lzd_5_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_5_3			5	wh2_main_tech_lzd_5_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_5_4			5	wh2_main_tech_lzd_5_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_5_5			5	wh2_main_tech_lzd_5_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_5_6			5	wh2_main_tech_lzd_5_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_5_7			5	wh2_main_tech_lzd_5_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_6_1			6	wh2_main_tech_lzd_6_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_6_2			6	wh2_main_tech_lzd_6_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_6_3			6	wh2_main_tech_lzd_6_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_6_4			6	wh2_main_tech_lzd_6_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_6_5			6	wh2_main_tech_lzd_6_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_6_6			6	wh2_main_tech_lzd_6_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_6_7			6	wh2_main_tech_lzd_6_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_7_1			7	wh2_main_tech_lzd_7_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_7_2			7	wh2_main_tech_lzd_7_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_7_3			7	wh2_main_tech_lzd_7_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_7_4			7	wh2_main_tech_lzd_7_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_7_5			7	wh2_main_tech_lzd_7_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_7_6			7	wh2_main_tech_lzd_7_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_7_7			7	wh2_main_tech_lzd_7_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_lzd_8_1			8	wh2_main_tech_lzd_8_1	lzd_mil	0	400	0	0			0	0	0
wh2_main_tech_lzd_8_2			8	wh2_main_tech_lzd_8_2	lzd_mil	1	500	0	0			0	0	0
wh2_main_tech_lzd_8_3			8	wh2_main_tech_lzd_8_3	lzd_mil	2	600	0	0			0	0	0
wh2_main_tech_lzd_8_4			8	wh2_main_tech_lzd_8_4	lzd_mil	3	700	0	0	lzd_1		0	0	0
wh2_main_tech_lzd_8_5			8	wh2_main_tech_lzd_8_5	lzd_mil	4	800	0	0			0	0	0
wh2_main_tech_lzd_8_6			8	wh2_main_tech_lzd_8_6	lzd_mil	5	900	0	0			0	0	0
wh2_main_tech_lzd_8_7			8	wh2_main_tech_lzd_8_7	lzd_mil	6	1000	0	0	lzd_2		0	0	0
wh2_main_tech_skv_1_0			1	wh2_main_tech_skv_1_0	skv_mil	0	100	0	0			0	0	0
wh2_main_tech_skv_1_1			1	wh2_main_tech_skv_1_1	skv_mil	1	400	0	0			0	0	0
wh2_main_tech_skv_1_2			2	wh2_main_tech_skv_1_2	skv_mil	1	400	0	0			0	0	0
wh2_main_tech_skv_1_3			2	wh2_main_tech_skv_1_3	skv_mil	2	400	0	0			0	0	0
wh2_main_tech_skv_1_4			1	wh2_main_tech_skv_1_4	skv_mil	2	400	0	0			0	0	0
wh2_main_tech_skv_1_5			0	wh2_main_tech_skv_1_5	skv_mil	2	400	0	0			0	0	0
wh2_main_tech_skv_1_6			1	wh2_main_tech_skv_1_6	skv_mil	3	400	0	0			0	0	0
wh2_main_tech_skv_1_7			1	wh2_main_tech_skv_1_7	skv_mil	4	400	0	0			0	0	0
wh2_main_tech_skv_1_8			0	wh2_main_tech_skv_1_8	skv_mil	3	400	0	0			0	0	0
wh2_main_tech_skv_2_0			4	wh2_main_tech_skv_2_0	skv_mil	1	100	0	0			0	0	0
wh2_main_tech_skv_2_1			4	wh2_main_tech_skv_2_1	skv_mil	2	400	0	0			0	0	0
wh2_main_tech_skv_2_2			4	wh2_main_tech_skv_2_2	skv_mil	3	400	0	0			0	0	0
wh2_main_tech_skv_2_3			3	wh2_main_tech_skv_2_3	skv_mil	3	400	0	0			0	0	0
wh2_main_tech_skv_2_4			5	wh2_main_tech_skv_2_4	skv_mil	3	400	0	0			0	0	0
wh2_main_tech_skv_2_5			4	wh2_main_tech_skv_2_5	skv_mil	4	400	0	0			0	0	0
wh2_main_tech_skv_3_0			7	wh2_main_tech_skv_3_0	skv_mil	0	100	0	0			0	0	0
wh2_main_tech_skv_3_1			7	wh2_main_tech_skv_3_1	skv_mil	1	800	0	0			0	0	0
wh2_main_tech_skv_3_2			6	wh2_main_tech_skv_3_2	skv_mil	1	800	0	0			0	0	0
wh2_main_tech_skv_3_3			8	wh2_main_tech_skv_3_3	skv_mil	1	800	0	0			0	0	0
wh2_main_tech_skv_3_4			7	wh2_main_tech_skv_3_4	skv_mil	2	800	0	0			0	0	0
wh2_main_tech_skv_3_5			6	wh2_main_tech_skv_3_5	skv_mil	2	800	0	0			0	0	0
wh2_main_tech_skv_3_6			8	wh2_main_tech_skv_3_6	skv_mil	2	800	0	0			0	0	0
wh2_main_tech_skv_3_7			8	wh2_main_tech_skv_3_7	skv_mil	3	800	0	0			0	0	0
wh2_main_tech_skv_4_0			0	wh2_main_tech_skv_4_0	skv_mil	4	100	0	0			0	0	0
wh2_main_tech_skv_4_1			0	wh2_main_tech_skv_4_1	skv_mil	5	800	0	0			0	0	0
wh2_main_tech_skv_4_2			0	wh2_main_tech_skv_4_2	skv_mil	6	800	0	0			0	0	0
wh2_main_tech_skv_4_3			0	wh2_main_tech_skv_4_3	skv_mil	7	800	0	0			0	0	0
wh2_main_tech_skv_4_4			1	wh2_main_tech_skv_4_4	skv_mil	5	400	0	0			0	0	0
wh2_main_tech_skv_5_0			6	wh2_main_tech_skv_5_0	skv_mil	3	100	0	0			0	0	0
wh2_main_tech_skv_5_1			6	wh2_main_tech_skv_5_1	skv_mil	4	1200	0	0			0	0	0
wh2_main_tech_skv_5_2			6	wh2_main_tech_skv_5_2	skv_mil	5	1200	0	0			0	0	0
wh2_main_tech_skv_5_3			5	wh2_main_tech_skv_5_3	skv_mil	5	1200	0	0			0	0	0
wh2_main_tech_skv_5_4			4	wh2_main_tech_skv_5_4	skv_mil	5	1200	0	0			0	0	0
wh2_main_tech_skv_6_0			2	wh2_main_tech_skv_6_0	skv_mil	6	100	0	0			0	0	0
wh2_main_tech_skv_6_1			3	wh2_main_tech_skv_6_1	skv_mil	6	1200	0	0			0	0	0
wh2_main_tech_skv_6_2			2	wh2_main_tech_skv_6_2	skv_mil	7	1200	0	0			0	0	0
wh2_main_tech_skv_6_3			3	wh2_main_tech_skv_6_3	skv_mil	7	1200	0	0			0	0	0
wh2_main_tech_skv_7_0			2	wh2_main_tech_skv_7_0	skv_mil	8	100	0	0			0	0	0
wh2_main_tech_skv_7_1			1	wh2_main_tech_skv_7_1	skv_mil	8	1200	0	0			0	0	0
wh2_main_tech_skv_7_2			2	wh2_main_tech_skv_7_2	skv_mil	9	1200	0	0			0	0	0
wh2_main_tech_skv_7_3			1	wh2_main_tech_skv_7_3	skv_mil	9	1200	0	0			0	0	0
wh2_main_tech_skv_8_0			7	wh2_main_tech_skv_8_0	skv_mil	6	100	0	0			0	0	0
wh2_main_tech_skv_8_1			8	wh2_main_tech_skv_8_1	skv_mil	6	1600	0	0			0	0	0
wh2_main_tech_skv_8_2			5	wh2_main_tech_skv_8_2	skv_mil	7	1600	0	0			0	0	0
wh2_main_tech_skv_8_3			6	wh2_main_tech_skv_8_3	skv_mil	7	1600	0	0			0	0	0
wh2_main_tech_skv_8_4			7	wh2_main_tech_skv_8_4	skv_mil	7	1600	0	0			0	0	0
wh2_main_tech_skv_8_5			8	wh2_main_tech_skv_8_5	skv_mil	7	1600	0	0			0	0	0
wh2_main_tech_skv_9_0			4	wh2_main_tech_skv_9_0	skv_mil	8	100	0	0			0	0	0
wh2_main_tech_skv_9_1			5	wh2_main_tech_skv_9_1	skv_mil	8	1600	0	0			0	0	0
wh2_main_tech_skv_9_2			4	wh2_main_tech_skv_9_2	skv_mil	9	1600	0	0			0	0	0
wh3_dlc23_tech_chd_industry_1			9	wh3_dlc23_tech_chd_industry_1	chd_mil	21	300	0	0			0	-60	0
wh3_dlc23_tech_chd_industry_10			7	wh3_dlc23_tech_chd_industry_10	chd_mil	26	300	0	0			0	-75	0
wh3_dlc23_tech_chd_industry_11			5	wh3_dlc23_tech_chd_industry_11	chd_mil	23	300	0	0			0	0	80
wh3_dlc23_tech_chd_industry_12			5	wh3_dlc23_tech_chd_industry_12	chd_mil	24	300	0	0			0	0	80
wh3_dlc23_tech_chd_industry_13			5	wh3_dlc23_tech_chd_industry_13	chd_mil	22	400	0	0			0	-25	0
wh3_dlc23_tech_chd_industry_14			5	wh3_dlc23_tech_chd_industry_14	chd_mil	25	400	0	0			0	25	0
wh3_dlc23_tech_chd_industry_15			3	wh3_dlc23_tech_chd_industry_15	chd_mil	23	100	0	0		wh3_dlc23_tech_chd_industry_medium	0	0	120
wh3_dlc23_tech_chd_industry_16			3	wh3_dlc23_tech_chd_industry_16	chd_mil	24	100	0	0		wh3_dlc23_tech_chd_industry_medium	0	0	120
wh3_dlc23_tech_chd_industry_17			2	wh3_dlc23_tech_chd_industry_17	chd_mil	23	400	0	0			0	0	80
wh3_dlc23_tech_chd_industry_18			2	wh3_dlc23_tech_chd_industry_18	chd_mil	24	400	0	0			0	0	80
wh3_dlc23_tech_chd_industry_19			1	wh3_dlc23_tech_chd_industry_19	chd_mil	22	500	0	0			0	0	40
wh3_dlc23_tech_chd_industry_2			9	wh3_dlc23_tech_chd_industry_2	chd_mil	22	100	0	0		wh3_dlc23_tech_chd_industry_low	0	-25	0
wh3_dlc23_tech_chd_industry_20			1	wh3_dlc23_tech_chd_industry_20	chd_mil	23	100	0	0		wh3_dlc23_tech_chd_industry_high	0	0	40
wh3_dlc23_tech_chd_industry_21			1	wh3_dlc23_tech_chd_industry_21	chd_mil	24	100	0	0		wh3_dlc23_tech_chd_industry_high	0	0	40
wh3_dlc23_tech_chd_industry_22			1	wh3_dlc23_tech_chd_industry_22	chd_mil	25	500	0	0			0	0	40
wh3_dlc23_tech_chd_industry_23			0	wh3_dlc23_tech_chd_industry_23	chd_mil	23	500	0	0			0	0	0
wh3_dlc23_tech_chd_industry_24			0	wh3_dlc23_tech_chd_industry_24	chd_mil	24	500	0	0			0	0	0
wh3_dlc23_tech_chd_industry_3			9	wh3_dlc23_tech_chd_industry_3	chd_mil	23	200	0	0			0	0	0
wh3_dlc23_tech_chd_industry_4			9	wh3_dlc23_tech_chd_industry_4	chd_mil	24	200	0	0			0	0	0
wh3_dlc23_tech_chd_industry_5			9	wh3_dlc23_tech_chd_industry_5	chd_mil	25	100	0	0		wh3_dlc23_tech_chd_industry_low	0	25	0
wh3_dlc23_tech_chd_industry_6			9	wh3_dlc23_tech_chd_industry_6	chd_mil	26	300	0	0			0	60	0
wh3_dlc23_tech_chd_industry_7			7	wh3_dlc23_tech_chd_industry_7	chd_mil	23	300	0	0			0	0	40
wh3_dlc23_tech_chd_industry_8			7	wh3_dlc23_tech_chd_industry_8	chd_mil	24	300	0	0			0	0	40
wh3_dlc23_tech_chd_industry_9			7	wh3_dlc23_tech_chd_industry_9	chd_mil	21	300	0	0			0	75	0
wh3_dlc23_tech_chd_military_1			9	wh3_dlc23_tech_chd_military_1	chd_mil	1	300	0	0			0	0	0
wh3_dlc23_tech_chd_military_10			7	wh3_dlc23_tech_chd_military_10	chd_mil	7	400	0	0			0	-155	0
wh3_dlc23_tech_chd_military_11			6	wh3_dlc23_tech_chd_military_11	chd_mil	2	400	0	0			0	150	-10
wh3_dlc23_tech_chd_military_12			6	wh3_dlc23_tech_chd_military_12	chd_mil	6	400	0	0			0	-150	-10
wh3_dlc23_tech_chd_military_13			5	wh3_dlc23_tech_chd_military_13	chd_mil	1	300	0	0			0	0	65
wh3_dlc23_tech_chd_military_14			5	wh3_dlc23_tech_chd_military_14	chd_mil	7	300	0	0			0	0	65
wh3_dlc23_tech_chd_military_15			4	wh3_dlc23_tech_chd_military_15	chd_mil	1	100	0	0		wh3_dlc23_tech_chd_military_high	0	130	10
wh3_dlc23_tech_chd_military_16			4	wh3_dlc23_tech_chd_military_16	chd_mil	7	100	0	0		wh3_dlc23_tech_chd_military_high	0	-130	10
wh3_dlc23_tech_chd_military_17			3	wh3_dlc23_tech_chd_military_17	chd_mil	2	400	0	0			0	40	-20
wh3_dlc23_tech_chd_military_18			4	wh3_dlc23_tech_chd_military_18	chd_mil	4	100	0	0		wh3_dlc23_tech_chd_military_high	0	0	0
wh3_dlc23_tech_chd_military_19			3	wh3_dlc23_tech_chd_military_19	chd_mil	6	400	0	0			0	-40	-20
wh3_dlc23_tech_chd_military_2			9	wh3_dlc23_tech_chd_military_2	chd_mil	2	200	0	0			0	150	0
wh3_dlc23_tech_chd_military_20			3	wh3_dlc23_tech_chd_military_20	chd_mil	4	400	0	0			0	0	0
