member	context	faction
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_Noctilus_&_Positive	ACTOR	wh2_dlc11_cst_noctilus
dlc11_diplomacy_Faction_CST_REBELLION_Male	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_separatists
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Female_TheTerrorsOfTheDarkStraits_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
dlc11_diplomacy_Faction_CST_VFA_Male	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_vampire_coast_rebels
grn_faction_boost_pool_faction_azagh	ACTOR	wh2_dlc15_grn_bonerattlaz
grn_faction_boost_pool_faction_grimgor	ACTOR	wh_main_grn_greenskins
grn_faction_boost_pool_faction_grom	ACTOR	wh2_dlc15_grn_broken_axe
grn_faction_boost_pool_faction_skarsnik	ACTOR	wh_main_grn_crooked_moon
grn_faction_boost_pool_faction_wurzagh	ACTOR	wh_main_grn_orcs_of_the_bloody_hand
grn_faction_regionless_attrition_immunity_grimgor	ACTOR	wh_main_grn_greenskins
nurgle_plague_festus_faction	ACTOR	wh3_dlc20_chs_festus
primary_factions_wh3_main_cth_the_northern_provinces	ACTOR	wh3_main_cth_the_northern_provinces
primary_factions_wh3_main_dae_daemon_prince	ACTOR	wh3_main_dae_daemon_prince
primary_factions_wh3_main_kho_exiles_of_khorne	ACTOR	wh3_main_kho_exiles_of_khorne
primary_factions_wh3_main_ksl_the_ice_court	ACTOR	wh3_main_ksl_the_ice_court
primary_factions_wh3_main_nur_poxmakers_of_nurgle	ACTOR	wh3_main_nur_poxmakers_of_nurgle
primary_factions_wh3_main_ogr_goldtooth	ACTOR	wh3_main_ogr_goldtooth
primary_factions_wh3_main_sla_seducers_of_slaanesh	ACTOR	wh3_main_sla_seducers_of_slaanesh
primary_factions_wh3_main_tze_oracles_of_tzeentch	ACTOR	wh3_main_tze_oracles_of_tzeentch
wh2_climate_dwf_ungrim_regular_chaotic	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_desert	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_frozen	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_island	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_jungle	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_magicforest	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_mountain	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_ocean	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_savannah	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_temperate	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_dwf_ungrim_regular_wasteland	ACTOR	wh_main_dwf_karak_kadrin
wh2_climate_emp_gelt_chaotic	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_desert	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_frozen	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_island	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_jungle	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_magicforest	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_mountain	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_ocean	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_savannah	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_temperate	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_emp_gelt_wasteland	ACTOR	wh2_dlc13_emp_golden_order
wh2_climate_hef_avelorn_chaotic	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_desert	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_frozen	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_island	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_jungle	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_magicforest	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_mountain	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_ocean	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_savannah	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_temperate	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_avelorn_wasteland	ACTOR	wh2_main_hef_avelorn
wh2_climate_hef_caledor_chaotic	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_desert	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_frozen	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_island	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_jungle	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_magicforest	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_mountain	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_ocean	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_savannah	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_temperate	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_caledor_wasteland	ACTOR	wh2_main_hef_caledor
wh2_climate_hef_chrace_chaotic	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_desert	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_frozen	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_island	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_jungle	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_magicforest	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_mountain	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_ocean	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_savannah	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_temperate	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_chrace_wasteland	ACTOR	wh2_main_hef_chrace
wh2_climate_hef_citadel_of_dusk_chaotic	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_desert	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_frozen	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_island	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_jungle	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_magicforest	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_mountain	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_ocean	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_savannah	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_temperate	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_citadel_of_dusk_wasteland	ACTOR	wh2_main_hef_citadel_of_dusk
wh2_climate_hef_cothique_chaotic	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_desert	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_frozen	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_island	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_jungle	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_magicforest	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_mountain	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_ocean	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_savannah	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_temperate	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_cothique_wasteland	ACTOR	wh2_main_hef_cothique
wh2_climate_hef_eataine_chaotic	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_desert	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_frozen	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_island	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_jungle	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_magicforest	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_mountain	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_ocean	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_savannah	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_temperate	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_eataine_wasteland	ACTOR	wh2_main_hef_eataine
wh2_climate_hef_ellyrion_chaotic	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_desert	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_frozen	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_island	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_jungle	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_magicforest	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_mountain	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_ocean	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_savannah	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_temperate	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_ellyrion_wasteland	ACTOR	wh2_main_hef_ellyrion
wh2_climate_hef_fortress_dawn_chaotic	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_desert	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_frozen	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_island	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_jungle	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_magicforest	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_mountain	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_ocean	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_savannah	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_temperate	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_fortress_dawn_wasteland	ACTOR	wh2_main_hef_fortress_of_dawn
wh2_climate_hef_highelves_chaotic	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_desert	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_frozen	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_island	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_jungle	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_magicforest	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_mountain	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_ocean	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_savannah	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_temperate	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelves_wasteland	ACTOR	wh2_main_hef_high_elves
wh2_climate_hef_highelvesrebels_chaotic	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_desert	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_frozen	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_island	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_jungle	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_magicforest	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_mountain	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_ocean	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_savannah	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_temperate	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_highelvesrebels_wasteland	ACTOR	wh2_main_hef_high_elves_rebels
wh2_climate_hef_loremasters_chaotic	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_desert	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_frozen	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_island	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_jungle	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_magicforest	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_mountain	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_ocean	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_savannah	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_temperate	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_loremasters_wasteland	ACTOR	wh2_main_hef_order_of_loremasters
wh2_climate_hef_nagarythe_chaotic	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_desert	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_frozen	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_island	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_jungle	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_magicforest	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_mountain	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_ocean	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_savannah	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_temperate	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_nagarythe_wasteland	ACTOR	wh2_main_hef_nagarythe
wh2_climate_hef_saphery_chaotic	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_desert	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_frozen	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_island	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_jungle	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_magicforest	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_mountain	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_ocean	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_savannah	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_temperate	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_saphery_wasteland	ACTOR	wh2_main_hef_saphery
wh2_climate_hef_tiranoc_chaotic	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_desert	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_frozen	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_island	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_jungle	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_magicforest	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_mountain	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_ocean	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_savannah	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_temperate	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_tiranoc_wasteland	ACTOR	wh2_main_hef_tiranoc
wh2_climate_hef_torelasor_chaotic	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_desert	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_frozen	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_island	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_jungle	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_magicforest	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_mountain	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_ocean	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_savannah	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_temperate	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_torelasor_wasteland	ACTOR	wh2_main_hef_tor_elasor
wh2_climate_hef_yvresse_chaotic	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_desert	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_frozen	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_island	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_jungle	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_magicforest	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_mountain	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_ocean	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_savannah	ACTOR	wh2_main_hef_yvresse
wh2_climate_hef_yvresse_temperate	ACTOR	wh2_main_hef_yvresse
wh2_climate_lzd_defenders_of_the_great_plan_chaotic	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_desert	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_frozen	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_island	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_jungle	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_magicforest	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
