key	token_type	number_of_uses	icon	rounds_cooldown_before_use	weight	bag_price	plan_type	tier	mod_negative_draw_pct	max_drawn_copies
wh3_dlc29_military_action_skill_spawn_stormvermin_rank_9_generated	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_overwhelming_hordes.png	-1	1		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_military_action_skill_spawn_warp_doom_magma_cannon	wh3_dlc29_token_type_action	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_doom_magma_cannon.png	4	1	wh3_dlc29_skv_token_usage_warpstone_300	wh3_dlc29_military_plan	4	0	0
wh3_dlc29_military_action_skill_spawn_warp_doom_magma_cannon_generated	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_doom_magma_cannon.png	-1	1		wh3_dlc29_military_plan	4	1000	0
wh3_dlc29_military_action_warlock_engineer	wh3_dlc29_token_type_action	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_hire_warlock_engineer.png	13	1	wh3_dlc29_skv_token_usage_warpstone_100	wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_action_warlock_engineer_2	wh3_dlc29_token_type_action	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_hire_warlock_engineer.png	13	1	wh3_dlc29_skv_token_usage_warpstone_300	wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_action_warlock_engineer_3	wh3_dlc29_token_type_action	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_hire_warlock_engineer.png	13	1	wh3_dlc29_skv_token_usage_warpstone_500	wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_green_assassin	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_green_assassin_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_green_assassin_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_green_basic_infantry_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_infantry_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry_shield.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_infantry_grey_seer_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry_shield.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_infantry_grey_seer_3_generated	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry_shield.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_infantry_spears_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_spear_infantry.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_infantry_spears_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_spear_shield.png	-1	6		wh3_dlc29_military_plan	2	500	0
wh3_dlc29_military_green_basic_missile_infantry_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	4		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_missile_infantry_slingers_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_rat_hordes.png	-1	4		wh3_dlc29_military_plan	1	500	2
wh3_dlc29_military_green_basic_monsters_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_monstrous_infantry.png	-1	2		wh3_dlc29_military_plan	1	1000	0
wh3_dlc29_military_green_basic_pusbags_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pusbags.png	-1	4		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_pusbags_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pusbags.png	-1	4		wh3_dlc29_military_plan	2	500	0
wh3_dlc29_military_green_basic_skavenslaves	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_overwhelming_hordes.png	-1	6		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_basic_skavenslaves_lower_chance	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_overwhelming_hordes.png	-1	2		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_brood_horror_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	4		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_military_green_brood_horror_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	4		wh3_dlc29_military_plan	3	1000	2
wh3_dlc29_military_green_chieftain_0	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_chieftain_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_chieftain_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_death_globe_bombadiers_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_globe_bombadiers.png	-1	4		wh3_dlc29_military_plan	1	500	3
wh3_dlc29_military_green_death_globe_bombadiers_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_globe_bombadiers.png	-1	4		wh3_dlc29_military_plan	1	500	3
wh3_dlc29_military_green_death_runners_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_death_runners_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	4		wh3_dlc29_military_plan	3	0	2
wh3_dlc29_military_green_death_runners_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	4		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_military_green_doom_flayer_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	6		wh3_dlc29_military_plan	2	500	3
wh3_dlc29_military_green_doom_flayer_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	6		wh3_dlc29_military_plan	2	500	3
wh3_dlc29_military_green_doomwheel_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	4		wh3_dlc29_military_plan	5	500	2
wh3_dlc29_military_green_doomwheel_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	4		wh3_dlc29_military_plan	5	500	0
wh3_dlc29_military_green_eshin_sorcerer	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_eshin_sorcerer_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_eshin_sorcerer_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_eshin_triads_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_eshin_operatives.png	-1	4		wh3_dlc29_military_plan	2	0	2
wh3_dlc29_military_green_gutter_runners_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	4		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_green_gutter_runners_1_double	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	6		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_military_green_gutter_runners_1_poison	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	4		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_green_gutter_runners_slingers_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_rat_hordes.png	-1	4		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_green_gutter_runners_slingers_1_poison	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_rat_hordes.png	-1	4		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_green_hell_pit_abomination	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hell_pit_abomination.png	-1	2		wh3_dlc29_military_plan	5	1500	1
wh3_dlc29_military_green_moulder_stormfiends_doomflayer_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_moulder_stormfiends_doomflayer_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_moulder_stormfiends_grinder_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_moulder_stormfiends_grinder_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_moulder_stormfiends_shock_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_moulder_stormfiends_shock_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_moulder_wolf_rats_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	4		wh3_dlc29_military_plan	1	500	2
wh3_dlc29_military_green_moulder_wolf_rats_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_mutant_rat_ogre_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_monstrous_infantry.png	-1	4		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_military_green_mutant_rat_ogre_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_monstrous_infantry.png	-1	4		wh3_dlc29_military_plan	3	1000	2
wh3_dlc29_military_green_packmaster_0	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_packmaster_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_packmaster_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_plague_censer_bearers	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_plague_censer_bearers.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_plague_monks_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pestilent_monks.png	-1	2		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_plague_monks_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pestilent_monks.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_plague_priest_0	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_plague_priest_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_plague_priest_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_plagueclaw_catapult_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	4		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_military_green_plagueclaw_catapult_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	4		wh3_dlc29_military_plan	3	1000	2
wh3_dlc29_military_green_plagueclaw_catapult_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	6		wh3_dlc29_military_plan	3	1000	3
wh3_dlc29_military_green_poison_wind_globadiers_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_smoke_bombs_green.png	-1	2		wh3_dlc29_military_plan	2	500	3
wh3_dlc29_military_green_poison_wind_globadiers_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_smoke_bombs_green.png	-1	2		wh3_dlc29_military_plan	2	500	3
wh3_dlc29_military_green_poison_wind_mortars_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_poison_wind_mortar.png	-1	2		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_poison_wind_mortars_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_poison_wind_mortar.png	-1	2		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_rictus_stormvermin_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	2		wh3_dlc29_military_plan	1	500	2
wh3_dlc29_military_green_rictus_stormvermin_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	4		wh3_dlc29_military_plan	3	500	0
wh3_dlc29_military_green_rictus_stormvermin_grey_seer_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	4		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_rictus_stormvermin_halberds_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	2		wh3_dlc29_military_plan	1	500	2
wh3_dlc29_military_green_rictus_stormvermin_halberds_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	4		wh3_dlc29_military_plan	3	500	0
wh3_dlc29_military_green_rictus_stormvermin_halberds_rank_9	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	6		wh3_dlc29_military_plan	5	500	2
wh3_dlc29_military_green_skryre_ratling_guns_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	4		wh3_dlc29_military_plan	2	1000	3
wh3_dlc29_military_green_skryre_ratling_guns_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	4		wh3_dlc29_military_plan	2	1000	3
wh3_dlc29_military_green_skryre_stormfiends_ratling_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_skryre_stormfiends_ratling_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_skryre_stormfiends_warpfire_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_skryre_stormfiends_warpfire_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_skryre_stormfiends_windlauncher_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	4	1000	2
wh3_dlc29_military_green_skryre_stormfiends_windlauncher_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	4		wh3_dlc29_military_plan	5	1000	2
wh3_dlc29_military_green_skryre_warpfire_throwers_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_throwers.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_skryre_warpfire_throwers_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_throwers.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_stormvermin_rank_9	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	6		wh3_dlc29_military_plan	5	500	2
wh3_dlc29_military_green_warlock_engineer	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_warlock_engineer_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_warlock_engineer_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_kidnappers.png	-1	1		wh3_dlc29_military_plan	1	500	0
wh3_dlc29_military_green_warp_grinders_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_grinders.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_warp_lightning_cannon_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	2		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_military_green_warp_lightning_cannon_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	2		wh3_dlc29_military_plan	4	500	2
wh3_dlc29_military_green_warp_lightning_cannon_3	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	4		wh3_dlc29_military_plan	5	500	3
wh3_dlc29_military_green_warp_lightning_cannon_unique	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	4		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_military_green_warp_lightning_cannon_warlock_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	2		wh3_dlc29_military_plan	3	500	2
wh3_dlc29_military_green_warp_lightning_cannon_warlock_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	2		wh3_dlc29_military_plan	3	500	2
wh3_dlc29_military_green_warplock_jezzails_dlc_1	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_green_warplock_jezzails_dlc_2	wh3_dlc29_token_type_green	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	4		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_mod_pool_basic_infantry_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_chip_green_frame.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_basic_infantry_spears_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_spear_infantry.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_basic_pusbags_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pusbags.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_brood_horror_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hidden_lab_green.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_clanrats_grey_seer_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry_shield.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_clanrats_grey_seer_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_infantry_shield.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_clanrats_grey_seer_4	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_clanrats_grey_seer_5	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_death_globe_bombadiers_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_globe_bombadiers.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_death_runners_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	1		wh3_dlc29_military_plan	2	500	2
wh3_dlc29_military_mod_pool_doom_flayer_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_doomwheel_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_doomwheel.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_eshin_triads_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_eshin_operatives.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_moulder_wolf_rats_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_mutant_rat_ogre_dlc	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hidden_lab_green.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_night_runners_slingers_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_plague_censer_bearers	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_plague_censer_bearers.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_plague_monks_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pestilent_monks.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_plagueclaw_catapult_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_poison_wind_globadiers_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_smoke_bombs_green.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_poison_wind_mortars_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_poison_wind_mortar.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_remove_skavenslaves	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_all_around_squad.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_rictus_stormvermin_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_rictus_stormvermin_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_military_mod_pool_rictus_stormvermin_halberds_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_skryre_ratling_guns_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_skryre_warpfire_throwers_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_throwers.png	-1	1		wh3_dlc29_military_plan	1	0	0
