key	table_name	patch_key
wh2_main_special_settlement_hexoatl_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_hexoatl_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_hexoatl_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_hexoatl_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_hexoatl_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_hexoatl_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_hexoatl_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_hexoatl_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_hexoatl_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_hexoatl_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_hexoatl_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_hexoatl_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_hexoatl_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_hexoatl_hexoatl_1	building_levels	wh2_main_special_settlement_hexoatl_lzd_1
wh2_main_special_settlement_hexoatl_hexoatl_2	building_levels	wh2_main_special_settlement_hexoatl_lzd_2
wh2_main_special_settlement_hexoatl_hexoatl_3	building_levels	wh2_main_special_settlement_hexoatl_lzd_3
wh2_main_special_settlement_hexoatl_hexoatl_4	building_levels	wh2_main_special_settlement_hexoatl_lzd_4
wh2_main_special_settlement_hexoatl_hexoatl_5	building_levels	wh2_main_special_settlement_hexoatl_lzd_5
wh2_main_special_settlement_hexoatl_hexoatl_ruin	building_levels	wh2_main_special_settlement_hexoatl_lzd_ruin
wh2_main_special_settlement_hexoatl_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_hexoatl_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_hexoatl_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_hexoatl_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_hexoatl_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_hexoatl_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_hexoatl_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_hexoatl_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_hexoatl_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_hexoatl_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_hexoatl_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_hexoatl_other_lzd_1	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_hexoatl_other_lzd_2	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_hexoatl_other_lzd_3	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_hexoatl_other_lzd_4	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_hexoatl_other_lzd_5	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_hexoatl_other_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_hexoatl_other_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_hexoatl_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_hexoatl_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_hexoatl_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_hexoatl_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_hexoatl_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_hexoatl_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_hexoatl_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_hexoatl_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_hexoatl_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_hexoatl_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_hexoatl_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_hexoatl_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_hexoatl_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_hexoatl_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_hexoatl_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_hexoatl_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_itza_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_itza_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_itza_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_itza_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_itza_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_itza_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_itza_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_itza_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_itza_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_itza_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_itza_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_itza_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_itza_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_itza_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_itza_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_itza_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_itza_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_itza_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_itza_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_itza_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_itza_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_itza_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_itza_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_itza_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_itza_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_itza_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_itza_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_itza_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_itza_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_itza_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_itza_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_itza_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_itza_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_itza_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_itza_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_itza_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_itza_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_itza_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_itza_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_itza_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_itza_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_itza_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_itza_itza_1	building_levels	wh2_main_special_settlement_itza_lzd_1
wh2_main_special_settlement_itza_itza_2	building_levels	wh2_main_special_settlement_itza_lzd_2
wh2_main_special_settlement_itza_itza_3	building_levels	wh2_main_special_settlement_itza_lzd_3
wh2_main_special_settlement_itza_itza_4	building_levels	wh2_main_special_settlement_itza_lzd_4
wh2_main_special_settlement_itza_itza_5	building_levels	wh2_main_special_settlement_itza_lzd_5
wh2_main_special_settlement_itza_itza_ruin	building_levels	wh2_main_special_settlement_itza_lzd_ruin
wh2_main_special_settlement_itza_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_itza_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_itza_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_itza_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_itza_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_itza_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_itza_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_itza_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_itza_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_itza_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_itza_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_itza_other_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_itza_other_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_itza_other_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_itza_other_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_itza_other_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_itza_other_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_itza_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_itza_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_itza_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_itza_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_itza_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_itza_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_itza_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_itza_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_itza_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_itza_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_itza_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_itza_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_itza_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_itza_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_itza_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_itza_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_itza_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_karaz_a_karak_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_karaz_a_karak_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_karaz_a_karak_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_karaz_a_karak_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_karaz_a_karak_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_karaz_a_karak_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_khemri_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_khemri_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_khemri_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_khemri_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_khemri_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_khemri_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_khemri_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_khemri_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_khemri_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_khemri_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_khemri_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_khemri_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_khemri_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_khemri_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_khemri_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_khemri_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_khemri_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_khemri_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_khemri_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_khemri_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_khemri_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_khemri_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_khemri_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_khemri_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_khemri_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_khemri_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_khemri_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_khemri_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_khemri_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_khemri_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_khemri_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_khemri_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_khemri_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_khemri_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_khemri_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_khemri_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_khemri_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_khemri_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_khemri_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_khemri_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_khemri_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_khemri_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_khemri_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_khemri_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_khemri_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_khemri_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_khemri_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_khemri_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_khemri_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_khemri_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_khemri_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_khemri_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_khemri_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_khemri_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_khemri_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_khemri_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_khemri_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_khemri_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_khemri_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_khemri_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_khemri_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_khemri_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_khemri_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_khemri_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_khemri_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_khemri_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_khemri_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_khemri_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_khemri_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_khemri_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_khemri_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_khemri_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_khemri_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_khemri_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_khemri_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_khemri_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_kislev_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_kislev_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_kislev_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_kislev_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_kislev_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_kislev_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_kislev_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_kislev_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_kislev_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_kislev_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_kislev_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_kislev_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_kislev_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_kislev_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_kislev_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_kislev_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_kislev_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_kislev_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_kislev_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_kislev_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_kislev_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_kislev_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_kislev_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_kislev_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_kislev_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_kislev_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_kislev_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_kislev_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_kislev_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_kislev_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_kislev_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_kislev_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_kislev_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_kislev_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_kislev_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_kislev_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_kislev_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_kislev_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_kislev_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_kislev_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_kislev_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_kislev_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_kislev_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_kislev_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_kislev_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_kislev_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_kislev_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_kislev_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_kislev_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_kislev_savage_2	building_levels	wh_main_savage_settlement_major_2
