unique_id	ability	agent	attribute	cannot_fail	critical_failure	critical_success	failure	opportune_failure	success	localised_action_name	localised_action_description	target_attribute	critical_success_proportion_modifier	opportune_failure_proportion_modifier	critical_failure_proportion_modifier	chance_of_success	voiceover	icon_path	show_action_info_in_ui	subculture	succeed_always_override	order
wh2_main_agent_action_wizard_hinder_settlement_steal_technology	hinder_settlement	wizard	authority	wh2_main_agent_action_hinder_settlement_success_steal_technology	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_steal_technology	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_steal_technology	{{tr:agent_action_name_steal_technology}}	[[col:yellow]]Reduces research time by %n% for 3 turns.[[/col]]	authority	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/technology.png	true		false	0
wh2_main_agent_action_wizard_passive_boost_income	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_boost_income	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_boost_income}}	[[col:yellow]]Increases the {{tr:icon_income}}income generated by buildings in the local province by %n% (reduces in enemy provinces).[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/income.png	true		true	0
wh2_main_agent_action_wizard_passive_spread_corruption	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_cleanse_corruption}}	[[col:yellow]]Reduces the amount of [[img:icon_corruption_untainted]][[/img]]corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption.png	true		true	0
wh2_main_agent_action_wizard_passive_spread_corruption_chs	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_chs]][[/img]]Chaos Undivided corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_chaos.png	true		true	0
wh2_main_agent_action_wizard_passive_spread_corruption_skv	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_skv]][[/img]]Skaven corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_skaven.png	true		true	0
wh2_main_agent_action_wizard_passive_spread_public_order	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_public_order	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_public_order}}	[[col:yellow]]Increases [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} in the local province by %n (reduces in enemy provinces).[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/public_order.png	true		true	0
wh3_dlc23_agent_action_enable_wizard_assist_army_enhance_mobility	assist_army	wizard	authority	wh2_main_agent_action_assist_army_cannot_fail_increase_mobility	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_increase_mobility}}	[[col:yellow]]Increases the campaign movement range of the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		true	0
wh3_dlc23_agent_action_spy_hinder_settlement_damage_building	hinder_settlement	spy	subterfuge	wh_main_agent_action_dummy_region_cannot_fail	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_damage_building	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_damage_building	{{tr:agent_action_name_damage_building}}	[[col:yellow]]Inflicts damage upon a building in the target settlement.[[/col]]	subterfuge	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		false	0
wh3_dlc23_agent_action_wizard_destroy_settlement_daemonsmith_settlement	hinder_settlement	wizard	authority	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	wh3_dlc23_agent_action_daemonsmith_sorcerer_destroy_settlement_success_daemonsmith_sorcerer_settlement	Blood of Hashut	[[col:yellow]]Razes the target settlement.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_summon_volcano	ui/campaign ui/effect_bundles/siege_attack.png	true		true	0
wh3_dlc24_agent_action_engineer_hinder_settlement_infiltrate_cults_unique_military	hinder_settlement	engineer	authority	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	Establish Military Trickster Cult	[[col:yellow]]Establish a Trickster Cult in the target settlement, with recruitment buildings.[[/col]]\n[[col:red]]This action will kill the Trickster Cultist![[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/trickster_cult.png	true		false	1
wh3_dlc24_agent_action_engineer_hinder_settlement_infiltrate_cults_unique_parasitic	hinder_settlement	engineer	subterfuge	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	Establish Parasitic Trickster Cult	[[col:yellow]]Establish a Trickster Cult in the target settlement, with parasitic buildings to leech from the owner.[[/col]]\n[[col:red]]This action will kill the Trickster Cultist![[/col]]	subterfuge	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/trickster_cult.png	true		false	2
wh3_dlc24_agent_action_engineer_hinder_settlement_infiltrate_cults_unique_symbiotic	hinder_settlement	engineer	zeal	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	wh3_dlc24_agent_action_engineer_hinder_settlement_success_infiltrate_cults_unique	Establish Symbiotic Trickster Cult	[[col:yellow]]Establish a Trickster Cult in the target settlement, with symbiotic buildings to strengthen the owner.[[/col]]\n[[col:red]]This action will kill the Trickster Cultist![[/col]]	zeal	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/trickster_cult.png	true		false	3
wh3_dlc24_agent_action_runesmith_assist_army_protective_charms	assist_army	runesmith	subterfuge	wh3_dlc24_agent_action_assist_army_cannot_fail_protective_charms	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_protective_charms}}	[[col:yellow]]Modifies [[img:icon_attrition]][[/img]]attrition suffered by the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/attrition.png	true		true	0
wh3_dlc24_agent_action_runesmith_hinder_army_hags_cursemark	hinder_army	runesmith	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh3_dlc24_agent_action_hinder_army_success_hags_cursemark	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh3_dlc24_agent_action_hinder_army_success_hags_cursemark	{{tr:agent_action_name_hags_cursemark}}	[[col:yellow]]The target army starts battles with Winded vigour for 3 turns.[[/col]]	subterfuge	0.0000	0.0000	1.0000	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/vigour.png	true		false	0
wh3_dlc24_agent_action_wizard_assist_army_funnel_magic	assist_army	wizard	authority	wh3_dlc24_agent_action_assist_army_cannot_fail_funnel_magic	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_funnel_magic}}	[[col:yellow]]Adds %n to the parent army's Winds of Magic power reserves each turn.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/magic_campaign.png	true		true	0
wh3_dlc24_agent_action_wizard_hinder_army_siphon_winds	hinder_army	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh3_dlc24_agent_action_hinder_army_success_siphon_winds	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh3_dlc24_agent_action_hinder_army_success_siphon_winds	{{tr:agent_action_name_siphon_winds}}	[[col:yellow]]Modifies the target army's Winds of Magic reserves by %n for 4 turns.[[/col]]	authority	0.0000	0.0000	1.0000	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/magic_campaign.png	true		false	0
wh3_dlc25_agent_action_champion_passive_boost_income	passive_ability	champion	authority	wh2_main_agent_action_passive_cannot_fail_boost_income	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_boost_income}}	[[col:yellow]]Increases the {{tr:icon_income}}income generated by buildings in the local province by %n% (reduces in enemy provinces).[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/income.png	true		true	0
wh3_dlc25_agent_action_wizard_passive_spread_corruption_nur	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_nur]][[/img]]Nurgle corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_nurgle.png	true		true	0
wh3_dlc26_agent_action_champion_passive_spread_corruption_kho	passive_ability	champion	zeal	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_kho]][[/img]]Khorne corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_khorne.png	true		true	0
wh3_dlc26_agent_action_dignitary_hinder_settlement_steal_technology	hinder_settlement	dignitary	authority	wh2_main_agent_action_hinder_settlement_success_steal_technology	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_steal_technology	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_steal_technology	{{tr:agent_action_name_steal_technology}}	[[col:yellow]]Reduces research time by %n% for 3 turns.[[/col]]	subterfuge	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/technology.png	true		false	0
wh3_main_agent_action_dignitary_assist_army_enhance_mobility	assist_army	dignitary	authority	wh2_main_agent_action_assist_army_cannot_fail_increase_mobility	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_increase_mobility}}	[[col:yellow]]Increases the campaign movement range of the parent army by %n%.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		true	0
wh3_main_agent_action_dignitary_assist_army_scouting	assist_army	dignitary	authority	wh2_main_agent_action_assist_army_cannot_fail_scouting	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_scouting}}	[[col:yellow]]Increases the parent army's chance of finding a magic item after winning a battle by %n%.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/item_ability.png	true		false	0
wh3_main_agent_action_dignitary_hinder_agent_assassinate	hinder_agent	dignitary	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_critical_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_assassinate}}	[[col:yellow]]Kills the target [[img:icon_hero]][[/img]]Hero.[[/col]]	authority	3.0000	0.0000	0.5000	35	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/subterfuge.png	true		false	0
wh3_main_agent_action_dignitary_hinder_army_block_army	hinder_army	dignitary	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_block_army	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_block_army	{{tr:agent_action_name_block_army}}	[[col:yellow]]Modifies the campaign movement range of the target army by %n%.[[/col]]	authority	0.0000	0.0000	0.5000	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		false	0
wh3_main_agent_action_dignitary_hinder_army_plague_cultist_ritual	hinder_army	dignitary	authority	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_army_sucess_plague_cultist_ritual	{{tr:agent_action_name_spread_plague}}	[[col:yellow]]Spreads a [[img:icon_plague]][[/img]]Plague to the target army.\n[[col:red]]This action will kill the Plague cultist![[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/plague.png	true		true	0
wh3_main_agent_action_dignitary_hinder_settlement_establish_cult	hinder_settlement	dignitary	authority	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	{{tr:agent_action_name_establish_cult}}	[[col:yellow]]Establishes a cult in the target settlement.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/cult.png	true		false	0
wh3_main_agent_action_dignitary_hinder_settlement_establish_cult_magus	hinder_settlement	dignitary	authority	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	{{tr:agent_action_name_establish_cult_magus}}	[[col:yellow]]Establishes a unique cult in the target settlement.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/cult.png	true		false	0
wh3_main_agent_action_dignitary_hinder_settlement_plague_cultist_ritual	hinder_settlement	dignitary	authority	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	wh3_main_agent_action_all_hinder_settlement_sucess_plague_cultist_ritual	{{tr:agent_action_name_spread_plague}}	[[col:yellow]]Spreads a [[img:icon_plague]][[/img]]Plague to the target settlement.\n[[col:red]]This action will kill the Plague cultist![[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/plague.png	true		true	0
wh3_main_agent_action_dignitary_passive_spread_corruption_nur	passive_ability	dignitary	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_nur]][[/img]]Nurgle corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_nurgle.png	true		true	0
wh3_main_agent_action_dignitary_passive_spread_corruption_sla	passive_ability	dignitary	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_sla]][[/img]]Slaanesh corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_slaanesh.png	true		true	0
wh3_main_agent_action_dignitary_passive_spread_corruption_tze	passive_ability	dignitary	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_tze]][[/img]]Tzeentch corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_tzeentch.png	true		true	0
wh3_main_agent_action_runesmith_hinder_army_assault_units	hinder_army	runesmith	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_assault_units	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_assault_units	{{tr:agent_action_name_assault_units}}	[[col:yellow]]Inflicts damage upon all units in the target army.[[/col]]	authority	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/attrition.png	true		false	0
wh3_main_agent_action_runesmith_hinder_settlement_establish_cult	hinder_settlement	runesmith	authority	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	wh3_main_agent_action_hinder_settlement_success_establish_cult	{{tr:agent_action_name_establish_cult}}	[[col:yellow]]Establishes a cult in the target settlement.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/cult.png	true		false	0
wh3_main_agent_action_runesmith_hinder_settlement_establish_cult_magus	hinder_settlement	runesmith	authority	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	wh3_main_agent_action_hinder_settlement_success_establish_cult_magus	{{tr:agent_action_name_establish_cult_magus}}	[[col:yellow]]Establishes a unique cult in the target settlement.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/cult.png	true		false	0
wh3_main_agent_action_runesmith_passive_spread_corruption_kho	passive_ability	runesmith	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_kho]][[/img]]Khorne corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_khorne.png	true		true	0
wh3_main_agent_action_wizard_passive_spread_corruption_sla	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_sla]][[/img]]Slaanesh corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_slaanesh.png	true		true	0
wh3_main_agent_action_wizard_passive_spread_corruption_tze	passive_ability	wizard	authority	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_corruption}}	[[col:yellow]]Increases the amount of [[img:icon_corruption_tze]][[/img]]Tzeentch corruption in the local province by %n.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption_tzeentch.png	true		true	0
