key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
wh_dlc05_wef_swiftshiver_arrow	projectiles\wef_glade_guard_arrow_swiftshiver.wsmodel	wh_dlc05_impact_wef_arrow_swiftshiver		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_trueflight_arrow	projectiles\wef_glade_guard_arrow_01.wsmodel	wh_dlc05_impact_wef_arrow_trueflight		wh_dlc05_wef_trueflight_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc06_dwf_rangers_throwing_axe	projectiles\dwf_throwing_axe_01.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc06_skarsniks_prodder				wh_dlc06_skarsnik_missile_trail				0.0000	false		wh_main_bounce_impact	wh_dlc03_beasts_amber_spear_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc07_brt_blessed_stone	projectiles\wh_brt_trebuchet_stone.wsmodel	wh_dlc07_blessed_stone_trebuchet		wh_dlc07_blessed_stone_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc08_abilities_lightening_down		wh_dlc08_abilities_lightening_down						0.0000	false	wh_main_unit_launch_medium	wh_dlc08_abilities_lightening_down	wh_dlc08_abilities_lightening_down				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc08_copious_vomit_impact		wh_dlc08_copious_vomit_impact		wh_dlc08_copious_vomit_trail				0.0000	false	wh_main_unit_launch_light		wh_dlc08_copious_vomit_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc08_nor_hellcannon_blast_ice		wh_dlc08_nor_hellcannon_ice		wh_dlc08_machine_hellcannon_ice_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_bolt_thrower_bolt	projectiles/dwf_bolt_01.rigid_model_v2	wh_main_impact_medium		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_bolt_thrower_bolt_flaming	projectiles/dwf_bolt_01.rigid_model_v2	wh_main_weapon_flamethrower_impact		wh_main_weapon_trail_fire_small				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_bomb_shrapnel	projectiles\wh_dwf_bomb_shrapnel.rigid_model_v2	wh_main_impact_very_small						0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_bomber_bomb	projectiles\wh_dwf_copter_bomb.rigid_model_v2	wh_main_impact_small						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_bomber_clattergun_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_cannon_ball	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_cannon_ball_flaming	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh_main_weapon_flamethrower_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_fire_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_cannon_ball_tower	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_copter_bomb	projectiles\wh_dwf_copter_bomb.rigid_model_v2	wh_main_impact_medium		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_copter_brimstone_shot	projectiles\wh_dwf_copter_brimstone_shot.wsmodel	wh_main_impact_medium	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_crossbow_bolt	projectiles\wh_dwf_crossbow_bolt.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0200	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_drakegun_flame		wh_main_weapon_flamethrower_impact	wh_main_weapon_flamethrower_beam					0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_drakegun_skolder			wh_dlc06_weapon_drakegun_skolder_muzzle	wh_dlc06_weapon_trail_drakegun_skolder				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_drakegun_trollhammer	projectiles\wh_dwf_drakegun_trollhammer.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_tower_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_flame_cannon_blast		wh_main_weapon_flame_cannon_impact		wh_main_weapon_flame_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_weapon_flame_cannon_impact	wh_main_weapon_flame_cannon_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_fused_beer_keg	projectiles\wh_dwf_fused_beer_keg.rigid_model_v2	wh_main_impact_large	wh_main_weapon_muzzle_flash_medium	wh_main_metal_searing_doom_bomb_trail				0.6000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_fused_beer_keg_tower	projectiles\wh_dwf_fused_beer_keg.rigid_model_v2	wh_main_impact_medium	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium				0.6000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_grudge_stone	projectiles\wh_dwf_grudge_stone.rigid_model_v2	wh_main_impact_very_large		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_grudge_stone_flaming	projectiles\wh_dwf_grudge_stone.rigid_model_v2	wh_main_weapon_flame_cannon_impact		wh_main_weapon_trail_fire_small				0.0000	false		wh_main_impact_very_large	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_grudge_stone_goblin	projectiles\wh_dwf_gob_lobber_stone.rigid_model_v2	wh_dlc06_dwf_gob_lobber_impact		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_dlc06_dwf_gob_lobber_impact	wh_dlc06_dwf_gob_lobber_impact			wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_grudge_stone_goblin_flaming	projectiles\wh_dwf_gob_lobber_stone.rigid_model_v2	wh_main_weapon_flame_cannon_impact		wh_main_weapon_trail_fire_small				0.0000	false		wh_dlc06_dwf_gob_lobber_impact	wh_dlc06_dwf_gob_lobber_impact	wh_dlc06_dwf_gob_lobber_impact			wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_gyrocopter_steam_shot			wh_main_machine_gyrocopter_steamgun	wh_main_weapon_trail_steam_medium				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_ironbreakers_cinderblast_bomb	VariantMeshes\wh_variantmodels\hu3\dwf\dwf_props\dwf_cinderblast_bomb_01.wsmodel			wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_miners_blasting_charge	projectiles\wh_dwf_miners_blasting_charge.rigid_model_v2			wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_miners_blasting_charge_shrapnel	projectiles\wh_dwf_miners_blasting_charge_shrapnel.rigid_model_v2	wh_main_impact_very_small						0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_organ_gun_shot	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh_main_impact_small		wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_organ_gun_shot_flaming	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh_main_weapon_flamethrower_impact		wh_main_weapon_trail_fire_small				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_rifle_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_rifle_bullet_tower	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_generic_dust_blow	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dwf_rifle_bullet_tower_improved	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_generic_dust_blow	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_cannon_ball	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_cannon_ball_tower	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_clockwork_bomb	projectiles\wh_emp_clockwork_bomb.rigid_model_v2	wh_main_impact_large						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh_emp_clockwork_bomb_tower	projectiles\wh_emp_clockwork_bomb.rigid_model_v2	wh_main_impact_medium	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_concentrated_steam_shot	projectiles\wh_emp_concentrated_steam_shot.rigid_model_v2							0.0000	false			wh_main_entity_impact						1.0000
wh_emp_crossbow_bolt	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0200	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_grenade	projectiles\wh_emp_grenade.rigid_model_v2			wh_main_weapon_trail_arrow_small				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_grenade_shrapnel	projectiles\wh_emp_grenade_shrapnel.rigid_model_v2	wh_main_impact_small						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_mortar	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact		wh_main_weapon_trail_mortar				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_mortar_shrapnel	projectiles\wh_emp_mortar_shrapnel.rigid_model_v2	wh_main_impact_very_small						0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_pistol_bullet	projectiles\wh_emp_pistol_bullet.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_rifle_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_rifle_bullet_tower	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_generic_dust_blow	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_rifle_bullet_tower_improved	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_generic_dust_blow	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_emp_rocket	projectiles\wh_emp_rocket.rigid_model_v2			wh_main_weapon_trail_rocket_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_rocket_shrapnel	projectiles\wh_emp_rocket_shrapnel.rigid_model_v2	wh_main_impact_very_small						0.0000	false			wh_main_entity_impact						1.0000
wh_emp_steam_blast			wh_main_machine_gyrocopter_steamgun	wh_main_weapon_trail_steam_medium				0.0000	false	wh_main_unit_launch_medium		wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_steamtank_cannon_ball	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_sunmaker_rocket	projectiles\emp_helstorm_sunmaker_rocket_01.rigid_model_v2			wh_main_weapon_trail_rocket_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_emp_volley_gun_shot	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_rifle				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_gen_stone_shrapnel	projectiles\wh_gen_stone_shrapnel.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_grn_doomdiver_goblin	projectiles/wh_grn_doomdiver_01.wsmodel	wh_grn_doomdiver_goblin		wh_main_weapon_trail_doomdiver		animations\battle\humanoid05b\doomdiver\hu5_doomdiver_flight.anim		0.0000	false	wh_main_unit_launch_light	wh_main_bounce_impact	wh_grn_doomdiver_goblin	wh_grn_doomdiver_goblin_blood	wh_main_bounce_impact	wh_grn_doomdiver_goblin_blood	wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_doomdiver_goblin_shrapnel	projectiles/wh_grn_doomdiver_02.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_dung_ball	projectiles\wh_grn_dung_ball.rigid_model_v2	wh_main_impact_very_small						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_dung_ball_tower	projectiles\wh_grn_dung_ball.rigid_model_v2	wh_main_generic_debris_impact	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_goblin_arrow	projectiles\wh_grn_goblin_arrow.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_grn_idol	projectiles\wh_grn_idol.rigid_model_v2	wh_main_impact_very_large		wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_idol_tower	projectiles\wh_grn_idol.rigid_model_v2	wh_main_impact_medium	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_grn_orc_arrow	projectiles\wh_grn_orc_arrow.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_grn_orc_arrow_tower	projectiles\wh_grn_orc_arrow.rigid_model_v2	arrow	wh_main_generic_dust_blow	wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_grn_orc_arrow_tower_improved	projectiles\wh_grn_orc_arrow.rigid_model_v2	arrow	wh_main_generic_dust_blow	wh_main_weapon_trail_arrow_medium				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_magic_fireball		wh_main_spell_metal_searing_doom		wh_main_metal_searing_doom_bomb_trail				0.0000	false		wh_main_spell_metal_searing_doom	wh_main_spell_metal_searing_doom				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_bound_spell_solheims_bolt_of_illumination		wh_main_bound_spell_solheims_bolt_of_illumination	wh_main_bolt_of_illumination_launch	wh_main_bolt_of_illumination				0.0000	false	wh_main_unit_launch_light	wh_main_bound_spell_solheims_bolt_of_illumination	wh_main_bound_spell_solheims_bolt_of_illumination				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_lord_abilities_lord_of_the_storm		wh_main_spell_heavens_urannons_thunderbolt	wh_main_heavens_urannons_thunderbolt_launch					0.0000	false	wh_main_unit_launch_light	wh_main_spell_heavens_urannons_thunderbolt	wh_main_spell_heavens_urannons_thunderbolt				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_big_waaagh_gaze_of_mork		wh_main_spell_big_waaagh_gaze_of_mork		wh_main_big_waaagh_gaze_of_mork_trail				0.0000	true	wh_main_unit_launch_light	wh_main_spell_big_waaagh_gaze_of_mork	wh_main_spell_big_waaagh_gaze_of_mork				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_bound_soulfire		wh_main_spell_bound_soulfire		wh_main_spell_bound_soulfire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_bound_soulfire	wh_main_spell_bound_soulfire				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_fire_fireball		wh_main_spell_fire_fireball		wh_main_fire_fireball_trail				0.0000	false	wh_main_unit_launch_light	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_fire_piercing_bolts_of_burning		wh_main_spell_fire_piercing_bolts_of_burning		wh_main_fire_piercing_bolts_of_burning_bomb_trail				0.0000	true	wh_main_unit_launch_medium	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_heavens_chain_lightning		wh_main_spell_heavens_urannons_thunderbolt		wh_main_lil_waaagh_vindictive_glare_trail				0.0000	false		wh_main_spell_heavens_urannons_thunderbolt	wh_main_spell_heavens_urannons_thunderbolt				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_heavens_comet_of_casandora		wh_main_spell_heavens_comet_of_casandora		wh_main_heavens_comet_of_casandora_bomb_trail				0.0000	false	wh_main_unit_launch_heavy	wh_main_spell_heavens_comet_of_casandora	wh_main_spell_heavens_comet_of_casandora				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh_main_spell_heavens_urannons_thunderbolt		wh_main_spell_heavens_urannons_thunderbolt	wh_main_heavens_urannons_thunderbolt_launch					0.0000	false	wh_main_unit_launch_medium	wh_main_spell_heavens_urannons_thunderbolt	wh_main_spell_heavens_urannons_thunderbolt				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_light_shems_burning_gaze		wh_main_spell_light_shems_burning_gaze		wh_main_light_shems_burning_gaze_trail				0.0000	true	wh_main_unit_launch_light	wh_main_spell_light_shems_burning_gaze	wh_main_spell_light_shems_burning_gaze				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_lil_waaagh_vindictive_glare		wh_main_spell_lil_waaagh_vindictive_glare		wh_main_lil_waaagh_vindictive_glare_trail				0.0000	true	wh_main_unit_launch_light	wh_main_spell_lil_waaagh_vindictive_glare	wh_main_spell_lil_waaagh_vindictive_glare				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_metal_searing_doom		wh3_dlc20_searing_doom_impact		wh3_dlc20_searing_doom_trail				0.0000	false	wh_main_unit_launch_medium	wh3_dlc20_searing_doom_impact	wh3_dlc20_searing_doom_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_spell_vampires_gaze_of_nagash		wh_main_spell_vampires_gaze_of_nagash		wh_main_vampires_gaze_of_nagash_trail				0.0000	true	wh_main_unit_launch_light	wh_main_spell_vampires_gaze_of_nagash	wh_main_spell_vampires_gaze_of_nagash				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_main_unit_abilities_gyrobomber_bomb	projectiles\wh_dwf_bomber_bomb.rigid_model_v2	wh_main_unit_abilities_gyrobomber_bomb		wh_main_weapon_trail_smoke_medium				0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
