key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	doppler_rtpc_name	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	requires_cinematic	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo	looping_sound_mapping	is_persistent_loop	require_modular_ability_switch	require_secondary_melee_switch	default_vmd_slot_name	use_character_idle_switch	additional_actor_id	is_persistent_one_shot	persistent_one_shot_duration_override
Vocalisation_Kroxigor_Nakai_Attack_1	Battle_Individual_Vocalisation_Nakai_Attack_1		Campaign_Individual_Vocalisation_Nakai_Attack_1		1.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Attack_3	Battle_Individual_Vocalisation_Nakai_Attack_3		Campaign_Individual_Vocalisation_Nakai_Attack_3		1.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Attack_6	Battle_Individual_Vocalisation_Nakai_Attack_6		Campaign_Individual_Vocalisation_Nakai_Attack_6		1.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Attack_7	Battle_Individual_Vocalisation_Nakai_Attack_7		Campaign_Individual_Vocalisation_Nakai_Attack_7		1.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Attack_9	Battle_Individual_Vocalisation_Nakai_Attack_9		Campaign_Individual_Vocalisation_Nakai_Attack_9		1.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Idle_Bespoke	Battle_Individual_Vocalisation_Nakai_Idle_Bespoke		Campaign_Individual_Vocalisation_Nakai_Idle_Bespoke		0.1000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Idle_Grunt	Battle_Individual_Vocalisation_Nakai_Idle_Grunt		Campaign_Individual_Vocalisation_Nakai_Idle_Grunt		0.1000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Idle_Roar	Battle_Individual_Vocalisation_Nakai_Idle_Roar		Campaign_Individual_Vocalisation_Nakai_Idle_Roar		0.1000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Nakai_Idle_Roar_Long	Battle_Individual_Vocalisation_Nakai_Idle_Roar_Long		Campaign_Individual_Vocalisation_Nakai_Idle_Roar_Long		0.1000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Pain	Battle_Individual_Vocalisation_Kroxigor_Pain		Campaign_Individual_Vocalisation_Kroxigor_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Scream	Battle_Individual_Vocalisation_Kroxigor_Scream		Campaign_Individual_Vocalisation_Kroxigor_Scream		0.1000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	false	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Scream_End	Battle_Individual_Vocalisation_Kroxigor_Scream_End		Campaign_Individual_Vocalisation_Kroxigor_Scream_End		0.1000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	210.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Kroxigor_Yawn	Battle_Individual_Vocalisation_Kroxigor_Yawn		Campaign_Individual_Vocalisation_Kroxigor_Yawn		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Attack_Long	Battle_Individual_Vocalisation_Lammasu_Attack_Long				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Attack_Medium	Battle_Individual_Vocalisation_Lammasu_Attack_Medium				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Attack_Post	Battle_Individual_Vocalisation_Lammasu_Attack_Post				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Attack_Pre	Battle_Individual_Vocalisation_Lammasu_Attack_Pre				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Attack_Short	Battle_Individual_Vocalisation_Lammasu_Attack_Short		Campaign_Individual_Vocalisation_Lammasu_Attack_Short		0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Breath_In	Battle_Individual_Vocalisation_Lammasu_Breath_In		Campaign_Individual_Vocalisation_Lammasu_Breath_In		0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	false	true	false	true	true	false	false	false	false	false	false	large	125.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Breath_Out	Battle_Individual_Vocalisation_Lammasu_Breath_Out		Campaign_Individual_Vocalisation_Lammasu_Breath_Out		0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	false	true	false	true	true	false	false	false	false	false	false	large	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Breath_Out_Magic	Battle_Individual_Vocalisation_Lammasu_Breath_Out_Magic				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	false	true	false	true	true	false	false	false	false	false	false	large	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Death	Battle_Individual_Vocalisation_Lammasu_Death		Campaign_Individual_Vocalisation_Lammasu_Death		0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Pain	Battle_Individual_Vocalisation_Lammasu_Pain		Campaign_Individual_Vocalisation_Lammasu_Pain		0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Lammasu_Roar	Battle_Individual_Vocalisation_Lammasu_Roar				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	350.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Death	Battle_Individual_Vocalisation_Lord_Mazdamundi_Death		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Death		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Idle	Battle_Individual_Vocalisation_Lord_Mazdamundi_Idle		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Idle		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Melee_Swing	Battle_Individual_Vocalisation_Lord_Mazdamundi_Melee_Swing		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Melee_Swing		0.1500								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Pain	Battle_Individual_Vocalisation_Lord_Mazdamundi_Pain		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Roar	Battle_Individual_Vocalisation_Lord_Mazdamundi_Roar		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Roar		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Mazdamundi_Scream	Battle_Individual_Vocalisation_Lord_Mazdamundi_Scream		Campaign_Individual_Vocalisation_Lord_Mazdamundi_Scream		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Lord_Of_Change_Death	Battle_Individual_Vocalisation_Lord_Of_Change_Death		Campaign_Individual_Vocalisation_Lord_Of_Change_Death		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Lord_Of_Change_Melee_Swing	Battle_Individual_Vocalisation_Lord_Of_Change_Melee_Swing		Campaign_Individual_Vocalisation_Lord_Of_Change_Melee_Swing		0.1500								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Lord_Of_Change_Pain	Battle_Individual_Vocalisation_Lord_Of_Change_Pain		Campaign_Individual_Vocalisation_Lord_Of_Change_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Lord_Of_Change_Squawk	Battle_Individual_Vocalisation_Lord_Of_Change_Squawk		Campaign_Individual_Vocalisation_Lord_Of_Change_Squawk		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	160.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Bellow	Battle_Individual_Vocalisation_Mammoth_Bellow		Campaign_Individual_Vocalisation_Mammoth_Bellow		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Breath	Battle_Individual_Vocalisation_Mammoth_Breath		Campaign_Individual_Vocalisation_Mammoth_Breath		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Death_End	Battle_Individual_Vocalisation_Mammoth_Death_End		Campaign_Individual_Vocalisation_Mammoth_Death_End		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Death_Start	Battle_Individual_Vocalisation_Mammoth_Death_Start		Campaign_Individual_Vocalisation_Mammoth_Death_Start		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Eating	Battle_Individual_Vocalisation_Mammoth_Eating		Campaign_Individual_Vocalisation_Mammoth_Eating		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Melee_Attack	Battle_Individual_Vocalisation_Mammoth_Melee_Attack		Campaign_Individual_Vocalisation_Mammoth_Melee_Attack		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Pain_End	Battle_Individual_Vocalisation_Mammoth_Pain_End		Campaign_Individual_Vocalisation_Mammoth_Pain_End		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Pain_Start	Battle_Individual_Vocalisation_Mammoth_Pain_Start		Campaign_Individual_Vocalisation_Mammoth_Pain_Start		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Running_Melee_Attack	Battle_Individual_Vocalisation_Mammoth_Running_Melee_Attack		Campaign_Individual_Vocalisation_Mammoth_Running_Melee_Attack		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Scream	Battle_Individual_Vocalisation_Mammoth_Scream		Campaign_Individual_Vocalisation_Mammoth_Scream		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mammoth_Snort	Battle_Individual_Vocalisation_Mammoth_Snort		Campaign_Individual_Vocalisation_Mammoth_Snort		1.0000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Manticore_Breath	Battle_Individual_Vocalisation_Manticore_Breath		Campaign_Individual_Vocalisation_Manticore_Breath		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Manticore_Breath_Flying	Battle_Individual_Vocalisation_Manticore_Breath_Flying		Campaign_Individual_Vocalisation_Manticore_Breath_Flying		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Manticore_Death	Battle_Individual_Vocalisation_Manticore_Death		Campaign_Individual_Vocalisation_Manticore_Death		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Manticore_Melee_Attack	Battle_Individual_Vocalisation_Manticore_Melee_Attack		Campaign_Individual_Vocalisation_Manticore_Melee_Attack		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Manticore_Pain	Battle_Individual_Vocalisation_Manticore_Pain		Campaign_Individual_Vocalisation_Manticore_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Manticore_Scream	Battle_Individual_Vocalisation_Manticore_Scream		Campaign_Individual_Vocalisation_Manticore_Scream		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Chirps	Battle_Individual_Vocalisation_Medium_Bird_Chirps		Campaign_Individual_Vocalisation_Medium_Bird_Chirps		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Death	Battle_Individual_Vocalisation_Medium_Bird_Death		Campaign_Individual_Vocalisation_Medium_Bird_Death		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Chirps	Battle_Individual_Vocalisation_Medium_Bird_Idle_Chirps		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Chirps		0.1000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			30.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Death	Battle_Individual_Vocalisation_Medium_Bird_Idle_Death		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Death		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			80.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Melee_Attack	Battle_Individual_Vocalisation_Medium_Bird_Idle_Melee_Attack		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Melee_Attack		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			80.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Pain	Battle_Individual_Vocalisation_Medium_Bird_Idle_Pain		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Pain		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			80.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Scream	Battle_Individual_Vocalisation_Medium_Bird_Idle_Scream		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Scream		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Squawk	Battle_Individual_Vocalisation_Medium_Bird_Idle_Squawk		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Squawk		0.1000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			30.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Idle_Squawk_Flying	Battle_Individual_Vocalisation_Medium_Bird_Idle_Squawk_Flying		Campaign_Individual_Vocalisation_Medium_Bird_Idle_Squawk_Flying		0.1000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			30.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Melee_Attack	Battle_Individual_Vocalisation_Medium_Bird_Melee_Attack		Campaign_Individual_Vocalisation_Medium_Bird_Melee_Attack		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Pain	Battle_Individual_Vocalisation_Medium_Bird_Pain		Campaign_Individual_Vocalisation_Medium_Bird_Pain		0.3000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	10.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Scream	Battle_Individual_Vocalisation_Medium_Bird_Scream		Campaign_Individual_Vocalisation_Medium_Bird_Scream		0.3000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	10.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Squawk	Battle_Individual_Vocalisation_Medium_Bird_Squawk		Campaign_Individual_Vocalisation_Medium_Bird_Squawk		0.3000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	10.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Squawk_Flying	Battle_Individual_Vocalisation_Medium_Bird_Squawk_Flying		Campaign_Individual_Vocalisation_Medium_Bird_Squawk_Flying		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_Squawk_Quiet	Battle_Individual_Vocalisation_Medium_Bird_Squawk		Campaign_Individual_Vocalisation_Medium_Bird_Squawk		0.3000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	10.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Medium_Bird_large_melee	Battle_Individual_Vocalisation_Medium_Bird_Attack_large		Campaign_Individual_Vocalisation_Medium_Bird_Pain		0.4000	Generic_Entity_Type_Vocalisation_Medium_Bird							0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Breath	Battle_Individual_Vocalisation_Minotaur_Breath		Campaign_Individual_Vocalisation_Minotaur_Breath		0.1000								0	0.0000			40.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Breath_Idle	Battle_Individual_Vocalisation_Minotaur_Breath_Idle		Campaign_Individual_Vocalisation_Minotaur_Breath		0.0000								0	0.0000			40.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Death	Battle_Individual_Vocalisation_Minotaur_Death		Campaign_Individual_Vocalisation_Minotaur_Death		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Death_Idle	Battle_Individual_Vocalisation_Minotaur_Death_Idle		Campaign_Individual_Vocalisation_Minotaur_Death		0.1000								0	0.0000			100.0000	40.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Jump	Battle_Individual_Vocalisation_Minotaur_Jump		Campaign_Individual_Vocalisation_Minotaur_Jump		0.0500								0	0.0000			50.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Land	Battle_Individual_Vocalisation_Minotaur_Land		Campaign_Individual_Vocalisation_Minotaur_Land		0.1000								0	0.0000			60.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Melee_Swing	Battle_Individual_Vocalisation_Minotaur_Melee_Swing		Campaign_Individual_Vocalisation_Minotaur_Melee_Swing		0.1000								0	0.0000			50.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Melee_Swing_Idle	Battle_Individual_Vocalisation_Minotaur_Melee_Swing_Idle		Campaign_Individual_Vocalisation_Minotaur_Melee_Swing		0.0100								0	0.0000			40.0000	20.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Melee_Swing_Up	Battle_Individual_Vocalisation_Minotaur_Melee_Swing		Campaign_Individual_Vocalisation_Minotaur_Melee_Swing		0.1000								0	0.0000			100.0000	40.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
