chain	chain_set	slot_template	super_chain	remove
	wh3_main_secondary_core_generic_major	wh3_main_special_sabre_mountain_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_main_special_shang_yang_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_shang_yang_secondary_spices		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_shang_yang_secondary_spices		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_shang_yang_secondary_spices		false
	wh3_main_secondary_addon_landmark_shang_yang	wh3_main_special_shang_yang_secondary_spices		false
	wh3_main_secondary_addon_res_spices	wh3_main_special_shang_yang_secondary_spices		false
	wh3_main_secondary_core_generic_major	wh3_main_special_shang_yang_secondary_spices		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_shiyamas_rest_secondary		false
	wh3_main_secondary_addon_landmark_standing_stones	wh3_main_special_shiyamas_rest_secondary		false
	wh3_main_secondary_addon_res_pottery	wh3_main_special_shiyamas_rest_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_shiyamas_rest_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_the_challenge_stone_secondary		false
	wh3_main_secondary_addon_landmark_the_challenge_stone	wh3_main_special_the_challenge_stone_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_the_challenge_stone_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_the_crystal_spires_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_the_crystal_spires_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_the_crystal_spires_secondary		false
	wh3_main_secondary_addon_landmark_the_crystal_spires	wh3_main_special_the_crystal_spires_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_the_crystal_spires_secondary		false
		wh3_main_special_the_great_desert_secondary	wh3_main_special_the_great_desert	false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_main_special_the_palace_of_ruin_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_the_palace_of_ruin_secondary_marble		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_the_palace_of_ruin_secondary_marble		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_the_palace_of_ruin_secondary_marble		false
	wh3_main_secondary_addon_landmark_court_of_the_cov_sla	wh3_main_special_the_palace_of_ruin_secondary_marble		false
	wh3_main_secondary_core_generic_major	wh3_main_special_the_palace_of_ruin_secondary_marble		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_the_sky_monolith_secondary		false
	wh3_main_secondary_addon_landmark_the_sky_monolith	wh3_main_special_the_sky_monolith_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_the_sky_monolith_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_the_sunken_sewers_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_the_sunken_sewers_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_the_sunken_sewers_secondary		false
	wh3_main_secondary_addon_landmark_court_of_the_cov_nur	wh3_main_special_the_sunken_sewers_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_the_sunken_sewers_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_the_twisted_towers_secondary		false
	wh3_main_secondary_addon_landmark_the_twisted_towers	wh3_main_special_the_twisted_towers_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_the_twisted_towers_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_the_volary_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_the_volary_secondary		true
	wh3_dlc23_secondary_addon_landmark_the_volary	wh3_main_special_the_volary_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_the_volary_secondary		false
	wh3_main_secondary_addon_landmark_court_of_the_cov_tze	wh3_main_special_the_volary_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_the_volary_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_the_writhing_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_the_writhing_fortress_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_the_writhing_fortress_secondary		false
	wh3_main_secondary_addon_landmark_the_writhing_fortress	wh3_main_special_the_writhing_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_the_writhing_fortress_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_main_special_tower_of_gorgoth_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_tower_of_gorgoth_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_tower_of_gorgoth_secondary		true
	wh3_dlc23_secondary_addon_landmark_tower_of_gorgoth	wh3_main_special_tower_of_gorgoth_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_tower_of_gorgoth_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_tower_of_gorgoth_secondary		false
	wh3_main_primary_core_special_major_wei_jin	wh3_main_special_wei_jin_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_wei_jin_secondary_spices		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_wei_jin_secondary_spices		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_wei_jin_secondary_spices		false
	wh3_main_secondary_addon_landmark_wei_jin	wh3_main_special_wei_jin_secondary_spices		false
	wh3_main_secondary_addon_res_spices	wh3_main_special_wei_jin_secondary_spices		false
	wh3_main_secondary_core_generic_major	wh3_main_special_wei_jin_secondary_spices		false
	wh3_main_primary_core_generic_minor	wh3_main_special_weng_chang_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_weng_chang_secondary_iron		false
	wh3_main_secondary_addon_landmark_weng_chang_jade_blood_temple	wh3_main_special_weng_chang_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh3_main_special_weng_chang_secondary_iron		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_weng_chang_secondary_iron		false
	wh3_main_primary_core_generic_minor	wh3_main_special_xing_po_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_xing_po_secondary_gems		false
	wh3_main_secondary_addon_landmark_eshin_hq	wh3_main_special_xing_po_secondary_gems		false
	wh3_main_secondary_addon_landmark_xing_po_observatory	wh3_main_special_xing_po_secondary_gems		false
	wh3_main_secondary_addon_res_gemstones	wh3_main_special_xing_po_secondary_gems		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_xing_po_secondary_gems		false
	wh3_main_primary_core_special_oak_of_ages	wh_dlc05_elf_major_primary_oak_of_ages		false
	wh3_main_secondary_core_special_oak_of_ages	wh_dlc05_elf_major_secondary_oak_of_ages		false
	wh3_main_secondary_addon_garrison_minor	wh_dlc15_special_plain_of_bones_darkhold_secondary		false
	wh3_main_secondary_addon_landmark_grave_of_dragons	wh_dlc15_special_plain_of_bones_darkhold_secondary		false
	wh3_main_secondary_core_generic_minor	wh_dlc15_special_plain_of_bones_darkhold_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary_major		false
	wh3_main_secondary_addon_landmark_fortress_of_vorag	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary_major		false
	wh3_main_secondary_core_generic_major	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary_major		false
	wh3_main_secondary_addon_garrison_minor	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary		false
	wh3_main_secondary_addon_landmark_fortress_of_vorag	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary		false
	wh3_main_secondary_core_generic_minor	wh_dlc15_special_plain_of_bones_fortress_of_vorag_secondary		false
	wh3_dlc24_port_core_special_fu_chow	wh_dlc24_special_fu_chow_port		false
		wh_dlc24_special_southern_sentinels_secondary	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh_dlc24_special_southern_sentinels_secondary		false
	wh3_main_secondary_core_generic_major	wh_dlc24_special_southern_sentinels_secondary		false
		wh_dlc24_special_star_tower_secondary	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh_dlc24_special_star_tower_secondary		false
	wh3_main_secondary_core_generic_major	wh_dlc24_special_star_tower_secondary		false
		wh_dlc24_special_the_turtle_isle_secondary	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh_dlc24_special_the_turtle_isle_secondary		false
	wh3_main_secondary_addon_res_carved_obsidian	wh_dlc24_special_the_turtle_isle_secondary		false
	wh3_main_secondary_core_generic_major	wh_dlc24_special_the_turtle_isle_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_dwarf_orc_major_secondary_savage		false
	wh3_main_secondary_addon_res_savage_orcs	wh_main_dwarf_orc_major_secondary_savage		false
	wh3_main_secondary_core_generic_major	wh_main_dwarf_orc_major_secondary_savage		false
	wh3_main_secondary_addon_garrison_minor	wh_main_dwarf_orc_minor_secondary_savage		false
	wh3_main_secondary_addon_res_savage_orcs	wh_main_dwarf_orc_minor_secondary_savage		false
	wh3_main_secondary_core_generic_minor	wh_main_dwarf_orc_minor_secondary_savage		false
	wh3_main_primary_core_generic_major	wh_main_human_major_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_dyes		false
	wh3_main_secondary_addon_res_dyes	wh_main_human_major_secondary_dyes		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_dyes		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_furs		false
	wh3_main_secondary_addon_res_furs	wh_main_human_major_secondary_furs		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_furs		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_gold		false
	wh3_main_secondary_addon_res_gold	wh_main_human_major_secondary_gold		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_gold		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh_main_human_major_secondary_iron		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_iron		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_marble		false
	wh3_main_secondary_addon_res_marble	wh_main_human_major_secondary_marble		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_marble		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_pastures		false
	wh3_main_secondary_addon_res_pastures	wh_main_human_major_secondary_pastures		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_pastures		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_pottery		false
	wh3_main_secondary_addon_res_pottery	wh_main_human_major_secondary_pottery		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_pottery		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_salt		false
	wh3_main_secondary_addon_res_salt	wh_main_human_major_secondary_salt		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_salt		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_timber		false
	wh3_main_secondary_addon_res_timber	wh_main_human_major_secondary_timber		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_timber		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary_wine		false
	wh3_main_secondary_addon_res_wine	wh_main_human_major_secondary_wine		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary_wine		false
	wh3_main_secondary_addon_garrison_major	wh_main_human_major_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_human_major_secondary		false
	wh3_main_primary_core_generic_minor	wh_main_human_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_dyes		false
	wh3_main_secondary_addon_res_dyes	wh_main_human_minor_secondary_dyes		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_dyes		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_furs		false
	wh3_main_secondary_addon_res_furs	wh_main_human_minor_secondary_furs		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_furs		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_gold		false
	wh3_main_secondary_addon_res_gold	wh_main_human_minor_secondary_gold		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_gold		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh_main_human_minor_secondary_iron		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_iron		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_marble		false
	wh3_main_secondary_addon_res_marble	wh_main_human_minor_secondary_marble		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_marble		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_pastures		false
	wh3_main_secondary_addon_res_pastures	wh_main_human_minor_secondary_pastures		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_pastures		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_pottery		false
	wh3_main_secondary_addon_res_pottery	wh_main_human_minor_secondary_pottery		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_pottery		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_salt		false
	wh3_main_secondary_addon_res_salt	wh_main_human_minor_secondary_salt		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_salt		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_timber		false
	wh3_main_secondary_addon_res_timber	wh_main_human_minor_secondary_timber		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_timber		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary_wine		false
	wh3_main_secondary_addon_res_wine	wh_main_human_minor_secondary_wine		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary_wine		false
	wh3_main_secondary_addon_garrison_minor	wh_main_human_minor_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_human_minor_secondary		false
	wh3_main_primary_core_special_major_norsca	wh_main_norsca_major_primary		false
	wh3_main_secondary_addon_landmark_dervingard	wh_main_norsca_major_secondary_dervingard_special		false
	wh3_main_secondary_core_generic_major	wh_main_norsca_major_secondary_dervingard_special		false
	wh3_main_secondary_addon_garrison_major	wh_main_norsca_major_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh_main_norsca_major_secondary_iron		false
	wh3_main_secondary_core_generic_major	wh_main_norsca_major_secondary_iron		false
	wh3_main_secondary_addon_garrison_major	wh_main_norsca_major_secondary_salt		false
	wh3_main_secondary_addon_res_salt	wh_main_norsca_major_secondary_salt		false
	wh3_main_secondary_core_generic_major	wh_main_norsca_major_secondary_salt		false
	wh3_main_secondary_addon_garrison_major	wh_main_norsca_major_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_norsca_major_secondary		false
	wh3_main_primary_core_special_minor_norsca	wh_main_norsca_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_norsca_minor_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh_main_norsca_minor_secondary_iron		false
	wh3_main_secondary_core_generic_minor	wh_main_norsca_minor_secondary_iron		false
	wh3_main_secondary_addon_garrison_minor	wh_main_norsca_minor_secondary_marble		false
	wh3_main_secondary_addon_res_marble	wh_main_norsca_minor_secondary_marble		false
	wh3_main_secondary_core_generic_minor	wh_main_norsca_minor_secondary_marble		false
	wh3_main_secondary_addon_garrison_minor	wh_main_norsca_minor_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh_main_norsca_minor_secondary_obsidian		false
	wh3_main_secondary_core_generic_minor	wh_main_norsca_minor_secondary_obsidian		false
	wh3_main_secondary_addon_garrison_minor	wh_main_norsca_minor_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_norsca_minor_secondary		false
	wh3_main_port_core_generic	wh_main_norsca_port		false
	wh3_main_port_core_generic	wh_main_port		false
	wh3_main_primary_core_special_major_altdorf	wh_main_special_altdorf_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_altdorf_secondary		false
	wh3_main_secondary_addon_landmark_altdorf	wh_main_special_altdorf_secondary		false
	wh3_main_secondary_addon_res_pottery	wh_main_special_altdorf_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_altdorf_secondary		false
wh_main_EMPIRE_wizards		wh_main_special_altdorf_secondary		true
wh_main_VAMPIRES_necromancers		wh_main_special_altdorf_secondary		true
	wh3_main_secondary_addon_garrison_minor	wh_main_special_bay_of_blades_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_bay_of_blades_secondary		false
	wh3_main_primary_core_special_major_black_crag	wh_main_special_black_crag_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_black_crag_secondary		false
	wh3_main_secondary_addon_landmark_black_crag	wh_main_special_black_crag_secondary		false
	wh3_main_secondary_addon_res_gold	wh_main_special_black_crag_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_black_crag_secondary		false
	wh3_main_port_core_special_bordeleaux	wh_main_special_bordeleaux_port		false
	wh3_main_primary_core_generic_major	wh_main_special_bordeleux_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_bordeleux_secondary		false
	wh3_main_secondary_addon_landmark_bordeleaux	wh_main_special_bordeleux_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_bordeleux_secondary		false
	wh3_main_primary_core_generic_major	wh_main_special_carcassonne_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_carcassonne_secondary		false
	wh3_main_secondary_addon_landmark_carcassonne	wh_main_special_carcassonne_secondary		false
	wh3_main_secondary_addon_res_dyes	wh_main_special_carcassonne_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_carcassonne_secondary		false
	wh3_main_primary_core_generic_minor	wh_main_special_carroburg_primary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_carroburg_secondary		false
	wh3_main_secondary_addon_landmark_carroburg	wh_main_special_carroburg_secondary		false
	wh3_main_secondary_addon_res_pastures	wh_main_special_carroburg_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_carroburg_secondary		false
	wh3_main_primary_core_special_major_castle_drakenhof	wh_main_special_castle_drakenhof_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_castle_drakenhof_secondary		false
	wh3_main_secondary_addon_landmark_castle_drakenhof	wh_main_special_castle_drakenhof_secondary		false
	wh3_main_secondary_addon_res_gold	wh_main_special_castle_drakenhof_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_castle_drakenhof_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_citadel_of_lead_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_citadel_of_lead_secondary		false
	wh3_main_primary_core_special_major_couronne	wh_main_special_couronne_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_couronne_secondary		false
	wh3_main_secondary_addon_landmark_couronne	wh_main_special_couronne_secondary		false
	wh3_main_secondary_addon_res_pottery	wh_main_special_couronne_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_couronne_secondary		false
	wh3_main_primary_core_special_major_forest	wh_main_special_crag_halls_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_crag_halls_secondary		false
	wh3_main_secondary_addon_landmark_crag_halls	wh_main_special_crag_halls_secondary		false
	wh3_main_secondary_addon_res_furs	wh_main_special_crag_halls_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh_main_special_crag_halls_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh_main_special_doomkeep_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh_main_special_doomkeep_secondary		true
	wh3_main_secondary_addon_garrison_major	wh_main_special_doomkeep_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_doomkeep_secondary		false
	wh3_main_primary_core_special_major_eight_peaks	wh_main_special_eight_peaks_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_eight_peaks_secondary		false
	wh3_main_secondary_addon_landmark_eight_peaks	wh_main_special_eight_peaks_secondary		false
	wh3_main_secondary_addon_res_pastures	wh_main_special_eight_peaks_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_eight_peaks_secondary		false
	wh3_main_port_core_special_erengrad	wh_main_special_erengrad_port		false
	wh3_main_primary_core_generic_minor	wh_main_special_karag_dromar_primary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_karag_dromar_secondary		false
	wh3_main_secondary_addon_landmark_karag_dromar	wh_main_special_karag_dromar_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_karag_dromar_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karak_azgal_secondary		false
	wh3_main_secondary_addon_res_gemstones	wh_main_special_karak_azgal_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karak_azgal_secondary		false
	wh3_main_primary_core_generic_major	wh_main_special_karak_azul_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karak_azul_secondary		false
	wh3_main_secondary_addon_landmark_ironbrows_workshop	wh_main_special_karak_azul_secondary		false
	wh3_main_secondary_addon_res_salt	wh_main_special_karak_azul_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karak_azul_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karak_hirn_secondary		false
	wh3_main_secondary_addon_res_iron	wh_main_special_karak_hirn_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karak_hirn_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karak_kadrin_2_secondary		false
	wh3_main_secondary_addon_landmark_karak_kadrin	wh_main_special_karak_kadrin_2_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karak_kadrin_2_secondary		false
wh_main_DWARFS_slayers		wh_main_special_karak_kadrin_2_secondary		true
	wh3_main_primary_core_generic_major	wh_main_special_karak_kadrin_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karak_norn_secondary		false
	wh3_main_secondary_addon_res_furs	wh_main_special_karak_norn_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karak_norn_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_karak_ungor_secondary		false
	wh3_main_secondary_addon_res_gold	wh_main_special_karak_ungor_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_karak_ungor_secondary		false
	wh3_main_primary_core_special_major_karaz_a_karak	wh_main_special_karaz_a_karak_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_karaz_a_karak_secondary		false
	wh3_main_secondary_addon_landmark_karaz_a_karak	wh_main_special_karaz_a_karak_secondary		false
	wh3_main_secondary_addon_res_gemstones	wh_main_special_karaz_a_karak_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_karaz_a_karak_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh_main_special_konquata_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh_main_special_konquata_secondary		true
	wh3_main_secondary_addon_garrison_major	wh_main_special_konquata_secondary		false
	wh3_main_secondary_addon_landmark_ogham_stones	wh_main_special_konquata_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_konquata_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_luccini_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_luccini_secondary		false
	wh3_main_primary_core_generic_major	wh_main_special_magritta_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_magritta_secondary		false
	wh3_main_secondary_addon_landmark_magritta	wh_main_special_magritta_secondary		false
	wh3_main_secondary_addon_res_iron	wh_main_special_magritta_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_magritta_secondary		false
	wh3_main_port_core_special_marienburg	wh_main_special_marienburg_port		false
	wh3_main_primary_core_generic_major	wh_main_special_marienburg_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_marienburg_secondary		false
	wh3_main_secondary_addon_landmark_marienburg	wh_main_special_marienburg_secondary		false
	wh3_main_secondary_addon_res_dyes	wh_main_special_marienburg_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_marienburg_secondary		false
	wh3_main_primary_core_special_major_massif_orcal	wh_main_special_massif_orca_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_massif_orca_secondary		false
	wh3_main_secondary_addon_landmark_massif_orcal	wh_main_special_massif_orca_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_massif_orca_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh_main_special_middenheim_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh_main_special_middenheim_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh_main_special_middenheim_secondary		true
	wh3_main_secondary_addon_garrison_major	wh_main_special_middenheim_secondary		false
	wh3_main_secondary_addon_landmark_middenheim	wh_main_special_middenheim_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_middenheim_secondary		false
	wh3_main_primary_core_special_major_miragliano	wh_main_special_miragliano_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_miragliano_secondary		false
	wh3_main_secondary_addon_landmark_miragliano	wh_main_special_miragliano_secondary		false
	wh3_main_secondary_addon_res_pastures	wh_main_special_miragliano_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_miragliano_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh_main_special_monolith_of_katam_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh_main_special_monolith_of_katam_secondary		true
	wh3_main_secondary_addon_garrison_major	wh_main_special_monolith_of_katam_secondary		false
	wh3_main_secondary_addon_res_carved_obsidian	wh_main_special_monolith_of_katam_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_monolith_of_katam_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_moot_secondary		false
	wh3_main_secondary_addon_landmark_moot	wh_main_special_moot_secondary		false
	wh3_main_secondary_addon_res_pastures	wh_main_special_moot_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_moot_secondary		false
	wh3_main_primary_core_generic_major	wh_main_special_mount_gunbad_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_mount_gunbad_secondary		false
	wh3_main_secondary_addon_landmark_mount_gunbad	wh_main_special_mount_gunbad_secondary		false
	wh3_main_secondary_addon_res_gold	wh_main_special_mount_gunbad_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_mount_gunbad_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh_main_special_nuln_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh_main_special_nuln_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh_main_special_nuln_secondary		true
	wh3_main_secondary_addon_garrison_major	wh_main_special_nuln_secondary		false
	wh3_main_secondary_addon_landmark_nuln	wh_main_special_nuln_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_nuln_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_pfeildorf_secondary		false
	wh3_main_secondary_addon_landmark_pfeildorf	wh_main_special_pfeildorf_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_pfeildorf_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_sjoktraken_secondary		false
