campaign_map	region
wh3_main_combi_map_1	wh3_main_combi_region_the_bleeding_spire
wh3_main_combi_map_1	wh3_main_combi_region_the_blighted_grove
wh3_main_combi_map_1	wh3_main_combi_region_the_blood_hall
wh3_main_combi_map_1	wh3_main_combi_region_the_blood_swamps
wh3_main_combi_map_1	wh3_main_combi_region_the_boiling_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_bone_gulch
wh3_main_combi_map_1	wh3_main_combi_region_the_broken_lands
wh3_main_combi_map_1	wh3_main_combi_region_the_burning_monolith
wh3_main_combi_map_1	wh3_main_combi_region_the_challenge_stone
wh3_main_combi_map_1	wh3_main_combi_region_the_churning_gulf
wh3_main_combi_map_1	wh3_main_combi_region_the_copper_landing
wh3_main_combi_map_1	wh3_main_combi_region_the_crystal_spires
wh3_main_combi_map_1	wh3_main_combi_region_the_cursed_jungle
wh3_main_combi_map_1	wh3_main_combi_region_the_daemonium_coast
wh3_main_combi_map_1	wh3_main_combi_region_the_daemons_stump
wh3_main_combi_map_1	wh3_main_combi_region_the_dust_gate
wh3_main_combi_map_1	wh3_main_combi_region_the_eastern_isles
wh3_main_combi_map_1	wh3_main_combi_region_the_estalia_coastline
wh3_main_combi_map_1	wh3_main_combi_region_the_falls_of_doom
wh3_main_combi_map_1	wh3_main_combi_region_the_far_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_fetid_catacombs
wh3_main_combi_map_1	wh3_main_combi_region_the_folly_of_malofex
wh3_main_combi_map_1	wh3_main_combi_region_the_forbidden_citadel
wh3_main_combi_map_1	wh3_main_combi_region_the_forbidding_coast
wh3_main_combi_map_1	wh3_main_combi_region_the_forest_of_decay
wh3_main_combi_map_1	wh3_main_combi_region_the_fortress_of_vorag
wh3_main_combi_map_1	wh3_main_combi_region_the_frozen_city
wh3_main_combi_map_1	wh3_main_combi_region_the_galleons_graveyard
wh3_main_combi_map_1	wh3_main_combi_region_the_galleons_graveyard_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_gallows_tree
wh3_main_combi_map_1	wh3_main_combi_region_the_gates_of_zharr
wh3_main_combi_map_1	wh3_main_combi_region_the_godless_crater
wh3_main_combi_map_1	wh3_main_combi_region_the_golden_colossus
wh3_main_combi_map_1	wh3_main_combi_region_the_golden_tower
wh3_main_combi_map_1	wh3_main_combi_region_the_great_arena
wh3_main_combi_map_1	wh3_main_combi_region_the_great_ocean_north
wh3_main_combi_map_1	wh3_main_combi_region_the_great_ocean_south
wh3_main_combi_map_1	wh3_main_combi_region_the_haunted_forest
wh3_main_combi_map_1	wh3_main_combi_region_the_high_place
wh3_main_combi_map_1	wh3_main_combi_region_the_high_sentinel
wh3_main_combi_map_1	wh3_main_combi_region_the_howling_citadel
wh3_main_combi_map_1	wh3_main_combi_region_the_inner_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_iron_coast
wh3_main_combi_map_1	wh3_main_combi_region_the_isles
wh3_main_combi_map_1	wh3_main_combi_region_the_jade_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_lost_palace
wh3_main_combi_map_1	wh3_main_combi_region_the_lustria_straight
wh3_main_combi_map_1	wh3_main_combi_region_the_maw_gate
wh3_main_combi_map_1	wh3_main_combi_region_the_mistnar_crossing
wh3_main_combi_map_1	wh3_main_combi_region_the_monolith_of_katam
wh3_main_combi_map_1	wh3_main_combi_region_the_monoliths
wh3_main_combi_map_1	wh3_main_combi_region_the_moon_shard
wh3_main_combi_map_1	wh3_main_combi_region_the_moot
wh3_main_combi_map_1	wh3_main_combi_region_the_never_ending_chasm
wh3_main_combi_map_1	wh3_main_combi_region_the_oak_of_ages
wh3_main_combi_map_1	wh3_main_combi_region_the_palace_of_ruin
wh3_main_combi_map_1	wh3_main_combi_region_the_pillars_of_grungni
wh3_main_combi_map_1	wh3_main_combi_region_the_pirate_coast
wh3_main_combi_map_1	wh3_main_combi_region_the_sacred_pools
wh3_main_combi_map_1	wh3_main_combi_region_the_sea_of_dread
wh3_main_combi_map_1	wh3_main_combi_region_the_sentinel_of_time
wh3_main_combi_map_1	wh3_main_combi_region_the_sentinels
wh3_main_combi_map_1	wh3_main_combi_region_the_shard_coast
wh3_main_combi_map_1	wh3_main_combi_region_the_silvered_tower_of_sorcerers
wh3_main_combi_map_1	wh3_main_combi_region_the_sinhall_monolith
wh3_main_combi_map_1	wh3_main_combi_region_the_skull_carvers_abode
wh3_main_combi_map_1	wh3_main_combi_region_the_southern_sentinels
wh3_main_combi_map_1	wh3_main_combi_region_the_southern_straits
wh3_main_combi_map_1	wh3_main_combi_region_the_star_tower
wh3_main_combi_map_1	wh3_main_combi_region_the_tower_of_flies
wh3_main_combi_map_1	wh3_main_combi_region_the_tower_of_khrakk
wh3_main_combi_map_1	wh3_main_combi_region_the_tower_of_torment
wh3_main_combi_map_1	wh3_main_combi_region_the_turtle_shallows
wh3_main_combi_map_1	wh3_main_combi_region_the_twisted_glade
wh3_main_combi_map_1	wh3_main_combi_region_the_twisted_towers
wh3_main_combi_map_1	wh3_main_combi_region_the_vampire_coast_sea
wh3_main_combi_map_1	wh3_main_combi_region_the_volary
wh3_main_combi_map_1	wh3_main_combi_region_the_witchwood
wh3_main_combi_map_1	wh3_main_combi_region_the_writhing_fortress
wh3_main_combi_map_1	wh3_main_combi_region_thrice_cursed_peak
wh3_main_combi_map_1	wh3_main_combi_region_tilean_sea
wh3_main_combi_map_1	wh3_main_combi_region_titans_notch
wh3_main_combi_map_1	wh3_main_combi_region_tlanxla
wh3_main_combi_map_1	wh3_main_combi_region_tlaqua
wh3_main_combi_map_1	wh3_main_combi_region_tlax
wh3_main_combi_map_1	wh3_main_combi_region_tlaxtlan
wh3_main_combi_map_1	wh3_main_combi_region_tobaro
wh3_main_combi_map_1	wh3_main_combi_region_tor_achare
wh3_main_combi_map_1	wh3_main_combi_region_tor_anlec
wh3_main_combi_map_1	wh3_main_combi_region_tor_anroc
wh3_main_combi_map_1	wh3_main_combi_region_tor_dranil
wh3_main_combi_map_1	wh3_main_combi_region_tor_elasor
wh3_main_combi_map_1	wh3_main_combi_region_tor_elyr
wh3_main_combi_map_1	wh3_main_combi_region_tor_finu
wh3_main_combi_map_1	wh3_main_combi_region_tor_koruali
wh3_main_combi_map_1	wh3_main_combi_region_tor_saroir
wh3_main_combi_map_1	wh3_main_combi_region_tor_sethai
wh3_main_combi_map_1	wh3_main_combi_region_tor_surpindar
wh3_main_combi_map_1	wh3_main_combi_region_tor_yvresse
wh3_main_combi_map_1	wh3_main_combi_region_tower_of_ashung
wh3_main_combi_map_1	wh3_main_combi_region_tower_of_gorgoth
wh3_main_combi_map_1	wh3_main_combi_region_tower_of_lysean
wh3_main_combi_map_1	wh3_main_combi_region_tower_of_the_stars
wh3_main_combi_map_1	wh3_main_combi_region_tower_of_the_sun
wh3_main_combi_map_1	wh3_main_combi_region_tralinia
wh3_main_combi_map_1	wh3_main_combi_region_tribeslaughter
wh3_main_combi_map_1	wh3_main_combi_region_troll_fjord
wh3_main_combi_map_1	wh3_main_combi_region_turtle_gate
wh3_main_combi_map_1	wh3_main_combi_region_tyrant_peak
wh3_main_combi_map_1	wh3_main_combi_region_ubersreik
wh3_main_combi_map_1	wh3_main_combi_region_unicorn_gate
wh3_main_combi_map_1	wh3_main_combi_region_uzkulak
wh3_main_combi_map_1	wh3_main_combi_region_valayas_sorrow
wh3_main_combi_map_1	wh3_main_combi_region_vale_of_titans
wh3_main_combi_map_1	wh3_main_combi_region_valley_of_horns
wh3_main_combi_map_1	wh3_main_combi_region_varenka_hills
wh3_main_combi_map_1	wh3_main_combi_region_varg_camp
wh3_main_combi_map_1	wh3_main_combi_region_vauls_anvil_loren
wh3_main_combi_map_1	wh3_main_combi_region_vauls_anvil_naggaroth
wh3_main_combi_map_1	wh3_main_combi_region_vauls_anvil_ulthuan
wh3_main_combi_map_1	wh3_main_combi_region_venom_glade
wh3_main_combi_map_1	wh3_main_combi_region_verdanos
wh3_main_combi_map_1	wh3_main_combi_region_village_of_the_moon
wh3_main_combi_map_1	wh3_main_combi_region_village_of_the_tigermen
wh3_main_combi_map_1	wh3_main_combi_region_vitevo
wh3_main_combi_map_1	wh3_main_combi_region_volcanos_heart
wh3_main_combi_map_1	wh3_main_combi_region_volksgrad
wh3_main_combi_map_1	wh3_main_combi_region_volulltrax
wh3_main_combi_map_1	wh3_main_combi_region_vulture_mountain
wh3_main_combi_map_1	wh3_main_combi_region_waili_village
wh3_main_combi_map_1	wh3_main_combi_region_waldenhof
wh3_main_combi_map_1	wh3_main_combi_region_waterfall_palace
wh3_main_combi_map_1	wh3_main_combi_region_wei_jin
wh3_main_combi_map_1	wh3_main_combi_region_weismund
wh3_main_combi_map_1	wh3_main_combi_region_wellsprings_of_eternity
wh3_main_combi_map_1	wh3_main_combi_region_weng_chang
wh3_main_combi_map_1	wh3_main_combi_region_white_tower_of_hoeth
wh3_main_combi_map_1	wh3_main_combi_region_whitefire_tor
wh3_main_combi_map_1	wh3_main_combi_region_whitepeak
wh3_main_combi_map_1	wh3_main_combi_region_winter_pyre
wh3_main_combi_map_1	wh3_main_combi_region_wissenburg
wh3_main_combi_map_1	wh3_main_combi_region_witch_sea
wh3_main_combi_map_1	wh3_main_combi_region_wizard_caliphs_palace
wh3_main_combi_map_1	wh3_main_combi_region_wolfenburg
wh3_main_combi_map_1	wh3_main_combi_region_worlds_edge_archway
wh3_main_combi_map_1	wh3_main_combi_region_worm_coast
wh3_main_combi_map_1	wh3_main_combi_region_wreckers_point
wh3_main_combi_map_1	wh3_main_combi_region_wurtbad
wh3_main_combi_map_1	wh3_main_combi_region_xahutec
wh3_main_combi_map_1	wh3_main_combi_region_xen_wu
wh3_main_combi_map_1	wh3_main_combi_region_xhotl
wh3_main_combi_map_1	wh3_main_combi_region_xing_po
wh3_main_combi_map_1	wh3_main_combi_region_xlanhuapec
wh3_main_combi_map_1	wh3_main_combi_region_xlanzec
wh3_main_combi_map_1	wh3_main_combi_region_yetchitch
wh3_main_combi_map_1	wh3_main_combi_region_yhetee_peak
wh3_main_combi_map_1	wh3_main_combi_region_yuatek
wh3_main_combi_map_1	wh3_main_combi_region_zanbaijin
wh3_main_combi_map_1	wh3_main_combi_region_zandri
wh3_main_combi_map_1	wh3_main_combi_region_zarakzil
wh3_main_combi_map_1	wh3_main_combi_region_zavastra
wh3_main_combi_map_1	wh3_main_combi_region_zhanshi
wh3_main_combi_map_1	wh3_main_combi_region_zharr_naggrund
wh3_main_combi_map_1	wh3_main_combi_region_zhizhu
wh3_main_combi_map_1	wh3_main_combi_region_zhufbar
wh3_main_combi_map_1	wh3_main_combi_region_ziggurat_of_dawn
wh3_main_combi_map_1	wh3_main_combi_region_zlatlan
wh3_main_combi_map_1	wh3_main_combi_region_zoishenk
wh3_main_combi_map_1	wh3_main_combi_region_zvorak
wh3_main_combi_map_1	wh_main_unknown_terrain
wh3_main_combi_map_2	wh3_dlc20_combi_region_dragons_death
wh3_main_combi_map_2	wh3_dlc20_combi_region_glacial_gardens
wh3_main_combi_map_2	wh3_dlc20_combi_region_glacier_encampment
wh3_main_combi_map_2	wh3_dlc20_combi_region_krudenwald
wh3_main_combi_map_2	wh3_dlc23_combi_region_blasted_expanse
wh3_main_combi_map_2	wh3_dlc23_combi_region_fort_dorznye_vort
wh3_main_combi_map_2	wh3_dlc23_combi_region_gash_kadrak
wh3_main_combi_map_2	wh3_dlc23_combi_region_river_ruin
wh3_main_combi_map_2	wh3_dlc23_combi_region_uzkulak_port
wh3_main_combi_map_2	wh3_main_combi_region_aarnau
wh3_main_combi_map_2	wh3_main_combi_region_agrul_migdhal
wh3_main_combi_map_2	wh3_main_combi_region_akendorf
wh3_main_combi_map_2	wh3_main_combi_region_al_haikk
wh3_main_combi_map_2	wh3_main_combi_region_altar_of_facades
wh3_main_combi_map_2	wh3_main_combi_region_altar_of_spawns
wh3_main_combi_map_2	wh3_main_combi_region_altar_of_the_crimson_harvest
wh3_main_combi_map_2	wh3_main_combi_region_altar_of_the_horned_rat
wh3_main_combi_map_2	wh3_main_combi_region_altar_of_ultimate_darkness
wh3_main_combi_map_2	wh3_main_combi_region_altdorf
wh3_main_combi_map_2	wh3_main_combi_region_amblepeak
wh3_main_combi_map_2	wh3_main_combi_region_ancient_city_of_quintex
wh3_main_combi_map_2	wh3_main_combi_region_angerrial
wh3_main_combi_map_2	wh3_main_combi_region_antoch
wh3_main_combi_map_2	wh3_main_combi_region_aquitaine
wh3_main_combi_map_2	wh3_main_combi_region_argalis
wh3_main_combi_map_2	wh3_main_combi_region_arnheim
wh3_main_combi_map_2	wh3_main_combi_region_ash_ridge_mountains
wh3_main_combi_map_2	wh3_main_combi_region_ashrak
wh3_main_combi_map_2	wh3_main_combi_region_averheim
wh3_main_combi_map_2	wh3_main_combi_region_avethir
wh3_main_combi_map_2	wh3_main_combi_region_axlotl
wh3_main_combi_map_2	wh3_main_combi_region_baleful_hills
wh3_main_combi_map_2	wh3_main_combi_region_bamboo_crossing
wh3_main_combi_map_2	wh3_main_combi_region_barag_dawazbag
wh3_main_combi_map_2	wh3_main_combi_region_barak_varr
wh3_main_combi_map_2	wh3_main_combi_region_bay_of_blades
wh3_main_combi_map_2	wh3_main_combi_region_bechafen
wh3_main_combi_map_2	wh3_main_combi_region_beichai
wh3_main_combi_map_2	wh3_main_combi_region_bhagar
wh3_main_combi_map_2	wh3_main_combi_region_bilbali
wh3_main_combi_map_2	wh3_main_combi_region_bilious_cliffs
wh3_main_combi_map_2	wh3_main_combi_region_bitter_bay
wh3_main_combi_map_2	wh3_main_combi_region_bitterstone_mine
wh3_main_combi_map_2	wh3_main_combi_region_black_crag
wh3_main_combi_map_2	wh3_main_combi_region_black_creek_spire
wh3_main_combi_map_2	wh3_main_combi_region_black_fang
wh3_main_combi_map_2	wh3_main_combi_region_black_fortress
wh3_main_combi_map_2	wh3_main_combi_region_black_iron_mine
wh3_main_combi_map_2	wh3_main_combi_region_black_pyramid_of_nagash
wh3_main_combi_map_2	wh3_main_combi_region_black_rock
wh3_main_combi_map_2	wh3_main_combi_region_black_tower_of_arkhan
wh3_main_combi_map_2	wh3_main_combi_region_blacklight_tower
wh3_main_combi_map_2	wh3_main_combi_region_blackstone_post
wh3_main_combi_map_2	wh3_main_combi_region_bleak_hold_fortress
wh3_main_combi_map_2	wh3_main_combi_region_blizzardpeak
wh3_main_combi_map_2	wh3_main_combi_region_blood_mountain
wh3_main_combi_map_2	wh3_main_combi_region_bloodpeak
wh3_main_combi_map_2	wh3_main_combi_region_bloodwind_keep
wh3_main_combi_map_2	wh3_main_combi_region_blue_river
wh3_main_combi_map_2	wh3_main_combi_region_bordeleaux
wh3_main_combi_map_2	wh3_main_combi_region_brass_keep
wh3_main_combi_map_2	wh3_main_combi_region_bridge_of_heaven
wh3_main_combi_map_2	wh3_main_combi_region_brionne
wh3_main_combi_map_2	wh3_main_combi_region_cairn_thel
wh3_main_combi_map_2	wh3_main_combi_region_carroburg
wh3_main_combi_map_2	wh3_main_combi_region_castle_alexandronov
wh3_main_combi_map_2	wh3_main_combi_region_castle_artois
wh3_main_combi_map_2	wh3_main_combi_region_castle_bastonne
wh3_main_combi_map_2	wh3_main_combi_region_castle_carcassonne
wh3_main_combi_map_2	wh3_main_combi_region_castle_drakenhof
wh3_main_combi_map_2	wh3_main_combi_region_castle_of_splendour
wh3_main_combi_map_2	wh3_main_combi_region_castle_templehof
wh3_main_combi_map_2	wh3_main_combi_region_castle_von_rauken
wh3_main_combi_map_2	wh3_main_combi_region_caverns_of_sotek
wh3_main_combi_map_2	wh3_main_combi_region_celestial_lake
wh3_main_combi_map_2	wh3_main_combi_region_celestial_monastery
wh3_main_combi_map_2	wh3_main_combi_region_chamber_of_visions
wh3_main_combi_map_2	wh3_main_combi_region_chaos_wasteland
wh3_main_combi_map_2	wh3_main_combi_region_chaqua
wh3_main_combi_map_2	wh3_main_combi_region_chill_road
wh3_main_combi_map_2	wh3_main_combi_region_chimai
wh3_main_combi_map_2	wh3_main_combi_region_chupayotl
wh3_main_combi_map_2	wh3_main_combi_region_circle_of_destruction
wh3_main_combi_map_2	wh3_main_combi_region_citadel_of_dusk
wh3_main_combi_map_2	wh3_main_combi_region_citadel_of_lead
wh3_main_combi_map_2	wh3_main_combi_region_city_of_the_shugengan
wh3_main_combi_map_2	wh3_main_combi_region_clar_karond
wh3_main_combi_map_2	wh3_main_combi_region_clarak_spire
wh3_main_combi_map_2	wh3_main_combi_region_cliff_of_beasts
wh3_main_combi_map_2	wh3_main_combi_region_copher
wh3_main_combi_map_2	wh3_main_combi_region_couronne
wh3_main_combi_map_2	wh3_main_combi_region_crag_halls_of_findol
wh3_main_combi_map_2	wh3_main_combi_region_cragroth_deep
wh3_main_combi_map_2	wh3_main_combi_region_crookback_mountain
wh3_main_combi_map_2	wh3_main_combi_region_crooked_fang_fort
wh3_main_combi_map_2	wh3_main_combi_region_crucible_of_delights
wh3_main_combi_map_2	wh3_main_combi_region_cuexotl
wh3_main_combi_map_2	wh3_main_combi_region_daemons_gate
wh3_main_combi_map_2	wh3_main_combi_region_daemons_landing
wh3_main_combi_map_2	wh3_main_combi_region_dagraks_end
wh3_main_combi_map_2	wh3_main_combi_region_dai_cheng
wh3_main_combi_map_2	wh3_main_combi_region_dargoth
wh3_main_combi_map_2	wh3_main_combi_region_darkhold
wh3_main_combi_map_2	wh3_main_combi_region_dawns_light
wh3_main_combi_map_2	wh3_main_combi_region_deaths_head_monoliths
wh3_main_combi_map_2	wh3_main_combi_region_deff_gorge
wh3_main_combi_map_2	wh3_main_combi_region_desolation_of_drakenmoor
wh3_main_combi_map_2	wh3_main_combi_region_desolation_of_nagash
wh3_main_combi_map_2	wh3_main_combi_region_dietershafen
wh3_main_combi_map_2	wh3_main_combi_region_dok_karaz
wh3_main_combi_map_2	wh3_main_combi_region_doom_glade
wh3_main_combi_map_2	wh3_main_combi_region_doomkeep
wh3_main_combi_map_2	wh3_main_combi_region_dotternbach
wh3_main_combi_map_2	wh3_main_combi_region_drackla_spire
wh3_main_combi_map_2	wh3_main_combi_region_dragon_fang_mount
wh3_main_combi_map_2	wh3_main_combi_region_dragon_gate
wh3_main_combi_map_2	wh3_main_combi_region_dragonhorn_mines
wh3_main_combi_map_2	wh3_main_combi_region_dragons_crossroad
wh3_main_combi_map_2	wh3_main_combi_region_dread_rock
wh3_main_combi_map_2	wh3_main_combi_region_dringorackaz
wh3_main_combi_map_2	wh3_main_combi_region_dusk_peaks
wh3_main_combi_map_2	wh3_main_combi_region_eagle_eyries
wh3_main_combi_map_2	wh3_main_combi_region_eagle_gate
wh3_main_combi_map_2	wh3_main_combi_region_eastern_sea_of_dread
wh3_main_combi_map_2	wh3_main_combi_region_eilhart
wh3_main_combi_map_2	wh3_main_combi_region_ekrund
wh3_main_combi_map_2	wh3_main_combi_region_el_kalabad
wh3_main_combi_map_2	wh3_main_combi_region_eldar_spire
wh3_main_combi_map_2	wh3_main_combi_region_elessaeli
wh3_main_combi_map_2	wh3_main_combi_region_elisia
wh3_main_combi_map_2	wh3_main_combi_region_erengrad
wh3_main_combi_map_2	wh3_main_combi_region_eschen
wh3_main_combi_map_2	wh3_main_combi_region_essen
wh3_main_combi_map_2	wh3_main_combi_region_evershale
wh3_main_combi_map_2	wh3_main_combi_region_eye_of_the_panther
wh3_main_combi_map_2	wh3_main_combi_region_fallen_gates
wh3_main_combi_map_2	wh3_main_combi_region_fallen_king_mountain
wh3_main_combi_map_2	wh3_main_combi_region_fateweavers_crevasse
wh3_main_combi_map_2	wh3_main_combi_region_fire_mouth
wh3_main_combi_map_2	wh3_main_combi_region_flayed_rock
wh3_main_combi_map_2	wh3_main_combi_region_flensburg
wh3_main_combi_map_2	wh3_main_combi_region_floating_mountain
wh3_main_combi_map_2	wh3_main_combi_region_floating_pyramid
wh3_main_combi_map_2	wh3_main_combi_region_floating_village
wh3_main_combi_map_2	wh3_main_combi_region_forest_of_arnheim
wh3_main_combi_map_2	wh3_main_combi_region_forest_of_gloom
wh3_main_combi_map_2	wh3_main_combi_region_fort_bergbres
wh3_main_combi_map_2	wh3_main_combi_region_fort_jakova
wh3_main_combi_map_2	wh3_main_combi_region_fort_oberstyre
wh3_main_combi_map_2	wh3_main_combi_region_fort_ostrosk
wh3_main_combi_map_2	wh3_main_combi_region_fort_soll
wh3_main_combi_map_2	wh3_main_combi_region_fort_straghov
wh3_main_combi_map_2	wh3_main_combi_region_fortress_of_dawn
wh3_main_combi_map_2	wh3_main_combi_region_fortress_of_eyes
wh3_main_combi_map_2	wh3_main_combi_region_fortress_of_the_damned
wh3_main_combi_map_2	wh3_main_combi_region_foundry_of_bones
wh3_main_combi_map_2	wh3_main_combi_region_frozen_landing
wh3_main_combi_map_2	wh3_main_combi_region_frozen_sea
wh3_main_combi_map_2	wh3_main_combi_region_fu_chow
wh3_main_combi_map_2	wh3_main_combi_region_fu_hung
wh3_main_combi_map_2	wh3_main_combi_region_fuming_serpent
wh3_main_combi_map_2	wh3_main_combi_region_fyrus
wh3_main_combi_map_2	wh3_main_combi_region_gaean_vale
wh3_main_combi_map_2	wh3_main_combi_region_galbaraz
wh3_main_combi_map_2	wh3_main_combi_region_ghrond
wh3_main_combi_map_2	wh3_main_combi_region_gisoreux
wh3_main_combi_map_2	wh3_main_combi_region_gnashraks_lair
wh3_main_combi_map_2	wh3_main_combi_region_gnobbly_gorge
wh3_main_combi_map_2	wh3_main_combi_region_golden_ziggurat
wh3_main_combi_map_2	wh3_main_combi_region_gor_gazan
wh3_main_combi_map_2	wh3_main_combi_region_gorger_rock
wh3_main_combi_map_2	wh3_main_combi_region_gorssel
wh3_main_combi_map_2	wh3_main_combi_region_graeling_moot
wh3_main_combi_map_2	wh3_main_combi_region_granite_massif
wh3_main_combi_map_2	wh3_main_combi_region_granite_spikes
wh3_main_combi_map_2	wh3_main_combi_region_great_canal
wh3_main_combi_map_2	wh3_main_combi_region_great_desert_of_araby
wh3_main_combi_map_2	wh3_main_combi_region_great_hall_of_greasus
wh3_main_combi_map_2	wh3_main_combi_region_great_river
wh3_main_combi_map_2	wh3_main_combi_region_great_skull_lakes
wh3_main_combi_map_2	wh3_main_combi_region_great_turtle_isle
wh3_main_combi_map_2	wh3_main_combi_region_grenzstadt
wh3_main_combi_map_2	wh3_main_combi_region_grey_rock_point
wh3_main_combi_map_2	wh3_main_combi_region_griffon_gate
wh3_main_combi_map_2	wh3_main_combi_region_grimhold
wh3_main_combi_map_2	wh3_main_combi_region_grimtop
wh3_main_combi_map_2	wh3_main_combi_region_gristle_valley
wh3_main_combi_map_2	wh3_main_combi_region_grom_peak
wh3_main_combi_map_2	wh3_main_combi_region_gronti_mingol
wh3_main_combi_map_2	wh3_main_combi_region_grotrilexs_glare_lighthouse
wh3_main_combi_map_2	wh3_main_combi_region_grunburg
wh3_main_combi_map_2	wh3_main_combi_region_grung_zint
wh3_main_combi_map_2	wh3_main_combi_region_gryphon_wood
wh3_main_combi_map_2	wh3_main_combi_region_gulf_of_kislev
wh3_main_combi_map_2	wh3_main_combi_region_gulf_of_medes
wh3_main_combi_map_2	wh3_main_combi_region_hag_graef
wh3_main_combi_map_2	wh3_main_combi_region_hag_hall
wh3_main_combi_map_2	wh3_main_combi_region_haichai
wh3_main_combi_map_2	wh3_main_combi_region_hanyu_port
wh3_main_combi_map_2	wh3_main_combi_region_har_ganeth
wh3_main_combi_map_2	wh3_main_combi_region_har_kaldra
wh3_main_combi_map_2	wh3_main_combi_region_hell_pit
wh3_main_combi_map_2	wh3_main_combi_region_helmgart
wh3_main_combi_map_2	wh3_main_combi_region_hergig
wh3_main_combi_map_2	wh3_main_combi_region_hexoatl
wh3_main_combi_map_2	wh3_main_combi_region_hoteks_column
wh3_main_combi_map_2	wh3_main_combi_region_howling_rock
wh3_main_combi_map_2	wh3_main_combi_region_hualotal
wh3_main_combi_map_2	wh3_main_combi_region_ice_rock_gorge
wh3_main_combi_map_2	wh3_main_combi_region_icespewer
wh3_main_combi_map_2	wh3_main_combi_region_infernius
wh3_main_combi_map_2	wh3_main_combi_region_iron_rock
wh3_main_combi_map_2	wh3_main_combi_region_iron_storm
wh3_main_combi_map_2	wh3_main_combi_region_ironfrost
wh3_main_combi_map_2	wh3_main_combi_region_ironspike
wh3_main_combi_map_2	wh3_main_combi_region_isle_of_wights
wh3_main_combi_map_2	wh3_main_combi_region_itza
wh3_main_combi_map_2	wh3_main_combi_region_jade_river
wh3_main_combi_map_2	wh3_main_combi_region_jade_wind_mountain
wh3_main_combi_map_2	wh3_main_combi_region_jungles_of_chian
wh3_main_combi_map_2	wh3_main_combi_region_ka_sabar
wh3_main_combi_map_2	wh3_main_combi_region_kaiax
wh3_main_combi_map_2	wh3_main_combi_region_kappelburg
wh3_main_combi_map_2	wh3_main_combi_region_karag_dromar
wh3_main_combi_map_2	wh3_main_combi_region_karag_dron
wh3_main_combi_map_2	wh3_main_combi_region_karag_orrud
wh3_main_combi_map_2	wh3_main_combi_region_karak_angazhar
wh3_main_combi_map_2	wh3_main_combi_region_karak_azgal
wh3_main_combi_map_2	wh3_main_combi_region_karak_azgaraz
wh3_main_combi_map_2	wh3_main_combi_region_karak_azorn
wh3_main_combi_map_2	wh3_main_combi_region_karak_azul
wh3_main_combi_map_2	wh3_main_combi_region_karak_bhufdar
wh3_main_combi_map_2	wh3_main_combi_region_karak_dum
wh3_main_combi_map_2	wh3_main_combi_region_karak_eight_peaks
wh3_main_combi_map_2	wh3_main_combi_region_karak_hirn
wh3_main_combi_map_2	wh3_main_combi_region_karak_izor
wh3_main_combi_map_2	wh3_main_combi_region_karak_kadrin
wh3_main_combi_map_2	wh3_main_combi_region_karak_krakaten
wh3_main_combi_map_2	wh3_main_combi_region_karak_norn
wh3_main_combi_map_2	wh3_main_combi_region_karak_raziak
wh3_main_combi_map_2	wh3_main_combi_region_karak_ungor
wh3_main_combi_map_2	wh3_main_combi_region_karak_vlag
wh3_main_combi_map_2	wh3_main_combi_region_karak_vrag
wh3_main_combi_map_2	wh3_main_combi_region_karak_ziflin
wh3_main_combi_map_2	wh3_main_combi_region_karak_zorn
wh3_main_combi_map_2	wh3_main_combi_region_karaz_a_karak
wh3_main_combi_map_2	wh3_main_combi_region_karond_kar
wh3_main_combi_map_2	wh3_main_combi_region_kauark
wh3_main_combi_map_2	wh3_main_combi_region_kemperbad
wh3_main_combi_map_2	wh3_main_combi_region_khazid_bordkarag
wh3_main_combi_map_2	wh3_main_combi_region_khazid_irkulaz
wh3_main_combi_map_2	wh3_main_combi_region_khemri
wh3_main_combi_map_2	wh3_main_combi_region_khymerica_spire
wh3_main_combi_map_2	wh3_main_combi_region_kings_glade
wh3_main_combi_map_2	wh3_main_combi_region_kislev
wh3_main_combi_map_2	wh3_main_combi_region_konquata
wh3_main_combi_map_2	wh3_main_combi_region_kradtommen
wh3_main_combi_map_2	wh3_main_combi_region_kraka_drak
wh3_main_combi_map_2	wh3_main_combi_region_kraken_sea
wh3_main_combi_map_2	wh3_main_combi_region_krugenheim
wh3_main_combi_map_2	wh3_main_combi_region_kunlan
wh3_main_combi_map_2	wh3_main_combi_region_lahmia
wh3_main_combi_map_2	wh3_main_combi_region_lake
wh3_main_combi_map_2	wh3_main_combi_region_languille
wh3_main_combi_map_2	wh3_main_combi_region_lashiek
wh3_main_combi_map_2	wh3_main_combi_region_laurelorn_forest
wh3_main_combi_map_2	wh3_main_combi_region_li_temple
wh3_main_combi_map_2	wh3_main_combi_region_li_zhu
wh3_main_combi_map_2	wh3_main_combi_region_lizard_sea
wh3_main_combi_map_2	wh3_main_combi_region_longship_graveyard
wh3_main_combi_map_2	wh3_main_combi_region_lost_plateau
wh3_main_combi_map_2	wh3_main_combi_region_lothern
