army_name	character_name	script_name
wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_enemy_vampires	wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_enemy_vampires_necromancer	enemy_vampires
wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_player	wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_player_drazhoath	
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_ally_1	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_ally_daemonsmith	ally_chd
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_ally_1	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_ally_overseer	ally_chd
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_b	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_ambushing_packmaster	enemy_skv
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_b	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_ambushing_warlord	enemy_skv
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_1	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_1_warboss	enemy_main01
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_grimgor	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_1_big_boss	enemy_grimgor
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_grimgor	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_main_grimgor	enemy_grimgor
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_starting	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_enemy_starting_warboss	enemy_starting
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player_daemonsmith	player_army
wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player_zhatan	player_army
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_brt_cha_alberic_bordeleaux	lords
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_brt_cha_fay_enchantress	lords
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_brt_cha_king_louen_leoncoeur	lords
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_brt_cha_repanse_de_lyonesse	lords
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_neu_cha_felix	lords
wh3_dlc23_survival_brt_lords	wh3_dlc23_endless_survival_neu_cha_gotrek	lords
wh3_dlc23_survival_bst_lords	wh3_dlc23_endless_survival_bst_cha_khazrak_one_eye	lords
wh3_dlc23_survival_bst_lords	wh3_dlc23_endless_survival_bst_cha_malagor_the_dark_omen	lords
wh3_dlc23_survival_bst_lords	wh3_dlc23_endless_survival_bst_cha_morghur	lords
wh3_dlc23_survival_bst_lords	wh3_dlc23_endless_survival_bst_cha_taurox_the_brass_bull	lords
wh3_dlc23_survival_chd_lords	wh3_dlc23_endless_survival_chd_cha_astragoth_ironhand	lords
wh3_dlc23_survival_chd_lords	wh3_dlc23_endless_survival_chd_cha_drazhoath_the_ashen	lords
wh3_dlc23_survival_chd_lords	wh3_dlc23_endless_survival_chd_cha_gorduz_backstabber	lords
wh3_dlc23_survival_chd_lords	wh3_dlc23_endless_survival_chd_cha_zhatan_the_black	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_archaon_the_everchosen	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_be_lakor	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_daemon_prince	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_kholek	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_lord_of_change	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_chs_cha_prince_sigvald_the_magnificent	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_kho_cha_valkia	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_nur_cha_festus	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_sla_cha_azazel	lords
wh3_dlc23_survival_chs_lords	wh3_dlc23_endless_survival_tze_cha_vilitch	lords
wh3_dlc23_survival_cst_lords	wh3_dlc23_endless_survival_cst_cha_aranessa	lords
wh3_dlc23_survival_cst_lords	wh3_dlc23_endless_survival_cst_cha_count_noctilus	lords
wh3_dlc23_survival_cst_lords	wh3_dlc23_endless_survival_cst_cha_cylostra_direfin	lords
wh3_dlc23_survival_cst_lords	wh3_dlc23_endless_survival_cst_cha_luthor_harkon	lords
wh3_dlc23_survival_cth_lords	wh3_dlc23_endless_survival_cth_cha_iron_dragon	lords
wh3_dlc23_survival_cth_lords	wh3_dlc23_endless_survival_cth_cha_storm_dragon	lords
wh3_dlc23_survival_cth_lords	wh3_dlc23_endless_survival_neu_cha_felix	lords
wh3_dlc23_survival_cth_lords	wh3_dlc23_endless_survival_neu_cha_gotrek	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_chs_cha_be_lakor	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_chs_cha_daemon_prince	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_dae_cha_daemon_prince_khorne	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_dae_cha_daemon_prince_nurgle	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_dae_cha_daemon_prince_slaanesh	lords
wh3_dlc23_survival_dae_lords	wh3_dlc23_endless_survival_dae_cha_daemon_prince_tzeentch	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_crone	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_lokhir_fellheart	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_malekith	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_malus_darkblade	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_morathi	lords
wh3_dlc23_survival_def_lords	wh3_dlc23_endless_survival_def_cha_rakarth	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_dwf_cha_belegar_ironhammer	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_dwf_cha_grombrindal	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_dwf_cha_high_king_thorgrim_grudgebearer	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_dwf_cha_ungrim_ironfist	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_neu_cha_felix	lords
wh3_dlc23_survival_dwf_lords	wh3_dlc23_endless_survival_neu_cha_gotrek	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_emp_cha_balthasar_gelt	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_emp_cha_boris_todbringer	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_emp_cha_karl_franz	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_emp_cha_markus_wulfhart	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_emp_cha_volkmar_the_grim	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_neu_cha_felix	lords
wh3_dlc23_survival_emp_lords	wh3_dlc23_endless_survival_neu_cha_gotrek	lords
wh3_dlc23_survival_grn_lords	wh3_dlc23_endless_survival_grn_cha_azhag_the_slaughterer	lords
wh3_dlc23_survival_grn_lords	wh3_dlc23_endless_survival_grn_cha_grimgor_ironhide	lords
wh3_dlc23_survival_grn_lords	wh3_dlc23_endless_survival_grn_cha_grom_the_paunch	lords
wh3_dlc23_survival_grn_lords	wh3_dlc23_endless_survival_grn_cha_skarsnik	lords
wh3_dlc23_survival_grn_lords	wh3_dlc23_endless_survival_grn_cha_wurrzag	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_alarielle_the_radiant	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_alith_anar	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_eltharion_the_grim	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_imrik	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_teclis	lords
wh3_dlc23_survival_hef_lords	wh3_dlc23_endless_survival_hef_cha_tyrion	lords
wh3_dlc23_survival_kho_lords	wh3_dlc23_endless_survival_kho_cha_skarbrand	lords
wh3_dlc23_survival_kho_lords	wh3_dlc23_endless_survival_kho_cha_valkia	lords
wh3_dlc23_survival_ksl_lords	wh3_dlc23_endless_survival_ksl_cha_boris	lords
wh3_dlc23_survival_ksl_lords	wh3_dlc23_endless_survival_ksl_cha_katarin	lords
wh3_dlc23_survival_ksl_lords	wh3_dlc23_endless_survival_ksl_cha_kostaltyn	lords
wh3_dlc23_survival_ksl_lords	wh3_dlc23_endless_survival_neu_cha_felix	lords
wh3_dlc23_survival_ksl_lords	wh3_dlc23_endless_survival_neu_cha_gotrek	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_gor_rok	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_kroq_gar	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_lord_mazdamundi	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_nakai	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_oxyotl	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_tehenhauin	lords
wh3_dlc23_survival_lzd_lords	wh3_dlc23_endless_survival_lzd_cha_tiktaqto	lords
wh3_dlc23_survival_nor_lords	wh3_dlc23_endless_survival_nor_cha_throgg	lords
wh3_dlc23_survival_nor_lords	wh3_dlc23_endless_survival_nor_cha_wulfrik	lords
wh3_dlc23_survival_nur_lords	wh3_dlc23_endless_survival_nur_cha_festus	lords
wh3_dlc23_survival_nur_lords	wh3_dlc23_endless_survival_nur_cha_ku_gath_plaguefather	lords
wh3_dlc23_survival_ogr_lords	wh3_dlc23_endless_survival_ogr_cha_greasus_goldtooth	lords
wh3_dlc23_survival_ogr_lords	wh3_dlc23_endless_survival_ogr_cha_skrag_the_slaughterer	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_deathmaster_snikch	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_ikit_claw	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_lord_skrolk	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_queek_headtaker	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_throt_the_unclean	lords
wh3_dlc23_survival_skv_lords	wh3_dlc23_endless_survival_skv_cha_tretch_craventail	lords
wh3_dlc23_survival_sla_lords	wh3_dlc23_endless_survival_sla_cha_azazel	lords
wh3_dlc23_survival_sla_lords	wh3_dlc23_endless_survival_sla_cha_nkari	lords
wh3_dlc23_survival_tmb_lords	wh3_dlc23_endless_survival_tmb_cha_arkhan	lords
wh3_dlc23_survival_tmb_lords	wh3_dlc23_endless_survival_tmb_cha_khalida	lords
wh3_dlc23_survival_tmb_lords	wh3_dlc23_endless_survival_tmb_cha_khatep	lords
wh3_dlc23_survival_tmb_lords	wh3_dlc23_endless_survival_tmb_cha_settra	lords
wh3_dlc23_survival_tze_lords	wh3_dlc23_endless_survival_tze_cha_kairos_fateweaver	lords
wh3_dlc23_survival_tze_lords	wh3_dlc23_endless_survival_tze_cha_vilitch	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_heinrich_kemmler	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_helman_ghorst	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_isabella_von_carstein	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_mannfred_von_carstein	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_red_duke	lords
wh3_dlc23_survival_vmp_lords	wh3_dlc23_endless_survival_vmp_cha_vlad_von_carstein	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_ariel	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_coeddil	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_drycha	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_durthu	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_orion	lords
wh3_dlc23_survival_wef_lords	wh3_dlc23_endless_survival_wef_cha_sisters_of_twilight	lords
wh3_kho_demo_survival_boss_1	wh3_main_survival_kho_cha_exalted_bloodthirster_0_demo	ai_boss
wh3_kho_demo_survival_boss_2	wh3_main_survival_kho_cha_bloodreaper_1_demo	ai_boss_backup
wh3_kho_survival_defenders_easy	wh3_main_survival_kho_cha_daemon_prince_of_khorne	ai_boss
wh3_kho_survival_defenders_hard	wh3_main_survival_kho_cha_daemon_prince_of_khorne	ai_boss
wh3_kho_survival_defenders	wh3_main_survival_kho_cha_daemon_prince_of_khorne	ai_boss
wh3_ksl_katarin_survival_player_reinforcements	wh3_main_survival_ksl_cha_patriarch_2	player_reinforce
wh3_ksl_survival_demo_player_katarin	wh3_main_survival_ksl_cha_katarin_0	
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_attacker_01	wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	visible
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_player	wh3_main_qb_ogr_greasus_overtyrants_crown_player	
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_reinforcements_01	wh3_main_qb_ogr_greasus_overtyrants_crown_reinforcements_1	reinforcements_1
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_reinforcements_02	wh3_main_qb_ogr_greasus_overtyrants_crown_reinforcements_2	reinforcements_2
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_defender	wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	defender_1
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_player	wh3_main_qb_tze_kairos_staff_of_tomorrow_player	
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_reinforcements	wh3_main_qb_tze_kairos_staff_of_tomorrow_reinforcements	reinforcements_1
wh3_main_qb_katarin_boris_unlock_defender	wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	defender_lord_left
wh3_main_qb_katarin_boris_unlock_defender	wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	defender_lord_centre
wh3_main_qb_katarin_boris_unlock_defender	wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	defender_lord_right
wh3_main_qb_katarin_boris_unlock_player	wh3_main_qb_ksl_katarin_boris_unlock_player	
wh3_main_qb_katarin_crystal_cloak_attacker	wh3_main_qb_ksl_katarin_crystal_cloak_attacker	attacker_1
wh3_main_qb_katarin_crystal_cloak_player	wh3_main_qb_ksl_katarin_crystal_cloak_player	
wh3_main_qb_kostaltyn_boris_unlock_defender	wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	defender_lord_left
wh3_main_qb_kostaltyn_boris_unlock_defender	wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	defender_lord_centre
wh3_main_qb_kostaltyn_boris_unlock_defender	wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	defender_lord_right
wh3_main_qb_kostaltyn_boris_unlock_player	wh3_main_qb_ksl_kostaltyn_boris_unlock_player	
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_attacker_01	wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker	centre
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_attacker_01	wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	centre
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_player	wh3_main_qb_ksl_kostaltyn_burning_brazier_player	
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_player	wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_player	wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	
wh3_main_qb_kugath_necrotic_missiles_underway_defender	wh3_main_qb_nrg_kugath_necrotic_missiles_defender	defender_1
wh3_main_qb_kugath_necrotic_missiles_underway_player	wh3_main_qb_nrg_kugath_necrotic_missiles_player	
wh3_main_qb_nkari_sword_sea_of_dreams_defender	wh3_main_qb_sla_nkari_sword_defender_01	defender_1
wh3_main_qb_nkari_sword_sea_of_dreams_defender	wh3_main_qb_sla_nkari_sword_defender_02	defender_1
wh3_main_qb_nkari_sword_sea_of_dreams_defender	wh3_main_qb_sla_nkari_sword_defender_03	defender_1
wh3_main_qb_nkari_sword_sea_of_dreams_player	wh3_main_qb_sla_nkari_sword_player_01	
wh3_main_qb_nkari_sword_sea_of_dreams_player	wh3_main_qb_sla_nkari_sword_player_02	
wh3_main_qb_nkari_sword_sea_of_dreams_player	wh3_main_qb_sla_nkari_sword_player_03	
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_1	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_defender_1	defender_1
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_2	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_defender_2	defender_2
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_reinforcements	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_defender_3	reinforcements
wh3_main_qb_skarbrand_slaughter_and_carnage_player	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player	
wh3_main_qb_skarbrand_slaughter_and_carnage_player	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_attacker_01	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_warlord	attacker_1
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_attacker_02	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	visible
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_player	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	
wh3_nur_survival_defenders_easy	wh3_main_survival_nur_cha_daemon_prince_of_nurgle	ai_boss
wh3_nur_survival_defenders_hard	wh3_main_survival_nur_cha_daemon_prince_of_nurgle	ai_boss
wh3_nur_survival_defenders	wh3_main_survival_nur_cha_daemon_prince_of_nurgle	ai_boss
wh3_pro_mom_qb_01_black_fire_pass_grn_heroes	wh3_pro10_mom_qb_wh2_dlc15_grn_cha_river_troll_hag_0	hero
wh3_pro_mom_qb_01_black_fire_pass_grn_heroes	wh3_pro10_mom_qb_wh2_pro09_grn_cha_black_orc_big_boss_0	hero
wh3_pro_mom_qb_01_black_fire_pass_grn_heroes	wh3_pro10_mom_qb_wh_main_grn_cha_goblin_big_boss_1	hero
wh3_pro_mom_qb_01_black_fire_pass_grn_heroes	wh3_pro10_mom_qb_wh_main_grn_cha_night_goblin_shaman	hero
wh3_pro_mom_qb_01_black_fire_pass_grn_heroes	wh3_pro10_mom_qb_wh_main_grn_cha_orc_shaman_0	hero
wh3_pro_mom_qb_01_black_fire_pass_grn_start	wh_main_grn_cha_grimgor_ironhide	start
wh3_pro_mom_qb_01_player_army	wh3_pro10_mom_qb_cha_cultist_player	
wh3_pro_mom_qb_01_player_army	wh3_pro10_mom_qb_cha_daemon_prince_player	
wh3_pro_mom_qb_02_hel_fenn_vmp_heroes	wh3_pro10_mom_qb_wh_dlc05_vmp_cha_vampire_shadows_0	hero
wh3_pro_mom_qb_02_hel_fenn_vmp_heroes	wh3_pro10_mom_qb_wh_main_vmp_cha_banshee	hero
wh3_pro_mom_qb_02_hel_fenn_vmp_heroes	wh3_pro10_mom_qb_wh_main_vmp_cha_necromancer_0	hero
wh3_pro_mom_qb_02_hel_fenn_vmp_heroes	wh3_pro10_mom_qb_wh_main_vmp_cha_vampire_1	hero
wh3_pro_mom_qb_02_hel_fenn_vmp_heroes	wh3_pro10_mom_qb_wh_main_vmp_cha_wight_king_0	hero
wh3_pro_mom_qb_02_hel_fenn_vmp_start	wh_main_vmp_cha_heinrich_kemmler	start
wh3_pro_mom_qb_02_player_army	wh3_pro10_mom_qb_cha_cultist_player	
wh3_pro_mom_qb_02_player_army	wh3_pro10_mom_qb_cha_daemon_prince_player	
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro10_mom_qb_wh2_dlc12_lzd_cha_skink_chief_red_crested_0	hero
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro10_mom_qb_wh2_main_lzd_cha_saurus_scar_veteran_0	hero
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro10_mom_qb_wh2_main_lzd_cha_skink_chief_0	hero
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro10_mom_qb_wh2_main_lzd_cha_skink_priest_beasts_0	hero
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro10_mom_qb_wh2_main_lzd_cha_skink_priest_heavens_0	hero
wh3_pro_mom_qb_03_fallen_gates_lzd_start	wh2_main_lzd_cha_kroq_gar_0	start
wh3_pro_mom_qb_03_player_army	wh3_pro10_mom_qb_cha_cultist_player	
wh3_pro_mom_qb_03_player_army	wh3_pro10_mom_qb_cha_daemon_prince_player	
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro10_mom_qb_wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	hero
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro10_mom_qb_wh_main_chs_cha_chaos_sorcerer_death_0	hero
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro10_mom_qb_wh_main_chs_cha_chaos_sorcerer_fire_0	hero
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro10_mom_qb_wh_main_chs_cha_chaos_sorcerer_metal_0	hero
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro10_mom_qb_wh_main_chs_cha_exalted_hero_0	hero
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_start	wh_main_chs_cha_archaon_the_everchosen_0	start
wh3_pro_mom_qb_04_player_army	wh3_pro10_mom_qb_cha_cultist_player	
wh3_pro_mom_qb_04_player_army	wh3_pro10_mom_qb_cha_daemon_prince_player	
wh3_pro_mom_qb_05_player_army	wh3_pro10_mom_qb_cha_cultist_player	
wh3_pro_mom_qb_05_player_army	wh3_pro10_mom_qb_cha_daemon_prince_player	
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro10_mom_qb_wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze	hero
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro10_mom_qb_wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze	hero
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro10_mom_qb_wh3_main_tze_cha_cultist_0	hero
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro10_mom_qb_wh3_main_tze_cha_iridescent_horror_metal_0	hero
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro10_mom_qb_wh3_main_tze_cha_iridescent_horror_tzeentch_0	hero
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_start	wh3_main_tze_cha_kairos_fateweaver_0	start
wh3_prologue_enemy_army_ice_witch_rescue	wh3_prologue_enemy_leader_ice_witch_rescue	defender_2
wh3_prologue_enemy_leader_brazen_altar	wh3_prologue_qa_enemy_leader_brazen_altar	defender
wh3_prologue_enemy_leader_howling_citadel	wh3_prologue_enemy_leader_howling_citadel	defender
wh3_prologue_enemy_reinforcements_5_ice_witch_rescue	wh3_prologue_enemy_reinforcements_leader_ice_witch_rescue	reinforcements_5
wh3_prologue_yuri_barkov_brazen_altar	wh3_prologue_ksl_frost_maiden_brazen_altar	
wh3_prologue_yuri_barkov_brazen_altar	wh3_prologue_qa_yuri_barkov_brazen_altar	
wh3_prologue_yuri_barkov_howling_citadel	wh3_prologue_ksl_frost_maiden_howling_citadel	
wh3_prologue_yuri_barkov_howling_citadel	wh3_prologue_yuri_barkov_howling_citadel	
wh3_prologue_yuri_barkov_ice_witch_rescue	wh3_prologue_ksl_frost_maiden_ice_witch_rescue	
wh3_prologue_yuri_barkov_ice_witch_rescue	wh3_prologue_yuri_barkov_ice_witch_rescue	
wh3_prologue_yuri_barkov_reinforcements_howling_citadel	wh3_prologue_bloodthirster_howling_citadel	bloodthirster
wh3_sla_survival_defenders_easy	wh3_main_survival_sla_cha_daemon_prince_of_slaanesh	ai_boss
wh3_sla_survival_defenders_hard	wh3_main_survival_sla_cha_daemon_prince_of_slaanesh	ai_boss
wh3_sla_survival_defenders	wh3_main_survival_sla_cha_daemon_prince_of_slaanesh	ai_boss
wh3_test_qb_mp_script_testbed_karl_franz_enemy	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_1_general	enemy_boyz
wh3_test_qb_mp_script_testbed_karl_franz_player	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1_general	player
wh3_tze_survival_defenders_easy	wh3_main_survival_tze_cha_daemon_prince_of_tzeentch	ai_boss
wh3_tze_survival_defenders_hard	wh3_main_survival_tze_cha_daemon_prince_of_tzeentch	ai_boss
wh3_tze_survival_defenders	wh3_main_survival_tze_cha_daemon_prince_of_tzeentch	ai_boss
wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_attacker_1	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_attacker_1_general	
wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_player	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_player	
wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_defender_1	wh_dlc01_qb_chs_archaon_crown_of_command_stage_3_defender_1_lord_of_change_general	
wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_player	wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_player	
wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_2	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_1_general	dragon_lord
wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_player	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_player	
wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_1	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_1_general	
wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_player	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_player	
