key	auto_generate	is_caster	small_icon	associated_unit_override	audio_voiceover_actor_group	show_in_ui	cap	has_female_name	can_gain_xp	loyalty_is_applicable	contributes_to_agent_cap	recruitment_category	magic_lore	names_group	can_be_loaned	recruitable	saving_settings	audio_vo_culture_override	spam_click_vo_enabled	can_equip_ancillaries	cost	recruitment_button_active_icon_path	recruitment_button_background_icon_path
wh3_dlc25_bst_mon_jabberslythe_qb_boss	false	false		wh3_dlc25_bst_mon_jabberslythe_qb_boss	wh_main_vo_actor_default	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	750		
wh3_dlc25_chs_lord_mnur	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc25_chs_cha_chaos_lord_mnur	wh3_dlc25_vo_actor_Nurgle_Lord_of_Nurgle	true	-1	false	true	false	true	chs_lord		names_chs_chaos	true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc25_chs_sorcerer_death_mnur	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur	wh3_dlc25_vo_actor_Nurgle_Sorcerer_of_Nurgle	true	-1	false	true	false	true		wh_main_lore_death	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc25_chs_sorcerer_nurgle_mnur	true	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur	wh3_dlc25_vo_actor_Nurgle_Sorcerer_of_Nurgle	true	-1	false	true	false	true		wh3_main_lore_nurgle	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc25_dwf_daemon_slayer	true	true		wh3_dlc25_dwf_cha_daemon_slayer	wh3_dlc25_vo_actor_Dwarf_Daemon_Slayer	true	-1	false	true	false	true	dwf_daemon_slayer			true	true	can_be_saved_loaded		false	true	900		
wh3_dlc25_dwf_daemon_slayer_spawned_army	false	true	ui/campaign ui/agents/paladin.png	wh3_dlc25_dwf_cha_daemon_slayer	wh3_dlc25_vo_actor_Dwarf_Daemon_Slayer	true	-1	false	false	false	true	dwf_daemon_slayer			false	false	cannot_be_saved_loaded		false	false	900		
wh3_dlc25_dwf_dragon_slayer	true	true	ui/campaign ui/agents/wh3_dlc25_dwf_dragon_slayer.png	wh3_dlc25_dwf_cha_dragon_slayer	wh3_dlc25_vo_actor_Dwarf_Dragon_Slayer	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	500		
wh3_dlc25_dwf_garagrim_ironfist	false	true	ui/campaign ui/agents/wh3_dlc25_dwf_garagrim_ironfist.png	wh3_dlc25_dwf_cha_garagrim_ironfist	wh3_dlc25_vo_actor_Dwarf_Garagrim_Ironfist	false	1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc25_dwf_lord_mikael_leadstrong	false	true		wh_main_dwf_cha_lord_0	wh_main_vo_actor_Dwarf_Lord	true	-1	false	true	false	true	dwf_legendary_grudge_lord			true	true	cannot_be_saved_loaded		false	true	900		
wh3_dlc25_dwf_malakai_makaisson	false	true		wh3_dlc25_dwf_cha_malakai_makaisson	wh3_dlc25_vo_actor_Dwarf_Malakai_Makaisson	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1500		
wh3_dlc25_emp_elspeth_von_draken	false	true		wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_vo_actor_Empire_Elspeth_Von_Draken	true	-1	true	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1050		
wh3_dlc25_emp_engineer	true	false	ui/campaign ui/agents/wh3_dlc25_emp_master_engineer.png	wh3_dlc25_emp_cha_engineer	wh3_dlc25_vo_actor_Empire_Engineer	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	600		
wh3_dlc25_emp_gold_wizard	true	true	ui/campaign ui/agents/wh_main_lore_metal.png	wh3_dlc25_emp_cha_wizard_metal	wh3_dlc25_vo_actor_Empire_Gold_Wizard	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	750		
wh3_dlc25_emp_master_engineer	true	false	ui/campaign ui/agents/wh3_dlc25_emp_master_engineer.png	wh3_dlc25_emp_cha_master_engineer	wh3_dlc25_vo_actor_Empire_Master_Engineer	true	-1	false	true	false	true	emp_master_engineer			true	true	can_be_saved_loaded		false	true	600		
wh3_dlc25_emp_theodore_bruckner	false	false	ui/campaign ui/agents/wh3_dlc25_emp_theodore_bruckner.png	wh3_dlc25_emp_cha_theodore_bruckner	wh3_dlc25_vo_actor_Empire_Theodore_Bruckner	false	-1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc25_grn_mon_rogue_idol_qb_boss	false	false		wh3_dlc25_grn_mon_rogue_idol_qb_boss	wh_main_vo_actor_default	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	750		
wh3_dlc25_neu_gotrek_hero	false	true	ui/campaign ui/agents/wh_main_dwf_champion.png	wh2_pro08_neu_cha_gotrek	wh2_pro08_vo_actor_neu_Gotrek	false	1	false	true	false	false			names_dwf_dwarfs	true	true	cannot_be_saved_loaded		false	true	1200		
wh3_dlc25_nur_bray_shaman_wild_chieftain	false	true	ui/campaign ui/agents/wh_dlc03_lore_wild.png	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh_dlc03_vo_actor_Beastmen_Bray_Shaman	false	-1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	850		
wh3_dlc25_nur_castellan_chieftain	false	false	UI/Campaign UI/Agents/wh3_dlc23_chd_infernal_castellan.png	wh3_dlc25_nur_cha_infernal_castellan_chieftain	wh3_dlc23_vo_actor_Chaos_Dwarf_Infernal_Castellan	false	-1	false	true	false	true				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss	false	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss	wh3_main_vo_actor_Nurgle_Exalted_Great_Unclean	true	-1	false	true	false	true		wh3_main_lore_nurgle		false	false	cannot_be_loaded_in_campaign		false	true	750		
wh3_dlc25_nur_epidemius	false	false	ui/campaign ui/agents/wh3_dlc25_nur_epidemius.png	wh3_dlc25_nur_cha_epidemius	wh3_dlc25_vo_actor_Nurgle_Epidemius	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Nurgle	false	true	1400		
wh3_dlc25_nur_exalted_hero_chieftain	false	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc20_vo_actor_Nurgle_Exalted_Hero_of_Nurgle	false	-1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	600		
wh3_dlc25_nur_fimir_balefiend_shadow_chieftain	false	true	ui/campaign ui/agents/wh_dlc05_lore_shadow.png	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain	wh_dlc08_vo_actor_Norsca_Fimir_Balefiend	false	-1	true	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1050		
wh3_dlc25_nur_kayzk_the_befouled	false	false	ui/campaign ui/agents/wh3_dlc25_nur_kayzk_the_befouled.png	wh3_dlc25_nur_cha_kayzk_the_befouled	wh3_dlc25_vo_actor_Nurgle_Kayzk_the_Befouled	false	-1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc25_nur_skin_wolf_werekin_chieftain	false	false	UI/Campaign UI/Agents/wh_dlc08_nor_champion.png	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain	wh_dlc08_vo_actor_Norsca_Skin_Wolf_Werekin	false	-1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1150		
wh3_dlc25_nur_tamurkhan	false	false		wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_vo_actor_Nurgle_Tamurkhan	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1500		
wh3_main_cth_alchemist	true	true		wh3_main_cth_cha_alchemist_0	wh3_main_vo_actor_Cathay_Alchemist	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	800		
wh3_main_cth_astromancer	true	true		wh3_main_cth_cha_astromancer_0	wh3_main_vo_actor_Cathay_Astromancer	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	850		
wh3_main_cth_dragon_blooded_shugengan_yang	true	true	ui/campaign ui/agents/wh3_main_lore_yang.png	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	wh3_main_vo_actor_Cathay_Shugengan_Lord	true	-1	true	true	false	true	wh3_main_cth_dragon_blooded_shugengan	wh3_main_lore_of_yang		true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	1000		
wh3_main_cth_dragon_blooded_shugengan_yin	true	true	ui/campaign ui/agents/wh3_main_lore_yin.png	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	wh3_main_vo_actor_Cathay_Shugengan_Lord	true	-1	true	true	false	true	wh3_main_cth_dragon_blooded_shugengan	wh3_main_lore_of_yin		true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	1000		
wh3_main_cth_lord_caravan_master	true	false		wh3_main_cth_cha_lord_caravan_master	wh3_main_vo_actor_Cathay_Lord_Magistrate	true	-1	false	true	false	true	wh3_main_cth_lord_caravan_master			false	false	cannot_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	750		
wh3_main_cth_lord_magistrate_yang	true	false		wh3_main_cth_cha_lord_magistrate_0	wh3_main_vo_actor_Cathay_Lord_Magistrate	true	-1	false	true	false	true	wh3_main_cth_lord_magistrate			true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	550		
wh3_main_cth_lord_magistrate_yin	true	false		wh3_main_cth_cha_lord_magistrate_0	wh3_main_vo_actor_Cathay_Lord_Magistrate	true	-1	false	true	false	true	wh3_main_cth_lord_magistrate			true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	550		
wh3_main_cth_miao_ying	false	true		wh3_main_cth_cha_storm_dragon_0	wh3_main_vo_actor_Cathay_Miao_Ying	true	-1	true	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Cathay	false	true	2700		
wh3_main_cth_zhao_ming	false	true		wh3_main_cth_cha_iron_dragon_0	wh3_main_vo_actor_Cathay_Zhao_Ming	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Cathay	false	true	2500		
wh3_main_dae_belakor	false	true		wh3_main_dae_cha_be_lakor_0	wh3_main_vo_actor_Belakor	true	-1	false	true	false	true	legendary_lords		names_chs_chaos	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2900		
wh3_main_dae_daemon_prince	false	true		wh3_main_dae_cha_daemon_prince_0	wh3_main_vo_actor_DaemonPrince_DaemonPrince	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_khorne	false	true		wh3_main_dae_cha_daemon_prince_0	wh3_main_vo_actor_DaemonPrince_Generic_Khorne	true	-1	false	true	false	true	legendary_lords		names_kho_khorne	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_khorne_fe	false	true		wh3_main_dae_cha_daemon_prince_khorne_MP	wh3_main_vo_actor_DaemonPrince_Generic_Khorne	true	-1	false	true	false	true	legendary_lords		names_kho_khorne	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_nurgle	false	true		wh3_main_dae_cha_daemon_prince_0	wh3_main_vo_actor_DaemonPrince_Generic_Nurgle	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_nurgle	names_nur_nurgle	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_nurgle_fe	false	true		wh3_main_dae_cha_daemon_prince_nurgle_MP	wh3_main_vo_actor_DaemonPrince_Generic_Nurgle	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_nurgle	names_nur_nurgle	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_slaanesh	false	true		wh3_main_dae_cha_daemon_prince_0	wh3_main_vo_actor_DaemonPrince_Generic_Slaanesh	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_slaanesh	names_sla_slaanesh	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_slaanesh_fe	false	true		wh3_main_dae_cha_daemon_prince_slaanesh_MP	wh3_main_vo_actor_DaemonPrince_Generic_Slaanesh	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_slaanesh	names_sla_slaanesh	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_tzeentch	false	true		wh3_main_dae_cha_daemon_prince_0	wh3_main_vo_actor_DaemonPrince_Generic_Tzeentch	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_tzeentch	names_tze_tzeentch	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_dae_daemon_prince_tzeentch_fe	false	true		wh3_main_dae_cha_daemon_prince_tzeentch_MP	wh3_main_vo_actor_DaemonPrince_Generic_Tzeentch	true	-1	false	true	false	true	legendary_lords	wh3_main_lore_tzeentch	names_tze_tzeentch	false	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	false	2700		
wh3_main_ie_nor_burplesmirk_spewpit	false	true		wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit	wh3_main_vo_actor_Nurgle_Exalted_Great_Unclean	true	-1	false	true	false	true	nor_lord_of_change			true	true	cannot_be_saved_loaded		false	true	2150		
wh3_main_ie_nor_killgore_slaymaim	false	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim	wh_main_vo_actor_Chaos_ExhaltedHero	false	-1	false	true	false	true				true	true	cannot_be_saved_loaded		false	true	2600		
wh3_main_kho_bloodreaper	true	false		wh3_main_kho_cha_bloodreaper_0	wh3_main_vo_actor_Khorne_Bloodreaper	true	-1	false	true	false	true			names_kho_khorne	true	true	can_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	800		
wh3_main_kho_cultist	true	false	ui/campaign ui/agents/wh3_main_kho_cultist.png	wh3_main_kho_cha_cultist_0	wh3_main_vo_actor_Khorne_Cultist_Of_Khorne	true	-1	false	true	false	true			names_nor_norsca	true	true	can_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	600		
wh3_main_kho_exalted_bloodthirster	false	false		wh3_main_kho_cha_exalted_bloodthirster_0	wh3_main_vo_actor_Khorne_Exalted_Bloodthirster	true	-1	false	true	false	true	wh3_main_kho_exalted_bloodthirster		names_kho_khorne	true	true	can_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	2500		
wh3_main_kho_herald_of_khorne	true	false		wh3_main_kho_cha_herald_of_khorne_0	wh3_main_vo_actor_Khorne_Herald_Of_Khorne	true	-1	false	true	false	true	wh3_main_kho_herald_of_khorne		names_kho_khorne	true	true	can_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	900		
wh3_main_kho_herald_of_khorne_khorne_spawned_army	false	false		wh3_main_kho_cha_herald_of_khorne_0	wh3_main_vo_actor_Khorne_Herald_Of_Khorne	true	-1	false	false	false	true	wh3_main_kho_herald_of_khorne		names_kho_khorne_summoned_army	true	false	cannot_be_saved_loaded	wh3_main_vo_culture_Khorne	false	false	750		
wh3_main_kho_skarbrand	false	false		wh3_main_kho_cha_skarbrand_0	wh3_main_vo_actor_Khorne_Skarbrand	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Khorne	false	true	2600		
wh3_main_ksl_ataman	false	false		wh3_main_ksl_cha_boyar_0	wh3_main_vo_actor_Kislev_Boyar	true	-1	false	true	false	true	wh3_main_ksl_ataman			true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	750		
wh3_main_ksl_boris	false	false		wh3_main_ksl_cha_boris_0	wh3_main_vo_actor_Kislev_Boris	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Kislev	false	true	1200		
wh3_main_ksl_boyar	true	false		wh3_main_ksl_cha_boyar_0	wh3_main_vo_actor_Kislev_Boyar	true	-1	false	true	false	true	wh3_main_ksl_boyar			true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	750		
wh3_main_ksl_frost_maiden_ice	false	true	ui/campaign ui/Agents/wh3_main_lore_ice.png	wh3_main_ksl_cha_frost_maiden_ice_0	wh3_main_vo_actor_Kislev_Frost_Maiden	true	-1	true	true	false	true		wh3_main_lore_of_ice		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	800		
wh3_main_ksl_frost_maiden_tempest	false	true	ui/campaign ui/Agents/wh3_main_lore_tempest.png	wh3_main_ksl_cha_frost_maiden_tempest_0	wh3_main_vo_actor_Kislev_Frost_Maiden	true	-1	true	true	false	true		wh3_main_lore_of_tempest		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	800		
wh3_main_ksl_ice_witch_ice	false	true	ui/campaign ui/Agents/wh3_main_lore_ice.png	wh3_main_ksl_cha_ice_witch_ice_0	wh3_main_vo_actor_Kislev_Ice_Witch	true	-1	true	true	false	true	wh3_main_ksl_ice_witch	wh3_main_lore_of_ice		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	900		
wh3_main_ksl_ice_witch_tempest	false	true	ui/campaign ui/Agents/wh3_main_lore_tempest.png	wh3_main_ksl_cha_ice_witch_tempest_0	wh3_main_vo_actor_Kislev_Ice_Witch	true	-1	true	true	false	true	wh3_main_ksl_ice_witch	wh3_main_lore_of_tempest		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	900		
wh3_main_ksl_katarin	false	true		wh3_main_ksl_cha_katarin_0	wh3_main_vo_actor_Kislev_Katarin	true	-1	true	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Kislev	false	true	1050		
wh3_main_ksl_kostaltyn	false	false		wh3_main_ksl_cha_kostaltyn_0	wh3_main_vo_actor_Kislev_Kostaltyn	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Kislev	false	true	900		
wh3_main_ksl_patriarch	true	false		wh3_main_ksl_cha_patriarch_0	wh3_main_vo_actor_Kislev_Patriarch	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	350		
wh3_main_nur_cultist	true	false	ui/campaign ui/agents/wh3_main_nur_cultist.png	wh3_main_nur_cha_cultist_0	wh3_main_vo_actor_Nurgle_Cultist_Of_Nurgle	true	-1	false	true	false	true			names_emp_empire	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	500		
wh3_main_nur_cultist_plague_ritual	false	false	ui/campaign ui/agents/wh3_main_nur_cultist_ritual.png	wh3_main_nur_cha_cultist_0	wh3_main_vo_actor_Nurgle_Cultist_Of_Nurgle	false	-1	false	false	false	false			names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	false	500		
wh3_main_nur_exalted_great_unclean_one_death	false	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_main_nur_cha_exalted_great_unclean_one_death_0	wh3_main_vo_actor_Nurgle_Exalted_Great_Unclean	true	-1	false	true	false	true	wh3_main_nur_exalted_great_unclean_one	wh_main_lore_death	names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	2800		
wh3_main_nur_exalted_great_unclean_one_nurgle	false	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0	wh3_main_vo_actor_Nurgle_Exalted_Great_Unclean	true	-1	false	true	false	true	wh3_main_nur_exalted_great_unclean_one	wh3_main_lore_nurgle	names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	2800		
wh3_main_nur_herald_of_nurgle_death	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_main_nur_cha_herald_of_nurgle_death_0	wh3_main_vo_actor_Nurgle_Herald_Of_Nurgle	true	-1	false	true	false	true	wh3_main_nur_herald_of_nurgle	wh_main_lore_death	names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	1600		
wh3_main_nur_herald_of_nurgle_nurgle	true	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_main_nur_cha_herald_of_nurgle_nurgle_0	wh3_main_vo_actor_Nurgle_Herald_Of_Nurgle	true	-1	false	true	false	true	wh3_main_nur_herald_of_nurgle	wh3_main_lore_nurgle	names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	1600		
wh3_main_nur_kugath	false	true		wh3_main_nur_cha_ku_gath_plaguefather_0	wh3_main_vo_actor_Nurgle_Kugath	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Nurgle	false	true	2800		
wh3_main_nur_plagueridden_death	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_main_nur_cha_plagueridden_death_0	wh3_main_vo_actor_Nurgle_Plagueridden	true	-1	false	true	false	true			names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	1500		
wh3_main_nur_plagueridden_nurgle	true	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_main_nur_cha_plagueridden_nurgle_0	wh3_main_vo_actor_Nurgle_Plagueridden	true	-1	false	true	false	true			names_nur_nurgle	true	true	can_be_saved_loaded	wh3_main_vo_culture_Nurgle	false	true	1500		
wh3_main_ogr_butcher_beasts	true	true	ui/campaign ui/agents/wh_dlc03_lore_beasts.png	wh3_main_ogr_cha_butcher_beasts_0	wh3_main_vo_actor_Ogres_Butcher	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1050		
wh3_main_ogr_butcher_great_maw	true	true	ui/campaign ui/agents/wh3_main_lore_the_great_maw.png	wh3_main_ogr_cha_butcher_great_maw_0	wh3_main_vo_actor_Ogres_Butcher	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1050		
wh3_main_ogr_firebelly	true	true		wh3_main_ogr_cha_firebelly_0	wh3_main_vo_actor_Ogres_Firebelly	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1250		
wh3_main_ogr_greasus_goldtooth	false	false		wh3_main_ogr_cha_greasus_goldtooth_0	wh3_main_vo_actor_Ogres_Greasus_Goldtooth	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Ogres	false	true	1500		
wh3_main_ogr_hunter	true	false		wh3_main_ogr_cha_hunter_0	wh3_main_vo_actor_Ogres_Hunter	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1100		
wh3_main_ogr_skrag_the_slaughterer	false	true		wh3_main_ogr_cha_skrag_the_slaughterer_0	wh3_main_vo_actor_Ogres_Skrag_the_Slaughterer	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Ogres	false	true	1400		
wh3_main_ogr_slaughtermaster_beasts	true	true	ui/campaign ui/agents/wh_dlc03_lore_beasts.png	wh3_main_ogr_cha_slaughtermaster_beasts_0	wh3_main_vo_actor_Ogres_Slaughtermaster	true	-1	false	true	false	true	wh3_main_ogr_slaughtermaster	wh_dlc03_lore_beasts		true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1300		
wh3_main_ogr_slaughtermaster_great_maw	true	true	ui/campaign ui/agents/wh3_main_lore_the_great_maw.png	wh3_main_ogr_cha_slaughtermaster_great_maw_0	wh3_main_vo_actor_Ogres_Slaughtermaster	true	-1	false	true	false	true	wh3_main_ogr_slaughtermaster	wh3_main_lore_of_great_maw		true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1300		
wh3_main_ogr_tyrant	true	false		wh3_main_ogr_cha_tyrant_0	wh3_main_vo_actor_Ogres_Tyrant	true	-1	false	true	false	true	wh3_main_ogr_tyrant			true	true	can_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1350		
wh3_main_ogr_tyrant_camp	false	false	ui/campaign ui/agents/wh3_main_ogr_tyrant_camp.png	wh3_main_ogr_cha_tyrant_0	wh3_main_vo_actor_Ogres_Tyrant	true	0	false	true	false	true				true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Ogres	false	true	1350		
wh3_main_pro_kho_bloodthirster	false	false		wh3_main_kho_cha_exalted_bloodthirster_0	wh3_main_vo_actor_Khorne_Bloodthirster_Unit	true	-1	false	true	false	true				true	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Khorne	false	true	2500		
wh3_main_pro_kho_cultist	true	false	ui/campaign ui/agents/wh3_main_kho_cultist.png	wh3_main_pro_kho_cha_cultist_0	wh3_main_vo_actor_Khorne_Cultist_Of_Khorne	true	-1	false	true	false	true			names_chs_chaos	true	true	can_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	600		
wh3_main_pro_kho_herald_of_khorne	true	false		wh3_main_pro_kho_cha_herald_of_khorne_0	wh3_main_vo_actor_Khorne_Herald_Of_Khorne	true	-1	false	true	false	true	wh3_main_kho_herald_of_khorne		names_kho_khorne	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Khorne	false	true	900		
wh3_main_pro_ksl_boyar	true	false		wh3_main_pro_ksl_cha_boyar_0	wh3_main_vo_actor_Kislev_Boyar	true	-1	false	true	false	true	wh3_main_ksl_boyar			true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	750		
wh3_main_pro_ksl_cha_yuri_0_1	false	false		wh3_main_pro_ksl_cha_yuri_0	wh3_main_vo_actor_Prologue_Yuri_0_1	true	-1	false	true	false	true	wh3_main_ksl_boyar			true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Prologue	false	true	1000		
wh3_main_pro_ksl_cha_yuri_0_2	false	false		wh3_main_pro_ksl_cha_yuri_0	wh3_main_vo_actor_Prologue_Yuri_0_2	true	-1	false	true	false	true	wh3_main_ksl_boyar			true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Prologue	false	true	1000		
wh3_main_pro_ksl_cha_yuri_0_3	false	false		wh3_main_pro_ksl_cha_yuri_0	wh3_main_vo_actor_Prologue_Yuri_0_3	true	-1	false	true	false	true	wh3_main_ksl_boyar			true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Prologue	false	true	1000		
wh3_main_pro_ksl_frost_maiden_ice	false	true	ui/campaign ui/Agents/wh3_main_lore_ice.png	wh3_main_pro_ksl_cha_frost_maiden_ice_0	wh3_main_vo_actor_Kislev_Frost_Maiden	true	-1	true	true	false	true				true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	800		
