key	effects	duration	expended_cost	required_cost	image_path	upkeep_cost	point_cost	cooldown	swap_cost	sort_order	on_trigger_vo_event
wh3_dlc29_black_pyramid_undead_monsters_2	wh3_dlc29_black_pyramid_undead_monsters_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monsters_3	wh3_dlc29_black_pyramid_undead_monsters_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monsters_4	wh3_dlc29_black_pyramid_undead_monsters_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monsters_5	wh3_dlc29_black_pyramid_undead_monsters_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monsters_6	wh3_dlc29_black_pyramid_undead_monsters_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monsters_7	wh3_dlc29_black_pyramid_undead_monsters_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monsters_8	wh3_dlc29_black_pyramid_undead_monsters_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monsters_9	wh3_dlc29_black_pyramid_undead_monsters_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monsters.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monstrous_1	wh3_dlc29_black_pyramid_undead_monstrous_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monstrous_2	wh3_dlc29_black_pyramid_undead_monstrous_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monstrous_3	wh3_dlc29_black_pyramid_undead_monstrous_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monstrous_4	wh3_dlc29_black_pyramid_undead_monstrous_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monstrous_5	wh3_dlc29_black_pyramid_undead_monstrous_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monstrous_6	wh3_dlc29_black_pyramid_undead_monstrous_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monstrous_7	wh3_dlc29_black_pyramid_undead_monstrous_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_undead_monstrous_8	wh3_dlc29_black_pyramid_undead_monstrous_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_undead_monstrous_9	wh3_dlc29_black_pyramid_undead_monstrous_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_undead_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_vampires_1	wh3_dlc29_black_pyramid_vampires_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vampires_2	wh3_dlc29_black_pyramid_vampires_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vampires_3	wh3_dlc29_black_pyramid_vampires_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	
wh3_dlc29_black_pyramid_vampires_4	wh3_dlc29_black_pyramid_vampires_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	
wh3_dlc29_black_pyramid_vampires_5	wh3_dlc29_black_pyramid_vampires_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vampires_6	wh3_dlc29_black_pyramid_vampires_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	
wh3_dlc29_black_pyramid_vampires_7	wh3_dlc29_black_pyramid_vampires_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vampires_8	wh3_dlc29_black_pyramid_vampires_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	
wh3_dlc29_black_pyramid_vampires_9	wh3_dlc29_black_pyramid_vampires_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lahmian_vampire.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vlad_1	wh3_dlc29_black_pyramid_vlad_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_vlad.png		1	0		0	
wh3_dlc29_black_pyramid_vlad_2	wh3_dlc29_black_pyramid_vlad_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_vlad.png		1	0		0	
wh3_dlc29_black_pyramid_vlad_3	wh3_dlc29_black_pyramid_vlad_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_vlad.png		1	0		0	Play_nagash_cam_black_pyramid_mortarchs_upgrade
wh3_dlc29_black_pyramid_vmp_II_1	wh3_dlc29_black_pyramid_vmp_II_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_II_2	wh3_dlc29_black_pyramid_vmp_II_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_II_3	wh3_dlc29_black_pyramid_vmp_II_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_II_4	wh3_dlc29_black_pyramid_vmp_II_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vmp_II_5	wh3_dlc29_black_pyramid_vmp_II_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_vmp_I_1	wh3_dlc29_black_pyramid_vmp_I_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_I_2	wh3_dlc29_black_pyramid_vmp_I_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_I_3	wh3_dlc29_black_pyramid_vmp_I_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_I_4	wh3_dlc29_black_pyramid_vmp_I_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	
wh3_dlc29_black_pyramid_vmp_I_5	wh3_dlc29_black_pyramid_vmp_I_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_vmp.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_walach_1	wh3_dlc29_black_pyramid_walach_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_walach_harkon.png		1	0		0	
wh3_dlc29_black_pyramid_walach_2	wh3_dlc29_black_pyramid_walach_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_walach_harkon.png		1	0		0	
wh3_dlc29_black_pyramid_walach_3	wh3_dlc29_black_pyramid_walach_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_walach_harkon.png		1	0		0	Play_nagash_cam_black_pyramid_mortarchs_upgrade
wh3_dlc29_black_pyramid_winds_of_magic_1	wh3_dlc29_black_pyramid_winds_of_magic_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	Play_nagash_cam_black_pyramid_magic_upgrade
wh3_dlc29_black_pyramid_winds_of_magic_10	wh3_dlc29_black_pyramid_winds_of_magic_10	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_2	wh3_dlc29_black_pyramid_winds_of_magic_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_3	wh3_dlc29_black_pyramid_winds_of_magic_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_4	wh3_dlc29_black_pyramid_winds_of_magic_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_5	wh3_dlc29_black_pyramid_winds_of_magic_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_6	wh3_dlc29_black_pyramid_winds_of_magic_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	Play_nagash_cam_black_pyramid_magic_upgrade
wh3_dlc29_black_pyramid_winds_of_magic_7	wh3_dlc29_black_pyramid_winds_of_magic_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_8	wh3_dlc29_black_pyramid_winds_of_magic_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_winds_of_magic_9	wh3_dlc29_black_pyramid_winds_of_magic_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_winds_magic.png		1	0		0	
wh3_dlc29_black_pyramid_wraith_1	wh3_dlc29_black_pyramid_wraith_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_ethereal.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_wraith_2	wh3_dlc29_black_pyramid_wraith_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_ethereal.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_wraith_3	wh3_dlc29_black_pyramid_wraith_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_ethereal.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_wraith_4	wh3_dlc29_black_pyramid_wraith_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_ethereal.png		1	0		0	
wh3_dlc29_black_pyramid_wraith_5	wh3_dlc29_black_pyramid_wraith_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_ethereal.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_zombies_1	wh3_dlc29_black_pyramid_zombies_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_10	wh3_dlc29_black_pyramid_zombies_10	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_zombies_2	wh3_dlc29_black_pyramid_zombies_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_black_pyramid_zombies_3	wh3_dlc29_black_pyramid_zombies_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_4	wh3_dlc29_black_pyramid_zombies_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_5	wh3_dlc29_black_pyramid_zombies_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_6	wh3_dlc29_black_pyramid_zombies_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_7	wh3_dlc29_black_pyramid_zombies_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_8	wh3_dlc29_black_pyramid_zombies_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	
wh3_dlc29_black_pyramid_zombies_9	wh3_dlc29_black_pyramid_zombies_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_zombie.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_counts_upgrade
wh3_dlc29_book_of_nagash_1	wh3_dlc29_book_of_nagash_1	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_death_soulblight.png		0	0		2	
wh3_dlc29_book_of_nagash_10	wh3_dlc29_book_of_nagash_10	-1			\UI\skins\default\dlc29_nag_books\wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection.png		0	0		12	
wh3_dlc29_book_of_nagash_11	wh3_dlc29_book_of_nagash_11	-1			\UI\skins\default\dlc29_nag_books\wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm.png		0	0		10	
wh3_dlc29_book_of_nagash_12	wh3_dlc29_book_of_nagash_12	-1			\UI\skins\default\dlc29_nag_books\wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance.png		0	0		11	
wh3_dlc29_book_of_nagash_2	wh3_dlc29_book_of_nagash_2	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_death_spirit_leech.png		0	0		3	
wh3_dlc29_book_of_nagash_3	wh3_dlc29_book_of_nagash_3	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_death_the_purple_sun_of_xereus.png		0	0		1	
wh3_dlc29_book_of_nagash_4	wh3_dlc29_book_of_nagash_4	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_light_banishment.png		0	0		6	
wh3_dlc29_book_of_nagash_5	wh3_dlc29_book_of_nagash_5	-1			\UI\Battle UI\ability_icons\wh_main_spell_light_light_of_battle.png		0	0		4	
wh3_dlc29_book_of_nagash_6	wh3_dlc29_book_of_nagash_6	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_light_shems_burning_gaze.png		0	0		5	
wh3_dlc29_book_of_nagash_7	wh3_dlc29_book_of_nagash_7	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_vampires_gaze_of_nagash.png		0	0		8	
wh3_dlc29_book_of_nagash_8	wh3_dlc29_book_of_nagash_8	-1			\UI\skins\default\dlc29_nag_books\wh_main_spell_vampires_invocation_of_nehek.png		0	0		7	
wh3_dlc29_book_of_nagash_9	wh3_dlc29_book_of_nagash_9	-1			\UI\Battle UI\ability_icons\wh_main_spell_vampires_curse_of_years.png		0	0		9	
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_hall_of_flame_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_hall_of_the_flame_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_hall.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_hall
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_hall_of_flame_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_hall_of_the_flame_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_hall.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_hall
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_hall_of_flame_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_hall_of_the_flame_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_hall.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_hall
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_hall_of_flame_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_hall_of_the_flame_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_hall.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_hall
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_altar.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_altar
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_altar.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_altar
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_altar.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_altar
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_high_altar_of_ulric_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_altar.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_altar
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_pilgrim.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_retreat
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_pilgrim.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_retreat
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_pilgrim.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_retreat
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_pilgrims_retreat_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_pilgrim.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_retreat
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_reliquary.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_reliquary
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_reliquary.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_reliquary
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_reliquary.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_reliquary
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_reliquary_of_fangs_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_reliquary.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_reliquary
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_statue.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_statue
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_statue.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_statue
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_statue.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_statue
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_statue_of_the_white_wolf_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_statue.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_statue
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_teutogen_bastion_level_1	wh3_dlc29_middenland_the_great_temple_of_ulric_teutogen_bastion_level_1	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	wh3_dlc29_ulric_sanctuary_upgrade_level_1	\UI\skins\default\dlc29_great_temple_of_ulric\icon_teutogen.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_bastion
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_teutogen_bastion_level_2	wh3_dlc29_middenland_the_great_temple_of_ulric_teutogen_bastion_level_2	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_2	wh3_dlc29_ulric_sanctuary_upgrade_level_2	\UI\skins\default\dlc29_great_temple_of_ulric\icon_teutogen.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_bastion
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_teutogen_bastion_level_3	wh3_dlc29_middenland_the_great_temple_of_ulric_teutogen_bastion_level_3	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_3	wh3_dlc29_ulric_sanctuary_upgrade_level_3	\UI\skins\default\dlc29_great_temple_of_ulric\icon_teutogen.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_bastion
wh3_dlc29_emp_middenland_the_great_temple_of_ulric_teutogen_bastion_level_4	wh3_dlc29_middenland_the_great_temple_of_ulric_teutogen_bastion_level_4	-1	wh3_dlc29_ulric_sanctuary_upgrade_level_4	wh3_dlc29_ulric_sanctuary_upgrade_level_4	\UI\skins\default\dlc29_great_temple_of_ulric\icon_teutogen.png		0	0		0	Play_boris_todbringer_cam_sanctuaries_bastion
wh3_dlc29_faction_initiative_chs_undivided_5_units_chaos_siege_giant	wh3_dlc29_faction_initiative_chs_undivided_5_units_chaos_siege_giant	-1	wh3_dlc20_initiative_souls_und_t4	wh3_dlc20_initiative_souls_und_t4_sacrifice_requirement	UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_5.png	wh3_dlc20_initiative_souls_und_upkeep_t4	0	0		0	
wh3_dlc29_marks_of_nurgle_1_level_0	wh3_dlc29_marks_of_nurgle_1_level_0	-1			UI\skins\default\dlc29_chs_blessings_of_nurgle\marks\icon_mark_of_nurgle_1.png		0	1		0	
wh3_dlc29_marks_of_nurgle_1_level_1	wh3_dlc29_marks_of_nurgle_1_level_1	-1			UI\skins\default\dlc29_chs_blessings_of_nurgle\marks\icon_mark_of_nurgle_1.png		0	1		0	
wh3_dlc29_marks_of_nurgle_1_level_2	wh3_dlc29_marks_of_nurgle_1_level_2	-1			UI\skins\default\dlc29_chs_blessings_of_nurgle\marks\icon_mark_of_nurgle_1.png		0	1		0	
wh3_dlc29_marks_of_nurgle_1_level_3	wh3_dlc29_marks_of_nurgle_1_level_3	-1			UI\skins\default\dlc29_chs_blessings_of_nurgle\marks\icon_mark_of_nurgle_1.png		0	1		0	
