key	event	max_time	min_time	use_reverb	use_obstruction	limitation_scale	min_probability	max_probability
wh3_nur_rot_fly_walking	Battle_Ind_Vocalisation_Rot_Fly_Walking	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_ogr_butcher_fatigue	Battle_Individual_Vocalisation_Butcher_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_butcher_idle	Battle_Individual_Vocalisation_Butcher_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_butcher_running	Battle_Individual_Vocalisation_Butcher_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_firebelly_fatigue	Battle_Individual_Vocalisation_Firebelly_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_firebelly_idle	Battle_Individual_Vocalisation_Firebelly_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_firebelly_running	Battle_Individual_Vocalisation_Firebelly_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_firebelly_walking	Battle_Individual_Vocalisation_Firebelly_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_greasus_fatigue	Battle_Individual_Vocalisation_greasus_goldtooth_breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_greasus_idle	Battle_Individual_Vocalisation_greasus_goldtooth_idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_greasus_running	Battle_Individual_Vocalisation_greasus_goldtooth_breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_hunter_fatigue	Battle_Individual_Vocalisation_Hunter_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_hunter_idle	Battle_Individual_Vocalisation_Hunter_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_hunter_running	Battle_Individual_Vocalisation_Hunter_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_mournfang_running	Battle_Individual_Vocalisation_Mournfang_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_mournfang_walking	Battle_Individual_Vocalisation_Mournfang_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_ogre_units_fatigue	Battle_Individual_Vocalisation_Ogre_Unit_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_ogre_units_idle	Battle_Individual_Vocalisation_Ogre_Unit_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_ogre_units_running	Battle_Individual_Vocalisation_Ogre_Unit_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_ogre_units_walking	Battle_Individual_Vocalisation_Ogre_Unit_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_sabretusk_running	Battle_Individual_Vocalisation_Sabertusk_Running	15.0000	5.0000	false	false	0.4000	100.0000	20.0000
wh3_ogr_sabretusk_walking	Battle_Individual_Vocalisation_Sabertusk_Walking	20.0000	5.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_skrag_fatigue	Battle_Individual_Vocalisation_skrag_breathing_to_stop	20.0000	10.0000	false	false	0.5000	100.0000	100.0000
wh3_ogr_skrag_idle	Battle_Individual_Vocalisation_skrag_idle	20.0000	5.0000	false	false	0.5000	100.0000	100.0000
wh3_ogr_skrag_running	Battle_Individual_Vocalisation_skrag_breathing	20.0000	10.0000	false	false	1.0000	100.0000	100.0000
wh3_ogr_slaugtermaster_fatigue	Battle_Individual_Vocalisation_Slaughtermaster_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_slaugtermaster_idle	Battle_Individual_Vocalisation_Slaughtermaster_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_slaugtermaster_running	Battle_Individual_Vocalisation_Slaughtermaster_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_slaugtermaster_walking	Battle_Individual_Vocalisation_Slaughtermaster_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_tyrant_fatigue	Battle_Individual_Vocalisation_Tyrant_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_tyrant_idle	Battle_Individual_Vocalisation_Tyrant_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_ogr_tyrant_running	Battle_Individual_Vocalisation_Tyrant_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_pro_skollden_idle	Battle_Individual_Vocalisation_Skollden_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_pro_skollden_running	Battle_Individual_Vocalisation_Skollden_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_pro_skollden_walking	Battle_Individual_Vocalisation_Skollden_Walking	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_sla_alluress_fatigue	Battle_Individual_Vocalisation_Alluress_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_sla_alluress_idle	Battle_Individual_Vocalisation_Alluress_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_sla_alluress_running	Battle_Individual_Vocalisation_Alluress_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_alluress_walking	Battle_Individual_Vocalisation_Alluress_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_cultist_fatigue	Battle_Individual_Vocalisation_Slaanesh_Cultist_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_sla_cultist_idle	Battle_Individual_Vocalisation_Slaanesh_Cultist_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_sla_cultist_running	Battle_Individual_Vocalisation_Slaanesh_Cultist_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_daemonette_fatigue	Battle_Individual_Vocalisation_Daemonette_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_daemonette_idle	Battle_Individual_Vocalisation_Daemonette_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_sla_daemonette_running	Battle_Individual_Vocalisation_Daemonette_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_daemonette_walking	Battle_Individual_Vocalisation_Daemonette_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_exalted_keeper_of_secrets_fatigue	Battle_Individual_Vocalisation_Exalted_Keeper_of_Secrets_Breathing_to_Stop	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_exalted_keeper_of_secrets_idle	Battle_Individual_Vocalisation_Exalted_Keeper_of_Secrets_Idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_exalted_keeper_of_secrets_running	Battle_Individual_Vocalisation_Exalted_Keeper_of_Secrets_Breathing	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_hellstrider_fatigue	Battle_Individual_Vocalisation_Hellstrider_Breathing_to_stop	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_hellstrider_idle	Battle_Individual_Vocalisation_Hellstrider_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_sla_hellstrider_running	Battle_Individual_Vocalisation_Hellstrider_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_herald_fatigue	Battle_Individual_Vocalisation_Slaanesh_Herald_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_sla_herald_idle	Battle_Individual_Vocalisation_Slaanesh_Herald_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_sla_herald_running	Battle_Individual_Vocalisation_Slaanesh_Herald_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_sla_keeper_of_secrets_fatigue	Battle_Individual_Vocalisation_Keeper_of_Secrets_Breathing_to_Stop	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_keeper_of_secrets_idle	Battle_Individual_Vocalisation_Keeper_of_Secrets_Idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_keeper_of_secrets_running	Battle_Individual_Vocalisation_Keeper_of_Secrets_Breathing	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_nkari_fatigue	Battle_Individual_Vocalisation_nkari_breathing_to_stop	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_nkari_idle	Battle_Individual_Vocalisation_nkari_idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_nkari_running	Battle_Individual_Vocalisation_nkari_breathing	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_sla_steed_of_slaanesh_idle	Battle_Individual_Vocalisation_Steed_Slaanesh_Idle	15.0000	5.0000	true	false	0.2000	100.0000	10.0000
wh3_sla_steed_of_slaanesh_running	Battle_Individual_Vocalisation_Steed_Slaanesh_Snort	15.0000	3.0000	true	false	0.1000	100.0000	1.0000
wh3_sla_steed_of_slaanesh_walking	Battle_Individual_Vocalisation_Steed_Slaanesh_Taunt	15.0000	5.0000	true	false	0.1000	100.0000	1.0000
wh3_tze_blue_horror_running	Battle_Individual_Vocalisation_Blue_Horror_Breathing	10.0000	1.0000	true	false	0.3000	100.0000	1.0000
wh3_tze_blue_horror_walking	Battle_Individual_Vocalisation_Blue_Horror_Breath	20.0000	10.0000	true	false	0.1000	50.0000	1.0000
wh3_tze_cultist_fatigue	Battle_Individual_Vocalisation_Tzeentch_Cultist_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_tze_cultist_idle	Battle_Individual_Vocalisation_Tzeentch_Cultist_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_tze_cultist_running	Battle_Individual_Vocalisation_Tzeentch_Cultist_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_tze_enlightened_knights_fatigue	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Breathing_to_stop	10.0000	5.0000	false	false	0.8000	100.0000	0.0000
wh3_tze_enlightened_knights_idle	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Idle	15.0000	5.0000	true	false	1.0000	100.0000	0.0000
wh3_tze_enlightened_knights_running	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Breathing	5.0000	1.0000	false	false	1.0000	100.0000	50.0000
wh3_tze_enlightened_knights_walking	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Idle	10.0000	3.0000	false	false	0.7000	100.0000	0.0000
wh3_tze_exalted_lord_of_change_fatigue	Battle_Individual_Vocalisation_Exalted_Lord_of_Change_Breathing_to_Stop	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_exalted_lord_of_change_idle	Battle_Individual_Vocalisation_Exalted_Lord_of_Change_Idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_exalted_lord_of_change_running	Battle_Individual_Vocalisation_Exalted_Lord_of_Change_Breathing	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_exalted_lord_of_change_walking	Battle_Individual_Vocalisation_Exalted_Lord_of_Change_Idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_herald_fatigue	Battle_Individual_Vocalisation_Tzeentch_Herald_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_tze_herald_idle	Battle_Individual_Vocalisation_Tzeentch_Herald_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_tze_herald_running	Battle_Individual_Vocalisation_Tzeentch_Herald_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_tze_iridescent_fatigue	Battle_Individual_Vocalisation_Iridescent_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh3_tze_iridescent_idle	Battle_Individual_Vocalisation_Iridescent_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh3_tze_iridescent_running	Battle_Individual_Vocalisation_Iridescent_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_tze_iridescent_walking	Battle_Individual_Vocalisation_Iridescent_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh3_tze_lord_of_change_fatigue	Battle_Individual_Vocalisation_WH3_Lord_of_Change_Breathing_to_Stop	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_lord_of_change_idle	Battle_Individual_Vocalisation_WH3_Lord_of_Change_Idle	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_lord_of_change_running	Battle_Individual_Vocalisation_WH3_Lord_of_Change_Breathing	25.0000	15.0000	true	false	0.1000	100.0000	100.0000
wh3_tze_pink_horror_running	Battle_Individual_Vocalisation_Pink_Horror_Breathing	10.0000	1.0000	true	false	0.2000	75.0000	1.0000
wh3_tze_pink_horror_walking	Battle_Individual_Vocalisation_Pink_Horror_Breath	20.0000	10.0000	true	false	0.1000	50.0000	1.0000
wh3_tze_screamer_idle	Battle_Individual_Vocalisation_Screamer_Idle	20.0000	10.0000	false	false	0.1000	100.0000	40.0000
wh3_tze_screamer_running	Battle_Individual_Vocalisation_Screamer_Running	20.0000	10.0000	false	false	0.1000	100.0000	40.0000
wh3_tze_screamer_walking	Battle_Individual_Vocalisation_Screamer_Walking	20.0000	10.0000	false	false	0.1000	100.0000	40.0000
wh_boar_idle	Battle_Individual_Vocalisation_Boar_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_boar_running	Battle_Individual_Vocalisation_Boar_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_boar_walking	Battle_Individual_Vocalisation_Boar_Walking	20.0000	10.0000	true	false	0.2000	100.0000	100.0000
wh_chaos_archaon_idle	Battle_Individual_Vocalisation_Chaos_Idle_Archaon	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_archaon_running	Battle_Individual_Vocalisation_Chaos_Running_Archaon	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_archaon_walking	Battle_Individual_Vocalisation_Chaos_Walking_Archaon	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_chaos_default_fatigue	Battle_Individual_Vocalisation_Chaos_Fatigue_Default	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_default_idle	Battle_Individual_Vocalisation_Chaos_Idle_Default	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_chaos_default_running	Battle_Individual_Vocalisation_Chaos_Running_Default	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_default_walking	Battle_Individual_Vocalisation_Chaos_Walking_Default	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_chaos_forsaken_idle	Battle_Individual_Vocalisation_Chaos_Idle_Forsaken	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_chaos_forsaken_running	Battle_Individual_Vocalisation_Chaos_Running_Forsaken	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_forsaken_walking	Battle_Individual_Vocalisation_Chaos_Walking_Forsaken	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_chaos_marauder_fatigue	Battle_Individual_Vocalisation_Chaos_Fatigue_Marauder	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_marauder_idle	Battle_Individual_Vocalisation_Chaos_Idle_Marauder	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_chaos_marauder_running	Battle_Individual_Vocalisation_Chaos_Running_Marauder	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_marauder_walking	Battle_Individual_Vocalisation_Chaos_Walking_Marauder	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_chaos_sigvald_idle	Battle_Individual_Vocalisation_Chaos_Idle_Sigvald	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_sigvald_running	Battle_Individual_Vocalisation_Chaos_Running_Sigvald	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_chaos_sigvald_walking	Battle_Individual_Vocalisation_Chaos_Walking_Sigvald	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_crypt_ghoul_idle	Battle_Individual_Vocalisation_Crypt_Ghoul_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_crypt_ghoul_running	Battle_Individual_Vocalisation_Crypt_Ghoul_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_crypt_ghoul_walking	Battle_Individual_Vocalisation_Crypt_Ghoul_Walking	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_crypt_horror_idle	Battle_Individual_Vocalisation_Crypt_Horror_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_crypt_horror_running	Battle_Individual_Vocalisation_Crypt_Horror_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_crypt_horror_walking	Battle_Individual_Vocalisation_Crypt_Horror_Walking	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_dire_wolves_warhound_idle	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Idle	10.0000	5.0000	true	false	0.0500	100.0000	100.0000
wh_dire_wolves_warhound_running	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dire_wolves_warhounds_walking	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc14_repanse_idle	Battle_Individual_Vocalisation_Brettonia_Repanse_De_Lyonesse_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc14_repanse_running	Battle_Individual_Vocalisation_Brettonia_Repanse_De_Lyonesse_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc14_repanse_walking	Battle_Individual_Vocalisation_Brettonia_Repanse_De_Lyonesse_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc17_coatl_running	Battle_Individual_Vocalisation_DLC17_Coatl_Breathe_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_coatl_walking	Battle_Individual_Vocalisation_DLC17_Coatl_Breathe_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_doombull_fatigue	Battle_Individual_Vocalisation_Doombull_Fatigue	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_doombull_idle	Battle_Individual_Vocalisation_Doombull_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_dlc17_doombull_running	Battle_Individual_Vocalisation_Doombull_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_doombull_walking	Battle_Individual_Vocalisation_Doombull_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_taurox_fatigue	Battle_Individual_Vocalisation_Taurox_Fatigue	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_taurox_idle	Battle_Individual_Vocalisation_Taurox_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_dlc17_taurox_running	Battle_Individual_Vocalisation_Taurox_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_taurox_walking	Battle_Individual_Vocalisation_Taurox_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc17_troglodon_running	Battle_Individual_Vocalisation_Troglodon_Exertion_Running	8.0000	3.0000	true	false	1.0000	100.0000	100.0000
wh_dlc17_troglodon_walking	Battle_Individual_Vocalisation_Troglodon_Idle_Walking	8.0000	3.0000	true	false	1.0000	100.0000	100.0000
wh_dlc_bret_grail_fatigue	Battle_Individual_Vocalisation_Humanoid_Male_Fatigue_Stop_Grail	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_dlc_bret_grail_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Grail	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_bret_grail_running	Battle_Individual_Vocalisation_Humanoid_Male_Running_Grail	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_bret_grail_walking	Battle_Individual_Vocalisation_Humanoid_Male_Walking_Grail	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_bret_green_knight_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Green_Knight	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_centigor_running	Battle_Individual_Vocalisation_Centigor_Running	5.0000	1.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_centigor_walking	Battle_Individual_Vocalisation_Centigor_Walking	5.0000	1.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_dragon_large_2_heads_idle	Battle_Individual_Vocalisation_Dragon_Large_2_Heads_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_large_2_heads_running	Battle_Individual_Vocalisation_Dragon_Large_2_Heads_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_large_2_heads_walking	Battle_Individual_Vocalisation_Dragon_Large_2_Heads_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_ogre_large_idle	Battle_Individual_Vocalisation_Dragon_Ogre_Large_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_ogre_large_running	Battle_Individual_Vocalisation_Dragon_Ogre_Large_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_ogre_large_walking	Battle_Individual_Vocalisation_Dragon_Ogre_Large_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_ogre_small_idle	Battle_Individual_Vocalisation_Dragon_Ogre_Small_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_dragon_ogre_small_running	Battle_Individual_Vocalisation_Dragon_Ogre_Small_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_dragon_ogre_small_walking	Battle_Individual_Vocalisation_Dragon_Ogre_Small_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_gor_bray_shamen_running	Battle_Individual_Vocalisation_Gor_Bray_Shamen_Running	20.0000	10.0000	true	false	0.2000	100.0000	100.0000
wh_dlc_gor_bray_shamen_walking	Battle_Individual_Vocalisation_Gor_Bray_Shamen_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_gor_generic_running	Battle_Individual_Vocalisation_Gor_Generic_Running	20.0000	10.0000	true	false	0.2000	100.0000	100.0000
wh_dlc_gor_generic_walking	Battle_Individual_Vocalisation_Gor_Generic_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_gor_malagor_running	Battle_Individual_Vocalisation_Gor_Malagor_Running	20.0000	10.0000	true	false	0.2000	100.0000	100.0000
wh_dlc_gor_malagor_walking	Battle_Individual_Vocalisation_Gor_Malagor_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_gorebeast_running	Battle_Individual_Vocalisation_Gorebeast_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_gorebeast_walking	Battle_Individual_Vocalisation_Gorebeast_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_manticore_combat	Battle_Individual_Vocalisation_Manticore_Combat	20.0000	10.0000	true	false	0.4000	100.0000	100.0000
wh_dlc_manticore_idle	Battle_Individual_Vocalisation_Manticore_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_manticore_running	Battle_Individual_Vocalisation_Manticore_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_manticore_walking	Battle_Individual_Vocalisation_Manticore_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_medium_bird_eagle_idle	Battle_Individual_Vocalisation_Eagle_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_dlc_medium_bird_eagle_running	Battle_Individual_Vocalisation_Eagle_Running	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_medium_bird_eagle_walking	Battle_Individual_Vocalisation_Eagle_Walking	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_medium_bird_hawk_idle	Battle_Individual_Vocalisation_Hawk_Idle	20.0000	10.0000	true	false	0.0500	50.0000	0.0000
wh_dlc_medium_bird_hawk_running	Battle_Individual_Vocalisation_Hawk_Running	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_medium_bird_hawk_walking	Battle_Individual_Vocalisation_Hawk_Walking	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_minotaur_idle	Battle_Individual_Vocalisation_Minotaur_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_dlc_minotaur_running	Battle_Individual_Vocalisation_Minotaur_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_minotaur_walking	Battle_Individual_Vocalisation_Minotaur_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_marauder_chieftan_idle	Battle_Individual_Vocalisation_Chaos_Idle_Marauder_Chieftan	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_marauder_chieftan_running	Battle_Individual_Vocalisation_Chaos_Running_Marauder_Chieftan	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_marauder_chieftan_walking	Battle_Individual_Vocalisation_Chaos_Walking_Marauder_Chieftan	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_dlc_nor_chaos_shaman_sorcerer_idle	Battle_Individual_Vocalisation_Humanoid_Idle_Shaman_Sorcerer	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_shaman_sorcerer_running	Battle_Individual_Vocalisation_Humanoid_Running_Shaman_Sorcerer	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_shaman_sorcerer_walking	Battle_Individual_Vocalisation_Humanoid_Walking_Shaman_Sorcerer	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_dlc_nor_chaos_wulfrik_idle	Battle_Individual_Vocalisation_Chaos_Idle_Wulfrik	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_wulfrik_running	Battle_Individual_Vocalisation_Chaos_Running_Wulfrik	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_nor_chaos_wulfrik_walking	Battle_Individual_Vocalisation_Chaos_Walking_Wulfrik	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_dlc_nor_fimir_idle	Battle_Individual_Vocalisation_Fimir_Idle	20.0000	10.0000	false	false	0.1000	100.0000	0.0000
wh_dlc_nor_fimir_running	Battle_Individual_Vocalisation_Fimir_Run	20.0000	10.0000	false	false	0.1000	100.0000	0.0000
wh_dlc_nor_fimir_walking	Battle_Individual_Vocalisation_Fimir_Walk	20.0000	10.0000	false	false	0.2000	100.0000	0.0000
wh_dlc_nor_skin_wolves_idle	Battle_Individual_Vocalisation_Skin_Wolves_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_nor_skin_wolves_running	Battle_Individual_Vocalisation_Skin_Wolves_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
